,UKF243,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,0.020025597681694478,0.036793032964904,0.028472228809677643,-0.01671080038794883,-0.01184818274207019,0.046070074790034464,-0.004659502372210536,-0.0157368527832107,0.054870477538120854,-0.06530908779380534
FGF16,,,,,,,,,,0.07414842827365428
CXCL1,-0.009592401382229313,0.05903265393917629,0.010252882457407112,0.012703131867996117,-0.01720656661140399,-0.020681415614260425,0.009328026151510365,-0.05156912390382649,-0.012131851219700207,0.0613720368184508
VCAN,-0.02699320702603303,-0.06680227778380829,0.0350837235533525,0.03451701019147951,0.02456740692775898,-0.06438073907646831,0.0069116639800852805,-0.026157121808425374,0.03821952581927255,0.010986676775702859
MMP7,0.005823030218185717,0.06893276951365361,-0.01000080845648625,-0.0120282071036812,0.13403620483709758,-0.02120265448239113,,-0.025664434024663455,0.06850593903115343,-0.0366508344238351
PTPN6,0.012472828064384791,-0.017733146834747363,0.0806510073749726,0.036284782734605316,0.015535388422957817,0.015056177238068335,0.07054323404589097,0.042501948035138314,0.07689678655826697,0.057078338536400555
PTGS2,0.07672624134173592,0.01559183031076688,-0.062122364826437446,-0.015302284458429323,-0.029276392287522886,-0.022273318163140526,-0.02868714219348481,-0.0009856871598256023,0.007050037458650903,-0.029945058772576433
XCL1,,-0.02070138877367657,,0.008254633493571336,,,,,,0.010916980709705064
CD58,0.02745269548646841,-0.006061179467650326,0.0423068655960098,-0.006011977846067104,0.019908020785170105,-0.010994872647152045,-0.005231177081797879,0.016408436224664872,0.04271768883734641,-0.05568699760586318
TNFSF14,-0.05585761614669239,0.042922418471695915,0.05326267974447868,0.02820954056278243,,-0.02062945641153693,-0.048283145324845456,0.00269154312155428,0.04817369130480674,0.03814126459560908
CNTN4,0.03230471224621647,0.041937129315696015,-0.03551080527866865,-0.024745441922023558,-0.030723552019803094,0.042450924749498166,0.006309404836421921,-0.019249845487639153,0.08341447030844498,-0.05438449184107955
INSL3,,-0.01854462371307451,,-0.01386978786540216,,-0.022942528404396385,,-0.026104302410211905,0.03714410751187298,
BTLA,,,,,,,,,0.05617963907864056,
MFNG,0.051675866051107126,-0.0064604106110755025,0.005528144812216653,0.008708090660597419,-0.016026264315150522,0.0004104988798640106,-0.013690451988604647,0.030412968286551576,0.06987857082119918,0.033556958680485
ICAM1,-0.03880939814918646,-0.04005781559641799,0.028963833608472978,0.005190177234516155,-0.0215173497785498,-0.02424783497371119,0.02058938048986561,0.076991564152017,-0.003485264469634334,0.0035882151092067197
PROS1,-0.033470264876784554,0.04367914512832348,0.10652189657578384,0.032851314290863395,0.08380251462990429,0.00985120501317739,-0.015550695846361281,0.06991333107258271,0.029241968896755944,-0.026872427282413583
CLCF1,0.028021391041001997,0.03557582055039656,0.030099334768201733,0.021082892274216548,-0.00021123981780395425,0.01316873515635688,0.036999095341242745,0.01760365312806673,-0.024262560681803103,0.023431753675989722
PSAP,0.01719908691271876,-0.03653177097822593,-0.015885525016812257,-0.020415499715146144,0.01520477878814475,0.004085932198953519,0.03645634477248763,-0.01403985455939167,0.0500656537641789,0.03840678564023871
EFEMP1,-0.059576218458639876,0.013756174743364257,0.06883824458305099,0.01621504116779005,-0.015962080740782276,0.016643621123842427,0.018563301350946373,0.03113454570120168,0.008191207933387465,-0.04271334987923778
C1QTNF1,0.029042625048156114,0.005981390508059885,0.11349015988592123,0.04229917644008793,0.040822168446669825,0.04613520780446947,0.014037771204294601,0.01412113850709453,-0.02719170478682271,-0.017831979310619504
ALB,-0.029495106913789877,0.01838631103608709,0.005581705276527881,-0.015142170521540247,-0.027440523988965463,-0.03400859589329089,-0.020466303914970858,0.010947535810441665,-0.004529092596422533,0.032845713686257424
CCL13,,,,,,-0.015313884870958557,,-0.029281399525188226,,
EFNA3,0.06989147380896854,0.05986498313494459,-0.05225539864785378,-0.05312184306591931,0.008452799268656658,0.02147219990619003,-0.009637340800190335,-0.04862447577030478,-0.014227109156867463,0.010960913968446676
DRAXIN,-0.0292390192724129,0.03548298893395766,0.050743002978969935,0.0027403207050323854,0.05833941991164746,0.11683005497168672,0.0660644497190892,0.0168212931214246,0.06305202217221251,-0.02407191568279334
RAET1L,,-0.014446441975774663,,,,,,-0.03171429346135391,,
NPTX2,-0.037170647143067066,0.07806784861050388,-0.0732957331928777,-0.05455428721716783,0.08225212525495133,-0.006455145166387639,-0.021719115851308906,-0.011896579590191783,0.07538403410451965,-0.042162894403630205
FGF11,0.017753004157769016,0.04086285667554083,0.11644663378445916,0.01857592837861303,0.02157476518145019,0.034637788506047484,0.043608842416139215,0.04830736439142336,-0.013841394802603282,0.02184813004098738
CD59,-0.03713104795821368,-0.02095519645740561,-0.03151140095282513,0.0014684112095225516,-0.024091340192604397,-0.0210946245420457,-0.0037211345435033127,0.023231378784304074,0.09297463058227982,-0.04476964738129981
COL9A2,-0.09683476743383415,-0.017824873890128542,0.005117727201243178,0.005748971485994058,0.03695122515349595,0.009496538080212641,-0.060522600258303,-0.00813743788858085,0.036394674065685584,0.031616495451119005
DLL3,0.029108293760943184,-0.015872832114876077,0.03611686277488493,0.002141832949321577,-0.043293262654127154,0.00387820162501365,0.0038160610472654046,0.010834717881166274,-0.05516041548811471,-0.021256107103708555
FGF5,,,-0.013357916047751824,,,,,,0.011160103929009735,-0.043820518928868894
LIN7C,0.01703562166909835,0.018149663693881442,0.03897380490550818,0.05825773186949643,0.005003010943901092,0.028083021020384694,0.07850889821390104,-0.012664957813348912,0.0009198433644805883,0.007165125674381815
GDF7,0.006946100006093706,0.015024320398181738,0.05715387315528099,0.00873503007878511,,,-0.037916212543981476,0.050566174509813884,0.014471157436284455,0.04398553958126178
PSPN,0.0076579331136375365,0.09972354803352715,-0.019316488368361775,0.003920789201344165,-0.01723500950582851,-0.04674000023686279,-0.012865091731652166,0.0013177968053670061,0.08521448224778277,-0.00893743040744262
ANGPT1,-0.034491726497144895,0.032943853333786806,0.07621275974107546,-0.025988658654801086,0.04641806122592168,0.027828531421782318,0.0403430210508004,0.06162923969469901,0.027991739295289544,0.04191866526417428
PNOC,0.07173222418718887,-0.001827663898918753,-0.07560709165849924,-0.01654676677335866,0.0026891547808348027,,,-0.010226355850450179,-0.022826804969274986,-0.01918841173926579
L1CAM,-0.015156081976621383,-0.04795128814722541,-0.0691877703808336,0.03418062247692816,-0.014432690560752835,0.05049678216937389,-0.023001389897708426,0.007448354069601977,-0.02357052518278924,-0.010440515597934411
APOA1,-0.0012295320457865531,0.022936796395513426,0.11841915042256485,-0.01806087655935927,0.02457631420964635,0.036200199153560125,0.061851741494767826,0.007579808877624419,-0.02298542551163738,0.0192499984166557
PSEN1,0.017236873199696714,0.06040931217954738,-0.01038745420585277,-0.009764667906960994,-0.01388675902255194,-0.0237380399419127,-0.008611065117130326,-0.03404098005157716,0.04092388616626768,-0.036622507282913254
CALM2,-0.040151686490366725,0.0491114532903279,-0.11032955023023686,0.0010076863238447015,-0.0017372500293443992,0.022795009809161937,-0.04771561546534964,0.014519242216991702,-0.05891990772918444,0.020890603152538437
CLEC2B,0.02281379425542222,0.006468242329899235,0.11809073424011966,0.017016887228686665,0.06442598884652001,-0.02533254726836146,0.07663104312694678,0.011843094726144946,0.10549880214153849,-0.030921086397189556
NTNG1,0.074503731714189,0.041827851164686215,-0.013007160231584361,0.018397671136593387,0.018331699185626594,-0.012411905469895552,0.03298412317108118,0.04596572211987995,0.08667167035832558,-0.055916552112598474
LRIG1,-0.06531662679255705,-0.00841449888433749,0.042617947463381746,0.051154787024577854,0.016176529992135227,-0.034093636663442964,0.004625438519684858,-0.02749119719446923,-0.07558616356604865,0.0409159389690455
CPAMD8,,-0.029024395698769342,0.05069519273134489,-0.015384797080306446,-0.023426077820022918,,-0.04652389061728924,,0.023190713353093736,-0.028100194655534847
GHRL,,0.00563761485496326,0.07939663721615237,-0.026975007132941035,-0.016187458051075233,,-0.04667223982809439,0.010611560693496912,0.0020955284636413355,0.03716448897527195
NPY,0.0321065767082535,0.0511157051632558,-0.04917319512267586,-0.042825103566640606,0.0681053122473785,0.0178627037913355,0.01874422881472087,0.051175565897779385,0.07296109129752866,0.012389102295407963
MMP2,0.02295441106738131,0.03216517439155339,0.0963306005669722,0.06016516810237728,0.028884319109979267,-0.02285979453525833,0.022295039050789636,0.0181759016187373,0.12106882962860332,-0.022699696117965185
PPY,,-0.024359556024250918,,-0.011243783733039055,,-0.033486937613892355,,-0.0381196062529911,0.07466314447908838,-0.029058220644156744
ALKAL2,0.03641291610128575,0.04813872132006095,-0.01370128325018587,0.01293151914495768,0.06368092614413567,0.007534246860786778,-0.004150672977629111,0.05161043596812753,0.02945875657469464,0.03573981328814452
CSF1,-0.03592792485434519,0.008600578478086112,0.07172814707770502,0.034391063979621515,-0.017090939269715166,-0.050945131414006084,0.04146193417774897,0.05706575116620129,-0.02720274082645825,-0.0068311811641396745
SEMA4C,-0.05881063191926926,0.07153165704449901,-0.002611499573732142,0.0533590643763434,0.06116340770339658,-0.03170226859100663,0.003670201047311424,-0.019525533145081413,0.07223873341716096,0.04413233755924069
BMP8A,,,,,,,,,0.10898388476605303,
ICAM2,0.014910016233005419,0.026840119400787486,0.1408155916651911,0.009277395080552026,-0.007103873032265387,-0.014738229035348074,0.087708005975114,0.005738353915341922,0.059378256505106024,0.01598689001964979
SYTL3,-0.02620237944968246,0.047543443603372225,0.002349668904984484,-0.0028047034058374396,-0.02181511096036762,0.010456312019095195,0.006556333082080383,0.009535748446132001,0.016096688918776643,-0.03662543106358321
IL1A,-0.020292809683531723,0.010909590789740962,0.07266931536660295,-0.0010662073848791932,0.03202558914547211,-0.038688584692743694,-0.04486969808544707,0.010774495915277207,-0.01766712436804768,-0.04452595701751798
HLA-G,-0.032958247308985125,0.06985680509100167,,,,-0.0337795331901522,,0.0017915776296620243,,
PGF,0.057082171854664056,0.004981005485712664,0.05700383523820397,0.002159121821164214,0.004981996587619906,-0.08267382423893477,0.023963713298903493,-0.01751313423064048,0.11802613420134545,-0.021818312424090103
LGALS8,0.06945305021195135,0.039476557191825405,0.026963992949461887,-0.0368780560787429,-0.006184374712026786,0.06781877412191858,0.01135402683351696,0.02531490630983902,0.0608533138208012,0.08022803666855267
DKK3,-0.03582672595601613,0.03606247134469801,-0.08107923935297767,-0.048916965870770615,0.015238051178426833,-0.01943711668010967,0.005468771166374814,-0.01600642671553297,0.03249367258012748,-0.009891497929932411
COL16A1,-0.007862291460644249,0.05830757899380345,0.020934497324065396,0.017546607713399182,0.01107987071606271,0.0541073426947724,-0.017508642295610603,0.03264571404289233,0.10703143436027993,0.0052413125826508995
TPH1,0.06015453291573298,-0.01632219007446867,0.012228780966080354,-0.00418231108222154,0.02856897005000822,-0.012184145021972884,-0.02254716319650965,-0.00030169947621224005,0.07487405394943715,0.03194664633333157
TNC,-0.008193744405447807,-0.0012246152449174594,0.09190797560689734,0.05222882904295544,0.004391121134590736,0.06858539487111195,0.04508789459778092,0.009354830171733,0.008135903367963339,-0.04508572067752282
TNFSF9,0.021399303519916577,-0.016718419396281797,-0.03242731738217663,0.006589020097437511,-0.025897086004738255,0.00011651034012612061,-0.03375849835256428,-0.010005069746723575,-0.030423096180061705,0.0341725244605858
C4A,,,,-0.013328941641877248,-0.013417567527062295,-0.01704919062669728,0.0152481181766823,-0.004056654890301586,-0.03048673138368794,
CNTN2,-0.023262654694598785,-0.030166714827037845,-0.046889758224531806,0.05471789544577794,0.010409552794896207,0.005527186731497,-0.0519818624563443,-0.030812411320450917,-0.006156118771697502,-0.008213578529887224
F7,,0.11131442368348306,-0.012084025704185585,,,-0.0011732778827062361,,0.014007036026936181,,-0.03473342855767335
LUM,-0.04962503900616481,-0.05038058473948141,0.11353195468120274,0.017819303309965364,-0.0272804627943025,-0.03507654591062789,0.022163866492052764,-0.02151429116246711,0.10328932541514621,0.05031777921099419
BTC,,-0.014446435958367282,,,,-0.015540745293028386,-0.027123654554007465,-0.020536238585028736,0.05259332817430286,0.03926469962075352
APOC1,0.06913358272165811,-0.07137367874524611,0.1179694777317265,0.04358525122761768,-0.007703900365510208,0.025744775185911454,0.07642586433165605,-0.037132790580458645,-0.07523284428087228,-0.001034008114306137
PKM,0.008548254802403957,-0.039141520521618255,0.05102606584821966,-0.017261197663105344,0.049971047756259455,0.07872755420293148,0.04015906055994854,0.008999590759084974,-0.03298308898270811,-0.04791731923190299
TNF,-0.011918332297210522,0.0003160444923045136,0.09078529611862421,0.034115745474102385,-0.03187278509466696,-0.015083827145432029,,,-0.04193667170780421,0.010166957730785726
GNAS,-0.014982143712151586,0.008829323641181379,-0.04698501017682657,-0.050175311002719714,0.02511002501272548,0.0686503021097109,0.04267630766540112,0.014600156909114852,-0.009578915181282292,-0.03361607209513002
BMP8B,0.04223606606568732,0.02267814800621544,0.049524001811637124,-0.034618811342910394,0.012520216069310358,0.03740041380197556,0.10269140756404045,0.03212023267038528,0.07979328733221308,0.06441446959386696
LIPH,-0.028511268849611797,-0.01632218605607309,,-0.010746770649453048,,-0.015313890503032885,,0.11363616614122546,-0.026388220059177393,-0.018750228079202395
CCL28,0.034452025613779316,-0.022959185051383724,,-0.01654825884601609,0.04308456382761206,,-0.02185091872872369,,-0.023773976021781867,-0.028558569235002208
PTPN11,0.0008243324983629181,-0.009438768414823261,-0.016122901681496504,0.04439815808005069,-0.014598766533407536,0.03771723705392957,0.0031714693893096996,0.06271520477794613,-0.021521907695060752,-0.018802288931046695
ADAM12,-0.012577160360051642,0.015811184837688345,0.08334498980674002,0.005413326514421113,0.025677229578587528,-0.023077261400730697,0.06740672600165155,-0.009410138420316412,0.11669286839925107,-0.014291645918363889
EPO,0.03402583159389222,0.008974261154054052,,-0.011243784223832437,-0.015263924519806201,0.03516697435850537,,0.01721364127848021,-0.025281647693425738,
EDN3,-0.02875997231988065,-0.028432474460499877,-0.02141118837368874,-0.0013495823665204082,-0.015421425504682612,0.0006554210289663054,0.023222166998417733,-0.03562612173001165,0.0011973010938874729,0.021441211567386067
CCL22,,,,-0.022639603034017502,,0.07371796397543277,-0.027123655754395366,-0.017815064961634666,0.05066945850837263,
CCL2,-0.06643989440849661,-0.0012954659167810048,-0.002993713431770632,0.03515497703648146,0.024743263289033125,-0.03288417431809278,-0.007127251300514155,0.022304183045966423,-0.04221819221474929,-0.04611299377718652
DSCAM,0.043206159353347505,-0.0190664966305751,0.0008160183808772258,-0.030476974914953055,0.021461085350326835,-0.018869709407269338,-0.06138363292946218,-0.01869730015145226,-0.0697814135079595,0.009527662336052387
GPHA2,,-0.01819190573266156,,,,,,,,
ANG,0.0829183432953892,-0.024497667697389893,0.04223586682682907,-0.043741764374992984,0.06440379969967575,-0.007857542716212274,0.09504261853473311,0.031118992913897928,0.011197985063797199,0.0027727771471039828
FBLN2,-0.014603824460504889,-0.033718008564702896,0.03906999511242692,0.0029365584632584764,-0.030310754699796258,-0.012306081681328695,-0.011131886640905003,0.007891102952583114,0.08498597694636707,-0.037496625185792845
VTN,0.12226121241382815,-0.019107759885263018,0.07266432000408969,0.011838018666396524,-0.012683402288833972,-0.01901068681164489,,0.06106073830567218,0.06287342985405038,0.07401596624397526
VEGFA,0.0331928992553346,-0.00990634146951977,-0.011552219745501186,0.02947843541783535,0.035320269823931286,0.013307080874856804,0.026378032234328698,0.033625589482428754,-0.0764948931357819,-0.06457617242287286
F10,,,0.020219602889155554,-0.012328566384354854,,,-0.023467070287828296,0.07545556810623529,-0.02498151669106715,-0.008141381277480495
SERPINA1,0.03638275997452966,0.027907288131700927,0.10464700606768686,0.014661117268398631,-0.02810442655325138,0.0015539444500911742,0.01781161270318514,0.0004097809373375309,0.05534486389558829,-0.0667581156832312
VWF,0.0604477508605999,0.01602020398527228,0.06595604306672427,0.013726403986878499,-0.013020897704116734,-0.031167812490161456,0.007869991875296058,0.0408064785287813,0.11889438906954357,0.04926539976809038
GDNF,,-0.025561725689359254,,,-0.015263923331100718,-0.04192950176991326,,-0.02843046770711512,,
VASP,0.0007211779640076166,-0.014654591658492816,0.1090701557496423,0.037459046874468556,0.01807843320141835,-0.03736564851714156,-0.032070122903132846,0.07243322572807225,0.12971393135893713,-0.030168630481960487
ADAM15,-0.012548113043713905,0.020559423308495386,0.02468114397868521,0.012415070798038138,0.03095065903752906,0.016584873363462285,-0.004500986349826793,0.010708383169267581,0.10278723485820561,0.02519819060317892
WNT2,-0.024231006538282314,-0.02855167797368828,-0.03101784790862833,,0.10482166153367777,-0.020629447062505538,,-0.024378381199301472,0.06268404819863156,-0.005133187470351403
CALCB,-0.02536145662265257,,-0.013357915902587005,,,0.0783363265630874,,-0.03171428720437371,,-0.041645613043978506
OLFM2,-0.06108247817918266,0.040913154090681456,0.008751162349037264,0.06443693421847856,0.062154507199082644,0.06174753280836162,0.03583927514585765,-0.01878870288470459,-0.00031903502602706647,0.023837824368831983
MFAP2,0.0027275756943182677,0.020303233411687438,0.07839700411554344,0.008198538734557073,-0.005567896758976925,0.033176618235276116,0.0333461559184069,0.022614336616631574,0.13973067492807995,-0.0454976491666384
HLA-C,0.02682096777335108,0.015140977823024275,0.08953446303848994,-0.0023261769723825422,0.02476213221733968,0.05902707862377814,-0.041048864668133386,0.03286543233124996,0.052077493864204065,-0.008140226863048114
THBS1,-0.012569934835645998,0.032223875029138774,-0.030295890551752677,0.05840008062563905,-0.02385384805734672,0.05651565711894283,0.04049415246483836,0.03325868672894372,0.047810267895614406,-0.026770405860661248
HSPA4,-0.031348087109801775,0.022467367323989133,0.03519607058186647,0.04825558921711997,-0.007079921193615169,0.035011668574633434,0.04336851651471399,0.026307172540734246,0.02436801792509473,-0.03302303722510032
LMAN1,0.02548677478039924,0.0326587524048688,0.08004980012404532,0.045159119545893904,0.006965484048822364,0.05044608143188003,0.054812183788737576,-0.012769613485376837,0.06609937222248943,-0.06447498282203197
LYPD3,,-0.010791749025739497,-0.02072191500982326,-0.015742202305510194,,-0.03468895686452253,,-0.00886608265798211,0.12235039151968047,0.031088137457426814
APOE,-0.08395043209693735,-0.0907802451474076,0.07294052856398475,-0.003536851582339027,-0.01303538278126405,0.032698461494971603,0.014701021632468789,-0.046567322377936274,0.012163237906806144,0.032573004783083344
SOSTDC1,0.1588517286810704,-0.01684436669427476,-0.02665560039000766,0.03824226271117336,-0.02321013652436056,-0.03435003313142256,,-0.04077268992528013,0.01930222437856342,-0.05401679268345856
ANXA1,0.027070652109456767,-0.02185861531704611,0.09526204521507123,0.0676401528997938,0.03783182647695897,-0.03885696792296679,0.054051489110013104,-0.01089047662038507,-0.026468218509934933,-0.00998404364037395
WNT2B,-0.046311451068754866,0.10274759980358515,0.04486961154857694,0.02530126022317977,0.017487177683499985,0.003154344378841915,0.0024997556037022035,-0.05831609704838653,0.01723442420422651,-0.02432920704858535
AMH,0.0073072466468696645,-0.030405598609075934,0.01469925833364004,-0.016207345758563363,0.08314531939156916,0.042707205061630726,-0.02185091594226708,0.06078969064633984,0.018119775639615213,-0.007823373223837084
GDF10,-0.023647532857299595,0.05411248626264998,-0.021524213656538886,-0.015142170098703684,0.03079870806786899,-0.025645525768138413,-0.00928223224289012,-0.0262512395563491,0.07032769960460325,-0.04358331788581813
EFNB3,0.006159460659570391,-0.019715041457239547,0.026366227168810104,-0.026202563315934447,-0.0014229528141707268,-0.01861089050753054,0.038475102215844985,-0.0036515975868153775,0.04833220994886672,0.011745499562469735
LTB,0.07235353114644508,0.012949790734007234,-0.02186029364624194,0.09582237114539507,0.11035174954367322,0.00038024383076020813,0.07304472314384278,-0.04333298984106962,0.10040790433586687,0.08164363981742245
ANGPT2,0.025728706054101578,-0.0006841879237156345,0.0858982986052052,0.016768699820823307,0.024880076971232463,-0.011200023937624728,0.035024682162849034,0.026935881831102595,0.07916501651604,0.006336560976901153
NRTN,,,,,,,-0.027578319783927333,-0.01807843197810123,,
ADAM17,-0.025869882625173462,-0.009627267165761042,0.043538412528193855,-0.03180944881840445,0.06265587326037023,-0.014917575911675173,0.012971725067264933,-0.03037489874597184,0.013804864204258867,0.027213112352143288
LRPAP1,-0.026458624991544957,-0.007342366625214619,0.08710305842329029,-0.022119720188889424,0.02863863662637176,-0.014914862401691957,-0.0150230123725575,-0.011980172451481641,0.04111502054951225,-0.011308745362730223
NID1,0.03138543892223859,0.019641844262145405,0.08435977932726574,0.0403306215299035,0.03596471565205631,-0.004125713982172598,-0.00792535105287306,0.07556162414438515,0.10206852570607622,0.03864166582217435
MST1,0.013832429354880124,0.042520375400973996,0.10366658424893334,-0.004552080180860894,-0.006532960074217166,0.052434858400522394,-0.056485368378906116,0.05305736443511317,0.04600486868239239,-0.0033474947835926724
IL13,,,-0.013530630071493587,,0.09434926613678461,,,,,
DCN,-0.017890955286364748,-0.038821361537244393,0.08203411967955976,-0.005588413205954314,-0.056012051883996376,-0.012545181417414345,0.0006090135792936798,-0.010690058217655318,0.09489679969425616,-0.004677665438400496
IGFL2,,,,-0.013328943052241422,,,,,0.16806510858835924,
COL7A1,0.002751456717207857,0.01112637235823875,0.13597729640182718,-0.033185959861335754,-0.014583889103894647,-0.003919670435642716,0.02333529893310504,0.051069793245387025,0.0765292789807291,0.01484801060420127
CALR,-0.07974969980789247,-0.03364205044339072,0.0906149223106841,0.05788689673246416,0.00754802411709334,-0.02646465120292597,0.03880606718285643,-0.012797748162901895,0.10373416662519278,-0.043524755935775504
PIGA,0.04584634838035343,-0.0007009990533710208,0.024297964746037917,0.008584613433895516,-0.011691749847080227,-0.03392847814107235,0.01339682838650658,0.07119131716919591,0.0069940404122850975,-0.0407480888976139
CD200,0.0005160537977597701,0.035447103056976244,-0.02661511514397838,-0.04246704231056284,-0.011328478301480406,0.04649296442228964,-0.014650335154977281,0.022330395744445727,0.04786106505489917,0.04554097628377366
GRP,,-0.018104589416272177,,0.005537130049384832,0.07128511577671848,,-0.030179645021833047,-0.01982908495367232,0.06500437144992846,0.014284155473631316
CDH1,,0.051839906630709316,0.06785195196756481,0.06466717059934404,-0.025096216765912463,-0.03018428798200177,-0.017737315734489594,0.01752792040973888,0.06885049537297629,0.08391492739907498
LPL,-0.06594751870675418,0.10111457766259899,0.06937657634977784,0.04082466685315221,0.00869145546431407,-0.04596113417239062,0.015552174906502654,0.050058744322915114,-0.032912129679534816,-0.030825531599184254
SEMA5A,-0.01630637654052493,0.06442356113792468,0.1062438777605929,0.045561061346349435,0.026069362475662987,-0.0018232785699994918,0.006581283994759353,0.029130164210789677,0.015028641754917211,0.06847081670145184
SEMA7A,0.0021522561972471092,0.014506788996408771,0.028392629481518664,0.008899211055942585,-0.01196342576877349,0.06401496699015667,-0.07562663222842056,-0.012350486344304532,0.133930837970995,0.009652482769366425
SEMA4G,-0.036882527715938036,0.04542998384794957,0.053093750776311975,0.01808182052357726,-0.022795448585239745,0.017802570252457378,0.005859239411399695,-0.0203376670970177,0.05874093412182963,0.04925822684008782
SEMA3B,-0.002698601667793695,0.046955917683095746,-0.0032421744569272526,-0.00756115301942836,-0.0035341965802612387,0.02575477353558363,0.017974476052035962,0.030271170309505872,0.00882160745103725,-0.042823783848584214
RPH3A,-0.006261402950507247,0.047617822151439546,-0.018306961054974057,0.04249831688359573,0.06040598108111142,-0.0707212385089569,-0.052926546129745594,-0.02248527816949662,-0.008016008030438311,0.01568908168735066
JAG2,0.05943161164183569,0.027260263868161154,-0.0017749544171424413,-0.026879987104663217,-0.038958180138373044,0.045534190654169734,0.024162560274838846,0.0387551234762649,0.15954448784752256,0.017215348565747014
CGN,0.0034927574502809193,0.0468545005718665,-0.035510826346568894,0.014293199800045425,-0.0029250082072250208,0.028998515719838972,0.01866595288000826,0.061023330465594584,-0.02335560998036273,-0.04351037840251745
GDF15,0.05722327771729987,-0.02515502640765673,0.056422595291252334,0.028150424284409514,0.06254356915424074,-0.024698409243043017,0.08342243076379215,-0.016417105477402934,0.016106157968559208,-0.06769913614660063
SEMA4F,0.0339449135077316,0.038785255488006494,-0.010023220785570802,0.02129958139466285,-0.012513398607227774,0.026732643711596865,0.058953535888961794,-0.027193546567202687,0.09419530746475595,-0.008617666812332395
NXPH1,0.013105215409208693,0.007131562195005083,-0.011814279002748335,-0.03467697157458058,-0.011881699578956328,-0.02316830999672453,0.00803779721469623,-0.0331507254620496,-0.0436408670550015,-0.02100880778035762
ARF1,0.02410502714640335,-0.0014229442331753605,-0.007372930789604085,-0.01635887920863403,0.03281552701013115,0.05392696853410564,0.03159182105228422,0.03983625109528711,0.03069238567998068,-0.02640889636838966
DSC3,,0.036981841572039154,,,,,,,0.10674466261869926,
EBI3,-0.00020147440783571503,-0.03637587946525631,0.034368233604387156,0.009543476860436276,-0.02918678438908553,-0.025916860865984725,-0.037357378487204995,-0.0015201469131235653,0.02354081954698172,0.03187810137446211
TIMP1,-0.026163443159428333,-0.0057205405938107814,0.10261198247774135,0.05066808063303002,0.019793445197103705,0.02844011641937921,0.053503294878961764,0.024575221539023553,0.13873384890379495,-0.06357892036163654
SEMA3C,0.03620277202610747,0.010032077047245787,-0.04423762911403086,-0.023527101304260473,0.01867689713905784,0.057068748091925824,0.025467024420991476,0.01958207299507149,-0.011654039470008695,0.05074429079878384
GNRH2,,,,,,,,,-0.02739611918348194,
GAS6,0.001503744105688773,0.03672512309184991,0.02921279109079256,-0.00869952162266947,0.06817199156497261,0.058970478133878526,0.02485484703822213,-0.0447069287116559,0.0075818745747213085,0.0031731603041308784
MEPE,0.0689982282621546,0.0018238351398898042,-0.021297637264000108,-0.039679475430280414,-0.02827842197313875,-0.028782307894060367,,0.01779858621529134,-0.009902610543486337,-0.05761906224938834
SERPINE1,-0.02932296385236858,-0.0025147039060217998,-0.08107640586873255,0.05014951503239084,-0.0016709951348531798,0.04633935789408275,0.023803795072310667,0.004835189989845548,0.038436739243741525,-0.043129404378997434
RSPO2,0.038833853430835556,0.021976121753677563,-0.032924819881682985,-0.005880161105035108,-0.022890850295797172,-0.02325628450082886,-0.05434620052399874,-0.022364677168050823,0.04204673087230767,0.009292366803385889
SHBG,-0.033830995857847906,0.057128253654791065,0.09933493065244596,-0.022639603119923662,-0.01230066401252244,-0.024920108369666058,-0.036512756132595546,-0.028773496497202865,-0.010464288741624111,0.00803938023753321
LGALS3BP,-0.05425445251667263,-0.015146759675787129,0.061896352748164324,0.06285643967418193,-0.03237689412074698,0.04531120523628446,0.043074921340740535,-0.011814717779906983,0.06527367900359932,-0.015185206980491521
LAMB1,-0.0044990873959470995,0.03207363543765379,0.1031189649979646,0.019082248007775787,0.030744320748222913,0.003890293440929256,0.047156140456728994,0.05641114366534928,0.13258057766266615,-0.01166075840996798
SPTBN2,-0.007115235197762952,0.0269225086350547,-0.05429590941737979,-0.048833676570994765,0.010901548172225614,-0.011463718015946657,0.058528800287889184,-0.0663491221478929,0.029147725537044856,-0.04160504781227248
COL1A2,0.010657945139965458,-0.030290044836295296,0.11427512185217947,0.07235983522765384,0.04379747839913188,-0.04713610999480207,0.04279250092170573,0.012040609020413694,0.10409180918160393,0.014195380337788235
DEFB1,,,,-0.011875303268358848,,,,,-0.0239435741476217,-0.03356129579803303
CEACAM16,,,,,0.10390514532559657,,,,,
SCT,,,,-0.010914867117960785,,,,,,
WNT11,,0.01586611306506714,0.045840771773326384,,,-0.03341607718059477,,0.011677884297247601,-0.008433746891785424,0.054099952787378995
LGALS1,0.03308660293221565,-0.025479749237221634,0.09300275860483753,-0.02389977035822787,0.04507135511028706,-0.016853329061627124,0.030278642563096602,0.04722659218009319,0.07844281736643552,-0.03844807904710761
BCAN,-0.032654523444094585,0.0010187632375450195,0.08822190774239719,-0.00848662255694339,-0.015127314112862266,-0.03267064013433771,-0.008108496726068382,0.01141572772565042,0.00675384443932528,0.07182098370902745
