,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,-0.00128692676707235,-0.03045796039747608,-0.04179346319485714,-0.03599641093520564,-0.022064110317308552,-0.03002141386151765,0.010550134515038499,-0.01997861815797007,-0.007465555054563939,0.06352109604367723,0.13750222858714972,-0.014418873630310622,0.04750253887319175,-0.007081395483512893
COL4A4,0.007223991851480677,0.02932364847218656,0.04869885707021796,-0.009661735433784948,-0.0116099485932443,-0.017869425180636948,-0.01758671817105855,-0.019380000801952058,-0.032577732492458815,0.03143992064931028,0.025962181622895524,0.08313339000247273,-0.006813387373820598,-0.022586130837060223
TAC1,-0.008679854048238083,-0.03259962526133852,-0.04097276131786404,-0.02835774333894773,-0.045527565221911474,0.05103180718848105,-0.08140274901562648,0.03175849732307506,,,,0.07502201834491082,0.06706638108039954,0.015516044830093981
RARRES2,0.034870460785996794,0.027417515548588626,0.011090408961626066,-0.055551568006315125,0.021027267564744045,-0.001574012178884761,-0.01184548760665254,-0.0029445756759878955,-0.018886129700584918,0.02923062817944263,0.013286804037806764,-0.022754037157193218,0.030854143958631862,0.040975154437946144
FGF7,,0.018941750572744283,0.019210103198278244,-0.03211022034932364,-0.02115192864930017,-0.0022899141514917845,0.007002128207306913,0.08623417832030437,0.02439237008088639,0.05971311193689765,0.007130161831781105,-0.025470879366290878,0.041849675577586364,-0.03158137010830292
EFNA2,,,,,,,,,,,-0.017900756731952325,,,
HBEGF,0.04452087252823014,0.008703108855610335,0.040502331397696,0.030107755161428443,0.10654687940205936,0.008754076410667035,0.0390307612532188,0.040064638132368324,0.023020487299135594,0.01846800143951124,0.04935842252234769,0.03753936234190935,-0.025943974579780215,0.0013770261280613434
CSF3,,-0.023107241087550346,0.03591994665128115,0.033045636545579675,,-0.018905507897389127,,,,0.021101956096450825,-0.06445591611400732,0.10396800721756184,-0.023889683056755758,0.0019801212266662895
PI3,-0.0059214778828171255,0.003926483045347764,0.010160725470194748,0.06646604169450553,,0.032004457664724484,,,,-0.04443322677242324,-0.1037994256011844,-0.05220820467700038,0.08279985414326328,0.004103342191402784
PCSK1N,0.05463131551404925,0.008001579965357329,-0.009123365972301435,-0.0024815608942145035,-0.018211293913226866,0.030044610161133634,0.016334676048914584,0.05282270365627071,-0.0018278506107778,0.09860112628698403,-0.02666499590220333,0.014959941517637498,0.07406101515191092,-0.053088714279678324
NTS,,,,0.002091647273986747,-0.014173109357087542,-0.023237143375238377,0.09459748173651007,,,0.08944329384959646,-0.02180867516899734,0.025942506229813034,0.09434199770215124,
SFRP1,0.03745093138221378,,-0.009368409642647308,-0.019131992057935247,0.024660122528812195,0.010691839033012629,0.040097456431402556,0.00562992109376196,0.008100976795194406,0.03790722204819248,0.025702092792647905,0.026262066398320807,-0.010850409565134722,-0.00319828716439234
CXCL13,,-0.016778591142848045,,-0.018960048456113418,,,,,,0.0043637612089148,-0.01959616628159768,0.03122215054625632,,-0.031469132115028706
MICA,-0.0038057494271988204,0.01334468404776334,0.019658928149359246,0.094184160155315,0.0946713013901944,7.948434273812346e-05,0.052457594554450954,0.06267290613988921,0.010953229705517636,0.025322355576280108,0.09594608381697727,0.06394924360768606,0.0672433986367625,0.07520308825639692
TG,0.02064386367394732,,0.024150329006989227,0.053750093831392606,-0.016359504417851816,-0.022817256594633753,-0.016970716439720805,-0.020446257456337154,0.05802166515130907,0.0008825327288540688,0.019405781553763827,-0.017494045692481825,0.019898551470783787,0.11428716066684207
ADA,0.05951224696320866,-0.022169108481190376,-0.0417198467058004,0.005188439051914341,0.06780418745811286,0.0326901603464781,-0.026454790170035353,0.0038564697043615027,0.02489780151795675,-0.030732237243048747,0.04522444673633248,0.0008286281899131627,-0.008749321310324333,0.009152901190223462
LAMC3,0.07535675982495639,0.034430573760455135,0.015788801030565174,0.036898192519983566,0.038194285243331814,0.02589229490806266,0.03733380561130951,0.03929525052052029,-0.043434927198191406,0.0020963184636093968,0.021513577419582403,0.017694027351869167,-0.025643652598541976,0.020817934163250968
CCL7,-0.017844644398377386,,-0.01741165756558376,0.02060288536370484,,,,,,0.07404504273639236,,,-0.007432949773107034,0.05886744113456997
NGF,0.10784543817340311,,0.018472125457724663,0.12533396683773057,-0.015611355112215635,,,,0.02629950872816943,-0.026477849764068112,-0.017660140445501637,0.0180955820284162,-0.016848865548460632,0.006000978870133449
TNFSF15,,,-0.019388732292540282,-0.018611737255537286,-0.018955607631344133,,,,0.03924919139920256,-0.022350406579395698,,-0.01319963451527727,0.01511717014893219,0.005305906945267144
HMGB1,0.01596909575861335,-0.009154296856587961,-0.024618770792852664,-0.02957819982040181,-0.030870777773130364,0.023734001895693465,-0.04332874035146428,0.023840429890133526,-0.025159053907013097,-0.10546979303439097,-0.027313734985190397,0.011070873190185024,0.016865480751127638,-0.007658876409221411
ITGB3BP,-0.03813553676635994,0.08102893276542589,0.006299061305471505,-0.02124832464405197,0.02153773283694466,-0.026233417545689384,-0.010942790173441437,0.06322350986508592,0.023812950010515883,0.04101238827837464,-0.046177298247246555,-0.010223845456968889,-0.029901661314762774,0.09109635897041511
AANAT,0.07919858500740928,,-0.01764176531528589,-0.01677028835624527,,-0.017053279742797956,0.09510831884768593,0.019430569675817994,,-0.020112688749884016,0.009046233217810772,,0.0724555767187847,-0.02368902024603293
RELN,0.01394176733449156,0.05150175051193278,-0.03062215380146815,-0.03409433452280142,-0.026399942255556523,-0.01678290794684593,-0.0008116174621177692,0.04671704487401933,-0.062151560813500775,,,-0.015943728019334236,,-0.04297536837993709
IL15,0.0386814762646981,,-0.02018435951197043,0.0012777843415073618,-0.013488041727553647,0.05509682613034047,0.05950516844931168,-0.016933825542186344,0.1170723613748162,-0.02417023562395588,0.041908910889970244,-0.03219797104622053,0.08626493028509039,0.0014589759215687596
UTS2,,,,,,0.07137773170486866,,,,-0.01712742646971008,,,,
BSG,-0.0317784467741216,-0.005011495022118777,-0.04348945096263092,0.009315401599871901,0.09276902854279391,0.046456567641411914,-0.009437295538860949,0.03159601538537826,0.1420465389523624,0.059566454856433304,0.013330958299198845,0.014005722118670171,0.031233711180471465,-0.05810902955257494
ADAMTS3,-0.006846176654461275,,0.015603125975354588,-0.009230253391214725,-0.004150355288501863,0.029763751403342902,0.0023265481528534178,-0.028138552788588154,,0.04230105079149527,0.0724319081274823,0.05804939938787539,0.029632073035843035,0.04669894072279293
CD34,0.02968236681804466,-0.012083565100238568,-0.0011036029749635452,0.00044733305194683795,-0.03932220816901297,-0.041309001635617404,-0.005014699034290217,-0.002368167801628246,0.03987497418838862,0.029920846541111507,0.07064305301180994,-0.008005595108837854,-0.03469605812408459,-0.0023660773653299736
CCL23,,,,,,-0.019403925317319305,,,,,,,,
PLAT,0.08285267149351751,-0.009788488760392965,0.018149791482676106,0.0671824504873788,0.0925401044926086,0.03458499354097763,0.03879207543678496,0.020544287141869857,0.03533188181613022,0.022491796904249108,0.0021899531960489042,-0.0029948077309847995,-0.009700175958429494,-0.014246055556898115
NTF3,,,,,,,,,,0.005719279030815467,0.04095668946650303,0.020438438455100058,,
LTA,,,-0.02231606152561753,,,,-0.014698766020999036,0.0028589631827628612,,,,,0.02651081566220571,
CKLF,0.038613502560569064,-0.02592553443319569,-0.003537870001002516,0.05623716064021197,0.07313550282473873,-0.0033104839568871614,-0.038971710938275346,-0.011136858492236052,-0.09216695991621698,0.047891381985672526,0.10441026786313826,-0.01374568408576507,0.0838238336171526,0.028365465885322284
CD24,0.049274320035566185,0.03759215734963386,0.05275730135369925,-0.028513806126485595,0.03725802436174865,0.03856523644700284,0.00898020276331668,0.001322429636200736,0.010833850679605163,0.051514440137794076,0.02544979980418718,0.014300152277111245,0.011368085125286484,-0.002489048561627703
HSP90AA1,-0.011781031936787326,-0.05515390664296353,0.0280026185072109,0.02752770751570011,-0.0611207871031868,0.006601847809738613,0.0608835475410714,0.004077756525525602,-0.04353826991630487,-0.044926269089002324,-0.1057905289055664,-0.05357600312629932,-0.0244986483541545,0.03884844761838524
BMP4,-0.0034235523653089648,0.06178511996510642,-0.0016507077901821408,-0.032545453601569296,0.08423324069768534,-0.03705181530994859,0.0031440446129299264,0.0790932172136428,-0.011280016242647864,0.029607748107694943,0.021904707416693113,0.0566695249001709,0.00359501209001122,0.024595923866410404
SCGB3A1,-0.017844642613936788,-0.024699355638325274,,0.017951960509721136,-0.0172177238189581,,,-0.011816200981457815,0.04129338517714061,0.0714887095557477,-0.02147007906176799,-0.013884958909643755,-0.003236482744661785,0.08149153179664663
IGFBP4,0.07861959599760543,0.030797943357102956,0.004572960957523674,0.014421739689043802,0.03735362278391849,0.03136120069167547,-0.016319471442060675,0.000837365095841585,0.015142427384468174,-0.08319634290836857,-0.06739457601421231,0.027688997000336692,-0.037806816795943644,0.025999220420983883
RSPO4,,,-0.0162748572858839,-0.007272060876400943,,,-0.017095559720520483,0.09684809474410198,-0.017198213492950143,,,0.06136461442181155,0.07937346254797688,-0.02987091618676807
LEFTY2,0.08603364677284144,-0.00939974750667581,-0.04986329866052043,-0.03577743693042043,0.014769102728866838,0.032675876030302205,0.08672407778905929,-0.02090462110153333,,0.09451023128230038,0.056612394597313015,0.03555777022302369,-0.00415395576764254,-0.0498719158437937
PF4,-0.018510952227824617,,-0.015191328195863685,,,,,,,,-0.016407282871957505,,-0.035647626234713195,0.06366815344993472
ANGPTL2,-0.023823734549464525,0.013811415220480704,-0.017022723795972288,0.0842244731018069,0.10888945871991725,0.016952219437481018,0.013538234769298035,0.03054582888487413,-0.061454697456361236,0.021603710460274178,0.04493144895486566,0.017761724228745144,0.034358454523128815,0.014507069944564058
LRIG2,-0.053157203674397406,0.03079202803653543,-0.02608445548744911,0.024026457246857636,-0.00610026088156914,-0.02884368961382414,0.026550574012923323,0.015776834931162498,0.024768808610044345,0.05741109210587015,0.0625622064335929,-0.01543863294912774,0.061198284468245885,0.02907093714023067
ICOSLG,0.018168302115472643,-0.04425095009575794,0.054955759013291625,0.06681633826589083,0.03524733312324948,0.03130954046930231,0.04177637326431118,0.019724110256711308,-0.07451310286634874,0.08642177429738274,0.08719712036427037,-0.04596947168800772,0.0014012984313092217,0.031769295292167585
WIF1,-0.033307453960023395,0.02805942412272644,,-0.03909800801979083,-0.10060624144673898,0.05373499425847258,-0.013192238516324712,0.01614040278514234,,,,-0.01716078791461739,,0.04082593066748608
NPPC,0.004288154533294885,0.08543089280671334,0.0013359412530259455,0.05093325771971893,-0.03303214227959987,-0.0186462480310541,-0.02573386568630205,0.0007648995676999434,0.04872674379359232,-0.008347951012267289,0.009987894329344521,-0.017739643701613312,,0.1320213422111338
LYZ,-0.04128110216600353,0.03842501746490721,-0.028608797749172143,0.06414918939239979,0.15489558858417415,0.006189383981403911,-0.04702502408975092,0.01551140691893304,-0.010685538711801449,-0.06468566288968368,0.06770869651899256,-0.0013626949656851573,0.01049914810807395,0.02873612638071989
EREG,,0.004473592434562938,,0.05083146401089168,,,,,,0.035018931783430865,-0.020345271934391288,0.07763790894119912,-0.03790353028410059,0.10434470848338749
SPTAN1,-0.03328094336172908,0.005654003344133965,-0.01765597662823302,-0.012820496535836464,-0.01930321753205957,-0.01332578195031276,-0.01986981695314755,-0.002561359670772987,0.05461780824290536,0.1148587790294858,-0.023774313461688377,0.06508573523448986,0.032525818586338795,0.04431157588929565
PTH2,,,,,,,,,,,,0.14955906973857105,,
LIPC,0.08420376213038078,,-0.02729994817787511,0.07724435781468952,-0.020916494205092274,0.0009074148394752062,0.002889039916269583,-0.026601459650065842,-0.002461811969755,,,,-0.0057602912071869575,0.049443491964843746
COL8A1,0.04674555249457164,0.006361849595407062,-0.017211594243045834,-0.06275350432406275,0.03170622329118305,-0.03438243053510221,-0.011818906926593124,-0.0032631401930666836,-0.07775339645325012,-0.015494885745297964,0.06186766587512436,0.005996523900446671,-0.0049830572635986975,-0.08705077084124611
GSTM2,0.010796247743863304,-0.03845006323095752,0.008385361460027847,0.026641853931401074,-0.011405955480686708,0.003970059782254199,-0.01161786905705403,0.07681293931037798,-0.06324236103000827,-0.02943654398342646,0.03435589796438024,-0.010304416123395345,0.016581286689829146,-0.05609076501668782
SPX,-0.007958464703380895,,-0.024620558197979862,0.017102312825388207,-0.05380177278506127,0.06265887026862849,-0.04631868725873398,0.030952704639078434,,-0.004670108554937442,-0.0005276824032662856,-0.0454301926838501,0.06715385503721058,0.09965909851682112
MFGE8,0.05774215630588293,0.007793200028897645,0.03594497611334673,-0.027799490401324685,-0.013167860236880817,0.008747095054589845,0.035471211128969254,-0.04117096226545843,0.0528918448985217,-0.01863205880465378,-0.001480671539798819,0.011500896550209984,-0.007841157934159248,0.0024859016421548315
TGFA,0.0145951572339057,0.0580555848759109,-0.0502166991556217,-0.009454065293939457,0.09003356918026269,0.04980891551686817,0.011147385428618031,-0.01590576617065259,-0.06097517252681873,0.03405765217266594,0.0004837245021917331,-0.027625071678853405,0.059549256320017334,-0.011594061420067832
SLIT2,-0.02303595445138288,-0.018358294608368134,-0.029910098455712804,-0.06189520556304387,0.011296255406004721,-0.05666543626148506,0.008150758948846747,-0.0018616101087259248,-0.03399154733037962,-0.02949929805767375,0.052342843024714904,0.021790168662707606,0.030364039733057364,-0.0307307850039325
PLTP,-0.020910746864553686,-0.010095058872497268,0.04317992810439448,-0.004053202194498096,0.09432080514024643,0.04878904402766419,-0.031276036757120644,0.012820317802322886,0.04289888916646412,-0.07036974931154907,-0.03288980746486007,0.024003132597722722,0.007339336080980067,-0.07720066484877049
APOD,-0.05011123318227269,0.005328191740905205,-0.004826512548714538,-0.06743045291105706,0.019520085368035633,-0.036728777133035025,0.019891506995012014,0.02185484912445714,0.032800587689078356,0.05135241899084978,0.06665122724995413,-0.04456729303190865,-0.039613502999847554,-0.0020960963641306956
B2M,0.15033231855781956,-0.0026615439133449805,-0.02576787851928639,0.02041910834175924,0.08302989410923771,-0.010485285563151037,0.026612935064823057,0.0629571361340444,0.02174691150611398,-0.02161653927839202,0.05879036457801972,-0.011448335953498655,-0.025729656454247476,-0.009638937903305467
OMG,-0.05706727202740619,0.0027567233767004707,0.024127245970925266,-0.01715503228322957,-0.004138389715119246,-0.013147559161905855,-0.015236500981329785,0.045507029030422246,-0.020825406624375976,-0.011219394207939198,0.08568457038846171,-0.009187998293132963,0.10500504907352813,0.04491998615430163
CXCL3,-0.0063001091228515015,-0.017895153448676863,-0.009054749517776997,0.01828964850252167,,-0.0223901411114822,0.020554755303615925,-0.012195422381106224,,0.006745076076977369,-0.030055876026487398,-0.01684097609798562,0.07088978873615649,0.011908110284810251
CXCL10,0.06458710280132939,,0.02584951261943557,-0.04569951405050296,0.06400526408922519,-0.018250196344516908,0.01821358957332046,-0.019380002026290904,0.006183910457404764,-0.023674174824249328,0.01438251592122055,0.037379654949373384,0.024239153254926274,0.1364275804525998
RSPO3,-0.024239679649775005,0.02099992668716209,-0.01764176401175917,0.0771433875393667,-0.02571071736641917,-0.013639798823365943,-0.025820258725184776,-0.012743981344513731,,0.06444281684174302,0.01806264802088311,-0.013353766578910341,-0.008233000744654818,-0.07136381983278134
CORT,-0.013506291989452458,-0.030666458051100094,-0.03956301042166292,0.029516099940083165,0.05600480086542691,0.03610974890284557,0.002294903197167438,-0.011654073339976848,,-0.02614186023435038,0.12571398319853394,0.018593193725985106,,
NCAN,0.004871998368781964,0.05544148646451682,0.013647117154807629,0.003072810138399479,0.0342026164377307,0.012101139964164,0.01991612523071194,-0.0013828812220036996,-0.003448063080548939,0.05027567035522074,0.07834809180159331,0.004580384301609516,0.0629454863434639,0.03086825362091939
PRG4,-0.026836214069299258,-0.025836881424862214,-0.017411660278932133,0.007272747298881044,,0.10276559101225335,0.003194266165612862,0.030891155143186553,,-0.025110461386922942,0.024289288224192806,0.043215748532603196,0.040650647106712665,-0.032569025914148744
ZG16B,0.0044194792321285105,,-0.020208361195244513,,,-0.026190060788032297,-0.011679503935352217,,,,,,-0.03167691190155534,0.07873348266380152
TGM2,0.06640568848129462,0.08840145699500512,-0.01800966918376964,0.00671303560761707,-0.023545243401572588,-0.0134371513590681,-0.04939269120694247,0.09684825312547624,0.042148400850158314,0.005282072661755786,-0.03790258157290973,0.022048086005169453,0.04038414173845071,-0.05213273002233767
VEGFC,0.02822233422281632,-0.034358507745006775,-0.011338300977461151,-0.024596094054263065,-0.027650648241067534,0.019870043770616772,0.003964511251239038,-0.015205861081804233,-0.014346565561562276,-0.0295046178200507,-0.03440119523896029,-0.031506779778757,-0.04283267887907335,0.03751040933051919
WNT6,-0.004949479472296416,-0.010508009551297302,0.02301209361638471,-0.005477752623858796,-0.013834574851915088,-0.02385424917565836,-0.025992319427897627,-0.013270907702950877,,0.030241218803875605,0.049376736706023494,0.11763520666329834,0.05083528442537585,0.07920989014477749
NRG4,-0.016435543972389853,0.10084490252757201,-0.021190787071062134,0.060666451429369016,-0.016936077099874887,0.07293005834816094,-0.022438218139878507,0.05849084315481189,-0.032577696556338895,,,-0.02437751956611409,-0.025404690859337144,0.032480741109652114
PMCH,0.0522889536562735,,-0.029361899968118124,,,,0.047815133219234425,,,-0.02330283740462624,-0.024089569365132298,-0.01403556927596691,-0.03982024855899861,-0.026805418203415983
COL9A1,0.02523403658176339,0.07204680322550887,0.030550419039537088,0.008728370851130318,0.022003421824679466,-0.014466717115674876,-0.004566101369930328,-0.020213636596721596,0.02155113203238031,0.06229910377947732,0.08218759969636709,0.0766070815870852,0.10691330830025816,-0.00226824716214863
GDF11,-0.01717214412868001,-0.0016485720636306277,0.014899562065450393,-0.029996013515744088,0.12618197970812817,0.0045307480634603275,0.010008081964682426,0.0190943319371576,0.0010685949891990135,0.039493852643653515,-0.00918633761371666,0.009441677317708844,0.02039530285277205,-0.041863668211824384
RAET1E,,,,,,,,,,,,,-0.01296107030000816,
IL24,,,,,,,,,,-0.017374034042040454,-0.016145677088333466,,,0.07021268028641779
SORBS1,0.06760101330404963,0.022644597552797557,0.010155054106380599,-0.02222455122181823,-0.0027285737821393487,0.006833860171782508,-0.035080492423205684,0.025215512090980455,-0.008532028018143317,-0.002128715777003614,0.0015237126655355873,0.021187289861517168,0.0553083180242053,-0.0036612260499822454
DLL1,0.04060927736907319,-0.004527153230098005,0.05045028505083346,-0.024228199861118384,0.036120148906930716,0.01195318056967158,0.008080330449625224,-0.03549663273760489,0.022084992673488693,0.0536848775884414,0.08737351173221515,-0.002944072924420353,-0.002441516673492981,0.01782288346800876
TLN1,0.058065264365400784,0.01987224766419496,0.010091399971690349,-0.05320807203285472,0.053517697430218746,0.05884206312036786,-0.0021634980653843653,0.038253972484294275,0.06598175010634849,0.016038668721059312,-0.0303447301120715,0.07715325107063555,-9.680374203088695e-05,-0.022679617521352866
COL2A1,0.07245676910971549,,,-0.014271159361255519,-0.01498804010123997,-0.02239014873109537,,-0.012380857473823389,,0.009349833789713035,-0.02273560363979636,0.05863572794666881,0.0513189121301792,0.008566492810417633
SHH,,,-0.01809357378181324,0.006911948372977337,-0.016359506166742862,0.06918739379875131,0.10473355697246339,-0.01181619994864829,,-0.04734321474838027,-0.019435806807896167,-0.01753553373572499,0.05305705515369194,-0.05652155007609448
PON2,0.005493967884515189,0.010422540369836118,-0.02180742978134344,-0.08603257106920617,0.04374904374668807,0.0012603758710231603,-0.032044135869364075,-0.024632791950289345,0.04915770942890637,0.07722421780418562,0.10787873080992433,0.0227711420582586,0.04400097884641776,0.017575491933777165
ICAM5,-0.033667929174463075,-0.024699357386296132,-0.006636516822044457,0.07717392037899004,-0.033500600993492315,0.15355582811100854,0.0499581282926584,0.0360500486659461,,0.0311844241208826,0.00830345465079155,0.0160419484790916,0.021495131793392824,-0.03999763066346415
HPX,0.033623795938730536,-0.023107247883107414,-0.022753123488196126,-0.01976766678317846,-0.013834575785154802,-0.032604721284778294,0.02726909915017007,0.016487425636253158,-0.020524624292305747,-0.023009385907496935,0.012026302058757585,-0.018967541522305675,0.060085723557220645,0.044715559884492606
SFRP2,-0.009068205115568481,,-0.020606619739422027,,-0.03270489434046014,-0.01786941991874048,0.10868339253533403,0.04849649040138486,,-0.004103224635805652,-0.004151533433650017,-0.02544137988081975,0.009555524927967239,-0.020416020803394296
CFC1,,,,,-0.02337704740377665,,-0.014698766909321396,,,,,,,-0.008274809221856801
CD70,-0.011509655040426617,,-0.01876517465652584,,,,0.026415723838454332,,-0.03535625923182552,0.0093266614042461,-0.030064940708453843,0.05286411147833006,-0.0070532436928974745,0.017471864372056924
HP,0.010886681475589258,0.008411443697187826,-0.02278142177261214,-0.012575369351024707,,0.06209252686136144,0.017517905702092065,0.02677767151343851,-0.021356137778139737,0.0017685262358873189,-0.009150731404314822,0.02359878660808752,-0.015309510589483115,0.040261723966781
CXCL2,-0.005684940378866583,0.03395840107051527,-0.03028571063944017,0.013819410591295688,0.013491808551631687,-0.022983365313175706,0.012909677719424412,0.03527871857523933,0.029572705073021902,-0.009297609900182123,-0.00729521827399691,0.02866836783007716,-0.024323997652165683,0.020423725822472254
NPPB,0.03558657489425771,0.044756523356844415,0.005079688390834612,,,,-0.012870838085366341,-0.015205862187770118,,0.05129907233541386,0.013486511670111983,-0.02097760892437638,-0.02577022955077702,
CCK,-0.030050697948391023,-0.0644267982237447,0.004812144355388195,0.04921506750000068,-0.1317010326232951,-0.005842771311103666,-0.06454418988279564,-0.004751183443082059,,0.06377165971370675,0.09744105754583676,-0.004853911465461597,-0.020744214982256225,-0.00689640446929852
SEMA6A,0.023341651252984992,0.019079800577070316,-0.047522199443580604,-0.014027535043379606,0.09300438228556811,0.04117113397912816,0.014814567668590425,0.04701207445802992,0.0042957018419409005,0.0043705298300580455,-0.009153731862373634,0.01694150275569979,-0.00881673291603445,-0.01091648197562514
IRAK4,0.05042173495288202,0.08087628326537936,-0.0011851855778027506,0.02864298487630759,0.011597463542423317,0.02834706075811015,0.03541886889987179,0.0200685534129484,-0.09442079597871227,-0.02404307528210686,0.02973200518098099,0.033009521328955474,0.03615188670993442,0.028646121427833845
GSTP1,-0.016787254897518155,-0.004542215673188059,-0.025710016034543235,-0.03428261141045309,0.07532719311445805,0.0028758895065579253,0.044640060325439476,0.04001049499134994,0.0656330002345187,0.03356846665262118,0.10912040255836086,0.03944590148036664,0.03811807115192607,-0.020246079750382
VCAM1,0.00031593160037169223,-0.03763056980663853,0.024780962844975135,0.029602302281547435,0.041490643112956645,0.041777305074490734,-0.004009571932783709,-0.008338989898020094,0.1458267166010605,0.010607107523656185,-0.018539012198869945,0.08216716934473477,0.07304480237098533,0.029265269021028762
NXPH3,0.03783078291126904,0.08853895672802264,-0.017198066280065125,-0.04496460172297987,-0.011639977359734129,0.024262384913886378,0.07875312261054795,-0.0008707459279082487,0.11237181701396155,0.05204049777920638,0.047349262058019606,-0.0137287930931315,0.05385049476342603,-0.010185491858283203
MTMR4,-0.02318219643222208,0.05020721049420207,0.04491821346422164,-0.06687647241452735,0.05739414189079267,0.014949211797055178,0.0008057394303108315,0.04261206034587495,0.01802698004242596,0.07326204683379674,0.01975462870705531,0.10009993837354501,-0.007426654259155338,0.02667855921846621
