,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.011313612352506329,,,,,,,,,,,-0.044681536468411186,,0.03970604360191241,,
BMP1,0.06580051440026922,0.09030275698001858,0.015754559505633304,-0.04685722668977834,0.012131508316296648,-0.033941912536767926,-0.006129141858147135,-0.0021133806344071195,0.14307689210498065,-0.012615775655608836,0.015430436916262584,-0.03694090942825437,0.015650512043768005,0.030445965348152144,0.06883136765252688,-0.004595248651184432,0.04312019847610895,0.036511631060478014,-0.04011959136098172,0.00891008627850885,0.013659843233405484,0.020411267848040544,0.0616496805237449,-0.0010430378756129599
NDP,0.02673448755779188,0.16297567262710802,-0.038095805184664176,-0.015652260695828923,-0.02849095687183531,-0.013377105416632638,0.0015728367078823304,0.040794555301734675,-0.00735187249756441,0.015104136475607502,0.01708410285578066,0.06903366882470728,0.02033035928154898,0.01196559300208072,0.0429239298060656,0.08640937319311491,0.13459027946088523,0.1531127767369572,0.07100690393806033,0.05993294526165559,0.026086164876606217,0.05830003474579098,0.0011460956643721905,0.08890534180872615
TNFSF18,-0.025387492187179492,-0.001296836789765457,0.0071764215711723825,0.007480388618411601,,,,-0.02842128935311024,0.02438519662744682,-0.031017025769298764,,,,,,0.008682373075677444,,,,-0.0341427322494837,,0.0668668589881844,0.06437531075014225,
IL36G,,,,,,,,,,,,,,-0.008962398866295502,,,,,,,,,,
RTN4,-0.03908617281714392,-0.12272934125923975,-0.03518848827400886,0.068917305015651,0.05684755538407643,-0.019731200076719437,0.009884008113189829,0.0674729307645476,-0.1426035417275461,-0.010313804418139009,-0.03257196960321468,0.013892483883497769,0.04936067033951063,0.019417450703136795,-0.09076941967600145,-0.11158222534160582,-0.1261466400108561,0.0019375070642212386,-0.019856826453842485,-0.05994503277447931,-0.06954806079889282,-0.00071240101773815,-0.034702611628617465,0.05859217380669558
HEBP1,-0.023481937307108774,0.016201938594548822,-0.0054986782991081114,-0.04250601889488315,-0.012899593966235225,0.0031302709640667857,0.01655365695341065,-0.06578817495982536,0.0548853591526237,0.03748307067148515,-0.013700869363056168,0.015477840294123838,0.025498282533643175,-0.021790262165517868,0.022084589463628363,-0.05742062829676142,0.045758734853556235,0.02819504575958815,0.04249296729489975,0.03409355326129514,0.08110968396485264,0.0640065281846389,0.00193659989005648,0.06933321440945481
WNT7B,-0.02236558545853812,-0.009843683027883346,0.03089528856002446,-0.010051340786024834,-0.0439853933182263,-0.0005364170821954663,-0.08656271686518772,0.08319689562696081,-0.06270074518823343,0.014171346741101385,0.024291717989783888,,0.004033676064402478,0.028351894330509362,-0.04600593713614396,,0.010769702312231073,0.021073974305458498,0.0225275892621719,-0.021942748866066484,-0.03961439389630161,0.0570722912041547,0.07947086578404274,-0.041281371503448884
PTMA,-0.040145988324703334,-0.11965167619124012,0.005515112616895553,0.02113605052361267,0.025302735202463216,0.1091244133928072,-0.003646955448574494,-0.061065396860055486,-0.12476631400249931,-0.0006927315012187152,-0.018329346440213688,-0.0033679100623202995,-0.0020041394384772587,0.024977726326030684,-0.07743280763865708,-0.003181762441213968,-0.15535214876652761,-0.0355099604638256,-0.048696413760228735,-0.029625935265928896,0.06261637975257528,-0.06788805044713743,-0.032545868618595146,0.043760307972159775
FASLG,-0.022365591781231833,,,,,,,,,,,,,,,,,,,,,0.01338356556366612,,
CEACAM1,-0.0018359796931964256,,0.0013381228163351713,-0.01835700147658757,,-0.02333280608692525,-0.02639624980859697,,0.046078405611463424,0.05905468075483113,,,,,-0.0366135458666654,-0.04643232687198521,0.1275934460897729,-0.010193805520196561,0.010542681651334611,0.042624310383610316,-0.0262926493688536,-0.0003373389556365859,,
