,UKF251,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
SPX,-0.004722152546082943,0.14301173588805163,-0.005303820521459683,0.0070949893995401895,0.020504573856410156,,-0.0419414612424007,0.054609889916193054,-0.025237975963939875,0.01687289342044614,0.025052575617821187
MFGE8,0.029462421018765273,0.04264112400495849,0.043877525448205425,-0.015258957332121877,-0.0007977830895984543,-0.0439579916194995,0.04340953170299926,0.0656424951190663,-0.012734937730349474,0.01132879321160518,0.12063729750899144
TGFA,-0.006331919529308925,-0.020493502867250744,0.026779183135727885,0.02298977094102909,0.0442918400196498,0.022850536939844797,-0.0006117614998672443,0.08450603283664478,0.039228887221637976,-0.018081071228130553,0.030126781543048698
SLIT2,-0.005842598112857565,0.07996093351071436,-0.04310738925366823,-0.0048095572184814785,-0.0159769953764007,0.05282981725859608,-0.03464705517934169,0.1268290763166333,-0.009559375167660958,-0.005762561413423798,0.14373161959288835
PLTP,0.016346341370500915,-0.11361490342828527,-0.02186066465167076,-0.03940550700474449,0.03301365093977352,0.1089358104661284,-0.034199558098666115,0.11147363278421064,-0.017003462043932393,-0.019631239161810757,-0.006416800710696373
APOD,-0.039812313727537595,0.004950436713667054,0.07989543976444007,0.018023775479438623,0.005742670734326977,0.04469903622224535,-0.031010403846950644,-0.027284881399263012,-0.011623142546924075,-0.03933480382300555,-0.032991970717384626
B2M,-0.006326167433011453,-0.044293072445460026,0.040139857976969465,-0.02598785040079534,0.029666844058267448,0.17483892903124731,-0.009044477338938449,0.014673721058066863,-0.042446981666251694,-0.15231888075258646,-0.01513426537199699
OMG,-0.007202399586204234,0.03529298486376345,0.07014031648452948,0.015357564388871687,-0.09023007510726933,-0.02153289994982232,0.002923394994773419,-0.02721103369156059,0.01002819718901123,-0.03067765902079842,0.023077617176802217
CXCL3,0.10402599871660735,-0.05689752272722368,-0.01703296739626881,-0.03457469266346845,-0.007893965138977568,0.1202274805026689,-0.011092881674623646,-0.030632633705411815,-0.016555068841749933,0.07688193550686287,
CXCL10,0.023045482346882452,-0.011260529372067125,-0.01712900155506536,-0.027049960306247144,0.1266093065902394,0.11451455341226212,0.0590757768363651,-0.041268691699241085,-0.006531659827497413,0.05683056961416336,
RSPO3,,0.05916645157892933,-0.02130240208451881,0.14720581139982117,0.023523937236019987,,-0.011591847555630036,,-0.01708352785475666,0.0019803184485205,-0.034426912254686366
CORT,0.014863284254677443,0.1365903715364234,-0.03686857948526836,0.002658889575030432,-0.04725755425638015,,-0.030752811591474485,,,,-0.036762366198029965
NCAN,0.005079261098496879,0.1562338706471395,-0.0013354754814430088,-0.027745390640085167,0.017891048434763964,,0.011967021618267864,0.06016531880569523,-0.055434140092041,0.03868135459676516,0.0014446601914407714
PRG4,,0.09787868390277704,-0.018453667788400404,-0.01888476746961262,,,-0.013552785995619421,,-0.016653434610957942,0.014063378691508949,
ZG16B,-0.016594875163269063,,-0.019923699868067572,-0.010095674769840985,,0.030866000756976753,,,-0.021301320707643484,-0.01977168106683848,
TGM2,-0.01919563866398577,0.03451832249586181,-0.009436880904872226,-0.010578734604798818,0.038237355038472885,0.05187558364884439,-0.04622010727721551,0.030558895419053732,-0.05890541197165936,-0.026702383308935335,0.008233285622683726
VEGFC,0.00922623979214379,-0.009708429455733518,-0.007560950130525908,0.015147147555630031,-0.030054014971533802,0.012782102669451921,-0.013831158320727115,-0.0032610377483734245,-0.017785643045680442,-0.005289137707606546,
WNT6,-0.015346886132039921,-0.005675509097139887,0.023627484737925097,0.027357520266008947,,-0.05004680532654196,-0.012071136551346912,,-0.025725722671706537,-0.020430078474404846,
NRG4,,0.040147902780777636,-0.0229852138990568,-0.01939542586815596,-0.017851068233215653,,-0.016135659436441286,0.01598819472043803,-0.01708352976941255,0.03851770036223558,
PMCH,,,,-0.01477727166947297,,,,,0.032994021662531965,-0.03934612526345307,
COL9A1,-0.0007148574285731361,0.037524313135187774,0.03806838837019595,0.04751419943014572,-0.0262278736349706,,0.11099755509318307,0.07056972858190658,0.05898399314367907,-0.0010753075501102828,-0.00910457452405971
GDF11,0.002502170309483101,0.014698702753453802,-0.023527824651568247,-0.022225764896391994,0.015632468823406312,0.0749155296237032,0.01271200198501481,0.011440507524153015,-0.004941343541517579,-0.014838535340579936,-0.013952568862857761
RAET1E,,,,,,,,,0.0033644144595386324,,
IL24,,,,,,-0.0009224107623935114,,,,0.13587307461632925,
SORBS1,-0.025355799548032167,0.025620332853403354,0.00034920822426476626,-0.04690461020501534,-0.0018842675948653412,-0.006089653462206124,-0.0029409112070934583,-0.019878728314636808,0.010051939128002988,-0.025359408098528744,-0.030181796640476787
DLL1,0.05113900572702381,-0.016527975837343195,-0.03762085527770918,0.016345533793998442,0.04610233107654758,0.025185945910357773,0.015987099956290624,-0.01764824921494041,-0.01738191480907336,0.0035994687524342588,-0.022074336615119265
TLN1,0.04015404565093309,-0.09328978352970202,0.07738326691922584,-0.03011297521793891,0.04957184264465339,0.07846871589472494,0.06025581176250427,-0.017484532301768715,-0.021607523227908595,-0.051968779208706566,-0.08614720772149148
COL2A1,,-0.014271153638832466,-0.017032973192776385,,,,-0.011261552301810876,,0.07668477101173275,-0.02768040865924768,
SHH,,-0.005994231884756053,-0.01338998654399578,-0.03956072320018954,,,-0.010747943267395041,-0.05463026560216327,0.01788800108136092,-0.016857416837429178,
PON2,-0.05526241131981434,-0.07693494274120688,0.034872867397922086,-0.04806542028753266,0.060448830453653936,0.19992138178343744,0.09056583813260494,-0.038848427007098306,-0.01839150284305608,0.053767789411746335,0.036709283344689814
ICAM5,0.030214259950899835,0.10904514521751983,-0.03328409412974608,-0.0328035373332629,-0.038812074520475325,-0.045384822299131065,-0.020990152629857498,,0.08262234870386806,-0.0344921739251521,0.09934738775128495
HPX,,0.07766110327916714,0.0056369729089714975,-0.019812136027392117,,-0.02131573174090384,-0.002563105826892825,0.10196034204655086,-0.027821788200866497,0.015193644272327979,
SFRP2,,,-0.013593895873664462,-0.01651211980932301,-0.0025149707552288127,-0.04731642581543723,-0.021084714146647327,-0.07820479757283678,0.006072549073248813,0.003160054634550993,0.0807379989539965
CFC1,,,,-0.012705502824057613,-0.027320117150099507,,,,,0.047064557900449604,
CD70,,,,-0.023700211373032985,,0.06713321401542481,,,0.038276292987531386,0.08300204762964311,
HP,,-0.013376584000778097,0.026930081201444068,-0.04238879924289163,0.03738909124483758,,0.0021933777645704385,-0.029707535999118014,-0.02555509203613393,-0.02022656804674551,
CXCL2,-0.02169535082689573,-0.07963207109173338,0.037745230862228016,0.026904418790108096,0.00033387315127132494,0.10156253695906993,-0.02127276293513113,0.05669180131900252,0.012999118261479753,0.05240878483219269,0.12722116553997037
NPPB,,,,-0.011125454988874307,,,-0.013831159326706926,,-0.017329338354593195,,
CCK,-0.044995204475172836,0.20211560206450782,-0.09238379522796769,0.00241710292033247,-0.06186742725669362,,-0.02054217692602036,-0.05662758864592328,-0.022480829994499008,-0.0562264479088868,0.08429267700847738
SEMA6A,-0.00511029677968646,0.060064523985698746,-0.0025581803771657576,0.017634185460926807,-0.01257271834319238,0.0042438289631133615,0.004318063524674176,0.0026701356261137894,-0.02445439160629044,-0.014953650217303023,0.11631879338835693
IRAK4,-0.013933520701624687,-0.045466153667858084,0.05853540578981092,0.003956272400087132,-0.026699211348272474,0.08571254436856948,0.07714477543585264,0.04013348286271996,0.026533341619922546,-0.000747917616394728,0.01045995600043679
GSTP1,0.017396760918650517,-0.06266708443978349,0.019727932004467544,-0.0691795682796928,0.04033011997744378,0.012332461130414807,-0.016680038399135063,0.003621204694624007,0.06960724376382882,0.05818310303364154,0.04096827736530739
VCAM1,-0.051590782436988405,-0.1027895943821581,0.010323640133347793,0.010687210131970963,0.009629569318663385,-0.03175181455636243,-0.008480506363472728,0.08125146038614746,-0.04375943452999551,0.05265546903670969,0.005904903134270353
NXPH3,-0.024566168181060104,0.07292497553393927,0.01541261162608978,0.09244018157648781,0.07020742394133946,0.01361967532072737,0.0669584729610855,0.013534259717687866,0.005159271188447296,-0.02039506883336716,0.06845856957416355
MTMR4,0.007543769535169113,0.10777189469869217,-0.07941700594561678,0.08328793762005622,-0.06205334386158018,0.07364168086309786,0.006764408580732173,0.042714428351039,0.01242359193766247,0.060012366423620477,0.094035226098401
LAMC2,,,,0.025799707083082317,,0.01099931151441833,,-0.03136890341001777,0.03179699996878886,-0.012391765223848161,
IL10,-0.021981677835812303,-0.044238494796629245,0.04547686514677746,-0.03666807613455022,-0.05203791584247803,0.06932053546890797,-0.012380853982382187,-0.030258319844075624,0.0480675135373277,0.0025558104009530515,
SEMA4D,0.03080095189220373,0.01798592414942166,0.003331790247606738,-0.020259446358498898,0.0592002892995396,0.05276343456136422,0.02781307581455587,-0.01512309288189133,0.03869243965265249,0.022575844142613093,0.05455188860161938
TRH,,0.11541260330497455,-0.024680431392032503,0.0045335417737657315,-0.04254511461499992,,0.05182441219619944,0.03525380053867502,0.15494997237671929,-0.0894955148719467,
SEMA6D,0.055245880884064194,0.05408567627209857,0.03461244783056376,0.040327198159885606,-0.017317483456544373,-0.008333508558113984,-0.0017853602317214725,-0.07033440310141499,0.02401896667782322,0.012871210609188288,0.057627202562668414
CEL,,0.0671199987554809,,,,,,0.05608460422854468,0.01262705218716324,-0.03160837454039626,
PDCD1LG2,0.0024918516422089637,-0.006313659237499205,0.034914423155714684,-0.04346348589035449,-0.012302908524077692,0.0037005479400413813,-0.004372937661486393,0.03191520764354827,0.012819175413442439,0.013018985795110774,
SPINT1,0.039576214724044004,0.05159213716943151,0.02253760956950876,-0.012325313219325939,0.047971410532964935,0.0013147767907340892,-0.01817242827717491,-0.034692725149312015,0.029351318112439115,0.01603361804151502,
CTHRC1,0.03286773617515019,-0.03474967852686652,0.04927484252505837,0.02712470410924462,-0.016536825209328535,-0.07389394702271722,0.007902058731216402,-0.026649983866472618,-0.0017036785630424418,-0.03599529239903697,0.03984881684505598
PODXL,-0.02324550932709369,-0.06106785544408634,-0.011510997995117081,0.007660557140999269,0.0034788333742216695,0.12227111681589989,-0.009758673547189069,0.05142778444326742,-0.03134423565461305,-0.04422942552893856,0.01952419847292831
JAM3,-0.03056105789214695,-0.006448032690479308,0.056542828887216734,0.004701269712303,0.010478038367930471,0.11434690557881286,0.0503876283455799,-0.022928840373014514,0.09148879997352449,-0.035355200015069664,-0.01719524945793381
TGFB2,-7.964713097038252e-05,0.08472563975207487,0.024436417301084427,0.02193307765717996,0.03343676334627853,0.0846561887411868,-0.010132967230090635,0.05556197009462081,0.01767949322954702,0.018669614544494152,-0.05728987753224413
COL18A1,-0.012837970426198803,0.0034426252340711847,-0.012180271475200085,-0.011099325788058268,0.04280306199845853,0.27762077860326534,-0.040851703736192124,0.025271433559454614,-0.04090458565286992,-0.036239212090269673,0.08273339877693613
NODAL,-0.014781624409501658,0.009600975503703518,0.027227847066960235,,,,-0.019014713483945334,-0.0033283833601947203,-0.026564378996459404,-0.061631969959556984,
INHBB,0.04479546974319411,0.05275996555492524,-0.01004903911374085,0.014847490733543075,-0.025330060718083237,0.19961554242976687,-0.013215772937529164,0.016408882514322792,0.04071488373597816,0.008133452328088521,-0.01189025927115073
LCN1,,,0.010334270897435993,,,,,,-0.019628469789807555,0.05046469251677623,
ARF4,-0.03762769615624679,-0.023252586757333993,0.01646851709457014,0.0222865713864613,0.04201559716322784,0.10601760189410622,0.0006599821578799984,0.002665394399118673,0.0049524105512441805,-0.012603365892451616,-0.019959325475975814
CXCL14,-0.017621671356815177,0.1763456373650376,-0.03194263289997075,-0.010008706749878188,-0.0537791529933966,-0.04587691378940972,-0.010334251053730805,0.07302236957374758,0.11633900274839429,0.05889996393004686,0.09479031052551702
LIF,0.10144966009366957,-0.05121942045198498,-0.0020835859688328124,-0.0362134339009981,-0.02204274373473702,0.17666049406081855,-0.02290605864220736,0.09936562220984736,0.047379249076472646,0.05031883888392359,
IL17B,,,0.0730209666799827,,,0.06085356641372258,,,-0.03315523193644961,-0.02346288011144195,
MMP1,,-0.014043894104808406,,,,-0.13509253641338137,,,0.03543437663459416,0.07938408139620853,
MATN1,,,0.008514913576318962,-0.011265181979487428,,-0.03985124671164606,-0.011261550900364577,0.0009933673955792575,0.09867828760474397,-0.02138195824920375,
ADAM28,0.010119101465808916,-0.01465839734518719,0.0076936882806699644,-0.03456181321603416,-0.002168803446288791,0.027861071116152186,0.023289851670834888,-0.026466352292149088,0.01870782769095713,-0.015424774592715686,-0.014630774957437273
TCN2,-0.015404655897064518,0.06970059591009016,-0.020544703756245293,-0.04619542457357144,0.006342033104830547,-0.029261590451432066,-0.05090948505352097,0.035324097384388346,0.0029640338291567255,0.04811462960399722,-0.05904076661703033
THPO,,,-0.030498510788382595,-0.023126930138368626,-0.03689821199122989,,0.10778108676556362,,-0.025555099815658094,-0.03204280849264293,
CUBN,0.0030242762720443443,-0.014311627533406,-0.038151579577531965,0.013061936307841299,-0.02837354457827678,0.18459724597463362,-0.022589392374361278,-0.012185777098008194,0.009724850886505156,0.047943672288872204,
TIMP3,-0.014519453720312245,0.07698258875162459,0.027666203111807543,0.0357743844588386,0.024866727813823715,-0.08096131750342213,-0.040231477177705546,0.058405940791779014,-0.03139586254917375,0.01718258006390346,-0.041959375875151035
PIGF,-0.028841297199898124,-0.021199734276206285,-0.01355624285355958,-0.021601810242867437,-0.047077016345416674,0.10388261926613941,0.07548512159487135,-0.01861133802034783,0.053696882628370426,0.02421675120437199,-0.022930246767694427
CRH,-0.0011773298238713036,0.18937928333739154,-0.022985204368811598,-0.017734026028506437,0.058467698129585105,,-0.015402902815413372,0.04562797216474185,-0.0008772282360230149,-0.013875560988377727,0.14198113890412437
BDNF,-0.016594872000144093,0.02735047466056261,-0.07719703129960132,-0.018793389182577024,-0.03662412107981297,-0.028435752660261646,0.09315312181532158,0.12554424363717107,0.09711888474050703,0.08746264269061958,0.015292370812768739
CCL5,-0.04327527647600392,-0.017766104874945437,0.052781138460729904,-0.05097590501086823,0.027665495181817833,0.05542283928999371,-0.015277649815760743,0.09569699372084152,0.048423421729087146,-0.058704968962664215,
GAD1,-0.03954552302356733,0.18922167165717133,-0.04034731290224679,0.013550629251642885,-0.0463026714815877,0.00400351769913279,-0.059212754967644984,0.03215018190369799,0.024439846208737345,-0.058408717064282606,0.09463028349079099
COL14A1,-0.02314918179321771,-0.034527823907735934,0.01921624128669203,-0.024470413095930274,0.006683093501851921,-0.08836248874715935,0.036397441678423674,0.023132876056201252,0.0385043413562675,-0.0037164287297886687,
HLA-A,-0.04352723400206287,-0.12004432568181422,0.01744278714444272,-0.027756325645743176,0.06164533452136277,-0.09033552755216352,0.021778773724966075,0.024767149863325174,-0.0007110882152918269,-0.04367006675728231,0.0036352508112836063
CD5L,-0.020071402800716894,,,,-0.038507391771915915,,,,,,
FGF18,,0.0182595888867531,,-0.012071086304508753,,-0.0407338584032369,,,0.06813993426027398,-0.029353568802551414,
