,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,ZH916bulk
BMP1,-0.03295998137306895,-0.0980769937811138,-0.012793564212150898,-0.0384459762098432,0.0029698070672570537,-0.016839008262827086,0.11435976922011402
NDP,-0.03206687962020488,0.07209923534868538,0.044477854555097646,0.006143174581768284,0.018559944976140698,-0.029236138608742582,-0.018561305443305705
TNFSF18,,,-0.016121189427817463,-0.015670681996133164,,,0.005367492827810445
RTN4,0.031720162454088714,0.19624684285650254,0.09864218097669575,0.039659526053158624,0.04826442245236207,0.10760569600203802,0.0533168264267299
HEBP1,-0.01849333912624428,-0.018533278958201352,-0.0023808407538418413,-0.008178562417360714,-0.040556090318506655,-0.0049457544480156655,0.032838031878219924
WNT7B,0.030688378071549165,-0.041975869304749,0.013914324056956428,-0.04491855119473721,0.0051452060582488045,,0.107596242346801
PTMA,-0.08355725609328495,-0.13965139029024778,-0.08157278806559327,0.052041960468377294,-0.0639383220017744,-0.186249609003755,-0.031845706448623015
CEACAM1,-0.01286406388922716,0.09944661527802558,,-0.02464624949007641,,,
PDAP1,0.025508562652379982,-0.038717279778701916,-0.042873650267594154,0.02070705852463974,0.017340705403329118,-0.010756073412059324,-0.027250137293601057
QDPR,0.024974646936862063,0.12440134840730703,0.06724720917043812,0.07460484465897231,-0.015211595670623256,-0.179497086480636,-0.008989559585754803
POMC,0.022879066471361315,0.1447026673291738,0.047749424088493544,-0.01818302017997107,0.06815358054259624,-0.010208945810076493,0.012696353488457187
CCL18,,,,,,-0.06350406875336242,
CCL17,0.09602751687932719,,,-0.0053733264979605455,0.013575199681608464,,
VEGFD,0.03923330342922619,-0.020557406008600412,,-0.020822895989016724,-0.013301582548918814,0.004804253938795638,
TNFSF13,-0.012453784793883699,,-0.01563419067515749,,,,-0.03139680945353503
WNT5A,0.05436876133261758,-0.09672599344739743,-0.01944080520709096,0.012738372909977138,-0.013725979493368927,0.08625672331179234,0.022981403885764307
CXCL8,-0.04657082693934978,-0.045894825169813816,-0.02223862221500595,-0.05842234159371955,-0.012387012041590564,-0.04721667905293375,-0.03552696774334227
GRN,0.0023967399704965097,-0.09798885141614193,-0.06564255854099695,-0.02345221668852443,-0.02636947599717547,-0.11387142877460545,0.04199120715151912
MIA,0.09435474693434834,-0.05067814067778094,-0.0282696319696566,0.009820446985453021,-0.015127748862193893,,0.0010174584200351145
COL4A4,-0.015037319190401565,-0.12601590586593867,-0.014875241702366749,-0.020404949337993663,0.051233370818729744,,-0.03509068860162463
TAC1,0.16944611048841327,0.27363541332336044,0.1384676603216548,0.13057676517665026,0.11103543851419867,0.23788627934641465,0.12364729423644175
RARRES2,-0.01238324305885297,-0.12061531333205763,0.04842132397087411,0.09181114265457921,-0.019120398055231132,0.0010092305171354576,-0.038984444893942774
FGF7,0.02468522343882001,0.17812395754143381,0.04025450008023186,0.011041316467251006,0.0259279447869983,0.030761768389910654,0.019451588201854844
HBEGF,0.0028172219498583412,-0.0740414264603588,-0.02222862198954198,-0.08884418217060737,-0.03415973937603905,-0.09907346219719045,0.0406627923041139
CSF3,-0.021519726321663338,0.06308289248582065,,,,,-0.023304808194502633
PI3,-0.037136550623633954,-0.011899484855913144,,,,,-0.01652496123427757
PCSK1N,0.03206427656818401,0.017649070658614173,0.01032741941952657,-0.06749730639490929,0.047422074725934134,0.1807112368652807,0.0982338187298513
NTS,,-0.063453725903639,-0.018159290342028882,-0.023310282695251462,-0.02420301945233731,-0.018655733368571313,
SFRP1,0.05596483662436851,0.16510484936822067,-0.016858176374066215,0.010872469240211898,0.029193782813132983,-0.04281307643377768,-0.022674678119642664
CXCL13,,0.08433517844371721,,,,,0.08909822523665072
MICA,-0.019603620219370524,0.0008643406120581031,0.13568404552648358,0.019323644959757712,-0.007597374911488743,-0.04107202717903159,0.025974252488915023
TG,-0.017000517528101326,0.024878031779249625,-0.020960608084697813,-0.005534447398232764,-0.013123570304020168,,-0.001350115245938921
ADA,0.009712378258252975,-0.0027957479206455176,0.014920349986928006,-0.05811220090713613,-0.007361677088084352,-0.06650194209251262,-0.00922360615591657
LAMC3,-0.022975725352598363,0.051154220041150306,-0.006718310020185208,-0.03753100803815016,-0.02536022623422864,-0.0257854380741737,0.09184602857886164
CCL7,-0.012291347010592188,0.01863700635561311,,,,,-0.054250477410732814
NGF,-0.01733938596113868,0.05645085406368523,-0.0013441860896604007,,,-0.01865574565213395,-0.029647902003803173
TNFSF15,-0.013687016058375905,0.05652302686146109,-0.024286864223976537,,,,0.0440038289609486
HMGB1,0.03322003469139882,0.03892802517365674,0.0029974242254048413,0.07845568036647328,-0.05133305086912002,-0.022563395161388267,-0.04400798083402542
ITGB3BP,-0.03626942307282076,-0.007620394464942718,-0.05935726738797397,-0.018643226874096103,-0.05062852540379355,0.06197357845832444,0.05640478015472163
AANAT,0.010694224504410812,0.03376503797186556,,0.04597469025911002,-0.015127749703637911,-0.017539144542562692,-0.022538048952608084
RELN,0.03328621881661881,-0.004139209631948409,0.09376301382368105,0.029365946965492468,0.03500607706804371,-0.006539536874435677,0.01954909407493301
IL15,0.05407027222414486,0.017185541560547846,-0.017281547732753776,-0.027107706277248827,-0.005334088119072875,-0.03594162481153567,0.034570911127408885
BSG,-0.08105312964947735,-0.057402813112127485,0.04268525633926301,-0.010673619827122765,-0.01091990129758255,0.11512439365824549,0.05650945966193269
ADAMTS3,-0.022587558915757658,-0.015030187999781827,-7.271203430932984e-05,0.018229509290152407,-0.003791615577123179,-0.0281637448890356,0.02355410983182279
