,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk
ADA,-0.014711508357833969,0.016917790653645418,-0.009347870825415279,0.020152682641386834,-0.09610869482489504,-0.058646331710189355,0.04277279848511861,-0.058220698337586335,-0.026420925336331676,0.01977760336890147
LAMC3,-0.013845552495689896,0.05154947923733978,-0.018548056628217846,0.0559228727214118,-0.06942288968228455,-0.029850596609068417,0.004080444135477783,-0.07257351923751974,0.03675693930056424,0.015780543073310387
CCL7,-0.012544742632953531,,-0.00975165328699419,,,,,,,-0.011895740541028373
NGF,-0.021538700140325016,,0.005385922850350804,-0.017829324009284147,,,,0.035473287967215335,,0.0478465119049758
TNFSF15,,,-0.010858942882320683,0.033362614969702886,,,,,,-0.04553465247289016
HMGB1,0.020222967121308773,0.017982462760689613,0.06711316956305872,0.0012949432574326492,-0.1290268221592872,-0.009428893638571483,-0.04806758283233724,-0.08071097598580003,0.06473615719282834,0.061381684984683264
ITGB3BP,-0.02180969224350226,0.02515460551121972,0.010727032655587105,-0.01696549344644877,-0.06304326241806209,-0.07120043005541143,-0.05355546108806272,-0.015167162457250104,-0.09136518118984734,-0.04709802284142013
AANAT,0.07400430535249397,,-0.009880528495186948,,-0.013975402442516239,-0.01770754288108436,0.04509846512507178,-0.02956757876698976,-0.017094830605593817,-0.034279428658661217
RELN,-0.03929266879068625,-0.043118753602407224,-0.017150384772279245,-0.017788312157679047,0.11833255908963303,0.04321754253023171,-0.04111206181911528,0.1139609236229319,-0.018925452995737068,0.006541407892544223
IL15,-0.020155002569437138,0.012879908230639607,-0.024325984382723972,0.0309031914443447,-0.03645354448798347,0.01650884514441901,-0.03940361102142036,-0.023508593484709725,-0.015854665276470486,-0.01244991906538039
UTS2,,,,,-0.04609988139695048,,,,,
BSG,0.07073778772571745,0.027461047786248933,-0.015383485468647885,0.0955693933584008,0.07155570949337696,0.01108307272372846,-0.09855501766148395,0.11521009357287668,-0.0962308958073625,-0.013302723913141943
ADAMTS3,0.051828961896532244,0.014371270661763988,0.029097595236971627,0.014157543628443556,-0.11854055688226482,0.024997263999056277,-0.006234640610137951,-0.023430338613655205,-0.02634533671768065,-0.0091491201870651
CD34,0.013241123690292617,0.07277873661174257,-0.0002296485363568624,0.0009294811909473514,-0.04109231042121949,0.03877783452377506,0.02535234641891209,0.035390071958867904,-0.007204780860476803,-0.03247805618740205
CCL23,,,,,-0.015901789530462153,,,,,
PLAT,0.03313427219633697,-0.03294034770909971,0.00142804592442542,-0.02798815726887827,-0.11743109638610957,-0.09446372885101252,-0.020861948217708225,0.014178453267831423,-0.039491406018048646,0.07286669997321894
NTF3,,,,,,,0.021886895786371235,,,
LTA,,-0.027258926466016797,-0.012498436401552139,,,-0.01705420920906061,,,-0.015854667233577768,
CKLF,-0.027965734726005574,0.08317977933228606,0.012480596938305225,-0.02120515560795604,-0.11435270984432104,-0.04572378453658086,-0.09345350000223032,-0.08989455204401524,-0.10387633618813528,-0.03641397301014815
CD24,0.022364359945410663,0.05475766345930022,-0.023492344211186244,0.12120569907210829,0.014039192000376175,0.057911433316628465,-0.0470464482350802,0.06654049619134476,0.06343439063134032,0.12600931350173783
HSP90AA1,-0.0194332872249137,0.029353910289078067,-0.02719222505669998,0.04894644558739072,0.14302893172529033,0.06486548927451462,0.02672657956174004,0.1502553980823014,0.15967104965196385,0.0990752885224766
BMP4,-0.03578389566338963,0.07362025773289349,-0.029160352500119228,0.07774092712892613,-0.042807134411328086,-0.0038010555230217247,-0.021933731420066768,-0.03499741455498015,0.011905140019579596,0.11116856913187217
SCGB3A1,0.04073730892788444,,,0.032664691136755956,,,-0.015464059290745088,0.012087413048150298,-0.011063177126385333,-0.0036108636235250725
IGFBP4,-0.008029630146724384,0.03208883331107205,-0.020806014574953232,-0.02464431469323613,-0.04529878086701087,-0.017514301919262214,-0.03220314052147085,-0.01436387107395131,-0.0829159872865972,-0.01856855868532711
RSPO4,,0.035895267183125294,-0.01913104664366029,,,0.008557365973348757,0.05651522280871707,,-0.021992919482233315,-0.009136271652847194
LEFTY2,0.05053446192149232,-0.036760643330662555,-0.016537353244034166,0.08978767300597382,-0.08106821947061872,-0.01059504005947664,-0.01695652766162649,0.03474548475156103,-0.01957240964072556,0.08689273479922408
PF4,0.09143570809518296,-0.027458645585944665,-0.008508125373877056,,,,,,,-0.033860589704457975
ANGPTL2,-0.06975963687976107,0.01830201545531758,-0.02295562704774244,-0.050194222423053936,-0.08026928348976271,0.013401945329310059,-0.059245872590739004,-0.07482063526513803,-0.09958203075841175,-0.030413576024013064
LRIG2,-0.003119647519882853,0.023411663982165258,0.01951857741566587,0.07481727040521859,0.04999762617640103,0.026059000950073033,0.024217090027158345,0.02841053682643106,-0.02747836860088266,0.12217255999745137
ICOSLG,0.03278812638930603,0.011535141580750037,0.0029173355824197106,0.024095538877132394,-0.08828003850880121,0.04982473569669851,0.04969939357886532,-0.08544727218346136,-0.06477234271289614,0.033550338282809226
WIF1,-0.009149994445850103,,,-0.010669024796519946,0.12092152066803748,0.11075638185691004,0.022040130877041472,0.1421644877737652,0.1105674980680143,0.019974469257807787
NPPC,0.06667440022967284,,-0.013198200613269383,0.03809107838618435,0.06135921795799887,-0.01040476770768639,0.031222171294464314,-0.021096964452911218,-0.092795047001322,0.007992044186325686
LYZ,-0.037736347823052935,0.061950198564681,-0.03767612416638195,-0.018943768767042565,-0.0672440100672934,0.04179924849091084,-0.02444914664248801,-0.08406642403756905,-0.03619251252864953,-0.018283834792688507
EREG,,,,,,,,-0.03235280826166777,,-0.012882622331959984
SPTAN1,0.0388094022022461,-0.01699333200374448,0.05783085116237487,0.04059009135625139,0.1266991319263582,0.05680963066729655,0.027983427366244606,0.13807691984266202,0.14943105326531622,0.07900199471345913
LIPC,0.06972384946121889,-0.013336773210411207,0.003939194366428852,-0.0004663748233650796,-0.03655246932344602,-0.037083708644766,,-0.028638014174747914,0.003893175636557813,0.0696162387589395
COL8A1,0.0333242565296123,-0.016010122279724016,-0.0326968703753614,-0.04837335742031985,-0.049013034560470306,-0.023094520945675167,0.03778446031038729,-0.0584946634226217,-0.08660523829162103,0.05444372545628781
GSTM2,0.013385200805937495,-0.010385261054512073,-0.004161014686132692,0.02948918907486091,-0.012588135643208313,0.006434623838851107,-0.024892752616952403,0.06965817335490793,0.004952999351251931,0.007812180767543913
SPX,0.02617918354572077,-0.05111074259917993,0.02438298850894505,-0.05266576949388921,0.06695225492973295,0.1036157415733308,-0.016556728667338722,0.030667248248386767,0.08008872304959344,0.005467133439640786
MFGE8,0.0029321873702071806,0.06797264741918109,0.0026958803098513836,0.02630892537815952,-0.04745293768598248,-0.04482245116832329,-0.028277636468142294,0.05294144249577151,-0.056172709598303075,0.0716513539971797
TGFA,-0.017294434876888958,0.03315762513811893,0.04071378570857569,0.0066790597068969735,-0.11532520155357259,-0.06197021367777377,-0.0015765479540308543,-0.061788060306513085,0.0023826409449211592,-0.0746053473903317
SLIT2,0.019612131513306947,-0.05223696453548246,-0.006539021707195869,0.031107197440655647,0.10234733175552813,-0.01659623992284052,0.002358530097160618,0.011638349740438035,0.24492895657250188,0.014389601958091911
PLTP,-0.017092493546234114,0.0238288842054355,0.027142782376378606,0.007965285042219591,-0.13295697978663343,-0.003867779037186779,-0.012490487401859037,-0.11264595567371954,0.015936380517412356,0.019480810481477397
APOD,-0.0008740652175675064,-0.028782554840114678,0.03081805247050737,0.030425272468459066,-0.11238508384245964,0.04140513503157696,-0.010245127850328672,-0.08723548630969848,0.09970601887492966,0.017665094152189358
B2M,0.02408812749487734,-0.05408707191091901,0.02528638564973696,-0.012528527244050356,-0.1599134779830866,0.05513343196464837,-0.07135746842363648,-0.140154293424248,-0.14817516549158874,-0.08281059270309633
OMG,0.018617465846747398,-0.07380873389401438,0.011131389809658124,0.008206489528208937,0.022413695756811302,0.0614818542296502,0.022851190243766254,-0.04523947457333625,0.09016167207438708,0.08697006008840034
CXCL3,0.000671106741601671,0.0784048790419722,0.016621419870780647,,-0.018349035346695824,-0.050984220578762236,0.10464259640506357,-0.008143591416010218,-0.01141823147261807,-0.023150547378024813
CXCL10,0.03811791354622376,0.034738319102314494,-0.00704333603385123,-0.00454561639554965,-0.10217657805934566,0.061362281965158666,-0.0023998308958497108,0.0163519132070899,-0.018144951618799476,0.03608401041711951
RSPO3,-0.017040437227167086,,0.048045565714770165,0.12928108639506367,0.04573326494401702,0.07201862780591207,-0.0026780922710527852,0.12974890070093523,0.016084002473790132,0.09314396591369195
CORT,0.00417831711412721,0.0006137754403030503,0.043823395388869986,0.035623250565881476,0.1088021603656621,0.01193653506642323,0.048924069789544694,-0.014362254480980637,0.03958730789350213,
NCAN,0.0830423998129709,0.05198961332339752,-0.03365783154732945,0.006968154846443068,-0.05607851319461764,-0.08515510093372244,0.04628731129838972,0.06533953997295819,-0.08996284402107092,0.13339009920733783
PRG4,0.05197947698817007,,0.04937109900473413,,-0.01987950746619262,-0.003601713397453233,,,-0.013950283806853042,-0.03670845744634261
ZG16B,-0.01739577004732238,-0.033949791841730255,-0.011317988027968948,,0.014871299119756471,0.007008513334745204,,,,0.00936889248173649
TGM2,-0.02598059027081236,0.06704312486202688,0.005886803202285701,0.037438693263773866,-0.06525973731936086,-0.01713770892590829,-0.003252530607873723,-0.007805751480192017,0.05756338785166856,0.00864200241606293
VEGFC,-0.009041691521076997,0.020011804622142672,-0.017380059965955638,0.0674915857129553,-0.026209882443721213,-0.0364898157862091,-0.03619527656210199,0.05247808946959067,-0.014236820681299457,-0.018988281780732353
WNT6,-0.00262313114807699,0.02810120200023592,-0.013487794248592186,-0.026576282120614324,-0.019548892484138058,0.006979895507552326,,,-0.012425178174952086,-0.02984847868557166
NRG4,-0.011554148379945825,,-0.011868209997649858,0.003316085191650066,-0.024761187670537442,0.016569564863251132,-0.001199027107298661,-0.040728368422858194,-0.016608911896184225,-0.03308930577479776
PMCH,-0.013316777805092599,,0.05400999089472487,,,0.0086072954521156,,,,0.00887065689341828
COL9A1,0.02845928722202545,0.04258894405680735,-0.012395479132615728,-0.01491808283630956,-0.04176358597130305,-0.03631876441834829,-0.013888123829731492,0.08228713588245223,0.05420116080407093,0.02692769235449815
GDF11,0.009487775707762793,0.03136024679593607,-0.011813893949129243,0.006836235577332406,-0.021796741876383387,-0.04468189070177469,0.00463226262790691,0.04853344477126744,-0.07657408168461463,0.0660443176827783
IL24,,,,,,,,,,-0.0074337149523486905
SORBS1,0.016945500554378774,-0.04668688173389235,0.06577742477933327,-0.019448449135296853,-0.025744717238695827,0.021736647605586704,-0.035151017290030624,-0.0413653863194296,0.016894494966173776,0.014136343255210763
DLL1,0.029295640751022773,0.05049822549485088,0.011765600726023819,0.0024705571356793033,-0.03939514522558342,0.01815938413587712,-0.01948230826932598,-0.03466289907879353,-0.05440857571754863,0.02379781731815661
TLN1,0.012347628656138688,0.06727845850336286,-0.031858467250336475,0.007507589608344101,-0.09357393615994491,-0.02279703636053223,0.0169024267683785,-0.14014869843203637,-0.06253685661761306,0.054919108012188404
COL2A1,0.022930712825371936,,,-0.01553809200877906,-0.018349041591075914,,,,-0.011591849142070116,-0.0016312069046338722
SHH,,,0.10377850655154397,-0.008082697891215474,-0.014424576215732142,-0.029458852556871865,-0.01775549796347003,,0.10878937306091513,-0.01779420145460704
PON2,0.030340791385763254,-0.1028593131756407,0.011267106872581032,-0.05446849505164105,-0.13900029752601148,0.007569257327235761,-0.06282806768229886,-0.013474522507143214,-0.08452932060994013,0.032261482251348846
ICAM5,-0.033810689319163235,-0.05171257918709434,0.02133593865468318,0.04845850323859241,0.053868412227052374,-0.011960129157313489,0.09698559776382912,0.1405155773675148,0.07346446706373914,0.10973420297142539
HPX,0.012525945714671954,,-0.02465635545242006,-0.026576283913372117,-0.026720027370294594,-0.02659322797281154,-0.015464057714221486,,-0.014872264959849637,0.023196794916843004
SFRP2,-0.01667826709369396,,0.03809919804897078,-0.020196108485113863,0.012101292014704477,-0.022163716511767993,0.014246811852055175,-0.037610327845930686,-0.021703120408392174,-0.004111196025123774
CFC1,,,,0.08332858464091304,,0.015475946534277554,,-0.03323294377768917,,0.07949415968420157
CD70,-0.030470781144144397,,-0.019616481780686645,,,0.07736151940392445,,,,-0.06527347233646517
HP,0.007345162812270396,,-0.013482820840259787,,-0.03244826839737423,-0.038201636761201224,0.03471575129164867,-0.0672300918945372,-0.038643104076088945,0.06948979495331446
CXCL2,0.03511905646535435,0.03813212578344531,0.025886478677515187,0.013557320563849177,0.0033982864727000297,-0.04759291338318878,-0.008062095886931471,-0.07288890354824769,-0.021896684592887655,-0.08118030780413735
NPPB,-0.016183930516179473,,-0.02820189335468085,,,-0.014933360058265881,,,-0.014236821716784252,
CCK,0.09420368711841257,-0.08097381471628055,0.06722251915594271,-0.03245586749262765,0.17739463585500465,0.09348754408893033,-0.012921156760486857,0.17178109887602808,0.15520985209141133,0.08293494207111737
SEMA6A,0.01660638453010003,0.0727156952242554,-0.007701384328424139,-0.009404368276465857,-0.09828440061514261,-0.02805562437188433,-0.04246544532074508,-0.05806251352192157,-0.08809939764117639,-0.031434290191230625
IRAK4,0.04448766177501252,0.044439400838153044,0.05808554342254646,-0.0386020336793957,-0.05532635316465953,-0.041288980953863214,-0.022401822314232395,-0.01616639123623436,-0.014527571566714543,0.018263136552692023
GSTP1,0.03928716472724974,-0.01385377395989016,0.00629154681087927,-0.06552890465793912,-0.14539881078044195,0.06275965787831751,-0.0660416639388901,-0.10751890435147492,-0.13446056700067374,-0.02700944165164903
VCAM1,0.02308226449804301,0.023772810757384955,-0.021467069667134697,0.010810308340497626,-0.10529777950554126,0.010245109862766853,-0.006629828173111087,0.037979464218198734,0.0024601128196364047,0.019921253224123105
NXPH3,0.00569276588764504,-0.019092548188592455,0.0021128256420981486,0.04448179428181221,0.025230477518763696,-0.03060408877191904,-0.03098351071038713,0.15554918429580297,0.1365653973391424,0.02806595851936223
MTMR4,0.013091414567520282,0.04340894278564034,-0.009019621831884825,-0.014255625687407266,0.01212105028842584,0.0011781247750506077,0.03824461418337223,0.0363528683917395,0.043999148469999194,0.1274429166055973
LAMC2,-0.01270269321221339,,-0.022650309022846295,-0.014622399351439441,,-0.0038759873994088745,,,,-0.04322502549470076
IL10,0.025428409200776398,0.08018846015788321,0.010715794712148962,,-0.0240780394646811,-0.04384546772380728,,-0.005597051156337121,-0.01274397949478906,-0.0670801271221809
SEMA4D,0.05738438806169088,-0.020813791062416792,-0.003914708587519516,0.04343317730123972,0.020195955964154046,0.0160237174926353,-0.03437183487362497,-0.0060426069566335274,-0.042473246762521545,0.09300802687632281
TRH,-0.010473273550787358,,-0.02402153636078375,-0.005715403303737895,0.008212694396631144,-0.049539531160413264,,0.07484459943598222,-0.052620259359186516,0.015793565441783914
SEMA6D,0.014767202394643584,0.05171140904271449,0.015644183838112252,-0.02855839090187797,-0.009378140177818088,-0.05077190580137999,-0.05026856208468884,0.028259740131746505,-0.07474555491559692,0.007632620743604218
CEL,,,,,,,,,,0.010647817427352614
PDCD1LG2,0.004302844172920241,-0.0008363048737588824,-0.022035802375621118,0.003040206876403099,-0.04395076438884164,-0.03132593263272305,-0.00623758041309022,-0.040874398327942506,-0.021800090651396025,-0.026268475829545022
SPINT1,0.025148434154202197,0.02562006405311751,0.013564754080087572,-0.03307533700168294,-0.0457601603642396,0.019310986797283762,0.07704376454204662,0.0522470302874523,-0.01870541835517893,-0.07921498557578746
CTHRC1,0.008643237775184638,-0.013150554975774572,-0.015479525585304169,-0.02964877182022873,-0.08309334418053349,0.02755737531442224,0.017507719460006125,-0.039620818192089874,-0.0489269436936373,0.025518025234383936
PODXL,0.005220042086790042,0.034332367025861794,0.0263447190623591,-0.03939841984883573,-0.10810418547289162,-0.0732773968036374,0.01882570110167296,0.08414789510753017,0.03625252437575897,0.009167344846436356
JAM3,0.0207280714030266,0.04119426346506958,-0.04849043588859819,0.024567065665477738,-0.12829097054456223,-0.058329373631003024,-0.07315362242355887,-0.07621454902609298,-0.08846817921636249,0.015468346003310526
TGFB2,0.015991769049862256,-0.0325084623171447,0.02515939062268914,-0.0009104075602976592,-0.10145469069212532,-0.014308530555475922,-0.009786770811220511,-0.05800987209683958,-0.039118043616435366,-0.019346934799446422
COL18A1,-0.027572207593311995,0.07987120144879888,-0.03767743488979161,0.024793881626577786,-0.08519864283482399,-0.08092128054840045,-0.029346842970460477,-0.05958406731717816,0.013306694362520705,-0.02346689308876251
NODAL,-0.026100477331862503,0.08480364033371753,-0.019957136867000343,0.053635389183398316,-0.048356019980698224,,,,0.034240092856662914,-0.02063222210531981
INHBB,0.06696215803454757,0.017161965731757396,-0.06485140967251127,0.012823806083949122,-0.07627746576845963,0.008027635104702337,-0.030268862768760584,-0.05393467249682096,-0.10492017086582184,0.007519736868054427
LCN1,-0.012702696070371085,,,,-0.016102348334265423,,,,,0.03987968046238674
ARF4,0.05482659442441435,-0.0003723261828315808,0.021250335567108657,-0.0370139726195131,-0.09269159084532418,0.03602818661339732,0.018014616759139335,-0.0383805070417793,-0.10670121464750616,-0.025947372561252305
CXCL14,-0.017653663422546897,-0.07621390107816133,-0.024838508011639854,-0.0316321029305658,0.026429032791211095,-0.07503147822749409,-0.013358686761501457,-0.0014664858084556685,0.031936784956347775,0.08647273238333322
LIF,0.07226108522779512,0.02661649266645115,-0.005076125458116297,-0.03226065600420158,-0.05913652533249513,-0.03605914498726715,-0.01833299345753301,-0.045215287556071786,-0.02357788421203554,-0.09518682828366476
IL17B,,,,,-0.026593267491572543,,,,,-0.034279421774413905
MMP1,0.05917324788032154,,,,,,,,,0.005728659965692932
MATN1,-0.016678269366508198,,,0.10279904975769397,-0.01688221751064068,0.05872648907036233,,,-0.011591847699519956,0.002986862050542207
ADAM28,0.07537112038297951,0.09553981049992129,0.0569937861062615,-0.03782315360654335,-0.05405181177958893,0.042951511927623254,-0.04431092026610854,-0.05930417645745914,0.015438657266253694,-0.0033593277158606794
TCN2,-0.0025018221048297134,0.02197752601947026,-0.07068966080406881,-0.014702496346426308,-0.046538728946178665,0.012364479765931987,0.031224473696944227,-0.04541802575754343,-0.036396989707105275,0.05812167584607145
THPO,0.010479457386929642,,0.12050305589443101,-0.008287426745347786,0.030739670142769526,0.05300474916899141,0.04167068144166132,-0.04488400243178801,0.01705621731678335,0.0601820125790541
CUBN,-0.02086667190556289,0.06143786633559214,-0.007108105157515714,0.0196390171636563,-0.04109939659449842,0.02847901713845899,-0.008154955252778312,-0.01896458353601463,-0.03390627471229675,0.0729721603321037
TIMP3,-0.017892039466329737,0.032802045795782185,0.03728668970445526,0.005358525791848245,-0.023117963235702324,-0.04198373246761921,-0.059958101035479286,0.08033754555445015,0.05048842748722343,0.08299043382398474
PIGF,0.02461540103940801,-0.03156506579080187,0.006733411870810789,0.009569433627814015,-0.04962988548644311,0.05142887794722627,-0.04221667200576042,-0.010829021614613795,-0.026909470827321372,-0.01329089689313596
CRH,0.14230151519346282,-0.024462845483821216,-0.011430026087267148,0.042820484471450655,0.06979899042257007,0.02389346156733922,0.0180542976335004,0.04905283702610268,0.005845623673879659,0.011043718396353859
BDNF,0.12201422059865524,-0.062498629797273095,0.07682541880927356,0.022483161594230465,0.028310191079935147,-0.03889077633584558,0.034484507713963386,-0.032210862534819314,-0.013055399224869665,0.023177853495328485
CCL5,-0.022587417201646396,0.014969919134626504,-0.02909652055303981,0.05773853853721611,-0.03655246731081459,0.05314289518796278,0.04423811452936429,-0.0193337377080974,-0.015725737195323993,0.01867583300846688
GAD1,-0.005260717091525769,0.022999005610725723,0.018873613590534633,0.01270144801224401,0.15257328707951215,0.03148877971018178,0.012520609594833958,0.12018531635331059,0.18093280340483428,0.05731115545664152
COL14A1,-0.03010014959258851,-0.01430975688453164,0.015335693110008005,-0.04062988147885556,-0.028564635000400775,0.0015873015970279106,-0.024988489298488233,0.00833875127452888,-0.03883250374211599,0.03208543085665074
HLA-A,0.022845326878682484,0.0009716883794110609,-0.03883062843499424,-0.09981160444283334,-0.15855721929731934,-0.02220705597127666,-0.021502001271659226,-0.15339066343144206,-0.13742406379943475,-0.04942444082294565
CD5L,0.07493683395072478,0.005791975885726596,,,,,,-0.01116476511431563,,
FGF18,-0.013466170812705049,,-0.009081070249969707,-0.03641380083408896,,-0.01620265222949507,,,,-0.04288575659883463
ADM,-0.03809978933507222,-0.023058221755611206,-0.017944259955116563,-0.01643014180702537,-0.1066945785728228,-0.04043763099784559,0.07703284031464293,-0.05871750517705096,-0.12181979435053729,-0.045564879036226046
CCL15,0.04620427648998446,,,,,,-0.025891515590796093,,,
GNAI2,0.0031588206437453857,0.00017560546993424292,0.05421674973492558,-0.05137145568301666,-0.1477028145802747,-0.03842710032255917,-0.027472764578502153,-0.12127758614734621,-0.09048146520610674,0.06447128937016232
HDC,,,,,-0.05270306059725165,,0.02697219028789106,,,0.0006913597156746948
COL11A1,-0.01573742710119283,0.022769691145906948,-0.024630542791838073,-0.03623864777607401,-0.015961822118009256,0.14559111749964398,0.05916207365901913,0.039893837742218795,0.009469818238962093,-0.029159902563304904
NUCB2,-0.07748078908836713,-0.0010687760660365905,0.013145112268859144,-0.016746345905207745,0.04692032232884427,-0.017644042528893636,0.023379704984881025,-0.007631783325996887,-0.04153758378867818,-0.051744943886113726
FGF16,,,,,,,,,,0.08377425771791319
CXCL1,0.0002475749400614909,-0.009456836669100273,0.05043660682417196,,0.0026709836839460873,-0.00914363259179752,-0.017360384677213115,-0.02211892195210452,-0.01572573986148931,-0.05962387651283706
VCAN,-0.0208860009909059,0.022521927454606593,-0.02018378653423997,-0.05417290150130486,-0.12267782224209138,-0.02326956562935108,-0.06025308672293474,0.018798749485481367,-0.1244573678986386,0.07437746490220305
MMP7,-0.017463384127117246,,-0.01805378537718588,0.012852432561530795,0.020786867522251857,-0.014933359976675567,0.0015575533225693171,-0.0275655236058505,-0.017916383636161,0.0405626398857149
PTPN6,-0.002764907428590354,0.038641953772602246,-0.04288073557958688,0.046902306031113276,-0.05519289556009175,0.03354018241229343,-0.04290557625919837,-0.08628464340568133,0.014203250535273413,-0.07032977926457352
