,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
POMC,0.07096766036713602,0.09568672209737489,0.008906186728416867,-0.025022180901589742,-0.013546473694648937,-0.008615946418460502,-0.008290618057961415,0.005459406733644545,-0.005461990713869606,,0.061093726699906446,-0.024458702982006728
CCL18,0.1011866013545565,-0.024341721223622083,,,,,-0.028810776830120365,,,,,
CCL17,,,,,-0.01456070453984554,-0.02663980540051732,,-0.018888913827885892,-0.027317451990390658,,,
VEGFD,-0.027286990416602923,-0.024341728953258663,,-0.0207786794624424,0.05609503728445825,0.011020079297113947,0.003358012780069451,-0.02024383400203434,0.005611903125241514,,,
TNFSF13,,-0.01836904978962918,-0.02606680088374734,,,,,,0.05663278503976916,,-0.03824350976957856,
WNT5A,-0.024010916279210988,-0.01969340319397413,-0.04119681779848078,-0.09018221340570493,-0.01346344814197245,-0.011815807016714745,0.08892545465281997,-0.04594460511192166,-0.02906359666302635,-0.04992303869438182,-0.014562541508677343,0.18466690913044725
CXCL8,-0.05179555463856357,0.021978629151102873,0.0026729538013142524,-0.044546859278696435,0.01802725083688686,-0.018197074465530816,-0.08733629427401106,-0.026783379216100696,-0.038784827042033176,-0.021758913040205264,-0.06799626076322775,-0.032564788161249726
GRN,-0.07776864210382493,-0.08706420611288895,-0.06209523444510512,-0.12094431730315397,0.012481393012766587,0.00835579262518641,-0.1345120633036238,0.03539640291807737,-0.032485493602506514,-0.022601760842259302,0.05285777672853504,-0.003715010594667911
MIA,0.015336222464597074,-0.04849712232638451,0.04292344956420868,-0.029186431874104517,-0.02861925738073749,-0.02222333938296905,,-0.027724858391308477,-0.05344915908340217,,-0.046091057328296964,
COL4A4,-0.027469118006176397,-0.004754813475269957,-0.02480140939878251,-0.019362418253679247,-0.015201826028453276,-0.006839023157116821,,-0.02689414120681902,-0.01628855071913136,,-0.05538774079878788,
TAC1,0.18437763315960123,-0.01747899003103557,0.1365658246359501,0.08991680035935513,0.05775471478721249,0.026557473812788317,0.1710284776905405,0.24626296210914608,,-0.03079454910205494,0.09843229541876504,-0.021425615712942242
RARRES2,0.02569098307124828,-0.045726097650454385,-0.0515971213682464,-0.11553689391547473,-0.02082273360133183,0.026052238999570605,-0.06163351167306098,-0.08359527019291325,0.018121847860267496,-0.030203574226921062,-0.03877474860630078,0.02517291697978605
FGF7,-0.009984771827003873,,-0.019054965307017634,-0.05517994393387313,0.056001630013701134,0.0356268591784611,0.037459003044453966,0.010084347998243506,0.015793461372841242,0.021857419869203577,0.1309434790531978,0.004432877953691592
HBEGF,-0.05908280357496499,-0.03162149952827676,-0.0716229021427192,-0.031309548523034025,0.029062435755821993,-0.008526487718108008,-0.09163856479496055,-0.05304380703749296,-0.040074617509405414,0.022335650740747698,-0.02732967256496368,-0.09017997892496259
CSF3,-0.02746909625879362,,,-0.02048506583211965,,,,,,-0.008735754903020601,0.01592799703451967,
PI3,-0.03254124073718609,-0.025608517016917517,,-0.02306645450057032,,,,,-0.02321063084160082,,-0.000582000024694197,
PCSK1N,0.1828902745463235,0.05105124574377957,0.06755252565681624,0.05318976259826438,-0.04765763611865441,0.029191565085844362,0.16244686652203127,0.22257379325212528,-0.04379460134707012,0.14349650574649062,0.13653232119983036,0.0343536596269903
NTS,,,0.10907912443279946,0.007349773035969419,0.04684203367415825,-0.009021820498993017,-0.03450735316535981,,,,,
SFRP1,0.1332228077324295,-0.0027856617349056837,0.007085859975092085,-0.03950928188178303,-0.03224561130810252,-0.02663980566880204,-0.08874792107325936,0.04182665245381007,0.06492177681170662,0.05515271430589739,0.07555075190399733,0.06928795551004048
CXCL13,,,,,,,,,,,0.017680794786524134,
MICA,-0.03342589525174244,-0.03154579058045193,0.03402867644294944,-0.03379028250765125,-0.003809898621155308,-0.005322109514714515,0.03380034466799355,-0.08381683423799256,0.008727081412201033,0.012562075915911358,-0.052896435561940444,-0.062338600413658275
TG,-0.021897254109657937,0.056309902688173916,-0.02408995561943986,-0.0247236417020031,-0.014669358795969116,-0.01927911148177259,,-0.028373813850736288,,,-0.009378563125520859,
ADA,-0.03238246155909355,0.008472799820649439,0.022553106380934076,-0.0845839059225412,-0.032325809940212426,-0.021907447471227307,-0.07597873523921923,-0.08097435505176143,-0.060698546206687846,-0.07476213804106875,0.009660288838302071,-0.03829181169932102
LAMC3,-0.008442455821588387,-0.0552300259706912,-0.0317066121915798,-0.05639924187032672,0.01941478165771733,-0.0013894637817693642,0.03560558205190216,0.009327459431565235,-0.038525949899491395,-0.05523584224764727,-0.018738801125612853,-0.05740674401940171
CCL7,,-0.015483391032434325,,,,,,,,,0.03197215084075873,
NGF,-0.015825727204913813,-0.026584213511639258,-0.03334929576114869,,,,0.07543086956775365,,,,0.022722856515313822,
TNFSF15,-0.019578399657141022,,-0.04049335632211265,,,,,,,,-0.013467315278186152,
HMGB1,0.0860982455353036,0.02292727312011756,-0.054159761501579175,-0.093274237003961,-0.013821803898426998,-0.00674461304289901,-0.06115570327204283,-0.0083647959445508,-0.004900768787651144,0.1038409505092609,0.007854025173861193,-0.05585701314004586
ITGB3BP,-0.11451347655027429,-0.02756245554538131,0.00897438520212957,-0.04735076750756344,-0.023546624168194114,0.031332059454435034,-0.060463427079863664,-0.12041625998058281,0.06855297154309464,-0.0830913001260417,-0.02616300237943499,0.013532165089475212
AANAT,-0.008410540793258925,0.03800275480852773,,-0.018478083745796247,-0.013192240093214668,0.06608707624961478,0.03731018295071188,-0.025337671155986202,-0.033790811711486776,,-0.03557444049244601,
RELN,0.05733488227162193,-0.0034396865017824437,0.010891272267944693,0.002927048491273279,0.012924663196586783,-0.010291681367876629,0.11922043415193058,0.17159216209687406,-0.042257493609995526,0.11390281079611078,0.03247181418755619,0.04459048790350166
IL15,-0.027830357161757267,0.005657720180180747,-0.028813430325399948,-0.04819837215069058,0.025143504402081282,0.07770626243883529,-0.0015905658338179701,0.006084191115574052,-0.042080321251569866,0.06442705508258993,-0.052938270832738006,
UTS2,,,,-0.03994809658995592,,,,,,,,
BSG,-0.11237754998295897,-0.05453341634549694,-0.03134240382938579,0.009904357221153992,-0.03397108452854135,0.010061670338501586,0.08823487281313523,-0.12542688461269869,-0.014662360779564815,0.0610872450662004,-0.02294822448527198,0.04974456108155488
ADAMTS3,-0.05190835837906542,-0.053352041600018614,-0.0026043949072147893,-0.11899538213109301,-0.047049944177686716,0.04056424882417161,0.07220158903410337,-0.029307679619041634,-0.05235663893561608,0.029903358933676967,-0.028092100944054184,
CD34,-0.019424179036013105,-0.011027416165283388,0.012899912561280326,-0.07072202975919327,0.044055179641036314,-0.041579266888113336,-0.00533986285089963,-0.03330271639231385,-0.03327938814087626,0.005759618974804967,-0.01636290352052368,0.05754857598906189
CCL23,,,,-0.021025126099982378,,,,,,,,
PLAT,-0.06634490980351077,-0.004874890924825072,-0.04875688437625418,-0.1472455349442215,0.006804696888248082,-0.030025457411479512,0.031410122673054326,-0.10482456529806793,-0.03419662470745381,0.013470326203223438,-0.037443664999973876,-0.06909044245040674
NTF3,,,,,,-0.019828550293912478,,,,,,
LTA,,,,,-0.012705502056198489,,,-0.02349952180985818,,,,
CKLF,-0.03903960106481085,0.01969072831693764,-0.06931014622546164,-0.1175334381296039,0.03171598250948529,-0.00014615982156174564,-0.01304461373675396,-0.11042392803070866,-0.0046629134339584,-0.081483065717417,-0.09513020524423405,0.014585202627637045
CD24,-0.0706609099663361,0.02125999534377124,0.021052248945225255,0.01935683497386081,-0.0074297604073363,-0.052440078989973174,-0.03378768410020036,-0.049346749704673426,0.0641225952662618,0.055748411947411446,0.08397699132405737,0.025205995791761013
HSP90AA1,0.053432800048528226,-0.03523938582219739,0.10468152333069466,0.07398179218976005,-0.03854897620709889,-0.06948563818409291,0.15421667441073175,0.22697703840253458,0.09877976781943162,0.11771626213767415,0.08874885821132512,-0.029597911398733665
BMP4,0.20741269340385468,-0.023704251808110255,-0.06135295832230339,0.006447758165556069,0.010925415498475715,-0.018551742293380764,0.02414664072406749,-0.020024019716608124,0.04353516543657789,,0.00731753789271205,
SCGB3A1,,-0.015483389484115909,-0.03678085341373771,,,0.04220329851901174,-0.009620575266158053,0.06689325570548296,,,0.025858087516101178,
IGFBP4,-0.049294579948611444,-0.01903362189838888,-0.011759973323410828,-0.1054293375155219,-0.033251195405963274,0.08353198693942784,0.0060559380251494635,-0.029996501135479314,-0.0469561227570618,-0.013262002870123435,0.06601674942476582,0.0634341241469826
RSPO4,-0.01933274829409725,,,,-0.01477727238263597,0.011616145707407911,,-0.032597536322972714,,,-0.0339649740898199,
LEFTY2,-0.0323824784498367,-0.051289246622262925,0.025598407255776414,-0.0739238774053532,-0.03639125978482754,-0.020554782328058525,0.026757902750699173,-0.029009897240203256,-0.04419948251415483,-0.0593396371404538,0.0753092929946674,
PF4,,-0.016061531142205418,,,,,,,,,-0.035139778596514536,
ANGPTL2,-0.04108490139097565,-0.02914133924808366,-0.039212397074022985,-0.08772043536384146,0.02418690426291234,-0.04787510228735389,-0.10681601672842622,-0.15652719453407146,-0.011895381753852203,-0.02257989504340648,0.09605319164257804,0.10810880840557015
LRIG2,0.011721914468762256,0.06586263983713177,-0.031180320286558417,-0.059027950235940235,0.05337878199126606,-0.042905767446150336,0.00548284440184853,0.002794607748988247,-0.0444551525020906,0.02317090260545156,0.03621087979922053,-0.048501105270905634
ICOSLG,-0.053877416934154765,-0.023893844628588498,0.0020195120906627523,-0.06992005419416336,-0.008538205765213365,-0.0109756298446839,-0.09637084819708457,-0.054106604385115074,-0.014692938848639647,-0.11310636273666155,0.04204235264431469,0.08575392457692038
WIF1,0.34799999716121455,0.02069556140454242,0.07560527728829508,0.026891275411109507,-0.011403271087897229,-0.035275342584752546,0.0950262578377111,0.18743671675484425,,0.06240201001662056,0.07819474234922223,0.0887668987180527
NPPC,-0.03945532858216923,0.01891302579722911,-0.010043308719098613,0.03742182888339927,-0.00959461270094942,0.008639720746476572,0.09262169574745036,-0.13753926201844968,-0.03205762560978995,0.07830381269821547,0.020273039069136623,-0.037846122421376416
LYZ,0.013636121549294644,-0.04127306598492853,-0.03473860747876212,-0.10005656588548703,-0.01202914968107295,-0.04371864658426043,-0.07994739809307345,-0.053643934936667824,-0.08815859479958674,0.011079970207250153,0.035276916031676736,-0.04520708983134663
EREG,,,,,,,0.03038349162336049,,,,0.04006105411197652,
SPTAN1,0.10469217494914765,0.03732816586501193,0.06722076635736479,0.050509837957153685,0.014916721882288217,-0.0050447664434039256,0.2017935033356721,0.14056034914244436,0.017206673908359064,0.03158430593130555,0.09773536019683564,-0.052053375373404764
LIPC,-0.04054721969594704,-0.019663535807869274,0.01814453263882757,-0.014223634855585112,-0.005637200892801285,,-0.03437721664926552,-0.03691555121423462,-0.012823961010663559,,-0.01631864740751107,
COL8A1,-0.1385376006591701,-0.07636689125748983,-0.05513928750495746,-0.06480435615140061,0.005580384177003906,0.05504082700644902,-0.0847337678841064,-0.13731159009262775,-0.00011081317707973247,-0.055550748453887314,-0.05376244301042181,
GSTM2,0.012482956338895011,0.009942988677382051,-0.024365635143759824,-0.06769051732376948,-0.027253116606100938,0.02259758930678453,0.002056905658886213,-0.02802602985840699,-0.014946390901388733,-0.02044177355789402,-0.05792333310309727,
SPX,0.1019618025392243,0.01270459074439441,0.023928276372424163,0.061547992164321996,0.04970835460583879,-0.022346648769551423,0.0370279028378846,0.19818941325565378,0.029431058602673386,-0.06035821256842601,0.012198190076681466,0.029912942642278176
MFGE8,-0.09825619589888591,-0.0402045878017952,-0.03646990025784843,-0.043862399582913804,0.02795545679626133,-0.03008593818977127,0.04838982428900991,-0.08523855332833104,0.03611954054762316,-0.11896580688419435,-0.0007504092509576358,0.0490572218606986
TGFA,-0.12333586422726554,0.001403913365328369,0.03578402890263274,-0.0769011458136647,-0.052865394402710264,0.06917548105315265,-0.012330250628195377,-0.04750382802041401,0.015480240833817355,-0.06605611417862049,-0.013859031725675042,-0.038490719375290756
SLIT2,0.3043241330100582,0.020631027648412594,0.033242089351936184,0.08513381228420042,-0.03802735067444781,0.0033725424183038686,0.05811584472364144,0.2557008766564871,0.006479132430662389,0.05529043282375873,0.02965143207055707,0.0035244605106350573
PLTP,0.013979615234589479,-0.012198800499995529,-0.029198270517386746,-0.120142057728383,0.01418858243728616,0.005240034713492614,-0.14794643067861737,-0.017633920245629275,-0.04063851740382814,-0.008524076483044872,-0.05559355476856353,-0.050527609757329665
APOD,0.07343813236937673,0.008470545606760442,0.02303347619873225,-0.11027394093690567,0.015396617481518387,-0.07099118961050373,-0.020558487877780553,0.0909966638570222,0.06309460178031659,-0.049539741145097876,0.06362760401965806,0.04718893213868899
B2M,0.04509513414759624,-0.06084080149061758,-0.11257522614285165,-0.14363158951941626,0.025251517425323673,-0.04959373147644093,-0.1545773798388758,-0.22179952535465045,-0.05289984967007428,-0.009828119664032403,0.08069974833923058,0.03079310775695504
OMG,0.19816343240375317,0.07761990795480782,-0.013383743856101016,0.010160122691185356,0.0040640984820400055,-0.011574706617545538,0.046551245875470826,0.14145390221872664,0.11225943361669917,0.06435510994475367,0.13805082740107874,0.034964670174242554
CXCL3,-0.07562772676033451,-0.012764834201158008,,-0.024260840658108088,-0.006630748105998893,-0.02005383221655922,-0.02815777229894813,-0.016923911146651517,-0.023795505880081416,-0.053449390889240216,-0.0034147695558005217,
CXCL10,0.003612601963998532,0.01263316852662737,0.0263418849995257,-0.08180735654693501,-0.036095240481572234,-0.010642634355049831,-0.056200234004137976,-0.026894142905866513,-0.032057622124050944,,0.013070091547555429,
RSPO3,,-0.004111324551440144,0.07717402196526171,-0.017191400588721352,-0.009196554428141615,0.051966262958932405,0.16795681940584084,0.11580548398251372,,0.08392414087547324,0.10760986192568725,-0.032052111405175936
CORT,-0.021675417044454477,0.023207814586775736,0.010412770308018071,0.006211365411334522,0.056061324962959756,-0.051552195308524375,0.012472913046176879,0.008910871711664567,,-0.07408621712743031,,0.0013198795672763456
NCAN,0.02546328897198328,0.010847804537236556,-0.006498872475335502,-0.1077280116264334,-0.026441817320283622,0.03169002574508436,0.09189265609290952,-0.17471140488622267,0.020438681658380992,-0.13655809985256656,0.05218707819321327,-0.030806899241624344
PRG4,-0.029581855089741583,-0.023285171000821895,,-0.026284409718891157,-0.01888476746961262,,,-0.020676876641003924,,,-0.027186020019035625,
ZG16B,,-0.021470788029198995,,0.11362248625853165,-0.010095674769840985,,,,,,-0.029977835071902506,
TGM2,-0.07877986117703777,-0.06970830759976623,-0.014154174954787558,-0.07182340079583167,0.009365928614241736,-0.008971890390463767,0.02888069344919204,0.06197643058925102,-0.04963666730290897,0.0645314432190458,0.04846508581088035,-0.06889038206415644
VEGFC,-0.021225571648324434,0.03988995928283542,0.05536513503652016,-0.03465434392709745,-0.016720299368103198,0.0027380747285577563,0.05258101662009577,-0.021101576789621462,-0.03138666436172604,,-0.045438039771944355,
WNT6,0.06081751713883271,-0.024982109139560258,-0.017249709639162475,-0.02584727516400823,-0.009883743138398987,,,-0.018416390657211595,,,-0.030976097628792353,
NRG4,0.008975780219343891,-0.014260746724570242,0.025208692246045085,0.1362583867257836,0.0099971366673778,-0.052674150069508666,0.05208264194577667,0.030069956729523183,-0.025203038133716413,,0.04857333293314033,
PMCH,,-0.016436278055371005,,,-0.01477727166947297,,,,,,-0.033568332977750276,
COL9A1,0.09983284086151642,0.05061776666387411,-0.055864999049246376,-0.029632709586512342,0.0034443294016648055,-0.03254216243772683,0.08871662920209829,0.02296875599920629,0.012175480515777819,,-0.022153790088189327,0.04181782371651302
GDF11,0.03206357007595494,-0.01756019569807403,-0.03540021292731205,-0.10469419854112277,-0.05415540439867168,0.03543949315406124,0.027156599113139026,-0.12235779984583851,-0.0053507150592523025,0.1142873477056838,0.005513107897853118,-0.01475653558987599
IL24,,,,,,,,,,,-0.03207234455719871,
SORBS1,0.03904890674507095,-0.02760413356343388,-0.052131790465340784,-0.013135027339854688,-0.034629782646104834,0.06540558981758289,-0.007342026572037415,-0.06333437702194451,-0.025983685180628924,0.08824238216845937,0.054644876374775345,-0.07242007301821711
DLL1,0.0932476111700961,0.022735374788314607,-0.02149866741419951,-0.0628731721249432,0.04212570124032827,0.06852079770951865,-0.06483265426775303,-0.10034298915413234,0.060659936816483274,0.023625309724608207,0.02110628577097142,0.06929137533371463
TLN1,-0.07936846777155059,-0.018642770946487815,-0.029677357350039645,-0.13022362422471231,-0.02911279423221951,-0.026007133395997264,-0.15895520943799096,-0.16695299833244062,0.009733590371153289,0.06637216799162245,0.01610059693601489,-0.08272291573676237
COL2A1,0.007564924061785107,-0.03731475433130272,0.04833874702910579,-0.024260848914341042,,,,-0.017181244343858235,,,-0.04196905274289228,
SHH,,,0.053483219973927715,-0.01907197509397301,-0.016751912710262242,-0.021523297873734925,,0.14981948801029354,-0.03660813642970738,,0.01498568882666316,
PON2,0.007687745607097512,0.035905188036231536,-0.025861155297941134,-0.12211521220431874,0.027574367960701868,-0.014995461158217116,-0.007404411823353532,-0.14412472789454184,-0.0009271274293857366,-0.07281219828214848,-0.04721829950702834,0.02031872261568447
ICAM5,0.3285591037833665,0.09547955563279821,0.04445727772499739,-0.019719738564887013,-0.0328035373332629,0.011334418680176582,0.07465089006765699,0.24705511110111508,,-0.06595223469095647,0.1402829882975256,0.12636772273776492
HPX,-0.03269949088675608,0.036118591574632535,-0.02955370345961422,-0.035328850490646456,-0.019812136027392117,0.011847886293266299,,-0.02357108718469147,-0.03379079787361014,,0.03435347082485044,
SFRP2,0.03899633245862023,0.04732096292478012,-0.000548143334147009,0.15948788060941224,-0.01651211980932301,-0.03926516297799366,-0.08032332679529405,-0.021283435123904657,-0.002356978434613787,0.04068031612329733,-0.009953757332632119,-0.009310180658274266
CFC1,,,-0.020666267174025102,,-0.012705502824057613,,0.07091881785833948,,,,0.044243148040840743,
CD70,,0.001784979868334352,,,-0.023700211373032985,,,,,,-0.025447375578172306,
HP,0.017985301975836133,-0.04981123122774909,,0.006213400129055423,-0.031563275971244364,-0.027875716273672066,-0.05159876257349606,-0.005262498085273084,-0.016863371742963568,,0.060332376728796676,
CXCL2,-0.01886624967737321,-0.004724526940246768,-0.01895649681457369,0.041768103050631396,0.042176367626998834,-0.026051797891520446,-0.05570555143249485,-0.032454898584335215,0.04699088829676523,0.15092019035020304,-0.04049892735061813,-0.05786718668670401
NPPB,,-0.019975070988344102,,,-0.011125454988874307,,,-0.021101578324399656,,,,
CCK,0.22378278075176722,0.08023121967643514,0.09434432160562452,0.14864678833169095,0.018573046497992605,0.022297395207080427,0.15100275155121998,0.24885164576138055,0.013905151023341835,0.13062281147550048,0.1378592589551744,0.027690845282783757
SEMA6A,-0.06190662574324774,0.00650415680430633,-0.0271366991070897,-0.11792485362001248,-0.04074351350371215,0.001947783898288802,-0.08179072561298766,-0.1663159417261498,-0.06808561238531426,-0.06358088330454031,0.016888199041781283,-0.024042239316121983
IRAK4,-0.0367685423964688,-6.56901586568953e-05,-0.05724560973990714,-0.06054752415579328,-0.033231269702654886,0.010976218918693314,-0.06969314612387094,-0.04698136714225306,-0.029839702329573715,0.04592818234930136,0.020725098883740117,-0.013472514730512686
GSTP1,0.06490961046921676,-0.06670756054348459,-0.06838144799343346,-0.15314747298621462,-0.05426384177733162,-0.017382907050926318,-0.08962655248036694,-0.17633763722761528,-0.006762270172387355,-0.03214559440600091,-0.015024494728537478,-0.002919272068403918
VCAM1,-0.103772311593805,-0.05595744642491907,-0.06400718644824942,-0.12881915955499978,-0.0073585619134036795,-0.007516686854443411,0.06095082937582051,-0.05708856291954226,0.06619805903462686,-0.04775919649462634,-0.0226618032263764,-0.039281290755652856
NXPH3,-0.10439232600183364,0.021809679620503255,-0.036023504361081406,-0.0496102709804285,-0.022343936856759665,0.07333007713134163,0.044717544085021974,0.03338395245023392,-0.04561828638010877,-0.0359443370379565,0.010193744802512804,-0.033431089866102257
MTMR4,-0.01411267164339189,0.016420022114181428,0.014774944574427898,-0.09430490071617656,-0.02326294823241553,0.04605515322737532,0.04054827980461222,0.10273971169976251,-0.04160407880788457,0.04280095995214913,0.15574606899208948,-0.09448117201273974
LAMC2,-0.01832009627266434,-0.015678342069218098,-0.02100170474425839,,0.06530201941889864,,,,-0.024367442013740782,,-0.04485798501945479,
IL10,-0.029065471593474064,0.08740141404038579,,-0.031835650636394736,-0.014961271050341243,,-0.07650692038140904,-0.018888912625547472,-0.023504737943700952,,-0.0052840030413376935,
SEMA4D,0.07411060019451378,0.036781441655336776,0.030277100927950346,0.012048674035607386,-0.039043297549947814,0.027409198178714452,-0.06886701276188496,0.002824494744706097,0.042438744104890236,-0.01971079385066362,0.0905282501339262,-0.11590162491607665
TRH,-0.035750984098063404,0.0083089476577544,-0.015232274706362983,-0.02583502364707868,-0.028443122679950507,,0.13161754320643906,-0.05625062066904543,-0.023783467933848924,-0.04031642723259721,-0.004989441514271906,
SEMA6D,0.02042142394147221,-0.020347613581140317,-0.008732781418057882,-0.05667495459268401,-0.06201301168812072,-0.0022874752734121247,0.024057906127939184,-0.09266290169609567,-0.058782081931126336,-0.06174888821909998,0.03415890283084741,-0.0140259237723082
CEL,,,,,,,,,0.11644665134862865,,-0.0048817015766855825,
PDCD1LG2,0.06819238323211035,-0.009720420017338619,0.027778841985401436,-0.04222779561358594,-0.03593992981446944,0.02836702733359654,0.04473181753724363,-0.03231172866463009,0.005996487904389327,,0.03601637786482175,
SPINT1,-0.02836509664689987,-0.039663478079149425,-0.03678086465213842,-0.04812832671170413,0.046756664318302915,0.015856023407447507,-0.034143157759011625,-0.02772485730063826,-0.0481455073496086,,0.0006783426495413121,
CTHRC1,0.02976597123694863,-0.005546531954557502,-0.03656799933516418,-0.0017669763070917708,-0.00206655422025202,-0.010774120298504079,-0.07855361446700859,-0.07251869518795809,-0.01619988525211067,,0.012952539618185288,0.01656529288068168
PODXL,-0.013984784309793682,-0.01480113574814229,-0.050559091952499254,-0.1186586232268913,-0.06252201188901756,-0.012575833301040604,0.06475568968353058,0.022689368596058777,0.003412461419396274,-0.012297840163223786,0.03927096758876225,0.015537215105917835
JAM3,-0.011958077099936498,0.02558886663585896,0.017789669567832542,-0.07880656211595821,-0.014133761495631647,-0.06874334281979527,-0.12055920700057472,-0.15291951764677875,0.016427231266050887,-0.0038597164679861737,0.0036920078744196424,-0.019900284678426493
TGFB2,-0.019616922166679197,-0.019991099756844176,0.05607860033815482,-0.12738337606108796,-0.002263389441267596,-0.012377246651993898,-0.028248959694923047,-0.04804011144246441,0.027775196401392387,-0.024824391459161255,-0.055164524522298926,0.0016801931502016044
COL18A1,-0.018101631448587542,-0.05685601467102824,-0.06777932411654715,-0.07543841918710899,-0.00036453690512855007,0.0005807136340252543,-0.021547646011892314,-0.034504570608897875,-0.01431958320636941,-0.07435917638164137,0.004838152997881762,0.002267837863442486
NODAL,,0.024962480718368242,0.0019990397577647,-0.0499082731327272,,,,-0.016999980254674682,-0.022367712880819603,,0.015491522153942885,
INHBB,-0.12371117559734306,0.003980540773731228,-0.023969171716920167,-0.1054969701101405,0.020368774457030198,-0.001473516784409924,-0.0284760477958018,-0.10208495667042483,0.03629142213204383,0.00047026575261143686,0.04850090473937334,0.14840114771647606
LCN1,,-0.0156783455969089,,-0.021290302175439018,,,,,,,-0.031464049299356374,
ARF4,-0.06906092202096902,-0.07631403788934427,0.0021048361777053245,-0.0965623426950095,-0.004548949913213174,0.019147935778133156,-0.08224479679365976,-0.1586137202228388,-0.04283290464506824,0.024771469843579214,-0.07664050706774023,-0.06527250745551277
CXCL14,0.15262661305203526,0.02944861879063653,0.030928360160748482,-0.02807476307968979,0.022576121579769605,0.010120618474977354,0.008288840210388686,0.1343876483778791,-0.007380983321944027,-0.09303367425123034,-0.0742240963279361,0.013931000137881767
LIF,-0.09273290651479847,-0.08210054898077242,0.008444129080863274,-0.027734398647264315,0.01710408844410815,-0.022223340619087928,-0.04961091813732467,-0.024543662857655593,0.003162736011176383,-0.02235032887115335,0.007902571491551873,
IL17B,-0.02189726424482441,,,0.010466931815141628,,,,,,,0.053246849995830986,
MMP1,,-0.02161518839781634,,,,,,,,,-0.03947892807835816,
MATN1,-0.017253003414225313,0.045753307914475266,0.0634967075626141,-0.02232143441017076,0.03729950585090651,,,-0.017181242205734585,-0.024648845189191897,,-0.016787718181193352,
ADAM28,-0.019139857441679873,-0.00836211940594714,-0.01986242856398393,-0.08514398421843782,0.031229033941873263,0.016582435827912433,-0.006897089471032843,-0.016429684858137457,0.03012766456348469,-0.046212836802476134,0.05718220622197178,-0.10769784732289264
TCN2,-0.0990365504308263,-0.02809293424696056,0.032706006028370205,-0.0583113897566085,-0.035854550079967476,0.08367516552552128,0.026469046863822364,0.009933069494204836,-0.03892671776169006,-0.004140312288709639,-0.003313101040081736,0.08927125524616043
THPO,,-0.02682338147118636,-0.016252664550779852,-0.006539491773083979,0.0018877758425972662,0.0016300074227076759,-0.04924742693624419,0.0027146963201122947,,,0.04024788837914013,
CUBN,-0.08690284981681932,-0.044276490721524814,0.012837844000247404,0.01643230198318831,-0.010620525701955612,0.041534852477871344,-0.008162256516852531,-0.05025531159715539,-0.012288924075101923,-0.05030261983315723,-0.011355843911496105,
