,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PTPN6,0.025386660679580703,0.0791320328571697,-0.04527925622601435,0.013921370226112229,-0.007328880345129539,-0.014201958416141887,-0.048090084347542236,-0.10765107636297232,0.032360139101827355,-0.03395125325440964,-0.13077504716466687,-0.06281247089665785,0.03721864418889649,0.03724524896441936,9.863566367189007e-05,-0.032465420143244966,0.054372401230699835,0.022268820997910894,-0.028450945858352762,-0.00803605480108778
PTGS2,-0.037994515449206644,-0.1087515322637821,-0.13994287803854044,0.04551653382788931,-0.033497166173366406,-0.08229406135567485,0.01674160032899611,0.3607109396902194,-0.03144109044074327,-0.0425420780789059,0.008217936502729478,0.016678314862194503,-0.02263241906234363,-0.009676321929538689,-0.03477022682571084,-0.05727526403814798,0.02356997402768195,-0.06239406707402851,-0.12962583960540858,0.2205894917142121
XCL1,0.1208390329938859,,-0.006340369680335817,,,-0.022530052811030866,,,-0.03418165084539859,,0.022417507309918157,,,,,,,,0.0038272089963487924,
CD58,-0.022342508510151272,-0.012769717532629848,-0.05806748948449553,-0.022909902978957872,-0.0021621929143917137,-0.056014984242595635,0.015480768424082404,-0.19663703109436212,-0.061978542473663426,-0.05771411727485977,-0.01677441285845057,-0.14784947411735835,-0.03944259315910531,0.09517485693371018,0.08677355640161576,0.06714817441134052,0.014293340199337678,0.004426303583795162,-0.06009780709919798,-0.06527918497672386
TNFSF14,-0.011438665676584284,0.02931164965599644,-0.047387153997103706,-0.00036755690014246214,-0.006940465783682554,-0.035248422336204135,,-0.04546824629444313,-0.009797770124192995,0.009927204261588742,-0.11682021586608299,,,0.010584383202699048,-0.057533723735578884,0.043147043935625476,0.0046437581916981335,-0.00513279413409942,0.019938454814790896,0.002756127087200018
CNTN4,,0.187519591211136,0.05604916745937863,0.07734378455003862,-0.03506873577710471,0.18055990222278098,0.09448410834796493,0.2322351251827469,0.016933624388323035,0.08374779202802035,0.28553926860959844,0.1767196485206085,,0.11062674959215758,0.053500093799553096,-0.004064763208607381,0.07483272730641767,0.007914005138840505,0.08346097708356198,0.15240040323662762
INSL3,,,0.04020501223853558,,,,,,0.023019561191964712,,,,,,-0.025464235050354254,0.051872793966090146,0.011706786733638086,,,
BTLA,,,,,,0.047223792819817416,,,,0.018368686841431746,,,,0.2039499364664042,,,,,,
MFNG,0.041887418621015284,0.10565803753002424,-0.0036589959684151666,-0.006744071541610558,-0.0004012513492433003,-0.00010867628415091483,-0.051882677203058024,-0.11116253346136298,0.011026852080311162,-0.0026649770011396012,-0.1229203704128342,-0.02810226857154936,0.009958377387272893,0.07202927280238662,0.08057021782325142,0.018036987480969074,0.02859169015635862,-0.014395415924182661,0.004743476690161933,-0.030206436517948607
ICAM1,-0.00812028115046302,-0.16433784331272872,-0.07972707372678477,0.0320161455069787,0.006786771847996162,-0.15001788406790423,0.0007275467559046631,-0.1543852728638014,-0.050083337994337264,-0.02531391874644217,-0.1690282294265861,-0.054351277053634926,0.04743512020601338,0.07954477967075718,-0.004957605729502508,-0.023683299569847452,0.018574545115365083,0.04467919083843286,-0.03100862547300626,0.019655226291404
PROS1,0.007038696004678993,-0.1357637017452988,-0.11499400824577406,-0.02908256223041317,-0.043670625021225346,-0.08810320132568908,-0.014308261516827382,-0.1989939091524734,-0.04551513215416191,-0.04021771426577642,-0.11373065875412641,-0.026657872121186206,0.014686352548040791,0.021534824349371384,0.03755113041909324,0.035779457829346654,-0.088309536415824,-0.04644935248009788,-0.010949971403482736,0.024671388759049687
CLCF1,0.020550189633348266,-0.06347789564350062,-0.12339222701170291,-0.06954169196645033,0.02220642102974864,-0.10604629872160003,0.01322867179991808,0.07081523332207186,-0.05951734233398023,0.032542337330678066,-0.16386890528266373,-0.053536110444319,-0.029494042865115727,-0.043283320201624405,0.05335972236903776,0.055764834824400075,-0.031615544912537846,0.07327473025011572,-0.11300054233438278,
PSAP,-0.027476307388768523,0.1560055679435162,-0.11207764032927253,0.014658358732504683,-0.05052465302559703,-0.05319207109436146,0.06500381708845764,0.14499268275338087,0.051135639666134505,-0.007780494885146201,-0.20754238474109687,0.3424923298903248,-0.04480966819873162,0.04560232847683193,0.007846123799220242,-0.060944493761243244,0.03371740639023234,0.007309039876250915,0.16595598188726562,-0.06329242962594951
EFEMP1,-0.009258260751179578,-0.25170094607447474,-0.14860638481760854,-0.04025232161740845,-0.04134685591089732,-0.17651182521960646,-0.08759381708089474,-0.22186892443121764,0.005034754104259251,-0.10104446280468342,-0.30903626569487563,-0.23082580023165175,0.0065884975408776626,0.050626379189907575,0.12887052929654944,0.1305813384068954,0.07340853578763597,0.0072883896051041215,-0.12645608368512185,-0.06538121847708299
C1QTNF1,0.005929060907926716,-0.2452698250679567,-0.08613648313488478,-0.043765664715910826,-0.04242971115834331,-0.06680137889702142,0.023995541801200244,-0.12624203587296265,-0.02814622295662463,-0.042488051507156656,0.025380511826846523,-0.10108317357078402,-0.06657643495326566,-0.005106099095590779,-0.0180113979115065,-0.031993209260796074,-0.0099986649260392,0.014971507002373744,-0.11867138872104858,0.1945814404860286
ALB,-0.02577244202695486,0.02445062712219917,-0.004187585995675125,-0.009156776119366612,,-0.030595841184377654,-0.02186876289466716,0.08256980014087269,-0.026199004185257592,-0.033245843835956565,-0.14470225094616582,-0.029088732406997893,0.022167468061073246,0.03544924291763489,0.0716631247282159,0.006032758327578839,-0.005735916754415824,0.058014441066770076,-0.03528022122127327,-0.03896657407244901
CCL13,,,,,,,,,,,,,,,-0.04838809463998466,,-0.0601649790688002,,,
EFNA3,0.04471608862440698,0.04865019670694842,-0.01910050561659868,0.0022248456928547168,-0.01208559769291419,0.05769940970681988,0.1264395258175148,0.2977693263940276,0.09835315695049476,0.06370218285226967,0.1971249607980867,0.02716303894909922,0.030786389103735334,-0.04344383065344674,0.10861449989952372,0.0962285797456634,0.055546098631483125,0.059359030628190305,0.11943755575344933,0.09618000968438813
DRAXIN,0.030264101678650134,0.1403121098655708,0.027815627168743147,-0.04424954503254129,-0.03498007649857761,0.03299076530385425,-0.021608480353559303,-0.16308340192310253,-0.09483508140648937,0.061252929393483105,-0.023939842997800116,-0.1864267998543542,-0.09420659149359252,0.12718874080107873,-0.03607588715078675,-0.08293109071716581,0.05149320212342181,0.010864507773402546,0.08678532568097068,0.06641961348386692
RAET1L,,,0.06972125262242146,,,,,,,0.020834161163874636,,,,,,-0.003611082050003795,-0.03676290315494688,,,
NPTX2,0.0071400127088099685,0.1273612550988503,0.032364465815302224,-0.01168917527599346,0.019349049125414686,0.17405730157071994,0.11122653229235153,0.32756117811287194,0.08845796039098014,-0.04658258618485803,-0.13554171953827465,-0.16026425706834355,,0.014826147378344654,-0.03378477702918987,-0.012320354617950302,-0.02415821959968776,-0.04388937071799255,0.017142311702423998,0.04696343952574163
FGF11,-0.06234085441821894,-0.2051813726541889,0.06322524533242505,-0.015937687330219965,-0.008443818696885522,-0.02951437660295297,-0.08940319750159874,-0.1273243284856076,-0.020161703058966356,-0.024771060125602,0.02513903825890964,-0.15088390353980985,-0.051636454388208956,0.010667277527066595,0.03004131121414299,0.03134187371677106,0.13830541911770666,0.00756194042316474,-0.1263042042149077,-0.05806300259594421
CD59,0.017138738469529746,0.10096238796005627,-0.04259656959546265,-0.021535372865509998,-0.09050077352305845,0.1418785606989201,0.02547097456134451,0.22189141360605966,0.028086962645989838,0.013092558031282276,-0.10754470911986587,0.2319600305041897,-0.037804042522988496,0.07386621482604805,-0.005369097001422698,-0.0022640722600302376,-0.07966695436128725,-0.027845754997964232,0.12383234557945384,-0.006055079616604888
COL9A2,-0.03601846082095865,-0.029866296159004786,-0.020865291599527207,0.019582755356725608,0.04841801854418511,0.02109281709160446,-0.06443159740821518,-0.08967600502966744,0.0027347637306106218,-0.0405973951360106,-0.04620459370025146,-0.138102939578935,-0.035857711375461725,0.022089924074349176,0.07240586973301476,0.05875302332028255,-0.008599823402937962,0.05957180744794015,-0.02006023396047711,-0.07835471934519067
DLL3,0.018671731751098476,0.32329685606648867,0.14284895680147805,0.018903590614306017,0.04677762201707223,0.03626157570169082,-0.09783097878343816,-0.08565174086074853,0.03980250732145454,0.07242515361163906,0.20440549493567317,0.03590475292002954,-0.06073313452809479,0.036090464027314736,0.13873104624411264,0.10151697631085703,0.05765197845401634,0.01882665812602261,0.15145572537942517,-0.07854213301868582
FGF5,,,,,,,,0.044848499986735846,,,0.00013068632995366351,,,,,,,,0.01727670531608329,
LIN7C,0.005648673177163767,-0.015939673659664956,0.04651909747016884,0.035343235420886604,0.0410636307770841,0.008144776244861079,-0.03723455426288492,-0.06621759215692063,0.04045878963695591,-0.022724597099700726,0.10432235322180473,0.026828109707536293,-0.04067460963678589,0.0650820478268362,0.06033797075257563,0.03651341535006425,0.07289908890278168,0.014229840662849633,0.05879587044507355,0.11754287646502617
GDF7,0.05944279752650252,0.018996573142622073,0.11144752559194877,0.022890713493177586,,,0.045366161573477025,-0.03674275780754113,-0.012601151458572293,0.1067818948264974,0.18709341635696525,,,0.04756362797100631,,-0.02906243484615071,0.05849188934578804,,0.06698659185386593,
PSPN,-0.02007826599106945,0.035202358409736983,-0.00935979670628595,-0.01905608232006178,-0.03420323300269683,-0.018986683365857005,0.040542616759102985,0.039869975176221165,-0.0118106874617609,0.01226417985256621,0.04135090362093705,0.002036593267788073,-0.02187397914374071,0.09954934899257763,-0.022590230580135817,0.053916353193679566,0.03561698146911526,0.016313437727685953,0.049489505873858676,0.06834029087391849
ANGPT1,0.006341171659098819,0.07936109374275942,-0.036410374676506804,0.025188757799409288,-0.03584108563798503,-0.0075922105911548285,-0.020232148706454615,-0.1615101096817996,0.04444000041188241,-0.01260061365230859,-0.15097708845558794,0.019314456874983503,-0.0457180186187686,-0.036413873243943774,-0.00685712611822083,0.02345665924813045,-0.0019350848392771958,-0.03042924322502541,0.03409176144184359,-0.06787596969175917
PNOC,-0.02504136734309318,0.15944470336294392,0.08301507322800497,0.09116922961919592,0.058072877521959214,0.24107760498658018,0.14174197856322107,0.2949075724944545,0.08324387312758183,0.07531286705790387,0.27997037727573526,0.2013776734535918,,,,-0.03329787653452951,0.004397123919599148,0.002571213076406804,0.19563532281817286,0.13468179730748941
L1CAM,-0.026627434405313975,0.331977606271356,0.0966729312895313,0.05072149161544325,0.03535673214191192,0.019120666870994254,0.09555651403778082,0.24121621966123574,0.08251711415534978,0.14628273099107825,0.2534780675260644,0.5323691198560776,0.033912557078829786,0.03936878995386196,0.021870605209636695,0.014299297743752026,0.12752193655692237,0.06048304722951891,0.20618156542466515,0.14529579969399192
APOA1,0.08313367407037014,-0.047092052146659326,0.025908784568644174,-0.00047969932814151807,0.03741434732305393,0.06738422937107395,0.02034362895590932,-0.018086224000888978,0.029711393001381203,0.022675657606729457,0.08907964793432983,-0.03568665467076472,-0.034229771898697046,0.017315441614301822,0.11315864122175347,0.05616056779360476,0.06189742390576314,,-0.01690463854323568,0.05298464816816905
PSEN1,0.023902520281574306,0.021344528345755107,-0.05002794159929981,-0.002878640401007695,-0.05422784721022088,0.0820469537998384,-0.014584078774976205,-0.08204416105893943,-0.019015128044033887,-0.030325480652766416,-0.1485382962543597,-0.16972146814337546,0.02118765322653082,-0.018724552310239697,-0.02072082938053023,0.013589244742628124,-0.024067447723545056,0.0698449837179123,-0.07997929045207389,-0.18774174331038254
CALM2,0.055302685824092174,0.25733022745999207,0.06008386300934033,0.026746058399651267,-0.031150887972887183,0.1574922456804464,0.13289186097953465,0.25470590042268626,0.13259657149936876,0.16508401626728125,0.41418396043098193,0.3778647480388688,0.06930385594488975,-0.05312633567910791,0.16102204384062777,0.1470236655791182,0.16097713441151845,0.046280056597749135,0.1394427195926724,0.12362428675801772
CLEC2B,-0.023039358587014412,-0.12757627575253544,-0.07535722121460091,0.028805302106952865,0.002533593208415172,-0.09655604481719204,0.012693903326899235,-0.13113283441040313,-0.0168242138064072,0.012796000653447732,-0.10787867544770077,-0.02258751727590152,-0.08096855451897782,0.009657385858455561,-0.04136030532842297,-0.04412315050959825,-0.03498010915366776,0.056809071494893365,-0.0678070431890797,-0.05600776712175526
NTNG1,0.0733349840284937,0.14426937071266493,-0.0005499463300798202,0.051190852614761244,,0.0015198376800707632,0.07444678386630443,-0.026550515965345765,0.04843435568957946,0.024449226114758704,0.18249932737554309,0.20543612327517818,0.11408504363820718,-0.026573320694889248,0.053866356278525755,0.1500027187051415,0.05897985518411408,0.011577208912769017,0.04747062318471793,0.07258325304953211
LRIG1,0.10780965283188099,-0.08141757789774427,0.042085258511910466,0.00981047679816677,-0.033104389537965045,-0.03839662861568518,-0.0046758997632284005,-0.17617669056405194,-0.03180219503303138,-0.04033179832857038,-0.1529528546926094,-0.17938674869061852,0.12265219629630524,0.06198821540242948,0.1559586311911913,0.12036945435462207,-0.05609020441875462,0.05276652679056577,0.0264653362706103,-0.08142319940428681
CPAMD8,-0.015602698613605004,,0.04097395772093514,,,0.0539442216273049,-0.036285537283989706,0.025462676489592027,0.050141394027447536,-0.02040870961643663,-0.038529633077339746,0.0463692921266892,-0.0842647138687415,0.018709662707055787,,0.10421550049839963,,0.05785115274765789,-0.014034493310845756,0.03896390253574969
GHRL,-0.0248929839484296,,-0.0024354923267630455,-0.014170375597438051,,0.10411613282882026,0.027786984420022205,0.011504840386713028,-0.046672194304505095,0.015529377557401223,0.012011632672346105,-0.005123167323153172,-0.01183886440299325,0.023404289598716137,,,0.01909650232254308,,-0.022348367790949637,
NPY,0.08121958386244751,0.14449675884851337,0.06951939561491904,0.04531355018572224,0.011199373056952924,0.13189112145826942,0.039432752582050236,0.2527843024796772,0.02751469374487441,-0.06828911683531261,0.012325614741140823,0.14123228572214186,,-0.03083114502936685,0.03126427123440022,-0.015684196224515546,0.02618618409373258,0.13939552164990027,0.10395939372917222,-0.011759350744935757
MMP2,-9.96123097448707e-05,0.1636846167041547,0.017915213440168096,-0.049359830090076745,-0.0044591243588609775,0.05402871483509832,-0.04371806888299122,-0.22325692921435417,-0.056110987030424754,0.03319848907397467,-0.12068280762941158,-0.3369689581976696,-0.031359571801712796,0.09052476187047279,-0.017187903539342804,0.03623412936206259,-0.012833225435680938,0.007531987809593596,0.04314403121298658,0.031696606644013955
PPY,,,-0.030825705634041186,,,,,,-0.019454010021943507,,,,,,0.013466921798479145,0.002203612879126684,0.024222930926791657,,-0.014346702886834088,
ALKAL2,-0.0031769060227362705,-0.044717627436829284,0.0313258328893571,-0.02168528207092155,,,0.06401163094643154,-0.0076357801752181854,-0.0226754837792739,-0.042996902322206515,-0.14490821787374206,-0.09769271554949406,,0.0639153046779438,0.02687371828708245,0.07102070187339779,-0.0015268602560911777,,-0.09290068658614839,-0.04165134207717395
CSF1,0.0021777164258598154,-0.22915810493718458,-0.12896288641715067,-0.04193866413428884,-0.025543653450667947,-0.09890301051939718,-0.015452279600879918,-0.2171826350752677,-0.02545371564743633,-0.014614776632443338,-0.1447308404815553,-0.1975847904732897,-0.05717808798758997,0.007206617386826655,0.04856002309407515,-0.051304104836458767,0.026317002529794506,0.05190173520508119,-0.039830656461015995,-0.11333176889530383
SEMA4C,0.03220378988032537,0.03071492121812923,0.0008945851390237718,-0.07468526708502067,-0.02052252322593332,0.04000515488170446,0.01330622802903273,0.014376821837360929,-0.007842854217824996,0.01625987318524746,-0.04038418195627329,-0.05189140335354241,-0.10983375192427022,0.023433721717448546,0.02935187978798961,-0.013969432177430068,-0.023881961704807008,0.0517181170488294,0.037244867432845566,0.022128863171433564
ICAM2,0.02330904719492165,0.2207441182540464,0.014403519433180419,-0.023478451329221037,-0.014879220714817102,0.07255863922911117,0.05814436063320682,-0.04101142022988645,-0.07343181712141496,-0.022306417063840036,0.020248360926739917,0.04261080466830628,-0.11826723117822353,-0.0047189011132874655,0.044129935571316725,0.027366675883355236,-0.04473479626390877,0.042202381231106895,0.056847812410600024,-0.06949119780670514
SYTL3,0.0009485891639745272,0.05902761219937849,-0.07221161289332338,0.004498890525472593,0.03780456759865382,-0.054849494398394615,0.04210928454553254,-0.13551810817858256,-0.05821721773955092,-0.0245156710927229,-0.048281253078952195,-0.08394011844771891,0.008064832947208177,0.03746744824376641,0.07446900427462821,-0.007338749211102848,0.05532353076753117,0.02566404933854081,-0.027870203919106783,
IL1A,-0.01813008502685921,0.14742231342436898,-0.04268170203519549,0.009185195846015385,-0.00640246347337203,-0.08779894900304219,0.031533248940552025,-0.07488123052586396,-0.10352475585436909,-0.07018302548817776,-0.09811803161389458,-0.03937188173051935,-0.018743861804397362,-0.0248759934622114,0.04951697909637816,0.014128850941373443,0.0247265936100045,-0.054096563755730215,-0.05763787286475103,-0.04583023738210006
HLA-G,,0.04629771315738799,-0.050501442539686546,,,,0.015136075210788648,,,,,,0.07397644840932134,,0.06543440164803589,0.07618063170700054,-0.004717456898469696,,,
PGF,0.051327490633686725,-0.03406639328541609,0.003936953474768563,0.011191707897535721,-0.04732735836305635,-0.03337007989493155,0.033660230835919604,-0.14796453050851655,-0.025445974846358226,-0.01256417134695015,-0.059333001688689754,-0.15180132839239785,-0.08250291705260067,0.023835659369042913,0.032324300006450694,-0.008705552460506687,-0.056467113518307084,0.052755049077122085,0.14591170549356475,0.06477551092149501
LGALS8,0.0628364490081764,0.004986575699884785,-0.02814461641348169,-0.01877041599877863,-0.07038393568627223,-0.007854216455992952,-0.002052528827593311,0.02528699833432069,-0.02171516836399562,0.028022792231922392,0.10964570522380339,0.08858778998149809,-0.00035396910925677375,0.04647064889018536,-0.028983193129371344,-0.014891605893589002,0.008067911005677927,0.10199741141169012,0.10009963551387434,0.05140639611813571
DKK3,-0.04547043759841843,0.24693617143634836,0.14690095335661157,0.06954167603950334,-0.01798346102802001,0.21559870408024906,0.1056060101477405,0.3113202701146172,0.06492099253669643,0.1000698958315031,0.4012584000873274,0.38115167290582597,-0.0018418578628622742,0.046232521979902255,0.09765567652465762,0.042958851093079155,-0.009774226591184173,0.1265641513283394,0.26767706700567423,0.17944871147786962
COL16A1,0.053361812086783804,-0.05664186577703777,0.1156780961100552,-0.0008347621585463885,0.10169918039460324,-0.005213044024944851,0.019956494934410995,-0.12431377364051983,-0.0014532697042291428,-0.046167326331224064,0.02217330470457183,-0.30071050851191167,-0.03195673481926513,0.13079582218977692,0.013394101529717055,0.0461668151764084,-0.017580594408377746,0.026769782332386187,-0.014275922920562888,-0.019320080637355207
TPH1,0.01777595339575291,-0.032374790415486555,-0.037080884500566964,,-0.015774794775269708,-0.01471973051031053,0.02047392105798059,-0.04083002611296243,-0.01088606537412962,,,-0.03418393266067729,0.05872321284011671,,-0.0021694871810959207,0.012240419243748081,-0.03506112835958528,,-0.03144733174885212,-0.07460090917187762
TNC,0.012165093482322618,-0.24243981658697916,-0.16233201543069767,-0.0738852247495717,-0.08423966709087889,-0.18180871120912037,-0.12536997052655713,-0.2940275721482077,-0.14264080632278361,0.03399761172845033,-0.3387675395404107,-0.3911085378684832,0.08694428071791867,0.08456376854580648,-0.0644820602613645,-0.061188669459971805,0.047671165046629875,-0.07247346567476903,-0.10858209214801215,-0.07515641601453509
TNFSF9,0.043728403849473095,0.2152629342428472,0.007400916397589403,-0.03626273532371289,-0.011791978140432731,0.08316123507526556,0.03198457910409429,0.22273707465960688,0.04113848038247954,0.017297775821981984,0.12110858544142,0.11766773765221623,-0.00689035141986175,-0.02869914628363582,0.012086501515571562,-0.007652927303558548,-0.02475757076733562,-0.07374934337368046,-0.07981538260659143,0.15962081740761538
C4A,,,,0.04015393874893782,,,,,-0.023061753093048348,,-0.03030552459543748,-0.028015682741539233,,,0.08680145484058342,,-0.024107593071817812,-0.01701527693362589,,
CNTN2,-0.023858497186604915,0.09095072567495505,0.07997292261560514,0.00892101547364813,-0.042778713640153794,0.1077673568241469,-0.02911112173270528,-0.13342515639809902,-0.04704202112635013,-0.025914411300661137,-0.3119335387960716,-0.04396868565419548,0.00030637853196353545,-0.058351115103639745,0.15586622023488256,0.12069603599319663,0.06847469865599183,-0.03194106065920563,0.22151896705092222,-0.13580158545482976
F7,,,-0.03617519749041499,,,,0.00791773018999765,0.08097776075556161,,,,,,,0.07819321800965666,,-0.03217283885707063,,0.12862591864956224,
LUM,0.035363875422319994,0.022080621589941694,-0.023417046921324413,-0.03150663095475294,-0.05923119839679825,-0.026167284647928495,0.04616086868661591,-0.15015108038817124,-0.020540769523892777,0.027377656337973597,-0.06001386763022679,-0.04802707193476507,-0.0299162391319704,0.007129335181185751,-0.02526932864612218,0.010127401648107067,-0.07845285773244065,-0.042025883271615654,-0.016412197512121272,
IZUMO1,-0.014908865722540163,,,,,,,,,,,,,,,,,,,
BTC,,,-0.020946783291590193,0.006653280921563261,,-0.05287863970573597,,,,-0.024235532867176054,0.054629068292594986,,0.06366137985728644,,0.02115902051503194,-0.022521897525667224,0.02057522153085361,,-0.07440271144454833,
APOC1,0.0016458098312450416,0.13950464812939667,-0.05448436918841172,-0.03769446433002855,-0.046118244698389696,0.1480627494302871,-0.12776977969432435,-0.2976792185601947,-0.03523911061477422,-0.1642422541878057,-0.4195605981068695,-0.3413455877729451,-0.10589255310342256,0.06418811417553505,-0.016511814416922004,0.02416939853744533,0.059924177652561875,-0.1321240055966459,-0.08192107388088615,-0.295784565098395
PKM,0.0565676671697883,-0.2493234803984586,0.011198539688838929,0.034553607243150236,-0.02394916939215808,-0.025672616009485737,-0.018324297408655852,-0.03034510479978909,-0.03821968032193169,0.12141453509527145,0.3025845425185264,-0.13910432629865782,-0.024325071520989998,-0.008395610425965514,-0.06632808154001417,-0.04933917961518676,0.09007882788484314,-0.040103749393868376,-0.06684730086005317,0.1265250098878366
TNF,,0.2141990728789083,0.010042043944399228,-0.011422964718529703,,0.033198705280627995,-0.05647432754371339,0.006901256696364293,-0.04707592385992344,-0.033527053719989604,-0.12635533023254303,-0.11418978949401148,-0.073910998814657,0.039767359119088685,0.026976132549126557,-0.03738000133236779,,,-0.04062619511280853,-0.10416358348215644
GNAS,-0.023869906877878922,0.2422493104387281,0.1315149985047912,0.0712698835724075,0.026255858630423557,0.20358162932926524,0.10820251248764791,0.2928286184225871,0.08305993786787526,0.09587163488120853,0.4601517993511077,-0.30547871920920106,0.0817458988335624,0.03209452039216164,-0.0702736615072135,0.03553090148140423,0.1234077656306596,0.020700373421168147,0.2744291465376118,0.1366168343712502
BMP8B,0.0019691815515374806,0.022742273644099174,-0.04201017139825353,-0.007632802332002945,-0.03204170719091156,0.0007793381360342046,-0.023325454988466325,-0.028044698389825155,0.01299645797836874,0.006067137337684052,-0.15249510529232235,-0.09757499222425993,0.008892130597516361,0.04259765834713648,0.06040138500928081,0.001438487230119391,0.0274125459003362,-0.027281497153857342,0.007784643130937168,-0.09201669631923631
LIPH,,-0.046807853658101146,-0.03708087537154312,,-0.030058439998910776,,,,0.0113497590737703,,,,,,0.010357365428959356,0.03281458337458531,0.03283483754977895,,-0.031086942674921948,
CCL28,,0.06826180213650127,-0.03173369363077882,,,,0.029179079645121717,,0.12061310049882566,0.022949938783166236,-0.016522320828968866,-0.03142696301507798,,,,,,,-0.02621912054084712,
PTPN11,-0.03160808752726205,0.03869882606020268,0.00723896372544984,0.02771678965794657,0.018448397057009173,0.04163705275237569,-0.05358935752770297,-0.1513481816970559,0.005669033590370306,-0.0034928137644099906,-0.08209153892737014,-0.03750438634779765,-0.10326464650114854,-0.06337694076455788,-0.0016031181859738782,0.010397519073045194,-0.043209385408548615,-0.054989934845395085,0.11762459617800719,0.04737465920288627
ADAM12,-0.03055557606032499,-0.0592298349904658,-0.015413442455192309,-0.025447389284852677,0.021363421943602554,0.04920540137951617,-0.005016089853374447,-0.09791975409940706,-0.08980982376357824,0.017649895544978093,-0.037747330335242635,-0.14311597554677497,-0.10018643150537002,-0.04354541836316312,-0.0923536903805699,-0.052736148347466545,-0.00929596589313279,0.014039308485339748,0.09133917470226262,
EPO,,-0.04946100301755303,0.023845735791164592,,,-0.009220702530028114,,,0.08151638681099328,,,-0.0216703095185245,-0.03680368563621821,-0.008420571472073566,0.027338430974138527,-0.011072516108220718,-0.03310657111805369,,,
EDN3,0.062039084386211626,0.016247021512912185,-0.042199759051052894,0.05229489411143324,-0.035456817575079444,0.10003735791358258,-0.012485920082251597,0.04948410208423074,-0.030152757381577487,0.009656254260369167,0.057594330800206116,0.11944047372524151,,-0.02384385756796405,0.05430096844794967,0.09477310061547638,-0.059447865232486956,,-0.08270255123127451,0.13216517287747512
CCL22,,,,-0.02701664190954157,,,,,-0.009356625274507238,,,,,,-0.011578692246983203,0.019132744698681946,0.00748795741721624,-0.0007775170072994172,,
CCL2,0.009724808863515896,-0.20661356805350584,-0.10605624402412894,0.0037024621357699666,-0.03724115039346596,-0.21688529213852165,-0.025917162303888023,-0.015312837248219262,-0.10720235424126703,0.004006682675091431,-0.29664091995927033,-0.1682292779795703,0.046380990209849544,0.031097415810663016,0.0035584393786330867,-0.08567202460294061,-0.08318937864413956,0.07815640992753722,-0.0605779497481084,-0.19565754301524785
DSCAM,0.01890446644248546,0.09615273948432547,0.023476384439888746,0.03026197952855805,0.015472858652350477,-0.02131289898772301,0.004670968527169237,0.03807849209902305,0.02513182005832198,0.08531411963278487,0.19308021843474155,-0.09365064865702848,0.003295868349855383,0.11353039426597979,0.1445439382547116,0.08814988868693893,-0.020263024424541795,0.12782404038945228,0.00021090980450646544,0.034819029981975
GPHA2,,,-0.03257069116318538,,,,,,,,,,,,,,,,,
ANG,0.03278773402775001,-0.19799178783727794,-0.086524422817628,-0.00017685608233227446,-0.06570314464110864,-0.03749347681194118,-0.019353615586218943,-0.14047005934200169,0.02206011277024903,-0.035809056126682906,-0.07820693279465801,-0.15507412069295168,0.010317861261159196,-0.03520809232274451,0.1025525968543586,0.07771462571626257,0.0066514880996716074,0.016895500111041673,-0.08075497860587445,
FBLN2,-0.02054532629887592,0.050682969437379564,0.004936720973838904,0.014743301813317367,-0.013710668109081418,0.09110397200621345,0.16456419160407817,0.009034183407967033,0.016103440559102945,0.044740765658800585,0.0621620530810957,0.07567810408071586,,-0.04293434325374358,0.06869710330969907,0.09571451660197426,-0.05527581113549908,0.0796898950241992,-0.05766084060988304,0.10976753790890051
VTN,,-0.029813729175490515,-0.03021417423969503,,-0.03506874165214836,0.01291140448835914,0.04732039642748182,0.027827350278640438,0.011970255555796358,0.0027139847223292568,,0.03182627812746975,-0.007816599348387134,,-0.012186742887056918,0.019195941895045858,0.03598582806838431,,0.04228060122637326,
VEGFA,0.03698597536518152,-0.29118842635858566,-0.04459370747397658,-0.03697267388201641,0.028793720822314947,-0.11269962801641938,-0.06039949307268448,-0.04280700886354629,-0.09757745814491434,0.027113146814502057,0.0420415781577189,-0.31028616513679935,-0.010781463295144825,-0.009441215969081743,-0.07441730829861302,-0.07155983493528052,0.06950978541845272,0.06957168179627171,-0.18340170435921577,-0.0175402661309292
F10,,,,-0.020462259912280012,,0.07810157427346807,-0.030340425567609443,-0.03931726492461162,0.09581313628020956,0.05657597246147919,0.00609920853324207,,-0.06030936496898251,,,0.039596327867499295,-0.05482823063781831,-0.10273563634216347,0.008097460254067036,
SERPINA1,-0.03049523191559186,-0.023415179293121202,-0.004016918826300775,0.014161393701767217,-0.014971178406228667,-0.10283401952957039,-0.09913320143360467,-0.19309338248744481,-0.07241410659846424,-0.04351195215134587,-0.31022056643575285,-0.09594431503249831,-0.018360465456149794,-0.011523007619269865,-0.06542119184481401,-0.10161284091968331,-0.08725873282633612,-0.03097417992544592,0.016720164147334238,0.05780386422463247
