,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SCGB3A1,,-0.014877741395981914,,-0.018466772823584967,-0.01955842623269794,,,-0.04298082102964119,0.00255685686168348,-0.03504402529551997,-0.03601059926972322,0.03279296818037683
IGFBP4,0.036409911546169425,0.02549351826082639,0.026633272713790117,0.040931254969395925,0.06840114339166234,0.00710309321366363,0.02736705970319121,-0.11137654826511711,-0.03215913058128916,0.017427937140955974,-0.005656088130982337,-0.05178273031333465
RSPO4,0.0017874214563756603,,0.07402577762307327,-0.021313657707683002,,,-0.01597634378052218,,,0.08454596140476045,0.020084116563832428,0.1086493441553223
LEFTY2,0.020743684098944205,-0.01509575905824264,0.08006566753058472,0.026509441525579082,0.1148816072314652,0.03094285913098574,0.05939366752072861,0.019479019569113167,-0.016829268326920006,-0.03209533791931383,0.022511803103953478,-2.343020682034763e-06
PF4,,-0.015433268471505264,-0.013937746923638585,,,,,,-0.013415304222334676,,0.09569005683550136,-0.020575944489600984
ANGPTL2,-0.04236585672522448,0.0222315977763406,-0.013491803101451509,0.04274411077967299,0.08525295257738941,0.009430348365246756,-0.0339255492873428,0.03742818488096555,0.007636759990254873,-0.012536958940020047,-0.006880015225969995,-0.023045025087664452
LRIG2,0.020801953929650212,-0.006440221261399368,0.022200616787865297,0.006199457095316328,0.13815498848537885,0.030947901032425233,0.04510001580387831,-0.09373004730423025,0.0012317115241004262,0.03020644853763203,0.008649100567637959,-0.019140243591364507
ICOSLG,0.06664906120323653,-0.03580667321895486,-0.038574483137818034,-0.008326590751926795,0.02967835954959667,0.0012616113462347886,-0.0020636290399697788,0.00977775194142391,0.017150273843427967,-0.04515144815345417,0.029325038937283374,-0.01239540196903931
WIF1,0.05864831417309996,0.02444658224471018,,0.027609212304464698,-0.05056004684074224,0.009852826221918801,0.03289004858693026,,,-0.021939099144715174,,-0.03775641851947749
NPPC,0.010293642730841128,-0.0031265387952972854,0.005471620210593931,0.004153621811500079,0.04587896279817013,0.12801343658903974,3.1187525785255644e-05,0.24070012288987058,-0.025382654950727015,0.017230593316682617,,0.030745107974031693
LYZ,-0.07893008863473264,-0.03144509646397913,0.0012502081749089394,0.05396453442213743,0.06002046915417508,0.03826219796741632,-0.02997406850035542,-0.07106261225225358,-0.030173919185344438,0.012884349600414863,0.022823674705502187,-0.025231389551549372
EREG,,,,0.03196395683746446,,,,,-0.0317697232247958,0.010228008392047683,0.033338565464164506,-0.02368900737697381
SPTAN1,-0.054137764646345836,-0.009725808782496088,-0.018089154857920325,0.006016340810899798,0.00019433644160831942,0.005133886616250767,-0.05629090425570949,-0.05006857581362413,0.010360883234885796,-0.03644770708776162,0.03151489371532876,-0.04511994320502182
PTH2,,,,,,,,,,-0.03753291120480143,,
LIPC,0.07800607184403045,-0.018894377163361384,-0.025047169268272048,0.05174733879498194,-0.023760034326169535,0.03386475733570647,-0.011373609609843965,-0.03871228327246517,,,0.05042620626735234,-0.016850529050498223
COL8A1,-0.06711403367300911,0.04918262295428183,0.008239400250597946,0.044948849322672825,0.038008367284454087,0.05078356732832117,0.04686665809608469,-0.026620027454429443,0.05531506656871994,0.11225643669917938,0.03399188137150808,0.0488239922037316
GSTM2,0.002689308842034875,0.008678743555777677,0.05723591465060303,-0.006796512987177223,-0.012956563900555542,0.06229993451665942,0.09397208673236031,-0.05237796019940915,0.003695248494369186,-0.0022784877454459017,0.09599634854912512,-0.027755522411139058
IL4,,,,,,,,-0.03700524818157769,,,,
SPX,0.016443036414821748,-0.030558669961892406,0.04660448440982298,-0.0413856941750694,-0.06111597649431186,0.09471785038374346,-0.011636826650600344,,-0.01665681491725959,-0.0049658444439966785,-0.004939185840985137,-0.04421376143217027
MFGE8,-0.04232477192361197,0.0014277601989891877,0.05162101727727443,-0.023504837866897138,0.02076696503427004,0.024798072972216173,0.05572442876690324,-0.017607297191188847,-0.02562752646443199,0.011692712004031361,0.01915328492920787,0.023732080252222062
TGFA,-0.12074451887504255,-0.07306499910575638,0.07897799865576825,0.013700544330540692,0.051983176526816596,0.0472387292191663,0.012772383448399895,0.08503045872465036,-0.010533951497639867,0.005835366031451613,0.09320520337046097,0.017243656699890687
SLIT2,-0.006311495336716702,0.04630576900609893,0.03701044747891095,-0.024704670137202497,0.005633744685974801,-0.016251926948519794,-0.028072232444196276,-0.10435709094783797,-0.07146091472814248,0.021762641175260927,0.054052726333766156,-0.013463995251319054
PLTP,-0.041207103516197115,0.02867819186487634,-0.005769049733411639,0.09247354258624742,0.0056648157988595516,0.020135465415725733,-0.023420508392437787,-0.11385146173638265,0.09980491700724121,0.05501403849813833,-0.006270938392881204,-0.002505793751792942
APOD,0.03757059531060086,-0.028947349250448305,0.025847931987476144,-0.009475405628551052,0.0042317419878945585,0.012897368581532736,0.006093848120906978,-0.05324367088271617,-0.07064075195466638,-0.07533591491794378,-0.030795878511957715,-0.08787891018704556
B2M,0.07309816807519116,-0.015540637148775514,-0.014666777522186312,0.07234142297767929,0.047534123136175735,0.0292268579754874,-0.028589111527397494,-0.01619431733135728,-0.009219636232971408,0.037932791698427046,-0.0401826050215315,-0.02171170890026961
OMG,-0.028769802678541435,-0.030287559214668188,-0.0044594279284986,0.011509138208258734,0.02822836646925315,0.037371415523272146,-0.03910631794560196,0.11606392686473335,-0.0450513823672118,0.06904331989903435,0.007568541483161593,-0.023343914233239654
CXCL3,0.014260912051737231,-0.017527588900505514,0.010347073064837115,0.038240220524208154,,-0.019977486520220817,0.11455858104193675,0.03555624342342012,0.026050176550976488,0.04800686985026678,0.007859120758906204,0.07049220885850924
CXCL10,0.017069335021399533,-0.001815699623218505,0.01259913345584616,0.004315511867249819,-0.020943033701844364,0.04053405294229944,-0.013198221892758131,-0.03697812045934312,-0.017993812011737456,0.004590754617797822,0.046692917684021465,-0.04765912295332637
RSPO3,,-0.020209521319812934,0.05745018371077415,-0.020635115965836774,0.00019480784768981962,0.005899258050481766,-0.02412985223294111,,-0.04433002897281572,0.05434898457626203,-0.017428887207572484,-0.06275232569886334
CORT,-0.025859564104334026,-0.01000936149286952,-0.03629828937173215,-0.025043828821706256,-0.035250576933739244,-0.024462374080405448,0.02090642286103094,,-0.014038434021026345,-0.01940680428064279,,
NCAN,-0.04268364325413305,-0.01687176604564504,-0.08358684039620305,-0.023631805225969756,0.055612268414667466,0.038560202295084174,0.011357150224118703,-0.007464599331789305,-0.055038071359671974,-0.02604114052414752,0.007087210659174099,-0.03842915793588058
PRG4,0.1516700342628608,0.00916506640324843,0.054924143848547644,-0.014774668947667574,,0.10223868484274076,0.10262821226837408,,-0.02071456846659772,0.025984163434430517,-0.03948112667210844,0.0413712118999222
ZG16B,,-0.020630936927219363,-0.018540776714802795,,,-0.02336794501435114,-0.01091486755085125,,,,0.055157694923047125,-0.017553390914621794
TGM2,-0.008441392336316505,0.023274536876067033,0.010778691167849597,-0.026968396909779174,0.056275235245015764,0.06583720156549377,0.029054825112571393,0.010625319023750272,0.02199170623118188,0.08541388082452961,0.028370416091048394,0.060570551194087593
VEGFC,-0.025322882118727637,-0.028408686647061948,0.06632247493163834,-0.022743111362494375,-0.007366583002691217,-0.028535972781277605,-0.01929374770678418,-0.04194804112462629,0.049786185252457336,0.027972455734485455,-0.012135106802670222,0.0377308085715695
WNT6,0.0416511725205405,-0.009283321298548572,0.017058834934185554,0.015090468484191847,-0.01571534742612065,0.05105530842744882,-0.02429064842695862,0.07143765762618438,-0.026091057093212376,-0.031321926953004245,-0.026245792004467108,-0.018137919212095184
NRG4,-0.02393410227483017,-0.013702923516805587,-0.004148663929946443,-0.021044583795010795,0.05599861701638439,0.03211653247255345,-0.020969227839597978,,,-0.018656671953277033,-0.017428889160934918,0.0093331519994576
PMCH,,-0.015793356788649245,0.01773354920101839,,,,-0.015976343009491033,,-0.019696673979494022,-0.017943683438664634,-0.013805789594763486,-0.03493167401346846
COL9A1,-0.037286344936096144,0.004639994861863564,-0.020305889200703458,0.016763484308491738,0.11859519907379677,-0.010674076840641047,-0.029253270587196505,-0.051887791184716286,0.06705226052180854,0.04821493605463875,-0.06384936791935049,-0.006121269853432776
GDF11,-0.014668312304340571,-0.05267694118476487,-0.004320587341940588,-0.010220185558537674,0.021351887190237517,0.033124641315584,-0.01619263641363675,-0.017769514476131756,0.026489166908033226,0.07842988542366373,0.008160120834238952,0.027771026683658065
RAET1E,,,,,,,,,,,-0.019119367573947707,
IL24,,,,,,,,,-0.013201404017100998,,,0.07164652853162067
SORBS1,0.00909239284910988,0.02683474199566497,-0.024069801497639664,0.00040987010915648306,0.036009670201852924,0.030728669902573273,0.010920954265647615,0.010663617534161448,0.009094741612575083,-0.004021813820652872,-0.051669145957099025,-0.03268169367397575
DLL1,0.02674489477953274,0.05933348664473681,-0.04203732609620479,-0.03713391812126843,0.06552330342820144,0.05728442051319325,-0.04113566888258012,-0.04154540689316087,-0.014524290517575159,0.05442272836944892,0.0036387206966607744,-0.04305891044286368
TLN1,-0.07471313651496257,-0.0028441546707184814,-0.027385234987895902,0.002678808391862727,0.09291453442751499,0.08867573886287024,0.0022398192349962465,-0.07121776929807797,0.047641972179320306,0.042600926056939555,-0.001796731835782748,0.02066363738319728
COL2A1,-0.024498129783070314,-0.05073348764472228,,-0.01319602071405654,0.005083864192542657,-0.01997749331878089,,,-0.03440689727694579,-0.03780125995067407,0.039536486987752674,-0.024574796256813705
SHH,,,-0.016600500566090075,-0.02264565209206957,0.07897915731950027,-0.015704737140940644,0.022117856094463654,0.04032827529482505,-0.001430006501342938,0.018947881193371464,0.023891595182271,0.042461039725398594
PON2,-0.005051995649981948,-0.017578009310119373,-0.04730394493519662,-0.011372244825486513,-0.02996488135094404,0.04163564945641799,0.08137898468497957,0.053164800294307216,-0.04559632495364335,0.05993379265540066,-0.03123580546702551,-0.00036189923675723334
ICAM5,-0.02245867860266957,0.04438958803968534,-0.0031713238747219036,-0.03499577190362889,-0.0025566198101286447,0.011392610559056254,0.011840550473256276,,-0.01030136084999646,-0.012164781207208613,0.033809807804135304,-0.032474383735754585
HPX,-0.039011686789274275,0.002684942200352369,0.001836295354475081,-0.01674863419944541,0.14640653834444028,0.01183930437743348,0.030530516263328426,-0.019686618630984185,-0.014179722713914518,-0.005741966695509779,-0.0402213449219084,0.048995893000981255
SFRP2,-0.01348754634189221,0.016202213096243406,-0.0035626535626068837,,-0.037151035185136204,0.03156659622249038,0.1540636029085685,-0.037005269962285044,-0.002553762176820651,0.0007157638607636683,-0.04112516470115918,0.0706319729368263
CFC1,,,,,-0.012938400736186679,,-0.013736464738923006,,,,,-0.024135542163571243
CD70,,-0.0058552702968487245,0.041381139936809516,,,,-0.0037190236916764896,,-0.014837962716325386,0.030005651380826375,0.11771156241620385,0.06787578221388219
HP,0.030553131058341777,-0.004655293220996229,0.02648869031930101,0.019474555811557326,,0.007077487020033657,0.015635884956765867,-0.041086156618541064,0.06986690075117671,-0.006804685444201169,-0.026071711912413798,-0.024605186962504914
CXCL2,0.03591366248637069,0.009077800686750548,0.03230700248114519,-0.011443230129725788,0.08191289421996095,0.04374234821932609,0.04178461943569772,0.05683540580959425,0.006578467202537309,0.09115968318056566,-0.023277433785433208,0.13017535365839336
NPPB,,-0.019193726337236386,0.09666567638833874,,,,-0.012028207169398841,,-0.027220498359674182,-0.026818689462325684,0.14802605970665664,
CCK,0.024133428058548245,-0.06575439515514998,0.049110499606015406,-0.06753362210168062,-0.040505589982133855,-0.006187051851456848,-0.030427932131156944,,-0.03284623824931241,-0.01284235837639545,0.01254966947740355,-0.045161046646289484
SEMA6A,-0.03574139995982857,-0.01107559643513552,-0.011417107368440033,-0.02223639091474798,0.06523630187527042,0.02629950123647032,-0.014071071324062776,-0.027397820211533197,-0.01660462548732785,0.0023874272238101346,-0.020681056170492488,-0.02071324492213451
IRAK4,-0.020050467817273335,0.019049797435787767,0.029185716352341302,-0.02632243378263188,0.07547199942005602,0.03139153364292267,-0.012556517300209248,-0.056588638865285625,-0.04880031406291146,0.003908716894227737,-0.043402420527436376,-0.02842590143182191
GSTP1,-0.033063801389264395,-0.04017827691279867,-0.033087520113360226,-0.0010807658537047753,0.02727390853898791,-0.01682186740882861,0.0032355028957544545,0.04512541295221256,0.01680095011056505,-0.04481858522139569,-0.022525914395813765,0.054696001921374415
VCAM1,0.029781540597075083,-0.0018337155561181553,-0.015164176410629802,0.020437854280537706,0.023687768589257863,0.027766494909362203,0.007127854613083683,0.04898059234010029,0.017277810300350572,0.07181380966563315,-0.0004038330139554842,0.024204911114714348
NXPH3,-0.02492864463402092,0.035264931385578006,-0.006643943112825887,0.016337205271793515,0.12932330695154323,-0.025577019941128133,-0.005608288190144426,0.045963683057735814,0.040249770656751706,0.02113516621282769,0.04223900359761904,-0.002807587838451813
MTMR4,-0.019369177838209208,-0.021838360091427377,0.0625700871082569,-0.030983663147597797,-0.00740437163562796,0.027304469335527326,-0.016961945759218746,0.1395048264841369,0.04683927214199224,0.012901607540378413,0.012138585767346173,-0.01511699723809289
LAMC2,-0.02185654388973984,-0.015065068217967766,-0.013703884200510223,,-0.021532568475027488,,0.03999674263530996,,-0.017337147717339452,-0.017417143593751357,0.019053011272379877,-0.02626639798371424
IL10,0.03260047436767075,0.012377289181668567,0.04580552745171414,0.05622136226452794,,0.07889915258212093,-0.0036296763809212837,-0.07773813757731678,-0.007403235977507325,0.06171044480365442,-0.032608151364359676,-0.034236061029410486
SEMA4D,0.04708379800301381,0.002984139218700961,0.010130672363740267,-0.015866806372186387,0.020174780952660506,-0.04131714887553317,0.003306054609302974,0.053665757834937336,-0.06913020232388371,0.07920287745030033,-0.010079173430847134,0.025865383466799532
TRH,-0.042652229628653254,0.034193942392295305,-0.02465419263568835,-0.012985884857731052,0.08608333136875858,-0.0027832617857713312,-0.039902054296381516,-0.056775061975791116,-0.05859642449152414,0.023577104986671097,-0.01980241265841576,0.11340231500485587
SEMA6D,0.01281067746928977,-0.0393848581608672,-0.051727490293789515,-0.028456473630673072,0.01645536248119565,0.024277120144962056,0.012798579510078047,-0.010186615968534376,-0.06000398762498997,0.001408047088704519,-0.0548393840676901,-0.003891692592233954
CEL,,,,-0.025619798128186076,,,,-0.047399648549280485,-0.02155304260707724,0.029734377633895318,0.00436496485273068,0.09760125411546669
PDCD1LG2,-0.005253051307251509,-0.0028075318485865984,-0.004722928631717271,0.02418853323956806,0.08132657717391116,-0.03902518256414306,-0.01788732395572238,-0.001973859558692771,0.0958155248931633,0.05975302384677317,0.08680744954501371,0.05410263874517415
SPINT1,-0.03384059617223379,0.043259549964957296,0.01414312730240407,-0.011392475098723605,-0.019558432208780903,0.0381702488111108,-0.026306213041352028,-0.009565080114038409,-0.031742418236689086,-0.00188190886098228,-0.0069739444120584144,0.0881163473354651
CTHRC1,0.06859399344496558,0.016538380206630197,-0.0018701865198660981,0.015209187873185686,0.07891394667527085,0.012954390262659366,0.0795931910063813,0.0359017230699101,0.0020260857226570214,-0.011663901266729601,-0.008314982548045058,-0.026408187316259484
PODXL,0.060784272402326985,0.021625188774855364,-0.004647237023420523,0.03659307568171817,0.07572076702485446,0.027610340100213262,-0.01586146834550372,0.04819014706017607,-0.01635137619682003,0.007057385334754081,-0.0032883232320798372,-0.023017838711896124
JAM3,-0.044104295717605636,-0.018040176036837538,-0.0016439135336859814,0.05882077076508974,0.034785266249310116,0.015755048188748615,-0.050373509762355585,0.05425851591954717,-0.04850702882104005,0.024502325624377628,0.004607033698671284,-0.0027056558529217805
TGFB2,0.01054998783735674,0.027583739296405077,-0.02363117420627021,0.11456476764232963,0.001872956814617516,0.04518015497324399,0.009011561039727315,-0.03446746930444735,0.0243444376290672,0.04267102401778196,-0.04168325884273041,0.021417822790345056
COL18A1,0.03623356454138376,0.011974768361315816,-0.014035259204142697,0.06820672608357178,0.04357407723993554,0.025030506506539096,0.04657496518726852,-0.0028111894578121193,0.014252875832510488,0.04596195043470114,-0.0010286045046061767,-0.031278862732281636
NODAL,,-0.030954496417182658,0.10259855446658586,0.01923518180389335,0.10420452140088156,0.03160702011514467,,0.014403456081630628,-0.016306843718545672,-0.019917810009367404,-0.02710140254429862,-0.054717151155792954
INHBB,-0.06346785827700038,0.01151066082118277,0.01754433873026988,0.04745966432719923,0.05499273072530058,0.062385171362074915,0.015470729744064783,0.13433315236471138,-0.05147203425577404,0.03746418267937601,-0.035251699415169424,0.0045313596220319515
LCN1,,-0.015065071607669454,,,,0.02564279716616084,,,-0.015399751345296819,,0.0004366629994108402,0.03536229352231628
