,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF7,0.06064232132599614,0.05359378592243077,,0.060748883336627445,0.04667682603032609,-0.016109812682554337,0.10493566030816132,0.050212739021276515,0.021736357573338742,-0.02170800230823405,-0.048094959537056,-0.10655390657487428,0.01592043689597268,0.050828423936240624,-0.03578457445759091,-0.04928819490355176,0.014913466269241922,-0.0038673590027316863,0.0796924553715328,0.084490351405075
EFNA2,,,,,,,,,,,,,,,-0.02114793392553657,,,,,
HBEGF,-0.009712978783660538,0.06212534448118555,0.02285648670679506,-0.0037040760987141156,-0.022262150120658852,-0.03319895620246653,0.022304610276552374,0.03326709804040858,-0.08428833871434933,0.0899137151540713,-0.017660545080168448,-0.0263911598144935,0.06951628354918685,0.03703396457357222,-0.01609776242842048,-0.07848809171991641,-0.007754111470012414,0.03974856823723516,-0.08394102986441201,0.0020002553887255737
CSF3,,0.021207234990919692,,,-0.037346109021886564,-0.10823965636187757,,0.07312073449379834,,-0.032146676055613305,,,,-0.06370802841901994,-0.07814873922898163,,0.016693693464679183,-0.04016742487934558,-0.021603071486468072,-0.04095516232940306
PI3,,0.023770529398250563,-0.041690199111831514,,-0.042775382461695516,-0.11969550357255306,,0.04297548019639489,,,,,,-0.02529773798117399,-0.11670732697603217,-0.016607155948510186,0.006719452716358646,,-0.04693629742317678,-0.07370330407390693
PCSK1N,-0.05904346485221282,0.04409696406724006,0.08110652936147923,-0.034750657242608805,0.06354794451827331,0.09717419086665252,-0.03884623406468092,0.0006513442067229579,0.03487913913662629,0.0068905035192857985,-0.019378939232374236,-0.035451883025570376,0.0062554859206660545,-0.021690981149592715,0.02248464514129717,-0.03805206834984357,0.062164512511578916,-0.09761075585659804,0.07830436145938471,0.03786882898546113
NTS,,,,,,,0.06056158886133909,-0.02551738227272766,-0.049420948316345754,,,,,-0.03528801359459156,-0.025764744383917713,,0.04066905456918422,,0.08788651727482978,
SFRP1,-0.02199797169348838,0.007236345157066087,-0.03271643532643429,0.0016676715547837063,,0.023518396164785033,0.08534094742010287,0.06559848870551796,0.0025895453051599402,0.07114179518043887,-0.006790215861846556,-0.07321760098717797,0.03477161491033099,0.009343274473345842,0.06624544227154396,-0.039230720373687356,0.015046339667710585,-0.03928548664257735,-0.031247808539293754,-0.008074273289085441
CXCL13,,,,-0.0036432394397154393,-0.020728906254408975,,,,,0.10369341443572819,,,,-0.007300051243261248,-0.023632921565367625,,-0.04343706057643078,,,0.1819848948058888
MICA,-0.03064346067994398,0.0055723252308178045,0.001282281148055726,0.007026952743208995,-0.03273197204640681,-0.15021075234495768,0.03909354872501006,0.07427771122773733,0.026901628984272397,0.007261342266230098,0.07172202920260073,0.09567438928488088,-0.017532476074696747,-0.013708981629871539,0.062400215954968294,-0.046642434187784826,-0.007201435588743553,0.07319214587478748,0.0050693516823638535,-0.007717182102785397
TG,0.019004829412178095,-0.011155002698164962,0.03898617170989428,-0.017108744516473783,,-0.0015932295437513825,0.030420395205385843,-0.009815353385825744,0.04812826441705617,0.06605828317745094,0.0125438909040977,0.03426188308110744,-0.01302432384068626,-0.020099031200265717,0.10082033235091775,,-0.02568467904243136,,-0.02163393191440329,-0.036608832262119986
ADA,-0.006234729503644801,-0.0411452991045959,0.022077264627240266,-0.0438296266536256,0.09228993861088829,-0.043761319067497854,0.004215021106978775,0.05229962875809092,0.062219607314453515,0.001048389832926783,0.05324982377887513,-0.03843585477077122,-0.06349458770920968,0.055960253687999735,0.06521182565035899,-0.01888819159420916,0.021515505751785645,0.08423662709675377,-0.04182242980286119,0.0356380177797123
LAMC3,-0.034030979050535475,0.025488803632416,0.02946653600752425,0.03190815876881386,-0.008764548280013081,-0.005791892645118175,0.06122474515561962,0.06836870325569172,0.014651922749948015,0.03345142483705159,0.032795460717046684,-0.010368810787976877,0.02905483138603648,0.04434861121839806,0.03715085981921735,-0.034177383291234924,0.03684093875273325,0.07407328231112392,-0.020333038676719206,-0.07000690094080703
CCL7,,,-0.03115191263254673,,,-0.01816854520335532,,,,,,,,0.01577587510827081,,,,,-0.022637924830775116,-0.03977647773074041
NGF,,-0.029663288073022577,0.006970410620627405,,,-0.07294511401153544,-0.020879820110656713,,,0.05142762305421615,,-0.03017537095846595,0.062012598427639856,-0.026182950160379612,0.057774856897605815,,-0.0029987883222640822,,-0.03516868923041911,-0.04641476904547621
TNFSF15,,-0.019788080281749262,,,,-0.010616155068815842,0.004908191227704595,,,-0.0012044477922173325,,-0.055151829625205935,-0.031672204030429384,0.07544017827510853,,,-0.019379643906383255,,-0.006136252963030585,-0.002009244931397134
HMGB1,0.0929334625266805,0.0173554808826057,0.1423681496079221,0.05973268001160228,0.13344691193871513,0.09672840648678663,0.030491766614649172,0.06706609420218625,0.06427666804697861,0.03653285060013364,-0.018920660391459926,-0.04866738173106962,0.03264275814258612,-0.015866137246440187,0.027352514847381295,-0.03210228615058276,0.021594650625496266,-0.05092000981654387,0.034950366073656494,-0.02831187383420166
ITGB3BP,0.037096585128685626,0.023933695466518082,-0.039635978953835437,-0.008084293393215279,0.02727627330640804,-0.029405842911242177,0.04437289270613586,0.1043853509493781,0.00022570983934489802,-0.02378432202778263,0.08015637272655439,0.02326184696533986,0.06304948191371053,-0.0035777430363970997,-0.018188091254000872,-0.036734214302607246,-0.0036846995740779194,0.033238111250696825,0.04276292314389889,0.07743020085639096
AANAT,,0.027369812661139945,-0.011583803596346748,,,0.0038261973192725137,,-0.018726701951860474,-0.03774825157351138,,0.07874801204546812,,-0.021980256805649984,-0.019888681740466662,0.07508398590023019,-0.002581224991297128,,,0.010668554829552394,0.016683767751664542
RELN,0.05149013508041831,-0.006250203806044728,0.0777078034079642,0.012125914619695274,-0.02385317133099004,0.024341694738224586,0.024946807741712644,-0.04670772150059759,-0.059925294692846395,,0.010163852580917551,-0.05787256339018035,,,,-0.030235144885272205,-0.023408509621785707,0.027821205376921447,,-0.056169177889849334
IL15,-0.014137990540946454,0.01920241821911156,-0.024459260065535716,0.03027772005824204,,-0.07170453193488527,-0.01803993842251287,0.004191253630083946,0.021789842820504828,-0.03195323388149584,0.037711795119176716,-0.02322431941847221,-0.01725409795048449,-0.00023080690753518026,0.13215705125619046,-0.030108378447676436,-0.013857210331150819,-0.04248315612744773,0.061591315443685575,0.006343947941650893
UTS2,,,,,,,,0.1691666850316652,,,,,,0.08565100573733815,,,,,,
BSG,-0.14094400004033755,0.0771855635759683,0.026646546869067818,0.010501686451478715,0.05612857185946228,-0.07677252226980817,0.01008016412275631,0.050493638659741956,-0.007572356241002142,-0.04817537799448947,0.11055813144479537,0.013101744513761861,0.08112606298232794,0.023533383306048837,0.03508802009809733,-0.05486932353845509,0.03759082299712083,-0.016049105294492664,0.04762333214714683,-0.04251463495816432
ADAMTS3,-0.04558755896444084,0.052841122600578355,0.0897541489244192,0.023813113216825187,,-0.05889815373812764,-0.0036860522909344345,0.05850968556124487,0.09773036878287747,-0.0304981010701444,0.006752402786596064,,0.026466609564646134,-0.011012196993344634,0.015041870589058601,-0.010795236756812328,0.014150334097642431,-0.004853654466001439,0.061605280216860146,-0.02561551658907752
CD34,0.035695957417143036,0.09694100268790477,0.060665432287093056,-0.013847844790259101,-0.034809132677445016,-0.01003082962893541,0.0026104867858363127,0.09139199320380927,-0.004983541839469686,0.06135630925416362,-0.02214337770660868,-0.003993568978832544,-0.055876684355384454,0.029059912312982883,0.0907444691435585,-0.014294445657669727,-0.03988979075737894,-0.024398786431743813,-0.018620476454418222,-0.00331396940042974
CCL23,,,,,,,,0.015624771075562864,,,,,,,,,,,,
PLAT,0.06349767502259226,-0.015250851565512199,0.1070747886389484,-0.002681128450324314,0.07691641505966977,0.15732331678784722,0.06629602880318529,0.08382255504170205,0.06067938904025805,0.013791429372057438,0.04599916112670665,-0.06863063984025171,0.06903562682327105,0.06930157019155997,0.08100740907239411,-0.03315485569108028,0.037134131393635306,-0.025951585183303504,0.009332781138441573,0.043197052989266634
NTF3,,,,,,,,,,0.01108754608991331,,,,0.0026661944066187606,0.10132191820237453,,-0.008934112804136031,,,
LTA,,,,0.050345841065516456,,-0.06874674013766342,,,-0.00884014029164548,,-0.026566694503491046,,,,,,,,-0.03223560539703808,
CKLF,-0.047893380813385934,-0.014677816545833808,0.06122302820887961,-0.050655831737271506,0.102282565828763,0.04385716836986381,0.07832690781314702,0.08235034025158279,0.010388795449100905,0.067712808490902,0.08312461674269363,0.004193422669981272,0.06376979084059563,0.08899677773267563,0.10630314383305943,-0.004607457177095098,-0.001616504127237106,0.06428864092108948,0.07443872704611465,-0.03862542977982536
APELA,,,,,,,,,,-0.037738362283854104,,,,,,,,,,
CD24,0.07672230016876053,0.0709847347222081,0.0571939596273367,0.03183583841382167,0.06956394449595386,-0.07497200161127211,0.029610972399020514,0.041517385972576946,-0.0036828858084587577,0.04812124161463751,0.016836651730822366,0.014410100266106918,0.052428893534017675,-0.018736308713631834,0.03184044550378753,0.019871915901789893,0.06091834953238221,0.009545620139966043,0.029882315380639235,-0.015362082528266197
HSP90AA1,0.06650589781513537,-0.04669494599153156,-0.08026551698990782,0.05131225785060961,-0.07848854586548601,0.019994767284639225,-0.06748864273724747,-0.10063342027758782,0.012521292135372031,0.011405254891151677,-0.06913536829291067,-0.04138324183170927,-0.11075730626544482,-0.11493078838390079,-0.14657952449010064,-0.028845567016382582,-0.09213793304637216,-0.07790734687707791,-0.035475496931001306,-0.04730330790995075
BMP4,0.005597780355539814,-0.027895180808675982,0.001961372227022699,-0.0038241171106871774,-0.016540287723650633,-0.039653744333916885,0.017137932098576537,0.04166023266531161,0.06437677989110167,0.005170265903866389,-0.022637567642752807,0.04646956942827091,0.08107491634790522,-0.017418645958946714,-0.011997357370028685,-0.031160013142587966,0.0023324067351083305,,0.005448793569831904,-0.0028533554510220193
SCGB3A1,,,0.01111042015621161,,-0.052081061608638735,,-0.023028300456345976,,,-0.005899011700754577,-0.018537888094694803,-0.03249837878081368,,0.03140017576746555,0.05189608237804084,,-0.04024540526269715,,-0.0033648752728463022,0.05805173937301079
IGFBP4,0.05555016113843933,0.05393967832959363,0.011416051543064543,0.05637093772374026,0.035895470636884454,-0.014896474230102845,0.07440622989986832,0.07205803821607776,-0.012868139317841967,0.05899610297167278,0.06327673895825343,-0.036138351481849525,0.03394832008093118,0.049165957737951696,-0.003085636331471604,-0.006393659477130206,0.04449664937878169,0.006442871496509237,-0.047486340713612324,-0.03465709375135266
RSPO4,,0.011899725393619857,,-0.026976691247775676,,0.045212184190069775,,,0.03692282394706973,,0.019750547547380905,0.0864692370340719,,,,,-0.027103567694125516,,0.04034091028808139,0.06478990175817471
LEFTY2,0.02298311275185658,-0.02042891748798491,0.07521772011977336,0.05140847742287965,0.045798181800968875,-0.029213755665909134,0.08682228179857308,0.11357158117422052,0.09513273871279351,-0.02314707032029601,0.03091363101310521,,0.022445738803673395,-0.019244935389409787,0.1762049098961568,-0.04754066503520755,-0.014872942393015778,0.0260374078286324,0.024074504716641246,-0.014223117138712984
PF4,,,-0.009164136207418674,-0.0237599546606382,,-0.003168057429049682,,,,,,,,,0.0013326646841722602,,,,-0.0063304246399426035,-0.024701624645507902
ANGPTL2,0.03766694542497039,0.050925828254091074,0.030800971977447265,0.001309392403610877,0.0571849869838761,0.0627092944873613,0.07937502044888732,0.08405216588369632,-0.019661641882269154,0.02692510614995399,0.09206823807346431,0.03752803301502766,0.04233372854223505,0.08859679480084155,0.10854893100786858,0.021370811826039185,-0.01824784158454172,0.04808523093893211,0.0041609407267955865,-0.03581193378632179
LRIG2,-0.02618001240089035,0.06592171681239921,-0.02400699554182124,-0.02647668683730179,0.052824970301425564,0.011167552121750569,0.062325521264707806,0.02838528136187724,0.05829058602288233,0.06913934334813059,0.0372514161860665,0.004809215924609726,0.05632218776777312,0.020490235080070394,-0.004007338428576974,0.042872229435608075,-0.005674485100085578,0.11516201136607813,0.0919396323344747,0.038014486698673286
ICOSLG,0.04718607299446025,0.010334920898955416,0.06757866227798011,-0.04703865383181916,0.028182583433350485,-0.06408805797851029,0.13183485594482827,-0.008239200859966801,-0.03441434061838707,-0.01906643232829296,0.032119456353563,-0.024490473723014692,0.011667398299422921,-0.0481731524720462,0.02164674150954996,0.031723828426200085,0.049747699490947525,0.03627226396374309,0.010943599031890681,-0.05579147539326667
WIF1,,-0.03515470636748676,0.012053995376600833,,-0.02081900027353262,,-0.05241011413198927,-0.06276208303062564,-0.045450835419907715,,-0.04198928635433803,,,,,,-0.025195391474917995,0.05548874708153653,,-0.045326953457625815
NPPC,-0.06656350337866007,0.039987818412859324,0.041525523425304196,,-0.033426502175827516,0.0018688302307499926,-0.034875374496466494,-0.011945810238459904,0.02991455036741114,,0.03436951368433707,0.018501163114186668,-0.00012336353670971945,0.056764695619779836,0.13437877849005583,0.06980058258565242,-0.020901537614799424,-0.043459529403180285,,0.01936764305076735
LYZ,0.06504199597175703,-0.04459047837941897,-0.048065677565778696,-0.046689362029900885,-0.01410011208549867,0.05211016662725549,0.005597045310013575,0.058019073080935575,-0.03639946188015484,0.005239355597382991,0.04097187806882297,0.07329927201734754,-0.023848549493776593,0.010283834371489067,0.050595847911072404,-0.037719489556878115,-0.03450617161128937,0.005493746019573531,-0.02342936792681051,-0.004312041389382047
EREG,,,,,-0.02283954726830887,,,,,0.0014157688716871374,,,,-0.02672536352715267,-0.04822994371388549,,-0.03375795053109491,,-0.040378233500388085,-0.010359824963925176
SPTAN1,-0.07120276111258692,0.10096076129701897,0.06918275418322219,0.02261874001646684,0.06530797338183737,0.1827539849241938,-0.012658006283196533,-0.06443324343852054,0.01262181829062795,0.03519681054903694,-0.025291334140366377,-0.035179635906513795,-0.026040831175413864,0.019057841396631817,0.00792068727583204,0.07059344046018698,0.01508841267679598,-0.06064171200636464,0.11531044588121553,0.06078754442574147
PTH2,,,,,,,,,,,,,,,,,-0.025187175568328276,,,
LIPC,0.011481059730985602,0.1266376998530368,-0.03761027318181815,-0.015767771703091578,,-0.018715564260289336,-0.027975318811765678,0.012738310815811968,0.024625505658986652,-0.022063251741102845,0.0014399468426476117,0.010350946301338593,-0.054077121798706815,,,-0.028154208688420473,,,-0.04075799689339762,-0.025830596292651477
COL8A1,0.04437011978343483,-0.010021025366398902,-0.028682131050323047,-0.030373473183609195,-0.008068588178329152,0.03444532127105642,0.051245520466011024,0.005826260683894401,0.006516585050230296,-0.0787152934853057,0.03738189728878226,0.027375864240597198,0.06926284874170946,0.0805768500654789,-0.007994723828414433,-0.05314440522328762,0.05201036608335906,-0.07024675070359127,-0.03919539597304322,-0.005570141406929697
GSTM2,0.010333198037878412,0.04048134355581758,0.04349572914540355,0.03438395561670709,0.09554322145297434,-0.0317542992617222,0.03349654870325568,0.10976261628023756,0.028918947372000948,-0.034502262026219595,0.027248331005362805,0.058316076440208704,-0.0662160808764558,0.06576522511308174,-0.03158610898521587,0.10917041238094245,0.05169251752448677,-0.06252066865356547,0.059355909543777605,0.010605027522487336
SPX,-0.020050359157790753,0.007778582349116621,0.0532107393200922,-0.026587832586267263,,-0.041291145142196214,-0.0656340548474558,-0.04556765599863461,-0.01131268362446952,,-0.03269835443599032,,-0.00426061799145138,-0.022857737102952712,0.09467912890372017,-0.0322523728324459,0.01029599116564312,0.18144795075855366,0.13353045668970528,0.11648103646339858
MFGE8,-0.026014086818692432,0.00760001982770461,0.025983761964344775,-0.030458016722482696,-0.02028344796060486,0.007013499816639356,0.0310186157364062,0.06425122576105043,0.016731961155570078,0.007690714686483455,0.09287397956733782,0.024472269697464494,0.005594356156366487,0.05008991193915665,0.018609825420934832,0.028463221289042405,0.03294237472738114,0.022706528628101658,-0.030057107569751076,-0.06455523690214249
TGFA,0.10995632924903291,0.02389505163506366,0.03514385546473584,-0.004238550356944187,0.030112172718755735,-0.011389754057569604,0.035653464374040586,0.01522696542115058,-0.031169317999869592,-0.015386410680988534,0.07689394800128058,0.021889744967556066,-0.03350934246873925,0.031136249333473514,0.05685181925718416,-0.08232808321585057,0.01741320109556407,-0.004227964525412857,0.05898566591700398,-0.0365538561673798
SLIT2,-0.021238584160488752,-0.03987196708817254,0.07822707474456707,-0.020085427546100366,-0.025116501112667194,0.012298512004287946,-0.010651382540819819,0.004030898024645241,-0.01266207780154147,-0.008643851749327518,-0.0538868298471598,-0.040043727743057374,-0.006140128083321439,0.05720413791433177,0.014291423326181135,0.04648057577238396,-0.012469707832303379,0.012095640867171839,-0.055360007258206244,-0.06553693818784496
PLTP,-0.015264427749850042,0.07118288249657395,0.08335730111972821,-0.020527551077064457,0.02479973191287065,0.07277550150810974,0.023189478814799346,0.07675881367813851,-0.05256429412430318,0.08790799116022173,0.03930838167094986,0.01656129489565702,0.04485204794939247,0.05939129998895131,0.13565278967990502,-0.06186537947779467,0.006344521758541918,0.10358266396680443,0.0883927485957351,0.04637551789990773
APOD,0.07677108234590377,-0.10005621661905639,0.013741960063415319,0.025118189893005828,0.08061938605011357,0.032263567716179664,-0.04296514257155387,0.0008439969166527918,-0.014535128915099643,0.0724616701053241,0.021042076486367814,-0.0342259025481392,-0.11637020565491271,0.09506536300796858,0.05741806418616017,-0.009645737681685819,-0.017191407916788557,0.029619207319671586,-0.01924953194964822,-0.010614182201711266
B2M,0.007847500697320023,-0.007395884267539844,0.13314304011547312,-0.07189191256756279,0.09142002161997381,-0.060627603524786605,0.05148674377543645,0.12568967900497785,-0.17894056215675547,-0.03199932973516462,0.11297733771022637,-0.015187575888348556,0.09377713477393976,0.10525109139231478,0.19417457892661044,-0.07977877449843666,-0.021037548799788947,-0.07578148423985376,-0.12956266330866953,-0.08154350156706948
OMG,0.0007046677421667979,0.04018834115870187,0.09240470130511948,-0.05104407667781745,0.05197450900212417,0.050017089678519144,-0.035854237295358665,-0.05908290706755666,0.012567926655503265,-0.017141607589862592,-0.03269920924742271,0.03221262973665876,-0.09576810877029417,0.047360603971725486,0.07388478965187194,-0.04292190216767538,0.035981815871152775,0.01779399320307205,0.17044365227570019,0.068153889347772
CXCL3,0.08945562549998058,-0.022690944211763237,-0.06931846412652351,-0.008681397161290134,0.03213432006836394,-0.1278412999494222,,-0.009055525245972668,0.05379507960568994,-0.004440704731813261,-0.01913283090929548,,,0.022684443561035883,-0.07966585153497964,-0.017025632768064316,0.016574913701591552,-0.041285849499801436,0.0013950333327663973,-0.046265011485460854
CXCL10,-0.1429417616096517,0.03574695719384307,0.061851461833869775,0.01090118386062792,,-0.005224408593723844,-0.024658552115362317,0.10683757046431522,-0.13961142067176924,-0.02335719635092927,-0.03040438372723205,-0.013129447960115233,0.042954274281668085,0.05168775391755065,-0.010636080554179176,-0.02293715899346948,0.03517533027001206,,0.08049675392841332,0.02230325846737993
RSPO3,,,0.033575320239964415,,-0.025254089824280578,0.014262161104237666,-0.052884234907753305,-0.030750237576639854,0.009308494193736024,,-0.019993439551019475,,,-0.017217687674766235,-0.007350771605877936,,0.045021306864078965,0.04286682285781442,-0.022973067073032316,-0.060018778713935475
CORT,0.089863026699978,-0.0406277785259005,-0.020504243948017448,0.007908864784268704,0.06404515653670052,-0.007198129237944352,-0.03264514362099903,-0.0312121923931929,0.006700737433585653,,-0.006937511775419502,,,-0.025850702746431857,0.05966473327619436,,-0.03698881305344576,0.027027603880748926,,
NCAN,0.1234335826073089,0.0571947103047776,0.177295788332541,0.06724683851930546,0.05054846074364506,0.1865887178751139,0.08130962520220772,0.027962263520894957,0.15617070975007097,,0.09939824774229945,0.12160595342952756,-0.08002693474602672,0.05441773885233851,0.06552544597474756,-0.01003598664968611,0.03305185661263708,0.04922649567819195,0.16677157257989175,0.09734990114017945
