,UKF248,UKF255,UKF266,UKF269,UKF304,ZH8811Bbulk
ICOSLG,0.048191476644302754,0.047929709580986385,0.08963401943839178,-0.017126488220118464,-0.02490848241539358,0.014406615775285526
WIF1,0.012893720351149886,-0.00725754833046477,-0.0847425591714526,0.07888146725551007,0.2383902242825579,
NPPC,0.05231190565153591,-0.046138062545368404,0.011273857998698804,0.013601809985397974,-0.056992493520331346,-0.024636970549186395
LYZ,-0.012859242897324635,0.01952147051055093,0.036975528871169026,-0.040672745977300154,-0.13069853547868215,0.05708619492872734
EREG,,-0.03418167800416622,,,0.023567003643483683,-0.04137540018969335
SPTAN1,0.01696902838315154,0.028523779093333722,-0.06690531396702964,0.06738603972310153,0.17113538016783927,-0.018583096132777237
LIPC,-0.005660819273163173,,-0.04335821568328802,-0.02854229147957256,-0.042293510260880206,
COL8A1,0.009926035787673346,0.05293960472670169,0.06233581454061371,-0.03827222468458445,-0.06192968398936744,0.08590415997297442
GSTM2,0.04082363042038186,-0.036740510822488144,-0.014200710945351596,-0.039976736779523896,-0.03755948280009452,-0.01034075428031608
SPX,0.01674346304086767,,-0.01029878930118258,0.018547590709163782,-0.02770737408681833,0.05915965575245151
MFGE8,0.010320869679453825,-0.06027283502684524,0.07730462347269602,-0.027574261173702857,0.0535713057584168,0.03714784427235091
TGFA,-0.02357073641097559,0.08196435260270363,0.06810675423339003,-0.0961994820778645,-0.057191406354076,0.06483342029381108
SLIT2,0.08483179342725741,0.06732874066820868,-0.0018145733660790888,0.15719001041825204,0.06678213990669163,0.06309603822157703
PLTP,0.007464945321300474,0.028292926889985588,0.04492807242131035,-0.08359128323294156,-0.1760351857771696,-0.03464905258457597
APOD,-0.04093946575330619,0.07429116212388436,-0.08680720743371553,-0.021676099920751594,-0.14195327660377013,0.09532866677843498
B2M,0.01367241941107,0.0899778565555583,0.07943610950251992,-0.08697519780124852,-0.18654673084532625,0.0505576733998796
OMG,0.03523861628904747,0.09887222218730454,-0.05167992085732973,0.03459562220318584,-0.06948827494213797,0.09000854996027165
CXCL3,-0.00973479576026768,-0.01618976904606301,,-0.014327992743801787,-0.03324348125887419,0.00048230580157247337
CXCL10,0.010917962409060079,,0.03277300530425073,-0.06922080308433788,0.006096512000478874,-0.01746519493178843
RSPO3,0.0064021892523697475,-0.03440507572744869,-0.03424223703488913,-0.017919406254449495,0.07159734478109211,0.07913636119850326
CORT,-0.016486473755573303,0.12171927135702683,-0.03855388607492445,-0.031013547260997046,0.01640116810002336,-0.01362601690816492
NCAN,0.04581537760224616,0.07632791400294696,0.10944714123888286,-0.039243593968209076,0.17057941731955506,0.06363022163475157
PRG4,0.0011355942757785313,0.07442936004813906,,-0.015523074283970584,,-0.020106021779099027
ZG16B,0.006239095074229801,,,0.006785769325698427,,
TGM2,-0.010787796386215487,0.025239334052515522,-0.011888960249504641,-0.066475575478848,-0.0412006347105254,-0.00919350102376399
VEGFC,-0.0010029694827336964,-0.04035367061445663,0.0271145964738601,0.03818672354855089,0.05223300056732267,-0.012750740461307029
WNT6,-0.02728256363283496,-0.032438481719363456,0.0675845354205157,-0.015264910899663685,,0.006787784336881917
NRG4,0.1594828484648351,0.05520336623881845,-0.01432876480112018,-0.01933497377753217,0.08286778447807663,
PMCH,-0.01794979757023516,,,,,0.00191650369090247
COL9A1,0.031682537683999035,0.10675167612077921,0.18315719975974853,0.008231877070514858,0.13754214587884978,0.05858426948663241
GDF11,-0.02654419146323136,0.06991282680198871,0.11191602951043317,-0.07079739880723346,0.009407597344947479,-0.011462500061871876
IL24,,,,,,-0.012813576933090385
SORBS1,0.045911224357926744,0.0444999127304871,-0.0073318552302482284,-0.014399083967531312,-0.021819435668315918,0.02486147001055818
DLL1,0.04449041050354187,0.012564859269649448,0.08232516601813465,-0.024256678517010143,-0.09629317544320963,0.06883408653889196
TLN1,0.026385625126495525,-0.004193625460761508,0.07830019544284361,-0.0492899499222562,-0.14940112571985867,0.006672249831024585
COL2A1,0.044766856346028824,,0.08831937346228756,-0.014327997619776512,,-0.03339610125680392
SHH,,,0.06294735253031775,-0.011263547071897853,,0.030963030294382833
PON2,0.015223308673421187,0.10495731410796394,-0.029302048252833446,-0.0587571676813028,-0.063865963765751,0.08149767633407154
ICAM5,-0.04557371444291902,-0.021891653552129117,-0.033537371224931285,0.01786686697315643,0.04886349448806489,0.02864197339202521
HPX,-0.010165678480076474,-0.01949766989230153,-0.011531208236011753,-0.02086454960939983,,0.02452029086221614
SFRP2,-0.022480777447502,,-0.028219055804437822,-0.011435073930836497,-0.03765702711891352,-0.020637557784019926
CFC1,,,0.022019143793141637,,-0.02425712883030859,
CD70,0.027449594897515465,,,,,-0.06178292315256585
HP,-0.05844600920165897,0.06768652718029236,,-0.042498454224713475,-0.05473609172456271,-0.04177607368238682
CXCL2,0.03201085374915457,0.01690303931390359,-0.007538925886546748,-0.01672536985204644,-0.06285747411814345,-0.0168910611891797
NPPB,-0.021814456988617822,-0.06502542047034758,,,,-0.037354874577069035
CCK,-0.023620544179791012,0.0684296745189202,-0.13422017334302497,0.07965791375945269,0.1626660110976641,-0.02746697537119515
SEMA6A,0.016210445690345535,0.046813993102873055,0.0974516952329786,-0.07366281105063212,-0.09168626522312899,-0.02704242032094053
IRAK4,0.04018729265389006,0.08680930167756065,0.08373598256288965,-0.0345078847584663,-0.032861725788864794,0.02657089760974689
GSTP1,0.031572615583312084,-0.0016162813820166586,0.12290991374799703,-0.06979673943129697,-0.14829785964804157,0.05549719260795582
VCAM1,-0.0709993207343748,0.024946662624420742,0.10855074811440295,-0.05917187603733368,-0.024536430280481615,-0.009738960118181022
NXPH3,0.009057588043511922,0.08827424681144058,0.10501447691501657,-0.041753822799631156,0.07232617488403699,0.040802181502988366
MTMR4,-0.03003964487468643,0.07983290722404232,0.07772660644554176,0.02135430851882565,0.0509062321724928,-0.06228904441710187
LAMC2,-0.017122067747412196,,0.0022279383245802915,,,0.007474972309757358
IL10,0.014056371613657602,0.0676952450150599,,-0.018801531972472193,-0.08686789514262866,0.01476242551639119
SEMA4D,0.028468528426243273,0.11750777119734926,0.01580901287918098,0.050270801085396756,-0.042774330566522696,0.08861247749260107
TRH,-0.06512608799841244,-0.026571819949475974,0.05500207560386621,-0.02968353921722174,-0.03777517939056638,-0.014811648689122922
SEMA6D,-0.010565908976130741,0.10900385101190357,0.13415848511876835,-0.017128107347769067,0.026279390779785174,-0.02317694023595133
CEL,,-0.02915937885851963,,,,-0.02091986346529571
PDCD1LG2,0.004151003610827776,-0.005916538550874274,0.014618729686308243,-0.034319310053607915,-0.05408031432890291,0.1309881927612629
SPINT1,-0.0007525264888778005,0.024848729032723036,0.10617852139908315,-0.023474756058527283,-0.03668625137069455,0.0199348509987343
CTHRC1,0.028816278171107046,-0.031219921417768966,0.17322219330870667,-0.05744387943786466,-0.020435047399236916,0.09212068153525863
PODXL,0.05557155273407305,0.07646182058298655,0.14882184311617966,-0.05303690259001662,0.03715395192564155,0.012641635416397432
JAM3,0.040115019266158694,0.06739329427768861,0.09454599719937522,-0.09092968400675461,-0.16626896388398243,-0.025951189773031336
TGFB2,0.012303991776172111,0.06136186163579946,0.04150820599244063,-0.06408187701742032,0.013939499190315485,-0.011197833798296471
COL18A1,0.04633416548290114,0.08880780508328748,0.1438297480192786,-0.1013066021607181,-0.11025248419121596,0.0172491391602293
NODAL,0.09215086869731436,,0.042044054324410385,-0.0377591895329441,,0.009290810477555683
INHBB,0.04320989566673165,0.010422997559912989,0.04564661297166524,-0.059490639078472116,-0.05811290849812855,0.029053424896557208
LCN1,-0.017122071599947157,,,-0.012573649008369768,,0.095532365422805
ARF4,0.03155207282895702,-0.06210136032874581,0.11885360876111296,-0.07902407011738145,-0.03556978291403417,0.06993992502509012
CXCL14,-0.02536434396339141,-0.03249102585572118,-0.10779473573219042,-0.018009281514978204,0.05339150561195116,-0.09967926831942239
LIF,0.025780425820046724,-0.05217577234086209,-0.005087884016040754,-0.04617723438034678,-0.03300318691850014,-0.03529975621903736
IL17B,,-0.026571819949475974,,-0.02076556813226938,,-0.023933032849377835
MMP1,-0.023605603097990493,-0.0709916819920251,,,,-0.024636968951938773
MATN1,-0.022480780511047554,0.011272297456278857,-0.009615332797985456,0.10545984433896514,,0.054908922084904964
ADAM28,0.020103496129716444,0.030223327900191596,-0.010597906303920846,-0.013625708831729401,-0.0684278988893534,0.0225581525733066
TCN2,0.060481629750346544,0.07393228776593826,0.023068446447112655,-0.06885483220390136,-0.06875884058547359,0.057691006273614016
THPO,0.02089637161269973,,-0.026525817099442704,-0.025655097617836718,-0.032761377887284816,
CUBN,0.02327933787880609,0.1092978521984745,0.06448995347940305,0.022638693560272326,-0.025192451497421817,0.04442334233523228
TIMP3,0.05389846243505258,0.004586427249224114,0.0086955422024163,-0.07793753736739584,0.04244465004540452,0.023421107272917095
PIGF,0.06642871931549336,0.05888067590495291,0.10817416502916902,-0.030327623593735933,-0.027044504342903095,0.04434302329064667
CRH,-0.02006054540762774,,0.00997649830631739,0.10312847202543186,0.09046916590867306,0.036861186934770265
BDNF,0.01921098911430635,-0.0028856315410344035,0.023271421173220827,-0.001519230237405917,-0.03251801661204107,-0.0042644161200602855
CCL5,0.05447065615972941,,-0.04180399400153458,-0.02854228990799302,-0.01881650553590964,0.008477481914855197
GAD1,-0.03309629852689729,0.06307369353510077,-0.08019704472359962,0.03567328063366085,0.189959180118631,0.06460347962656876
COL14A1,0.0028735738799396332,0.13516117804314828,0.07135799014910087,-0.022304926405234064,-0.019108380323210498,0.05333256550464931
HLA-A,-0.00034664386279730967,0.04945914149873589,0.020217249511485517,-0.0810747241075605,-0.1603689407362543,-0.09203815434023685
CD5L,0.014181196190752659,,,,-0.03419014486645886,
FGF18,-0.01815116567025907,-0.0265717902764158,-0.02956820699001244,,,-0.00506748415983779
ADM,0.028776173047242577,-0.07423097626465326,0.08538382299676357,-0.04786401784329517,-0.08070059424229391,-0.07471363549616834
CCL15,0.08240667231449134,,,,,
GNAI2,0.05510976770465113,0.011153611645355646,0.10288616501197528,-0.08842495495529784,-0.13682593343428323,-0.02690761268989284
HDC,,,,0.04095693272841836,,
COL11A1,-0.018763042913053397,0.03731351476170656,0.2013865465780837,0.04688702300746353,0.09162096311942589,-0.020419199220574245
NUCB2,0.010625493057744545,-0.02965324691297869,0.031877347186773,0.012017884718178645,0.02017401101095806,-0.03229140672806441
CXCL1,0.031656943043002,0.013959552158041748,,-0.03216387438906701,-0.04664597545313775,-0.04597099666858128
VCAN,-0.0002567658940891863,0.11629111407738373,0.20826911086288508,-0.07142068499003847,-0.10578536394360552,0.052546353260209816
MMP7,-0.02931655737482594,,-0.022533353939926844,0.15843783704094488,-0.020120410092317225,-0.0428033429340735
PTPN6,-0.014701035803355805,0.045975439537797994,0.09007896957484807,-0.028940731242099567,-0.06263326745571275,0.03930232639386359
PTGS2,0.011232793296809145,-0.09195205472304059,-0.008820504684714814,0.037071146004834736,-0.025769668034065083,-0.07374419131528796
XCL1,0.05527620685035931,,,,-0.005180340802189337,
CD58,-0.022147110797019517,0.1089860260807307,0.021633320163380255,-0.07664924789797087,-0.0092698597009649,0.07263874354088376
TNFSF14,-0.006992598778132583,0.01207365539315714,,-0.01912314263109292,-0.05731018385441312,-0.02543765439281767
CNTN4,-0.03894219374739917,0.0047689958128574106,0.0014946563927558485,0.033781057141605605,0.11612604562823022,0.025819136468901768
INSL3,0.13369571479305245,,,,,0.04166215205551708
MFNG,-0.025386017896641647,0.0510694725271176,0.11300392569861215,-0.07334600434503745,-0.025877033924802777,0.05538530713317519
ICAM1,-0.06802161382020999,-0.03261637521197932,0.09488995185111704,-0.0420078402873157,-0.03701483587415186,-0.021994695026628593
PROS1,0.04997125616157144,-0.04526375956547718,0.08279131321937003,-0.062316971607616116,-0.05955349435783437,0.0044842471749694185
CLCF1,-0.00010309168121590993,0.03265632888375991,0.0794576355526733,-0.03570640939207387,-0.03368970639961336,0.01786187677550755
PSAP,-0.007429250318055056,0.041060395180583305,-0.16237358644913633,0.07591393524313418,-0.08718980326192897,-0.05832905232287978
EFEMP1,-0.048013218254235414,0.036834701586710636,0.09620161854773401,-0.0633794934392156,-0.17943763038112776,0.06917241138152835
C1QTNF1,0.06543768759131145,0.022232686178451925,0.1030877153972855,-0.02090497608308665,-0.040634055497182874,-0.06290421925986274
ALB,0.057964984467197896,,0.08117124595722847,-0.015394482066257075,-0.07196447536749079,-0.02173417792931805
EFNA3,-0.01098252963156302,-0.025348701434102915,-0.06662531669661817,0.08409777131616264,0.07125378741283192,-0.0008150938002925254
DRAXIN,0.050450488196892254,0.011352071931628184,0.16756827583284978,-0.007765846050009924,-0.027544457033410037,-0.08596085149379613
RAET1L,0.007507037440463387,,,,,0.12300211571089525
NPTX2,-0.009918778041623251,0.03458350764864187,-0.12512878024320342,0.051866432287930406,-0.10551165627503734,0.048028210358934655
FGF11,0.018502402982988345,-0.047869130152646655,0.07988489164826142,-0.028945267387845638,-0.0007989683544970767,0.01392220841123002
CD59,-0.007021085101561243,0.08879415703447445,-0.08125865355021121,-0.0019255796732720648,-0.08025678541215017,0.00966698401729504
COL9A2,-0.00589830247411859,0.0919364275013153,0.1155758235144217,-0.04947930946779928,-0.07205663910901246,0.08088778309931614
DLL3,0.022864636446134172,0.0096747092866975,0.09001685982913812,-0.06317907619535161,-0.003454233936365619,0.08897239553616816
FGF5,,,,-0.012258539406833047,0.037634677097936844,
LIN7C,-0.006433260658875372,0.034599150118981466,0.05732089874375859,-0.038182860838348105,0.03889359780063324,0.028624129160244642
GDF7,-0.026592789972068886,,0.0561905919777531,0.053193943812821144,0.06822734212391411,-0.012813580992691007
PSPN,-0.023609792072302155,0.004741027491292333,0.025782046623552244,0.012199097997839133,0.017023886445992203,0.04937982678646029
ANGPT1,-0.005942646497746431,0.0689026392490009,-0.016666191964480548,-0.06314763547552986,-0.08274281884031598,0.046592565936405234
PNOC,0.011435452940514559,0.1498653002344707,-0.049253862977059304,0.03355780424185251,0.0795454904076898,-0.013626018390634036
L1CAM,0.011129891443144883,0.07935166834692582,-0.012513584521440848,0.06702270836928285,0.11035219791683805,-0.09854025383184349
APOA1,0.04574560682448985,0.04829772738721599,0.055161413059452775,-0.026235128406963747,0.07273792441609275,0.040336491468758534
PSEN1,0.061064201699243856,-0.027112661452574908,0.007959108062372476,-0.014476032467071914,-0.08897503724445227,-0.04640240151073048
CALM2,0.020017486371443145,0.05407373114089509,-0.1121981301153373,0.11485920483945662,0.16483565767033706,0.02997609770860774
CLEC2B,-0.005971790513091133,-0.07423844447530195,0.03811347143508869,-0.04086748097871827,-0.04979599469219203,-0.037450340411752145
NTNG1,0.033099899730138195,,0.05721042440583572,0.03359578032179308,0.10103798023543242,0.06046061621790352
LRIG1,-0.057657540450874234,0.07484410057208518,0.06291577221114475,-0.053200612061681606,-0.06310319192525088,0.06947905787754159
CPAMD8,0.03579785682186335,,-0.023215183357391766,-0.011089498605771738,-0.003625043865594929,0.09745781831896554
GHRL,-0.015867120274416592,,-0.04207189505312334,0.01150875757852136,-0.02158173463081419,
NPY,0.03994179821993262,-0.02456974332771649,-0.10215398510989956,0.0020900457743877575,0.03528192045615236,-0.037313232326016264
MMP2,0.03931367896914804,0.10070472840446511,0.14969208865704756,0.005385206002818782,-0.08176231475306918,-0.010561174403917777
PPY,0.21059299536435724,,,,,-0.04673464266709508
ALKAL2,0.020742224773302034,,0.056409148200350305,-0.012573646970543194,-0.07610642196926266,-0.0034808066675023467
CSF1,-0.01398229203418323,0.10971855635357965,0.08193861456821111,-0.0338639127329379,-0.09750684918991279,-0.02430587817389111
SEMA4C,0.0272297221209084,0.01660082371829766,0.07945418967044995,-0.011701491822274998,-0.09156645674476534,-0.0313228322545576
ICAM2,0.06498581423483887,0.04849468133915333,0.03908301954505461,-0.012106332631996187,0.05579596169034387,0.0382421115585436
SYTL3,-0.04380709899513408,-0.01188198469307463,0.04847117242532821,-0.02897961402914468,0.004821888561030628,0.05803633077520832
IL1A,0.012907712110658297,-0.0546669133521251,-0.002248841568195369,-0.030501108620791566,-0.04773209248120452,-0.00975499840665805
HLA-G,-0.023605598097654987,,0.029938307064008733,,,0.0661218475476626
PGF,0.0455549047178887,0.04979533989151787,0.08312444167026577,-0.0728145175766196,-0.007277725634876699,0.07875147505724692
LGALS8,0.026033179542734743,0.04312558219628151,0.01472556003733254,0.0553697638383482,0.06498218913898846,-0.01660702029518736
DKK3,-0.0006200480530506007,0.07749855432648126,-0.1660525951483881,0.04833888150091158,0.1290477407040052,0.08353335002687068
COL16A1,0.0496300650047023,0.10598807867069386,0.01246097560335967,-0.013344764261882908,0.02366925175679986,0.012763563319736281
TPH1,0.021956275036116187,0.22129518486671168,0.017902019074950825,-0.013182616041555406,,0.05667820376502795
TNC,-8.315355749993227e-05,-0.05026696978461317,0.12689873036020705,-0.06794102180783594,-0.17599511300056384,-0.04948184967150906
TNFSF9,-0.006763823412214937,0.08988215333419983,0.039088466473765564,0.029271507842497702,0.11355537340599259,0.04610095187261601
C4A,,,,,-0.02328734807388849,
CNTN2,0.04025262309896234,0.013922707363755525,0.031894769331579385,-0.006912856829853092,-0.17617781000947966,0.020984923217922016
F7,-0.01690916397865204,,-0.015270650252043492,-0.011089492160184188,,
LUM,-0.0019442180211954006,0.10220726063614388,0.035490520847152096,-0.0791482424823283,-0.06622648467301061,0.03889794491124624
BTC,-0.015340644141929398,,,,0.08574660851853966,0.05187572310850047
APOC1,-0.03706855537000723,0.02642920699973513,0.09633536660963243,-0.07778186058411354,-0.18005119867836447,0.015483930561737164
PKM,0.028528963078801713,-0.03637457656301188,-0.00031283716724615806,-0.024156013236344698,0.15227491657082193,-0.09291939413720288
TNF,0.02860457195647516,,0.004304076546249765,-0.01627520577152856,-0.03809220013861957,-0.014947336121167522
GNAS,0.05271311846373015,-0.040956277757911566,-0.06574662942689884,0.060882089560898286,0.15571222023630785,-0.035071209725793834
BMP8B,0.05741652189587421,0.09470053008970522,0.10298529720797361,-0.035265068475144296,-0.04631953280256895,-0.007490136654003141
LIPH,-0.017332499768536572,0.01583462541518878,,,,0.10335832898521619
CCL28,0.0037894245902277794,,0.023935990851046123,,-0.028926501961116034,
PTPN11,0.003142968653293979,-0.009090190233816615,0.04016949208178707,-0.007552268009534497,-0.03523857956555578,-0.0574716283880347
ADAM12,0.007724807115624558,-0.0021336719523377986,0.02529999538996032,-0.022935128268297675,-0.005167584322534778,-0.043910073970762055
EPO,-0.008275430108852606,,,,,-0.017307866531840636
EDN3,0.06958792054977271,-0.012716742003613104,-0.0010465154850171985,0.020641707171382043,0.07206213409931625,0.04112314376453674
CCL22,,,,,,-0.01582777893293109
CCL2,-0.03655064812611547,0.05371425674450609,-0.02554726921361451,-0.038462750721462456,-0.12076598938466715,0.008163231067069128
DSCAM,-0.005477307250005212,0.07076124875960295,0.10143036966955107,-0.03757430649674407,-0.019233865767973105,0.06378836180504012
GPHA2,0.102917106634135,,,,,
ANG,-0.004307881919722679,-0.043354159811828406,0.01173886463941773,-0.011918806393323055,-0.0630074390524659,0.030025989733429393
FBLN2,-0.03914787390371943,0.05097454818637489,-0.022484957988357118,0.02565714574319379,0.022620441691747185,0.03642935310556422
VTN,-0.032764464890325556,-0.030547157671012574,-0.03235413938551958,-0.018693265804384403,,-0.012170542829932992
VEGFA,-0.01215734926575174,-0.09101065907471953,0.1580579886400693,-0.0393276355688707,-0.0033949692545650586,-0.09390399987732179
F10,,,0.029513331680313087,-0.01803175074256317,-0.03177838912486587,-0.020786175337413438
SERPINA1,0.05681227358295279,0.058538835130703966,0.031938230073413905,-0.07890607005118012,-0.08056628455924315,-0.1013887381384778
VWF,0.013586584729114391,0.07530393991394425,0.04035890485146104,-0.09128460253870534,0.038110728997651964,0.08039998911250375
GDNF,-0.027143950146884088,0.05473082250053966,0.027321858145502188,,,0.018014588018392945
VASP,0.016799610070233083,0.010067195706337483,0.09859464277060848,-0.04897408630157164,-0.11743007776633195,-0.004846165829267158
ADAM15,0.019820385339996402,0.0438286094789539,0.09907204510513663,-0.061530104854421876,-0.07748437030955657,-0.015514187092092508
WNT2,-0.007895347944089987,0.06443925097946439,0.06336581172676263,-0.028465032235853036,-0.03276140037204806,-0.017776045900342673
CALCB,,0.00046576859395356404,-0.0327943814450753,0.018696309661373704,-0.021932761847453852,-0.021052811329572606
OLFM2,0.014737254316794875,0.03749972960878613,0.04882681374977723,0.011637543523725131,0.06754646351147897,0.0059334128883331404
MFAP2,0.03707213368632426,,0.12196757493404121,-0.05668721591887523,-0.025497225652406853,0.034321104875703314
HLA-C,0.0376585654973226,0.06095623052756696,0.027809151945758528,-0.07227300435360073,-0.1609465368403457,-0.06973960296661241
THBS1,0.01659705859356974,-0.004274645355488891,0.10019561799901205,-0.05371825180488487,-0.07572784638512262,0.033057940966026975
HSPA4,-0.01428038887128937,0.005998266285479697,0.01844618642382439,-0.007302284695528711,-0.03833092374117586,0.002399053640736897
LMAN1,-0.022562471824831273,-0.1008633928152403,0.04262500106319887,-0.060693204438513546,0.048495153963682085,-0.08920879274080802
LYPD3,0.05142997659496203,0.10369310156598673,-0.02278943391633889,-0.01901647014585901,0.07702503709060589,-0.033120687581417875
APOE,-0.03339812919017813,0.02043108751142708,0.01941940425231438,-0.0688892851992412,-0.16912530767587572,-0.01052873871147342
SOSTDC1,-0.012587240962911523,,-0.033599561196205587,-0.033977595576344714,-0.009313656026819033,0.08635048356334753
ANXA1,0.008290054488255283,-0.04609475650166237,0.027734801074135024,-0.0676201554312851,-0.12934633659158765,0.016732160159004465
