,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,0.004444957698807196,
BMP1,0.049338565356465545,-0.016953957078446446,-0.04833190903161179,0.01359378300544823,-0.046944671095954925,0.02705202712674807,0.07710050106621497,-0.028527776013266865,0.024199701225994186,0.01813298240359023,0.07449902153789906,0.010970168364865253
NDP,-0.0016638918339127915,-0.019434783566660976,0.042884933337138297,0.042096146576930685,0.03811495823240858,-0.02426054941856602,0.012036574396590661,0.01605438058870796,0.03146134993910635,0.013979925276037461,0.0765343721991306,-0.046739043846370974
TNFSF18,0.02884978879674698,-0.028066870613479563,,,-0.016905245338883608,,,,,,0.059161721457540124,0.07836979148985151
RTN4,0.03818244211125101,-0.012435718860023643,0.04096460887090231,0.09863153888341239,-0.07275406137802366,0.0368481346002181,-0.04090445300057406,0.05493974989724456,0.09166897743996662,0.026557028608876845,0.03563085719453812,0.009960841412300091
HEBP1,0.06837189532978222,-0.0334448214682301,0.03424828380472141,0.040474030050754305,0.003744357333764424,0.015607800376564486,0.02496324379238177,0.06045929712269315,-0.010951170778068375,0.0054677730199268635,0.029161438671022888,0.031052740447411062
WNT7B,-0.02620554463205895,-0.0174342699870058,-0.028071514319584726,-0.017589579239612144,-0.030368819748383687,-0.012332311253046645,,-0.0191245115405046,-0.02770330708489124,-0.023907314865341533,0.02723818569353251,0.008013061881265408
PTMA,0.048009907551547146,0.029291642906039948,-0.05991221090517122,-0.11499874350664228,0.009910653668839193,0.0013520100451763302,0.07539733900581466,-0.026311397816935218,0.0076040193657724965,0.03175260880285621,-0.06006808472807355,-0.041912496810182394
FASLG,,,,,,,,,,,-0.01625513731516082,
CEACAM1,-0.02130225798411088,-0.013379753614296571,-0.004645380305949427,-0.01581171600347964,0.016518786024675176,,,0.004776874521949978,-0.025252859247637004,0.00782326943141619,0.03070737573862175,
PDAP1,0.08776389942911447,-0.004751737740593748,-0.03439931822041788,0.015489074355697224,0.011313723018124245,0.009709584532798356,0.009944927758997508,0.07426174719005528,-0.01763296121444125,-0.021793620770004376,-0.08590959297775762,0.014966656763001043
QDPR,-0.027673017767416676,-0.04745016846493952,0.0789766850922647,0.016689918730995897,-0.018441858695781573,-0.021318174887325087,-0.012650747302216702,-0.04344867947854733,-0.05920659244412252,-0.02574956146918377,0.04907007508604582,-0.011162765093765672
POMC,-0.050488730922187225,0.03132319702456253,0.01898334459083397,-0.0087059522754148,-0.019615509855929216,-0.013112701350829167,-0.023070693400277283,0.01615823455489394,0.073007139609052,-0.025957362434320886,0.010081136160306292,0.015904659503500056
CCL18,-0.026583205241048263,,,,,,0.03869636800258018,0.0559738806741629,-0.024087570479062723,-0.025823579009515204,,
