,UKF248,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
WNT5A,0.00900460463560576,0.14592788262216755,-0.008809141806608963,0.07325975713495508,0.002095349701537137,-0.01150632064134775,-0.012348122274860807,-0.02719015614737513,0.01129343199699619
CXCL8,-0.0049689910035742,0.048052043968212874,0.038730545185657723,-0.013114032603749387,0.05861504330397124,-0.030340467285002726,-0.06850414736808329,-0.009570971274352896,0.0172843619602982
GRN,0.04903167891145741,0.13749004469570741,0.04152474150044033,-0.010249192041765906,0.012674387406504081,0.07759788657822406,-0.10767256130337086,0.04435881440010995,-0.005863993613757649
MIA,-0.023132290103961513,0.04890078382279527,0.022177758955409535,0.0016686255003444347,-0.005981154373602728,-0.04349073829538388,0.10959233097655847,-0.043189845336201044,0.007452770191043807
COL4A4,0.00046370641490988047,-0.021004498008958147,-0.015201826028453276,-0.026904983381512655,-0.02121444233866757,-0.034139902636791584,-0.010996650198340409,0.01572290512464266,0.033867994483925
TAC1,0.014952769405373689,-0.11122557842299574,-0.017553577914002798,0.03905833178399669,-0.03759643163043994,,,0.04327069994321804,0.05505995848943724
RARRES2,0.0708782356174209,0.15833750544248487,-0.01376851632927038,-0.021077668950016813,0.009206510655716194,0.02034931409434397,-0.0529992675890866,-0.021431015373858688,0.07115304331449221
FGF7,,0.08257484133580185,0.039417945431268524,0.010729734448091657,0.009558017995293735,0.003775540625886123,0.02374587796418386,0.11149516544845214,0.012290444344081775
EFNA2,,,,,,,0.020133253103559283,,
HBEGF,-0.01728979121706368,0.09241917186924686,-0.043850495096611604,-0.028382797574307197,-0.0001152214241480152,-0.03885256491923957,-0.030076803823425365,0.0380515262747436,-0.03243602165327717
CSF3,,0.013810122352294568,,,,-0.05451819476945819,0.004490906771732701,-0.022988337267941205,0.005698311055877494
PI3,-0.03220763888888376,0.05476325990421213,,,,-0.008841049098138688,-0.051454529131748604,0.0018075419869462651,0.005349491992845888
PCSK1N,0.012168647546265537,-0.024187388211109214,-0.017751772163069814,0.028988603972286555,-0.05761731085980345,-0.040490961185895465,-0.05869712793896988,-0.027335586323771435,0.06519048893145565
NTS,,-0.027313946969483433,-0.017366319138439,-0.025550066977299096,,-0.030142435091983114,0.12434791514460886,-0.0223016705510995,-0.02611306940558768
SFRP1,0.04655878397377422,0.010803572725901168,0.03312614207948021,-0.01919843108627004,-0.042545575509377966,-0.0026986754718064856,-0.022112668028361072,0.033198861770439424,-0.025506267828545412
CXCL13,,,,,,-0.02902233621755431,-0.05236221000902352,-0.027014965332608967,
MICA,0.008871074242470732,0.11229915257397814,-0.00820650199237433,0.06883326673963759,0.04877082737513047,0.00021723655873642366,-5.0164037273116644e-05,0.03049100785150528,-0.04858466683861327
TG,-0.010820141706733425,-0.01237668377036106,-0.014669358795969116,-0.013893821065698968,-0.007139651371803552,-0.01716825861398462,-0.004281900458958723,-0.01891975482365813,0.042607587783389744
ADA,0.004332026236175029,0.15112947342888453,0.00194169684251865,-0.022564682752528913,0.013571040729500774,0.04383881361122255,-0.021876478532044448,0.0598597313323277,0.015778584245262687
LAMC3,0.015862434380275264,0.10564561081873984,0.049166922759195104,-0.007964982691671826,-0.059357927561780675,-0.010416934567780268,-0.006993587654469557,0.03521921077943137,-0.007579244963373912
CCL7,-0.019473344232256214,,,,,-0.019365014220547972,,,-0.018478382990926988
NGF,-0.01191165597168207,,,,,-0.003235995351498807,-0.020106127737714845,0.03291715699912565,0.05274457779053331
TNFSF15,,,,,,-0.018878714361482116,,-0.014275362782336055,0.009749963600803723
HMGB1,0.04203858058324288,0.0652403112946513,0.010066658952461569,-0.027747412214891527,-0.04194145924570655,0.0363350572109649,-0.08421934284638537,0.012738137403412298,0.022209470758781356
ITGB3BP,-0.03667140696889838,0.09424194497919076,0.024158872294022166,0.0071524176713439495,0.014888954692253655,0.011182559945770162,0.022502067136414852,0.07933252007008912,0.05582221630465449
AANAT,0.05623616780083356,0.11723157124282953,-0.013192240093214668,-0.016015630094551342,-0.019986678868128358,-0.016988581599248986,0.04596584135653942,,0.023685467521893693
RELN,0.0001219406721636657,-0.05881880417202974,-0.009719710628127888,-0.03700552758422289,-0.006999760044775474,,,0.025611751660303418,
IL15,0.04336825961619308,0.12141833112277248,0.010753628286351614,0.016295819715255126,0.10770599164322078,-0.0167553955087372,-0.023896412644966964,0.0886901468700993,0.059168357794655436
UTS2,,0.07621474603659018,,,,-0.014467020585076406,,,
BSG,0.019049935973347955,0.025970250018918267,0.04820724893423162,0.003646481253691903,0.034127721115296876,-0.007045501100200155,0.009608761922875486,-0.08239223727379615,0.04049943415687415
ADAMTS3,-0.005630756429213796,0.15130078164230668,-0.02043891378678936,-0.008945516504648917,0.025462168816354148,0.014801750254533032,0.09096316460882295,-0.012590923404029026,0.039586416719430494
CD34,-0.015075788419019359,0.13170868726714147,0.07908127876231229,0.008075515784013207,-0.010075413716158199,0.019848519530957294,0.01199342790784709,0.002589216438750808,-0.059522184977849286
CCL23,,-0.00621858093682116,,,,,,,
PLAT,0.04843642398803132,0.1143784442917474,0.04935112860336059,0.027890844457575954,0.03406232971014914,-0.013216676267660906,0.0316640797427182,-0.06752234219887215,-0.04896411591500018
NTF3,,,,0.030707682923123834,,-0.017426605922202087,0.0809086140918605,-0.009337845710968296,
LTA,,,-0.012705502056198489,,-0.018536723169100305,,,,0.14929329108469408
CKLF,-0.011066117793093404,0.13212743755292447,-0.00911827359047682,0.009716491102342321,0.08412884435880616,0.016905454653770937,0.02074765791666706,-0.02689191056199874,0.03317730681903721
CD24,-0.0187738146362483,0.03674025274769278,-0.027461680675839137,0.06389224547948602,0.09401801392306612,0.02265039771871753,0.06515904892558366,0.0747316565264101,0.056238605762837963
HSP90AA1,-0.021388624053494655,-0.12450891405706051,0.047233852885671446,-0.10047030233481981,-0.058985846916023675,-0.047926875612071464,-0.10407318111556658,-0.0022115032571635453,-0.016245294247582826
BMP4,0.028618122679708032,0.052125955047205075,-0.03644306954567041,0.018583730686438336,0.06908123698584225,-0.05789145340467815,0.02096687225249015,0.002257636282645859,-0.033644802303436826
SCGB3A1,-0.019473342284947806,,,-0.013509340628658618,-0.012934680289486609,0.03186914345281714,-0.03901269154036598,-0.017083231089965477,0.005852971227917928
IGFBP4,-0.02499529923823954,0.1555267548532409,0.03275126282247895,0.02988367869081816,0.0005045028191827999,0.03582547838588584,-0.09339195383188,-0.03990688880587163,-0.00954484233777902
RSPO4,,,-0.01477727238263597,-0.013509338652611948,-0.025713353305774515,,,-0.01996493141970498,-0.03470351856059608
LEFTY2,0.04784990518947466,0.18147362912743673,-0.004355183327120151,0.004530559263111617,-0.022883377740908168,-0.016438704158558845,-0.02343341906387408,-0.027150987730661488,0.04038289377252963
PF4,-0.002792866261963678,,,,,,0.06903356196713761,,-0.02631255864144037
ANGPTL2,0.010655541976886502,0.12157064557930145,-0.013305517542411882,0.07148249712003639,0.044782641015049605,0.08404502315612516,0.016610852507092995,-0.05427939954288642,0.036575659465714117
LRIG2,0.009382923187329886,0.002109134778294155,-0.011637447303688273,0.02646430793202125,0.049090638531482246,0.03375699695173266,-0.00721587735860214,0.011875777354824946,0.041349619090060005
ICOSLG,-0.004609608242720003,0.03833000108384653,0.043023759824504966,0.019859344529427645,0.028124952106966895,-0.004282592765592116,0.023269842621861353,0.0037590964870055973,0.08996902790970981
WIF1,0.022869163253269355,-0.1055283278025591,-0.011403271087897229,0.0778102510703131,-0.03779740306795273,,,0.021137832693635176,
NPPC,0.0005480994133969694,-0.038675674302741596,0.053883104773532864,0.012139011740227166,0.025179414167933123,-0.028908474067679168,-0.012103082779000065,0.02906367475462919,
LYZ,0.06296576605343633,0.11884289034085574,0.05052281411330356,0.01458692750921344,-0.02409335069849405,0.03934969283389362,0.018642193777665957,0.01851976962046318,0.03472880058611653
EREG,,,,,,-0.03930750651466348,-0.03864262829768063,-0.02486665869339342,-0.0172982344099523
SPTAN1,0.06251779716681967,-0.010282609091231656,0.014195343640773258,0.014081414431169833,-0.03484746218770536,0.01715074911778614,0.07022553532973541,0.018917860902589245,0.013379049343317583
PTH2,,,,,,,,-0.031750892113347695,
LIPC,0.02990078030077513,0.17321411955338345,-0.027627615602793056,,0.029430337038974345,,,,-0.008520674712263759
COL8A1,0.0006387569331985902,0.057471094458893805,0.02925037717943494,-0.015664932586975933,0.04067124003283627,-0.010905191060637441,0.01747450064917408,0.05032481154766718,-0.060001557929468
GSTM2,0.006867171052874537,0.016464619980857076,-0.026879023917052113,-0.02530953331854034,0.06425205497566562,0.023153633078764148,0.11964251833359765,-0.006157080649210696,-0.050220957824112664
SPX,-0.030566441780529852,-0.010141344607625185,-0.055956586656810706,-0.01301118960310837,-0.050474712336103296,0.07302045962982055,0.11631208893301738,-0.0008935422178639443,0.0660761805588022
MFGE8,-0.06637170242036144,0.06354714589492322,0.037371461322243685,0.026272149006532183,-0.05297783410565851,-0.03009778042891993,0.04611400872422076,-0.052462929273757196,-0.04667712471986636
TGFA,0.10600245590489206,0.04185181986941154,0.0369897120825434,0.030623721682057983,-0.0015546524682944268,0.057969341291191065,-0.005530947886311313,0.01586893034986889,0.06099475138793858
SLIT2,-0.01847762282392729,-0.043903928530072606,0.003274672633658597,-0.008122285260073747,-0.009348328988076743,0.04609525835552335,0.04251973942569991,0.0034257568407749456,-0.011728775131955074
PLTP,0.06585967956516267,0.13087562462062105,-0.016211080071051796,-0.017203506289972727,0.02708394197796656,0.07378108922884878,-0.06312746907620503,0.009590667410986938,0.04860255019282559
APOD,0.04807204916603778,0.05684463929528818,-0.035440408744593435,-0.0420373469550509,-0.07895279849261129,0.02237818572152764,0.07588482867276794,-0.041632424532403615,0.027500676170593662
B2M,0.08080232850803816,0.2063923287615354,0.010970992797980183,-0.03306439223595621,0.0652894517243192,0.07157649191085622,-0.03244044627155392,0.01807015548432243,-0.036726227445954766
OMG,0.013422990333940796,-0.022653183022922598,-0.015864854712969854,-0.03994300726612813,-0.04924017926109626,0.05304131700838304,0.09408250530015488,0.021781747888605933,0.10528904753579925
CXCL3,0.001457803895133162,0.1335482877406874,0.05582056286046938,-0.014452136799034962,0.0375573206373465,-0.006832412601989396,-0.010509884684811878,-0.042374344933080545,0.0648708516249113
CXCL10,0.11610872873260923,0.1616522578613218,0.039940915393540916,-0.021953853574205727,-0.02121444367889795,0.15907688172763618,-0.025054953622263867,0.07435001687376225,0.03509097110237446
RSPO3,0.02732795149429066,-0.03291522419856652,0.0166205106803062,-0.027122030120564255,-0.013950281022228343,-0.022592567294506878,0.0355592846569245,0.02822666463873574,-0.018751945464305624
CORT,0.07294870900932317,-0.0569671699381826,-0.013351057307479257,-0.03360853858380257,-0.006106955791753902,0.03723413764247998,-0.01954740402403835,0.012181226763892248,
NCAN,0.07648203027960088,0.008000679749380242,0.017694073630722208,-0.004963958348155318,0.05734299212660105,0.036497231152418694,0.07914490965172755,-0.04360551494148548,0.04620706877444018
PRG4,0.02988847851490791,-0.02851352679060019,-0.01888476746961262,,-0.01631018458150657,0.020133059028554723,0.013300755761669735,-0.030022063473748813,0.04956208478082025
ZG16B,-0.027003648319321838,0.02046399064281547,0.15303268188220992,,,,,,-0.023381657911846123
TGM2,-0.028408432166154254,0.13059461631063407,-0.055702073235741986,-0.020936124604282163,-0.05562387551253927,0.01918865157932489,-0.0014549424991497182,-0.014139449833158313,-0.010561086608244025
VEGFC,-0.017119972888770103,0.023485579444276445,0.015028534284694917,0.05408157198023626,-0.016645193487155728,0.04441584829807908,0.03219877620206062,-0.01058199952926545,-0.040477717750920295
WNT6,-0.03141981042159115,-0.02803931991378404,0.026115142346395878,,-0.014527084344479127,-0.02890847796795081,0.009682670093004237,0.0328096753106749,0.13435344922739256
NRG4,-0.017935633699029268,-0.012765220820954612,0.03637586595312626,0.06077999862755408,-0.019418559684905398,,,0.07682552717272935,0.026704420864090233
PMCH,-0.02067178306088395,,-0.01477727166947297,,,0.15472997346687425,0.03385556369151529,-0.015179423569579697,0.0006708719014763895
COL9A1,0.004284365566828964,0.012817345918955957,-0.02705772694231715,0.07167190615879301,0.06791428607332829,0.023674561327771657,0.017032350935190104,-0.014931109827813609,0.04605406089148503
GDF11,-0.002312945518020957,0.10337445250945845,0.03449495006988409,0.008772165290174532,-0.002009422288895957,0.03795330066160725,0.016178913254184638,-0.027760799574676427,0.09250125561082391
RAET1E,,,,,,,,,0.09862227289276747
IL24,,,,,,-0.014675322563873317,-0.01838190624540684,,
SORBS1,0.02243140380203921,-0.039837264742785615,-0.033206623102096516,0.044267654261435495,0.02784777654525541,-0.03652364838495958,-0.017993173378843933,-0.014069074465580016,0.019007130620527706
DLL1,0.05434799362740757,0.059186005052873386,0.013525116774121942,0.053171607709559136,-0.026134727066112366,0.029166693505114104,0.089667764025428,0.021997498158655475,0.0011342842694878712
TLN1,-0.02284087154532922,0.06726144345524485,0.033707767126505084,-0.023762429150715615,0.007140140030378805,-0.05818738999436636,-0.06736638499567178,0.007713218673703808,-0.013356552069593733
COL2A1,0.048028183228596276,0.06536290666929447,,,-0.013552785145149836,0.08227059158137699,-0.047908870838349625,0.01547156966315137,-0.012024359682757084
SHH,,-0.002440035354027924,0.0036538678132472546,-0.015511132330146017,-0.01293467915891503,-0.010638493710580638,0.05184609887720125,0.0009695736844215508,0.01346302846302912
PON2,0.09575355346324813,0.08784119542916455,-0.0020697319808527636,-0.009271114208981687,-0.016908308408432673,0.010537354159577303,0.02223879218721139,0.004118484129400135,0.015732084212225304
ICAM5,-0.012262261326274781,-0.05142863307997366,0.012293389157296214,0.03588119317117939,-0.011962237896817095,-0.041021563271110374,0.02642670604511573,0.013444280187056675,0.047092458814337046
HPX,0.016658626021262495,-0.008099156807312281,-0.019812136027392117,-0.013509339251413876,-0.011914957696670373,0.03675864104392467,0.01928340109701761,-0.0420173361239205,-0.0028241745801179745
SFRP2,-0.012791750057274221,-0.021004491823896635,-0.01651211980932301,0.014714804540223428,-0.025374530350532793,0.07658643501296991,-0.003908009893537624,-0.05121721412382455,-0.010404750129055236
CFC1,,,-0.012705502824057613,,,,,,
CD70,0.014961951929478053,,-0.023700211373032985,,,-0.047352373010057756,-0.0016166651057700565,-0.019224317634562827,0.030451724645885213
HP,0.007564262303799512,0.008746238534596834,0.029139172583022267,-0.026590088857457464,0.010807574862277576,0.03909176113185072,-0.012683943874292515,-0.050037501180945826,0.016665555342592522
CXCL2,0.08622976272443819,0.03903762715790046,0.017818618165188125,-0.018774673235680616,-0.025600838834374477,-0.0025809490146208847,-0.04783210350728343,0.05156123041157206,0.03585811408225947
NPPB,-0.02512249626744863,,0.038235710547439405,,0.0032394245769099203,-0.03866399693751031,0.00036850982028117165,-0.02268721738884849,0.0029214174022801
CCK,0.10395383574336348,-0.10760204143831278,-0.037005567430358106,-0.09392541673304669,-0.07341351381419929,-0.029833071768525152,0.05123978396051367,0.028914378286563788,0.04257901993269019
SEMA6A,0.0419880753702132,0.07265094577582101,-0.0032334457949253358,-0.02923231517665002,0.062215227801369385,0.07566190421488883,-0.013016529209035468,-0.03395958300725253,0.0640719782600791
IRAK4,-0.02137951972959945,0.11601714573325732,0.026388245868875095,0.023973306452262342,0.12800003808466529,0.0022228785872357515,0.0009666077781416671,0.009378581108305238,0.07481192480418608
GSTP1,0.011632171881808533,0.1022342436458792,-0.0049978265720192865,0.029363771910909522,0.03493108664910389,0.02342862643600664,0.07378651679768222,0.011193332079866442,0.04361225439116784
VCAM1,0.047994141706035415,0.12353567911964587,0.04117850433788362,0.07527401931511891,-0.02045710020964046,-0.005904142606347869,-0.016134983906576607,0.030140549241191538,0.023699083023206925
NXPH3,0.041802208993619444,0.04798120997573347,0.023526682285409137,-0.0030614905289026357,-0.030940084733978263,0.013610631544799016,0.03494084983749378,-0.0005816650550974668,0.043010695543431586
MTMR4,0.07628237260303895,0.020830385698279948,0.06038645255095763,0.004751890829393607,-0.00961209112449275,-0.01029144307063626,-0.015714809125410466,0.02704280828447674,0.06894749967330818
LAMC2,-0.002761681707496565,,0.06501005855034656,,,0.05412853679032054,-0.02414060076413651,0.08682808521294241,0.03818168838126917
IL10,-0.033499927974929594,-0.0345355549934459,-0.030652842713385735,,-0.014899815712769613,-0.034340729014823636,0.007766816285768562,0.01617572315281972,0.019112237214548515
SEMA4D,-0.0142795015234454,-0.06168458995577086,0.038548336714433654,-0.027055179031381788,0.04396779391286943,0.014922327347508958,0.05661148572753316,0.03939389404890313,0.03995596914866128
TRH,-0.022157027614324535,0.12653383012122693,0.03570660906534268,,0.08007500313754579,0.06590113997675161,0.0053224772387616475,-0.01221111785395467,0.05817408811570899
SEMA6D,0.08203387834817343,0.05986336002117409,0.019794110783128593,0.011616892728230811,0.025755466971609353,0.028160460719302907,0.0077877336082402705,0.010355972458031574,0.014734222460357958
CEL,,,,,,-0.022223532835559147,-0.03001089944625106,0.038101207139268796,-0.026764197310468363
PDCD1LG2,0.022255432285097892,0.08437746359612153,-0.03567889511669641,-0.03778723583817731,-0.025487904571746087,0.07176377530989425,-0.010746571958871354,0.05438127424917839,0.0717928914835371
SPINT1,-0.02748136914428165,-0.0012878997402691226,-0.0004982608821411492,0.06747480601709095,0.024570114962071343,-0.01204235184543863,0.023095056220456156,0.008910989779140075,0.040990162311610935
CTHRC1,0.0073575435439502445,0.14312146710405335,0.008863870690345005,0.03359763527688408,0.08395940431671128,0.08353497897475325,0.023622595736051643,-0.06173726453117083,0.030305430161094937
PODXL,0.0427372727944258,0.1510102726353904,-0.0011776694752322916,-0.006963485647329619,-0.007505601533976643,0.01248318882261403,-0.05176676915712398,0.0017337308484875718,-0.004822104172988953
JAM3,-0.020959940454580134,0.09103657066257785,-0.01658760064388394,-0.0008927670675226473,0.03215091939426215,0.05290957466271463,-0.06807558726331292,-0.057260832351568425,-0.011275634409407948
TGFB2,0.007269597552150542,0.1529000498804963,-0.04396251373233349,0.046200301244762904,-0.0001458210504360286,0.01985024057303476,0.008407731340694608,0.0418777275467286,-0.02356965364896948
COL18A1,0.01807585858984586,0.16630347328955214,-0.01095461398755692,0.03337837319446208,-0.0509441026025033,0.018557533047882775,-0.04622973583321904,-0.03492577054702018,-0.06818887299549967
NODAL,-0.0239466328692404,0.03478831102545472,,,-0.022883375181151147,-0.021938143144740484,0.10048834000882646,-0.016849432043541557,0.028264126854060226
INHBB,0.028892676302338268,0.07591978219199834,0.024244010379376325,0.03682228540071349,0.005066480227964256,-0.01714029859899144,-0.016977592713286516,0.011146043869638165,0.0807451159815445
LCN1,-0.019718537118989507,-0.023095881092701352,,,,0.014046241519429781,-0.021442930241747662,,-0.021545432429154698
ARF4,-0.015130170072816846,0.09360538298096559,-0.0142113957549449,-0.011110486025441147,0.08964641263521432,0.016857303020829287,0.03867145114824731,0.004179445880155683,-0.041468505511608064
CXCL14,0.0206160179826986,0.014861402620091039,0.013831057416099083,-0.007704588046683374,-0.010348102383636742,0.025248177770393173,-0.08096586076380456,0.06999358647973702,0.01631206466651429
LIF,-0.05979745415551321,0.11195748690977508,0.10299232619725288,-0.016015630094551342,0.15987025242102715,-0.041817314489943,-0.0649864930389205,-0.09254400460725762,-0.02484436814684771
IL17B,,-0.01835354562377522,,,,-0.020306179033162116,-0.03433348613761371,-0.020962259145494738,-0.03639325006020914
MMP1,-0.02718525957485752,,,,,-0.032082181994194735,-0.03534332808163921,-0.015179422367462229,-0.029609493635617733
MATN1,-0.02588986399124247,-0.02421446115267294,-0.011265181979487428,,-0.013552783458570573,0.04694980056214341,0.01512744686171415,-0.021603858453877852,0.05553630382012845
ADAM28,0.04447234457818187,0.07833282918893643,-0.0012463251046070873,-0.01122532377359545,0.00513487169539224,-0.03146982077122337,-0.06815841534001137,0.01677670272559719,0.019777190632167915
TCN2,0.004515584712010974,0.1442357091078306,-0.0392285252727755,-0.0431144744656631,0.00686806054160165,0.018853145550516905,0.04154187800356048,0.06724609910254337,0.061442735638749094
THPO,0.11123886530791656,0.05984620261709218,-0.023126930138368626,-0.016665784000606965,0.010918177782274103,,,-0.018740346565059175,0.12316566853479122
CUBN,-0.008022630929901998,0.023716047830663653,-0.04147075810739721,0.025198250575297423,-0.0010539289854464722,0.09805701736792038,0.0488175569703194,-0.0225977477792053,0.021946236945122828
TIMP3,-0.023884540189101244,0.04873809071548291,-0.017329349253750057,-0.02851909524913196,0.011079888574259166,-0.0001675067579830186,-0.03868446024879035,0.0013528137888896975,-0.03842396073815505
PIGF,0.05147602341400339,0.05713330008652916,-0.01071393430823995,-0.011508692161765909,0.0226902190308041,0.019335494274951726,0.016331729025847695,0.030911497265646043,0.050615345614282575
CRH,-0.008518427245237884,-0.0355153917406866,-0.017734026028506437,-0.01128420676494539,0.053026671434277146,-0.039672230581999916,-0.03030619538365748,0.059223565903427436,-0.019121557957852194
BDNF,-0.02028689409570228,-0.07796047791134773,0.06656519930625672,0.06821343773716361,0.006492334710118044,0.036754476441356376,0.004301723555867105,-0.024222849126361738,-0.007615781098495845
CCL5,0.03780065209440261,-0.029673777909880444,-0.0450246606005975,-0.004721382648852246,-0.018385982671549516,-0.013887140271768492,0.02242137082195036,0.03257164774108383,-0.012785623296563004
GAD1,0.012598354121021763,-0.10233092501598341,-0.024156071974908856,-0.028321984601511696,-0.018177403409873304,-0.027430528761255214,0.04967909932336203,-0.0003969956443873988,0.0655902251563894
COL14A1,0.014742126774869817,0.018357526894444275,-0.000794467481044941,-0.021829844763392846,0.028553640316464266,0.04355992938251834,0.012219462270581533,-0.00286084529448344,-0.025532493517099263
HLA-A,0.026992226944253152,0.2037436589414087,0.06001766591705015,0.003964575483191593,0.047491422682285726,0.027013991214378273,-0.10024677119330215,-1.360494446397732e-05,-0.031030429454979955
CD5L,-0.02310261122169882,,,,,,,,
FGF18,-0.020903687496730026,,-0.012071086304508753,,,-0.024006767605132068,0.014571569257414159,-0.02623112198527197,-0.021305651221540257
ADM,-0.09395440636929928,0.08260583946930422,0.021067121041708256,-0.015392852472750435,0.07298428062963014,-0.05541025603703027,-0.035865511187680076,-0.011128452091126138,0.022852558069407312
CCL15,-0.020367987045373844,,,0.03603321932216984,,,,,0.025707769969498143
GNAI2,-0.018742548020956214,0.12986323564039137,0.03836242303377987,0.016956557182545035,0.054656010081729496,-0.03581125844579438,0.0017557335648028178,0.01367211239214906,-0.016003167813629333
HDC,,0.09105937415520886,,0.007641160129849475,,,,,0.015557239685750224
COL11A1,0.0027893251715366005,-0.013709794124790049,-0.023054442067485182,0.017893032262302728,0.05514064699608798,0.043521700849697316,-0.04597557574533506,-0.013180204386025858,-0.006502966873257663
NUCB2,-0.0016380800888241068,0.017215841836557933,-0.02676188516511597,-0.01891487659734332,-0.033791052763676194,0.008445645209370158,-0.05081869780986946,0.0070343661210125735,-0.02758109587056066
CXCL1,0.05667235299824423,-0.010973265861507675,0.04349051513467082,-0.015165962936353802,-0.018385985788736882,-0.0641004259253322,0.03401353021651282,0.00391728643106153,0.09094920063270898
VCAN,0.0005177942777376699,0.09570565615376142,0.06702884554412547,-0.0032201720925785202,-0.009153245372273902,0.015896865438528175,0.06411680924331799,-0.034170533127429716,-0.054108629259478805
MMP7,-0.0325032299933892,-0.016858088493568943,-0.011125454928088967,-0.02929735489241769,-0.0048515537338153225,0.036320347419423624,-0.0866454081455197,0.004026045604044805,-0.08259374095512576
PTPN6,0.006688489479231174,0.10717438081659295,0.03458473714398398,0.004851169305283017,0.013548239686949005,-0.002998176025193429,-0.017189445477755517,0.049583891015630835,0.023077805138897223
PTGS2,-0.039783669424951824,-0.1032326888237769,-0.01495986369412591,0.005665675463748063,0.011746398039453283,-0.005679723255394293,0.0015962796372100884,-0.0033834035982850414,0.04097767779754569
XCL1,-0.025316329762714192,,-0.018273143444103617,,,,,,
CD58,0.04801342671412687,0.10413620507291278,0.020091368991378752,0.03744887683010064,-0.025090056122030222,-0.0024035078926410267,0.03426016860592105,-0.06683803077186173,0.023005996857561866
TNFSF14,0.030781518449434126,0.05570879147745048,0.06528591074944576,-0.014813155055430943,,-0.01920415139662787,0.038177619501535615,-0.021918289265183858,-0.044320017001872145
CNTN4,0.05903574075796296,-0.05985959039915687,-0.021293558047427448,0.006967593446422711,-0.034561333155183734,-0.016584609794699983,0.005537467990270623,-0.024752461178810265,0.021336218210625302
INSL3,-0.02267875911024029,,-0.012828819659370643,,,-0.021357411465920375,0.01714973054728162,0.04580367045536452,-0.02530110680522116
BTLA,,,,-0.0189169056533195,,,,,-0.024464905208632266
MFNG,0.0054761032139510335,0.08116545332678411,-0.0015684125773817673,-0.04088568793573293,-0.007682504131879305,0.06562218110739668,0.042207891860037365,0.020097918441504492,-0.02241630639439796
ICAM1,0.04663012875040261,0.15068683388715573,-0.008532373259447518,0.003141359629223278,0.043605175061954646,0.0018623206560308553,-0.025686023796054454,-0.024871825823417664,0.04674117577395085
PROS1,-0.011654169596774917,0.1313617758274918,0.01789781858886784,0.05141243280994028,0.05270274902684476,-0.0250363449490627,-0.029599884433438813,0.03864392913224983,-0.03437491512009338
CLCF1,-0.01626621026838148,0.058775980235085803,0.018889937674881112,-0.025030500595045916,0.005144692623543562,-0.04045083377131683,0.03320851919671581,-0.02244252936160899,0.012917497001124278
