,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,-0.0008292432133330685,0.006204274507942659,-0.039386630901445466,0.0585247756615274,-0.017083562507638504,-0.004758783528226418,-0.05508558995730153,-0.0018384841243297757,-0.05193886573423814,-0.015113182713989922,0.09009208429714963,0.04095781182505701,0.04832061652675199,0.0370765669213258,0.11510133990456926,0.1184287153236141,-0.012452909561528442
NTS,,,,,0.07781594531318198,-0.013757227454077094,0.034431814080577945,-0.01923547340517007,-0.04289517563998966,,,-0.03285632239518791,-0.039352010272911506,,0.045022128199887185,0.18392296820946272,
SFRP1,0.05749254093378021,0.0024715591517756657,-0.026646769428676137,0.03709673026533827,0.03699425207155059,0.07243481788471733,-0.052816634624545986,0.022752550158820037,-0.042679509893245426,0.03107208905624348,-0.007522198237881677,-0.015947564546712298,0.05857444268892938,-0.06416685320904732,0.10099812173131656,-0.04193947732266425,-0.03240341566491281
CXCL13,,,0.03499155638699896,,-0.02356634979247258,,,,,,,-0.04794804219662838,-0.06243520824891316,,-0.01059065731954342,,0.009724291900358565
MICA,0.0038261970173871693,0.025359421694937656,-0.034098258111565145,0.01697335279749961,0.0012587208520813851,-0.015855239149693102,0.07957836470018566,0.008521087297301414,0.00862895101122951,0.05344751537112815,0.11848423039131341,-0.018997504407576273,0.08177246451417224,-0.030849678064133534,0.1070949759626868,0.01831912712358138,0.04414635475357647
TG,-0.041702521688881014,0.01684378565427425,-0.015913284385696964,0.018427126870080864,0.026925572226793166,-0.015879467069787344,0.07035189353998776,0.035679146593040674,0.06391100204866994,0.10486615604690878,-0.06429338506316,0.07802054044302133,-0.03926710290235205,,-0.017132626314128117,0.025732272163738013,-0.02742108150357007
ADA,-0.05128490035242999,0.06638759238420802,-0.03287472680332452,-0.021851265497939882,-0.05367740577659272,0.054789619428357486,0.14446359127860098,0.02859189742397605,-0.0037667614038891122,0.08278321918297019,0.0135164590396147,0.07809272279935274,0.03315026385766442,0.00026262263560607337,0.0009376118709842881,-0.08077896989476119,0.1354393964396929
LAMC3,-0.03806237815009421,0.04272493539087133,0.05924552970674461,-0.011839534345370226,0.025253733834641568,0.08012557960552383,0.1427921113258521,-0.022720037910517264,0.007507865793644519,0.05652243488496288,0.027962640205520802,0.08216395165984933,0.0613451389772886,0.042043395248170516,0.043119539245926444,-0.08708578117321605,-0.0011682086707484104
CCL7,,0.06854930024430841,,-0.019007014150846043,-0.031244628837830763,,,,,,,0.023195620901484366,,,,-0.0035344236343071737,0.009485080902833164
NGF,-0.030139520174547685,-0.027090184404229122,,-0.0030979925226962786,0.048133579515300666,-0.01515327072797334,,,,,0.010019141609531091,-0.00021778313862720638,0.05539589654308127,,0.031401315278720414,-0.01601533339033867,-0.009987363605790117
TNFSF15,-0.021809650571570728,,,-0.021165239878120898,-0.023133417165300603,-0.018399392761633798,,,,,-0.03687309963481961,0.08392116918724679,,,0.04562653590729517,-0.028193218379037883,0.005257290771142819
HMGB1,0.01163080502203502,0.028556174675752066,-0.01797237647478761,0.0020319891737063584,0.022552846363188255,0.05339051645975414,0.05943771194901618,0.01765486285631243,0.007625153046076948,-0.03161888596765937,-0.08036739372875817,-0.015402817568484354,-0.11720429947289808,0.0006096273471577203,-0.0017582366815685013,0.031814696163399464,-0.005567724486280341
ITGB3BP,0.05831972366316117,-0.013841043126158968,-0.008540250266321112,0.047578844650294355,-0.0036157978063734663,-0.009473436603713326,0.08449579947132813,0.00879223854410945,-0.028265559109957327,0.0005292644387161718,0.017085907456776538,0.04004186698543938,-0.06735498189810675,0.016697614436103052,-0.03518146943493281,0.042676072089592655,0.0014487795662080306
AANAT,0.04240568425447842,-0.022891597473817922,,0.010356454964724123,-0.020844592377424774,,-0.025193021708160748,0.014269351962078358,-0.04260685933693955,0.031069656166492654,,0.0331616562041899,0.027851506044647964,-0.03147045873333203,,0.04738662209250419,-0.024004210759756634
RELN,0.054323334025176834,-0.020343409179787435,-0.019922150467654418,-0.033427932317274194,-0.03193808033599742,0.009766797584407402,-0.04294817084825056,-0.0008234761632947346,-0.014164981487225564,,0.03917845685850287,,,-0.039355749136246274,-0.00045886419981234046,,-0.05097638835517659
IL15,-0.016802161103065847,-0.027669172201692432,-0.02027328084831905,0.0193740519328109,0.04448927254542681,-0.013092261781162826,-0.019806636979812338,0.0068404711486082055,0.018226072374804947,0.011159459650711344,-0.0007171296673063971,0.03577031079288835,0.009955656719239734,-0.02554806856645026,0.04191278349388493,0.0040985081874519835,0.08783480796369392
UTS2,,,,,,,0.12578764844272927,,,0.028384428274575234,,-0.023901084608521896,,,,,
BSG,0.07072610172936342,0.04263667700532273,-0.018544144548192615,-0.017761893889972232,-0.0712868973079759,0.041769431915013984,-0.0005111235301605127,-0.05268164588755177,0.043247665557479345,0.03319731966932231,-0.07078114027802292,0.06944957662596482,-0.011453248381230902,-0.01903991286019602,-0.10530912060247909,-0.02107525188879606,-0.04047450179995297
ADAMTS3,-0.07750486816289594,-0.010343426004015829,-0.004744066361039887,0.03111144630496829,0.0010200740701885704,-0.021087846302971173,0.16201643499820803,0.021314936081666635,0.015017431783890721,0.028520989854923063,,-0.040725010762797005,0.05232095686893029,0.04120830131096997,0.01030192294797351,0.06165177678029538,0.057416111158960614
CD34,-0.04545190830556445,0.05202151002957016,0.020177565361302108,-0.0020621281625694604,-0.017716104526937754,0.017756838326990508,0.13929800624887315,-0.0017144985101773958,-0.04940083251112572,0.07243268835529401,0.02575411902312216,0.10530939442798022,0.09790269667945571,0.023002666527034636,0.03996438286952065,-0.060661595107416394,0.056294101892357
CCL23,,,,,,,0.13489431850222744,,,,,,,,,,
PLAT,0.06379805372092746,0.1251662348306775,-0.053201625033016196,0.00026298338505170856,0.02665545845123379,0.030130350259807512,0.13241578147788172,0.003391629687299246,0.06525561207030905,0.02015626665848958,-0.028510091233234267,0.053226641176123496,0.0840686243083771,-0.011077290684351567,0.0074255180911993995,-0.07651288601171506,0.03921591364729869
NTF3,,,,,,,,,-0.0075392458963698585,,,0.03827348600078313,0.10648548507408684,,0.09112783186217892,,
LTA,,,0.09873359638302225,-0.024360787915274074,,,,-0.016506731583535734,,,,,,,,-0.02412271454130685,
CKLF,0.029392812613268964,0.06476622709402553,-0.025592829125717424,0.002851399164059207,0.012718588456375142,0.035017036042886335,0.14259811407672834,0.008949543962937382,0.052609087803274036,0.021866934813440157,-0.005903041167975487,0.121097608238922,0.12514632577283807,0.05969773768172405,-0.04013385583429067,0.08459209984463732,0.04165348990990096
CD24,-0.026522674814839133,0.024602981633833114,0.023601396512769938,-0.00015223456179973296,0.009031186067616742,-0.007183773960507697,-0.005990716179565862,0.026214700468509648,0.1191043475683686,-0.049101383868224116,0.1345328122679654,0.018013625254419914,0.09726436858017039,-0.010691672884345077,0.07031732064675887,0.035836742588123964,0.03071468219201367
HSP90AA1,-0.002886893592190562,-0.02611983771257202,-0.04544903612364379,0.03662039448183305,-0.0237691711590829,-0.04896884082028238,-0.17374567975425345,-0.060119780024316734,0.0014887623746729199,-0.05551524468201191,0.03283572365410185,-0.11944127150803642,-0.20508775178283153,0.002849125168724125,0.015712477703370354,-0.015895219545738408,-0.10156995821183465
BMP4,0.01668636779911821,-0.022639079712838843,-0.012405526129070378,-0.031080007295302723,-0.03154432809482112,0.04358950280040682,-0.020509427812112447,0.03182862956768391,0.022596886444905963,-0.03926719310283077,-0.033934560963666094,0.07120105237734517,0.018849839892205674,-0.005975395763973331,0.01808970637969165,0.016583882886547437,0.07731335245648627
SCGB3A1,,0.06894652866626046,,,0.034496702961223424,-0.01671250371750196,,,-0.030576558077164605,-0.04298085477514247,-0.05143554178578423,0.07038889665779612,0.014057752021166436,,-0.007127730525058991,-0.050840270199326285,0.037909415491383124
IGFBP4,0.0010164249222665187,0.04455602561037494,-0.025081804855494383,-0.0006663850774058145,-0.025160106291980042,0.04790982315054868,0.13435391539786268,0.0004681374455877193,0.007351777718344603,0.09818936989368982,0.04717712885553118,0.04826063947331105,-0.08176722472300381,0.0032971545326377235,0.01175379862860863,-0.07680345574157726,-0.011105008258008371
RSPO4,-0.020704984543478914,,-0.0189187177483373,0.003825059243815718,-0.015184848209767721,,,0.0791382446475043,0.0281443407381449,,-0.006723177562895754,,,,0.07830899102548708,0.12119987835476823,0.004999600871961877
LEFTY2,-0.021426912568330677,0.01481270530831376,-0.011846406064360231,-0.0031052634419565565,0.001634707752741034,0.06323343907644811,0.13065982715977287,-0.010885452549657787,-0.01884844287912717,0.06482430546612819,,0.06888085334736656,-0.02635517731928768,-0.007694585366518343,0.01957117451640592,-0.007483358979639284,-0.019273658726703006
PF4,,0.06667564784377905,-0.010645177435261862,-0.01658324538610617,,,,,,,,,-0.02960562982962349,,,-0.022749703393617593,-0.03774464546330696
ANGPTL2,-0.04394219196256661,0.027586809445444147,0.03487980303740029,-0.004216847216826675,0.039218237350147976,0.09385418677551255,0.11659836384212281,0.005631655973595119,0.024540667243717805,0.16333631649174724,-0.07618337712809002,0.09653520600416374,0.12296812990516365,0.0028058639671536554,-0.002110955099366125,-0.04475114963364734,0.0179451106961389
LRIG2,0.016874082342161922,0.04713252192712837,-0.037462893349119536,-0.017651331317086495,0.010949376570727585,0.0324915961340522,0.054354231750723084,0.0011577620264856699,0.04401411464480721,-0.023073653793298846,-0.043455351584040784,0.018357838057095108,0.10123025198946237,-0.042348802107710144,0.005666762279753855,0.07566961213348289,0.0085326409510499
ICOSLG,0.02687560546231066,0.1083269449514779,0.007585701067040396,-0.012544035905297358,-0.00560548294528229,0.06392958564371858,0.08629134254478331,0.00529551446325015,0.019657055613255835,-0.007949665277604583,0.029210242312248072,0.07210457856507198,0.04691853044516051,0.025778051481255084,-0.02638818695965817,0.05044930279438791,0.02921123321861466
WIF1,-0.08568256633854891,-0.029450167237034038,,,0.025192643115232134,-0.03456004184252722,-0.09981754460856257,0.030625012212060154,0.012940852686547212,,,,,,0.0506080511015142,,-0.046234950129087134
NPPC,-0.03782491972128106,-0.03422201143289171,,-0.0026772947981128386,-0.033497802082199664,-0.020708454871099635,-0.009792223660230578,-0.0009265057752775312,0.08056215588315327,-0.05369517136594342,0.06362513329125631,0.008729309383291596,-0.04048803348400283,0.03914127244479687,-0.06919685582738934,,-0.06782916906835532
LYZ,0.045980892174623735,0.0033401513839712424,-0.012623559304094908,-0.04180353055817166,-0.04412216274879738,-0.037456811437525724,0.08188561989111842,-0.04882974460290427,-0.03473952964167528,0.12487503110507811,0.05934079696250368,0.05519674285131083,0.007417997649440789,-0.02471995134902295,0.0509085358029251,-0.07241730552715955,-0.010734489853104994
EREG,,,,,-0.0034063510177679847,,,,,,,-0.02017729494977177,-0.06233110689350478,,-0.03976314913756581,-0.057595769905498195,-0.017664258512794098
SPTAN1,-0.08104168252146164,0.09821368433210541,-0.011248684354050078,0.0530066435501486,0.036838085966065234,0.0004636359859578367,-0.04462768234020633,0.06335639365997506,0.02431155979362626,-0.006994518220237753,0.03491897091857116,0.07646981529303323,0.07285036697098489,-0.04949464536407621,0.08149344886753196,0.09341248012958998,0.006396197864425573
PTH2,,,,,,,,,,,,,,,-0.020428312970000216,,
LIPC,-0.026769460725222814,-0.02003778711907788,-0.016021560967036202,-0.019390456257443588,-0.027738075471801755,0.05404348601554042,0.11792521385637234,0.006704053572203518,,-0.009313456134569123,-0.032741162113567736,,,-0.036647086642893255,,-0.0012820379109565814,-0.023860883611688765
COL8A1,-0.027630269432575388,0.009173301637811585,0.09227532015778783,-0.030189821869637017,0.010226257137845063,0.04317549554056521,0.07624593579536293,-0.005600712713294484,0.04508163959981676,0.03452639625374535,0.05560921132508989,0.11843183488622057,0.04900336808336458,-0.1109335405258772,-0.02329493486334323,-0.08089485274577987,0.13296190465913807
GSTM2,-0.008374411924440226,0.03391625400774773,-0.023326333201484143,-0.004872534895983163,0.05418484922712711,-0.011071270243209983,0.023125302315915308,-0.027554992352735917,0.034019851685308626,0.015116104609309806,0.04611831110293862,0.05804732849539093,0.0529407739485177,0.018573905393884205,-0.010105028236147133,0.02228770166438024,-0.009061824792193687
IL4,,,,,,,,,,-0.037005277235481734,,,,,,,
SPX,-0.03172490215864068,0.04064318646956049,0.009060239575495609,-0.025600225421088217,-0.03344658383431938,-0.04426708895606655,-0.06494335669282851,-0.003881539031666146,-0.0092806526338182,,,-0.018065968491527636,-0.01469134216564023,0.0673974298999315,-0.0028054823218818287,0.19503566226855337,0.08264809635639814
MFGE8,0.010660362850850843,0.04187213246840401,0.033825738691936905,-0.016959687456417107,0.013581721504151496,0.04163318091517563,0.017238820101729467,-0.006701851854397948,-0.00046014764950149485,0.07145283117872403,-0.06073815491851781,0.08205178773749103,-0.00981757401257769,-0.07604175333133838,0.01388297509877409,-0.059130754357268,0.031442834485500865
TGFA,0.0068395888088588494,0.04249638430432513,-0.006120430944471134,-0.014021768072521897,-0.035479691053791916,0.027821371055815388,0.09837024781033422,-0.0401348684952149,0.03750057666024943,-0.06747977054187286,-0.07025505887622605,0.06346478917791201,0.06504905290769504,-0.04453487534124413,0.05350346966486313,0.12127021717549318,-0.04516771469120284
SLIT2,-0.05707931072764723,0.006338758637041643,0.020384220226254725,-0.033744702773462525,0.09756312940310326,-0.0036745681734003063,-0.03222898253080223,-0.04721415143112991,0.031303435739729664,-0.026799623556832828,-0.014285922017977872,0.10483160398676501,0.059339921294240865,0.062300355780558876,-0.03217586033597383,-0.06501745095279216,0.03943396993240773
PLTP,-0.011798562033865373,-0.014899576461610433,0.010368260889251564,-0.011827839231902337,0.06407008899962705,0.019026119097313787,0.15754159779893953,-0.010404732880040091,0.06972455040232223,0.07705654848841702,0.16556185944375157,0.05183904448926215,-0.0782418093797444,-0.05752429188947074,-0.03718438792697693,0.03492420394448932,0.013358124893071264
APOD,0.05341892745223642,0.05793507876121011,-0.003317023870102223,0.016377507818246314,0.05286180147911894,0.008547148123484003,0.049789234051458006,0.01106247752384135,0.016727917394692707,0.028845958716878752,-0.06410374985984234,0.09044885212662156,0.17194455297851127,0.023901541389563855,0.07964695877188761,-0.0696631393856622,-0.034750759889381276
B2M,0.015772268985941657,0.07626402290106551,0.018362607153852337,-0.04299220883863753,0.004388206178531221,0.036334518674743445,0.2336755575942818,-0.0006827333600142777,0.07166180844067925,0.09210989018138,-0.031000707281702677,0.08219689024617047,0.022688364928976527,-0.043867450737502776,-0.04498385272965397,-0.14908087488663618,-0.07706886257131697
OMG,-0.007338522684832943,0.05109695578203223,-0.012557244254478928,0.027423691135848527,0.052411106486476206,-0.00527286673929595,-0.05124604005356239,0.008111463194452394,-0.07711313485542035,0.12991383797752823,-0.08383396902729959,0.06477698005080225,0.16522103079124525,0.0605729934400443,0.020203414562360772,0.16472813630638308,-0.026540424380969162
CXCL3,-0.061084373234492416,-0.032138029793418385,-0.02188547172438469,0.012232244538075462,0.008861947682819001,,-0.021195610892621942,0.007742813157550162,0.013078733934577908,0.0032895024343543872,,-0.019774584104593353,-0.09024777502392389,-0.022161512195437955,-0.02496966383484937,-0.04414977077384081,-0.013581704661928592
CXCL10,0.04859445993959275,0.06321339360698702,0.010931203894590718,-0.015921061573794863,0.03180087298447178,-0.01789563865893731,0.2260342720646277,-0.016745361491394647,0.038967166038220154,-0.001199620770245223,0.03883100638716145,-0.03303698057101628,-0.008270185037308926,0.13201376574758478,0.026735535004680816,-0.013330806317187612,0.050895263098509266
RSPO3,,0.04275293643089779,,-0.004190251132683152,5.3173942994939615e-05,0.024018920758049022,-0.04136827748905479,-0.02858893321589058,-0.01923892861360849,,,-0.011890612228333482,0.05346385305745346,,0.048541522540148985,0.00949645796784087,-0.040543793738771046
CORT,0.01714182175112537,-0.0005124599969511792,-0.019011612797852216,0.0071458410086287765,0.012466297302768459,-0.030121308894695286,-0.014473387267077023,-0.006182547420850195,0.027742377480911115,,,0.013443656192363106,0.0717586692190247,,0.06687254097752088,,
NCAN,0.003446813390562919,0.05605266666798041,0.06602574340967536,0.04472254345105802,-0.0018509328291342491,0.05993582740691586,0.0659538268022637,0.02367612275011579,0.001180084417479135,-0.0010543820254646224,-0.11078337167021618,0.08472230344851768,0.1537053612446532,-0.02911809789778381,0.02704346085314866,0.1571379411874851,-0.02380162576888275
PRG4,0.016600896798802743,0.1791579966496595,,-0.019007017112807053,-0.019860350208116346,,-0.03583616752385715,-0.014110750000247146,,,,0.0017700194674522295,0.03902500094222486,,0.06138468757218066,-0.020341208074282763,-0.013391052420480797
ZG16B,,-0.0055281263678250364,-0.012809740897238154,-0.02205996791268406,,,0.02270634340675189,0.01611887317795608,,,,,,,,0.005632311029022559,0.06272424730806916
TGM2,-0.016876442252357272,0.035092545217555525,-0.01682574410532368,-0.0079931898942405,-0.056713653952821574,0.04310699773148703,0.07234327766791758,-0.04567627656496646,-0.007368966559458062,0.07462757740502977,-0.011051764726881842,0.03921853487263475,-0.08989883501192802,-0.06999756073162983,0.06035586743565721,-0.057754710159608515,-0.0028325902538893647
VEGFC,-0.02606437272163823,0.06373267849244911,-0.01644820060908685,0.03598534462185892,-0.030571660054192585,-0.02683929457686842,0.028987265089698018,0.07038707888198421,0.07619909320673611,0.13816426577754345,-0.010418977645254634,0.04782395955434,-0.020727440115968374,-0.02923139976648942,-0.02422106993823157,-0.04049204498372899,0.13915235843920457
WNT6,-0.004851116082080837,-0.025457587567936053,-0.011846406375263274,-0.015132814699676445,-0.027365650540561313,-0.01342862657537281,0.04400362208807766,0.022400353152622992,,-0.04692520765590997,,0.04551569458550508,-0.005354238342489846,,0.014326815047696563,0.00111825589022134,0.06400191921436883
NRG4,0.010544143498112252,-0.014532168060622545,,-0.023132409318879197,-0.002428346724095691,-0.01643912136515423,-0.04463622003513315,0.00023894003618558834,-0.004627759119354358,,-0.012259990605720228,,,0.060249596978039686,-0.04215781560393676,0.15092264645371217,-0.03912946752000586
PMCH,,-0.016749105751962076,,0.0441743166237239,,,,-0.010704041730454413,,,,0.06692686324819883,0.015092268230743866,,-0.02427272962812003,0.02501011366040107,-0.008779959014908564
COL9A1,-0.040152924524319386,0.06597376254194923,-0.006251247364242345,0.011670283652945418,-0.025837045855472134,0.029842179055272994,0.02030884105120015,-0.03958322635288357,0.009280642663136097,0.08683458194609353,0.045207654360635924,0.0227403038631499,0.15614105800814992,-0.03760436178591997,-0.016429985617918978,0.08459456859833742,0.05710684066708085
GDF11,0.03878188278232735,-0.02423132005209539,-0.050342241679913906,-0.02651609238700559,0.005271424693446501,0.040284188077738994,0.10926218222241241,-0.04554799828081844,0.049134552383612126,-0.021671566264269904,-0.10232152726616117,-0.04611666118060036,-0.023922550453411354,0.005521831816952849,0.006490823620854842,0.05235841516630287,-0.021903933693020634
RAET1E,,,,,,,,,,,,,,,,-0.007771383890557545,
IL24,,,,,,,,,,,,-0.024245222034059485,-0.02913358311404578,,,,-0.01750989514206698
SORBS1,-0.013019606620159434,-0.02285462557999947,-0.03292721390259413,0.021314059825791074,-0.03563636414012622,0.008918958031671748,-0.04267599862555768,0.06309323456116557,0.005850313752328288,0.11607535060281542,0.019910844916434415,0.09732946270517238,0.016837917146339188,-0.02746385697411724,-0.003216103419199487,0.09750741756475369,0.06902791935487428
DLL1,-0.05351898786426012,0.04121191082593277,-0.0064887315973702064,0.022938502784437816,0.03385736237543389,0.020610607562690005,0.05213517567336582,0.04343433782523747,-0.026894533693759645,0.04102218367892656,-0.10146623618321636,0.11078473666383042,0.13587879880648768,-0.11714275810397903,0.025570410589168188,0.0412546405462222,0.01710486221469584
