,MGH258,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH916T1
PPY,,-0.02733443009203417,,-0.016745995990690245,,,,0.021686671489342776
ALKAL2,-0.027973286556430905,-0.015474909111844848,-0.025037219545480716,-0.011796897209538852,-0.0014425572484593676,,-0.062043965846514226,0.07313553177988474
CSF1,0.0420436016228959,-0.03152831311696109,0.11357175621414806,0.02935716367487667,0.037287402998994926,0.1005617501964171,0.030663765684466243,0.026788541074640203
SEMA4C,0.034757182316808514,0.037476717837083444,0.06762278906013797,0.008243160484374708,0.0761477295374256,-0.0179103670577958,0.034202827785651965,0.020645536941403156
BMP8A,,,,,,,,0.08037731370962373
ICAM2,0.030536148144034995,0.025929195701758074,0.03197845993096131,-0.04091862089488112,0.03634830179152426,0.08059870828607203,-0.07952578427538665,-0.027235741145107416
SYTL3,0.00903020569230509,-0.04437461804192393,0.014324874852882504,0.022511745656797838,-0.024373596447054956,0.0329270085168857,0.07987089799981559,0.01935668091946463
IL1A,-0.021705730075919957,-0.009442327224704393,0.05450097773415134,0.025682915006274887,0.07868417814598387,0.14110418649852682,0.025893455348125666,-0.03024626333729196
HLA-G,,0.035352200061004695,,,,-0.05508106142746525,,
PGF,0.0860154977292648,-0.03452716416269051,0.09788504009745344,-0.035482713147597995,0.02171248525332722,-0.06933306876743883,-0.04475902620669133,0.03225766868238792
LGALS8,-0.0061008696647439535,-0.025729595163746427,0.019807900234208906,-0.05652403346678645,-0.0011115584680888339,0.02581793915422659,0.08084849620779465,0.021706608025562037
DKK3,-0.05347967717463733,0.024157301320122178,-0.11351004887047277,-0.030179946835532573,0.0027582161675384857,0.05687145809436546,0.06819861339208617,0.040210066826722214
COL16A1,0.008089843969843169,0.032945376736606816,0.03708128887930122,0.04511348540962517,0.08433981296743921,-0.023634567911174367,0.07604357639560974,0.026962749640088064
TPH1,-0.03479965482198452,-0.03018125305126164,-0.02624982654510936,0.07327706258669851,-0.01808104451727467,0.01435502077171127,,0.04799776234460974
TNC,0.08164444216555075,0.022461263424320418,0.1288540841839048,-0.0029397722304123127,0.044332519776746765,0.09506784165260238,0.041837457761549394,0.046596063279895225
TNFSF9,-0.0186798795109779,-0.027198830209253334,-0.059256483479934285,0.03314975799762073,-0.03067667381841015,0.20012623635283885,-0.0654914350196667,-0.02650799834517848
C4A,,-0.01861687690986441,,-0.01985153828947675,-0.015893924991748982,,,0.09036271502263153
CNTN2,-0.08770177609002205,-0.0072217318448648815,-0.046035017937939175,0.006513274544179933,0.04100765409212165,0.003518648597957539,-0.008859560610411932,0.16817291661125008
F7,,,-0.02208190276956885,,,,,
LUM,-0.03763668589732714,0.01916410726333866,0.12076488506783628,-0.017723503787144258,0.08324483022982643,-0.03820816429831849,-0.003935451625149801,0.05468436221316566
IZUMO1,-0.017849216627069113,,,,,,,
BTC,,-0.02821594009967748,,,,0.02709411963696128,,-0.004069917270855821
APOC1,-0.07607853538333141,0.012808077245641921,0.18987421842879632,-0.021251467049881467,0.050005558990006305,-0.03987303436592736,0.12147421424715248,-0.017115580791244207
PKM,-0.035810078736788875,-0.007057036531514712,0.06497760242412332,-0.010626927869118947,-0.024977777762459564,-0.07142862648531226,0.047376966492392446,0.039964120081923495
TNF,,-0.03392293765031457,0.1501377194642439,0.038511487359283426,-0.010895324450516547,0.12058805691763483,-0.013809820217356127,0.0712538123344873
GNAS,0.029882408965126922,-0.01974467075706372,-0.06939075165785279,-0.024695964084845118,-0.002746858393683031,0.10517594219983663,0.013483430027210306,-0.0352145890274243
BMP8B,-0.043267108750070095,0.0007462307862784526,-0.06418148320943316,-0.026164910343178558,0.13218931420343075,0.03698967213502215,0.08675537527169272,0.0664472637017872
LIPH,,0.0020091959425239786,,-0.016005766606822302,,,,0.07508929770157213
CCL28,,,,-0.024646247461519655,-0.014339053745434146,,,0.11441279202740245
PTPN11,-0.01591495026924006,-0.006332859453499152,-0.009249055190555326,-0.008821239039886422,0.014979019218290512,-0.008967705733446416,-0.005130233484591115,-0.0487639502631268
ADAM12,0.02975776174834435,-0.0018890691389548157,0.023697724913895313,0.019534253048704358,-0.021784314312564525,-0.0973973663644753,0.0657092541535248,0.0033981008377795907
EPO,,-0.012022537952746465,,0.032758657405301435,-0.01808104717253729,0.00963972346855088,0.019547096679489444,-0.013831180506577355
EDN3,-0.026233687131542623,-0.010748427253261913,-0.039126015735381346,0.005856541477018436,-0.018267616670674957,,-0.03463369902624302,0.04607498389062001
CCL22,,,,0.05725698228157223,,,,0.05546031153243411
CCL2,-0.04417226377325555,-0.046555400367446674,0.0025790405771220354,0.024608244619448084,0.025524790143241074,0.011799786036390269,-0.06398461176322384,0.05332422318874875
DSCAM,-0.029455792173504882,0.00889732071519412,-0.00881729323488886,0.036905435654084905,-0.006463379283346838,-0.07848807106704721,0.05662411476585235,-0.0009338186768960233
ANG,-0.034151945052533855,0.02118061688189434,0.10020614774660848,0.0391272090457188,0.035693782174459114,-0.00870829261958872,0.06902205895865268,-0.0018074663712248184
FBLN2,0.07070001617025932,-0.03645860620088315,0.04485656691602313,-0.02064184306729711,-0.020181913682764816,,0.006246350820642209,0.013911770080377816
VTN,,0.03817831113494885,0.04552780667214522,-0.027511792003416986,0.0073428071625118154,0.1403423438935229,,-0.022556346745456996
VEGFA,0.02176115550217911,0.009621586855301277,0.061869086683294126,5.5344906140519794e-05,-0.021763934871410113,-0.05390169939880466,0.02783990401804531,0.030978618289385054
F10,,,0.0664678645896192,-0.018361623466370505,,-0.019890406150656174,,-0.02441887634535601
SERPINA1,0.016616846937090955,-0.0012093882886939872,0.12638902771618002,-0.045217613866198346,-0.037089349339873554,0.035543088270786664,0.024323843278797865,0.006964442754558137
VWF,0.05570878153930616,-0.03803602678863075,0.0863896141290912,0.006448857803561367,0.03670981693203662,0.00022187484087328116,-0.03399481063738299,-0.019869799824623002
GDNF,,-0.019557464686952453,,,0.05569905326135964,-0.05368305089799826,0.1172180937195613,
VASP,0.06454325311038192,-0.03857867379476729,0.09988901561703112,0.022241494324833473,0.031495890895683235,0.09566621277567725,-0.08386592443606856,0.02797755750529635
ADAM15,0.03643170156870448,-0.043005696359839814,0.12392116238794286,-0.0026764548250780293,0.006137284137908882,0.0827809764398036,-0.006985228045452837,-0.03782197380166736
WNT2,,,-0.028248101218792485,,0.06129452155825076,,,0.021012207874660183
CALCB,,,-0.02440976272194081,,,,,
OLFM2,-0.0691697182921436,0.01720682435450103,-0.05355310093406436,-0.014832689782066073,-0.03932845717424953,-0.012415089609758425,0.06285317112966236,0.010485685619913013
MFAP2,0.050935063438232855,0.022042522062642973,0.048943746591221464,0.009579821441041253,0.02350859936709534,0.027731995242859395,-0.04236901731559619,0.06921703116855173
HLA-C,0.11681427930442242,0.027076510297463555,0.16010999824890723,-0.03124327782931696,0.053335529846850575,0.06893897091159876,-0.05830868933523017,0.03622251859540479
THBS1,-0.0018864547502927783,-0.02407119093774612,0.03166896855274792,0.007557742935425034,-0.01491697438937951,-0.018172708300443798,0.04488960328586161,0.01778947602534719
HSPA4,-0.029391747259829428,-0.003844297324247524,0.05419928173756481,-0.002623878903145427,-0.0311267797139695,-0.02099692134290344,0.1006457436085154,-0.018464685024113206
LMAN1,-0.002287103592719591,-0.00906722476558748,0.11573791519455737,0.06722672588402655,-0.08098342267148509,-0.03190059522260981,0.03830654593027488,0.022573814728316387
LYPD3,,0.06677997319893865,0.12029326114981895,0.06991411360809759,,0.17342192493511363,-0.006217082684899863,0.029357492033695483
APOE,-0.007242989668157688,-0.017558461224551677,0.06842877884284693,0.036673764224291014,-0.004763979546386679,0.10194407417233443,0.23693230433827656,-0.008057851312772337
SOSTDC1,-0.01867988682524462,,0.009926961558122518,0.0019295926154827717,-0.02749381869868695,,,0.08318389256098702
ANXA1,-0.02970922482887019,0.0629426667035759,0.11182477927286855,0.02112092971016162,0.03120843348861138,-0.005823974115643075,0.0015515854382506609,0.05635367091836864
WNT2B,-0.004876623861812099,0.02467768075327208,-0.0042132917538360475,0.02405756988180537,-0.02960762753630464,0.12785290034739838,-0.0033292386947557243,0.10010453487049364
AMH,,-0.024496280636029842,0.023536859709130338,-0.024138506532735873,0.09418864899369093,-0.06044077091927216,0.008296952821099456,0.019034859794298795
GDF10,,,-0.018947062881657505,-0.022552080846071607,-0.034785551927447284,0.07646524542556545,,0.09753561478032981
EFNB3,-0.04456070404026589,0.001221438956330703,-0.01154243572405555,0.030374889934281207,-0.0014121453173726163,0.04175209744962417,0.05058625466157707,-0.0022542663049179438
LTB,0.03960043657476066,0.0806479482407206,-0.01933209375035689,0.028262915163737762,-0.0026466891929351065,0.024434034954606863,-0.04360568206309116,0.0952330537947838
ANGPT2,0.05314951124838956,-0.053262973951892466,0.11496127513773602,-0.03102143182270516,0.06643664608648495,-0.01832887070108151,-0.04772244273408221,-0.01815554374346511
NRTN,,,,,,,-0.0395335324564932,
ADAM17,0.004243655977569305,-0.028680933070696964,0.0409428768958251,0.012060267655539183,0.009414540178360459,0.022641635208734533,-0.02880222846652442,0.00033913220351706525
LRPAP1,0.008302548359493296,-0.00686812694963186,0.08399102795677475,-0.0033558261419029726,-0.019175684383344677,-0.03602973129088836,0.06255352109446093,0.03346211378052387
NID1,0.012577291279128119,0.0027262044783891402,0.09092995639870644,-0.004837256294808158,0.09799121089749759,-0.01999788572142368,-0.004309399186154,0.013306639795715614
MST1,0.14155792101144973,0.02910602356905322,0.10723799077409432,-0.02081605823815957,-0.021759060365018342,0.10172128665328838,0.01007732166764377,0.056164763572650794
IL13,,,0.036579014207887194,,-0.021205634100766615,,,
DCN,0.03332342594731238,-0.04028540437687354,0.12415273768695285,0.0009378985001583629,-0.0106607078100023,0.044045138464875525,-0.055867933413949064,0.02763452389625378
IGFL2,,,,-0.019851540390010997,,,,0.07130085810694686
COL7A1,-0.030156825898254153,-0.015163003300774247,0.03299374286401195,-0.0020874963661367918,0.037235810204843144,0.023290364920442674,-0.010591601778578532,0.04099403762838703
CALR,-0.0006489672508215752,-0.02571189709895823,0.10742535454997053,-0.007574421281783283,-0.00887980805895034,-0.06776420757757105,-0.007486313659000848,0.02335708027951917
PIGA,-0.053513766035991214,-0.04198888160854238,0.04602557924365028,-0.027294256708096883,0.03367814866392033,0.03378191093527748,0.10106404646389468,-0.0010336780407998287
CD200,0.12631102067612632,0.02736035421027991,-0.01681944416792472,0.022809226680770973,0.023652588483780487,0.011301769007762997,-0.0138693226428567,0.060957217221352306
GRP,,,,0.007785495156242929,0.09306337093822413,,,0.008305407678264154
CDH1,-0.05517589947467248,-0.008674076766940963,0.10904229417216074,0.004770438784579049,-0.029727995484246914,0.02708350287551724,0.05216042660647026,0.07472273919884284
LPL,0.0010361982935571624,-0.013497721854977076,0.14342074475399616,-0.013522790855512888,0.011438161456005319,0.08247614644658796,0.05559936985300428,0.0017925176319577773
SEMA5A,0.003834449797620265,0.008028778573175913,0.11417373121041535,-0.04409467966676806,0.00951840697971204,0.05657003579976866,-0.025182130362035194,-0.02086608407160541
SEMA7A,-0.03046492953344032,0.011695278253921934,-0.0034664937696113262,0.03970157578597047,-0.026534321884801752,0.015826907406462906,-0.02756563713699334,0.04710303525345561
SEMA4G,0.020447330535276066,0.07463073377003847,-0.023409045036067243,0.058146225935711254,0.0032789449300706652,-0.022156543056258828,0.0030413124691138532,0.04660062664628458
SEMA3B,-0.0704308512455417,-0.017869004287400066,0.03953521116013143,0.02461762752985289,0.08349577613553336,0.13623783548720475,0.11179517286550412,0.051761622682026776
RPH3A,0.05151495775100605,0.08486150947138545,-0.0733294775084478,-0.00016817339975089878,0.0665365364265539,,0.06546562570759729,0.015479069854290078
JAG2,0.007458156151411207,0.022518288351316137,-0.021722026738894208,0.018515471970842065,-0.030791037659883686,0.08183275034362145,0.020956776312485798,-0.016492019730306597
CGN,-0.020435007389805467,0.007688662816212233,0.05613367106903943,0.010214962362731452,-0.03036308786092062,0.12477155108715815,-0.06107925733856327,-0.01646355539667825
GDF15,0.004754857190084287,-0.0033586036463729694,0.16294525539560925,0.00926835454193245,0.03923352775646455,-0.0028528210914822824,-0.002804114959863688,0.006997011872717448
SEMA4F,-0.011821878657733383,0.016888461472886633,-0.02829717471895913,-0.019158485643348468,0.014531580757262443,0.0664720890172758,-0.058658309176342655,0.06726872678162593
NXPH1,0.07250002384957946,0.0016244502619972697,0.08656972640875002,-0.04737651681350745,-0.003785851890464828,0.07372337659090487,0.051341962686607984,0.047382290257802225
ARF1,0.07907550685455306,0.01362053791024827,0.007071645884013619,0.021633459804940317,-0.03883663492419417,-0.13673190287243084,-0.08214482469155805,0.05293675180282249
DSC3,,,,,,,,-0.013831184704887268
EBI3,-0.05692858945160872,-0.02548370611232588,0.04786515847108049,-0.006607091642872633,0.05788443800284121,-0.00013139621880233607,0.0570700231954476,0.02619700250811389
TIMP1,0.032595497866928586,-0.03021406302414552,0.13496055535913784,0.0038833818119746845,0.02162209207596122,-0.12900200713368323,-0.05187790537710746,0.06725226009498342
SEMA3C,0.021440593044636736,0.028367357348492956,-0.05650022381820758,0.02145365405632618,0.03501449468407719,0.0527871647541486,0.0456896089902513,0.11307335769097167
GNRH2,,,,,,,,0.012516457968268424
GAS6,-0.018597408234201758,-0.022175508993309806,0.039710134909216606,0.027987758523547263,-0.08976515151163618,-0.060596012696438044,0.062494129939362854,-0.05016412031151211
MEPE,,-0.017536090302609518,0.031131797515889948,-0.05909686207461135,-0.033497511141238834,,,0.06764082329656121
SERPINE1,0.08292754967197423,-0.04133534326595195,-0.08949497450207809,0.00752861461773514,-0.006874863175724676,-0.06887508015310453,-0.012163807383182594,0.038245043198223035
RSPO2,-0.019736371630133257,-0.019921979038802353,-0.050427619836356845,-0.032238866190800304,-0.030428716839374058,,,-0.025216746120160838
SHBG,-0.022172839119417944,0.016466354196030326,-0.03655131622844349,0.06730826992802282,-0.014570884832099123,0.01276487428199037,-0.05252927748064561,0.12559335416138354
LGALS3BP,0.03802738446077034,-0.03807985533972745,0.10793057451942074,-0.01534908137182058,0.02025267941328553,-0.019783460069603312,-0.004838428000244543,0.04585388888481895
LAMB1,0.08030867716563096,0.02609890984605733,0.103091061748694,0.026780433679282012,0.04888241314781106,0.026142324912658117,-0.038979603282579864,0.05355351267655738
SPTBN2,0.0019057186535812822,0.012355484970015176,-0.05513388029573663,0.014005423331227484,-0.03946863816993121,-0.03186081357599202,0.013496538203640806,-0.028118286908190678
COL1A2,0.1187985978410693,0.018373264226052503,0.09358630711134389,-0.022541038276325306,0.11833408257718839,0.037854013613531794,-0.10232507350773923,0.014040746562783755
DEFB1,,,,-0.01768655335621771,,,,0.05869641990905041
CEACAM16,,,,,0.026252664642624865,,,
SCT,,,,0.0012428411690967632,,,,
WNT11,,0.030081650098499117,0.008826687504656771,,,,,0.07150945586403358
LGALS1,-0.042987779412045145,0.0049411450155504135,0.017587826928923293,-0.012811123429354598,-0.00017337507936127084,-0.06391250160347074,-0.0881625406991166,0.00807433789213632
BCAN,0.06612490509042425,-0.006698872966044371,0.15444600657272978,0.029815870465976044,0.09176924189268476,0.17962362514728422,0.17641231190238302,-0.01696617767734819
ANOS1,-0.02570994984989556,0.040667847851457516,0.13281916662758034,0.0001530224934802867,0.023397070068327048,0.085722547136385,0.07017236192240803,0.012652026643546045
EDA,-0.027784687597367748,-0.02863317111168197,-0.001069936974080268,-0.003356614290892743,-0.01078098551583198,-0.06677516395610364,0.04637878111065151,0.017014198157960743
FGF22,,,0.014740785389735146,,0.0508847864456437,,0.07562127731958058,0.036465055431281986
SHANK1,0.07616112155309736,-0.0324647179314669,-0.021009537446503246,-0.023794459745436616,-0.020382218251118613,,0.19774435526229733,0.04277550647582108
RAET1G,,,,,,,,0.07957183210905609
TGFB1,0.0470009171908587,-0.026682070772402745,0.04452451728879154,0.06426932739466795,-0.007300798492421552,0.030160421720600312,-0.04395098517116592,0.019938211289741718
MSTN,-0.049419181344200085,0.03978042589811212,0.08419580468609987,0.011011733416445138,-0.020930842371073382,0.06755763393767743,0.10478505924192774,0.016227059951981104
WNT4,,,0.039419906000825844,-0.024979454908583505,-0.020213849426391598,,-0.03953352401534071,0.025736898498392103
TNFSF4,-0.018100850177691728,-0.02114135025028699,0.044857624694162046,0.01996888197658565,0.005258440466389573,0.17627239594416425,-0.03638267529576353,0.024025280186398087
NTN1,-0.04778323402146281,0.020715941522940352,0.09413412363359491,-0.035550924845532655,0.0012071667152253477,0.04001750593416837,-0.002755347819199924,-0.00784981232886278
CXCL12,-0.033255256971487554,0.008724251808724135,-0.009876694620380287,0.010786901260379367,0.029101623908386356,-0.05229475409607336,-0.07185249811663214,0.03960861943424439
GNRH1,0.0011477260912639454,-0.0029896726298891795,0.13176292066712775,0.06065884225506368,0.024144913725419558,0.011195748151534284,0.008710780156638053,0.06195085490908008
RIMS1,-0.025222000649292704,0.010482464994077859,0.019872055982307384,-0.0017885038652432207,-0.04072473985705987,-0.022139681569338706,0.0330927548838324,-0.00048495397226432346
FGF14,0.10084458352700777,-0.04039584679675991,0.09072324027812323,-0.012908981337857577,-0.03990933129237566,-0.037571148105757395,0.014391943460769817,0.13645723380408348
IGF1,0.007439867456677373,0.048988591797130845,-0.053200081334209504,-0.03549346927948067,0.07250053561339966,0.08206574025325443,0.06865992873129252,0.01603703813773782
TNFSF10,0.07327627980547824,-0.018298315083278307,0.08618180364335516,-0.0280172327522202,-0.02030203313477631,0.04404902634520486,-0.045346826762919575,0.020515707642757793
GDF5,0.14782415778913455,,0.08452712135518535,,-0.014799235543109374,,0.018208757954813696,-0.01883311463411825
RGMA,-0.023866466481059917,0.026212755059214752,0.1236916122236857,0.0016531571518196152,0.01563042415408904,0.000500102197359927,0.08445543157378921,-0.006011110188153982
WNT16,0.015925768093438486,-0.0029292627835056703,0.06187156020602181,-0.006940785417868013,,,,0.12466560286851673
CX3CL1,0.031090469306280177,0.05640678176228197,-0.013108544749930806,0.06142117676434633,-0.031087971364631137,0.11710205407140988,0.1318967021601217,0.017950239569814154
FGF1,-0.05939896456337428,-0.017664618334015607,0.002704704303818401,0.029534318709827187,0.03496282376908344,-0.02704926896156418,-0.06094353829969938,-0.005450009693771706
ALOX5AP,-0.0197727748172127,-0.04308297585609937,0.092365847883647,-0.03597364722938443,0.03535115408754415,0.0755674269400545,-0.014813196933705017,0.0006090462063879872
IL1RN,-0.017564114059772866,-0.0010740945363623285,0.011180713506832697,-0.005464069796546287,0.09360672733909016,-0.06288414704751602,-0.023184107744303854,-0.043315798987138915
NPW,,-0.009583487075754462,,-0.022552082971492048,-0.017702368056275335,-0.04967952411736106,0.004787314760932798,-0.01120792630195727
CXCL9,-0.014700389610948156,0.0033061162533139636,0.04677875797738591,0.056251370239212825,,0.018024641481954266,-0.034314387677141886,0.04682418232132091
ANGPTL4,0.020600434273805354,-0.03700292452804097,-0.0059770870442805695,-0.02792824609400635,-0.03288678169476983,-0.013464929710241902,0.008213314526656227,0.056898024270078514
UCN2,,-0.015474910276041002,-0.02376672983329462,0.0750343622603103,,,,
OBP2A,,,,,,,,-0.015536035785220887
COL4A3,,-0.021199500226352277,,0.02698501234278496,0.048107981162221154,,,-0.02513115583054412
NRG3,0.02645411321857943,-0.008724439276452918,-0.03721700762058225,-0.006689937501510165,-0.013458169874477646,0.016867551564877452,0.01838210716236202,-0.02604437280753217
IL23A,,-0.012425873322342225,0.11803686391421853,,0.004661977841645826,0.05214489895630986,,0.20175181543549067
COLQ,0.057132391944538695,0.051621869349257346,0.08577232268024337,0.03629106520055479,-0.031347625005619786,0.12031725782772819,0.02536028024826251,-0.0451932081884623
TNFSF12,-0.025076691879202164,-0.04252199702834635,0.057918972183707576,-0.02602238033078547,0.024451095374201957,0.03722990936514129,-0.016839017892971216,-0.008797920672687755
DKK2,,-0.015703051226266782,-0.014626025717818097,-0.0038751824096854483,,,-0.03357677943023281,0.07465049148592205
FYN,-0.0038095258495863867,-0.0028975963462455298,0.1208674703898989,0.005910186295953152,-0.0077570111523637434,0.025789611642263153,0.00036239344107964045,-0.013826450438135556
ACE,0.092487248677684,-0.042453581859399875,0.11504807058371587,-0.02877243805810597,0.07000524573020417,-0.0033014530186298388,-0.05455786584959388,-0.011976954481501911
IL18,-0.004956182214481785,0.0015877321431455843,0.11335567305107563,-0.01156695164089969,-0.017649352085834187,0.05993589529115903,-0.0736596213181863,0.0591102710821022
CCL27,-0.01999234927495673,0.029653481223420576,-0.03568195308750969,-0.013070539064764353,-0.025242366101609574,0.07158591782125028,0.036446144758995,-0.018535853159487404
SERPING1,-0.032469179800317514,-0.01676590574561965,0.12077860197012671,-0.003983395118931884,0.05636992633592603,-0.057900254361771875,-0.042134429537840766,0.09643173203648837
AZGP1,-0.041094625814160665,-0.04340792834710229,0.06274171465626914,-0.004960107086102379,-0.010561655954603328,,0.03278686043414321,0.0012114386678750047
INHA,-0.02740411621032294,-0.034443685829333,0.07387241078042263,-0.00033916640976092496,0.004112578011742111,-0.04947531504744665,0.026182301514538764,-0.030232450688380003
SEMA3G,-0.030332727091779955,0.032465357876399877,-0.028511144430297893,-0.0040175418972793996,-0.022618599989925298,0.024472856604630416,-0.060429711826943504,0.019483576962454882
COL6A1,0.01217210591589613,0.0048409485865151345,0.10124914910334003,0.014425356785639575,0.021409607814056656,0.044536721682372375,-0.008808492322254358,0.011990371477838309
FGF17,,0.012607725701176749,0.008180658135574984,-0.03700539067423721,-0.021043309699333098,,,-0.01480107709869805
TNFSF8,-0.021705729979499776,-0.01974051410688449,0.045306234834591855,-0.02085382953170572,,,,0.07270408149545211
FGF20,0.005927321832762219,0.053883941418658814,0.061106590644049684,-0.03564580148880011,0.015253242057276947,-0.036017402104353016,0.05102497986329377,0.08612131172377478
ICAM3,0.04313281727595828,-0.0628609928634204,0.05132071163263326,0.0366679265295451,0.046119686161831,0.023508960008301216,-0.041354676093804034,0.021917978692975338
LAMA4,0.10484613457860556,0.02717939267751726,0.09652197726093276,-0.034695937539632286,0.030914180712816708,-0.08280504462289859,-0.01715809398315053,0.010196099715992786
DLL4,0.03146157334084782,-0.03339451719732392,0.08960948631889748,-0.038224087340555955,0.06290182512173079,-0.03842589230126668,-0.007687121074807266,-0.006816336600308598
SEMA3A,-0.033699526604393064,-0.011265892213224262,0.025741787674404753,0.0027447682821653135,-0.03148725024966096,,,-0.04419593076520018
RLN2,,-0.019921983531123844,0.050976163140451634,-0.02124222940866757,-0.015246116419016891,,,-0.017082103535270256
C5,0.05140959140053757,0.01578844510819076,0.0883263875827538,-0.025187142558597504,-0.02959471054458112,0.0003191580153739951,0.10955892690740487,-0.016777184778061328
COMP,,,,,,,,-0.02110197738708011
EDN2,,,0.007612269857973096,-0.00328526972797647,-0.04018062834021709,,,
C1QA,-0.04441281848295256,-0.02456508605046316,0.12955608190319284,-0.04169011021146189,0.0796654343192071,0.08189857830313324,-0.07683975476963567,0.010370369661671883
UTS2B,-0.018406909705988513,0.024209513197745527,,-0.018361623020258733,,0.06738409218120522,,-0.018200947581167488
COL9A3,0.013621439773976495,0.05537596606442432,0.09899916818909346,-0.0057679010676616425,0.08061545955331076,0.055450464733746825,-0.006934794207366061,0.03501827536687327
DLK1,,0.12188481369030549,,-0.04541881752811453,,,,
HGF,-0.004792344729878644,0.01297585868401106,-0.027516856493567977,0.001805843654356194,0.005596955321884704,0.05491593239287531,-0.031639775913862384,0.007439241294226615
P4HB,0.06380347983464646,-0.06704099874667625,0.06692370823914591,0.0150525121260916,0.004534850740359365,0.05985242610936737,-0.03466081092394895,-0.022593771731511832
ADCYAP1,-0.02024530475279417,0.03611996499116744,-0.0064929138574302036,-0.002920119354169033,-0.022465584528121016,0.02521884765037145,-0.0004921228877990843,-0.026169352758794263
GREM1,-0.04991548972420145,-0.01721883933787891,-0.04410398774406672,0.0006612104633203082,0.01737573271508252,0.0036364852897790866,-0.029637708955657812,-0.003758604820179077
EGF,0.0015419447222124827,-0.018725537748772877,-0.011950555950913882,-0.0006443983219467485,-0.027749619222499636,0.031355923960392655,-0.017844575490377906,0.021387796075870734
VEGFB,0.01764812900915581,-0.11638811759872689,0.0788864450879687,0.012394912287680035,-0.018694174027038307,-0.007783455315750558,-0.009434975815943167,-0.006583782606012023
FARP2,-0.004905277432258956,-0.03766182576249349,0.10111889447111104,0.023524225361503753,-0.03841560416360318,0.13543283245328,0.03671348672324114,0.06422143187443156
LAMA2,0.08441298060900213,0.016713267565792667,0.039691304220775304,0.04813560847784922,0.03820528914176504,-0.06871486635924859,-0.020756202365391354,0.010252352237941402
SERPINC1,,,,-0.019645277901231203,,,,
NRG1,,-0.03484042484116072,-0.002962760388599463,0.05517216427100104,-0.030793550689146576,-0.06786171786657547,0.11011029004833942,0.05029174538394636
SPINK1,,-0.017001850217956277,,,-0.015246116419016891,,-0.035662075345445486,-0.023811756198484996
EFEMP2,0.015503300330115289,-0.026925210509012063,0.08287161238566454,0.03750423156375019,-0.006891772605350361,0.07143193618232682,0.006099450076212354,0.07033133191924766
SELPLG,0.015372316482392508,0.014317921346267058,0.04494028358850916,0.0053787337367498,0.0480670178346219,0.08835245921133457,-0.002447427745672993,0.022515285562404615
GDF6,,-0.022317629110049645,-0.002353255012285396,,,,,
HLA-E,3.7851836225408966e-05,-0.024339589042922317,0.13330750344922962,-0.007430923840828569,-0.0019862402870338084,-0.054755919395260665,-0.03280606967857326,-0.013830085946095489
PTN,0.07879475309073235,0.05048380929251616,0.17009110026919624,-0.002382570200992648,0.08434393565426301,0.05686492428036063,0.15513528956588576,0.037051172950793305
CD274,0.039356471423268403,-0.03296836807357754,-0.005053488840237028,-0.03726903228620824,0.05806514522842252,0.021161427531701017,-0.014472893164690264,0.026700523887545416
CD14,-0.058130364530352766,-0.08273121743990183,0.13898763685279256,-0.0165152982981031,0.03782455888553399,0.1703617434013836,-0.05983424225785411,0.05142455379278666
SFTPD,,,,0.00843197338352461,-0.0001733310126488103,0.09888617721673555,0.0038514928975667577,0.02852721867841745
SLIT1,0.04173832099799216,0.059701185669707627,0.06796419391659438,-0.02693811263046722,-0.017570896423473897,0.003754491080527159,-0.04005315237056083,0.020204875748683963
CNTF,-0.023741597041025145,-0.015703049611989452,0.08710355153281198,-0.016745995120492716,0.0020443857669929398,,,
BST1,-0.037652222652187414,0.0017378514272184157,0.08298340399918197,-0.00842975941549029,0.11550219522568049,0.053740065691945296,0.08102228454955973,-0.01511254990132342
AGTRAP,-0.019481243383898783,0.04311774934782025,0.08478252906656839,0.043464394019704804,0.048449475069256225,0.0021770352032650275,0.005786049233586397,-0.002652657818281296
LAMC1,0.01906586094814774,-0.028933072369186703,0.14817470527351526,-0.027155286680418292,-0.009303563313438908,-0.059965645958475436,-0.02514493480992837,0.024428870925251474
COL6A3,-0.014135722082356127,-0.002685344461044316,-0.03185512136976511,-0.0030901832950115038,0.028284132301509425,-0.08665470393884761,0.03910091185495879,0.00232709847336066
FN1,0.11596755918686664,-0.022873614381920454,0.12149456431845551,-0.02180959728566529,0.08903054302130402,-0.05928080621995697,-0.035115802120119825,0.027194158337802834
MIF,0.02898903138969338,-0.00016442735822968683,-0.022559494314021364,0.001482504846100635,-0.05473490766574374,-0.10751176758784121,-0.0065325070121686635,0.007020695764506049
JAG1,0.017078277784690683,0.0003088755354364891,0.12626088386548195,-0.009035945574907828,-0.0010199597188953022,-0.014467932241946214,0.07999800190467592,0.036189288262041056
NID2,-0.02843693360382866,-0.060615761597965445,0.07389824188520462,0.04762634772079106,0.005858855263845613,0.003480668048879824,-0.033901252634822604,0.017782053547962872
EFNB1,-0.02448863096896767,-0.0734289083945281,0.04934952556441355,0.0218276692623458,-0.03331440007832971,0.005942636855444564,-0.03003233856287644,0.03676487636645599
