,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
AANAT,-0.03707831792226476,-0.01766697423810406,,-0.010197153158645817,0.005506012752729924,-0.012031462557437948,0.03959222925952541,-0.020334429110222253,-0.020808290523890712,-0.00605717019053463,-0.022667100416594657,-0.022538046616829226
RELN,-0.03566899794283838,0.03399606997813096,-0.02047087923945547,-0.017699974281520408,-0.003094294952943146,-0.014754759337430206,-0.0361753589578689,,,-0.03183709225830599,,-0.01811881241541252
IL15,-0.0030420445238875144,-0.03850333183094702,-0.005447906550676387,-0.035394015211257485,0.05694722877007978,-0.01743625702872128,0.09213504633180966,-0.03725350726573027,0.07276373989706297,0.00032763669140471166,0.05252899877958325,0.08356481143769895
UTS2,,,,,,,,-0.017316254615180295,,,,
BSG,0.06433075606868653,0.01744472266549238,-0.06934448645964607,-0.013829378424254985,-0.008723090448905834,0.009229229282753592,-0.02701814323508457,-0.027753101647881473,0.050100626441221624,0.05208309077994227,0.07560932287054122,0.023479055899824748
ADAMTS3,0.018444124238366624,0.0051108856882023075,0.020995323573517626,-0.017845537226159808,-0.04507984653630214,0.009096018790532684,-0.02482621339645444,0.012805515040232134,-0.013511324335779262,-0.0004173606417959731,0.07194510048538909,0.09422623590770217
CD34,-0.03854050716666598,-0.027644302745653958,-0.022693929575878014,0.008238037699159742,-0.014240178748217107,0.0007652700215253478,-0.006933416918800441,-0.022026325325220288,0.0435185824629079,-0.01817305680104837,0.06861998028512445,0.0991482031322674
PLAT,0.07811415680679183,0.03992874088545596,0.03348860530071615,0.007511576991664069,-0.011189186285413023,0.028775779751858088,-0.025591140108305398,0.03651065940493125,-0.010594850999423448,-0.02722326319420641,0.012323299774310379,-0.014795272387194316
NTF3,,,,,,,-0.018197074763614596,0.03718838112373609,-0.017053324313756328,,,
LTA,,,-0.012055897002342173,-0.01289895275260879,,-0.011587552317307227,,,,,-0.03050650114671901,
CKLF,-0.013723052391859494,-0.024977120218076437,-0.0151201587299905,0.007484994485977998,0.007342396571424256,-0.019494710027561188,-0.001635508599310655,0.017588248357676667,-0.0062384155610904135,-0.017409345571531898,0.04347592582430851,-0.021249104762249477
CD24,0.02775937757854612,0.02056526369262867,-0.02034625549782854,-0.05224530151600151,-0.02334553016682156,0.0414084970522142,-0.02085421173298438,0.004573786627951799,-0.04326913457199599,-0.00482606295135466,0.013808154737234736,0.028871516233619134
HSP90AA1,-0.04764613587762791,0.043697391872516825,-0.05512676939805943,0.00570690863614092,0.08275129856263551,-0.032325174124673874,0.013675192173332462,-0.02363603956518376,-0.010251414737603997,-0.029543928163936223,-0.06999639426948044,-0.03943870027933127
BMP4,0.01085916795465387,-0.005184848280049692,-0.012779957539233616,0.019348002819229583,-0.008918958812853546,0.041036847108710764,0.03905287051946042,-0.0024891768483366146,0.028306926009080805,0.0009537816669779239,0.07289742433793067,0.027351049320601128
SCGB3A1,,0.01552585658436469,,,-0.019762970037633464,,-0.009508762196294469,-0.03527925447335546,0.05381462515023458,,0.06777179464007849,-0.0009507009167712068
IGFBP4,0.02122109402895416,0.043378281541566,-0.004469956109116463,-0.02696423675399538,0.04165734900939083,0.001684008131678998,-0.041876402564196266,0.015847645978215603,0.043301160029228195,0.03302393505748446,0.08937536649126358,0.03476464927416399
RSPO4,-0.025271387812435653,,-0.01948973441391754,-0.0197441070895783,-0.022809679996244347,0.027690920425172356,-0.009508760805422895,,,,-0.04023488168534009,-0.028419584031446808
LEFTY2,0.001942028969249808,0.007802590422432638,-0.012203961760256957,-0.02882158810921615,-0.035404149279284786,0.03763318060115244,-0.010426472517846043,-0.01967625504361752,0.004645059993125254,0.07119666114882324,-0.05080167819782732,0.03753525591688126
PF4,,-0.012631681427538689,-0.010966476891411708,-0.008780770944858605,,,,,-0.014172420080473059,,-0.030506494087288366,-0.022262668285154736
ANGPTL2,-0.04423391354352165,-0.0709658776065797,0.014116007286622814,-0.006174241347096388,0.015407024856715232,0.049961382039316146,-0.05437456781944561,0.03199585331757839,-0.03585158518183302,-0.034840427649141026,0.04021780282910212,0.03269391187980533
LRIG2,-0.0092034721040707,-0.001684529876162577,0.06588009990848359,0.013698153968359732,0.007401183071466215,0.034237617710733914,0.02755185824896031,-0.06398724517694693,0.014131289037858983,-0.0013244733120567024,0.006690098843920099,0.03551498375262531
ICOSLG,0.014966548926928747,-0.014942118106161237,-0.006253399054913267,0.03540742460565383,-0.024523835893930344,-0.007399660193285344,-0.01804585232461399,0.012076756539339302,-0.011081300535271878,-0.020535431736469684,0.013693004048640347,0.0009182510029358199
WIF1,-0.058810558404507815,0.02493193209173932,,,0.03354356535199783,0.17155912795392286,-0.017893519091927376,,,,,-0.016958457883525027
NPPC,0.03829251340452869,0.038960220557250826,,0.06965747853724984,0.02724020852678598,-0.020286908067015743,0.09368338412185069,-0.021972443449937127,-0.026815168911376187,-0.003701176367063411,,0.0005014268215622934
LYZ,-0.06071432787763427,0.030549135995334206,0.002894372189163481,-0.019698968184045314,-0.009600809645103158,0.039425634596991936,-0.024996705568120305,0.05844396903645427,-0.03199782699206569,-0.04311667941307728,0.08392285617256233,-0.026068477433790184
EREG,,,,,-0.032098631795937714,,,-0.02599842720033034,0.027720716923985225,,-0.007838876642430909,-0.025630926128552098
SPTAN1,0.0409613560114973,0.020588753587618986,0.022380971894527157,-0.004589761113921276,-0.0026117266001061982,0.04828081012136931,-0.0013292934161276944,-0.0485202395664229,-0.01190071060873208,0.007374080037246246,0.03990007456720321,0.021572538075577564
LIPC,0.07382927442712968,0.00680252297329431,-0.0165051338202541,-0.015779699356485575,-0.02208352449491536,0.019835417082703255,,,,-0.029645901908988755,-0.03857175516488519,-0.034717298570402455
COL8A1,0.02108454377282609,-0.03215496332112437,0.04645466571953258,-0.01839924319736466,-0.02838156630552587,-0.0033217115751531024,-0.03952745432165924,0.014821877985765597,0.07484361328408536,0.09022948378062129,-0.0502557435646804,0.13590711039208975
GSTM2,-0.04448668763772029,-0.03147939013200159,-0.024030383295264714,-0.01497486078941231,0.013607958673270602,-0.002708789274318487,0.0033229057513005137,-0.002908310606677193,0.005329263132809938,-0.02857136404641294,-0.007036371690918785,0.022798670885868698
SPX,-0.019049333375042308,-0.011436999005635787,-0.03582815274385079,-0.0038550302503879436,0.05661814942205598,0.055009953614169736,-0.00128630434106251,0.06756696465028768,-0.017596871028617646,-0.06152278645615938,0.023231683148298498,-0.030938893534110487
MFGE8,-0.044871080687092696,0.03489585450168925,0.041451601748586434,-0.037110045373280005,-0.015982366662156494,0.015748638037793403,-0.02618176721418021,0.026320693027227917,0.03166466282200399,0.06732462125009367,0.14890962796011248,0.06797856317576878
TGFA,0.10649699655615875,-0.03353147657452482,0.004333466968512043,0.043829945116655895,-0.014472875667520136,0.012184003453412914,0.030174111216555936,-0.03295361830642581,-0.015641046456642115,-0.008593619154563683,0.04771994772158445,0.017755138402478648
SLIT2,-0.05121417449860578,-0.005608834917581904,0.031833740716703675,-0.029885192272859105,0.04842646812855585,0.06480983788294317,0.052119541247012305,0.09331567575339499,0.02111463324253194,0.09758907114427592,0.021160402713506252,0.06957381464581712
PLTP,0.01992562085302452,0.008474412807651394,0.05048046145842658,-0.08459399553558228,-0.055087847014042825,0.006239376963816785,-0.01769201675951628,0.040862792318657436,0.028476250563727865,0.09082130767655874,0.03813053747671568,0.011906179111987896
APOD,-0.030907997136903932,-0.009950591089652214,0.047225613612970264,0.007943024182326348,-0.01596960629572291,0.014370077501325823,-0.029706267528849615,-0.012222252555250241,-0.05719766154794118,-0.08568387251337511,-0.0376083318694352,0.0021126651258025074
B2M,0.0012294466889574858,-0.06238730974199868,0.022829548682106536,0.02704847934043014,-0.020167869057266922,-0.015038828598835754,-0.05654093736706489,-0.009482191984917898,0.06403719345849564,0.06568687772920605,0.006133154136304693,0.0146788480657785
OMG,0.08910353151475636,-0.03906865272422572,-0.010905226098261101,0.001930698089698384,0.04750721902544189,0.008385733278372179,0.03419194901046044,0.004287237391012776,0.057946367036671255,-0.04414452918823579,0.012439936513492263,-0.0466427868025987
CXCL3,0.018539178763436043,-0.006637153715604067,-0.007716491841329088,0.012547304230649722,0.026345543386155846,0.010416198955657038,0.10200050554877395,-0.03793475931303567,0.05069834892705138,-0.01792770113223227,0.02780989517877389,-0.02586542371325986
CXCL10,0.0534006298453768,-0.026701636200651902,0.07435764863048697,-0.030433762805093075,0.039222111496404366,0.002664240298744165,0.0744601935985954,-0.02393518020853787,0.023790359538501983,-0.02415243749581743,0.04349002640009194,-0.04102280539955156
RSPO3,,-0.01654090548520276,,-0.010197152405191652,-0.022083510879339206,-0.020355014726886004,-0.0247015883380403,0.020722520717109526,0.02596606722581814,,-0.021740801463946066,0.06500011956864794
CORT,-0.028333678264146935,-0.0361091550090476,-0.019585433280378643,0.017168942199035715,0.04231556781105528,-0.0389951389776983,-0.014564819881236146,0.09006926928917316,-0.014830717285318857,,,
NCAN,0.06635685958453391,0.005520295663342541,-0.021929900216189308,-0.05847645618764966,0.012128198259785047,0.014208182600078839,0.010979070960550813,0.019949149251602807,-0.04592252006981943,0.09612459827269022,0.036350994310237604,-0.005069226152997254
PRG4,0.1401353576815551,-0.018312753588930697,,-0.010064149671957215,-0.01581171450573048,-0.01722310775964659,,0.06166332139750228,-0.003141933488069027,,0.014148775359850456,0.0015044799747638534
ZG16B,,-0.016885821904636465,-0.01319637257235422,-0.011680676537205356,,-0.009207362216511491,,,,,0.018752341847744748,-0.01899233930230398
TGM2,-0.05764485363304954,0.04353371889503657,-0.017805912476583446,0.04918997997034524,0.020491831936464523,-0.03110043707894518,0.0651975236384247,-0.0315509370363163,0.0848458259797722,-0.0306124747986674,-0.010815786554239452,0.0373124157933182
VEGFC,0.055565336025180004,-0.023251683864828072,0.06224870871164186,-0.017937009489485307,-0.024339468120032973,-0.0029577367382969955,-0.013680822999984396,-0.0014204597796131644,0.04259812215515419,-0.0236469332087503,0.04967781264875412,0.05169948845830466
WNT6,0.02848605142080547,-0.01964732012439988,-0.012203962080543872,-0.013920014885053416,-0.021787020323242513,-0.020490656208054524,,0.061505459704009675,0.03285327317589762,,-0.020024737412304674,-0.01962478461223924
NRG4,-0.0037968460810937047,-0.0112154444024477,,0.011700007265981246,0.04132945141421212,-0.0018774377348252402,-0.04547828895193626,,,-0.01898814581049684,-0.02174080390057121,-0.02951266602836375
PMCH,,-0.012926403243357502,,-0.01697153236384532,,0.15201536905934854,,-0.023559748831400787,0.05849793881769086,,0.02790899397207261,0.01904940064971507
COL9A1,0.036083020904065295,0.009778112753731446,0.01530470711455778,-0.012792696185396637,-0.01757905863549325,-0.024676933280141707,-0.020142535983385786,0.042868941740024105,-0.001096902112280804,0.002628745946807482,0.09436491563196876,0.04144966674578987
GDF11,0.05706404401447802,-0.033552694143296556,-0.0002752645955584378,0.06725351574786288,0.021600029669702158,0.029947568822229535,-0.01777320102286377,0.0007600821016831403,0.021370733028235552,0.02345751069734873,0.04091257688138903,0.04304791834286043
RAET1E,,,,,,,,,,,-0.02384950740634808,
IL24,,,,,,,,-0.017565581011066814,0.04435096712877556,,,0.07680274645725513
SORBS1,0.0017139091394561116,0.029858341391207303,0.017857914800641306,0.019356632205900653,0.020044147027606738,0.044270832200535896,-0.03500716111303617,-0.006643472132795258,-0.027854546898428024,-0.008068681737149428,-0.03383989820708065,0.0029465102957242145
DLL1,-0.03945942715681413,0.09925480083345442,0.011206133558553282,-0.0031831040731985258,0.03805861162427787,-0.02559381016965143,0.012125212405121058,-0.048121247513161255,-0.012566077549787722,-0.01639420614061483,0.04420390143611556,0.056990603017444685
TLN1,0.0797495381289253,-0.022582306641691908,0.009479365933295545,-0.05639586751565404,-0.009991496892139918,0.053195274322270114,-0.008011405941214389,0.03532376274400664,0.05736033095522064,0.016410875703456344,0.018519414272654657,0.06395002592895623
COL2A1,-0.02684198869502584,0.020575567373297663,,,0.03745714609226559,,,0.028489985314234075,-0.0004158576531561625,,0.022054095712866876,-0.007384693973742522
SHH,,,,-0.01045830390230526,-0.02485458384106376,-0.03458436392813262,0.06596287060244693,0.022458771251756326,0.018213471434728564,-0.027286009065798145,-0.0008770489006505866,-0.053775348969267556
PON2,0.041741470666668376,-0.028188397600498988,-0.04785670931673468,0.015353176243059962,-0.04323880795671925,0.04652053312024317,0.03251091458544939,-0.0007968657204183965,-0.007741056044126765,0.031479827641335084,-0.048953555566941975,0.0334202785595827
ICAM5,0.010504233691820828,0.0029874513992628918,-0.015709240009358885,-0.01630000892220145,0.05476488100494655,-0.02991717315542706,0.036937507703805085,-0.005897742749535296,-0.023958825839531028,,0.03054181363892072,-0.05270464829010063
HPX,0.04940338096938774,-0.006025314084694905,,0.019456317232632317,-0.0095251571661897,-0.018068877697203146,-0.009508761226899063,-0.0038038904268711893,0.02904357028441588,-0.025458224269350124,0.011296016066482083,0.045173680123872434
SFRP2,0.10335195187298901,0.005189768568314292,,-0.011910874779792717,,-0.015059227987518287,-0.029742133886348648,0.007363393757507187,0.06894742618471936,0.015989261775234596,0.059885980934958866,0.08212789085805405
CFC1,,,,,,-0.011587553017602873,,,,,,0.11224462124741201
CD70,,0.008001802746583521,,0.052761298948841316,,-0.02161484355372483,,-0.02999078583384188,0.11398101800946726,,-0.033169524614598274,0.06474114450519165
HP,0.07165626184622,-0.003811341092569448,,-0.017911312146957643,-0.04496967438002589,-0.04478710174902706,-0.044085191803039415,0.03572945680634601,0.09264042141941368,0.08060383464813316,0.007360991003616057,0.024603600383008194
CXCL2,0.05805509900696457,-0.022411788669146865,-0.03097898482388149,0.06841504656146224,-0.001474827856044197,0.026178286117912338,-0.0132148494895822,0.01387188421959311,0.08944794770000469,-0.0530627401671283,-0.010753679606961893,0.09267670604430585
NPPB,,-0.015709506832396997,,0.011313250367661247,,-0.010146532672790727,,-0.009456950986843017,0.08451223034674513,,-0.02205362427900715,
CCK,-0.05175795312666666,-0.029370918148196833,-0.018270851070177722,0.024798219128984014,0.037352593926870584,0.02953278068593855,0.0521869753663751,0.023062653918577144,-0.022561187505179214,-0.00288219691288016,0.04598577253194089,-0.051887074854068925
SEMA6A,0.07217762555771305,-0.010779855863537824,0.05021265684610908,-0.02116982912094068,-0.028004842401094566,0.050214374601106254,-0.03186796205209108,-0.0032410897940148573,-0.03982242316356159,0.009062562771951228,-0.002729038664908253,-0.024042223772243715
IRAK4,0.0564391346836485,0.04966768427523807,0.025019989791510534,-0.02756476340588122,-0.04448340707847323,-0.003657384411385214,0.01177056428633431,-0.019162582078812766,-0.008705158224988492,0.029015613808537476,0.09001865881739665,0.06316593475299916
GSTP1,0.07422596615035347,-0.03737006704935639,-0.029571820176372856,-0.0038423440287549617,-0.04704005706150106,0.027450975018652058,-0.04726780455942268,-0.013406291714771692,0.014904491008154688,-0.041882235048325604,-0.027086449617133027,0.006291751984668494
VCAM1,0.010372766706490458,-0.04766015944711232,0.00921866937278036,0.016540459448840493,-0.03695087249883615,-0.021534132706029878,-0.02916015886787319,-0.0013548443461215151,0.05394210304407276,0.009596025342812908,-0.02135575524070711,0.007185916221379203
NXPH3,0.03475266362919944,0.04217434185317815,-0.0029497454461272945,6.933657848227494e-05,0.026783609527667243,-0.03413257706431204,-0.02428398498407765,-0.00462239060486677,-0.016163124433913448,0.04291953827658076,0.028230487871997036,-0.023777988415504554
MTMR4,0.05242631765250248,0.019343191753516998,0.10303442438281889,0.03258796672830791,0.061910560424858596,-0.024485169578338583,0.008774519711271444,-0.0128786733114728,-0.002270848281970303,-0.0030303930438101015,0.04026585545409717,0.05700032242607292
LAMC2,-0.023947669034154576,-0.012330320227685796,,0.038206430219829716,,-0.012773352645392935,,-0.02159527947647336,0.003908001316213275,-0.018358601829306865,0.0617737966264382,0.007969810579395319
IL10,0.040665002952120756,-0.012231069513878546,-0.017479999556061554,-0.02626231516318293,-0.0437769453619461,-0.023261856488125423,,0.03392103361522541,0.002807834030205308,-0.01770863452828886,0.001737673689270244,0.014363276413243925
SEMA4D,-0.03152913661283157,0.016403153385219867,0.06312430762434279,0.029276532251262238,0.012256454327581063,0.02818400699762205,-0.006536281761178766,0.0026168442914782436,-0.005350032769260601,0.006244961149345448,0.012005776137465538,0.005552676876107196
TRH,-0.04673298229896436,0.004731864738115348,,0.024593803114384787,-0.013897374262801774,0.01719745190156904,,0.0966494526396517,0.045005207730850864,0.067272505576766,0.14317431682807108,0.062268488438473456
SEMA6D,0.09571381581310147,-0.004074649091015704,0.042444190501413126,-0.0050737313236423566,-0.02400117160220275,0.08541998813682249,0.0020074977750928476,-0.02369225787236208,-0.0065813403733209755,0.020216103867897836,0.008970085466111286,0.02750238510541285
CEL,,,,,-0.02741807177759316,,,-0.026600387465151965,-0.022769425782479466,0.05205930783250065,0.03836203464519583,-0.012944458844071716
PDCD1LG2,0.08323791595461359,-0.022762844377283584,-0.03150562404478001,0.0215439084076517,-0.030899607109897993,-0.03250378440895729,0.025902723784871025,-0.04732058334297954,0.005494967944663054,0.019859802162965224,0.03513499495154385,-0.03286848478685451
SPINT1,-0.03707829568752461,-0.007440755122121864,-0.03927170497416424,-0.02914348058092132,0.004314158310191675,-0.022190908949468333,-0.015539407822064165,-0.016521777855435873,0.0686860526501374,0.018593186374981564,0.020191003722620456,0.0668364609655018
CTHRC1,-0.03796305533807338,-0.0015947507909249527,-0.018307320306285516,-0.009901895324544713,0.023261462052851522,-0.0024366091040450228,-0.024701585505895216,0.0022754001834811547,0.04811721759736375,0.039184686392372416,0.07453168294277855,-0.002145682801028578
PODXL,0.05830731817147841,-0.012464694084660171,-0.029700742478285188,-0.011363033416199769,0.0370891885547518,0.08601322109972973,-0.031117757661246172,0.05077791677406708,0.029876206110939194,-0.0067525685545005805,0.04637345475051762,0.040429491110472254
JAM3,0.05274264664127378,0.017314982093665828,-0.038322354733915154,-0.01664539300339169,0.008078849228082234,-0.03278067246387832,0.03269153681851588,0.003930130830791245,0.09107895698498347,0.040254655856707795,-0.05366539072279465,-0.05255985809544387
TGFB2,0.040274215383998495,0.011030473333954575,0.02537641300119821,0.02401485929610124,0.0035184277162550325,0.03287354853677907,-0.05468761729546103,0.09121667747174952,0.00761343200806453,0.015263064498425398,-0.06263401578432398,0.09430983942831826
COL18A1,0.007237608071186264,0.03959980173444564,0.016320756120401996,-0.025881020174842097,-0.0027500261755344104,-0.011340305649673359,0.06559279613141424,-0.06331262782855357,0.09337690597359366,0.021287132114273303,0.07632103599957964,0.027374154213281796
NODAL,,-0.025335355126729204,-0.01175446160415486,-0.006758571806323519,-0.011264352754689141,,,-0.026258791175736207,0.03008434639799697,0.010313661193834716,0.1422971191588998,-0.059202618198437425
INHBB,0.04928134620054869,-0.007454763519437946,0.0791291566621055,0.03220769070890084,0.013562952532122368,0.0048856413460081575,0.002242912048795596,0.013103896579364902,0.07910757521559798,-0.041613761587689944,0.054810989609760226,-0.01839179207950584
LCN1,,-0.01233032300205805,,,,,,-0.027930468819627997,-0.016268862903385885,,0.008171498406746,-0.019933924470679657
ARF4,0.08369001094352697,0.013856702990479614,0.028547868410774196,0.01621664247684452,-0.022024752505996,-0.01792180779307069,-0.053667329120671195,0.008521340151835224,0.032790810234892005,0.037590357289075865,0.006623241067179772,0.004260111611466201
