,UKF259,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
C1QTNF1,-0.051991983558990804,0.02566922665706444,-0.028800065027740275,-0.019867054739709813,0.04053062079724334,0.06500737277420755,0.017907024366197104,0.047198766036993134,0.013674077518146628
ALB,-0.018794940319683026,-0.01277335202637346,-0.02507895159845638,-0.047540905074562684,-0.020781919266701573,-0.04913814537683169,-0.03917400941862638,-0.016748566572983764,0.07286779390129139
CCL13,,,,,,-0.022126638319157284,,-0.025091754896949595,
EFNA3,0.03524286107582948,0.052540809049275876,0.015432927892571327,-0.06016855443025673,0.04057055655411773,0.10034904137059732,-0.01241279060916635,-0.012487430687703605,0.013970348281622445
DRAXIN,0.008753009988027857,-0.029934916450088167,-0.034973314539922695,0.12478369858138577,-0.04794289084586193,0.0028018598849274207,-0.005423583962546947,0.01867468973575877,-0.04443490306959861
RAET1L,,,,,,,-0.017297469648348482,-0.02717654521867012,
NPTX2,0.04015261217280225,0.07272878452278589,-0.018991532938032542,-0.022752447288691306,,-0.01333732098687058,-0.010262243593310736,-0.05345421509984511,-0.008706630544837776
FGF11,0.001736407668620077,0.010445884021865774,0.0008760216027207902,-0.0850201791527972,-0.022111337776936694,0.06745355812332289,0.07243754074278307,0.1114410189864726,-0.03596208816250873
CD59,-0.04229661874394031,0.017433601538522598,-0.00893514342467655,0.010454170992383164,-0.011532872226264123,0.00745551555163183,0.032969017939644706,-0.0530498694320743,-0.0013757517790337656
COL9A2,0.017917649512521144,0.026478970355384383,0.0044102366731409385,0.007535567373184961,0.015346005458124761,0.01229426193084857,-0.04386544564679633,-0.035575906680351876,0.010649679153932936
DLL3,-0.016233323432270158,0.012427676846467001,-0.02345552209260388,0.04899490112164491,0.07517461791427169,0.022397593204524884,-0.04458355909496985,-0.031828269866259265,-0.05654889681406425
FGF5,,,,,,,,,0.06498955752155035
LIN7C,-0.016192165699997995,-0.030639966112764122,0.013102635799565577,0.1096835908125454,-0.06280102431302512,0.0200249562799937,0.018935667943250387,-0.039059474521217497,-0.01634993434977742
GDF7,-0.01888952832641645,-0.015256380694000057,,,,,-0.014828233403201541,-0.01818488933523553,-0.028304848624680964
PSPN,0.04720633829856904,-0.009541680977272891,0.03865092529914872,-0.06593387402658461,-0.009465028446637372,-0.005421873444382982,-0.04406567376991382,0.019891078056961012,-0.012150747418470557
ANGPT1,0.02287048895705311,-0.010277968814047505,-0.018370973853923896,0.05268200962377656,0.008139716294085185,0.0745822975413819,-0.014892050706236979,0.02641814659874403,-0.022485394399329714
PNOC,-0.004035089526333189,0.03157222313285518,0.05221275886026272,,,,-0.015768408625807983,-0.02155892903619174,-0.018675430460816798
L1CAM,-0.02164398737756087,0.05937923859924616,0.1270753030252052,0.0564544419320189,0.017226619041562363,0.014840469384092518,0.03900255814167724,-0.006586207320407204,-0.07235079480285538
APOA1,-0.016486830744946203,-0.015235460059665628,0.0037840753681629745,0.06453055057622652,0.008230762220603581,-0.01552113132352793,0.0035163261916690463,-0.025722192519336922,0.06928602828666577
PSEN1,0.010205145396430217,0.02104818111363488,-0.025382785056566423,-0.009854164325170294,-0.03111539101963674,0.020241149132143588,0.012380841762476228,0.0067692019109660845,0.0067257613196977616
CALM2,-0.048595351421773895,0.059920302162749114,0.10249428007815073,0.024148273520951325,-0.010144944600172222,0.016438461739392528,-0.050952417122362564,-0.029453858343116746,-0.048126323071675206
CLEC2B,0.015480235489735773,0.013982051981225123,0.014808466632239035,-0.07198623321954312,0.040901053831378265,0.00584082942069767,-0.002400636681384206,0.008089356185901711,-0.035639910575216885
NTNG1,-0.005126456608122913,0.044521358027006,0.06194851201168038,-0.009863749647254842,0.19217634629389335,-0.03481895236509397,-0.0176897957529606,0.003568347894936901,-0.022458512216594013
LRIG1,-0.04757251189123825,-0.007417298643065821,-0.040795808515764684,-0.005978983556502325,0.011708221655852856,0.061713246223062075,-0.0001308337193876909,0.018997907504057374,-0.0011444374071869657
CPAMD8,-0.012522021090504222,-0.012978022449392378,0.09138016739444421,,0.05941318828984148,,-0.016658322692681492,,0.1066762529779047
GHRL,-0.03340060583298398,-0.02275507738688063,-0.01479434128620166,0.0021630978042437086,-0.06276462119017426,,,-0.01967048843577483,-0.01769214224008911
NPY,-0.012751352832402708,0.021568895481152192,-0.013164471630767944,0.07472639584411957,,0.018859814869724455,0.018145951286407114,0.03377166858455976,-0.006884563739656536
MMP2,-0.013015420924758506,0.03544028621276827,-0.06811122900875867,0.13925585245362726,-0.012306177669461195,0.0369065667476528,0.0309242911478469,0.02056314540324049,0.026371049782151386
LHB,-0.01090573470351231,,,,,,,,
PPY,0.04052212764490497,-0.009484823032881182,,,,0.04071229905287026,0.09580976765729834,-0.03988221338545566,0.12064395303204585
ALKAL2,-0.010747291388296302,0.028198211704490456,-0.03807154454729089,0.06492861445993957,,0.009177213211973036,-0.01193695591581181,-0.055840232890569684,0.024462583457619928
CSF1,-0.019732611124238943,0.0030039307642590776,-0.026056832724941394,-0.1421840049109423,0.011601262889194903,0.0034842765048409973,-0.001991790912606896,0.02308940716625954,0.024940106053009784
SEMA4C,-0.0005300635911856123,-0.00861036501928104,0.03985925200152659,0.017284600172141503,-0.06728797254503274,0.07743527025775523,0.00855969096545716,0.038673421798846815,0.007279231396826809
ICAM2,0.010054542761900348,-0.028023204886445746,0.0007552687265749646,0.07877314144672572,0.02581721079477472,-0.003885357494050596,-0.04578606946032374,-0.014932023161687397,0.00627922258009998
SYTL3,0.012958280532490207,0.008901462506656502,-0.02597490901176046,-0.07933338398143681,-0.0009209915276893133,0.10749384819735722,-0.022549283386722557,-0.02031895434225396,0.049674481755196745
IL1A,0.0016278243861142525,-0.03418513856070136,0.00892850934501847,0.08364363709139624,-0.03267621899672342,-0.039685018991159025,-0.028848349309083195,-0.029005830141085015,0.014557827243822631
HLA-G,-0.011518566235430992,,,-0.03806198764728394,0.023850502802298456,-0.010264513512614133,0.019697323343471056,0.08914416569086522,
PGF,-0.02340612590411655,-0.03985265798423925,-0.06787906165237965,0.1026413097474901,0.05960453436360086,0.0713480597968085,-0.012151796039112294,-0.007831545003107853,-0.007546395113330298
LGALS8,-0.0012390098439960262,0.03070914281471985,0.0362526757886351,0.04650427325410879,0.041832398603638514,-0.04204517549882472,0.03752220422269208,-0.026749041527575512,-0.05499629810412122
DKK3,0.02048476379477521,0.04934521651538345,0.08347865632769665,0.09354962013524601,0.07826646766089168,0.048439980550227774,0.033719419761017014,-0.008636647713803966,-0.06786185927624958
COL16A1,-0.04356230691019608,-0.032773809510659085,-0.05203978915016061,0.07025314470738316,-0.023481844955938563,0.004051961205700901,0.034878308219541354,-0.07151386760424491,0.08077684282845385
TPH1,-0.02096081590279183,-0.021936405389139966,-0.013950286378376177,-0.003970994634424126,-0.033054730698620645,0.07638616680493114,-0.00539699943233084,-0.03546771919388994,-0.04178660758270752
TNC,-0.02540329995892398,-0.05949891329012889,-0.06077375093534108,0.020401199719767643,-0.051668681361631226,0.06553124516460472,-0.002688189115669592,0.07004586859059209,-0.03976969804426386
TNFSF9,-0.018889529597036412,-0.02981588359079332,-0.023668344187416465,,-0.006169457628453627,0.037517813410146275,0.04408688919109758,-0.028103768778898794,0.09738046323089475
C4A,-0.012929381325878777,-0.011243781959032393,-0.01226283166879503,0.0051746954996623774,,0.04632172536684356,,-0.01837667892903225,
CNTN2,-0.0049508176440324365,0.012967692800221375,0.031004877551780916,-0.03702580074667112,0.049852147644825456,0.023422243668308352,-0.014424293426535414,-0.0678730035794983,-0.011730089797670795
F7,,,,,,-0.003545259689784018,,-0.018184891093669893,0.058661091612706794
LUM,-0.024836459674883633,-0.022380239067519847,-0.005078632911195918,0.10149054302668375,-0.015895357628176468,0.040878918314167255,-0.036786482811155145,-0.00618554202505107,-0.0374043041792327
BTC,0.009361068048691974,,,,0.025619685250363077,-0.022454423107300087,0.0066394264163458115,-0.017597870096255505,-0.010372598289472684
APOC1,0.03875570155785939,-0.05830567953377082,-0.08603428720000653,-0.11520288633984424,-0.010702550604539708,0.023606712351208474,-0.017122042634785294,0.031740702272494606,0.02125527843974585
PKM,-0.05063968487516179,-0.017531512900533702,-0.02828701803584383,-0.05791274550356116,-0.037591450960436076,0.009385641388999846,0.03747392694979295,0.06786391337376707,-0.014591725327790059
TNF,0.11999783812972045,-0.025651884765795732,-0.017391921400981693,-0.019938499635628104,0.00018730523408138966,-0.0217942338294966,-0.01729747436623722,,-0.019307840805620976
GNAS,-0.0164503057121654,-0.02158809952181315,-0.046082757633607585,0.09721069997420947,0.005565342362225919,-0.018716320015999533,-0.03134939078577707,0.04164128305037716,-0.01950359893784313
BMP8B,0.01726282352979438,-0.029203096305682408,0.014778378968847034,-0.03407889705028135,-0.04542187887065966,0.07201236926536488,0.00015859941574171882,-0.0013770874072553823,-0.04623502389752105
LIPH,-0.016379829374722852,-0.00906556193227962,,-0.03806200960041726,,-0.022126646456796604,-0.019285195794641472,0.0631275559614189,-0.030787736072713342
CCL28,,-0.013959473997669069,-0.011063183100546044,-0.03461643040478423,,,,,0.006289152648500406
PTPN11,-0.059942118464449155,0.03906484590043419,-0.019964191482691757,0.065344759458182,-0.008947558588425199,-0.03850589676356872,-0.027020519808379835,0.005083318080719161,-0.05435934016222668
ADAM12,0.01624953393441846,-0.06304511217382441,-0.045486267333108885,0.1998745393857271,0.01587176391600315,0.004522584156451246,0.01874120792307784,-0.018873322656019716,-0.012678538294426387
EPO,0.05298306931924766,-0.009484823446895581,-0.013950288427022978,,0.20207779207686516,0.12365051338843078,-0.020029146012499253,-0.01739806853546957,
EDN3,-0.02078787723435646,-0.014701008552739127,0.009506747722406155,,,0.0879171874949087,-0.016135066843116656,-0.046165180498725686,0.17094518725107055
CCL22,,-0.01909789741698423,,,,-0.027196901091174727,-0.018316347350959307,-0.015266047755198556,
CCL2,0.014112063521229535,-0.02660322627162986,-0.05988936984263015,0.00023288701334433216,-0.014574450476465921,-0.0072722721968505105,-0.03727833249904596,-0.025185560245650798,-0.038286751446462514
DSCAM,0.027120910242155592,-0.0270335900014152,0.0018909590513230363,-0.03386136479749724,-0.07031602152558432,0.01123627291609884,0.00798821039443601,0.0014391466459975153,0.02847551598359738
ANG,-0.04462674181569474,-0.01208185688352659,-0.0196094958496883,-0.04721803627329589,-0.022857273687628504,0.009059224292371545,0.07611896410955497,-0.023478111576874128,0.04772471905505932
FBLN2,0.021078740190690566,0.06123821286115413,0.007162319473339319,0.03478644949099949,,0.06411376978627842,0.08326076643199108,-0.026275630211567026,0.059912135441842776
VTN,-0.007583626895783288,0.09215479593510108,-0.0115918497851327,-0.03304684387966352,0.033539388370206376,0.036003016505912054,0.01449615987823816,0.04622128365369708,-0.03129834100655098
VEGFA,-0.005709425201028909,-0.06140834817831877,-0.052847594047744625,-0.06936922352431214,-0.007069236394850064,0.00906236804370593,0.07302227628445729,0.012337091374650075,0.049739443783798555
F10,,-0.01039990390967149,,,-0.031052031291933783,,-0.02405434200157247,-0.030132333008201322,-0.02541975171883111
SERPINA1,0.005386868596631757,-0.03279490642366398,-0.03190945574810527,-0.1454326922357532,-0.0774790015640135,-0.031290832203706535,-0.006319472150222305,0.10046847947075327,0.0027963182445548906
VWF,0.04448254068692612,0.01776708389183247,0.023827222385017322,0.13500052060897502,0.05327953255633352,0.02307084422343945,-0.02380888729683869,-0.05117040062374353,-0.00218125597818332
GDNF,0.1133094991972767,,-0.013950287340619259,,0.19257246873142178,0.05413613548981104,-0.04391156270029671,-0.024362576204696878,
VASP,0.0385903886247271,-0.020086950555734902,-0.07009649207912491,0.11409742337505084,0.03403886701723577,0.06175535081794648,0.0225781768509904,0.05247655650289271,-0.012809130798817008
ADAM15,-0.005392714535139849,-0.003048577020771693,0.04292693166734968,0.0310200670986096,-0.10098466925748761,0.014127244938205396,0.06441424152314666,-0.05520926765457728,0.0444817787241464
WNT2,,,0.038053680011891716,0.010411224589779285,,-0.029806957393410913,-0.020570936239186988,0.014941432535304387,0.015138639622043506
CALCB,,,,,,0.043892820757488404,0.04092258849107369,-0.027176539856951898,-0.029744927213523484
OLFM2,0.012191722785655593,-0.031113625522837276,0.05673836951771832,0.043501567016336805,-0.03450738519027422,0.022979725119795506,-0.0023286696238757894,-0.0636707429977137,0.023583814153739915
MFAP2,-0.021718805036343887,-0.024908960556380557,-0.03265309385465959,0.14053861440270707,0.05456218105620712,0.010362679310760233,-0.01793596737745234,0.0025261637530234436,0.012255475246063359
HLA-C,0.012285154971538353,-0.016063512160227788,-0.08461103263429806,0.06198210026049017,-0.021104611740050697,0.08019504399899446,-0.002799941471802067,0.04539617340236333,0.01953924427024535
THBS1,-0.03200542842931282,-0.01366066671972865,-0.020077698617812157,0.08207204057721323,-0.03307591543795705,0.001708421327231812,-0.010397204920885868,-0.02246658809832419,-0.03124093389107406
HSPA4,0.008413372050325123,-0.02657309843316572,-0.02246780563743672,-0.0071417591532744115,0.05141981216048549,-0.020680815404637475,-0.0882435900376705,0.004368546308119916,-0.07508837525005788
LMAN1,-0.025472749608513708,0.0023178112660798933,-0.06834144555274438,-0.1039124873520399,-0.030202671556130874,-0.0037197778739672684,0.023674813351852345,0.014109407578843573,-0.05767644619304701
LYPD3,-0.012243317734111117,-0.013279515736044946,,-0.04214420730642488,0.05213631023162836,0.1586878672380241,-0.02731812704085989,-0.027709608253379755,0.1208681151275242
APOE,0.055436814189507445,0.010020068486578762,0.02396135543010538,-0.08922375239189291,-0.02743924183553844,-0.03202312143163513,0.01626704967899464,0.015371921480497083,-0.01748084615000202
SOSTDC1,,0.04273490303771468,-0.02121263758381854,,,0.051874150001503035,-0.03790022203285787,0.021221268242407675,0.012361911269593998
ANXA1,-0.01007614369995117,0.007524308502904999,-0.05751763667943947,-0.004503133998912421,0.04175019793164679,-0.014206014488822857,0.09542121991752625,-0.019339976499769387,0.07918630824635566
WNT2B,-0.018119298106395402,-0.03389363490477082,-0.022843530014050442,-0.060256283013260664,-0.06070904914295088,0.012200657005898178,-0.012239831261342397,-0.01659278139241863,0.06934891454246683
AMH,-0.00013411846024912307,-0.013671892843419292,0.018170350994238388,,0.03636600873719512,0.033078362975710505,0.05349287806960079,-0.027444655831937136,-0.0360794528441
GDF10,,-0.012773351669684819,0.0907433805801062,-0.041183051331135555,-0.03000628576791822,0.12441925511395456,0.009136641217288986,-0.03765298439641429,0.09973729801948213
EFNB3,-0.04281903123508364,-0.0020281171848133563,0.04596951822299715,0.046069109370956214,-0.053207112474175804,0.08206012080392062,-0.05074480160551461,0.015155672351667999,0.029034262491951887
LTB,0.010955386704620174,-0.0165028599613633,0.015183163796092334,-0.05924001229153966,-0.058376331708114404,-0.018477459201003132,0.04651830262068004,0.002857046262662124,0.024363975770452063
ANGPT2,0.050852915819466285,-0.06069940286829552,0.03429422426365345,0.12705046705010434,-0.001451626479753319,0.035642335072700544,-0.03341997076440327,-0.05332593755151323,-0.026838115665665234
NRTN,,,,,,,,-0.015491731661442017,
ADAM17,-0.005608208472070636,0.08159693218284277,-0.026838126120760385,0.1398790382023546,-0.02174014693683346,-0.06690962925173699,0.0019494576643522964,-0.010157952262712561,0.03148485929340828
LRPAP1,0.016074581678890046,0.08384296295959351,-0.011652369467879092,0.09851596744792336,0.0883822620266812,0.0803059039760919,0.04890055191888775,-0.0390024229107189,0.010041674835232179
NID1,0.03958951704251397,-0.049084259054503344,-0.04178912166854104,0.07458487749950207,0.04130520072199752,-0.0027605397766669966,-0.05835179362717753,-0.05579150150382271,-0.005396257378277882
MST1,-0.02462312692794939,-0.00841746887214227,-0.02638464159202626,-0.0012640351113787664,-0.05107347288911468,0.05326724668818725,0.05199064794242625,-0.016573217466989556,0.05397624421054866
IL13,,,-0.016361038669979622,-0.034100191507431606,,,,,
DCN,0.009069721728113102,0.017555417833685114,0.005696577162230954,0.07612286985008118,0.039020198117589666,0.02277335039682324,0.0049344759319578145,-0.06132920628527055,0.038810149352515005
IGFL2,,0.03686794495570599,,,,,-0.01984554898789967,,
COL7A1,0.03653953610215787,-0.0032291424968918336,0.01673432611121424,0.0932341669214449,0.023973246673328143,0.028097124941086467,0.064823664062341,-0.02352186751662835,0.0920905465850436
CALR,-0.022080558850742817,-0.04716161277545621,-0.06162068838736039,0.05657543253716443,0.0048610273466877406,0.05144042637112896,-0.02380312302014856,0.019576921419416055,-0.03744384617656434
PIGA,0.015521275593619533,0.016992208055722307,-0.03968217959878563,-0.006056061165351058,0.10027880840147398,-0.015853571052109893,0.0535058013177913,-0.008096820744557752,0.08219283097038882
CD200,0.055340925959890735,0.08162268367347696,0.06801695919375739,0.1542819316082846,-0.0447369685745805,0.015888711182203665,-0.06165813545611973,-0.016660639954166508,-0.043274060959121965
GRP,,0.07809384758897886,-0.014094236763696583,,,,0.025488905874406144,-0.016991897503407967,-0.028851978013922294
CDH1,-0.011976955390428274,0.017508203452749786,-0.022936398948860477,-0.047142803202689945,-0.09880337384484857,-0.00428704574550313,0.08775983620978317,-0.021047386946795196,-0.029669545839098418
LPL,-0.04801126425371444,-0.0732561579039033,-0.014009326452898062,0.037879797063182445,0.12718668693986954,0.0444401079067571,0.023987673246243527,-0.009350028492473366,0.04807376970419263
SEMA5A,-0.03152505435166907,-0.04574891026251962,-0.023770741358758923,-0.07674447356374195,0.053162035781492104,-0.013972753392150181,0.02401260050329532,-0.032033517945808186,0.004632527454335379
SEMA7A,0.036711021464465476,-0.03273601482896654,-0.022410825618820667,0.16785562487737044,0.003225966044355982,0.02291772819794128,0.006170259135283416,-0.006798451876541291,-0.034447059338416484
SEMA4G,-0.011866240402599804,-0.016908798585224795,0.0368554336575835,-0.025414623423571727,-0.07381280833838756,0.04093396244110838,0.0017244939711660633,0.016222588631123844,0.05299470051761818
SEMA3B,-0.03317953156520618,0.047311976790540486,0.041380522066944224,-0.08395285443358608,0.0010682578035964782,-0.027508712666949164,0.054167962798489275,-0.0003504711674931095,0.05276298494581404
RPH3A,0.04894425566438471,-0.02704298771058899,0.01079328958738389,0.024317882060434982,,0.05442955827894758,-0.0013554977355131473,0.0022628810089216473,-0.020541293060183523
JAG2,-0.02124470835055187,-0.027061941308784414,0.041236806292205684,0.09865418817022713,0.012461593805415973,0.05236624235670354,-0.021981876460973677,0.017226365971606865,0.003792817598947291
CGN,0.01348194801657447,-0.03271439409567334,0.053106900241892414,-0.025166035813108598,-0.003123125219584002,0.001622945173448664,0.07669177227414536,0.08340356213763414,0.026364686211948197
GDF15,0.006444117526556478,-0.026138864009923112,-0.0476971827471018,0.12483190297371421,-0.005118490127022187,-0.007387673237549052,0.0933869670179638,0.025240783407717862,0.1099573961620219
SEMA4F,0.04602990662142761,-0.04602530467108537,0.027173494354782373,0.09700385763156386,0.04091017499328575,0.04834196804811066,0.05249026132030935,-0.005863775174347587,0.03908116019611861
NXPH1,0.003456468202312368,-0.03426356883914798,0.009057022169362905,0.02926018450344783,-0.02050435418191841,0.04330683317145613,-0.003906751028863627,0.017007823473281666,-0.026657770108990283
ARF1,0.06255314264793306,-0.017313803740448754,0.02405439261049763,0.12295848865973405,0.013234588547509904,0.02880942383318577,-0.023195797760594602,-0.023667590032509782,-0.014738692944619788
EBI3,0.03271187450452329,0.023720658729065945,-0.02667492622600078,0.01112032345795049,-0.08201063480959671,0.09886036864133817,-0.003883149969763467,0.010220778369965551,0.03742340591460358
TIMP1,-0.05830538810833063,-0.04860014051267677,-0.10650438744633352,0.03798414042731309,-0.11813773572478711,-0.020187086937902995,0.058561807399744405,-0.006261263300203095,0.004650913705311458
SEMA3C,-0.025540362017591967,0.0033750076942012557,-0.038650383888550056,-0.025412741998306537,-0.040576663945625736,0.05238872331892583,0.03672056984759947,-0.05235333499424452,-0.0064681223310512626
GAS6,0.02799882321805831,-0.0024287926775151012,0.03272915020066185,-0.027663262326197625,-0.030492114190770036,0.03410066247549598,-0.06055794976059629,0.03279521219576942,-0.04218593598641532
MEPE,0.03191828197609863,0.07654711435768399,0.028731725023760736,,,-0.020843656297025157,-0.028510586375004247,0.034201665134556664,-0.07151222176735862
SERPINE1,-0.006373103288866734,-0.02443509095789808,-0.02929722468332891,0.0749319928839599,-0.01383652910809418,-0.03399153810095452,0.08807990621682506,0.0086488243547409,0.04483534430284041
RSPO2,0.007312709116192451,-0.009713985453406054,0.10012711091580843,,,-0.03360240723587558,-0.011403058258660514,0.008215397830997541,-0.0022676205135242697
SHBG,-0.022138746143796222,-0.019097897489451357,0.04912766264467176,-0.032509048421571804,0.0014557028994566662,-0.03600642354413174,0.06420253646531164,-0.024656523709360202,0.05994094921754147
LGALS3BP,-0.01704854732277414,0.006646372676052249,-0.05627114039404305,-0.04398278946987155,-0.11992466838199613,0.056534655121285304,0.013854269992227964,0.08301193128269906,0.01971797027539329
LAMB1,0.020332883649847224,-0.00425199842121694,-0.048262241051537993,0.10379146217823801,-0.02355188595493996,0.031310404997255396,0.03860479391314446,0.007254090766493859,-0.04147614480516476
SPTBN2,0.025340039924211216,0.047809363996148144,0.06442665866845927,0.08216279045501207,-0.05284829858590203,0.03515275374289584,0.0034894032550843996,0.014603341777336026,-0.02786585133921826
COL1A2,0.0038860449372758034,-0.024968600140747813,-0.04852834609091128,0.10551299339706269,-0.02754405649714598,-0.019823599414616772,-0.026750380757741152,-0.05830131217006722,-0.02599318943488353
DEFB1,,-0.010017548597204766,,,,,,,0.05949638813162774
CEACAM16,,,0.013314216124421303,-0.04037132188760076,,,,,
SCT,,-0.009207361640821084,,,,,,,
WNT11,0.011852999430484951,,,,,-0.002286395563901052,-0.002768604922514226,-0.02502173104772109,-0.021520241463810343
LGALS1,0.05891114942273096,-0.005922505498779848,-0.04787361521076321,-0.06123340495038295,-0.03524314677547895,0.0019325441316795698,0.04481389761445561,-0.015468296010876693,-0.01231919877863731
BCAN,0.03709737148653301,0.009255153832110142,-0.05981708324837591,0.10138963213341445,0.030817030906090163,0.029268522259847433,-0.04109992376078112,-0.06215618508929331,0.02018635503122409
ANOS1,0.030186432810841483,-0.004523591062517112,-0.02974181011088925,-0.04125619065601804,0.0518683562497261,0.03470028245402199,-0.012183568289132852,0.020174864726046803,0.043502836923156374
EDA,0.07813834010911905,0.005273607577311989,-0.02455775270599842,0.05074938245504461,0.016544419599388207,0.03514512379463187,0.04852590871508524,-0.03488531338680123,0.08089175565643605
FGF22,,,0.10138689174307043,,,0.12522449975826477,0.11432583050911867,-0.02608258922996447,0.05263149197507041
SHANK1,-0.009664702446158226,-0.013477026984477315,0.06995595381703404,,,-0.03274174408465289,-0.024054339475943126,-0.043238314386103455,-0.0007261531626354266
NPVF,,,,,,0.09017391486859076,-0.017086910068445316,,
RAET1G,,,,,,,,,-0.019819124487287208
TGFB1,0.06106836446324434,-0.021936404153475222,-0.03658623756045576,0.022240967742494892,0.06911908121795746,0.0026183237131470532,-0.029828052368784753,-0.01402460655208314,0.05929763045526489
MSTN,0.007131887984540551,-0.02432569681722131,-0.008962168432056262,0.08264811773499281,-0.06950557694577617,-0.01644544830877967,-0.035140621580408996,0.00395628628233479,0.04674325817974168
WNT4,,-0.014148200524917477,0.027350589892094348,,,0.06875397795412694,-0.016960244173632535,0.0498173952899369,0.14541616519874884
TNFSF4,-0.025975743204565575,0.0841960055503872,-0.008547399010049694,0.19197706787317378,-0.03261040595229856,0.04337579863042065,0.008672408538289733,0.030883148921539552,0.09580470802348143
NTN1,0.00173495886964355,0.008646177124565098,0.005772591377130221,0.028521872073157067,0.0177834225187544,0.05255059197982561,0.03307381367042829,0.01634975424300084,0.07287681917431713
CXCL12,-0.009631575010521046,-0.046074034865319545,-0.010911914304090841,0.02116578460517254,-0.011089874632094649,0.08106747282964076,0.02778636239671036,-0.02867136739189943,0.015081044561438352
GNRH1,0.08594723615390752,-0.021354744013328382,-0.038832514325966135,-0.021951715911441353,-0.04427932071863746,0.09599063818034494,-0.03822150876590776,-0.024509938714832934,0.028492209768564505
FGF8,,,,,,-0.04101927863822714,0.010656609545624002,-0.03134467946826736,
RIMS1,0.015993233285764796,-0.024455622825272236,0.11684602055370175,,0.013380541404916391,0.06976515016839459,-0.042404357822655274,0.017599147950341752,-0.07252091574118452
FGF14,0.006326060667779587,0.026706024384606272,0.1023913418471535,0.026056898681336642,-0.04475492978364151,-0.03061671286938147,-0.0028327419568471225,-0.0821373031787055,-0.014128562091383363
IGF1,-0.0065386122321374135,-0.023970468574869026,-0.010429932195644184,-0.07745410111051254,-0.022248688925364735,0.023509902359761185,0.04578493088315344,-0.0031958693454091774,0.041524615483781925
TNFSF10,0.05754644716777507,9.911970530162968e-05,-0.006651479556471661,0.18291050386852306,0.06090377610237726,0.02627798241265372,-0.0551024935826898,0.07439032492209802,-0.02083249690978721
GDF5,,,0.10523388550786429,,,0.06176923107887635,0.014056823515524905,0.038537638045134354,0.0797544942484826
CHAD,,,,,,0.05451295609485675,-0.04133606049103566,-0.024214424854937563,
RGMA,-0.025347418502056154,-0.04997805926287904,-0.02475586048163219,-0.018622480795232037,-0.06501632207450812,0.058955401307502694,-0.0676869283766386,0.05922156966655845,0.04407752370316563
WNT16,-0.02138787842815546,-0.015838266000700596,,,,,,-0.015491729616691582,0.07131306707669763
CX3CL1,0.05298141719284299,-0.020305534768787884,0.0593409435503321,0.042645479012141906,0.03606872777881458,0.06427885653800988,0.004491073352173586,0.0598578217282866,-0.015080809570769285
FGF1,-0.029110194430789233,0.010592598474743956,0.04116899993007315,-0.019685917105546017,0.04740504948342178,0.0016985197258318,0.028115226223077893,0.008052855138930283,-0.03801286331321747
ALOX5AP,-0.007600870916292894,0.01754456605734047,-0.03393307636627403,-0.132402277417891,-0.041418524766788666,-0.02205789476859757,0.012116989937513997,0.07210269434466242,-0.007959752147402176
IL1RN,0.028270133766696938,-0.02490895784541716,-0.012262828969430489,0.02133195090014184,0.05113591549215123,0.03349877331778156,0.007984625524658033,0.08914692543629048,0.028622432009874514
PCSK9,,,,,,0.10587194943151755,-0.018116845536822235,-0.015037143626685645,
NPW,-0.015499544498528457,-0.012773352873509109,-0.013658121560649876,-0.03084691232861795,-0.06280317260514981,0.022479171243702262,0.033131695458266074,0.028902907748579672,0.023436086451149363
CXCL9,0.06714505737543211,-0.024851109804942487,,,0.010906032149647528,,,,-0.0263535132781037
ANGPTL4,0.011491254089677709,-0.05062485227547385,-0.06523929663674359,0.019971256810565895,0.01578008083731957,-0.030973851293815843,0.06365506499353438,0.040426190877073005,-0.02388925638650331
UCN2,-0.01074729219682805,-0.014427030125423845,,-0.03758607701579524,,-0.030114445438493516,-0.031470570411925775,-0.016991897503407967,
OBP2A,,,,0.0770969371770968,,,,,
COL4A3,0.04502436479826041,0.0432539757155721,-0.015464921400767242,,,,-0.01433622952080705,-0.02376509601435581,0.06006469095077057
NRG3,-0.023340583701328157,0.014660643647532745,0.06096332274409186,,-0.030006304769256663,0.000719968748135477,0.014971776613179413,-0.0395174690028453,0.02032885366177451
IL23A,0.016767723787167413,,-0.01881572854188797,0.07171051082731768,0.008089206176188853,-0.023722817038798798,0.15563491558628115,,0.0847914568880352
COLQ,0.07107362161777761,-0.02551690322913597,0.03163348639047827,0.027184625557334134,0.1406687316274494,0.022910924469479947,-0.013274673780951877,-0.022191921757015037,0.12673638617643807
SCGB1A1,,,,,,,-0.02278350641431357,0.047216683040666264,
TNFSF12,0.0239685520198524,-0.02764520884436834,0.05483905974783973,-0.08476937789248386,-0.10655845818172956,-0.03187984105364595,-0.023521444559619787,-0.032083418028605704,0.0048664754304914935
DKK2,-0.010905735600402068,0.05866364150916146,,,,-0.028003138483192858,,-0.0008440573304857332,-0.03359686503547147
FYN,-0.042539113056203864,-0.06488024069254703,-0.0007285117795226611,-0.008323477619558775,-0.02937506130117824,0.01394781788126007,-0.009915766246149883,0.012272134313382253,-0.011929209914446992
