,UKF243,UKF248,UKF251,UKF260,UKF269,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
BMP4,-0.030569694329355822,0.09235411981898149,-0.014349568095679012,-0.03577622988419124,-0.04049234086581096,0.00816888574011871,-0.013653259583564005,0.02115120389572874,0.1097559581385681,0.010648314947620557,0.0895187598415071,,0.0246156926872151,0.1169165278701759,
SCGB3A1,,-0.022306419749521415,,-0.021953891694526745,,0.11958966875161936,-0.03893200827928847,-0.014339057087419543,-0.0033266852265153584,0.02345315424599569,-0.00036162062001724436,,0.061884352674969334,-0.04669248710826261,
IGFBP4,-0.0002959516747087163,0.08560787243934458,0.03949377526027579,0.011552027553205835,0.1480524111153466,-0.03435761406312553,0.10903635592521549,-0.007280574168357292,0.024957668048435237,-0.0624445350207993,0.08002819948876365,0.06853441515435144,0.10514031152941454,0.17322649275926957,0.12296965497776123
RSPO4,-0.025535121105152787,,-0.006625982300809479,0.0032007745506463167,,,,-0.01635266252479211,,,-0.001665014446743509,,-0.027059923100571166,0.06408060535360056,
LEFTY2,0.0006816475168187315,0.061700450997482684,-0.013702829589085747,-0.019599768033182575,0.049725777455512085,0.020092359733441454,-0.02538619329509306,-0.025367929661668627,0.07766744951184641,-0.003041379443094121,-0.03935151342196475,-0.04581646814737978,-0.019035894989760334,-0.05717015579212111,
PF4,,0.08292536573101349,-0.012313359135967782,,,,,,,-0.03817942402252582,,,7.53960457429767e-05,0.06327323942190133,
ANGPTL2,-0.026510568478277877,0.07769880430708073,-0.0192684178445793,0.01159743560020364,0.1422053595783908,-0.006940178012497825,-0.057435400576732784,0.019495802730221282,0.19609082009919537,0.10949927812140771,0.07543428151133785,-0.006203413282590322,0.06534561734365645,0.029131552850413925,-0.03539884274441608
LRIG2,0.046882941580130316,-0.031031403369887203,0.007465364038471326,-0.04203618952221857,0.10755423581833133,0.09092174670659238,0.06068807079632832,0.00912941590710194,0.04390820737470161,0.06221423610658231,0.013616840017578066,-0.05748842959703685,0.03525521946103296,0.025960032181376862,0.0009867496143848796
ICOSLG,-0.062251436891471244,0.03938725203001031,0.0015401939379109076,-0.06569849785825647,0.08100906422519125,0.018380869344435936,-0.01256591277353873,-0.04784290499037186,0.07002970932571655,0.09678551464621461,-0.003243982151099109,-0.032102216807279094,0.06308399728584504,0.018584117379431556,-0.025444779931804006
WIF1,0.03565908325586918,-0.024381649799543808,,-0.016119061170316484,-0.10853093546056923,-0.034571569066227686,,0.004174552688084114,,,0.0014373283145369706,-0.030110801832163508,,-0.0501566798828123,0.10681481091578188
NPPC,-0.05211346975933577,0.011164611780801227,,-0.027658242895130004,-0.0011536683086051478,-0.004408938105234047,,-0.04241644293478806,0.022868167205194686,0.1211991668231293,0.02955277347659973,-0.007503367881424125,,0.013057941111574727,-0.04411829443462609
LYZ,-0.03148664704939843,0.017980034976319406,-0.05813255370751595,0.017496484507851847,0.06906344225147258,-0.0865919355702316,0.06472151247055222,0.014062907145453869,0.03982162126616343,0.08699219637870614,-0.026963821576955635,0.16811513407559425,-0.03200712408528189,0.04199268495005063,-0.06190837362054317
EREG,,,,0.04980068508316458,,-0.02493105481934073,-0.029685190790123897,,-0.032690990035795314,-0.059999600486139275,-0.03604070183522001,,-0.043636760679348935,0.16211852503811436,
SPTAN1,0.00863987225006312,0.006486736744270417,0.01181280961850367,0.07291330590667713,-0.029325336610601,0.06766919748941819,0.03834514478754932,0.05281758978911051,0.05171306689916765,0.07024391676568506,-0.0004375615680959983,0.00048475321945269943,-0.010192332650888805,0.01342096500265299,0.12742937453782163
PTH2,,,,,,,,,,,0.004119535128873023,,,,
LIPC,0.04077434372273461,-0.015572302079025102,-0.018532263581858006,0.03753022324892436,0.027003556545938737,-0.04465106478394149,0.0033524434552467154,0.010830279598327063,,,,,-0.00044706426918726926,0.04042479416693853,
COL8A1,0.03132284170879908,0.04973397983996946,-0.005147185491319882,0.058827494461636154,0.062023544487456485,-0.06333910139053174,-0.10268368011413326,-0.01618986790750053,0.10660895001160083,0.020060321574701164,-0.023563017839297346,0.019578122925108153,0.009237303696689183,-0.10404491637704948,
GSTM2,0.023497547278002816,0.023597728116647853,0.022802282538746926,0.03413102946514931,0.011594762867906228,-0.013013902449028508,0.028749684440478346,-0.022721678694932662,0.11384694513772584,0.08883964557927476,0.019315275552627426,-0.0344877159901875,-0.016517733935567797,-0.0027979316514231386,
SPX,0.12595541200266816,0.03820168879733447,0.01986729391066159,0.0679114652505535,-0.04462320779373952,0.08960399999242019,,0.029809504837080284,0.025592821337766608,0.013190838423423841,0.04118672452316212,-0.01979801057693894,-0.050220551040335196,0.014199871698843182,0.043973692423886365
MFGE8,-0.003459885762696273,0.04195886580164932,0.02708492639242455,0.005829559979995948,0.0267465631553083,-0.0253782928771138,0.015069053154357259,0.02637342907789462,0.015235977670889269,-0.039551784042096916,0.0789084533094856,0.02110555151613407,0.09630322951779664,0.055202981642471914,0.024188600892330228
TGFA,0.0446929189129902,0.03477698988898878,-0.027413082669284713,-0.04756335107434401,0.07917703199133869,-0.037258005494872515,-0.0024666620299682125,0.02844231935641826,0.03029929767600934,0.052148393870349787,0.01331064267355318,-0.017856386854613607,0.040250199948650006,0.03823413822278309,-0.013419480432294054
SLIT2,-0.016945055291954437,0.03283622051271402,0.022392376685393334,0.017495302089828992,-0.04267844461932302,-0.03004450537640043,-0.017197335807180913,0.021235411262065206,0.049097879253585185,0.06677241206634517,-0.017627550323316407,0.021120779380653775,-0.005768113329738307,-0.021224077756383134,0.06695804360937443
PLTP,-0.031150168364256353,-0.0024778990903709416,0.03682538903052893,0.020406759163911256,0.14433549182093167,-0.12680990855810567,0.05949101972065085,-0.011054429112909221,0.032001479606393116,-0.026710204091413073,0.027401022280549175,0.10402318878944798,-0.027372635713926743,0.1070831183302404,-0.052921828702327124
APOD,0.04741670658438193,-0.007658668790413624,0.030509361138176656,-0.017755012497092965,0.03307045192257849,0.009105696391545275,0.06166184388757116,0.08316979307269362,0.28775727989225375,0.2365066131824404,0.1670991399288543,0.06313433934098453,-0.10021279941399115,0.21266153191771678,-0.02371855025435183
B2M,0.10881554718021091,0.09432145613171417,0.016778155196319675,0.03217361659170886,0.1460532188443322,-0.07156711984348293,0.05596014806683258,-0.06929229330134494,0.03892910348885565,0.10107380746624714,0.06363770382735207,0.06487649525861677,0.10088186559956469,0.09820092949713512,-0.0705930513096453
OMG,0.12015936122418551,-0.02254660156701732,-0.00019873699260350758,0.04138512161844781,-0.07307150755601204,0.06324596480250429,0.06425913286019272,0.09774863535306007,0.20444695568950813,0.22578228644045625,0.006532124638327159,0.07861197878212375,0.02455288699203177,-0.05502532448947944,0.039143671734774926
CXCL3,-0.024052290579059856,0.008549877096223355,-0.02531509454316463,0.022507431768124978,0.05986951319776119,-0.019723954177337678,0.11101475454946164,-0.014799245375251022,-0.12669218775559088,-0.04661632331821979,-0.05626037679521326,0.006067007320208687,0.028987928119933736,0.03324565513659155,
CXCL10,0.06470044995492513,0.10600945548405163,0.008910602176356546,0.02374148987236233,0.12233407369461106,0.00638822686688746,-0.025616645786755012,-0.008247644937647057,0.015680943876983825,-0.02375458124327719,0.025970322192859375,,0.03307692400121433,0.028245832725353515,
RSPO3,,0.015124338690356997,,0.048377113704059616,-0.03691203538909453,0.09684822925829584,,0.006450895349650991,0.11010071337084038,0.1368682155877501,-0.04585017552823896,-0.05173086865700772,-0.020591699430510896,0.05550510041614958,0.08953985884005422
CORT,0.05084179465111908,-0.021512020636315524,-0.02199087967838622,-0.02977290676721887,-0.03374517746214145,0.0025024873784675427,,-0.007255758720273898,0.0541961594619057,0.015561209960300464,-0.023047062887726948,0.01212818102432384,,,0.17673629370093116
NCAN,0.1888219122033791,0.01602645529912957,0.028167962445667882,0.04796828318679869,0.07687705181395685,0.026397189986193222,,0.05230063992203158,0.25741816489029934,0.2774101424577312,0.010552762495545053,0.07865842302721948,0.04753622102074748,0.04963122178824404,0.026264966522596855
PRG4,0.13479676189289522,-0.012362121242542896,,0.12665007413596818,0.0671980666792539,,,-0.01808105516227301,0.12205244059372367,0.00912357708700973,0.0688848998611199,,-0.007744256884233134,0.06081916231546433,
ZG16B,,0.0139009789878473,-0.01481712644675213,,-0.03452306982536333,,0.06741397930806355,,,,,,-0.009554105949922438,0.08229284883332706,
TGM2,-0.013038398177462598,0.054996699767875794,-0.038444224669427096,0.00946216654013753,0.10526930096427584,0.058030316787791573,0.058588065986693444,0.05198420897425372,-0.017817519329148393,-0.08108977504902229,0.08155794191845714,-0.02607063419902576,0.06726700332511677,0.15388378577559877,0.012538947722219697
VEGFC,-0.02803520401346904,0.040224678275676336,-0.01902576095812613,-0.027037740076115403,0.033301625594571393,-0.02817198339277455,0.04570923052151563,-0.018452437501487198,0.024224616818113654,-0.017518515228732722,0.07889416039083855,,-0.017269159452051677,-0.023656514299314493,
WNT6,-0.03555610750970268,0.05240556782666249,-0.013702829948709704,0.005431349141797184,0.006130470002710311,,0.003122959947597346,-0.016104355659919658,0.01809235579838649,0.032193254708434524,0.0317438046094094,,-0.03100860392491843,0.16678788945671766,
NRG4,-0.026497672619099646,-0.020544997767201756,,0.005066058750910211,0.023289803326216753,0.03482662234652153,,-0.021526920623128432,,,-0.017165919448903746,,-0.02059170173834912,-0.03623506099781143,
PMCH,,0.06303143180149512,,,,,,,0.044328500233497284,0.029759843879523594,0.04594016573615105,,0.04279998282172989,0.09349730902545694,
COL9A1,-0.011574421581811262,0.07011028922233443,-0.023954877952399915,0.010200572208580016,-0.007091982452077925,-0.002231811490645966,,0.04537569255196095,0.17729968512220745,0.2078880863229424,0.046507529930269256,,0.0978687147013224,0.1211276695114505,-0.0521872724436901
GDF11,0.05847344939384357,0.005294296791736604,-0.04518474756065749,0.023843644233412797,0.1090559969395027,0.09800634091748447,0.025407943834714203,0.028762392365227558,0.031234551377285452,0.04118617525005932,-0.025978296799819764,-0.0541818667014302,0.0706760906269916,0.021001026917607385,0.16150364792864577
RAET1E,,,,,,,,,,,,,-0.022588950498981544,,
IL24,,,,,,,-0.021118048436639267,,-0.0026714402394212608,-0.03757067251761954,,,,-0.040509592774350484,
SORBS1,-0.0067627794425601205,-0.07288824460710619,-0.008744454097669389,0.009505103747406192,0.005527103540014215,0.04427567230538572,0.02664823364248707,0.018741088828846546,0.0017270014322920378,0.04824979279298489,0.024283102582154388,0.06321242529010518,-0.012622722345800419,-0.05325830095769376,0.003072858630951186
DLL1,0.05833278033415544,-0.029350683695695084,0.04568112170691919,0.04286723123501872,0.03501586064697357,-0.02353488667179945,-0.016537271896859294,0.025373826998831183,0.2436449575840854,0.19037824959116773,-0.0008400772682346086,-0.021080294395339177,0.00444218626949754,0.12514928908820278,-0.04099244174638531
TLN1,-0.08668850819073724,0.05330999557787407,0.017578294444385675,-0.007722420454481363,0.11439342214357602,-0.028901573542241658,0.02985026864378035,0.020699843689166313,-0.0933787642064565,-0.08926728947044861,0.05653567462561909,0.00981673766996647,0.0661065187172563,0.09981090091202477,-0.04200764572401687
COL2A1,0.01603945777875368,0.06888292243383078,,-0.01568785257298077,-0.00220119866118014,,,0.03009237195831916,-0.034467914728304724,0.0014056693025956762,0.04399609888366112,,0.05426843738719741,0.07644030301512192,
SHH,,,,0.07806174437740941,-0.023201686608415935,,,-0.01433905583409669,0.011679289784142278,0.08014114317481826,-0.036037883900412224,,0.003527924516282326,0.05356247281505379,
PON2,0.16993011102769817,0.038864818386262386,0.044148921083992404,0.030791825581847756,0.12488648354505096,-0.05586246721664634,0.024246839351375282,0.030248162416953543,0.17035003281398872,0.19267676192340177,-0.011590814252762411,-0.01701784946813981,-0.06184644029335418,0.022171417404289597,0.011659356313517534
ICAM5,0.009567705950561932,-0.011204353864282621,0.0006678189414662119,-0.004928179549042746,-0.05080574454560369,0.10911057112384479,-0.019990827592959552,0.02161867859323143,-0.012159064112385192,0.01873403447905325,-0.028829866904819236,0.016450365285713177,-0.024694672750201006,-0.008391652060627603,0.19514769151532335
HPX,0.009998118254456323,-0.011379838313373896,,-0.0036175486591055145,0.08759862426337806,,-0.039694004969112615,-0.027202591508105993,0.02037315534134591,0.10276581395727943,-0.03405478663145209,,-0.04752029406461457,0.06280689979810947,
SFRP2,0.03272776847197899,-0.029656444502259682,,,-0.023555013353589276,-0.03372211349813776,0.18070662973691015,-0.028129557988262503,0.03152768327823416,0.03846698247258882,0.02844013045923681,0.06587389824663084,0.023299598265168496,0.06438496548827688,-0.12050991737082181
CFC1,,,,,,-0.02560928672492701,,,,,,,,0.03351520991165682,
CD70,,0.016446299574373126,,,,,0.08601373806146942,,-0.06864320054183515,-0.05438754767815147,-0.035899063155331326,,-0.004774988486392481,0.059342601040308036,
HP,0.15361342254754765,0.009840685999323464,,0.004454484306278263,0.03778850928345346,-0.0398560137504244,,0.0027100510287511093,0.031353008465521276,0.03252080879729776,0.011544362949460365,,-0.002843591214714781,-0.02966163926208878,
CXCL2,0.04286144507958448,-0.0016198673096462144,0.015140497316175016,-0.00933563035148282,0.0261355300892068,0.0019264894620349496,0.08679208383893074,-0.015572301337409545,-0.07088258246729977,-0.06331043885079064,-0.06857294225526007,-0.04470228766983667,0.02689465758800864,0.12245016529577638,-0.014916412010673053
NPPB,,0.1054389469782241,,,,,,0.05410338073686666,-0.007931672275227616,0.009262301066748295,0.02372482901220057,,-0.020887988111193922,,
CCK,-0.008784147730443557,-0.010838281694131615,0.026330283381993353,0.028168751104685558,-0.11477609828644252,0.0956620710036493,,0.01191037451019176,0.13467527739441434,0.11734029833189166,-0.005489350540156867,-0.04561717414748204,-0.027097359405554192,-0.08419698387946478,0.09377676558909619
SEMA6A,0.11352648842455712,-0.019367205631820768,-0.0020894928427042554,0.02456969842952664,0.09038598011194003,0.010678769372239928,0.023194746469807705,-0.009971481287192906,0.11639816318275903,0.0757986320799506,-0.012046081984785715,0.04141211739499927,-0.022557673124935396,0.018323756416743085,0.0430736471922896
IRAK4,0.05093074272569185,0.026042905963394525,-0.03575345967726309,0.020046682076958516,0.07646608225125398,-0.04069422313151547,0.04873532869109239,0.008851914125707022,0.08701555999075272,0.09409849530454528,0.024147922203869777,-0.0028069666405026116,0.03582692634414281,-0.008267239631481188,-0.05048510692181752
GSTP1,0.10411771566955191,0.008887228281628145,-0.0164032762511588,-0.008063003747239185,0.16239383842343233,-0.06980955623500446,0.001360919983042666,-0.02279192657040886,0.09458111815280304,0.1588332419043849,0.05554418423316228,0.03955276482872461,0.01238783053416387,0.030896248006727974,-0.03514725315529278
