,MGH258,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.23509111749060166,0.06749627541745391,-0.07215234830979878,-0.024913127003065343,0.012066045001482364,-0.2595237757859288,0.06763462170157793,-0.007704128351612642,0.07513347761514774,0.08207749542011004,-0.011121976296002914,-0.019032107355035587,0.12560997008478889,0.13319408424218265,0.13952515129460055,0.02477504087265884,-0.03698214070794436,-0.08889948456558738,0.12235762989637232,-0.11888600432896346,0.061523998165124286
POMC,0.027551940228801503,0.06823727749122277,0.03984367420940694,-0.0346236316563725,-0.012959995588107814,0.007199154769045314,-0.017426409443847587,0.03552743505481444,0.008420608665631202,-0.051374202053703646,0.012017743750395276,-0.0813315926952867,0.0007665266916888417,0.13072639561333724,0.11973792993579295,0.01543068785122121,-0.04741094994317464,,0.05710183959891449,-0.023900501407811244,-0.053125455583147844
CCL18,,-0.041335873856679126,,,,,,,-0.06907218051363007,,,-0.07603105871740211,-0.03432219814426142,-0.005978329738003772,-0.007857981208853466,,-0.02384704325130371,,,,
CCL17,,,,0.004654460923829607,,,0.054535265234476896,0.046988997705782604,,-0.021905044251096014,,,,-0.04362984261000454,0.00594901149955659,-0.017577004026814932,,,0.06908426869155133,,
VEGFD,,0.07266383110488059,-0.01726765122630833,-0.032289508871651135,,0.10326422041112786,0.1889013944018275,0.009952656937057245,0.0202113201599188,0.005935966065024996,,-0.08565748650075967,,,0.039836960976363155,-0.0001589811458889189,,,,,
TNFSF13,,,,-0.024530431162233284,-0.023243904454519956,,,,,,,,,0.06685970063218162,0.08638308359165521,-0.0376501903293101,0.002303425484371716,,-0.021551991511420836,0.029700611195009153,
WNT5A,-0.0567607330168883,0.05509627963556791,0.044396859074052684,0.001330393631579449,0.013613052406551238,0.2460794593941317,-0.007687441304095603,0.03917579750960483,-0.026642798019892697,0.011545663720013187,0.03454803301437404,-0.04875821845414279,0.07846650746200101,0.04712762213764731,0.07930484497775794,-0.0027172061406483244,0.05180446231410877,0.01334457107750343,-0.009700167221626557,0.01222709168549245,-0.041730090592038194
CXCL8,,-0.08408397854022319,-0.016168405121986102,0.03850873338569673,0.09895726681580742,0.12338775614072468,0.012802693543356673,-0.007746446315614844,0.011500431714674972,-0.05012940207681569,,-0.012380765710290429,-0.0604296336308194,-0.16152423296266127,-0.28845238595583533,0.034010517464590835,-0.04501959554552372,-0.04392422162126857,-0.03810317301327161,-0.09583715805877552,-0.1021098145346076
GRN,0.05345382169664099,-0.010474330413235537,-0.08275200789483025,-0.02019053025839919,-0.024155835600785984,0.26341597560063074,0.039158273700741444,-0.002136806910793574,-0.07076744483189554,0.02157679920829985,0.10414449206414492,-0.18146168479535385,0.021233307374422743,0.02700159643823808,0.0012268993042930723,-0.017126626719822655,-0.047474247314103324,0.03512604295952733,-0.1101650586557357,-0.015322713338150466,0.04889254800097589
MIA,0.13774302998858007,-0.04837140640092516,0.06939049510779864,0.03761657333222396,0.00265317579409662,0.12870526245169162,-0.020731843691501373,-0.024100956555814318,,-0.009462727927773959,0.041771097308393484,0.035575081105735276,-0.030309001180604193,0.145789840189525,0.21286317525063786,-0.002311537614211534,-0.010531561042789142,,0.12343841619022182,0.21605850463809909,
COL4A4,-0.02241772849193157,0.1039151793219103,0.0013356785834400552,0.0029516985212337064,-0.02211554816311082,0.08358420184847196,-0.019555882264076663,-0.013782305441119871,,-0.031188524581062752,,,0.06329427608843742,0.10263926672053399,0.005542321871300602,0.04482764943346307,0.08697162347643791,,-0.056049263356929856,0.02724004063042711,
TAC1,-0.030485214453407832,0.008050471635262738,0.0034241065839217245,-0.0700061000913931,0.059928738912517085,-0.20989999524769834,-0.021653491577346008,-0.03653327240399438,0.0046850908000599534,-0.015949964411868935,,,,,,,0.029822203196851138,0.07222363461357839,-0.037611269380479054,-0.07857400545293954,0.011236341341318727
RARRES2,-0.14777084050258388,-0.025853917252566746,-0.01872538732724746,-0.0030891924255543163,-0.012975084271047087,0.27843731855106246,0.0509901399558036,-0.012348498652415888,0.03824819343640888,0.007422318996611997,-0.006334326104016207,0.00861189727267667,-0.02851700554321288,-0.07342379945925279,-0.06369646240169476,-0.0025535073667781534,0.045125016540128494,0.005665664310095269,0.011735969375552774,-0.03458190913548645,0.13356202580900223
FGF7,0.12409619919998936,0.08142700763867143,-0.01948973733457,0.05186326340259595,0.04215093049407641,0.0620954691410343,-0.025254054470188015,-0.009302706881868595,0.024223588955024307,-0.006573455965934099,0.012938634190661784,-0.0358739705401556,0.09571238627590355,0.0833047382826605,0.01293487166676205,-0.0027644298227161145,-0.05773323425670904,0.026992031159537185,0.1759839542921293,0.047338262512109805,0.03578838264524001
EFNA2,,,,,,,,,,,,,,,0.01673813239892483,,,,,,
HBEGF,0.08492812599379757,-0.003124850295086211,-0.053451687701492175,0.020805505633958558,-0.06750028407248895,0.15420535087379852,-0.008666857783081265,-0.03111886721687718,-0.0127278876099232,0.06747169268201397,0.190891701568003,-0.04132421225051022,-0.08024898380391891,0.03601089068824169,0.05288279487376051,-0.014994718813672965,0.023401515720231122,0.03411150609396376,0.007400699683442088,0.13881570959470782,-0.03968795516902965
CSF3,,0.043407996586950534,,-0.029008428795414615,,-0.015753777492616028,,,,,,,,-0.06720864728167623,-0.1288272772876218,,-0.030347201546211674,-0.01594593759993025,-0.009336896624545505,-0.03339370485739834,
PI3,,-0.055541404892567765,,-0.009765307377346282,,0.005128180367745278,,,,,,-0.05365320774218618,,-0.10779897297503115,-0.22680190878061796,0.041075544625345094,0.010800123988299491,,-0.06196778717174968,-0.07756610824276026,
PCSK1N,-0.17236487663249417,0.06131485493505788,0.07242036586100374,0.033040649885867246,-0.034016537401073764,-0.0799651893117019,0.016482074095042296,-0.03671352728746193,0.021972799801684154,0.024623527105701624,-0.032676848184671564,-0.12903732696655681,0.11194324934131841,-0.0030784956581923983,0.06002573556860043,-0.008390109899335333,0.05095963522020737,-0.015160534148185493,0.13616188669865786,-0.10367669780205506,-0.022220010358339353
NTS,,,,,0.0017087357068602189,0.02386151377335542,0.04212074802427591,0.020345820852386707,-0.03435178233986628,,,,,-0.038374866340917475,-0.01922749007149847,,0.016286288450552983,,0.16095979444900366,,
SFRP1,0.07333610221125024,0.09641180027081511,-0.013699153802157556,-0.012709786680705507,0.044787290838041595,0.06349354206344981,0.07366620591339997,-0.04924151986523008,-0.031101677460688877,0.043831068993268926,0.045327529867529096,0.022661069762974956,0.10006974169029756,0.072905311551645,0.13786575052711236,0.055124842984484036,-0.06372561439052692,0.16441004155232308,-0.02709521691311815,0.01683439818442256,0.0017627130679603402
CXCL13,,,0.06457784846399427,,,,,,,,,,,-0.010535980564707566,-0.056881199900062816,,0.08286245389738243,,,0.05060023068134546,
MICA,0.05228805391030694,0.009540379483393216,-0.043152125791983215,-0.011476893439676202,-0.0011284300586563113,0.11560171502414894,0.029469488355482642,-0.015932954369832796,-0.04050876524611541,0.006626071746930574,0.09928344169783279,0.09232689065212007,-0.031871001009586314,0.09874690308220863,0.0800675022619461,0.00826187179885405,-0.03423624214256579,0.03926489388063483,0.0866220212138749,0.13118590107304673,-0.01608867037206135
TG,0.0423183375820058,0.027452698119871933,-0.016393588511232893,0.004593565755964157,-0.031162877679592235,0.039947508290082596,0.010119973971597907,0.03653019683136894,,-0.0020883642231101607,0.030060241601618763,-0.029874145880905933,-0.05588456303520524,0.16050591294927471,0.03135213288402965,,-0.02890100235324771,,0.06406616485241189,0.016016832447580166,
ADA,0.0009641656428740889,0.012060532910226495,-0.03386697117769739,0.006638683787843058,-0.041673005098803326,0.25172163858237384,0.018496924351318833,-0.017601726361847165,0.02140339562536822,0.0654808418205583,0.11259997492114393,0.04561749461780303,0.014399644538027466,0.0640163566743972,0.12070477010412736,0.07922963353196849,0.041674847637092276,0.04779722318140399,0.051417017715435956,0.1007055749273124,-0.07997118386846713
LAMC3,-0.05343578992169797,-0.010538016829882164,0.05652666602810308,0.026153831125924683,0.027729727066202407,0.20818858391599307,0.0753918892846423,-0.007982484413543964,0.03753159424621081,0.054701116609774975,0.07928746694721334,-0.07249938242968676,-0.08369956708472884,0.055912537937089495,0.14977667453747404,-0.016523073916500652,0.09138111785218256,0.046620782739944404,-0.12677816532033645,0.009032860992942282,0.024919722314838938
CCL7,,,,-0.02421047470504967,,,,,,,,,,-0.0008383773512276561,,,,,-0.012054652421861963,0.014140262179977462,
NGF,,0.08339671303735244,,-0.03836349558340781,0.08526397054509535,,,,-0.03435180495823575,,,,-0.05100495337981087,0.03735459250310514,0.06143472348055831,,0.010429226164283809,,-0.09332324478684671,0.037462967538609,
TNFSF15,,0.001044615983643876,,0.004849323308309697,0.05959443020591727,,,,,,-0.06200037532728632,,0.003254481313467879,-0.01882761187590301,,,-0.029490054147354356,,-0.024577622036739546,0.003711465418024077,
HMGB1,0.09259581937778696,0.048273110945472264,0.008036539844803495,-0.02821382751494937,0.04419889131841222,0.33615140816365835,-0.06781292907233788,-0.03845149096660681,-0.005002915562887597,0.016663617944907835,0.017194338425412424,0.025625762824300038,-0.006870122618721601,0.017652468301915854,-0.01657075459018264,0.006932777929758008,0.025087881129322944,0.008780810025608182,0.016197242429207982,0.03988763751082843,0.061446994300531854
ITGB3BP,0.021587754181311168,-0.02134382867830698,0.054862100892496095,0.005780030312501393,0.02757369962941198,0.2275350138161279,-0.012965517963786425,0.0009626413832648905,-0.058360351091833136,0.034310691841433975,0.09721170088124353,0.020857449386970695,0.050956796756318395,0.06508088117768493,-0.017417562743452856,0.06936873753587144,0.014716772728065933,-0.04860018940634611,0.12814192779306816,0.07197463730817451,-0.08265574290342066
AANAT,,0.10126210715855632,,0.021676164894096555,,0.0052796234124826286,0.015390089901069558,0.024336423371226393,-0.032295748650041284,-0.006399191860347099,,0.025791626352842194,-0.03574800808996656,0.03414663447469523,0.028815271193600122,0.025235713366895427,,,0.0983998216671831,0.04102837552554429,
RELN,0.10045718432675173,-0.021593720523209212,-0.009261134786039267,-0.01403588077440264,-0.016000293133616016,-0.14062152007596038,0.007621910567612988,0.024025865824696884,-0.02331813354172563,-0.011277583450261034,,,,,,-0.04343327304560249,-0.035620789504184305,0.00022902648602231578,,-0.003813670170151632,-0.000437339076136623
IL15,-0.045933748962511414,0.0027611193356680726,-0.020885180956027066,0.0120425036359601,-0.025693088479766046,0.03086635683120041,-0.003892358388504094,0.0187902318743286,-0.049043210065427854,-0.027251858220806162,-0.017906674388189374,-0.02429108556196533,-0.014049960542608203,0.039057283515650326,0.0267378165821521,-0.030518823998199576,-0.03414350047808753,-0.04356268661890094,0.057857813134188585,0.0058988306559831045,
UTS2,,,,,,0.12468893814104841,,,,,0.07687007357780881,0.09730161091286589,,0.1368228282459052,,,,,,,
BSG,-0.10286200461875006,0.008381230220853488,0.01562760447615103,-0.06768944855184196,-0.013525179415789658,0.012815103091564944,-0.010726692887691357,0.07111276196022535,-0.024483084154485843,-0.014663320127636768,0.09126444712517603,0.006908949362114513,-0.053851927579124825,0.004124059454630389,-0.019318005438611965,-0.0006430962231544526,-0.028427722498041565,0.1062883914445631,0.04410601721661139,0.08879582446326156,-0.003464139191457176
ADAMTS3,-0.08267134235366802,-0.024912058627787576,-0.006106957866359316,-0.013862086170083623,0.040216436178050104,0.2621447073928435,-0.01127824574845866,0.018144485558924152,0.056065957161070996,-0.021507180526085072,0.09111435624592866,-0.009961872020851418,-0.025649866775955665,0.12492028090683391,0.08214664843945632,0.00778626130658734,0.04977625556305918,0.01555972035382277,0.16971788923064887,0.07397599404614306,
CD34,-0.005254781467171858,0.007742631865006535,-0.023320636955078418,-0.030427160578254085,0.08127626220785768,0.1563721611692485,-0.026975777872166026,0.0038858266912671453,0.10658554651102241,-0.03330585516058001,-0.0005304478375710832,-0.0017979398658843685,-0.05953994123951832,0.05306215117469336,0.05237884072181526,0.01139334675482147,0.0041284035711593135,0.03592485649376006,-0.006534845345221927,-0.009171040349687819,0.02330835518889726
CCL23,,,,,,0.045499007328493705,,,,,0.07026098954668647,,,,,,,,,,
PLAT,0.025229510519510823,0.04384539761022346,0.017733608178933335,0.039211502425370894,0.009625511415543004,0.29666488443136796,0.00155814121310129,-0.007924055307443584,0.03201091840571039,0.01739960217377315,0.03162916576600898,-0.007070330463357932,-0.04100017746672976,0.10767960092002891,0.2304605870265077,0.06051958628398351,0.08712296483186406,0.08103822422137487,0.07430907875003682,0.09982802701709574,-0.009839054804468688
NTF3,,,,,,,,0.019484679942541747,,,,,,0.07674777426416982,0.20183260441433182,,0.020709707022897768,,,,
LTA,,,-0.01205589652017832,0.006196765690365475,,,0.05009782681847217,,,0.23042210333855948,,,,,,,,,-0.0008923717522005241,,
CKLF,0.009250530881284686,0.09158582209973858,-0.017814945165231,-0.012396338321985861,0.022718356701768184,0.31532654300905355,0.06929169543876491,0.027069467413322796,-0.017782449408258714,0.006632802572959994,0.07349260797341445,-0.014411360909733445,0.024269717247618817,0.14284711754127974,0.15847594701670162,-0.037662558744939206,0.0010846875347790524,0.013957606931466873,0.09040896543213263,0.06167451539128713,0.09140954170578865
CD24,0.19166270741112446,-0.1090954904284626,0.05258370333380881,-0.02273264714272341,-0.018321729300858285,0.08174953779224156,0.0352686981599905,0.07210727799046401,-0.021603987599320234,0.0009585144756601763,0.11339542608112177,0.027392281112061566,-0.060748656854530354,0.12369181237888197,0.04688073918457045,-0.010172545268564722,0.020708713117494535,-0.0236266911910314,0.10354635019740072,0.01982706733436956,-0.08120018955316238
HSP90AA1,0.04666788157766721,-0.0431459132144322,-0.037267300912376664,0.05947974220024914,-0.008911912088371067,-0.2865405740171798,0.14182006613819956,0.00756234577085899,0.032026050622620865,0.004527755641801122,-0.04901651072026294,-0.16328073256875653,-0.021533243734581285,-0.2357830976935803,-0.3166539663867167,0.03587614142896539,0.06126003561740865,0.01907903893336155,-0.07415334792254526,-0.20098669701858396,0.012414338056946734
BMP4,-0.023681186530204713,-0.013928141264534946,-0.012779957028111669,-0.02470176561625911,-0.05744973441474299,-0.06052987470528244,-0.016366105760372684,-0.0038633926789582765,-0.010353294665370947,-0.02322140076310638,0.11223305529354974,0.035091415769490486,0.0086423069166098,0.07012196774877621,0.04454929588517784,-0.014229501366533793,0.03727421856822971,,0.020927544888782786,0.007420380572347133,
SCGB3A1,,,,,-0.008231612508427015,,,-0.009829634937703913,-0.05684955552472893,0.05178254537314433,0.05109062400412574,0.00018063416616530834,,-0.017089362424742436,0.052381497349691324,,-0.015846078728140384,,0.048247269945760576,-0.011414930196331502,
IGFBP4,0.015084267952654853,0.04920014459876941,0.02755858305504802,0.017120213731243523,0.03606358494037342,0.215699419904449,0.042320105604495006,0.037263811005761725,-0.036485055341286377,0.026829787174134354,0.045783050926048875,-0.09252486482258158,-0.014637685634596168,0.011703131810095734,-0.02353981704342796,-0.0051735484545256125,0.06362386517456287,-0.010071228934858721,-0.11714468284584312,0.0007713406945480234,-0.05719834836113877
RSPO4,,-0.015149929717288622,-0.0025729550344547702,0.041809008073221604,,,-0.019009729381071174,0.00984080971260885,,0.05532613613801949,,,,,,,-0.022715451170945818,,0.12925123020494456,0.07356328627873399,
LEFTY2,0.04732128320343109,0.08732172163986338,-0.0122039612721714,-0.015995027499406726,-0.018412136973083422,0.27682359535554896,0.028905772153900347,0.0014798550088141564,0.07847269324654532,-0.03364211878759593,0.06646439271707703,0.02384905701662445,-0.02925976698634565,0.035383611376245405,0.06712696881840302,0.04579780379180969,-0.01293168847983508,0.10371061268645991,0.06802587960617411,-0.01111949609759101,
PF4,,,-0.01096647645281815,-0.021123162205363227,,,,,,,,,,,-0.022691458772929322,,,,0.0037496300905574455,0.0035419883395862786,
ANGPTL2,0.020631068935768476,0.004250682627586744,0.022305586576911157,-0.004996796912043224,0.0052149643057782975,0.22818225149598317,-0.035934665352442344,0.06244791575989518,-0.00016334840844160826,0.032627357190562534,0.11949136151252909,-0.03842110224149063,0.059833828972946264,0.16740975241172337,0.21698755413787174,-0.028028278117762036,-0.041797026851224627,0.05358599652582375,0.03845314020581008,0.04630223683025691,0.06884391144917068
LRIG2,-0.03474071999486058,-0.01317478523082591,-0.0665891591328047,0.024506907109764258,0.023537796782617935,0.15941135223546302,0.013151348536250782,0.06878802717579538,-0.011360946378180296,0.03022108960062698,0.07303398610243883,0.030283370003886933,0.07515058044953156,0.06863389422692087,0.06113661636661936,0.055682349198035996,-0.01939827970578996,-0.030520631851633596,0.14281198299581382,0.05863655881397405,0.004096733006487932
ICOSLG,0.083298524681355,0.026336313066005066,-0.006024935662528314,-0.059444658083696596,-0.014063432598431614,0.13609999936303707,0.03131994627670899,-0.022551913170828195,0.04448901578866478,0.0262194529485687,0.010638200249617487,-0.011348671280709224,0.0820211548326728,0.05457421218751652,0.11897644496813575,-0.05619126012872301,-0.09013357962527994,-0.009644906324423667,0.09897291970562407,0.051949453617534724,0.0610761080413562
WIF1,,0.14128403973192455,,,0.034479763686411084,-0.239824196785503,-0.014669357904956706,0.02257279882347024,0.02208657710710283,-0.004805792449200967,,,,,,,0.023254196595620297,0.0057954710411911615,,0.07138706727493842,0.06089226986272338
NPPC,-0.0705007457465668,-0.04950594934032572,,-0.02387373007585734,0.038466700408321716,-0.02156114712797031,-0.00883364761669894,-0.06369592992620011,0.02479592157619697,0.0041517897394994585,-0.021889022441824696,0.020972375041293106,-0.04280451818085744,-0.0024870095860929898,0.011113122734721178,-0.033158517232490366,-0.01878625454228391,-0.0605605305764111,,0.022223096903977696,0.05129552321814356
LYZ,0.10356314222442949,0.0022077091261688947,-0.06481657055978733,0.0073265811725471836,-0.022163178280739822,0.14299341295245185,0.018934252827574733,0.02479629615425777,-0.011835049876589494,-0.03937474495724612,0.03961775947808659,-0.010245414480382282,0.038457764651617,0.06432978670081341,0.09350052014261966,0.018255447303390297,0.012481716535115595,0.12447087907434243,-0.10964526023410759,-0.057737948509567066,0.012081472400859463
EREG,,,,,,,,,-0.03533796838678979,,,,,-0.052107580573409924,-0.028487028815407964,,-0.051369560445731086,,0.016486386384813884,-0.035312671570149126,
SPTAN1,-0.08217791557108231,0.0654900531158616,0.027228456014494407,0.024265581910016258,-0.01594966690384528,-0.10038519022862505,0.05209179454865049,0.06123625611423798,-0.0067804177576442064,0.02376414316979305,0.044959769906853145,-0.01631102329071493,-0.037826344347851475,0.06328211996699906,0.11654451222229047,0.008387261002005632,-0.032303573825668265,0.02910637303813665,0.06328907774986285,0.004548616928899808,-0.035539378691394674
PTH2,,,,,,,,,,,,,,,,,0.011853113829821469,,,,
LIPC,-0.045201742064783244,0.0943505224771891,-0.016505133160147355,-0.022784034738443492,0.024139846034716056,0.060005027524615444,0.0231248066541154,,0.06605426646868393,-0.026279981754633377,-0.013082567585047979,0.037599158595198544,-0.020731593626461705,,,-0.029858119318355324,,,-0.026473637424686346,0.0950473619348811,
COL8A1,0.06375051784451133,-0.0688546663336237,0.051214445429387336,0.04019234280272529,-0.02883659822471399,0.0777009309461665,0.004708380873377522,-0.01639425686081348,-0.03086968028213871,0.04824279394529444,-0.003451898362569101,0.08623616176648405,0.013127428744869994,0.10398161483984106,0.035333649709915996,0.021297699281008817,-0.0016357136746224488,0.022673903662068586,0.010892260518989923,0.1135059909905671,
GSTM2,0.012539200769570633,-0.05961552136604803,0.043737229379432314,-0.027446941040549195,-0.021726965951098662,0.12708149608785352,-0.03259371819588154,-0.009701327926219597,0.005534872403215946,-0.01713697219639817,0.020098704915386414,0.020941071398552426,-0.06778229540462921,0.05866722895080854,0.06072399600155359,-0.08083712119389386,1.1034234410568218e-05,0.06729663761441523,0.126632999269906,0.03326927062759613,
IL4,,,,,,,,,,,,-0.05530351715735454,,,,,,,,,
SPX,0.12788826961150057,0.0370220314607814,0.0032622740574985765,0.06215558233320809,-0.03392220431835215,-0.06155120423407812,0.004697553093151945,0.009165030066226956,0.052882287196240677,-0.031157663094955743,0.027259951114665646,,0.05848340440460788,-0.03659776130399211,0.0013447018163907183,-0.06633633381504793,-0.009423720934761994,0.09592557060866834,0.19137053654588088,0.06664642914637674,0.03970879452747363
MFGE8,0.07805752206311602,-0.11225100328824648,-0.051859087982231364,0.041129879436583236,0.04039060673606826,0.05833330296522451,-0.006994925633235265,0.04564198927462852,-0.005639835372414526,0.015950244577041695,0.05645361900057246,-0.09356738319273714,-0.12070512485184069,-0.006029646389487866,0.07460398157657255,-0.020802165461897826,-0.003016489266236176,0.11518874610283004,-0.044722596706382976,0.00029496721490865737,0.0760200095773656
TGFA,0.08345708726478021,-0.051437596962409744,0.038853748798291766,-0.001310549374627919,0.07942881151822112,0.08693364760494246,-0.017795619464234406,-0.0418417547361433,0.030313666467230525,0.07055524481562295,0.021053549459307756,-0.04976686755735954,0.06957631350122746,0.10081816261041408,0.10581167804017222,0.008153034746267808,0.0050102469707391725,0.10695423445075967,0.2168328858744788,0.06723442768196092,0.06967670802116517
SLIT2,0.13132312722257447,0.07336175899380522,-0.028594745787669587,0.002107105402977837,0.024204101311203874,-0.049647653458584406,0.004346527215692011,0.07058061240939761,0.04961245854140825,-0.01078831087590693,0.03375110902456972,-0.02945537240149118,-0.03368135791792292,0.07301435015178744,0.042262407586525504,0.026439879032413818,0.036521674109078237,-0.008349853047518724,0.007284314682566063,-0.016171436150794655,-0.07116706506285274
PLTP,-0.11049102788276625,0.008865285785511911,-0.004714752765425374,-0.007616378858579542,-0.030524979737099903,0.24507187635891203,0.020031579955006148,0.1638895651226293,-0.06539440827000276,-0.03737587734428168,-0.0033956855447302365,-0.11118209036705241,-0.035939663153959155,0.05921995145682377,-0.03044345405373269,-0.034078038472171106,0.0642870206879997,0.03920354135866656,-0.10074892036476231,0.054970751938296654,0.06808717085018215
APOD,0.1849029013701043,0.03502833398313491,0.017453739365499293,-0.03947198617601949,-0.05013300365096664,0.20955773629522442,0.06013709101796587,-0.028216269824977734,0.02378268166755181,0.0791862728374465,-0.15706132840997175,-0.03737220785096304,0.10062734723661379,0.19365619719518465,0.2702275421901257,-0.015409413447998446,0.023660801274984843,-0.13631893540395593,-0.285264084414534,-0.13848069232293328,0.1271065811745416
B2M,0.07177461978852391,0.06743787629399804,-0.03465286953996993,0.006519255857873608,0.0055053267700457325,0.2970779866490457,0.07014567033468538,0.01428708466250516,-0.032039585446725326,0.001999614967053356,0.05511439110751539,0.022870505578326924,-0.044247164433857976,0.13740404087130975,0.19834629797161704,0.045762780939686755,0.04998663917645924,0.11156441323633962,-0.20206866819557312,-0.009972262943467255,0.050612220020250724
OMG,0.08345747883043854,0.12776960140698324,0.0023680391690059453,0.022124641295424494,0.022492208204647753,0.011914555443937378,0.02941968366376015,-0.019229109530392,-0.07854610682511359,0.05222499646904119,0.08749350927132016,0.07669678580067762,0.07271018641298439,0.1581671368330719,0.2637762832741823,0.04519387191808388,0.016310022450302174,-0.025829541687992157,0.20997745873370072,-0.02917631000736483,-0.00593076018195928
CXCL3,0.022225386551655516,-0.04938038840692469,0.03471506856147482,0.0018477050320194223,,0.0013661376362904432,-0.0003396186823458406,-0.0178357225230841,0.0070351458914080815,0.01575046139809577,-0.0532721605715313,-0.027913494270559457,,-0.053707093893732724,-0.04161834554644144,-0.025927189116926604,0.03084659729529369,-0.06075516673084738,0.00231320305116461,-0.015142392395736087,
CXCL10,-0.1655018227775625,0.05906780992281093,-0.0011067417944471624,0.04497887894811314,0.04253525285373891,0.21016151036115677,0.05419528151790438,0.04677365699940961,0.04615326785578504,-0.03118852655140954,0.007934534422982848,-0.07592252611299256,-0.05773814970367406,-0.061183569288351024,0.09285548256232264,0.011731279911603549,-0.03523521725832579,,0.0592363654212685,-0.04155630471626172,
