,UKF296,UKF304,ZH8812bulk
IGFL3,,,0.09039939320720654
BMP1,-0.005209338872509837,-0.028855234103443088,0.03382603143512317
NDP,-0.0003861362720479169,-0.022114951864199813,0.02176425452927954
TNFSF18,,,-0.02750718878512148
RTN4,0.01044948657740702,0.03918775197199942,-0.003742634203268901
HEBP1,-0.040235755909710465,0.03480610358776309,0.017726712389301045
WNT7B,-0.010917752650189839,,0.03424067327043907
PTMA,0.03551666947502062,-0.04968315082108699,-0.0281866844841493
CEACAM1,,,0.012193807447907653
PDAP1,-0.07625737889723476,-0.0417959260080801,0.05853792300104433
QDPR,0.005431112367859395,0.02951278946754987,-0.007258918075425009
POMC,0.010848120718721316,0.00613914075632362,0.042425095363397246
CCL18,,-0.016680975955953643,
CCL17,0.09222148980000448,,0.02069006401809099
VEGFD,-0.00991203490780962,-0.021864769531215557,0.020536928180986937
TNFSF13,,,-0.03771157408561575
WNT5A,-0.024863657629354177,0.008382125628290433,-0.00017700552609480007
CXCL8,-0.009230517895758475,-0.03889290682781656,-0.049928831338264965
GRN,-0.0064202424005405925,-0.023369618824138762,0.009252320060858745
MIA,0.03961881221463443,,-0.013726164983703841
COL4A4,-0.018937495284031318,,-0.006436441993399082
TAC1,0.0009671826101813108,-0.008144409802437731,
RARRES2,-0.022593837672648113,-0.06554466267994763,0.054630638574002334
FGF7,-0.02187721314394827,-0.03958877807033993,0.021348862415232525
HBEGF,-0.01403976992963623,-0.00044913457671662114,-0.019819706024689812
PI3,,,-0.02987971742890793
PCSK1N,-0.057139558228728245,0.022436649850089557,-0.032767422806135815
NTS,0.014677797623428105,-0.019685316134538167,
SFRP1,-0.013513117365716748,-0.059575556782221505,-0.05694628948481323
MICA,-0.02382896949672589,-0.012113370157556924,-0.031134989171911143
TG,-0.009779384256733793,,
ADA,-0.01588250649154106,-0.04306298029165104,-0.004773905109224318
LAMC3,-0.03066586205362354,-0.047894186616562515,-0.04077132510394487
NGF,,-0.01968532909601274,
HMGB1,0.03796546410512195,-0.05266980079816015,0.02064377476700629
ITGB3BP,0.01894562201436866,-0.005042438732686657,-0.037732360851071164
AANAT,-0.011272852879543542,-0.018507104396729878,0.06065604598188548
RELN,0.013494527431173567,0.02234071819236901,-0.013066763815179969
IL15,-0.02422905517291364,-0.022582372497958393,-0.04398408704741006
BSG,-0.01947558261569949,0.05627447656842871,0.01699279166812356
ADAMTS3,-0.009208706594847934,0.008081433530243534,0.007415383725411977
CD34,0.07559401856038278,0.006389412290824642,0.04692919688822716
PLAT,-0.019426340959980422,-0.02411504497870539,-0.04230275479033125
NTF3,0.02939362573523706,,
CKLF,-0.004503763170599894,-0.049691075461552284,0.0739194602978064
CD24,-0.04168486897964766,-0.00147880119324368,0.06424966014923354
HSP90AA1,-0.01395971590944919,0.0035577821421414347,-0.0925638388310425
BMP4,0.0007172811928550073,0.00812695785523457,-0.014535799058332705
SCGB3A1,-0.009508761660168391,0.07333436444357598,
IGFBP4,0.030912904361873654,-0.01199630839327731,-0.05934671786868984
RSPO4,-0.009508760269296895,,
LEFTY2,-0.010426471929977327,-0.01968532909601274,-0.03567024870548136
ANGPTL2,0.018119135643481863,-0.04429142677832093,-0.012396105444234353
LRIG2,0.01287408899100907,-0.07184319272775064,0.021699925635642846
ICOSLG,0.01301184777456504,-0.08117596470106724,0.025239378432761306
WIF1,0.04763986745326736,-0.031999018764781714,
NPPC,0.07217796714206427,0.0026124770379482645,0.018959095762069843
LYZ,0.03641516827590595,-0.02792596902731373,-0.00512404870371514
EREG,,-0.020250450831454023,
SPTAN1,-0.039312622019385214,-0.028485342237430197,-0.039238928743745474
LIPC,,0.026956920490367374,0.019335626375064537
COL8A1,0.039707315394075716,-0.03673864411849141,-0.09063321786147958
GSTM2,-0.028104811147004822,-0.032208591534750454,-0.01972468554605492
SPX,-0.006574232926795888,0.05982842860489676,-0.03492739961138454
MFGE8,0.008484152741332787,-0.01506417466430322,-0.0646607654742867
TGFA,0.0790295090549734,0.03150887788508554,0.0032541262108182105
SLIT2,-0.05252811104056745,0.08653487943708943,-0.052912311321775936
PLTP,-0.037436624084049866,-0.007485077634905013,-0.01777628849838999
APOD,-0.0046270022963638595,0.005154202130179205,0.09160126434965139
B2M,0.012696322073750514,-0.03104197381880055,-0.008260513241153762
OMG,0.0695780986643904,0.044872242245407035,0.008060401499546415
CXCL3,0.017778517218232082,-0.0285074668029645,-0.03063264400812436
CXCL10,0.11142532428791246,-0.0034598296804385013,0.1602790297227534
RSPO3,0.011540994517314454,0.010007616118974575,
CORT,0.004468369572323558,-0.02574039685858345,
NCAN,-0.02432389312753636,-0.0471641565733078,-0.05998013979882717
TGM2,0.030080666863520903,-0.016229132382269994,-0.05545357000839612
VEGFC,-0.02141248823971088,-0.022882921266425833,0.04217944290296302
NRG4,0.021149966178649945,-0.02549292832701746,-0.03244460105046846
COL9A1,-0.020142534847702863,-0.0199697234443804,-0.04807331842738731
GDF11,0.0016794545356164084,-0.00888263324660711,0.06245767287899437
SORBS1,-0.02976450548379864,-0.02148972440775546,0.11544699446313036
DLL1,0.04020079982158881,-0.025455659389635496,0.05371674362673282
TLN1,-0.011279942637730226,-0.09055215367135566,0.05910428877313955
SHH,-0.010917754201400703,,-0.054866711354608834
PON2,-0.042905035360137414,0.0036962496265780177,0.057650799525754706
ICAM5,-0.004788871635679945,0.005222347397665598,
HPX,-0.009508760690773041,,0.02588535389543598
SFRP2,-0.010465594094223171,-0.0066930821900914655,0.07429776237396965
CFC1,,0.005209832485324213,
HP,0.02358715010810899,0.04100781563337967,-0.04155318029357736
CXCL2,-0.01321484874449832,-0.03089023085693935,-0.018602561710498233
CCK,0.002635006685467411,0.03574204364904268,0.05208779605043851
SEMA6A,-0.02521633598535335,0.03296632762979143,-0.009382916735052258
IRAK4,-0.03965706489739528,-0.048232281516063805,-0.0013951455702140457
GSTP1,-0.010004996426532024,-0.02005486422249585,-0.0229223317127603
VCAM1,-0.009390307633171786,0.008572086636277851,-0.003887700363742349
NXPH3,-0.02075921242298767,-0.053928990408825095,-0.022262138892404595
MTMR4,-0.0029929840896112665,-0.03202176194890107,0.07395929154611475
LAMC2,,,0.0018900122080913093
IL10,,0.015933155844727463,-0.030258330020894713
SEMA4D,0.029740722282991305,-0.011594252030565511,0.042356833849916446
TRH,,-0.014528482881289167,-0.013122395166439283
SEMA6D,-0.013579564218785672,0.06059907346620065,0.04363695066213952
CEL,,,-0.04363818393570224
PDCD1LG2,0.06464134952080514,-0.03330809898166136,-0.030425815371380224
SPINT1,0.0029783661868935745,-0.031459764545450714,0.07198859854197104
CTHRC1,0.043941934437353204,-0.018648102103097263,-0.005749951160913344
PODXL,0.015426782761627825,-0.017330699647718075,0.0312728728312843
JAM3,-0.013829640342049343,-0.0009297402621547086,-0.019288910579541498
TGFB2,-0.02751027327235099,0.030889183545945536,-0.00278781288884936
COL18A1,0.03593585575232042,-0.04782703127534904,-0.03459607701355474
NODAL,,,-0.04718891612353591
INHBB,-0.04873684225958747,-0.048058685305091324,-0.009615809779360307
ARF4,-0.015201729255693719,-0.0532151615215678,0.04199199828548731
CXCL14,-0.007464417635886813,-0.05166129577306873,-0.027731724735321102
LIF,-0.011272852879543542,-0.028301405864947518,-0.037802619540943105
MATN1,,,-0.014430416680643165
ADAM28,-0.006700459491852483,-0.025458757742544292,0.00831417371789666
TCN2,-0.00800016723476412,-0.03475624700062986,0.05826205463439171
THPO,0.012387731885052017,-0.028094046025695193,
CUBN,-0.02437336845993698,-0.02160342261255604,-0.023210962153457596
TIMP3,-0.01231814847965141,0.030655296461742202,-0.045922497552680415
PIGF,0.013716206689278925,-0.03123595858528191,-0.006953045235594095
CRH,-0.021223849282871306,0.020209077290348414,0.04034760081401839
BDNF,-0.019082611621070684,-0.02788535508201473,-0.0317031640801758
CCL5,0.08604722987043975,0.025816665464683714,0.0439328502732235
GAD1,0.004386899955668988,0.01876518728701073,-0.00746286468608674
COL14A1,0.059027635777900885,-0.04955238862538215,0.021037922525070866
HLA-A,0.034505712901602925,-0.03823070008448698,-0.000866291734308179
CD5L,,0.046965664437778505,
ADM,-0.02756812505195828,-0.009614720693460478,0.04254147678235542
CCL15,-0.03346893057864318,,
GNAI2,0.02866892131479593,-0.07317736545309113,-0.01952444425339044
HDC,-0.01428034319949956,,
COL11A1,-0.012901143213367928,-0.035588756052129036,-0.029039183084197465
NUCB2,0.012813433841357375,-0.020767731811669226,0.08092093854674745
CXCL1,-0.0106748013002804,0.04278553129296555,-0.0009102701081484049
VCAN,0.032476770302461454,0.021128580030039056,-0.004813092830976715
MMP7,-0.007017318547157488,-0.017253966824417648,
PTPN6,0.08857533585217288,-0.0035391872272055526,-0.04427013783319482
PTGS2,-0.009542193432732354,-0.013074086698997157,-0.039227810657565663
XCL1,,0.07275810187279072,
CD58,-0.017081592013795197,0.08571040132647083,0.02643552113707899
TNFSF14,0.016258467227436173,-0.049145519717955145,-0.0511841761868615
CNTN4,0.013191449240081081,0.0023767712127115486,-0.039820166971684556
BTLA,-0.013314961266408427,,
MFNG,0.03398760422250636,-0.04956393428729157,-0.06348921294562129
ICAM1,-0.010933797477858474,-0.06744547484282924,0.06090561961472384
PROS1,0.022797044954397657,0.00535990011415615,-0.0014367162142915097
CLCF1,-0.028476210466342362,-0.03968657223960915,0.03300142956314709
PSAP,-0.07899689906483093,-0.06423500589187643,0.04068980157669445
EFEMP1,-0.025363370941973804,0.029970119277531102,0.010193294358298704
C1QTNF1,0.05412527875559542,-0.004125831111520539,-0.01883786743106442
ALB,0.08386123982630608,-0.007418839451638287,0.04100105336900469
EFNA3,-0.03480843362436008,0.08568930267446478,-0.08618979802174817
DRAXIN,-0.009508761660168391,0.06811824017743293,-0.04607943265144706
RAET1L,-0.011388882047458467,,
NPTX2,0.03180478447521608,-0.05453056291367126,-0.03449306359783773
FGF11,0.03268823480086314,0.008365724115613184,-0.019321812747963168
CD59,-0.031634062383372366,-0.02776059350298191,-4.6710826421860034e-05
COL9A2,0.004880906212196313,-0.08669840448312499,-0.05057059100850739
DLL3,0.05585166523089823,0.06655933626249405,-0.0010827677634085518
FGF5,,0.11263859426824109,
LIN7C,-0.06158855104264707,0.07313042543670471,0.015533837515682113
GDF7,-0.010426471524804611,0.04557509037044145,0.012655557154531646
PSPN,0.017404813442130886,0.0072295125939919255,-0.04978856625550526
ANGPT1,-0.013737235991346226,-0.007517282806137184,-0.028719918892277898
PNOC,0.004238724791583447,0.06261164907845884,
L1CAM,-0.02229742942593711,-0.07878113506421631,0.01170422124138106
APOA1,0.04977909277468285,-0.04422486945668784,-0.04377196264092062
PSEN1,-0.026648370602697584,-0.035978705585343225,-0.05031345675161849
CALM2,-0.014285037517286315,0.0034711480291941834,0.033528617947230624
CLEC2B,0.05488223002435514,-0.009570956045737242,-0.010787149475687296
NTNG1,-0.030173070223501405,-0.04212264313912065,0.0495301067445444
LRIG1,0.03185637572375811,0.029239807930104018,-0.046573826566323785
CPAMD8,-0.003817935608226202,-0.03743400609749514,0.003994723694535548
GHRL,-0.009508761660168391,0.037653261488524964,0.03954391238850604
NPY,-0.0018828220420370808,-0.062121501227632527,0.022614900745297494
MMP2,0.014630452032909613,0.00905442826287878,-0.023102345912862247
ALKAL2,-0.013825441409108023,-0.04685977181266683,-0.05597595706666111
CSF1,0.04413562362267763,-0.047107112751807824,0.03249888570633272
SEMA4C,-0.00047957045169758414,0.02782342154145415,-0.0672010607330723
ICAM2,0.013035819216202088,0.010403002232740271,-0.024958487230626013
SYTL3,-0.007816787999535807,0.0642979850093308,0.037407803187618376
IL1A,0.0073944786705919556,-0.026652893310378324,-0.04537700394419142
PGF,-0.0007843314100803891,-0.052214593287997345,-0.005496898552380286
LGALS8,0.04173981115323567,0.019817475681305062,0.023556271035868694
DKK3,0.018382108884093595,0.03447095335002696,0.015276730733105343
COL16A1,-0.04083521645954963,0.05194777638617101,0.04165437327586884
TPH1,,,-0.02904257200534084
TNC,-0.020819785342721796,-0.04508630889268561,0.005189007410140024
TNFSF9,-0.015882503606751194,-0.06526397760103916,-0.04572927869789132
C4A,,-0.01996972871089547,-0.019402565638483
CNTN2,-0.03674011654992015,-0.038235570613677765,-0.035773126907091064
LUM,-0.021266635845097064,0.0022437980772776855,-0.026610060033375738
