,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.041060290174136024,,,,,,,,,,,0.04785863373158391,,,0.06569021944814393,,
BMP1,0.029114423235264513,0.08798175686463579,0.04123709769195881,0.03680245890018118,0.05295117315521241,0.07450729676868274,-0.008374128064932103,0.12193402775217259,0.2550630224174876,0.017805541871181836,-0.011466742214436961,-0.09979831154717561,0.09107295221416346,0.05892123462515868,0.06948417464278073,-0.039005216351717976,0.14022798203068837,-0.005085185871185024,0.00977403953676342,0.05154853062739525,0.08057788849435528,-0.007451468133667266,-0.028006095497049313,0.12270042764084851,0.040885286630261655
NDP,-0.0173059030632387,0.045096122955751626,0.03208523942353959,-0.020201612144147816,0.09697319901215183,0.05595238199357117,0.06961833014757594,-0.004526715156685435,-0.022369662266620204,0.012396661374901752,0.044401017207407995,-0.07272277514755436,0.06562444013746978,0.12110172860777865,0.08028684063394546,-0.04581440415254292,0.015608914263280725,0.03316231604229021,0.05793649581579246,0.05833175805943421,-0.056973362835310015,0.10802469798730682,0.15071589455950768,0.003158854151890308,-0.04329071756527847
TNFSF18,0.03588403084727315,-0.0009973716665905722,-0.011986199136249756,0.02379902414325448,,,,-0.004397401678411765,0.06547839332735089,0.0374992595283491,,,,0.0837175011610773,,-0.019287525393127607,,,,-0.019271409356439333,,0.04600019021059363,0.02776064377948308,0.020676469321803153,
IL36G,,,,,,,,,,,,,0.016741785257410352,,,,,,,,,,,,
RTN4,-0.0364709268402936,0.13789235826789853,0.11738908173024108,-0.05058727286331504,0.1675420973958693,-0.00461766323651551,0.06098663650673181,-0.14887149500741503,-0.2088482765788698,-0.06610401008485035,0.02791285139572639,0.2854102517904981,-0.038126656855112344,0.08490891062515458,-0.015384520678491456,0.005713377757708211,-0.0029334516840532686,0.11394964952190614,0.0702106663709319,-0.09923464048900874,0.102243745752454,-0.05059880626149492,0.03601683671980564,0.02251549322759133,0.06220358175592439
HEBP1,-0.021062618192914648,0.004224034372232381,0.07819177836430227,0.029936456823748965,-0.0016974695001954665,-0.029926947083440382,0.015495865709552178,0.07546797366349517,0.08914249418652678,0.0149375305603148,0.067870284119063,-0.08759723293772453,0.06189561495555858,0.10280904159272787,0.0104500144490609,-0.025031781364088693,-0.03216896937492432,0.05493579849829281,-0.022483865412707763,0.00532281227613445,-0.03529670662541348,0.06119878280918866,0.11724978747072747,0.015412778140515202,-0.04842194004428083
WNT7B,0.05042279947554009,0.09928292123208249,0.005551759211626709,0.07331401888415834,0.014375904329008284,0.039248547391376905,0.012158712588864433,-0.04644460008742165,-0.03593568959447352,0.012685578214538812,0.0021789017812887035,,-0.007008896029075149,0.04205160933632344,0.0058555177388995875,,0.0254905306775915,-0.05330444517253445,-0.05453086461355366,0.050793626022374014,-0.010196434727953703,-0.003832628658820636,-0.0019316808171501191,0.06766669659827237,-0.018645691798012134
PTMA,-0.03520634113126205,-0.1605983456870219,-0.01763267689425443,0.0687798800666643,0.10263600755228934,-0.06676179437096816,-0.08531342266563524,0.22695563587815784,-0.2687113242806809,-0.09046864523960246,0.005322079207179046,-0.3756861269591237,0.05410303045546562,0.048682743052090756,-0.06569722215358313,0.003887634935035888,-0.13102881675457376,0.015609179731442963,0.015639674733291097,-0.11706732802862804,0.24559268406920629,-0.03184337882812636,-0.16600158055077854,0.060753289921875675,-0.06035893307865459
FASLG,-0.04922411983952826,,,,,,,,,,,,,,,,,,,,,,-0.04105944736015271,,
