,MGH258,UKF243,UKF248,UKF259,UKF269,UKF296,UKF304,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
GAD1,-0.02406183869410014,-0.03634064068194526,0.02826741634932926,0.021145675891749278,-0.1214513334389176,0.031239679339606755,-0.02651400964360298,0.03180247294837161,0.03681333742705096,-0.0005903536916239649,-0.0035540444310770275
COL14A1,0.06017260059798777,-0.009811817136552811,0.019502863672092044,-0.014962241606906457,0.0336849061968278,0.01656531656190672,-0.005411906651857204,0.08448588269917265,0.014051837309973576,-0.049755885153575014,0.006579941388289722
HLA-A,0.021231441208105342,0.07294308300693728,0.014972856343270106,0.032369858227891936,0.16127269724306764,0.006643808594874477,0.09834114904041825,0.06681133917007717,-0.03991449048717343,-0.0808547448757212,-0.10413370762462765
CD5L,-0.03834629639717003,,-0.01466612826042604,,,,-0.011546337346489426,,,,
FGF18,,,-0.01327019526065344,-0.011680676932015573,,,,,-0.025724382862355344,-0.02900361758784655,0.0002226663215138723
ADM,0.026050439055132667,-0.01195804745138557,-0.06512157411083867,-0.023120984137123685,0.06428950226565137,-0.01936139641041661,-0.030661392409785482,-0.1691376276244056,-0.11246305596070579,-0.00886823901214971,0.03727333893795969
CCL15,,,0.018429463529312372,,,-0.0539526036302409,,,,-0.0251548352822943,
GNAI2,-0.06012013126138793,0.025054522301145812,-0.014694004792489562,0.04247582250013999,0.11768098136286134,-0.015658247332486136,0.11290847779087386,-0.08324607229671298,-0.05682927381977918,0.01829399471025621,-0.060634857895115316
HDC,,,,,0.021914927493347603,-0.013871372778813649,,,,0.08986142117914664,0.06207423043222683
COL11A1,0.028817708657238515,,0.0632423122234692,0.007645223350974137,-0.037622478825327994,-0.013068622842175338,0.039276274641020605,0.023716461845433915,-0.009744019018979125,0.020648802354563088,0.04218352544657838
NUCB2,0.06549401349530685,-0.0391832344818643,-0.0010516921139021966,-0.010251030707710574,0.08611730570084496,-0.030800951777237354,0.04693427023896298,-0.041356388978442314,-0.03982442952120427,-0.027988703097138263,-0.06983185295082923
FGF16,,,,,,,,,,,-0.001422282960797851
CXCL1,,-0.01710374213380432,-0.0371721020555619,-0.006574149952216077,-0.015046457762293047,-0.018853039898696723,0.03785266023111912,-0.00464962249962561,-0.07118907580557873,0.001037009001914135,-0.019144124052434996
VCAN,0.051214589828585975,0.10422667874943235,-0.008168127863513739,-0.020316756345229888,0.1375380013608456,0.016053142036062513,-0.03147084516096479,0.08364899333998733,0.006882171352041959,-0.11495945378891519,-0.06658710542901052
MMP7,,0.023518362860202348,-0.020568824333460908,-0.023221980293738908,0.11482955695459655,-0.0034570132668730867,-0.023676740318760315,0.0007895477257621854,-0.04294950810612698,-0.09211465703530136,-0.08922154583533119
PTPN6,0.007366643080564044,-0.07004970420703563,0.04837892234152688,-0.020042412671775894,0.11357799893081717,-0.0008082784292594607,-0.037533521876036806,-0.011630918776624258,0.08376240098214892,0.01277269640767075,-0.00178782861928445
PTGS2,0.08772043991132382,0.1547044884475421,-0.01833735184612888,-0.018109602839855982,-0.09264265659745868,-0.01255992125846515,-0.016597703583210083,0.017580409129994343,-0.06250914328616916,-0.053484103882876735,0.07452726523847063
XCL1,0.004566006832013962,,-0.01607145338767922,-0.01270899453361235,,,0.03892608759758882,,,,-0.04124830716794046
CD58,0.042950097256282925,0.05227005781634682,0.04522996042713689,-0.004502269840102309,0.14574044315768245,-0.05841973101433833,0.10693170908031602,0.11676587478213404,0.01130040998528474,0.0112568302954158,0.0437829120504255
TNFSF14,-0.0320395672434444,-0.0016545710325123308,-0.01619364610302189,0.05816369931971938,0.019783229412567414,-0.018414459039470886,0.10316455111460175,0.054926068081433806,-0.0280449161985483,0.03038779057342886,-0.021235382238865744
CNTN4,,-0.03996340909492525,0.05436049538381299,-0.022840349654508877,-0.07523231417697422,0.0041982281668962035,-0.05355177226167438,,0.2030912920106955,-0.032669700312010025,-0.015377188727533337
NTF4,,,,0.0193439135886831,,,,,,,
INSL3,,,-0.014397056103584103,-0.01168067464091897,,,,,-0.016278780765372494,-0.021799386054795082,
BTLA,,,,-0.01854078046423636,,-0.023515894014683503,,,,-0.033304344824564736,
MFNG,0.027936217208523465,-0.06449796675773979,0.0045604669826495225,0.015280995942518711,0.12876812475657676,-0.010526190267029324,0.0037901152103443944,0.13249381510964886,0.03937795666581342,0.04871178134609563,0.028107494555131642
ICAM1,0.034280653562537865,0.08998627725400304,0.00020457092410805175,0.04769412251813312,0.12359311606179749,-0.04331458545298249,0.05558925659253815,0.00952764970742234,-0.012365069540417663,0.07894097186315191,-0.03945808909444012
PROS1,-0.03792293495465717,0.01136873113795526,-0.033602127848808276,-0.01156282718515228,0.1047680141499862,-0.01316950957978388,0.08959018104029724,-0.03615489738795848,0.024518918323364967,0.003530645305507024,-0.013213831485194753
CLCF1,0.08316550631189482,0.05769575278089165,-0.03663300843964151,0.00723141703503571,-0.009734304608702985,0.015472338526414595,0.05722363477381375,0.046444204596527386,0.048396829758797444,-0.06511528956970775,0.023312604825152173
PSAP,-0.024780881912988006,-0.016053929121304072,-0.028566189424719186,0.04760510869166565,-0.047977499204041436,-0.0011904442664859003,-0.0275364634906591,0.005577256479456586,-0.02520241399679002,-0.0385123588607082,-0.07409636392123926
EFEMP1,0.006678255041766723,-0.017525169549922223,-0.03275832374759687,0.010287688529794906,0.11428253487950588,0.030513811361750465,0.030399537642384605,0.10490427603122153,-0.001572668557028567,-0.0776858619098538,-0.02158799983180424
C1QTNF1,0.029689670100796945,0.06446892099527622,0.04057276124261303,-0.006215480512342303,0.10724080976319215,-0.002748297149021906,-0.022017713048404976,0.05401500851452906,-0.04894781537494396,-0.007288177484722136,-0.03533534291666471
ALB,0.08879788111176962,0.10293703765558153,-0.022258224426236,-0.020737370201178267,-0.03553930776801301,-0.020914936200307054,0.10227125423439037,-0.030062016389352107,-0.015621558060775245,0.060898350060772675,0.044523176711458924
EFNA3,0.05635282304539567,-0.028282731286051226,0.000804368468082394,0.004185937670741263,-0.12896706344672781,0.03842425139849091,-0.04676176145508378,-0.03957712743225594,-0.011425189852922872,0.0702789427988621,0.020531714327571077
DRAXIN,-0.03588130772680475,0.0966988128562923,-0.02691327857026596,0.012435526135589197,0.10638300588479631,0.05116144169812286,0.017662565511858012,-0.009428467049046084,-0.06516276592677424,0.020204193802698285,-0.05880451805563681
RAET1L,,,-0.011215446527273767,,,-0.02011419618992302,,,-0.016479376128801012,,
NPTX2,0.03026267944952568,-0.03729668056537919,0.006689773110228227,-0.016640247628620063,-0.13679381599760448,-0.04376017576912209,0.010524917180575391,0.030207751405793244,0.03482950095853119,-0.040478738649545064,-0.07812933419422805
FGF11,0.030633506399150096,0.008162933008655544,0.024460906370941695,0.013915577457159746,0.13190097816961843,0.023868472250315288,-0.06325095426714582,-0.06208027587336686,0.027757130157598824,0.03970982054718151,-0.020016041203030962
CD59,-0.01042424669697294,0.013764681101136093,0.033653269577186305,-0.019513377993244985,-0.09593003168553357,-0.0202362336024206,-0.0020735734862801737,0.1285282466160864,0.04703886762213746,-0.07594204934896644,-0.0734254871324501
COL9A2,-0.05115170798674564,0.04082037314967029,-0.0002861082719626235,-0.026392916555885656,0.0704125555289617,-0.014659500873148277,0.08954914709066848,-0.011472930028449882,0.09908480561275228,0.09406471332511429,0.01039355866884085
DLL3,0.009239269795990794,0.018851307876857938,0.05115284539034406,0.008130632695575023,0.07648465149497306,0.014720683711868562,-0.07258409428121218,0.01896447337488311,0.07640245470823998,0.17434456978169924,0.010242502018998336
FGF5,,,,,-0.028299750708773223,,0.0018569170928454813,,,-0.013790404409516286,-0.013942866377075208
LIN7C,0.08345990567888358,0.030932912519516156,0.04627257562405857,0.0268422001367744,0.028007983688019294,0.018969507638405745,-0.04865387355660464,0.08095530053376292,0.04193934282639746,0.06969507684800848,0.0072829799940968675
GDF7,-0.020287285225194605,-0.024157438138406356,-0.0002861545707399468,-0.02084173374151728,0.018941188451671483,-0.018414458323884973,-0.04185693895867182,,-0.014126923795489367,-0.03241312693399229,-0.035429680498390764
PSPN,0.03392385956486071,0.018022473452256153,0.0766381470145359,-0.014837437877665451,-0.00846031375410464,-0.02006610504509217,-0.026955534345704645,-0.06556699443468303,-0.0018134970397248448,0.06130404561014367,0.045399398676955166
ANGPT1,-0.049317754401725644,-0.02483747288993986,0.056680443435480815,-0.022522563428293656,0.21055417754898123,0.04280732015678064,0.04662709560420963,0.020029268947721824,-0.03303963674170702,-0.03791073353717088,0.030207684299723276
PNOC,0.055661401184053654,-0.046006078728200714,0.04299815081084255,-0.05151593146502929,-0.09469541545030177,0.022862949211621332,0.008377243201497414,,0.09189987016290413,-0.01086744565807089,-0.02345381054311566
L1CAM,-0.030464486012591933,-0.01150706130937782,0.05246996512995162,0.05482457773662598,-0.1149079665547361,0.01801198690053191,-0.0030269479609230285,-0.03462448874471761,-0.036221786059382935,0.01528265617552509,-0.048101103488654345
APOA1,0.06642630636622353,0.04459505256706811,0.005406502169437118,-0.001745820946322877,0.024369765808310618,-0.01984083086355518,-0.050851085040025425,0.11722709828357183,0.06862522989653247,0.04998550100602476,0.09734700380177452
PSEN1,0.01424861311842545,0.038699747127210506,0.0289752467640834,0.002451725965503383,0.06231312272939115,-0.0004343748321843827,0.022215604302413212,0.15219591320773143,0.05069461031698032,-0.015635641786793008,-0.06386630517969859
CALM2,0.03403454749192822,0.0016660977466361813,0.07154073040865284,0.018636113678521575,-0.14377327078996982,0.06874517826486588,-0.0690087751984467,0.09728316084953617,-0.00034212489150273477,0.19701860592748885,0.07833314748186171
CLEC2B,0.0025471650022404427,0.020750354166056424,0.025011618238586154,-0.022584803991948083,0.07351524410459269,-0.03455674246563653,0.0945806431236583,0.010576311458521387,-0.09463628517142904,0.028730037657303704,-0.04828280565261562
NTNG1,0.06658875086521432,0.02979805061688133,0.0469632055640074,0.04937849135304459,0.017777064208423704,0.055480108942860616,-0.012959217529399247,-0.07962578210383217,0.03105658830094051,0.03271607768452283,-0.04012737869337742
LRIG1,0.039030065767755515,0.06638831117366731,-0.015190709633387572,0.04382675479209091,0.05999225226242128,-0.0104114584974958,0.009607135354940621,0.10964238565337198,0.08755237840414373,0.10201513294173821,0.07974126679135692
CPAMD8,-0.017851069931769208,,-0.007283042796174523,0.02810247574217861,0.038822829523949706,0.02404613064888262,0.004015366046963052,,0.009130575881857221,0.022805031107007177,-0.025122298915086137
GHRL,0.05288121813346976,,-0.017453845903864063,0.020029686427912897,-0.024230340495754166,-0.016793667434507043,-0.025396357436934084,-0.055142141033192996,,0.02243506247791107,-0.02214556789227506
NPY,0.02680751360651827,-0.014550432868623188,0.02756922066705664,0.002233348841495935,-0.10344187800950372,0.011078438485700429,0.02583374266040045,0.08619914192459625,0.013354278568907757,-0.033215524190828634,-0.014086205602904897
MMP2,0.0457350249819694,0.0768848028267517,0.05757671689200171,-0.011707531502759345,0.1516858203635538,0.04353913691335347,0.010836961385762392,0.10513907061240609,0.022755420875478386,-0.035123940510830405,-0.02961365651139147
LHB,,,,-0.012032826602047226,,,,,,,
PPY,,,0.018346959782831244,0.03431149741014714,,,,,-0.048887555733874606,0.020895804037219662,0.032208418753361036
ALKAL2,-0.02673212411491743,0.09577763507267874,-0.005038437631650588,-0.011858008399507078,-0.015151012140729706,-0.004058236841013138,0.08240766587527272,-0.06822439765675371,0.05784801282921136,-0.011157270615085335,0.062419969786871296
CSF1,0.025809537018226743,0.0014076687575472779,-0.02301454961102159,-0.013624483933672571,0.0791060737321363,-0.04619206476344132,0.06261388892083641,0.013159614339582909,-0.02430883621963217,0.012394090877396279,-0.013701072459714858
SEMA4C,-0.03092827535478182,-0.009592879500173662,0.04689773653707387,-0.03310534296101894,0.011731333215970632,-0.0012956241258301347,0.017043686811580354,0.016959437746167434,0.03645407357573202,0.03069573401132528,-0.02756690036288553
BMP8A,,,,,,,,,,-0.03091415507199183,
ICAM2,0.024368003738287774,0.02794499654753223,0.04296386344513078,-0.04582312204192206,0.08510045267267757,-0.013464725704189905,-0.008123338886908867,0.08304998940988816,0.03406701151878255,-0.020570528397542205,-0.012044860096442305
SYTL3,-0.020758374169494238,-0.014836686063563498,0.00963334608585995,0.004268108232454507,0.06893559985504949,-0.007545000671014618,-0.029352118320612148,-0.009136240611609005,0.0645490221914258,0.01672032688149422,0.06879346192688356
IL1A,0.023318875081758204,-0.017842497414434215,-0.00510764025406842,0.020904296909369322,0.00031068793181931575,0.024773219346470098,-0.05616885308814176,0.020749001191339708,-0.015011302063345474,0.10825908143630189,-0.03980735419759935
HLA-G,,0.056545548794970674,-0.01725789415903227,0.010100824798280046,,,,0.1633554627516511,-0.03995611294268344,,
PGF,0.03797724114769293,-0.000809388045415598,-0.013491715831036016,0.025453916647711402,0.06568542348025538,0.07469411059317721,0.0019552148893199717,0.14761781649589412,0.03559604691933003,-0.028321101655826075,-0.04976923170226629
LGALS8,0.02646144857051394,-0.0062356006371740505,-0.010696950873504972,0.019886024963845107,0.0061167365355227115,0.011132024500247533,-0.0816100574595657,-0.06212856454464039,-0.033768901239106905,0.04046262364982539,-0.026701558158830095
DKK3,-0.01062695540814279,0.048393932466480945,0.06718295066407926,-0.031265323542277394,-0.129235441793556,-0.007961251943561204,-0.12894200274321974,0.11907876117266733,0.03659868670918532,0.05337020926755476,-0.002826433272109789
COL16A1,0.04317038073509089,0.027799387100838523,0.08800951134229747,0.024217170607080535,0.04539826066115874,0.01815859871209758,0.033404939719620295,0.15461127702871963,0.02159608141573247,0.023310831914459127,0.01027231458824849
TPH1,-0.03325560941796849,0.004758996589124835,-0.012671677240332092,0.0015890830793412049,0.04791998744676446,,,0.02372271106854693,0.007118326631238064,0.06797661748070287,0.025321152333911773
TNC,0.0453286681299384,0.033869644632993585,-0.03877634638824668,-0.024994093224120065,0.15441470373142327,0.030222585935859265,0.06907811912415467,-0.09125438215247036,-0.033025592184226495,-0.0442245190600407,-0.03733418852400332
TNFSF9,0.03414921044406641,-0.045341461391004076,-0.0076045666632551185,0.048832638056395886,-0.06869971294843677,0.056909838528336774,-0.05475959534147802,,-0.035489840592057,0.029169689564444583,0.010255489384932497
C4A,,,,-0.014265614174159353,,,-0.02740344210322907,-0.01854077193855752,,-0.041630634297019076,
CNTN2,-0.028257995483946724,-0.012630506261463193,0.005126861672686639,0.011394204326193506,-0.01461888473005569,-0.007420052665465944,0.14036914202209938,0.03409487006218245,0.056074048384388384,0.019293222729736256,-0.0246907546143965
F7,,,0.0415811330746819,,-0.0256009181195906,,,,,,-0.03105258113931918
LUM,0.0749928424278352,-0.037706338892483565,-0.007164980035614554,0.06638661313132659,0.12253033905465269,-0.014483133636714588,0.04527366040288602,0.11675016741415813,0.06792372852433111,-0.07148358528881359,-0.060837430894168834
IZUMO1,-0.017057254722869373,,,,,,,,,,
BTC,,,-0.011215441855679832,0.06692683416106626,,0.06889629046260412,0.0003790704162616976,,0.09242211541607345,0.05865998448133494,0.1478984855617616
APOC1,-0.0030468963598096707,-0.01789032628613802,-0.04109923166889937,0.017214891632687017,0.14756594799182765,0.006303252126716766,0.12071796950580449,-0.054867506823273536,0.07555096211409057,0.08725182046134006,0.035473222691932885
PKM,0.0746215490120854,0.02789637908613013,-0.008344545903610681,0.0003076967587093849,-0.021556155451395345,-0.018489336462300204,-0.060148678292278365,-0.06662430551332421,-0.09499265998941421,-0.08921731581448498,-0.059982775780466985
TNF,,0.04593002424442008,0.02016574113029573,-0.0018952309985530054,0.07555112483414515,-0.0018006883967038522,-0.03298130566549049,0.08824586588234559,-0.016479380623554564,0.0344172202587752,-0.024167966411961454
GNAS,-0.01659100360684853,0.06528724225574782,0.033553434357727674,0.001554711859867323,-0.1285181235747848,-0.02145949432691973,-0.12038337384308682,-0.0625317404554668,0.008780511983591768,0.12364708432903862,-0.06229690252657631
BMP8B,-0.0413473661333013,0.05765853433065463,-0.03156354982524015,-0.018424766735696298,0.002613509543066083,-0.016302256142612076,0.1467534638365306,0.03200952388950053,-0.031997506448404794,-0.04472684262382515,-0.040905373792086905
LIPH,,0.0015713357402756777,-0.01267167412066423,-0.018072661035270093,,,,0.08008526475042167,-0.018373091653195173,0.099959710898695,0.001126066123439187
CCL28,,-0.024157416933292698,0.060841424355814536,,,0.040401642408490236,0.06305881589057154,0.007831211682076431,,0.047899940397030945,-0.036565066805394474
PTPN11,0.014515224078507633,0.0247042343542108,-0.010581197291490218,0.03223006735968998,0.04702122886646169,0.008766979906697371,0.010900129293844115,0.09161023586827682,0.0064225090835044775,0.044173811290008795,-0.04581049100752221
ADAM12,0.024088971949461208,0.05830782740719202,0.03115128276829722,-0.012765882125613217,0.024660604992850586,0.10496904091793398,-0.05845906396783754,0.05153151756505352,0.03989913504274625,-0.054983141040540535,-0.0207995255031365
EPO,,0.0020176094741715853,-0.01702661000224812,-0.01842476725160917,,,,,-0.019081856328631526,0.08972190736701101,
EDN3,-0.025069709952657983,0.03818274612385797,-0.022073455698264684,0.030774288032554838,0.02279742842590713,-0.02522009085859135,-0.02790938411597557,,-0.047130085524576155,-0.008537611146825374,0.06888736689899612
CCL22,,,,,,,,,-0.017450065439545116,-0.03944625195721635,
CCL2,0.022082468243968156,0.0033334229836224326,0.006199662875071396,0.010896480841013469,0.0003764200410844109,0.03303260977285011,0.1027300405532548,0.14146188169519738,-0.051696651207078684,-0.05966596183477892,0.023245770994416826
DSCAM,-0.03667892422260691,0.07020392694667348,0.033171041266338915,0.0016826504090402727,0.05003758208936608,-0.0044141009582777824,-0.06037403130530607,-0.019456722344036195,0.015031238044747425,0.1011187725483437,0.02027510532091825
GPHA2,,,0.03471199813556555,,,,,,,,
ANG,0.04276640808551922,0.03445019987180672,-0.014642738318506807,0.009896816303907754,0.05931552663643248,-0.00026171760168551273,-0.058647485652089326,-0.17034157213487183,-0.017387216133750355,-0.016662418612979454,-0.013219070121005757
FBLN2,-0.023505937377554208,-0.01990024704299301,0.013316237145435282,-0.027937253488195344,-0.016767822277048955,-0.04529809045373977,-0.003985008938176034,0.01304778711384359,0.006617592992808572,-0.050290276617865566,-0.034513134241911374
VTN,,-0.03127322805539648,0.004375699427833674,0.08630787741379276,0.030761019213726235,-0.014597936611615526,,0.010779435169030422,-0.01341797669256352,-0.02042510520529563,-0.039176687948257204
VEGFA,-0.05921525455915914,-0.01092982738185012,-0.06317511508925484,-0.05884807397462085,0.05479053436425403,0.07252563276291946,-0.049073923958686545,-0.17787193612539948,-0.11107842603081862,-0.03276297339500479,-0.020752869110360825
F10,,,,,0.04291471037614771,0.012997548218341514,-0.03739529480789587,,-0.022916678417908152,0.011609375243626397,-0.03181835358629327
SERPINA1,0.024112542468899413,0.08447569763831012,0.05134318700944833,0.02370514127296823,0.05962478158210213,-0.04796090490212032,0.025140991963778083,0.021777637640559046,-0.0153280399595845,-0.02203405765006696,-0.08727067196030751
VWF,0.031764160348840886,0.00773292898911305,-0.00020648868977345873,0.05305039101864012,0.146873080054089,-0.016326721426260304,-0.010400176567689033,0.1258896655647905,0.08454485411824116,-0.02815567036045947,-0.019748379069492537
GDNF,,,-0.019844759567414234,0.004543896177314267,,,,,-0.0016221701979633324,,
VASP,-0.03501460110141126,-0.025992876310933062,-0.0011059588168842106,-0.027943799800625536,0.12489604043382527,0.034314594175122774,0.0415831617298078,0.03492006952207174,-0.01680097584878374,-0.08671688561341914,-0.035279604276827574
ADAM15,0.010481105399417373,-0.03773086428981212,0.047132981990907034,-0.051297536377275924,0.08624910753914608,-0.03557430240625322,0.04048252492689667,0.023200241882218087,-0.006244422782322049,-0.03630269599588591,-0.040377326430235935
WNT2,,-0.02808980402868437,0.009178585264897999,,-0.06571364576621667,0.02899305502366404,-0.038552055625551404,0.021943808464637424,0.001452494218800398,-0.047844790407234994,0.009242434685276258
CALCB,,-0.029400278741486836,,,-0.028299750401230624,,-0.02580942954704818,,0.06575132847115216,,-0.010559942657456606
OLFM2,0.06531925908555393,0.08861401568294926,0.04197681845869348,-0.027268195402924852,-0.07989751945648355,0.023646883619174924,-0.03295011943491522,0.047281777989331725,0.05239053859112953,0.12311641685416623,0.022487105410511285
MFAP2,0.049904803166191364,-0.004592998105758021,0.030705819440589456,0.05255695721971486,0.10284736993823242,0.05055970944926163,-0.030003920787448787,0.00060947343802664,0.04693657739929214,-0.04114785311902499,-0.02443841248375437
HLA-C,0.02919673429392809,0.0779864459941789,0.02433574829327285,-0.00293614331608254,0.1360211065725219,-0.016874364453825192,0.08291395929557038,-0.010966260582957622,-0.04859031210007865,0.04682839540618722,-0.04574611916791765
THBS1,-0.0137750880410293,0.014664111993379692,0.009613589502059275,-0.002775568989539735,0.029831058481023052,-0.016933413038775606,-0.022694170205050983,0.11418524463053344,-0.00642313226323805,-0.16506034213938023,-0.04623616775835915
HSPA4,-0.012708995044295969,0.013476999169376312,0.07109195607009022,-0.069723044853972,0.01128899842565973,0.03849143255227337,-0.029135090417222922,0.015557087363782782,0.006411128131306185,0.0495059762063895,0.02164237603469154
LMAN1,0.054935720114580526,-0.002074927392091386,-0.008520224495425882,-0.0031919613411491013,0.10988913014150939,0.008828990015003457,0.05431183859529466,-0.08455187698563738,-0.050876400253247224,-0.07263896369197057,-0.13238199456499533
LYPD3,,,0.016794834443579397,-0.01350864690307222,0.11027303458616555,0.01948558960995762,0.0031803357667896724,0.12368108307223115,-0.024487711413119184,-0.01195052062021836,-0.03519889116115121
APOE,-0.023630356630651543,0.007327267765715334,0.03034544816804838,-0.006020566040365333,0.04963292290958959,-0.06760263430584185,0.07767436747510365,0.003596890763050218,0.06446301971303513,0.04358997054690403,-0.038954890314181485
SOSTDC1,0.08871539067100091,-0.035573204233272704,0.03195339338479103,,-0.05292127819296005,-0.02486399295305106,-0.10276351092399959,,-0.03610770979466172,0.03045411620108867,0.10479750946732609
ANXA1,-0.01494161860691938,0.05942391851540343,-0.02059363549334259,0.02140438275000863,0.11643337248805842,-0.018366171224788622,0.07014224491090634,0.009435707365105048,-0.05000326396564866,-0.0110502829790181,0.02328238173191292
WNT2B,-0.00204899498438299,-0.020611937270766215,0.0027600916651613515,0.0314655965659942,0.08496675110424001,0.08752347090822453,-0.05462671243837572,-0.009871830749632203,0.061177917360828456,0.030397954283381573,-0.003230132286463068
AMH,,-0.016559526470469096,0.09524645052907015,-0.018770843785853756,-0.015995294019271095,-0.021687808620001782,,,0.013133955243312206,-0.018080305089108455,-0.02330133886632998
GDF10,,-0.004980019581026259,-0.014666128933278883,,0.05254774512314415,0.022196161323547174,0.013833263188330024,0.04023406667960971,0.04217541666427052,-0.05468328939729242,0.05155805655189868
EFNB3,0.10595992271403246,0.028800727197185814,0.0380502581927877,0.019523918557529777,-0.07700345648162095,0.012659027166730756,-0.06560641862450564,0.06610410919568048,0.03323619004683504,0.09083172376724881,0.03759635050268962
LTB,-0.0492358822991962,-0.03334000211958461,0.002749330733994895,-0.023000198349246083,-0.02953725215508816,0.003858583061678922,0.02956887327728434,0.008815297496260121,0.00786253818233112,-0.05159574333419145,0.021104437375717693
ANGPT2,0.03558701142491079,0.027847915137849677,0.008318982189951973,0.027654976150984834,0.13935305148574884,-0.0061453013881932715,-0.026801401429142925,0.07728234517786751,0.01789399713469997,-0.039314750307424415,-0.06573524921437225
ADAM17,-0.014591879561675434,-0.0007380057620679502,-0.05493000181763925,-0.004613229805433541,0.020547102569063152,0.03144558827158199,0.07852983747125215,0.04663647150271329,-0.010718743044744067,-0.0054201042289435016,-0.02221133160309615
LRPAP1,0.02856299919764279,0.021929417124921895,0.07193794558835706,0.005406328029604973,0.03993624987203886,0.014844634548480158,-0.026525101921178604,0.039875380674093686,0.04819237153502419,-0.04772533909794333,0.019505962946807984
NID1,0.09108511025190462,0.03090673368131274,0.06050773130661133,-0.009526514501001757,0.14970296657157134,-0.05042654913179088,0.07427553841902733,0.043669190963387915,0.005775482399104057,-0.10056960191197396,0.0012952560675628965
MST1,-0.013445190619249744,0.0030461169479677913,-0.011609662401415408,-0.018412073253729986,0.12741938316039292,-0.0044247980220842986,0.037169882017285424,-0.06236502897466821,0.02961719774533519,-0.007311559218456348,0.12779567370004294
IL13,,,,,0.08089603188400203,,,0.13599862665311707,,,
DCN,0.005672917498318355,-0.020093519053832946,-0.00021185681700280852,0.0622034183912796,0.07886184736542055,-0.012781790502398192,-0.00489863796719432,0.04593259123941485,0.0639191403815141,-0.0898289871593499,-0.025596365702823292
IGFL2,,,,,,,,,-0.018906942628187817,-0.04017922382326488,
COL7A1,0.15629611887415013,0.04740953103129648,0.04517055413705235,0.002433840821236879,0.056392111055843124,-0.008321686857872186,-0.03927061655364765,-0.030496894950562164,0.03005163937768338,-0.038063607961048726,0.0009151578150708735
CALR,0.012162448266132388,0.03885960386989485,-0.02682623396565514,-0.04844851583662367,0.10787354627110046,-0.008822602745880486,0.045775865142226535,0.008103158002393208,0.0008018491472120388,-0.08873915323072423,-0.03522424876823632
PIGA,0.031628752453162934,-0.07115813834037654,0.0044590141513146915,-0.05520047204838011,0.010460846868668933,-0.02120525426609912,0.007856474246889431,-0.07901962157590521,0.038981217959231367,-0.0034414208647600766,0.025534453143099538
CD200,-0.05013991948733514,-0.04436875966263651,0.081060499550811,-0.014696624129099504,-0.06982349866906142,0.030435695676583854,-0.05381179424929889,-0.026580523845320135,0.08438765521964184,0.06826310223225858,0.0037438855698360366
GRP,,,-0.02351747337794431,,,-0.005640559574264069,-0.0285446549874488,,0.0044794706804967424,-0.030289699210777843,0.06689325331602869
CDH1,-0.0017531638532941266,,0.0007068040264918012,0.04851524819612234,-0.003965922830482158,,0.04862539194521112,-0.032466159963364515,-0.04980757811894355,0.018231249255698145,-0.03290866343248636
LPL,0.037666440842974734,0.06114542477835053,0.06132664067708803,0.0065315373002200324,0.16492951184342247,-0.021729848478200673,0.07048237368363312,-0.108807529349196,0.03720633579672714,0.13980646611447464,0.02843288665370999
SEMA5A,0.029272636284427018,0.09977377116983634,-0.02274965546279145,0.014035982630771882,0.09911131868474357,-0.0019169457571168182,0.033530806211310375,-0.09503465795611923,0.09062602676065346,0.06250700590502986,-0.002679578322204334
SEMA7A,-0.01027861476942076,0.019884209881753337,-0.030238261089020668,0.011097213023829341,-0.04413107228135608,-0.03645768297643516,0.005361222754024371,0.010806254854139195,0.056187581103522115,0.010106546586532365,-0.06224386822115523
SEMA4G,0.10695328185859784,0.03515354987338618,0.03231931630465818,-0.008856655508552101,0.0018134994237238172,-0.021647034020767827,-0.05742614942147076,0.02105892850888497,0.025155066535936823,0.01172665731962172,0.019654627939734853
SEMA3B,0.010775745416808027,-0.020211704688104824,-0.02544594630012641,-0.022313319373396572,0.047617234421455094,-0.025601246778230453,0.10666792826796476,0.05307129995649063,-0.06056714979742939,-0.005511599564983174,-0.03348469747404716
RPH3A,-0.025825364861225043,0.03482199499767774,-0.016190413461183512,-0.027204663806122166,-0.06453020426989259,-0.00020989221886645395,-0.07005033818775347,0.16598936015054058,0.038305567442224735,0.07903990490185944,0.021272651807801666
JAG2,0.07965249189103435,-0.07284498913644602,0.03670121474041888,0.005443004305824971,-0.04174124407658996,-0.019837969914421688,-0.07137140072177504,0.07033079018094754,0.08039148663886304,-0.02301123793667131,-0.0780056267815491
CGN,0.04031315213114617,0.09782279151277547,0.026115651911613597,-0.004145276612444545,0.06386096716568257,0.10492700855674728,-0.00999791059061076,-0.02116224367040034,0.011155610816408328,0.01852790226513851,0.19018424806419418
GDF15,0.006262907106278015,0.036035424586695335,0.029162243098046856,-0.0318946362664734,0.12122779911170728,,0.024082670422270625,-0.09805798970185821,-0.05433612816588973,0.03437126002362365,0.07453112185528854
SEMA4F,0.024605323109358573,0.056666343255912834,0.045803920718970076,0.0028658967237921063,-0.0920319980705676,0.019983254592997907,-0.019530190341037167,0.06114314911211635,0.040601831226238054,0.012535595465142574,0.04733260992404964
