,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CSF3,,,-0.023028333984903122,,-0.02728435159888983,,,,,-0.20306377117925425,-0.24757977289420513,-0.07427857131995456,-0.046649132132700465,-0.06947478857483859,
PI3,0.054179796404757424,,-0.039739951987558725,,-0.030722540014812054,,,,,-0.37868691354647094,-0.37438234696812056,-0.2024273154073274,,-0.029462803887636994,
PCSK1N,0.02537303449017474,0.05501228291287749,0.0053555886939436964,0.07593481235008626,0.04029255266308436,-0.10513854812288835,0.044387175224315414,0.3636931855181452,0.26288837572649215,0.19158887607161657,0.1646075257078241,0.25544490077207993,0.09567542298153119,0.19775985962169532,0.060688010961156225
NTS,,,,-0.010017023710603047,-0.033535750186927005,-0.05398867498227704,-0.0312935807705314,-0.020394676360021145,,0.16588744934972108,0.13111113812427233,0.23750122782148447,,,
SFRP1,-0.01055921624830287,0.036194949541712006,-0.01685787031756356,-0.0077914329301866855,-0.057863215963941055,-0.02246499548939682,0.028631404432006,-0.07652849655857955,0.03987517997758145,0.0681043064175787,0.16720846039375536,0.19394708185281062,-0.12672889066947457,0.03820688068734625,-0.06808437385813339
CXCL13,,-0.018764037362719692,,,,,,,,-0.03343119980230701,-0.052031894362745565,-0.018165810960715123,,-0.0563534909146271,
MICA,-0.05028090221231516,-0.008430744914890235,0.004836089336762882,0.08989806682918301,-0.08786956359356364,0.022974778152390157,0.010009203443882649,-0.02720515964258006,-0.10249989718766435,0.0734769320419063,-0.03156566370132143,0.05727265469920756,-0.020636268076470687,-0.08879393990321463,-0.0613796643702441
TG,-0.03732464066777683,-0.012725008654783522,0.0784729840008316,0.08132695858013038,-0.032929771304163184,0.015874974538592344,-0.031260610491604335,,0.020171501639230045,0.09542074722156339,0.06973493640527911,0.021766289541685892,,0.04315292877782231,
ADA,-0.0003359841015027204,0.025359391115717445,-0.011788357627725898,0.04351210792871073,-0.1219322574517593,-0.050264733558519376,0.050463871744024544,-0.16648971426773937,-0.10507004375695668,0.026341367995229646,0.052014334193872185,-0.049365411527732724,-0.07735489533205159,-0.0017170304674119408,-0.057876159652162334
LAMC3,-0.0022012310842145356,0.03334364652718813,0.01679305798510389,0.030324773897444736,-0.06586975855450222,-0.10479045224730171,0.018186621593378464,-0.01371159511420977,-0.044626967308247806,0.021220741107347438,0.0723633132260711,0.038464547260010314,-0.00646179284838932,0.07866136465447722,-0.056523673247681365
CCL7,-0.008816257970574098,,-0.01315301318675783,,,,,,,-0.11595257279939603,,,,-0.09840319930874103,
NGF,-0.009604515112107553,,0.029086701020885584,-0.05000563345236209,,,,0.007646625617207098,,0.08685402895551624,0.09110163353217814,-0.06673420613172604,,0.02980937358239005,
TNFSF15,,,-0.01464652348908917,-0.02839980581125239,,,,,,-0.023508870244304283,,0.005325308599336904,,-0.0407575799597552,
HMGB1,0.003336082443238455,0.011259544657772956,0.01395701898886001,-0.030310277313794518,-0.17198504109511353,0.08828951605297655,-0.14557753878978325,-0.13810045214036945,-0.07568182418316784,-0.17832478924291795,-0.032126530257087636,-0.0020328780240327486,-0.0034458670235539553,0.0916016730712044,0.0013317302869575612
ITGB3BP,0.029851993435049292,0.005151044913271817,0.010022115108573336,-0.061895339527744606,-0.08227352684488755,-0.02909246116670602,-0.023073254312920826,-0.012056347731797624,-0.13274651533463422,0.01119592858563574,-0.006734179075909758,-0.023232915445017363,-0.05718141251113781,-0.05461923735143514,0.06150679053383213
AANAT,-0.04544038202944815,,0.07398181602998555,,-0.024611223509154265,0.006383080151126546,0.017426427114181204,-0.02947850083674007,-0.03593079039949509,-0.04794634957997303,0.02180318083834363,,,0.20116701106547039,
RELN,-0.06256784489417028,0.11705010837445078,-0.023132409492923146,0.021755055251845602,0.05948295863633833,0.009263035601082043,-0.010696714175664401,-0.035680979691066754,0.05608138360633214,,,-0.012982369212868864,-0.0705383994578848,0.010433879229122372,0.05492760127918376
IL15,0.03426353907842098,0.04152177670313596,-0.03878336450344412,0.010404663287379348,-0.06419609988226765,0.057537046784084105,0.013626945729549597,-0.049218032918466804,0.007533129237329525,0.01405407585057171,0.06354650138562544,-0.01911551023316128,-0.0045267260217317,-0.0748515405677767,
UTS2,,,,,-0.07071824183300758,,,,,-0.019968260571701313,,,,,
BSG,0.03448455415890501,0.024075767107032128,0.026380820936872766,0.06370099526147806,0.12669558976036258,-0.13425094035573312,0.015458396975079962,0.2728889406549791,-0.17754801153003597,-0.1267464671641873,-0.11703900121274607,-0.26694379082212816,-0.0773913101815893,0.02816693888692552,0.07403839471865
ADAMTS3,-0.0068755815730323945,-0.042098137198303735,0.049454750534563455,0.11510554987790805,-0.14095705148843504,-0.05324602496959931,-0.07661349774681087,-0.04401287705271655,0.04827574997922836,0.17989117444863664,0.12657962345864807,0.1897348396039183,0.026212409550791196,0.02158077596719057,
CD34,-0.0241342355181334,0.0863941262601506,0.014871141498406253,-0.006601691939714053,-0.13129248019672504,0.047729232237898885,0.0834497832859026,-0.07061723542804345,-0.001576094763664185,0.124152734970912,0.06743131099068145,-0.040966387880198414,-0.005286188844862092,-0.006716070343053348,0.0725942333907269
CCL23,,,,,-0.028003665578826036,,,,,,,,,,
PLAT,0.01759398135309962,0.00754426032532725,0.015159083833643087,-0.017875668418024234,-0.16803684237288072,-0.2443091032863658,-0.0195555865187837,0.09729133409990645,-0.14156253848444283,0.31834113969144723,0.25636488218455333,0.08460021978728406,-0.04507907714863252,0.06805597005971271,0.0034513106481942487
NTF3,,,,,,,-0.003908237118128652,,,0.18287455486753,0.3011421423055528,0.20628050071490206,,,
LTA,,-0.03128118010269878,-0.016857869528925887,,,-0.03949905650878248,,,-0.033324151514962444,,,,,,
CKLF,-0.03536820067254522,0.04979712099414767,0.04167336964406673,-0.06553890538284131,-0.1978529429604893,0.024158116990212926,-0.05759588320672233,-0.14381571906282492,-0.18095025250383148,0.11856808137188644,0.10755934363249758,-0.011981662080626121,-0.05683300620802399,-0.07865913229988905,-0.05776751196871249
CD24,0.03207391999570275,-0.02693999316736222,0.0018388279147845393,0.15096019466777838,0.016180270056009336,0.15740119978658068,-0.1341663976743931,0.013978600204096204,-0.050812122920335955,0.22543409448404816,0.21699159884355057,0.4014171533792376,0.13935902122241473,0.11266256346990622,0.020131510511764497
HSP90AA1,0.036353994741052414,0.05146184036832323,-0.03891555128415566,0.16916138156797497,0.20708242998357532,-0.01676854951885214,-0.03598323080903098,0.3749117730505043,0.3012718203371865,-0.34396499007477155,-0.36466943039729455,-0.0871253809118521,0.07651744748454736,0.1559637061385228,0.06370447015239909
BMP4,-0.01472075914131596,0.026761238823903036,-0.03933143331460646,-0.0002882078674848298,0.004514173727636836,0.07935742886570159,-0.04800009385076452,0.026004221341652017,-0.01587172001546884,0.04742249722291226,0.06929680832336664,0.010960554769987823,,0.05730294600335802,
SCGB3A1,-0.009597935022988372,,,-0.04747792512808746,,,0.011488847066903974,-0.041441360691977513,0.1373719601225123,0.023737078585125547,0.05640581319590288,-0.0074467474055362965,,0.04708496097753046,
IGFBP4,0.019240104286669245,-0.006986467057193393,-0.004313704596528951,-0.058124866833304124,-0.12467673966106438,-0.14112176237527504,-0.0032227152725695395,-0.0736364588426544,-0.11399131373419026,-0.08729926958026103,-0.1304887846622379,-0.2050033846272721,-0.04851008401154103,0.06372793943531815,0.037715063209308584
RSPO4,,-0.0004729545439523345,-0.025803922819543208,,,-0.0016698809458537635,0.05633748267844773,,0.011557002694299016,,,0.07313957192906181,,-0.031341306733516164,
LEFTY2,0.001691738056943972,0.010313081976387223,0.02049776535885089,-0.021693064900952026,-0.10465063073691835,-0.09961234872763962,-0.018293114494155494,0.0029069540253310795,-0.041138292893282434,0.045378938719846454,-0.0037010558993192896,-0.013220404578625633,-0.061242664725868784,0.06498129707341818,
PF4,-0.032489345487563284,-0.0049307644858545465,-0.011475744875635106,,,,,,,,-0.04714961554164875,,,-0.04190290190767014,
ANGPTL2,0.02178612550340925,0.05942941036712071,0.020826931568139778,-0.11215337464011588,-0.13642248970392618,0.021151688119415583,-0.04958639164319672,-0.17915091134236746,-0.2039488613838275,0.17975502209388702,0.2093552004797386,0.04430028292852258,-0.05248059730927943,0.006985811285412019,-0.0006658956022043532
LRIG2,-0.03079486065413857,0.011534704960263337,0.07627483898222806,0.01792970270098833,-0.09083954282425163,-0.054605717656124216,-0.028056196241498608,0.03578092848365564,-0.03226653541130306,0.09858972074578795,0.04961738900922649,0.05553650403442607,-0.07272855663799145,0.06407025294597225,0.03445365091283106
ICOSLG,-0.03771251073161071,-0.017355921438885435,0.004746333084468062,0.04177885453089518,-0.09271781232726273,-0.029821618738030412,0.004924820027841214,-0.1262918079558539,-0.08930835598087446,0.09889114097181224,0.14938646198833727,0.013078406978122757,-0.05197343890683122,-0.060649043258074346,0.07678615475281926
WIF1,0.0013572819485547097,,,0.08039626613819478,0.19142335580955927,0.06256397057925649,0.10199224168697348,0.2242896648088557,0.2870933009746742,,,-0.03959620147288404,0.07661846372651426,-0.00110655144355639,0.13510563742798085
NPPC,0.038004102955312764,,0.04839100768414272,0.16776002180223473,0.029233362270985924,0.10507550912020815,-0.022519665202734566,0.1305066383370412,-0.16744656267506186,0.1167132993013573,0.09883505726993747,0.018528710670454668,0.14703540528869027,0.07935367643575986,0.09359489260047271
LYZ,-0.006497324422309702,-0.03920224338125968,0.023153140902763995,-0.04026710426013992,-0.10646982870712973,0.028383171254929968,-0.043110393831335865,-0.2592270207483156,-0.03650913347148268,-0.02991790642476822,0.08443801663486844,-0.05527476477601885,0.0018880489248856215,0.018240551874188552,-0.0459931261903453
EREG,,,,,,,,0.010737932233582173,,-0.11167541840051014,-0.1367403630953575,-0.020532401437790768,,-0.0035008944922502484,
SPTAN1,0.035749962623646235,0.011224673778212542,-0.009788278651252775,0.10867028122751086,0.14121271910169492,0.09669011253640866,0.016468506844140467,0.36389004649013157,0.19998500152798335,0.21946069147360675,0.1600378098125688,0.2315460001959317,0.2033758316804998,0.22435894859364197,0.03158626847303526
PTH2,,,,,,,,,,,,0.056170242402007624,,,
LIPC,0.030745099100417377,0.03144381554927414,-0.020622768224614913,-0.04353561532343149,-0.04388873823323609,0.007140674534641809,,-0.03173386394559573,-0.022262102189934317,,,,,0.020512585797060896,
COL8A1,0.0009441444925491068,0.03823769863692124,-0.006220012529762833,-0.0536837384335972,-0.06427386731827801,-0.07422385089682963,-0.027548421967529102,-0.18143221084483502,-0.16635181796179457,0.18556210416737962,0.050741306622436116,-0.0783331107771031,-0.022824578871836983,-0.08899966076464697,
GSTM2,0.06647335009218189,0.02838116139772541,-0.03845963401035572,0.03169527777664202,-0.06172490943941168,-0.04080829337789431,-0.0026341607672811292,-0.02887788710369819,-0.058706448892470425,0.10146467101096136,0.07291587884523047,0.05380134257345865,0.08422013280111519,0.04632126292939095,
SPX,-0.02411203618316758,-0.02079308008849071,0.022509644457017735,-0.045550573524167304,0.07977171935657713,0.13862103825784206,-0.06278128321890426,0.073660887851325,0.2515087676721939,0.10572537096571372,0.04526673537668149,-0.03587875705858849,-0.057264397278339194,0.10093019773173796,0.011039942610324996
MFGE8,0.00583903566558675,-0.025055408200530163,-0.017560452510684867,-0.012609355830832973,-0.056399324654509544,-0.12123389553250334,-0.04600345086637209,0.08489467371083909,-0.17059355184128575,-0.05915049808202306,-0.05988131652454941,-0.10646972528746669,0.061204804445640464,0.0007457028067083068,0.12796453675021535
TGFA,0.00910256650640017,0.012570658467172433,0.007488863260503978,-0.1057545229156406,-0.14291401151237962,-0.11005908828728214,-0.03198737908541348,-0.09383041866672191,-0.12611985300055925,0.07978512777123083,0.11736266643024566,0.08774831345249497,0.06876435567206844,0.032434889777172314,-0.028355455338595452
SLIT2,0.006541811576257796,-0.04079256630695089,0.010144191988388434,0.08287110265628311,0.08158734722748893,0.03494183952021456,0.031687820060854605,0.22336550023648685,0.26735904417123346,0.11217242244485784,0.07976712761481493,-0.0057784869881450885,0.10781401183148391,-0.005244583267452293,0.09888644894808446
PLTP,0.03890831671794938,-0.0265025753476454,0.004092727811937614,-0.10902493721442595,-0.19742469263122367,0.10426900268772836,-0.08447071505627142,-0.2813254813391585,-0.056934322715744945,-0.11771348566391952,-0.12162704434188544,-0.26979696388883934,-0.10407873092966433,0.009300195872092099,-0.09923299622577103
APOD,0.0019984392595164143,0.007627865722123336,-0.0032926489089314032,-0.04841521794784796,-0.1689764906859161,0.12358738699264031,-0.0826186365733247,-0.2950572349215634,0.13768888422670025,0.2795915129602377,0.38110511444048706,-0.03243386873897678,0.010617290863255493,0.10840655115249764,-0.002490160678949665
B2M,0.0013302728263887827,0.03516906304059302,-0.04418172700216523,-0.12147214471219375,-0.23175419962798843,0.013453664134064814,-0.15620854810404594,-0.3715087060092956,-0.273762000076905,-0.11208974047941202,0.047292662216182245,-0.30541571865488215,-0.15155321240217148,-0.034409971876421905,-0.03715438590239656
OMG,-0.014374495352086738,-0.06859728397113553,0.057908706681019446,0.004626234370416749,0.03873187458147214,0.12518355056017189,0.071903188004401,-0.004706463174938417,0.20922758111213094,0.27654490803855986,0.3170341806131946,0.06967497762692361,-0.05914655206583831,0.1830081097477476,-0.08023096527267187
CXCL3,0.057991500584534124,0.054353231694933724,-0.01813788627680485,,-0.03231335998747775,-0.10234739045646639,0.023540623553649474,-0.024167741477382418,-0.0239994236410456,-0.2525930217192505,-0.2194068012400802,-0.11161423767382252,-0.006568285330188537,-0.0780299026666636,
CXCL10,0.007035613588767515,0.06632998966855368,-0.0318198942570055,0.11111612441061072,-0.1504238341315962,-0.015117367768202699,-0.05169846203939568,-0.07141754059826105,-0.038137988522139926,-0.006608199711800533,-0.02443355262678868,-0.02075240461863587,,-0.013260957136269113,
RSPO3,-0.017081041000800823,,-0.01332683886128095,0.11972897749464195,0.009518326538924862,0.0707526887197802,0.042012603091187296,0.20562163329158292,-0.010882013309029855,0.19249704372182053,0.17870846280258282,0.033469537004453806,0.05573803099255449,0.034138722716054025,0.04155420259621247
CORT,-0.015484565531869856,0.02075361209322306,-0.029886459449590223,0.08721485100962874,0.05682969814162673,-0.04146103636744422,0.07077073132869596,-0.048573718968783784,0.029490873633525393,0.13564810935142874,0.10363975467164287,0.053438306879663486,-0.0469767155678291,,-0.03369996808397432
NCAN,0.03381286098871592,0.0013841441106894066,-0.0686920181333068,-0.06225954012817478,-0.07658811545945331,-0.11591181688404244,-0.011094866391539945,0.2053188523691214,-0.2403605759428198,0.35909496171901517,0.34010487440263676,0.2166864022310265,-0.037754220494450916,0.2669576072358067,-0.06031797610252743
PRG4,-0.03175214547390221,,-0.013153015236459686,,-0.012170692840718094,-0.04394747319460757,,,-0.017907721838304618,-0.0033611802866701937,0.07107455814861888,0.012275067049103132,,-0.05832313071877552,
ZG16B,0.03382864834957389,0.03739116494230005,-0.015265682792269223,,-0.016817559422344048,0.006472724950194013,,,,,,,,-0.03574747288097145,
TGM2,-0.03342821514571911,0.044516805254028506,-0.04362809224319974,-0.010747817115638006,-0.0451351940050766,-0.03634363558546185,-0.05312578620799526,-0.01454487627734626,0.10835273889061578,-0.12198926452465268,-0.13651443797105803,-0.0072642272312552795,0.15805128980744587,0.021720906691892916,0.04430713048685919
VEGFC,-0.03360627015824195,0.021100803447080117,-0.02344219499925629,-0.04301317700081997,-0.03731582917184283,-0.012073129816398841,0.02903325988561005,0.020536161922355932,-0.02992367878085789,-0.03170627805278604,-0.15175520551531188,-0.0004769976861398434,,-0.06016469200920384,
WNT6,0.017400434245607183,0.011823536792151252,0.06163495262361205,0.06393841984286373,-0.03442635475167918,-0.04375883792886171,,,0.013048987340070452,0.05889863662417955,0.026700828751985275,-0.03310233958229952,,-0.036937864501811205,
NRG4,-0.028846709765279577,,-0.01600782123893744,0.06405092859552225,0.022285997481823236,0.053972010349310394,0.002006382498192133,0.14105357079230935,0.06584518585443426,,,-0.004500275663130302,,0.049501382796895886,
PMCH,-0.03324738541690982,,-0.022180395864911093,,,0.009582459739793187,,,,-0.06347083454521778,0.005495441718220102,0.023122612163797324,,0.1452042854196372,
COL9A1,-0.02711532941943672,0.03571975505365181,0.12306674329369294,-0.022374658479093104,-0.0757661340454241,0.00993790395114438,-0.05568263863445958,0.1345400497040083,-0.030359493564731645,0.22631336616231423,0.26346896126975605,-0.01011970093876127,,-0.04751238609538514,-0.051346560519133416
GDF11,0.05936902635320446,-0.046549559066955584,0.03450237750467788,-0.05315100939662636,-0.11052813582936956,-0.06770818067794136,0.037591059016095774,0.06051653039717506,-0.12133451699892048,0.09702293479092522,0.1427212702345454,0.002848799436696141,-0.03409061953999444,-0.004298589815221839,-0.07813232808562005
IL24,,,,,,,,,,-0.07721996623081498,-0.08102052642271178,,,-0.06210180295318945,
SORBS1,0.011244804797961234,0.05166574525375251,0.03389873128939126,-0.05386454512529196,-0.05096112315894967,0.08505281101517044,-0.045209495187509455,-0.08991837635860842,-0.04404268666260846,0.08318999931214045,0.04889204102535717,-0.07488707730226593,0.05617030222005845,0.04602482003795992,-0.04079934731996837
DLL1,-0.015539095775857206,-0.010228289810235658,0.0484558072400517,-0.03579854511908269,-0.10746096570698382,0.11323536886423649,-0.04810136401945828,-0.0614181533633714,-0.05714286653823005,0.28576777826249355,0.27315834294883706,0.15430860673893063,-0.013552031373144155,0.036310888726863104,0.0735696208070105
TLN1,-0.036835751280317346,0.04660312140851207,-0.07917625924863059,-0.026968916072035685,-0.18630109331602906,-0.11553644454149356,-0.0029341263819643824,-0.27102343676922674,-0.23560082252038803,-0.16632794959245015,-0.19111291462477273,-0.13004558725577678,0.011604220436520683,-0.06173927579760952,-0.046311341666218774
COL2A1,0.03127143875072668,,,0.06657718523130221,-0.032313370984072276,,,,-0.024364342149725583,-0.0791461999735764,-0.0680903964180167,-0.05362620072883606,,0.10335749293304644,
SHH,,,0.028040617562642922,0.005359192554296819,-0.025402235873380422,-0.08662367501212795,-0.0437834477263781,,0.11008097961477724,0.026177632596611905,0.007605223241941127,0.005135097964053431,,-0.07546291450991549,
PON2,0.02637657952245576,0.01055843082351351,-0.014790792834397604,-0.06965695045220088,-0.2112776616435133,-0.027171578501654272,-0.057537324319894015,-0.13507106575485076,-0.18738095638613592,0.14110674749173008,0.2298071407181843,-0.2858547870144354,-0.13727744431670982,0.1298807221969491,-0.02506116842999212
ICAM5,0.053716303538585884,0.010365163281552686,0.03366231710457888,0.0987884002250917,0.07236070397543407,0.03467538092856021,0.05315981804186833,0.1928865636448296,0.23604353085412383,0.006359483463568795,0.03226489165692877,0.09905309226036425,0.08046991197816877,0.03197543697273711,0.04359395359694522
HPX,0.013118706568158266,,0.06807876701054029,-0.0087773176244246,-0.04705500027537226,-0.046381418676602504,-0.020245419973290827,,0.0002481811821220973,0.03114291311911608,0.07812685967907265,0.028808690446795755,,0.001709888056481151,
SFRP2,-0.007951686976747502,,-0.015566532947607674,-0.0848512812375789,-0.02578907366981939,-0.02818991142371101,-0.016222383986243916,-0.07551929168787193,-0.037855689174162876,0.007948968185352753,0.06516692904094461,-0.09531987955549946,-0.006168729951082595,0.04384527812742134,0.04923289502235038
CFC1,,,,0.015875028486053537,,0.032732564784085066,,0.1849914308329699,,,,,,0.09923551250866697,
CD70,-0.04780398002691184,,0.017047807938508415,,,-0.018615323951186924,,,,-0.08920186232637096,-0.13453279256847306,-0.10216722281653534,,-0.08086862084716748,
HP,-0.023754288198450924,,-0.010913272113257232,,-0.07716040569198526,-0.09403657738004022,0.01643399877840998,-0.06935524460982967,-0.01720444006288092,-0.10941658480655027,0.0241611082434678,-0.029153567939778326,,-0.002730372640162644,
CXCL2,0.006401240863175865,0.023759916036447917,0.017305491704193945,-0.04736248952483362,-0.01840432078754302,-0.08039424922313539,-0.034752341674300406,-0.04644074144963307,-0.005404969042439438,-0.14511197558602043,-0.13847986319057673,-0.048190180122648155,0.011681336705360963,-0.13202009275456653,0.2739631868114822
NPPB,-0.0053562675957283075,,0.023918249291753964,,,0.019024037841419806,,,-0.02992368095729286,0.008832553910156455,-0.07169461940620252,0.028836609661060324,,,
CCK,0.06442422391981137,0.0287176618031636,0.03333833870665666,0.1275238880822436,0.2688157832619263,0.28768391448845826,0.10564523604593047,0.35372524808392564,0.33748593485687534,0.34901680408539243,0.28667356027046914,0.2128158823732877,0.23276681008727146,0.21650805789067287,0.07993380726479664
SEMA6A,0.03131004701857841,0.04020988960966104,0.0008672785386014515,0.015043234102178293,-0.19781443617669564,-0.059149719663530574,0.00947081260764635,-0.15727159059272283,-0.2275233038065329,0.17648530450361719,0.08560198700135777,0.044306908978098955,-0.056476125330454485,0.02098463798689461,-0.09746723505964597
IRAK4,0.06260568859987263,-0.017342668767030403,-0.03937270626654901,-0.02409821512252685,-0.06845577781190117,-0.05994260007496352,-0.028961868163234605,-0.021968028046757064,-0.04716102065105636,-0.00013738590106958504,0.13741518635808211,-0.06164501717285089,-0.02104309242945429,-0.023073345044919397,-0.08322941477479674
GSTP1,-0.03923568654328482,0.007299638458964927,-0.061379313436092,-0.05536392096159295,-0.23067215735981864,0.06137412768665591,-0.052124690142664167,-0.2569270214002604,-0.21549635050369487,0.08184672066534958,0.22195248539284923,0.1079378329731127,-0.08453128632833158,-0.12183878448706568,-0.07011596780962741
