,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,-0.06254664346588089,-0.05730277977618335,0.06580829365338758,-0.05840593055265564,-0.06532222670953834,0.05283006867617747,-0.0008406958210693063,-0.015379180838976715,-0.10385606027842104,0.024223606545208543,0.0006530653829028594,0.015814985055575333,0.06398278425262559,0.033769314551080565
TRH,-0.020987233684134857,0.035137849641901024,-0.01303059142683639,0.10163214578077445,0.029142243083978663,0.0003001045845023191,0.0023818786899118456,-0.03266464308384513,,0.054322178412670334,0.030102379425938998,0.0162206894201305,-0.023728286221528682,0.08855880735411752
SEMA6D,-0.0271685275747352,-0.08584443892434908,-0.00980696488979334,-0.03765786708446617,0.04029422721151685,0.05092475495838219,0.06576033162868684,-0.11139527937865992,0.0014491110121953677,-0.008736131261960243,-0.0004906500772724633,0.03330789797947112,-0.031348965283262836,0.11003908971974498
CEL,,,,,,,,-0.0558944112880993,-0.03377970699870597,-0.03841354034022374,0.03803987772885158,-0.04914645730302391,0.03652046708823297,0.085425267607162
PDCD1LG2,0.03075829400569238,-0.06348203995138407,-0.028948737564455585,-0.04498028052044857,0.1355111624110346,0.0019515245278119125,-0.01640463878323968,-0.04133358020853622,-0.026819834357317218,0.056070918015860595,0.12071961678825925,0.022472181880048934,0.07809685060260314,0.002440418316054187
SPINT1,0.06477786454370246,0.005625121454036421,0.003930537942996184,-0.025296032639320003,0.11588543026279988,-0.023739058120030167,-0.048980124988223586,0.08146633972179977,0.052862978731167236,0.03984742364108879,0.03685902274161462,-0.01999884056956859,0.0801433710827743,0.006909450208748836
CTHRC1,0.0375869791470825,-0.04098604137920849,0.005084898463748299,0.038190066522213725,0.024644599168145827,0.021440140847873324,-0.013154791079574374,0.09821495200261145,0.07746049996545634,0.007669469192548313,0.06335130541490641,-0.0024820837734417546,0.04726933447380588,0.05145593229120015
PODXL,0.03671703151788893,-0.002145261917386689,0.04088395500202147,-0.07525113527906671,0.17455394258079007,-0.001463544111382692,0.023192641077436658,0.10418642715016069,0.10209439369452422,0.046280149348310526,0.0966487420603698,-0.018919514270122884,0.005169977243072007,0.095546515665595
JAM3,-0.039163296494884946,0.02859802850043113,0.011472199060399526,-0.06485338495088629,0.07267984135039567,0.019712105255244257,-0.015715455261610483,-0.07868571195564687,0.003123886844803369,-0.029444980281844467,0.03229292282448386,0.013476691799595411,0.014661405952868,0.08771159373412762
TGFB2,-0.009037407021722867,-0.02216910947660702,-0.004136526181920467,-0.048399507922252845,0.17586302490733502,0.011180718618128095,0.006629320692994413,-0.01746057549632997,0.10124090708947016,0.10545266878230168,0.07965344608037436,0.07187163011887025,-0.019588549598126552,0.004880946852187577
COL18A1,-0.025224704151425272,-0.01544405082470937,0.03304528443558065,-0.05659285581828453,0.11230517390611541,0.01566535383012763,-0.047192025021382616,8.103018866815696e-05,0.14579239583106243,-0.06246107416158712,0.029940418706394134,-0.06625950440255257,0.03356417620665975,0.013353261867479335
NODAL,-0.03320288188210589,,0.012284660714309434,-0.02811404159152877,0.027496560472536603,,0.05609054574582669,0.004487103196696264,0.10466458920391193,0.04326432580004276,-0.022355598215197222,-0.005201306401433611,-0.03247431753234812,-0.019096463320916104
INHBB,-0.05032822363252581,-0.01628182385175064,-0.060425576093714906,0.022221078448444273,0.12026423619289002,-0.018271326310130814,-0.006371613674537212,-0.0342671606873187,0.11021421842511502,-0.012312813609283421,-0.006872948655386067,0.003892869170741979,0.00060633501962234,0.0528010575833825
LCN1,,,-0.019596116360496726,,-0.02010832156570499,,-0.04356735933916498,,,0.09136085947830079,0.05773476379403181,,0.13300795988414987,-0.024300285767117194
ARF4,0.041649206826282585,0.018504388973005676,-0.009793355688202686,0.04903425185268917,0.10342350109815243,-0.00851685157396945,-0.03451067426424342,0.09768726326170998,0.08008276902142662,0.011724541305239075,0.027062396672782787,0.05565544738819967,0.009941132297492342,0.06702280246035565
CXCL14,-0.022686507101388417,0.020119911396373705,-0.054387233038493965,-0.00764562138484819,0.005651153003208602,0.022255430772441277,0.01815902957498897,0.08893380507948746,0.2109300958083639,0.05953040353920409,-0.003770222951201118,-0.06625536431287256,-0.051175157715331314,-0.007094097989458792
LIF,0.03956782921263941,-0.005680349649579364,0.03164586394554024,0.11908681975706117,0.05571478333550702,-0.06477992245192633,0.0177122742478967,-0.048772380162638816,0.22064702715893325,-0.005851261223579423,-0.015198797393266366,0.0790741862337119,-0.0027068144492131668,0.09108187126499548
IL17B,,-0.04342111238668721,,,0.04748210124834566,,0.03855706226180775,0.05047763469019212,,0.04091593788367816,-0.03380367092522682,-0.02762137863876894,-0.029706286239780225,-0.0274748138149015
MMP1,,,-0.027016482343722437,,,,-0.06969988386560295,0.00923785206608405,,0.0004865896811903665,-0.010996251966327886,0.018708127203791128,0.032739955848217143,0.05421925059270556
MATN1,,-0.015914247574494778,0.0020833992644693914,,-0.021082208097793268,-0.010990728535353414,,,,0.013295243119525195,0.055406140370244564,0.012174503187349401,0.028428302438190042,-0.02503807371919298
ADAM28,-0.045822030030669925,-0.006884819627308764,-0.008234019469961882,-3.5129747905337774e-05,0.06684433037598844,0.01849149359715593,0.006670368948971012,-0.04750867883146895,0.03459671849158519,0.07218074555434549,0.07532633038256312,0.003740762564525803,0.10218431212026836,0.016033401982265764
TCN2,0.006306483656543735,-0.007838562712682587,0.04640921189914402,-0.05854715870850109,0.11782903049443229,-0.006342597970203441,0.06259785678323497,-0.04943191659489399,0.05764051010596207,-0.05598352691466159,0.04214685472795221,-0.04560881088632179,0.0293077357278953,-0.07445119910082232
THPO,,,-0.03352612054903243,-0.02896108118740832,0.0363972235028595,-0.010596098494363972,,0.06702773308746354,-0.02520386653655952,,,-0.024693626994230895,0.022557474246204544,-0.02375063952547769
CUBN,-0.012071361930582891,-0.006561851393394929,0.051102985253600484,0.04547687539379808,0.02665461734255465,-0.01999166121900901,-0.012077171804352606,0.0023585975998803715,0.018830048578340936,-0.03280464932809937,0.007083555006697774,-0.024371786612826015,0.011321864485930413,-0.02321848219813183
TIMP3,0.056668719711848045,-0.0032172538375611986,-0.004090653140854852,-0.0499753627420307,0.00022300396167809883,-0.010893481890141509,0.04993156864655094,0.05953533511582146,0.07787465371232632,-0.09414878265069138,-0.053669839614357964,-0.11709904195426264,0.059320919026859535,0.06515786392048059
PIGF,0.016004926581671533,0.01700096864373886,-0.03138008574636291,-0.029094647218512022,0.021496370219310695,0.03191693817248039,0.05419648082172711,-0.030465904846025186,-0.056031342766957364,0.0684533867299589,0.006660075704034207,0.015217325897885502,0.010751380942126588,0.027187893924404002
CRH,,,-0.02295918340068819,-0.016101719948668523,-0.030921310808072745,0.06098920249623347,,,,0.03146572066162319,0.07406923436876342,0.021327246607974273,-0.012669317927803665,0.012963844466151899
BDNF,,0.08968664073716032,0.015017176997403252,0.032054791262704274,-0.09652965634772114,0.0028298669006619754,-0.020492924020712223,0.001496976151327643,,0.02390603175318569,0.04741622235354246,0.09768486820424094,0.01464738647695356,0.08069984679403708
CCL5,-0.07019155854074352,-0.06933891664917048,0.043345904802499634,0.03273234713178347,0.05755964033685721,-0.023643805945868457,-0.021067226963667293,-0.05593739883657051,0.08824076344084034,0.0025070134426861354,0.02142014705354089,-0.035566823253488616,0.06555200429025786,0.05442859867062365
GAD1,-0.033396326349397244,-0.030298056432815086,0.01015921761896372,0.0016724889497341541,-0.06331786447245256,0.00953238514512375,0.01198392896277114,-0.04363793596092206,0.011654535225683276,-0.01593841389446708,0.04221895062576327,0.05649948589705733,-0.040948675339959904,-0.05508164077556307
COL14A1,-0.017714667558261808,0.025345928098783495,-0.012263785824983086,0.018596761939379793,0.07409096867466468,-0.023874240822300857,0.013139845004205912,-0.020768626391523236,0.011053047225270457,0.012579314949453127,-0.052696012285074416,-0.03047359198749652,0.07059953809086915,0.07297404680361874
HLA-A,0.03903867342984223,0.009978939665883098,-0.005639539842627627,0.0762420688684872,0.16098016217849942,0.018123166158776606,-0.03373066313516934,0.06553120231088191,0.13197411134538348,-0.042682249664695214,0.02501757566007626,-0.041172714826733715,0.0004140927457639124,0.09175645338235806
CD5L,-0.04012670671656021,,0.03640025741614132,,,,,,0.07059110174289614,,,,,
FGF18,,,-0.004218607415442447,0.010047454583644191,,-0.011776998626498418,,,,-0.041495874785603806,0.05342110688451776,0.08819052508455694,-0.0053983819962649246,-0.03437275534045413
ADM,0.007086741889773878,0.09922521187484538,0.01654954701050278,0.10878991472524678,0.06254952198764872,-0.04592800513005783,0.04501396004996332,-0.08162354007237488,0.05506714440549598,-0.12437041877991455,-0.07029605500611168,0.038966135178957084,-0.05809177323249486,0.05950812466444604
CCL15,,,0.12571662166958344,,,,0.06258606302495212,,,,,,-0.020579542448908323,
GNAI2,-0.0011212721067961813,-0.072560529928753,0.016541534500827966,-0.05954108431508173,0.1688306888853188,0.018673960158138696,-0.001464976731077069,0.03802587625802398,-0.037349070788002155,-0.016127550756773835,-0.04502434164189601,0.013492850996489147,0.007455577624672727,0.10220235070957859
HDC,,,,,0.061171034368459824,,,,,,,,0.06078167638093044,-0.025038062379686362
COL11A1,-0.02643190182754345,,-0.05656817095632676,0.02128690094884609,-0.03655862121758383,-0.010112564016109805,0.019411840146426395,0.09779536653369247,-0.011484019053765589,-0.05208624604516413,-0.0031229325351958903,0.03131218240583861,0.013685398211884857,0.07250779061710354
NUCB2,-0.019634269032046566,-0.014642208808120512,-0.028673078853845374,0.04189978545682193,0.0313155670355058,0.042113007393047366,-0.048523986183221283,-0.027584349719212586,0.01774133820028238,-0.026812014187263998,0.044356615586966526,0.017467807309136458,0.05308692705912078,0.019295629131333678
FGF16,,,,,,,,,,,,,,0.05617021439146446
CXCL1,,0.015303043809175139,-0.0008358143149008654,0.03782046869371158,0.04276125729165703,-0.024869131210518376,-0.03531641749141697,-0.014252205841059512,,-0.10650567430855797,0.012464887690389363,0.00884797426474998,0.05512122502638165,0.00945404235834159
VCAN,0.015806537736854795,-0.03322111235647028,0.01756526818814782,-0.08330313171190984,0.077533801336037,0.025896868534771685,-0.05190873542463603,0.12663167384183976,-0.08935314981651551,-0.04258874480158498,-0.024623118797849317,0.04097724939896522,-0.03469952609710045,0.12473992492028659
MMP7,,-0.023132893778737163,-0.07834686642955838,0.02144374108065081,-0.014677416421186928,-0.01085440565182058,-0.028700053417603472,0.0853676903290812,,-0.06839344900513833,0.010364665736052317,-0.022635332605359566,0.0007823320253754296,0.028041046387877487
PTPN6,-0.012121402841228882,-0.022337091336390866,0.021304109746505935,-0.011154564492416134,0.07853967543307326,0.014209052313888481,0.0428597999939966,0.0018318216346344778,0.09071366425336191,0.05659207381566595,0.04750796365914957,0.019807166005104324,0.042133829614648156,0.08237109358797358
PTGS2,0.018378572486833347,0.05370506156167526,0.021436740288719017,0.12385298138446893,-0.10167532883873179,-0.0005908584914538741,0.10805969822085598,-0.06581510385486287,0.05399262961493819,-0.06651827860467575,0.005957048936057747,-0.017764629857231467,0.03010155798091871,0.03399788731774412
XCL1,0.16458397665689142,,0.11248185603065963,-0.013918911171350254,,0.013647928397568447,,,,,,,,0.02360760535473764
CD58,0.01753003212167963,-0.013758591992657582,-0.01831283386970266,-0.04715773137496572,0.10252376998600904,-0.03687905965732699,-0.011465790026093513,0.01406881285531549,0.022245790294935307,0.0016232246918036835,-0.0036394425697084615,-0.02572275172766743,0.0488885952016512,0.02063537343389235
TNFSF14,0.027823744579589596,0.01509804438153897,-0.012231884688622671,0.01816475294598304,-0.004073296265274164,-0.01896061452876173,-0.04202912376360969,0.05045360353234517,0.047438009820570774,-0.005861061927268636,0.02331261328259421,-0.028881112608410097,-0.030897666991640264,-0.051223004820479597
CNTN4,,-0.013528276232073212,0.020692250872741756,-0.0003882322470736582,-0.052116474262504466,0.029046240186062843,-0.0015458667849926463,,0.033095982608654165,0.005559487271352538,0.0017762254438190514,-0.043286309223620645,0.0627510765096399,-0.040169843583737486
NTF4,,,,-0.017606813090076258,,,,,,,,,,
INSL3,,,-0.022537960080616686,0.07644179445749477,,-0.012516271336041329,,,,-0.024331532676770254,-0.020855034785551098,-0.028881109818029587,0.03167201211327527,
BTLA,,,,-0.006031694097462911,,,,,-0.010979116916545852,,,,-0.011318265233635405,
MFNG,-0.045766005091721386,-0.07349587397088085,-0.0011757533081558056,-0.01851349566669958,0.08820106782855368,-0.0008897432821416541,0.03039437605964269,-0.03920861628956398,-0.015867665252328474,0.10865622269230824,0.13378520033499064,0.046183399905332725,0.04131761033797614,0.07998646408894447
ICAM1,-0.026841724624235418,-0.014911847759253501,-0.012399827854953967,0.022251913838817545,0.1286522658931602,-0.05255703226492254,-0.04270411350829976,0.011566620381415472,0.16548468246148335,0.008335024378026194,0.002425776335967649,0.0018607791005648892,-0.008386551869646477,0.09037377242362575
PROS1,0.034941303091051285,0.06956860566138715,-0.006390307426859553,-0.007029684638416901,0.1637464120047056,0.007684651014148641,0.0049466111345706915,0.03485403992567514,0.1607446516671863,-0.0012659963629067744,0.019760254417757066,-0.013753709977676885,0.07544458209645288,0.04991976822138845
CLCF1,-0.014346949797611674,-0.08871677864765098,-0.03944192935273407,0.05441636505365248,0.01903841638803805,0.00306927923892571,0.0004342975108530596,0.040935001141694564,0.12860626307500028,-0.025898201436269114,0.013353705082009233,0.003905638076399167,-0.019629343101855646,0.07795853159845824
PSAP,-0.06545733278460301,0.057916323943721384,0.04480159710940864,-0.010893773479544564,-0.12347284206885269,0.055592601951233715,-0.0058924804785004115,0.009233607172600303,0.144103850525114,0.012540913754569432,0.03721862594846016,-0.012665939769156285,0.07480664957029547,0.05373947515013764
EFEMP1,-0.014014351155701441,0.04507294581862109,-0.010833065579787006,-0.03617308335297332,0.11049265277764465,-0.017455338126305238,-0.03132160283965288,0.049642386060479306,0.14510425315103215,9.346253455855292e-05,0.06704236080464727,0.0008296504794409065,-0.014048758439382747,0.14752819467539904
C1QTNF1,0.12177934846156702,-0.055876135397653265,0.07014189459542901,-0.01857977326662465,0.11770173237884812,0.012255678119221904,0.05538661267039612,-0.10203087884782826,0.007819127722561384,-0.033004624521045335,0.012864946895342769,0.020460354410290437,-0.09533866917527262,0.16880671567585334
ALB,-0.030855330031826902,0.05259713005358956,-0.015044654435607728,0.041138234596290714,-0.008628826361025766,0.1663942330607888,0.06027388722585919,-0.06178469844414143,-0.04630356141186859,-0.05472266941888292,0.04320561379898618,-0.007497741918518341,0.101491965468772,-0.020935877479598474
CCL13,,,,,,,,,,-0.02464131897540701,,-0.0082202834798842,,
EFNA3,0.09624203026014681,0.07078279705392615,-0.02811388147474066,0.05580249469267452,-0.12105013650370752,0.0019020008941715196,-0.05362389609911797,-0.011432135454698632,0.04281338075158208,0.008709314907386207,0.021316882442170622,0.051648054080561424,-0.005435036122092521,0.008592708862624742
DRAXIN,-0.024722832378377007,-0.05088149505566497,0.023308198801564317,0.007169739157070634,0.023211823372830107,0.015284133958948537,0.004275429206266652,-0.02827940205256945,0.00569431469474111,0.024804585112012438,-0.01707470011858391,0.014997853120985801,0.018690464451253767,0.05289313144593402
RAET1L,,,-0.0175572897889215,,,,,,,,-0.021112021063726234,0.05440311152467196,,
NPTX2,0.013967180977726144,-0.02584525481424864,-0.00847960049690386,0.0219042352919247,-0.10796942202520891,0.02276440888321039,0.01741783763353617,-0.02718801027045579,0.06662041874422686,-0.005678504988590726,0.12132797379500186,-0.0427595119903302,-0.05746544932975257,-0.02978246697601826
FGF11,0.028104118700645227,0.10688270601286293,-0.009251376720908979,0.031114353399914287,0.18670372741706207,-0.024355495185601775,-0.04204128881310893,0.0036762053750940874,0.11464251314610066,-0.011796690250968238,-0.03497958572430832,0.015998732302518297,0.003634602679005678,0.06397744038789602
CD59,-0.1012657803864382,0.0047484299055068424,-0.0024265120309374085,-0.012707042524703116,-0.06570684160157281,-0.01890122818653038,-0.04941781471493357,0.05021907825152556,0.05670771084381739,0.012164882620489526,0.03924119368964571,-0.11615767397764369,0.052328650267990474,-0.009971310797295308
COL9A2,0.06807584876062331,0.005580264399858613,-0.009227116390663606,-0.04568621607458295,-0.020297968036809125,0.03434557991076998,-0.015919909097079323,0.008825450317232421,0.013040458392203576,0.06966437444969498,0.035229424626061594,0.06490144538060465,0.08997161247919251,0.018726236041450777
DLL3,-0.08949407624786371,-0.046459680401008764,0.011748706668851848,-0.08292694858544748,0.039790887529627124,0.053700499109865685,0.03926818440782873,-0.13960254024477947,-0.03583124620138022,0.05673837393319967,0.02419783565259277,0.0058375394900844375,0.04740897646058436,0.034856597282412964
FGF5,,,,,-0.019604384706013448,,,,,,,,0.017133629301827248,-0.030313403731048034
LIN7C,-0.03728780804716798,-0.006391927637447256,-0.005530413116968628,-0.02579860220768924,0.03073377286075954,0.03401889531067973,-0.0494136599506191,-0.027943175461284518,0.007354691091136593,0.06156186401190112,-0.019729843926449803,0.013353172444232685,0.018436585462748102,0.0367363391550807
GDF7,-0.021229219528138506,0.03543019948622398,0.011411251394755226,-0.02282590017942649,0.010350963752304978,-0.019838890991191994,,,-0.036611432119618585,,0.0042497382661745315,-0.023478656506634492,0.0006546556430896584,-0.03827401611547585
PSPN,-0.006100256661491748,0.07374599353980775,-0.02258513139934562,0.046601332830460536,0.04721367389347635,-0.03773764988284193,-0.05818233694842281,-0.0920960098900661,0.04649745186773705,-0.02011862866865987,0.10334892089588249,0.025893301011704804,0.06703558019163675,0.08953142842509154
ANGPT1,0.01700514534792792,-0.015102071921831698,0.07005735449476508,-0.01534185661203059,0.042741108704558634,-0.009690060884468103,0.0344134468716896,-0.08261871371774299,0.20859667174828447,0.006420459290113456,0.019954425123134157,-0.0747782494529077,0.04428427649970734,-0.05298749965229248
PNOC,-0.029980071465918665,-0.047164180898942004,0.00860662794665787,-0.03420279984254755,-0.03886805190223178,0.038737799810235576,,,,,-0.01924576147941299,0.054869944307158684,-0.001043702718893,-0.052267821176602315
L1CAM,-0.016635396737517065,0.05602746451270811,0.0378450824122496,0.03285687603799223,-0.0522233806352193,-0.020640417633873594,0.08023988935533866,0.0019359269824328225,0.06251725071083396,0.06106109552669683,-0.008227976951965634,0.11498121723587369,-0.035394639481402285,-0.0838616605965242
APOA1,0.07302087140079447,0.04314328434743381,-0.004890748450934794,-0.019922506605575742,0.055268335496762806,0.00034070841453624404,0.08985339449388496,-0.03959264583091044,0.08207646317479539,-0.0055623988108616015,0.01116893232930057,-0.012791529505943066,-0.02212648605060494,0.03987211549733158
PSEN1,-0.01901334708806105,-0.015092342836648303,0.014651048574465614,-0.01901814878530913,-0.025439268747522385,0.0057216340374277854,-0.01998395824489472,0.02920605404661188,-0.0036765945997807173,0.002241375318121587,0.012904055763196871,-0.04364630947377679,-0.014510418159146938,0.06359220977801285
CALM2,-0.03228267449037021,-0.03702811783739473,0.02590563093457809,-0.09030877848361511,-0.1556391288556593,-0.002753045491405301,0.06292241772392135,-0.062382678060918115,-0.03157385566249732,0.12661166983290914,0.057210984769683296,0.028310707713726815,0.0007852653806645559,-0.10781756927965475
CLEC2B,-0.022584201001066177,-0.0631858252534916,0.05171523431085851,-0.00642665678307263,0.13602426038645227,-0.026576080226315982,-0.011775634810434142,-0.019378419507188608,0.13873170869994633,0.01932597551707076,0.04103607268357554,0.04872711595450078,0.10401015277853269,0.0896658538435322
NTNG1,0.017373528735080575,-0.035937256001528334,-0.009228048837253451,-0.0022042728168209743,0.029546951778943134,0.0030739682965567204,-0.019216708355952947,-0.052977229792053486,-0.028088951456629964,0.03327370802236206,0.07073885155100851,0.013008428543496474,0.015300420364431291,0.0011900362957424318
LRIG1,-0.0063401072715150416,-0.04403334837043017,-0.021508763128472986,-0.04172724833810843,0.09316236674198194,0.006414561964459118,-0.05133324423925158,-0.018808619704033493,-0.014902908443261786,0.08068383073532179,0.06378957519742234,0.0030820734053986438,0.007735110201187809,-0.009676740006536701
CPAMD8,-0.018679891281020114,,0.025421315807530345,0.003609659207304527,-0.017734804257607248,0.06604108935378729,0.09419843241554977,,0.008690140165084096,,0.05844541428279675,,-0.014709023357179812,-0.02713914604952426
GHRL,0.033511302883070346,,-0.023229832687300958,-0.04036092810268164,-0.007041238067415556,0.02226840193196885,0.032767242234563065,-0.010733839290095677,-0.0489890114154224,,,0.06225386235865211,-0.018240699847209087,0.12706068476507368
NPY,-0.027404129550923553,-0.011574899933048333,0.030044279676062477,-0.006932767821516064,-0.03937181169970539,-0.022281577847804043,0.05058981393088654,-0.06074627579034242,-0.032589624233480205,-0.015817825103755973,0.056006472338530434,-0.010066183646500373,0.05707494782014982,-0.08854740323696175
MMP2,0.01156201742023008,-0.04264884819057035,-0.010726334052554123,-0.03716254577354263,0.1282282423936561,0.059840846172321195,-0.042814381750209005,0.1139762664768199,0.06718009249848055,0.0700875459272771,0.04072688735615343,-0.029261292562176133,0.09526732030460064,0.05682199776409977
LHB,,,,-0.013178370969568021,,,,,,,,,,
PPY,,,0.062432303091218666,-0.022939700344148977,,-0.01014653211802414,,,,-0.054388295823571985,0.04343792440920873,-0.05149224565183672,-0.05637241451177174,0.014881082729685316
ALKAL2,0.08976890203228584,-0.044717656916414765,-0.03292593908627569,0.07654429763057086,-0.0008247816505838706,0.032367336920189796,0.09075497969484529,0.06057500722048304,0.08368004776990241,-0.046575137625513414,-0.012691500326404669,-0.02375682850751291,-0.007783046438530907,0.06128129510434776
CSF1,0.021555175199625545,0.08189031666754615,-0.00590213086000827,-0.05240116571412813,0.11504674505031832,0.00034155493416126266,0.0045111544982699096,0.039261052455968115,0.07424010613358979,0.0037877838837080736,0.02042428198801448,6.323294102924489e-05,-0.0022988173501712113,0.008029662667400414
SEMA4C,0.00589270796642888,-0.041443287743131565,0.10281579610686364,-0.04568565026295661,0.03482542109311266,0.038386981183543965,0.023517066280926893,-0.040981343129678445,0.04882216956833863,0.06798321178380953,0.04657966177811065,0.012219238960507233,0.07188511491939399,0.07545577146865919
BMP8A,,,,,,,,,,,,,0.05650461269931302,
ICAM2,-0.00817340653589688,-0.044361329465431386,-0.005091535452427403,-0.003904397313696664,0.11110203000821633,-0.018678595787165877,-0.032711425400895305,0.04204877313635222,0.053052221538121024,0.015881322864065895,0.06041719298425854,-0.035130169454224716,0.03157473775667463,-0.04577248364278104
SYTL3,0.019053735033901086,0.1287628935165851,-0.018392379743104835,0.04941011585170914,0.11496831840797007,-0.03351765217020103,-0.06066313708627474,0.0161224413279032,-0.010459250450639607,-0.05459003993581366,0.029080818589442708,0.07730746727367652,0.08445839755252098,0.06606234143856766
IL1A,-0.021705733450627197,0.010677929126836759,-0.020035097121254546,0.0027762255254925395,0.051253072573850575,-0.018948849499704244,-0.024865417424687022,0.12444965582596396,0.010230277145592034,-0.047317038185372924,0.041561903968298855,-0.027498422486533704,0.07202971859981828,0.013958187807602124
HLA-G,,-0.007039774635560149,-0.027016476620866068,0.06944229863847841,,,,-0.049465790045094264,,0.003691536216179665,0.02559102667325218,-0.01478108114693416,,
PGF,0.007894286141541803,0.06878463491326448,0.0370253326905101,0.037627793381864554,0.1247898386301172,-0.0165968519447923,-0.056144728676288426,0.06562886872346779,0.10778052475227787,0.06361160209486325,0.11623911737658438,-0.021997275111578462,0.039016193875607126,-0.02887466289177496
LGALS8,0.04959071821374663,-0.00441274795402915,0.028115297773020853,0.06614743528753916,-0.030752806677787434,0.01105802626301346,-0.022586396665183913,-0.023844778921899835,0.11176751991198144,-0.006829928552462736,0.022317588047002485,0.014105358788334282,0.007116546973328564,0.00951355638415377
DKK3,0.0017945419137610507,-0.05493833016755003,-0.0060894675168305535,-0.07602735219227881,-0.09264125682594318,-0.0038779857596011047,-0.11126435993223764,0.0305065701730667,0.03725649750946862,0.05564448768827297,0.042915950443397584,-0.04920860615016794,0.0528407817746247,-0.10983629232125992
COL16A1,0.008682556129829981,0.00914821090573349,0.015323156721415562,-0.05375121211502831,0.05193693690110814,0.016886129528670545,-0.0494106572111883,0.07447768282619288,0.005547986379331853,-0.0299483184505891,0.04207630328162665,0.010954574747875584,0.033010262724359966,0.019383255955813205
TPH1,-0.03479966023247505,-0.045563874417229415,0.014167251057589515,-0.025328821514688866,0.0879696873559422,-0.02346679965069358,,0.11341649460017762,,-0.04425150253319886,-0.040670739607767376,0.026548877550356603,0.022140649560070932,0.14624736250495257
TNC,-0.025014355920393954,-0.0061188271510263055,-0.04366749159230647,0.03539221968240557,0.13200167452510433,-0.002924569422357145,0.000819677509057864,-0.08264781242088833,0.15078832902854,0.026291593211586438,-0.007824676846775229,0.024653510212024863,-0.02167255281754889,0.09293146844392083
TNFSF9,-0.018679882415239785,0.061617613866070384,0.06592160837250899,0.0020310180656376653,-0.03140727314000529,-0.03189598998657914,,,0.05742283902393429,0.007657916275823651,0.008836953087180393,0.005149169304250931,-0.040025385891840216,-0.02140709932046313
C4A,,,,-0.015623723495177303,,-0.012028204888998034,,0.07180239117433654,,-0.01159518871563661,,-0.023726277589792538,0.016460237543199415,
CNTN2,-0.08329217123731339,0.025468390547499584,-0.0014824465125383836,-0.012734383544601,-0.033826359559103535,-0.04004512597679757,-0.007014228122261625,0.011749105777804485,-0.14859986003614814,0.025809607286308787,0.06595797269740047,-0.003371735953034333,0.07083702341951227,-0.05310987642233101
F7,,,-0.01935244476406744,,-0.017734793949545757,,,,,0.04448882803919207,,0.04122511118407498,,0.02743185008420979
LUM,0.03735591127122039,-0.08147105297688421,0.03774253542233787,-0.059484769388283454,0.11728006221597287,0.058999779519553486,-0.002902321480365404,0.024754627660331468,0.034995987676704615,0.011724685059823032,0.11748163988809651,-0.015267804223447359,0.04231642458624975,0.1361928628828611
IZUMO1,-0.01784921940218335,,,,,,,,,,,,,
BTC,,,0.022970618921452357,0.004481058129550055,,,,,,0.09309896368578766,-0.030841233881028076,-0.022720751257901812,-0.0048146065508880625,0.04402232740832578
APOC1,-0.11069008419689147,0.0030732303258759804,0.025134815595830074,0.02328072538528039,0.2050970503572707,-0.018969715720152807,0.009784338331845813,0.026817671350999737,0.113477751451288,0.15877848594436111,0.08029647818696853,0.005653768456724572,0.11316100188009136,0.10697504596768702
PKM,0.012758919767701915,0.0015592729100979137,-0.025808171903885214,0.06362945686035841,0.09982435358107064,0.014201126537830622,-0.07296979164801233,-0.04464036874962367,0.11380717487170136,-0.06400592303411838,-0.024414859183502825,0.05243481784975478,-0.07077049113041176,0.10435261249764806
TNF,,-0.0482445994075899,-0.01506439937255713,0.0676138393525445,0.07691348663658423,-0.02744148960520317,-0.013335606338837088,0.06786227365244586,0.15409200219731956,0.011728092984583641,-0.02111202682203473,,0.027305032350494255,0.012541328324320596
GNAS,0.00043442844875381655,-0.05823035898596277,-0.03164209979722134,-0.13022702290722332,-0.10372000181116316,0.03647705051381703,0.012535480219121741,-0.05050879082908809,0.020573919338270717,0.005181908871860686,-0.037794783518741666,0.07591529088892442,-0.03363075745330059,-0.05439253654243257
BMP8B,-0.043267115477041485,-0.03391937855009911,0.012299288914358695,0.03699980696762133,0.00036562937908314765,-0.03124045157027556,-0.05837196152643881,0.017995116061038062,-0.021849403982839292,0.015794251804676154,0.007514608655322741,-0.013051682858928175,0.053422787028293575,0.0073134365682850375
LIPH,,-0.04680788451564441,-0.019836950237001313,-0.005157468061431032,,-0.009698021248781318,,-0.005738320734187683,,-0.024641328037884706,0.02947625417482626,0.0032317967180617224,0.02793088666725236,0.008425992984132038
CCL28,,-0.017007009912212708,-0.027903138083452073,,,0.0035626219859056832,,-0.01947658763142834,,,,,0.06431387456381835,0.04181726495698667
PTPN11,0.027859100803262062,0.021169669551902144,-0.022970997236481536,-0.02074337643704434,0.017291557187862405,-0.022116126321405874,0.010796561458470338,0.12087391735235477,-0.09796571867096522,0.007347856453814663,0.0009530800656837485,-0.024770900403598188,0.03625587993051036,-0.0012909503656168418
