,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
QDPR,-0.041484623987139486,-0.01846797705768383,-0.02115509152850064,0.05873459080801675,-0.004292426707202817,0.10346882747586975,-0.03332145000672928,-0.029853672170267236,-0.00118133962957641,0.03761868184202479,0.12341000375495402,-0.02068940060022502,0.07973456362070397,-0.004613299365087064,0.04397074192344527,-0.08553571498710567,0.010589182572855417,0.055364113243735476,-0.032433672860627774,0.020340618462707433,0.06877451598701642,0.029598271313561145
POMC,-0.043079864203497395,0.03616051924052257,-0.04428068696789382,,0.06548001432454695,-0.009143475055602559,0.006968079851088076,-0.02976858199365018,-0.025116042535484447,-0.0262621691593027,0.06294834379506233,0.06375054938487723,0.1070709597246637,-0.0721690060932033,0.058657477721854125,0.005895335137294657,0.03644528016600283,0.044823930562054096,-0.0020531300617815363,0.03708611021502523,-0.0027613389044988594,-0.05677038205906009
CCL18,,-0.004655269046989967,,,,,,,,,0.11344843961584644,,,-0.020667848798866323,,-0.04937288427914507,-0.040748883099233225,-0.01290407474601927,,,,
CCL17,,,,,0.004961869962944707,,,,-0.03554941542513864,-0.021313028339464534,,0.017416424591875784,,,,,-0.01579757051361205,-0.029500378971749636,0.03254906173834185,-0.01326978813229363,,
VEGFD,,0.021510413293355228,-0.01736000113381995,,-0.02482206417806074,0.0058663004364032404,,0.026488179550675058,0.03479331216334218,0.022069745209313273,-0.037645314465587935,0.02617079668612054,,0.1340866430555197,0.027171122879990923,,,-0.02043581297054396,-0.0018822722513996088,,,
TNFSF13,,0.08112676430089759,,,0.03662288560571988,,0.08558471550335135,,,,,,,,,,-0.03031316498412662,-0.005870962273900399,-0.002262774495435377,-0.002894813341539303,0.049647217927432964,
WNT5A,-0.04256422686040994,0.02423392054320159,0.026292704838759076,0.09062275531367882,0.0422665271735211,0.09024036338162209,0.0694539769215171,0.08448649044417063,-0.0011346353802120966,0.06877228706091741,-0.0036308224000269865,-0.01654750931862363,-0.016781567924458445,0.09554791399876461,-0.03293650549169805,0.15470594629010137,-0.054869196861241705,-0.022216254749891785,-0.0268219319365888,0.053321320286083725,-0.013975772932992596,0.018961610754268148
CXCL8,,-0.009039436559398983,-0.0006207364320104379,-0.11984251857857334,0.03025440767081553,-0.13319650279300843,0.10140658036601025,-0.009881503354410435,-0.011053517135974938,-0.014558468350210749,0.0704226412692975,-0.010786707787593823,,-0.07903955755890514,0.03423649006532121,-0.04809272221238975,-0.04044563425132426,-0.11037972516775214,0.04377196128910077,0.03930407446544011,-0.06432748388114655,-0.023199071851119055
GRN,-0.06929759310544055,0.04846577324680553,0.05341863713091639,0.10606069414523267,0.013968286969244584,-0.052193426206674706,0.01063774954048795,0.13454264308614913,-0.006485628691588408,0.03513032368093021,0.18720913620639515,0.09557587247755138,0.10944321858869145,-0.0022716173974938825,-0.034427893379179376,-0.010065251099740408,0.029458482262178988,-0.06234147060189236,0.0479155131264239,0.01083694870496885,-0.02682906676342224,-0.03581475771973542
MIA,-0.017952133335525318,0.020265646709369974,0.04663318984291252,0.04601988061547871,-0.0430546302615254,-0.05627655589247887,0.044575866288053226,0.014669518073664367,-0.016887168673147566,-0.017779659233455206,,-0.008115574730496658,0.11575302025714233,0.0667965698369014,0.029009576548167174,0.07364371131302966,0.05319787485636918,0.06367466525668204,-0.03248374777061973,0.06607852606492665,-0.016483491615815183,
COL4A4,-0.036810374319360434,0.041864470071180326,0.0017134657312549856,0.004821092099944335,0.042569613457689975,0.0525696870968826,0.0324297158643277,-0.0320712536611348,-0.030821429512914916,-0.010783681109384062,,0.051714856664708424,,,0.1316239792132345,0.12462094100928509,0.11575408097199565,0.0674193172206871,0.009796236817711804,0.016081426951292763,0.011083739171124764,
TAC1,-0.016583405383426803,-0.018628973625898396,0.009049892205118353,0.12577684233446154,0.08350458077494521,0.0946864520814589,-0.019036805427250877,-0.10494231157193153,0.05905220812560373,-0.017282880411368672,-0.17496738008856286,0.01613911231414879,,,,,,,,0.02938275135600996,-0.023931853035835306,-0.014657612333083238
RARRES2,0.023593028808933627,-0.05274429736775143,-0.01035570033480459,-0.09058881968258592,0.05797867523442702,-0.1477330872726192,0.06570278295905391,0.07952712087732987,-0.0023529340764073506,-0.008967776723137188,0.1105728161519082,-0.04298053983381749,-0.06589379691512726,0.039947655418554856,-0.08550439761588145,0.10347521363719692,-0.08129320225607814,-0.08799751595450837,0.01753924292379601,0.0033472523632528473,0.01721576762502662,-0.02562210915126639
FGF7,-0.005165010529227592,,0.06847459085507522,-0.06003065168687554,0.021739023365803797,0.009251653813548462,0.06552223866191925,0.048463759109851116,0.014306245450665256,0.01584471383744918,0.02592746713522574,-0.00531387965800433,0.02787243852311191,0.03514127241016685,0.08503707613918966,0.06048005757619163,0.053507870426021356,0.005648790574370036,-0.049623426771844656,0.006417466676352986,0.02800420439398937,-0.02132227107454082
EFNA2,,,,,,,,,,,,,,,,,,-0.01942287260101342,,,,
HBEGF,0.007789968595288722,0.06137713036596,0.002681120316727265,-0.08649157891199019,0.02638509284890447,-0.01044990301341872,0.026795963809576735,0.0013197524684748939,-0.0418804109209726,-0.03272630770631203,0.1207799162776341,-0.03306609262482799,0.05741393071364149,-0.05847541095014901,-0.003595917083661725,-0.009031305772654498,0.04333236105865716,0.00863524049486177,0.04000361109036328,-0.0008192035595882229,0.06646034892215633,-0.07955602302152827
CSF3,,,,-0.035334711888946886,0.0820208411652622,-0.07019872006805948,,-0.0339307690785016,,,,,,,,,-0.004472055157423285,-0.06519206335710982,,-0.013971039796868284,0.029320317128421855,
PI3,,-0.04347943878479125,,-0.052871914684220436,-0.0107642392298741,-0.04950679803234628,,-0.038206493820070436,,,,,,-0.009783157283415334,,,-0.043826704211487204,-0.12635606035848337,0.0923251883537129,-0.030354428055640276,0.02973410175301561,
PCSK1N,0.02570870960672192,-0.008004543511385185,-0.008400285185624514,0.10884930163285356,0.0018056484101188657,-0.0010544967652112139,-0.022776424306319043,-0.0454694758321531,0.024266357975941254,-0.05447897394384663,-0.28928986085562675,0.022388769992413265,0.01945441769415468,-0.0295451888984928,-0.030867760827150512,0.08676070303082901,0.006698543568789719,-0.024208736435260392,-0.026237061006899202,0.02037004952138344,-0.026443999065357295,-0.04506601057999942
NTS,,,,,,-0.05665057610971266,0.0922458284609174,0.008523150482397258,-0.008349127246688941,0.07537831607664601,0.018587252482906155,,,,,,0.061466275958190666,0.0818632019384321,,0.08129557841433385,,
SFRP1,-0.025494006641667066,-0.019876331305671773,-0.0047233882603123795,,0.017738854423696396,0.004825835837775602,-0.000834826043146737,0.05978415124511584,-0.01332362566204076,-0.021313028554104232,0.12525989911508506,-0.004866337933588877,0.03744981282895666,0.025343963931619994,-0.01930266912078798,0.0355095124941754,0.027765094267506788,-0.013416355730902536,0.07201230746670849,-0.020208440125787333,0.0972953154525363,0.03289677430363488
CXCL13,,,-0.013028325583964669,-0.02565718173314921,,0.002427757841226724,,,,,,,,,,,-0.023110341180402137,-0.041628244847974186,,,-0.004057120837544555,
MICA,-0.0071473659983065305,0.04660848434057591,0.0038636322216725324,-0.01666587002248739,0.024574712266339383,-0.05322865598217954,-0.027836492294841433,0.03180497666395285,-0.03593401208948666,0.02348673732541286,0.05815193564570774,0.0268049112844049,0.027164371203963648,-0.16113251786487612,-0.029775884516743248,0.04533183720059419,0.017849832792397033,0.042624065183749456,0.018254160174998597,0.021806628744579684,0.06801818395116715,0.04187720229903356
TG,0.056784588273346266,0.0055017065205204925,-0.01011414173426033,,0.037140996605993244,0.04345308789596121,-0.035546553135127855,-0.04095140256053923,-0.04248377458151113,-0.0154241460548633,,0.02745983309976494,0.015809699205606674,0.03166795428060159,-0.008236983997398369,0.12429082474664342,-0.020991021593602152,0.02939632715375764,,-0.012218420358351875,0.01854528390116627,
ADA,0.018794040676221414,0.06664132085022516,0.009717153533006727,0.006590412535187825,0.0086630304584294,0.03941154073574531,0.054853322827197064,0.08742476430434205,-0.0014095137352467953,0.008839431193037999,0.16060754495818932,0.018849000692791797,0.0716059544189578,0.019332486038487334,0.07254056402354636,0.009124386731021847,0.05793954434313018,0.015417443038282358,0.02471041592271872,-0.043701140398074045,0.007492987557902631,0.04090586431593636
LAMC3,0.0077188006965787734,0.054654568074546474,0.04462633403394437,0.11581052522085035,0.03270207043044335,0.056045492086844374,0.08864952420138777,0.07515449916474763,-0.0018119399011075612,0.04440188653121882,-0.0010628455268213923,0.08584053417608008,-0.024996575994349204,0.12515508697714842,-0.012084663263201135,0.09537690151707427,-0.016959639143773048,0.026537060264209808,0.023658106984678618,0.01701727963399552,-0.03142963675536949,0.042152766784798214
CCL7,,-0.026288486448902054,,,-0.01539285436672669,-0.029946704106395057,,,,,,,,,,,0.012985214577912168,,,-0.0146402954287025,-0.05773346575870399,
NGF,,0.00403928635041352,,,0.06304856734215013,0.021484675097253735,-0.009455155860341053,,,,-0.02834812862244436,,,,-0.01628033297108428,0.04891899181894683,-0.027344943481329154,0.0246843418432146,,0.07590957088148446,0.03950471856427633,
TNFSF15,,,,,-0.04237981101725929,-0.0032349380845472075,-0.013272475806221188,,,,,,-0.007691856272456426,,0.13454080776385824,0.049114361439552834,-0.004437287828877214,,,0.00668354306836312,-0.03605232168238009,
HMGB1,-0.0021041677717290276,0.07053256094921785,0.009420004902437116,0.13667713479916388,0.009579712344400788,0.05467202993136429,0.05124290067298171,0.13342794579424597,0.03532266784854836,0.0635101431262655,0.15503797438531894,0.020384515187424918,0.025958790619657654,-0.06323229460474415,0.0027893161742497444,-0.10924355372301757,-0.004580674317448912,-0.04924288916839655,-0.04963124591558099,-0.05686171946320117,-0.008761219814247288,0.05149541736443324
ITGB3BP,0.05348203019573886,0.021545216167924118,0.01824016401897752,0.010695401394709184,0.01812668041291211,-0.005249429077921592,0.04631905136411497,0.04266793073725703,-0.020594779488430987,0.022072116302386324,0.07103494959347727,-0.06956303871336533,-0.023605225004966344,-0.030408087518931988,0.12153022157745054,0.03357832505694386,-0.008182223646770851,-0.029064554563067353,0.008145179879526078,0.032989287281574714,-0.051107944370998484,-0.008045834862309583
AANAT,,-0.029162672521065584,,,-0.022526177264169184,0.10124285075625963,,-0.004290887811878831,-0.030305343504848578,0.013673198265437751,-0.006053123469950449,-0.012201866734125223,,0.020256752071372463,,-0.05142392859622136,-0.0004788756377949473,0.004757396127744714,-0.04634700323007457,0.03747835229050806,0.014959382466672949,
RELN,-0.015571386477447555,0.0008676568738811914,0.002606193651731589,0.09551071337253662,0.014208289887675096,0.10709633036943211,0.013760296033171433,-0.06867758508900487,0.05858747310455565,0.013585125458448845,-0.015530832728088216,-0.017982434796937476,,,-0.00977752868772279,,,,0.03229368006972597,,0.06577284473286234,-0.10308863697018959
IL15,0.004490965242992454,0.06722893399971566,0.04720371169691234,,0.08038866668099424,-0.03677617145226873,-0.029307329837823096,-0.026496972968370704,-0.0078000781306367785,-0.007312281967875461,0.10582738570199932,-0.030600182408686775,0.08488844963681284,0.14458940330386197,0.13221513090857154,0.019799463680111123,0.009994983162534875,0.06352382417708154,0.01665519888851476,0.031045667059242762,-0.003122537907891487,
UTS2,,,,,,,,-0.012468145832922377,,,,,0.10929116186313825,-0.09651893914865652,,,-0.017688313551443204,,,,,
BSG,0.06634856621951095,0.018600569936364067,-0.03801616001875237,0.05100544467010131,0.042149946167689765,-0.0588896493762976,0.01783018279383482,-0.1007708816316157,-0.07818425806786335,0.036099995368422566,-0.2430900283232418,-0.05944244120581835,0.010132883055541136,0.03945463562577551,0.012195696440137559,0.010393972318620834,0.006070317640489155,-0.037877190996167376,0.06134877600995812,0.04533525053437505,0.05114549380029303,-0.02115370709276416
ADAMTS3,0.0821298106243481,0.012330642485637814,0.01562531306592456,,0.04220228260615625,0.011051363338575171,-0.005371738221027841,0.04276993179649598,0.014992189127366625,0.012585619710403735,0.03525399021706874,0.03213097946149092,0.09691755167922705,0.05781375382790893,,-0.061574919321036294,-0.027079534698156205,0.07357710500421168,-0.007091408721216134,0.050539478850828684,-0.01813298293406735,
CD34,-0.015288395189131441,0.06682816838580426,-0.03243207065143621,0.07646704061867024,-0.03013727737824374,0.08788742151828302,0.07628045053630367,0.043459380829077264,-0.015370140779824201,-0.03326526152114122,-0.04302558926730275,0.09547096607761087,0.03558601970904208,0.06680234529270403,0.08302271681891026,0.023617135982291773,-0.021159358884441544,0.05899161814598611,-0.020555263718761638,0.0046160873729704675,0.05790050713511343,0.07536086933275243
CCL23,,,,,,,,-0.012708592300086138,,,,,0.10939257444674272,,,,,,,,,
PLAT,0.09941327011265388,0.10540273935714803,0.0008604231483065223,0.03770109457193831,-0.023085412796985217,0.0545981888776574,0.016987106270509405,0.09293037958512886,-0.042368668274709004,-0.01817380332689788,0.02223836943811011,0.07939882495716813,0.013885775869259159,0.0840033325605682,0.030763058153578358,0.1349066886468246,-0.00678342397256242,0.06727739553992032,0.06110918562822734,0.03795059272353556,-0.01273955489525483,-0.035989637227374645
NTF3,,,,,,,,,,-0.02870061301731999,,,,,,,-0.013859425717866263,0.12265257958984387,,,,
LTA,,,-0.04291401329528666,,0.001892333166524376,,,,0.008413176549836157,,,-0.007823699424566495,,,,,,,,-0.020847263601394116,,
CKLF,-0.028331225771281894,0.07651151129168274,0.05824779732139571,0.09082253766535098,0.08706491161376356,-0.003094121250123654,0.027233390320405632,0.1073072780032851,0.006538768182202391,-0.024120835277431033,0.19332034328954106,0.028672741100208562,0.03585683541073698,0.017779855684855142,0.035564956665931,0.08732888834340823,0.04304248846933236,-0.025871239001024202,0.03851734530652373,0.04123536383426052,0.013433276535850991,-0.08924492195175358
CD24,-0.04246773974730633,0.04470767240308296,-0.009879566187372167,-0.004085062530695648,0.001906688721557099,0.12211119401086265,0.014556033315098084,-0.009980364546708453,0.04454836602071919,0.015866343905873152,0.0552337060866322,-0.010326748254766328,0.0817001863305269,0.057173504153729654,-0.03132167558921696,-0.008872489707772985,0.005684480715802019,0.0541103583260079,0.015801316134808587,0.04297316209742503,0.01635871567775872,-0.05397588285762608
HSP90AA1,-0.04349172761101571,-0.07760214629761293,-0.00471907907866895,-0.10072753719022065,0.018811560883401617,0.04249868716058584,-0.10584479841004861,-0.12174314142569699,-0.09621685067394829,0.013407679676729024,-0.3179761531082177,0.00015146847242849352,0.014600177707640901,-0.17362535694287037,-0.03671590286056677,-0.11804307577253563,-0.0755247868878255,-0.1382551075875393,-0.010886117401938159,-0.024302363454127052,-0.05839838694987776,-0.020798112647261443
BMP4,0.15278846387740308,-0.03225413186097774,0.056432296619627426,-0.036971948496853264,0.022107041810855523,-0.022614959479320823,0.07751741329813518,-0.018551040411640237,0.05607295423176584,-0.02835827649585145,-0.08238359482445573,0.012749149260765567,0.11401186001588963,0.0967229064468216,0.07499665003182672,0.17982692049505258,0.02009660991210164,-0.0209854177999942,0.07595133950659906,0.06892886039884276,0.011245246625230222,
SCGB3A1,,-0.026288483820088537,,-0.037769312745565026,,-0.05436072343623472,0.031678245927876186,,,-0.014997317294934276,0.022411090915632655,-0.021352405250044226,0.020908446856993758,0.0022137355565647675,-0.04548698286021528,,0.014526789187718256,0.07652059629224378,,-0.003566403768108139,0.116676281754229,
IGFBP4,0.09163171973462535,0.10613786173494008,-0.01524763912180367,0.017019979709222435,-0.046650232515480526,0.031048582316440157,0.08720444647338055,0.037854902381873036,-0.05287949589019373,-0.02912102691816797,0.1501811017688982,0.012710512253924831,-0.062358406696382845,0.014908585371766208,0.0892895564101415,0.016273694575871425,-0.03392534474309328,-0.08822670949027113,0.011527579700773496,0.002478882498828907,0.04160393017975037,0.022187898492089124
RSPO4,,,-0.04905289017461128,,-0.030876507160513086,0.06678858022271342,,,-0.01585573623967388,-0.01499731510123736,,-0.03413330796653554,,,-0.028680900813456856,,,,,0.017722492848414206,-0.017069501038508086,
LEFTY2,-0.023956607910602345,0.10901388606840935,-0.00173443112800211,-0.02017091039313138,0.016366277575167225,0.04668057534196635,0.09085012325829978,0.06179907085194472,0.0017755614987443181,-0.01644473942970052,0.052806172248275704,0.14643179734209125,0.13215783603852596,0.05827837642695434,,-0.04396109481977807,0.022076901541055523,-0.02233281383891122,0.0015812198966178193,0.03284133287149663,0.02632084168824782,
PF4,,-0.0011913868307983765,-0.009242569245276042,,0.058228050855144924,,,,,,,,,,,,,-0.01780240744694284,,-0.020847258777182687,-0.02553678069937801,
ANGPTL2,0.03914356610929929,0.02608830420630286,0.15234166225841658,0.047373393108769334,-0.007107064123363678,0.09387103570521607,0.09178120319333892,0.07207554706893196,-0.000950178061176053,0.038782249894243656,0.13447672102699643,-0.02722120073573677,0.06506020808984365,0.16917583382921822,0.054488428292001234,5.4394478317868e-05,0.026621264783536602,0.039851296594160306,0.0775035765872459,0.04571877030659991,0.005838412999634556,0.09401135420914397
LRIG2,-0.010211617607667794,-0.009461242896701342,0.061340463091476255,0.06364604758606843,0.02982880201715873,-0.014263861670822631,0.049516707627880255,0.10307050707315926,0.03484393513379658,-0.007581088677296799,-0.028628335460082904,0.010245432468905706,-0.021841707224900954,0.03944730043036347,0.006735310609541792,0.05634491591530303,0.08195637532794968,0.03810892040053041,-0.0030693522624745044,0.04392478498698098,-0.01293494481933025,-0.1066656443383945
ICOSLG,0.003135317672819812,0.051909241961184245,0.07787762596014598,0.0769103346615432,-0.006318359695305695,-0.033108733999247096,0.07423108184729298,0.005131826366331147,0.007840856217682109,0.06626798820980258,0.022154955617990017,-0.026908965314108475,0.0001188166059034543,0.0286755169603181,0.1213374794180803,0.0313261732243259,-0.023108816954241822,0.03566535995026612,-0.054004519046061975,0.026332141951717798,0.06821578852331481,0.02279694299677208
WIF1,,-0.01805760565870882,,-0.027841103751385474,,0.009912101147569718,-0.014995487274159397,-0.08567053201043372,-0.01642333171415719,-0.018062890928279816,-0.09563366039603453,-0.01763503929531872,,,,,,,,,0.019291186360841876,-0.012124349476445192
NPPC,0.062321985970994954,0.057849649637293984,,-0.03567679661545841,0.0359936409801017,-0.07449558840161621,-0.06031988038243111,-0.018394010840592823,-0.03947668118455196,-0.020842597829194627,-0.03584941894032219,-0.07940079575303279,0.014876976827337872,-0.10864436314579051,0.011453469827704748,-0.022019534060710028,0.01339080953968967,0.040633932665399476,0.019087421493259683,,-0.0347583932169348,0.008657896905250668
LYZ,-0.019429115930848725,0.0626116014151744,0.05831667969377452,-0.005418807060426603,-0.02971446065558761,-0.046527085483625844,-0.005611711289518468,0.047758070593472424,0.03545475667218196,-0.004285578641923941,0.22029032312586322,0.04971109252178545,0.061080033920957344,-0.10306679420321205,0.0785801157903165,0.03531651835482605,0.005593560390611964,0.014870400759192689,0.02047205736662464,0.0179519412758401,0.0019510748445025258,0.019823341251084106
EREG,,,,-0.00029327116124425444,,0.005339885439411037,,,,,0.006466641080721334,,,,,,0.020817294254932308,-0.03503548984424285,,-0.005297491488604393,-0.029400399416778335,
SPTAN1,0.026087125339910026,-0.04952255308736287,-0.010940907295874342,0.07225311667736618,-0.0354426687465173,0.04267377318830515,-0.011016830892926143,-0.07937136945195856,0.019037696008282843,-0.0016354347307004017,-0.2785560808978631,-0.01959938277447256,0.05153597912220815,0.1049830955641058,-0.07766620564130222,0.08900028117876677,0.03413767865982326,0.08093046899119129,0.03043162173490393,0.023488963444096546,-0.062288733650358044,0.007921747423216352
LIPC,0.0034742106134420933,-0.03338574822142176,0.03241435197100415,,0.013032936205623567,-0.0036681413153987997,-0.008159375674402078,-0.027807373910551405,0.02987660091436317,,0.00594032210129969,0.02458490079747755,-0.06740484522788567,0.010234874537818366,-0.058396911345968465,0.08507834713092355,,,0.13739362001286198,0.11673667530693117,0.011328724530290742,
COL8A1,0.029962681658966296,0.062133018471870714,0.05590346501168593,0.09625770453790171,-0.011384147504558118,0.0297140046507662,0.05820089886342723,0.04568471883772075,-0.037330349783253884,0.0693121406461991,0.14092294969213223,0.04345289702534595,0.05469859809099266,0.013718116849413169,-0.02356365600253668,-0.0002847110547094026,0.025546403363954553,-0.00305462368933946,0.06300850855899474,0.06591406163927786,0.052174965374490366,
GSTM2,0.047284474533710874,-0.007618299248176249,-0.034902687859161244,-0.021943556000094344,0.02783959183509233,0.04507541348461379,-0.024783293686372675,0.05833055763830888,-0.0357055486038276,0.02383779683180459,0.07891083314088865,0.012763794483010411,0.020160460911667014,-0.027346883915715908,0.07743432236878052,0.022683686670570996,-0.056965617655185825,0.033628792924569294,-0.0069117296815757985,-0.03526924273998096,0.05423127141791695,
IL4,,,,,,,,,,,,,,0.010098327795467443,,,,,,,,
SPX,0.050856838467137025,0.012339959817704211,-0.037228187583596146,,0.03622347538030245,0.019277544770465973,0.013172271642115626,-0.035274105566046536,0.06504167768489968,-0.004284798357464057,-0.051523565707487236,0.0052346270919738066,-0.07348887446615436,,,-0.006188361876345987,0.047203786246499305,-0.022103964323946224,-0.036221022043576474,0.030399329123565952,0.04090322517973696,0.037033156987661915
MFGE8,0.07689408410591302,-0.011705121641439718,0.09570736824685028,0.03655235868075469,-0.016131154606085142,0.03040406879115883,0.02775374431599257,0.013984121948560954,0.03451297585040268,-0.01238856698321295,-0.08359743897691924,0.013920409077750526,-0.0032191401893314894,0.15395753477027946,0.032608712337395575,0.022637347675594142,-0.016032872726342132,-0.030044362255523507,0.038118393071265785,-0.042671424118674854,0.07286310422781761,0.08273316663931711
TGFA,-0.02225569019785299,-0.002561318118083298,0.010801439395311078,0.07528147220979733,0.0162011441720034,0.08307459007490083,0.03769755078718448,0.08453714801977091,-0.04004968202948152,0.04547629494454141,0.06072505470393291,0.018312347233779423,0.02916200135987185,-0.09631691704892,0.10647537100654887,-0.0009344495179391834,0.04184309686407753,0.03933695286643213,0.05339583663436845,0.09455648115979914,-0.07945514272010407,-0.04171729815104517
SLIT2,0.010172184604269292,0.03981923512500471,-0.032379352419398884,0.04719013193585788,-0.030571995526321477,-0.0009458348437110576,0.0005666426921885877,-0.02500299449007989,0.10114216747780287,-0.030649822275254604,-0.10145121046375472,-0.023032525671162173,0.03766942821548498,-0.05272167175929592,-0.03652873266761707,0.08070362553546742,0.03971125588575557,0.06651500998797676,0.026602344022411722,0.03412348102667447,-0.019804371668488717,-0.04707244482510978
PLTP,-0.04526558687962524,0.0812383108021672,0.017509499144485626,0.15304870763450126,-0.030227343365543398,-0.039822709062077515,0.04260529742338239,0.12549370638663646,0.07225997959483195,-0.010476070885710795,0.25912584205279837,-0.03231430282885343,0.07783482809826943,-0.0016502801745071657,-0.05203481930915339,0.032719266201296636,0.003310287052346332,-0.06991163798211161,0.09420028729303144,0.0708210253947773,0.06710270723061441,0.01571972295134598
APOD,-0.07326575491278271,-0.02106935261323052,-0.044421356223282533,0.14193841592981343,0.04428853883900005,0.12395846248297071,0.01570224842027727,0.1301743326485562,-0.010182606547136241,0.02789177746944094,0.13635987587643125,0.011125358280274245,-0.06844315853927203,0.06484964333035684,0.07403357116772702,-0.050168455153991126,0.06805877757715366,0.14218253842376039,-0.036416081771767944,0.03486759292262724,-0.04235345131562628,0.06914973411048163
B2M,0.029077297053361175,0.18408615151791147,0.04472472353097269,0.07018700598939734,0.15399159586066116,-0.04398906181099392,0.05247677057503832,0.0990473069817582,0.022938401124926316,0.03224640511468153,0.32231062030085417,0.051051126427666044,0.1701683633948626,0.12984231403417806,0.0728801645300002,0.07257516842784272,0.01401284062603155,-0.041255706052022265,0.050488074112078285,0.01586564298015099,0.023123385655429977,-0.027208228776869323
