,UKF255,UKF260,UKF304,UKF313,UKF334,ZH916T1,ZH916bulk
DCN,0.012177610823250353,-0.00766159882580142,-0.004790144411892033,0.19406939917345922,-0.015487160312007954,0.03943887636473611,0.08568537541899564
RARRES2,0.043107060436791224,0.033121705763696295,0.08932448157497148,-0.07930446967056866,0.03811542845208402,0.03186427060539302,-0.046931605533123956
SEMA4A,-0.013351674387252392,-0.008592203905042405,-0.02821425883312567,0.0427373453936919,-0.03777962555189538,-0.0030517582976587057,0.11912402076387757
GDF11,0.003043297229796197,-0.012881272592767662,-0.026486952470238703,0.007937689675262073,0.04682780591570798,0.003668429051038032,-0.007166376399216856
GPC3,0.03572956928530828,-0.02638568818717497,-0.01826954547650501,-0.020983816344384627,,0.05655857918474248,-0.016752713364387696
OSTN,-0.018483073917768437,-0.0155068729935771,,,,,0.021594372579672408
GRN,-0.012528301464462531,-0.004105236317586992,0.10043286435880502,-0.06118715833267598,-0.03201728339126481,0.02917756428337007,0.045217601732875735
CALM1,-0.13748152020959983,-0.06615034107430942,-0.11799109615759698,0.11218380691976393,-0.06162567430224647,-0.036049289040234314,0.00027039211098512967
ANGPTL4,0.028767702899280677,0.0733285232492034,-0.05344177917319502,0.0429772426722536,0.10486949060437355,0.04584006946082464,-0.01569787030874226
BMP8B,-0.03769511085182195,-0.029357607241800962,0.027871167150057913,0.010280676229694823,0.03693918314843648,-0.03510033759938485,0.10347617189032075
TNFSF4,-0.02991132272518801,0.04134492129881593,0.12853185836500572,0.04716137542110879,-0.011489508486673159,0.06955275678893667,0.0500981276789366
RBP4,-0.020034108904376915,-0.008169347390773041,-0.06197453131354395,-0.025103743755699494,-0.04208868074095616,0.003949016440364217,0.03186063992675643
DKK3,0.06085417271875566,-0.09256952617350628,-0.08632317580698165,-0.03371370980870431,-0.0625948003068341,0.07970913882222393,0.02292530413851465
COL11A1,0.012905237702170612,-0.02079715721487109,-0.03125711101309684,-0.05710111549116472,0.0009531604612848624,-0.018396264729075927,-0.043756489125844816
COL5A1,-0.018128229684944156,0.05820182585339797,0.10898523521944042,0.10212811585666008,-0.013273030884619568,-0.04736250536711283,-0.010796171252941328
KISS1,,,,,-0.014744565198547483,,
MEGF10,-0.04678525790278726,-0.07386431744016417,0.04252098964670933,0.04672509847892163,0.008776139539721605,0.036555154177484346,0.026861152948401548
CEACAM1,,-0.016207972920821247,,,,-0.025709972168248555,
