,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1
CEACAM1,-0.008275235071387143,0.02893806146914894,-0.018474305750209297,-0.017034383412340124,-0.016207974107219532,0.021390266989732662,-0.011201046914694585,,,,-0.05246713990762601,-0.035261465021554576,0.1499524877827932,-0.009479890818394282
PDAP1,0.010456180434161534,0.02068778021511645,-0.02575273348653982,-0.04646269853571819,0.05375868993644424,0.07828864050243506,-0.008344507408665802,0.03587838819148447,0.06456300399202773,-0.027789217880819724,0.03234377546148216,0.09363679828024726,0.03966639500660015,-0.00860297628755275
QDPR,0.055026153526499776,0.013883690619596364,0.02906724547448385,0.00843390229067834,-0.031998871021650895,-0.11924770261891969,-0.03203839784965515,0.04427594593243164,-0.018167497791629756,0.005228918605701636,0.06176002843303634,0.006908795333352607,-0.0978262179064546,0.057158036243464494
POMC,-0.00683597967246985,-0.04739397193228753,0.047250491664913366,0.00010706758917731742,-0.03261427663796192,-0.010764353192806194,-0.020062688755542284,0.01666559348229997,-0.006813065079722245,0.05407593995972801,-0.02299435786177624,0.10810321458099459,0.07065477135345577,0.05335454896317213
CCL18,,0.033583952823001764,,,,,,0.027549858031011253,,,-0.044987829495467695,,,
CCL17,,,,0.11714842543088254,,,0.008928606185591699,,-0.018000603039377155,,,,0.05398233295991167,-0.016748586679785342
VEGFD,,0.012067240473382432,0.050213641118678126,0.09383298793845346,0.0804575732269462,0.11283396479621341,-0.014268161849314953,0.08694796320605747,0.10812359020182497,,-0.05068381872768131,-0.008676599256591044,0.01196928841420732,
TNFSF13,,0.032727198932997255,,0.010020462648714352,,,,,,,,,-0.008026313450735258,-0.027290424046981506
WNT5A,-0.04503792966399315,-0.0017169041421515963,0.03666123121692557,0.016095041721972028,0.008319522237672242,0.06266458544827665,0.04242518957773234,0.04160149983593766,0.023411773306717495,0.06475188782591393,0.11623737305332224,0.031266456220836424,0.014005535064261191,0.03185597614713183
CXCL8,,0.05242101192041761,-0.024776265279720527,-0.02383969844455076,-0.006944915158268278,0.005791617687978275,0.009163853735362212,0.054373495520796025,0.014828636727395672,,-0.028194156223781085,-0.02300524268016404,0.01921348611777789,-0.01612174499938918
GRN,0.02563006134312944,-0.050003770510416407,-0.03669612414269256,-0.04055906553110807,0.051277414287827526,0.0968326635631421,0.0076946267776564605,0.01823364965129189,-0.0618473878546404,-0.041151411327401986,0.01337807013145354,-0.051780238984009234,0.05754245832053959,0.02115165756922357
MIA,0.047617231980399355,0.08908397867276632,-0.023532328568127207,-0.04914864089820606,0.0043544201214857315,0.0031827173121505023,0.0017244364755677228,0.05046320808682229,0.023947883099242475,-0.038215566234925044,0.022216052891261377,-0.08916010942902163,0.05862055862635031,0.05974322554919871
COL4A4,-0.030046100587168535,0.023897598421258038,0.0936198275657957,-0.01228815998830777,0.001514260985890688,-0.01772810748618359,-0.04007391205666429,,-0.025629359335326483,,,0.07146088293188557,-0.025039610031647515,-0.049185333938299915
TAC1,-0.02594380224944395,0.06647663468135089,-0.0026039231226198368,0.0314777886341103,-0.009612132957403935,-0.06522957777428297,0.048933494208394435,,-0.013239268424174024,,,,,0.015673372944790806
RARRES2,-0.09233619377942703,0.002792408814729829,-0.059449284228664453,0.025458404450924694,0.02283354821570916,0.10009523780212988,0.012902462373491169,0.16452870083385782,0.06784915748841006,0.024114971607289967,-0.02545910774978071,0.02784689849235085,-0.004604643998011587,0.005615322785310183
FGF7,-0.005375989249664005,,0.012966298752477323,0.027747991171267094,-0.029691149971526692,0.10099040462958113,0.029697989800652566,0.07579531261476284,0.013290588010278489,0.1293274294989866,-0.09190144965463914,-0.016487641985451,-0.0016581611584603163,0.035588411169419104
HBEGF,-0.021679928099956926,-0.020720842998574848,0.042082696918478935,0.03437012471527423,0.004178513283508801,0.03142457983696962,0.061028602382467954,0.01429301922995805,0.0037805553688549706,0.039020969110852,-0.02960813597808116,-0.0378738060328585,-0.020472492905278125,-0.06340099415498551
CSF3,,,,-0.025993114315926172,0.028569210571982223,-0.018755996496685336,,0.06677192519583676,,,,,,-0.01763367799935883
PI3,,-0.03357756914469504,,0.013014327025033504,0.07766255073200007,0.05219360943895843,,,,,-0.07201375414949862,,0.16325002845395015,-0.03831212407739666
PCSK1N,0.010132375728984289,-0.036925978399448264,0.034446025487844915,0.03393029510849568,0.025670506563999655,-0.03834135965632292,0.0522674576474586,0.04595973899836688,-0.030490686821375675,0.02317730541583578,-0.011882897629829796,-0.0031531876042237795,-0.01689361972415382,0.057910178124990885
NTS,,,,,0.0021970361625565514,-0.02305337587884297,0.03520992889511673,,,,,,,0.1032467176898321
SFRP1,0.10587305499422921,-0.0051193934569304335,-0.04236286178796737,0.013359479328801698,-0.017690655475622676,0.09430324485267112,-0.05100243828287857,-0.017939637836432418,-0.011716933342358286,0.0012087357531643391,0.09962883591567935,-0.02881732515963764,-0.02778998405268894,-0.025506270916738395
CXCL13,,,0.019796907949762906,,-0.017531665496332675,,,0.03721669197606868,,,,,,
MICA,0.01148325001471686,-0.025256112802864356,0.03091319231261354,-0.06210092264415107,0.009688292414789716,0.07162358633619557,0.05338983993631078,0.14355978901294528,-0.0212400828557493,0.05206224384299119,-0.10729197440603039,0.06463309628632523,0.03784006148114356,0.043702752447941744
TG,-0.030046093816164084,0.08511700464272769,0.027051301101526808,-0.010114648247185162,-0.026976039583229493,-0.022636809710466596,0.04759728880783022,-0.008768943248811804,0.03747350091582869,0.08413867159322622,0.011107661375781787,-0.03233125995013658,,0.027598910375504625
ADA,-0.021609553664972733,-0.010517388580922117,-0.009046117236427368,0.046976175497831126,0.0012456225023000065,0.046350910474961,-0.007609889780719524,0.033916836012196444,-0.020964947954476874,0.08896631898860595,0.06374129782533938,-0.007137557358286894,0.040901668921844506,0.038294440524942734
LAMC3,-0.014760664703319047,-0.050577054938119065,-0.02937610286439386,0.015894092320624418,0.021276568800003483,0.07776818846964274,0.009934456558191994,0.015863897638723395,0.011355197066732596,-0.01740375464851221,-0.013417625187141825,-0.003839601756088985,0.06876326953484994,0.0002380728967017936
CCL7,,0.04773051355697174,,0.01777934935720847,0.039387102006689496,,,,,,,,,-0.018478385228212862
NGF,,-0.003507526298313235,,0.023369810598449826,-0.024810285621802222,,,-0.001695987741396121,,,,-0.03992453278780101,,0.040786648626180914
TNFSF15,,,,-0.028845242657148766,-0.017209594829094597,,,0.055850190800404514,,0.11309226115994171,,-0.05394121881833415,,-0.013979727069224507
HMGB1,0.00969801238216503,-0.045315906394140265,-0.05214215150377186,-0.01977137967353724,0.05926566353528197,0.15452776311914276,-0.08155065759930685,0.06724256486467024,-0.025548765722869925,-0.03532992227974352,-0.004151907837882434,-0.02853087914847683,0.03473253074044975,-0.024551940381023016
ITGB3BP,-0.04875940438920766,0.04666131304288171,-0.019765619698774703,0.030353441531938554,0.019052181805557376,0.07925184667281845,0.033456555894959855,-0.003144646055468807,0.041019683578766175,0.0469768679560395,0.10442811539834934,-0.01148904024685526,0.02208196237491833,0.011315212794554838
AANAT,,-0.0051710084960951645,,0.03016688932664614,-0.015506874173833394,-0.016918416413297485,0.02489385984878228,,-0.024146087201046405,,-0.019391392464647834,,0.031988624234989486,0.085186160741644
RELN,-0.024909008360215867,-0.036867795487789214,-0.01071356306195691,0.04056822983120304,0.0438378422987662,-0.04964394207973024,-0.005806035639382665,,0.02336166294097461,,,-0.013022102980678376,0.03399326471210814,
IL15,0.04380262934841124,0.05335950481715437,0.010498568829078552,-0.03303689909824567,-0.005206114622939574,0.07888104286245401,0.05666143177891611,0.11845550233340332,0.037476918496128636,-0.018424022369965785,0.02684616066450128,0.016682769548986995,-0.010945936741487238,-0.01480698107247149
UTS2,,,,,,-0.02099886167904342,,,,0.03094849481715897,-0.01428259390673995,,,
BSG,-0.06423253558183611,-0.029112322798768967,0.0186403260539096,-0.025611476257799005,-0.007179241125622025,0.008027661289697742,0.013953617449067665,0.07505659536854314,0.025970694267813264,0.04828850671531454,0.002017317991857231,-0.014186719794176676,0.1085796113324846,0.026450335761565313
ADAMTS3,-0.022925255155347764,0.03777851928714448,0.06027532592720526,0.009007474384393966,-0.00959448870060053,0.08970299219062426,-0.010244497703748162,0.04158989537361773,0.03982962730472824,0.12353869603670305,-0.03251608098130092,,0.06069869021870581,0.01605092397358569
CD34,-0.013763728910670632,-0.09981699713459258,-0.01720460203854942,0.01119492007011858,0.07248829168696005,0.051313201278888415,-0.0402891604493264,-0.06847880827658384,-0.03728955995470421,-0.04008450161608779,-0.08686722047479985,-0.004386741441939998,0.05854421480966214,-0.06226473289776941
CCL23,,,,,,0.03974053317404947,,,,-0.03240407841275815,,,,
PLAT,-0.031958839537579976,-0.03121675963249383,-0.02823050153513796,0.03202228823960717,0.03062009268314764,0.10477662281751211,-0.00821364369941369,0.027413800542689604,0.05551491157480469,-0.004505133968466197,-0.11787992818635228,0.015023044622891139,0.046686269209076044,0.02499865823752936
NTF3,,,,,,,,0.000981537242884253,,,,,,
LTA,,,-0.018474307646003975,-0.03320032481473604,,,-0.033493290285184926,,-0.022394382629347134,,,,,-0.010267759839995267
CKLF,-0.009532512998952027,0.021001321333124375,-0.023639307423025887,0.07070678203006173,0.07914422232803994,0.12741352674105344,-0.009109420934469162,0.05111964958855623,0.05363618375728952,0.038163037305613046,-0.06624086193349601,0.029616987634693937,0.03477275564680703,0.09444152241058452
APELA,,,,,,,,0.0405322322648855,,,,,,
CD24,0.009476282699522522,-0.03481186384548075,-0.028210503704830144,-0.014928376539838233,-0.036712142273090886,0.07482919079559344,0.02664042723795396,-0.07451518064042967,-0.03769147731367416,0.07947197056918573,0.025008822105222882,-0.024498580859938748,0.050049999807212496,0.05755135478047847
HSP90AA1,0.030529187018513815,0.03116804322221188,-0.008555453519535397,0.05699042678777954,-0.03180643815364964,-0.08086311668486025,-0.00465079782805519,-0.08491701207039258,-0.06723502148551745,-0.06510184609564362,-0.13309975790982875,-0.09229842145210256,-0.055277444993041186,-0.08558270425941567
BMP4,-0.030921792490076584,0.009083224294351521,-0.019583849068783604,-0.02975642043604173,-0.005253271683302347,-0.014009654592471117,-0.03048419791780535,-0.044652628258779484,0.051776127193681,0.09815242477382762,0.06032971800880147,0.0660980702784816,0.07814376603887806,0.03173104328348342
SCGB3A1,,-0.020301627800379574,,,-0.018466772823584967,,,0.14174195072585372,-0.01562650404543409,0.11174631843742891,-0.05068376945843523,0.10836793536548402,,-0.01615858911964528
IGFBP4,0.012196908341918385,-0.0265272648057822,-0.011044408116889804,0.014690744394983567,0.01761291259037583,0.1016275892563241,0.0019460133510967688,-0.06519897493794224,0.03605817003277511,-0.06795209884215331,-0.02680830240664743,-0.03776260169737476,0.06920837292790681,-0.03312808064791651
RSPO4,,,0.06939251140818645,-0.007991538075702652,-0.021313657707683002,,0.07179490131302925,,-0.01948080646346098,,,-0.04703026521423625,,0.07550835740935924
LEFTY2,-0.02974901972302747,-0.04717749856557192,-0.01870120025206368,0.045799908258934256,0.0732710927082509,0.11737986971514015,0.0001711017815995232,0.2277866227303689,-0.027645615263652636,0.018616729146958926,-0.044208768617838325,,0.07125746296340327,0.0238259985560247
PF4,,0.13898531780361947,-0.01680489372506859,-0.022600629142869137,,,,,,,,,,-0.026312561827255696
ANGPTL2,0.06836386671530359,-0.03357719223657727,-0.011121664349896154,0.018545462092517728,0.0015032592301654193,0.06978962604556921,0.025627634422489772,-0.11229083297471452,0.04436260342862363,0.04522500553576298,-0.02297159289223694,-0.019611189299543114,-0.020177339108359525,0.06107444987892731
LRIG2,0.010123476371353626,-0.008181194212499458,-0.013866823298556012,0.020547986691671256,0.06379421517837551,0.021704839251666316,0.10150396922087762,-0.008093797453856296,0.03174989734817269,-0.08184210333796903,0.09098243038116854,0.04820865425657067,-0.016612537158744962,0.05359139723355547
ICOSLG,0.12607902746580923,-0.0344689795634679,0.019014153049813395,0.042031753593362184,0.03544433426642597,0.01801641887739927,0.00776461100774727,-0.022757345229138817,-0.028498990836038404,-0.04316019928885204,-0.0011662165323315897,0.13242906715428246,0.09681506508371912,0.054433964687271776
WIF1,,0.02872930018977821,,,-0.0016052436656650605,-0.08906747199209925,0.009703697751261236,,0.011161330184181873,,,,,
NPPC,-0.03419219807861825,0.04798402712436331,,-0.0009947855911698294,0.022833295156477466,-0.045552166704830095,0.0028552808371786463,,0.05536163086627891,-0.028630115402576903,0.09115383127347268,-0.08195910611102841,0.003736905809385907,
LYZ,-0.00026118406933635716,-0.013172391898785241,-0.09035598198440269,-0.0011356277230254437,0.026054197116301955,0.03822886843673989,0.01907180513703289,0.14091232079109406,-0.008272193814224739,0.06186085959346845,0.022667894988600872,0.015351163610038236,0.08194934575172451,-0.012136612218608362
EREG,,,,,0.04603852147745675,,,-0.00494062520905038,,,,,,-0.00797888518254627
SPTAN1,9.843671119988267e-05,-0.04781140254317037,0.005067662967582997,-0.02176213829871742,-0.0093787246528088,-0.029604130646064684,0.010589634024671281,0.0893354083066674,-0.06706330807480934,-0.07200011644500871,-0.010215398288803362,0.08239090057490021,0.05406573557420746,0.02621853582025128
LIPC,-0.012034958855713318,0.0013066335716403934,-0.02529226318660488,0.058070187547024796,0.08577808915357032,0.10563687717646059,-0.03452036311576981,-0.03713675237820736,0.031898380186544346,-0.030359306687838927,0.04901596841767014,0.0032424251319009027,-0.036246203826810826,0.11042512723221407
COL8A1,0.02742114655498704,-0.018530022319756718,0.02190789376356375,-0.009023873679625524,0.07438242541671852,0.03819263570030564,-0.003480608362036574,0.0009011761193824443,-0.017943522014060943,0.023629818472140712,-0.0354345063820518,0.05083944629599384,0.06177336059882136,0.02585219639210234
GSTM2,0.04229157949159867,-0.01337985744640907,-0.03682386252651854,-0.012024949864429433,-0.041783012940428056,-0.007893253512331387,0.07885518306017278,0.07769533166606729,0.011799821877417573,-0.035247260522454166,0.030150655768534308,-0.030975361537949112,-0.03334842092387145,-0.033244153425656675
IL4,,,,,,,,,,,-0.04363726477662683,,,
SPX,-0.0174052343595849,-0.008418933857935565,0.014913541948407211,-0.03909767568792336,0.016966868477260536,-0.012262466018458045,0.028053949651123556,,-0.011013119297358289,0.002051899368111153,,,-0.00945673270046086,0.04243559193189414
MFGE8,0.05880396156829609,-0.03312535238118805,-0.02413199279326295,-0.04311878342872457,0.01246781107811116,0.0028396532095817974,0.033901712157825316,0.009451812856823899,-0.017828275966786364,0.013522210622477023,-0.14170908310567312,-0.025698887490651863,0.09757771012320983,-0.014626326382569825
TGFA,0.025826874740003836,-0.0027949506976823976,-0.018903294590510825,0.09265234825259948,0.029712487040043468,-0.0075850307607517676,-0.0208208858689701,0.029514978016338508,0.046188929697449664,0.0730633707988801,-0.007910217941734724,0.05739879660488803,-0.06967788346838501,0.02623487801756463
SLIT2,0.013816731418077448,0.02104027645839853,0.020316948442428092,0.015461713924985238,-0.05687778585736358,-0.03231266959099246,0.03972902881802001,0.04646581745436401,0.0066146490511635025,-0.022669451680192708,-0.058778051224206464,-0.03916474748288081,-0.04390339651148296,0.012740438675014922
PLTP,-0.052982303804389494,-0.013982556172931385,-0.011202804543169317,-0.07629184379385218,0.023831362591536766,0.06766604896102552,0.006658011338375108,-0.00025437902569087635,0.05728888154333092,0.02934623905151355,0.04960025360451961,0.08487994671712971,0.11879171728104157,0.08930897514125397
APOD,0.07844367585241231,0.003231859570188161,-0.020888221445948946,0.025291963164281464,0.008404943379918456,0.05991760370904662,0.027863851961610238,0.07567783132936957,-0.04183214810914732,-0.07755906332778274,0.02257468176805247,0.06602932924364294,-0.10672111805270985,-0.010480085618898828
B2M,0.06770584941981539,-0.04003529519040802,0.025529004475348727,0.03189463384560908,0.016941345963816096,0.13612865259811785,0.05562909566057784,0.1857085723765335,0.03478978634212998,0.08929571203442435,0.012503795069758381,0.05554628203909173,0.04649226407718686,-0.030257558009739657
OMG,0.03174228646683596,-0.0036003181277439768,-0.021120688426223524,0.022822621376662865,0.035536761198137985,0.014854588630315479,0.030969994728386994,-0.026439008849420156,-0.014699985206791636,-0.07834372410809479,-0.018927589352946545,0.12463829348409178,-0.07484464047951694,0.10703910121078891
CXCL3,-0.024196214645544112,-0.015674854711201065,0.002951957192985864,0.014481075038128536,0.04394168179002692,0.04531619556705785,0.003466187616467379,0.05642648471614376,-0.016128010811019756,0.24313497805787437,-0.005413594122056344,,0.023222139224182356,0.0729325453643802
CXCL10,-0.03484095101040816,-0.027512960783486418,0.07898587105966819,-0.024595424733018525,0.05549076492164656,0.11363486190394119,0.019221501115723277,0.04282506289920405,-0.025629360954470905,-0.054073969537509765,-0.0682695662731585,-0.046821533048000005,-0.02952968592675104,-0.02848365393538763
RSPO3,,-0.0028622024767740784,,0.00636878117752294,-0.020635115965836774,-0.027780936839107172,-0.02788724302093538,,-0.016853460460555844,,,,,-0.018751947734713306
CORT,0.03307804636001622,0.040978430654847346,-0.030012476029921745,0.03313737959921846,0.0049917140158836065,0.024266246448008934,-0.0215192830163862,,-0.029358013472602088,,,,,
NCAN,0.09849089662279235,-0.04515206637122189,0.04191002363684134,-0.08283620523296707,-0.0014688378325575535,0.03218112242998117,-0.0017466369949092622,,0.03846306104554349,-0.11094257487868699,-0.014488961260431778,0.0013690767881523258,0.047999614340816135,0.02119895019046913
PRG4,,0.05912008272424266,,-0.01501090624772367,0.08431511051854634,0.0074307541560623335,-0.0382629540320213,,-0.01970448125817614,,,,,0.12310454029714221
ZG16B,,-0.028152230336698298,-0.020221958321773766,-0.030064631023061287,,-0.025982940582947683,-0.003986854902912021,0.10023179456286216,,,,,,-0.02338166074280016
TGM2,0.032006131950802534,-0.044717289629711894,-0.010132755371551063,-0.01724120480246922,0.03361118228775677,0.14203569353325868,-0.029756363091654234,0.005850043729158887,-0.006680241204084455,-0.03400468247237539,0.045699365004700905,-0.04046639120579702,0.08102131439679433,-0.06632309786536773
VEGFC,-0.030046102038098658,-0.020638480240492692,-0.025965773223160328,-0.032491746410210465,-0.022743111362494375,0.0402472202916898,0.010470241442865368,-0.010874513273893655,-0.020109208541898647,-0.033574998439388784,0.05962365932297243,-0.010901379022986806,-0.028911637216996442,0.038892494333453174
WNT6,,0.10791034441643302,-0.018701200742867394,-0.010488352712234588,-0.020358071385323327,-0.023665601389714325,-0.04821625271170556,-0.006057022244218401,-0.017550301762145486,,-0.013937057016399431,,,-0.028238160822458617
NRG4,,-0.018698513814091943,,0.02400291318643866,-0.021044583795010795,0.08835054333516074,-0.020990003072035576,,-0.023459737286225694,,,-0.03753572165461875,-0.023215627085772454,-0.018751949836359257
PMCH,,-0.005677218986230653,,0.004089671681258846,,,0.019401578375294434,,,,,,,0.015055122875498055
COL9A1,-0.027931712434403067,-0.022921389265212266,0.048216949322145264,-0.024137830815498057,0.025489535522488775,0.07748788488641092,0.052308141703591576,,-0.02673181291916673,-0.010828084103666836,0.049031453654973814,0.05697193828282415,0.03691631672185696,-0.005219115222267705
GDF11,-0.003011497878767772,0.008076248126380033,-0.04485856818578478,0.07934320071304649,0.04628855299507078,0.06092624523984345,0.0775296277240118,0.0047670738592531,-0.0031126774778674946,0.03637506442930874,0.01845991759187616,0.06262612700905709,0.04472265172474072,0.05525862618237014
RAET1E,,,,,,,,,,,,,,0.06065850309701457
IL24,,,,,,,,-0.02969927525510846,,,,,,
SORBS1,-0.010893581153120214,-0.017592905103969908,-0.005669676048043064,0.009721943127557572,0.024358672198009024,-0.03813878272140493,-0.02179674917901159,0.052057588771281145,0.013141514630974392,0.008821844012630723,-0.0477553635600843,0.04833229891767251,0.03642996978253752,0.017956074702478134
DLL1,0.038193179559538354,-0.0009734516526201104,0.02516135340723474,0.01029594371318477,0.03808509151210929,0.05331172615466164,0.005328277365426347,-0.022180552033992523,-0.02559449718300994,-0.02779990600761455,0.07186889791450567,0.013126292513202903,0.0033884825894900045,0.08685224833351765
TLN1,0.050016199035707726,-0.07055345344166522,-0.00600552168324949,-0.07571866154934341,0.05695231282210973,0.09114876454768667,0.011536373757273795,0.025229662495155205,0.05470866247782413,0.024236437274261884,-0.0734456562113505,-0.039860793606949406,0.03462931937973578,-0.0300131521531282
COL2A1,-0.028220972014998437,-0.03492982032589758,,,-0.01319602071405654,-0.022213079566018108,,,-0.016373242102452366,,,,,-0.027290421937337498
SHH,,,,0.017664796988987812,0.05857093590770153,0.11511824400255144,0.002358214620524112,,-0.015626502679580358,0.05886603677170709,-0.041664860261557295,,0.025820588601448455,0.00459196398087235
PON2,-0.10172917252773743,-0.07603706434026565,0.016459452367070648,0.03169753783823842,0.029295059832993447,0.10051768059662669,-0.049625396782623,0.13585108922196432,0.05361491704065129,-0.02518516122002913,0.028635003830669033,-0.03787290896982601,0.08757015038385706,0.10316060103843137
ICAM5,,-0.041613727078657646,0.016235349578145295,-0.011583945654006132,0.0860744738369383,-0.043406528197933045,-0.036453914152058835,-0.028114013141036565,0.01576935838796614,,,,,0.10860143929112706
HPX,0.02485793339993244,0.04080954966145191,,0.07716672406479409,-0.02640855342252845,-0.03234687169008335,0.018138433247028782,-0.005637383724133238,-0.039719451048423386,-0.029506189589982332,0.030681607271020626,-0.00889236089697243,-0.015171549072872947,0.09691363465086261
SFRP2,,-0.026991068263225282,,-0.030657133110033884,,0.13579500223093266,0.013488251971562585,0.050774711787485875,-0.030655199224048923,0.008169711556555697,-0.04363729046083489,,-0.061410752647589724,0.027526906834863644
CFC1,,,,,,,0.0379772428040495,,,,,,,
CD70,,-0.027169156218602077,,-0.017362806134055712,,,-0.03436862758353643,0.04018118313448511,,,,-0.040737155955125955,,0.07447460145063217
HP,-0.05599668948475134,0.012357521239165545,,0.0033737452389567806,0.06832805958593585,-0.015543734278108809,0.08611519393992371,,-0.0334007724697317,0.10003284142131996,0.012669297014574435,0.04684394428008626,0.005533510225568215,-0.028050865974029084
CXCL2,0.1118548381014212,-0.05908652635916423,-0.047471813676418076,0.04202202877892668,-0.02300083791548666,0.0026551451569920034,-0.030208788052216447,0.13112506161017423,-0.03092860454672571,-0.025072123986122165,0.06319470360268042,-0.0116956263389231,-0.03602758717733059,0.06067663404982169
NPPB,,0.0662440222233105,,0.012032590514356015,,,-0.008817949029006603,,-0.020109210004499053,,,,,-0.019021764700200033
CCK,-0.019656558769894954,-0.02270850205290472,0.01723243427968301,0.07396666295494937,0.031828446422863366,-0.11030738479962954,-0.016988978375336267,,-0.06109785947895459,0.06639656316998283,,,-0.02731957847111153,0.06106870069365687
SEMA6A,0.11901264928042125,0.05605272950415008,-0.0016004936894725948,0.030963133533043464,0.006328125891188618,0.06197299406926481,0.026984852506971045,0.1698038749215592,0.02367429276173666,-0.013131500455988411,-0.0505515063939772,0.08570430753935708,0.015041366459867369,0.056660891489976654
IRAK4,0.033784111744142996,0.050580898174971335,-0.003593690491614179,0.03756443671675516,-0.00738776549165402,0.03116920362593264,0.0006013554390103585,0.083370758007044,0.03939968252031609,-0.02793195691408326,-0.07206653656244125,0.06250067288587348,0.07090280008434405,0.0656229878506884
GSTP1,-0.060182711971275435,-0.005679595788435715,0.03652334032288167,0.020767885607846367,0.031710550567825284,0.12224567359877093,-0.01914300744026753,0.032114294778865,0.018502182942482917,0.06887576531428287,0.10592599485689905,0.023574603740883254,-0.03663325257106799,0.06308798085983518
VCAM1,0.04076186724196332,-0.05105722534846585,0.05220081752042813,-0.00863518931586727,0.062429197822903654,0.0897762543077775,0.0086614800422794,-0.05445761340524344,0.02666542960141863,0.027095453597724736,-0.03817054960145412,-0.030461468976964817,0.04981686088519183,0.04841282489579237
NXPH3,-0.057722787848674,-0.04137901273270308,0.03549661358704086,-0.02062653247834786,-0.00432570409932098,0.03995745908075456,-0.003743795666182249,-0.04878335151285104,-0.02798205818715959,-0.034174474646869756,-0.0952372767595358,0.033094545689214654,0.060327765099328814,0.10154479112249254
MTMR4,0.015091939188254227,-0.025736003589641124,0.008633166191337253,-0.0043333711540958315,-0.03114659358549261,0.052360402154066066,0.019005653955466592,-0.025441359623144755,-0.010602015708908567,0.07396698778364982,0.07713903196978261,0.029805963296395968,0.08551237742146915,0.025936157206160732
LAMC2,,-0.020557247206293684,,0.0018193054856984773,,,-0.021365719059886767,0.014392437365018496,,,,-0.03753574415746376,-0.022445922742480567,-0.0008193793702003631
IL10,0.03143211177684286,-0.035464576758611456,-0.0267861353981339,-0.013586459764378604,0.01831565497564595,0.04089102988005868,0.003214093475186115,0.05678517834920501,0.01903789937261762,-0.0014271481510800003,-0.06694952192289817,-0.06537253944026147,0.16467256377870867,0.08184447648458097
SEMA4D,0.04174356287806476,-0.09748312995251228,0.008254325865845501,-0.010421293636085504,-0.02858992831955078,-0.043954321244858756,0.015361968043530082,0.040278247347344635,0.00700819032434665,0.04685296870700103,0.039141307372365694,-0.006855412247813068,-0.07881474300016213,0.10730310509245757
TRH,0.09091872830407183,-0.0609037189553214,,0.06217002286398477,-0.012985884857731052,0.013891988013383236,0.009268975967481545,,-0.008563238130374075,-0.007584201667199176,0.1477315457814396,,0.1538607878646316,0.01830745897007582
SEMA6D,-0.03894142064544292,0.02652398117986503,-0.0033838819014049924,0.043429800878102776,0.014303241511386663,0.08587268664941021,-0.019365616523607035,0.0776037324654514,-0.007145177899957279,0.03471987514063447,-0.040289559683309065,-0.06942068215641932,0.02477215092641679,0.08326086383015356
CEL,,,,,0.048580014990080696,,,,,,0.0102989167707198,0.053654198158908824,0.015290917626735857,0.0695385575214504
