,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,,,,-0.02111686875119656,,,7.301513599784573e-05,0.053231902592963246,,-0.03151970207911651,,,,,-0.04014595489800438,-0.03709226970764808,,-0.025221542286907272,
VEGFD,,0.05052336894633946,0.014863077771797352,0.06802718928886287,,0.015799554612147503,,0.09158319935363131,-0.0033449219546330387,0.006709768298843533,0.04381074206645719,0.060595385115553714,,0.11639842431905184,-0.14116250500396768,,,0.10269945432906734,,,
TNFSF13,,,0.00629931419584152,,,0.0014998561717641985,0.10039005623919929,,,,,,,,,,0.07193271369772233,0.0700511198039168,0.006257032849343809,0.0030535862150792106,-0.02405949748148947
WNT5A,-0.007198955899334053,0.08489129194050896,0.03428974184146197,0.0003721756168734411,0.11880712895756695,0.04237638777859256,0.36892972380418393,0.19308805799429948,0.020155535720986394,0.01767362106412042,0.030942597035054493,0.01441533743320359,0.04023514158121951,-0.018052518283057695,0.02768459921840871,0.11014587527791674,0.027644024008934828,0.01083100032235457,-0.01804935432369567,0.07003329945984131,0.17809492402223642
CXCL8,,-0.11286250795414983,-0.03689147398383294,0.09987042109572959,-0.12096698044809397,0.0030577964424873343,0.01599684126349215,0.1040219363109669,0.003172345431714364,0.06799066325240878,0.06650788425114838,-0.012781788289055056,,0.07030614902807303,-0.022668233908888034,-0.03533391369653451,-0.19735478270654339,-0.2916655915661938,-0.0043181931356821995,0.028111974493068168,0.08986066104215064
GRN,-0.09900843382731916,0.11440231494026343,-0.01163478719869662,-0.01938510355994977,0.03664305859895173,0.020284829645679816,0.19141453192485486,0.21573320548824723,0.03216885550709004,0.016966173837735122,-0.02974383435098146,-0.08108131944944791,0.04069097346779959,-0.038666251239379223,0.0356988064451931,0.14540691085529292,0.1106403902736956,-0.010503734822676258,0.0001284374576071558,-0.09051054995861502,-0.0414701522773543
MIA,0.0034449439141990023,0.0767121420601846,-0.016794545590411162,-0.009248415645951559,-0.10803121044129912,-0.02285969318401114,0.13435678398843318,0.10402857887409522,-0.02114096188409147,-0.0315862773932225,0.09741270428119306,0.05665480462921309,-0.004687181869973174,0.04011977849487123,0.0027572161184596183,0.1127759038511339,0.23412110747488143,0.3178789426724051,0.06526219469298451,0.14096507582896806,0.18096249145778487
COL4A4,-0.025228968000108012,0.1453071106145075,-0.03938250723206879,0.022891650990872356,0.034057428550597936,0.04535318892298391,0.05181899996341085,-0.030966353950360008,0.020594273537710782,-0.027141817300502583,,-0.013396607590379079,,,0.0011676519321190222,0.10743319417182877,0.12406249760560763,0.049694982958159134,-0.006771111611575502,-0.025401971447581894,0.057028128286256016
TAC1,0.021039835084423947,-0.16292781056668942,0.029855003637787866,0.016263725774961404,0.06076309951099925,-0.01827019906803809,-0.2705535230183559,-0.17580805305604172,0.025985754560143914,0.021183054865450482,,-0.07953308092146234,,,,,,,-0.011577081946127997,-0.01942747484818148,-0.11618682249814646
RARRES2,0.07707122509785481,-0.03072876060116417,0.07901020090706641,0.07231567850742227,-0.04488281526634389,0.04417991122503182,0.2139623624767664,0.2825187690663887,0.03955371569283235,0.008782176377994399,0.09193322135946365,0.11468554937727057,0.15277842709907885,0.04227017461557733,-0.07588795028734535,0.14228722051334633,-0.09920660083341377,-0.04263942606623427,-0.012041891160200283,0.10397766308492266,0.024236612705043025
FGF7,0.02663189208846278,0.04897146011291002,,-0.01308152039500104,0.023998928976702787,-0.004525468641376824,0.11065574122055968,0.06501123914583978,0.02185270484865354,0.02119465012477129,0.0164197327912894,0.015490021736906669,0.02694535497725246,0.08438215984818133,0.11850404253290288,0.17927019126519494,0.07196860217260209,0.037522630482424366,0.020179191720549917,0.21364287027249151,0.1428593172498645
EFNA2,,,,,,,,,,,,,,,,,,0.02796397564708342,,,
HBEGF,-0.04166825107696655,0.10137055010431689,0.01045624543214866,0.0514812779493175,-0.04739884569226608,-0.007036414309408522,0.22446403157261255,0.09833125231294682,-0.01878319401256273,0.06169715303225457,0.1412415528587286,-0.021543363292058502,0.1014665881337506,-0.07381915178162368,-0.09289919025193911,0.06395133502686101,-0.0014186507647477797,0.07002001852964085,0.03214451010081913,-0.030808784432437484,0.23896734314361645
CSF3,,-0.05372273327149848,,,-0.053478305042703136,0.05180073207354885,,0.014525485873143673,,,0.11265760773799571,,,,,,-0.12377510244974152,-0.12252911499960448,0.048870755703000736,0.001162374039420837,0.165955637919199
PI3,,-0.05714455585050155,0.020619879269569867,,-0.08314173597196052,0.025748330869347056,,0.0222930781268401,,,,,,-0.031940171183325816,,,-0.21697272873497137,-0.2842926471322057,0.0689308305601623,0.007858978047025827,0.015488769331286689
PCSK1N,0.04557939484421354,-0.06972360919718139,0.047760278846967874,-0.025857934621682982,0.10280011521257229,0.0022775414499710237,-0.12875217709494977,-0.0233059838505817,0.02099483802521933,-0.012496995646090678,0.02463907935137867,-0.09793500466881545,-0.020044446558094613,-0.029196823660196186,0.002933799308646456,-0.009058568743616177,0.023380674761699284,0.06617850658371534,0.09074905745012453,0.13014811482730854,-0.1506391584402805
NTS,,,,,,,-0.023081362343830136,0.00026556367397751927,0.041414360438014386,0.0516173288549014,,,,,,,0.03128259316008714,0.060462885325157964,0.07258831970836825,0.07161189809380807,
SFRP1,-0.01738388350828487,-0.01546230230634053,0.018441733047279342,-0.03926918315726616,,-0.016664202660319406,0.152153324880129,0.02712772981731865,-0.018718398240472642,0.013141752468825567,0.012873774993385793,-0.015054939752283458,0.08862822090327757,-0.07600258138420314,0.03426700205677804,0.05403188139050232,0.10911819462437385,0.09476028755569349,-0.014240833908265815,-0.062242390639738056,0.006337072754615683
CXCL13,,,,-0.003645310992347479,-0.04731367648242037,,,,,,0.048966165006997124,,,,,,-0.02466791918826483,-0.029142183234077544,0.005757519960862279,,0.16412015085384687
MICA,0.005647662138083477,0.043454752744535356,0.023683659945854776,-0.02075506942775483,-0.06555345853337181,0.02056712548377722,0.03604889696198032,0.0943435039701003,0.001218845938682773,0.03760799115080676,0.09285049992738889,0.0917548090079432,0.03301061451524565,-0.008107441463484348,-0.009414052407415434,0.12752815060608308,0.05283794948289151,0.08983578794148007,0.03088533867753194,0.13195658994859596,0.1479301747881828
TG,0.029556352298089932,0.041936473267613704,0.03459886723362443,0.03875535289877991,,-0.01567210098213792,-0.031184977116956916,0.06732379752933655,0.0684775682162927,0.08441793437972335,0.02536035502897617,-0.039802903527028116,-0.00017611004771985136,0.04881089197401643,-0.04254457320420513,-0.022343208409756225,0.07751175998526534,0.013031096445369386,-0.04043784934451451,0.12023929564709607,0.000604681818124346
ADA,0.037266859544725466,-0.03736929932251934,0.04076789247756925,-0.060357681139837374,0.055537862852472294,-0.01787861513284333,0.1577523596086517,0.19858282293134122,0.01445141222243957,-0.01688941989816605,0.07824349191756079,0.05563166614401165,-0.020478978435811295,0.020470937288597627,-0.036569612095460544,0.1318352382301463,0.05873645254383701,0.10274590540517459,-0.03980321599616801,0.08010998052537954,0.16999920546302993
LAMC3,0.013067932433181342,-0.012522598076736904,0.07758739692404157,-0.010567226782956192,0.07274368417235944,-0.026242170950621684,0.159472666933153,0.22014147853609936,-0.026838893247992594,-0.020514328433802978,0.06751034997446027,-0.03314285601220248,-0.046259167719262057,-0.07036331729213699,-0.035548291866571054,0.11857367446960874,0.11636040415077,0.1076166837397612,-0.014496286494649898,-0.07553738271153729,0.08798017376651288
CCL7,,,-0.0019579441686615917,,,0.04269651075946239,,,,,,,,,,,-0.012643398571082903,,,0.025920255721637295,0.06396586263100015
NGF,,-0.08274880462151618,-0.020264092419935733,,,0.022572360396514085,-0.005310106516423236,,,,0.10426277620715026,,,,0.08938434634169178,-0.04388272018826291,0.09842653118713864,0.05149796415300557,-0.006847695185113889,-0.06291244525213449,0.04778915825705219
TNFSF15,,-0.028459853869866127,,,,-0.038937092834615744,-0.011595182887494946,,,,-0.013320005294940894,,-0.017430229668336475,,-0.035900014701488604,0.027422547312443857,0.04952883013646446,,0.0004070950533984845,0.011631296167585486,0.21429572613955045
HMGB1,0.06474489463076641,-0.002896731264023882,0.010195599606284671,-0.006369503795859684,0.09990610760793489,-0.04544607041404059,0.19250129429367605,0.2501730974084579,-0.01748902771379357,-0.009330182007258492,0.1427227714882668,0.0379217509810113,0.007771278276043788,-0.02872629132113686,0.045687276225683186,-0.15592997987838733,-0.0021700534303173416,-0.04324023812975393,-0.016887772801855782,0.04629173460069967,0.02070233578238917
ITGB3BP,0.02899751361964262,0.11983795176997661,0.027646451411857478,0.045826039973717404,0.05268046132774765,0.00512499079113291,0.27024410190369136,0.2212500991009338,0.06810315767605929,0.0061883823399627395,0.05167321771434718,0.05883369790697581,0.146220071372215,0.00934570350657056,0.07687029216795642,0.11206242825744192,0.09544574663552631,0.008013324081365283,0.002534026099794352,0.06669175812265363,0.12275324425097418
AANAT,,0.03569009639433111,0.03057104970031571,,,0.01279546906877883,,0.0355992563321737,0.03033363122633627,0.05025614091816048,,-0.010117892068277918,,-0.024688147850054177,,-0.023591296242910818,0.037374913639816154,0.05719883839762492,,0.026625498687570075,0.045070778001384315
RELN,0.08954115583053984,-0.03507320142284231,-0.019693077918675098,0.034342393333592396,-0.016721233247630866,0.025037987598850057,-0.05136427456492109,-0.09408422546393513,-0.02310181593322167,-0.01228005827221578,,-0.03167529064633807,,,0.10968001773624754,,,,-0.0134645904171557,,-0.043788909014557384
IL15,0.03677387126092674,0.006989008829428188,0.05795270175017958,0.07789149245119918,,0.012447555515932237,-0.02401263646581846,0.10322936616730764,-0.012117738691114767,0.04024509397415103,0.0340022370354908,0.008338321954117925,-0.019908031150645596,-0.0475366227988313,0.007383726308827764,0.07669202770274818,0.02404458325483203,0.010118148911656836,0.015757848949206836,0.06355453359873922,0.10292945273916161
UTS2,,,,,,,,0.1680081216013958,,,,,-0.010882148782213703,0.08558390777146362,,,0.09860021248216913,,,,
BSG,0.07186236209786283,0.1405064456901518,-0.012778131094853772,0.018392017932639722,0.06942999760223074,-0.013946457127511172,0.14301353027087096,0.025736423316801045,-0.03606589288302956,0.03155753491556999,-0.01030290234326287,0.03204594373655794,0.11276994871178442,0.01292030326729394,-0.06676069303242026,0.09008175693272415,0.11923462127416684,0.003914787845348779,-0.025486626213249278,0.11735447450478433,0.21829760063396172
ADAMTS3,0.029942267043459522,0.10007679109633677,0.06403823214934007,0.06515224573603781,,0.0026754267291919415,0.010490531298015538,0.28345571952091114,0.027260239413546133,-0.03618197056688819,0.013076411922065824,-0.03226324344072524,0.029859206125546336,0.006192496689269905,,-0.00425932210194622,0.05379420508009447,0.15487828441484008,0.08343780131660158,0.17010857996299752,0.0067795522077482165
CD34,0.01874104085658026,-0.03758698651071006,0.01871159378445208,-0.024351090744327755,0.04938065177810349,-0.03045691874832004,0.10579987189935491,0.1443367666125998,0.03721927987248236,-0.023232136537875276,0.09581601874194269,0.004649183973528964,-0.040366381089909815,-0.02917328572050787,-0.026135921279167623,0.20814708170449156,0.08019837330654189,0.10254101782617654,-0.01522005492259117,-0.02750250787480968,0.05427988010797474
CCL23,,,,,,,,0.11045032764803889,,,,,0.02637193803938815,,,,,,,,
PLAT,0.05900701674374563,0.20192211518492278,0.009969337135754557,-0.02704846277352854,0.03840308386918443,-0.022771309943680065,0.2914665909594735,0.22836368310116578,-0.02524769760692556,0.07936561768105456,0.0605100445757615,0.0654352054116184,0.010151014396633934,-0.07166078909074773,0.07728023175510183,0.17896744477968715,0.14629294851133343,0.15742752541994234,-0.001018184571898661,0.017149607118954174,0.07952413116685735
NTF3,,,,,,,,,,-0.04906047420298813,0.027160837710414887,,,,,,0.10039244437184008,0.20301082629423917,0.06824821511069099,,
LTA,,,,0.0755068788301684,,-0.0289400972441123,,,-0.02094521808120805,,,-0.021503911893854047,,,,,,,,0.019096177483227082,
CKLF,0.048623876992028,0.07845354782217726,-0.029790266255176022,-0.026936755064742326,0.07584926233747147,-0.025772752082034545,0.2740338038147131,0.27387577607184366,0.0348680766045506,-0.0013995496826938653,0.05986007319761726,0.08825259008728822,0.10014214991824341,0.03732619799742564,-0.015403489037784164,0.18568672222957153,0.15351988425032895,0.16722188566658905,0.019152962426456466,0.13718604422528236,0.05377299329388153
APELA,,,,,,,,,,,0.09713557875208326,,,,,,,,,,
CD24,0.015917366399741395,-0.027275638990252957,0.03633903488959443,0.08986539612606612,0.14663239519972662,-0.004505015695490573,0.2068504586283261,0.04286551103942514,0.011754457645985065,0.030217611011429293,-0.0028630747754095063,-0.038692296543143975,-0.03007685426001225,0.0037015602736489143,-0.08984878239524934,0.2118975749382538,0.11705970613815808,0.06206532211399804,0.08256888504466588,0.11735645350154589,0.0027632060602021937
HSP90AA1,-0.047877239491581854,-0.06883626410056136,-0.02441239643396366,0.02283448945640307,-0.09180771524742917,-0.059762519696518406,-0.3157638013257732,-0.23347416277551614,-0.03312125530089903,0.05313267839502995,-0.09312972156680717,-0.08680004645333644,-0.1317088566774521,0.09065352699398002,-0.025268335343051323,-0.2549327992763759,-0.3539373950351554,-0.340827445357387,0.018061258192545695,-0.10859832799421387,-0.1521985462130351
BMP4,-0.025964264846110575,-0.03515803523633906,-0.005922021224154199,0.019790174332409795,0.01403391874416221,-0.012340404476902952,0.3596701039358307,-0.009213599864909812,0.04047468493188999,0.08307879581597977,-0.05554353437413444,-0.033413839548681115,-0.0070219975626917884,-0.009660069418911373,0.0667630092767363,0.10230831372453893,0.059928325082890914,0.05284776787059105,0.02622376725561912,0.07677311790455905,-0.08477781720818796
SCGB3A1,,,0.008958179175529825,,-0.005194759336413399,,0.06295325396196436,,,-0.005183619308731942,0.00199426312318841,-0.027362569519072854,-0.0066959512530196455,0.0483120213847134,0.00634426386090285,,0.03260602590996702,0.1176144054445949,0.015143008676416379,0.04204037783515258,0.03220134912524164
IGFBP4,-0.009949327830525224,0.09388829118426724,0.016332688277966734,0.09852537451210414,0.0051979487862207725,-0.09647668192826607,0.2775146350140331,0.2206454280002727,-0.022741317182391713,0.03731051421605368,0.06226890931949483,0.0039674440757723715,-0.10286275739318561,-0.0664686517808337,0.027938083466402946,0.06307509009496763,0.03604035436084328,-0.13245165632742742,-0.031484973841784454,-0.0900140078984428,0.053886543793154114
RSPO4,,0.06706862627438752,,0.0465385960427177,,-0.013554241367100737,,,-0.024360563740865683,0.0529609072996117,,0.08232779635333207,,,0.03334236995517152,,,,0.0154116165546582,0.08308112467726834,0.09791502749430242
LEFTY2,-0.02497951654156965,0.09215508314772061,0.03825329097980325,-0.03156872825489231,0.011595105370159906,0.05411915444042228,0.21710940794292305,0.25498416829649256,0.03628971526119315,0.026331025892800872,-0.01139408439069129,-0.0026809243548518947,-0.13419620263300772,-0.00938086069430656,,0.06441751862676529,0.0513826366119064,0.012180216545535144,-0.08151151529088994,0.021263412234973796,0.04437839180148229
PF4,,,0.07159051213477087,0.05819023777731096,,0.03457222942699607,,,,,,,,,,,,-0.019973057209452957,,-0.047616605995876,-0.05999394512549446
ANGPTL2,0.026188107283121608,0.04052577721290068,-0.022223803339278276,0.011234055580956321,0.11587823122394729,0.026609897810582837,0.4217474227300521,0.22005165212694572,0.08828393058473885,-0.014851108045403636,-0.1743832211302745,0.10748048063053171,-0.02421314859518494,0.059178170910658204,-0.04890170926548244,0.08559459249974384,0.18455093456397484,0.20924990329219584,-0.05592282624685949,0.069907694877225,0.1665113977887335
LRIG2,-0.02714965289698069,0.09203469474669994,-0.026018637928223898,-0.018080665001551716,0.058477579939145936,0.013044850933307348,0.1866940630104958,0.10168566202668214,-0.011142420092377795,0.03449140200733971,0.003331155205294992,0.09307080401160048,-0.027206007875897175,0.12444180896404958,0.05248678176524802,0.16247152075433102,0.11913797214886372,0.15554760578688698,0.04938341374800062,0.12389276625248534,0.07051689808106959
ICOSLG,0.03665328027350688,0.018714308243208414,0.025632958610832014,-0.026318599397173376,0.06909171487718455,0.06666329984410158,0.16824726159385878,0.09552686719191518,-0.022196273801286318,-0.021587916222510727,-0.03967475426153563,-0.026254953684402775,0.09717711763754289,-0.07989214286066501,0.10372074379080387,0.05246858774216102,0.07138930075500433,0.17969529600692746,0.004796436180534958,0.08687012237239888,0.10910973057372032
WIF1,,-0.17503707819545056,-0.010648826057277294,,0.01912396859967911,,-0.29228645708818596,-0.149465315484846,-0.004428175602135201,-0.021858835409511602,,-0.0755569494261893,,,,,,,-0.019106626897331343,,0.02826415741882073
NPPC,0.05933617870593488,-0.0824112856437595,-0.03144388831047428,,-0.012018298312908406,0.009028069360736853,-0.056583280478017854,-0.015732365576175373,-0.03666984208756584,0.030448923619750393,,0.061765607702325385,0.05552141676433118,0.014051762372880838,-0.025174954631277863,-0.08563057489025622,0.029210878047705648,0.0027551735497994985,0.050476105236538296,,-0.012836337732882177
LYZ,-0.07930524585701113,0.02716535938730423,0.008230442077210435,-0.05428165330004178,-0.007597751678788793,-0.0151988194158052,0.08850363876439264,0.18294011701694357,0.02011136198993647,0.011557861541879202,0.08047301505898374,0.0038471231159352306,-0.06997868978327491,-0.0033239833733683774,0.02617787330967033,0.10102523346220883,0.05991767627360602,0.08323424925147822,0.03582215987826553,-0.019168505619031898,-0.059864548090562575
EREG,,,,,-0.014736533807084595,,,,,,0.017528186990542517,,,,,,0.03206824439680914,-0.038351535342544756,0.005961887519113071,0.01986130861333754,-0.0779348040697974
SPTAN1,0.0427939118215643,0.10249485204316658,-0.03592874962069517,-0.00462498524347701,0.09441883572618379,-0.003976361447171168,-0.14934259986083823,-0.05665046293985393,0.021226422776249466,0.015066362427827431,0.09979230521561433,0.04557800065197431,-0.13391521892090708,0.04321773297602289,-0.024293568412232715,0.16958217290841776,0.009810581976548348,0.056869814065323196,0.04819462263492511,0.022585682063467522,-0.22196403747140392
PTH2,,,,,,,,,,,,,,,,,,,-0.002564403229637276,,
LIPC,-0.017209258173252594,0.0979615804422123,-0.03580222332811397,0.017832641608559407,,0.030189310144492974,-0.07564477036211731,0.05283392462363691,-0.0009162430865767835,,-0.003728613256781866,-0.01482263607940767,-0.009731979638642321,-0.03329959561229508,0.01180301095172478,0.026153013361710952,,,,0.0049481997694821,-0.012335589637776263
COL8A1,-0.043037464451214355,0.11992202411898194,0.045020083418583406,-0.014977063712459463,0.023549865288200657,-0.011917451171314528,0.22276619146345136,0.019110535269353777,-0.012216154671525281,0.045314927789126346,-0.020018735319019685,0.06564129466366846,-0.09428317854781332,0.029595818179748115,-0.012653319914378052,0.10391960994074098,0.07977660388442535,0.1316256828530882,0.04834629863306752,-0.0004992907268891578,0.15488361962678818
GSTM2,0.12047667899116495,0.06273318421144616,0.0017729421672763737,0.061568899855242935,-0.024659036673336337,0.05840358890229001,-0.02125634129313108,0.05230937611933726,-0.009032446037411082,-0.007814058438778975,0.03841415130909978,0.01559767307633377,0.024562038617802706,0.16131788897406224,0.049604362372955416,0.06454675553427866,0.10645096060608727,0.10674127420748836,0.05524173861686268,0.12915718415662636,0.04884098132208718
IL4,,,,,,,,,,,,,,0.05155771594591261,,,,,,,
SPX,0.018546482158428235,0.06273278476042181,0.004488554314452875,-0.021674910609344625,,0.01158553116202642,-0.06671587709267203,-0.06740308329827292,0.05633940392364006,0.025636103086892074,,-0.09657682099050739,-0.06153408911781848,,,0.053017125789129975,0.025587454494043087,0.05329517060315233,-0.07083056761145089,0.1775236120062504,-0.09972280844281929
MFGE8,0.06442904621071419,0.08685598637369552,-0.023375506849985545,-0.01584282385326889,0.07796651432458228,-0.060546378532500965,0.12506116791195443,0.09184809298558239,0.05923056246916098,-0.02259569158474422,0.05753528920279683,0.05401706876682612,-0.04920684996496571,-0.08914212064037187,-0.08586584057225848,0.0511443145570419,-0.05522338658218521,-0.0013623869921744875,-0.0272550643492782,-0.004343591293878042,-0.005892641299105009
TGFA,-0.005153064527016258,0.1162317856511101,-0.021934120656809053,0.009455056563269422,0.03270252109621014,0.02762409921023652,0.2089277640431741,0.04932887387185663,-0.021587568186995365,-0.01005974450167596,0.0493722083725572,0.0066634459583485095,0.051472476612242635,0.07193172000461373,0.07107305513183892,0.03500869527904566,0.09648380238500898,0.1338373973788733,0.02568355592138125,0.21879182876103934,0.12724962065115303
SLIT2,-0.02596426069143883,-0.1792481683896119,0.053451700103939445,0.024407720812057627,-7.085601434539204e-05,-0.0328693906322741,0.03319692873016582,-0.06474487768152391,0.024065334921219234,0.06722121976054514,0.057360965733845,-0.04343073622764247,-0.011608891228141295,-0.1352571907173752,-0.026949793014793385,0.03319942200996871,0.1717667375467813,0.17919760912012733,0.0464367104293447,0.025245435295047716,0.14880387815030438
PLTP,0.06241813643339359,0.15879846901354125,-0.016191145023962357,-0.009474355172644241,0.07073399952883011,0.003965560910510436,0.1564501226223863,0.22696406454725385,0.008334801414693786,0.05791574990435192,0.08079662229016654,0.09047898970713546,-0.01437474965664422,-0.06754805053787137,0.05298966818669614,0.16836730070898107,0.06619220504540661,-0.11621057722262883,-0.016727276256617615,-0.021328712892478653,-0.0038067306474664038
APOD,-0.10069333411220957,-0.025253445491757055,0.031835342773378364,-0.02574277799646915,0.10470720934889224,-0.030147978267028547,-0.09194428751870216,0.0750788149706088,0.0202899166364971,0.03343192406223706,0.10319355710756226,-0.06515153818434655,-0.11072552027350509,0.02367976686894886,0.05833796696773839,-0.28360286556792696,0.2948375083923344,0.2883704923897322,-0.06117272662212635,-0.2572057142513582,-0.1875169053436352
B2M,0.06804138002490108,-0.03227072215175934,0.11530268739946382,-0.09338468090318609,0.10184790919054487,0.034375928630784106,0.25709667919009477,0.31525760854429813,0.006847225023814505,0.03231244715335224,0.18781045565063617,0.04360144787127599,-0.13761660106107654,-0.08018064994522377,-0.00823360375410664,0.011214960013360819,0.1724873453761426,0.1501754438590236,-0.04746032122078878,-0.13326064274131122,0.06117242361274624
OMG,-0.03560150510482007,0.03057694998727065,-0.0015285187960358878,0.006846053934735113,0.051848696983792436,0.01554632692047886,-0.09914097083455582,-0.1327863844036795,-0.015300537196962363,-0.023921713699688922,0.09925632045837236,-0.086152548256672,-0.01215922409786938,-0.03435353393986265,0.07017421838590598,-0.17537564607821324,0.2300387438399471,0.2980689717709292,-0.07417734528189356,0.1869903718815533,-0.1756369418345311
CXCL3,-0.020316963369179212,0.024028584948677194,0.07946993075891312,0.013030556328338922,-0.05226750811239808,0.024347695548962735,,0.0508646090739303,-0.029949003616696623,-0.041678057491828506,0.09388796828116412,-0.02824072586790974,-0.03007235529356831,-0.019088030478981884,,,-0.1024317902152687,-0.08808523832880559,0.015835247652663035,-0.0034679702404837036,0.04561955575575147
CXCL10,0.03462198319678267,0.10832099493335069,0.08293962481531984,0.017040534282206605,,0.00929323577768739,0.039120448915137745,0.264509583504292,-0.04462832789284846,0.042250822095399404,0.061319021553548854,0.005023732903911937,0.012405149482676476,-0.03863807245757352,-0.03070673107124476,0.09682862660247575,-0.023261114186424646,0.009692792522942025,-0.03373007193891913,0.07508564547903859,-0.0386454492561073
