,UKF243,UKF269,UKF304,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
MICA,0.0997219337047161,0.017329262120065896,0.03461106917740861,0.009881182354675127,0.09971518028658655,0.001232013020288821,0.12545812178489588
TG,-0.03665311290412107,0.0035398031089665842,,-0.0063922300437549715,-0.0328503899636516,0.13057367629594624,-0.04302940117123469
ADA,-0.02147808888600755,0.05774431083829552,0.03977790474393603,0.027439354039543097,0.14719996346291447,-0.01785505456827176,0.05443861355946545
LAMC3,-0.05509354748961342,0.04677931396646977,-0.05461452340261702,-0.07188799418103306,0.0357894095105737,-0.04571922445006137,0.01844021771482066
CCL7,,,,,,0.06454800253642659,-0.04066082594901304
NGF,0.01839202257071097,,-0.017847627947415134,,,-0.010843214008081307,0.0010982837485026952
TNFSF15,0.02120080073644417,,,0.11833618146235483,,-0.04264163973847083,0.10144885710635257
HMGB1,0.12289517839803092,0.01878677554697399,-0.09264345240113546,-0.06294696358864078,0.022294695709203127,0.03966093048893406,-0.0021110319382560976
ITGB3BP,-0.010762621832000576,-0.00033549968254889084,0.04913215441051771,-0.039243513987865825,0.029431314814425808,0.09274762371442645,0.03743776956292085
AANAT,-0.047479456017039894,-0.013315040305443383,-0.01677939505332981,,0.035921781820866736,0.04139822707469018,-0.029393005887170677
RELN,0.009575941904710502,0.010591594416735357,0.0682288951400845,,,,-0.01624216377834554
IL15,0.15550255332040283,0.056858923849825174,-0.03438472840609819,0.008400144435324141,0.17461144118768585,0.037331252756319204,-0.028023342740293878
UTS2,,0.022152852032972518,,-0.048212624447182904,-0.000806521999386346,,
BSG,-0.07832623343982942,-0.036595856874435305,0.025862165246884727,-0.04316699677947254,-0.12931392164283345,0.01608665325717484,0.04969561401156717
ADAMTS3,0.006487979678907636,0.08128048480771093,0.054261645105397084,0.05813891176661675,0.17841919890228522,0.09400482908216246,0.04405505723720473
CD34,0.013384442024878863,0.050530657791478195,0.036507178082657465,0.04113618643657152,0.03433776583716965,-0.011222388210979956,0.04445670597924012
CCL23,,-0.015150402244062975,,0.04319090442900009,,,
PLAT,0.09058077208508014,0.06159766456279234,-0.04405029575361706,-0.042813542182815634,-0.0029795905113109587,0.07945513699204315,0.057414626723644356
LTA,,,,,,-0.02763038903680126,
CKLF,-0.014505126501739686,0.04578340992875676,-0.017166429332638896,-0.011995917434280258,0.018428832218292928,0.12514059722076154,0.0925278498334892
CD24,0.00757732282836874,0.023510007103617666,-0.030334190006679584,0.07893906558162403,0.09947167985778196,0.049723691027666016,-0.07283138044790503
HSP90AA1,-0.08031535250766544,-0.05967853699386208,0.021903592007963175,-0.035442670473768416,-0.24547644443821504,-0.023033539455974215,-0.181206082930515
BMP4,-0.01030688430789523,-0.021254460778132978,0.03556384975374667,-0.028324082080422353,0.1734988071649684,0.06512990912261787,-0.030172739038151812
SCGB3A1,,,0.17856017258483808,-0.011083325618186047,0.1817025637877803,0.032328716605866226,0.04284549828969607
IGFBP4,0.027496998704513803,0.0521117542823258,-0.05817045251594081,-0.012621913895943323,-0.05680375451794901,-0.04711430796267547,-0.01648634350516039
RSPO4,0.038323996462791055,,,,,0.057936170305485486,0.0760112240992965
LEFTY2,0.001320749671243276,0.0458225274086748,0.1291178474686294,0.029721866808518793,0.07593591681879165,0.1228297225270971,-0.061673664918846426
PF4,,,,,,0.11394398238858351,0.03901380740255375
ANGPTL2,0.042565992271552035,0.0014056512046579396,0.0753947191247916,0.0009444704385446843,0.1004012917795176,0.07425519354669148,0.02185403114767319
LRIG2,0.041513710965006154,0.05126865600780294,0.01655749309464941,0.021978609921839677,-0.023220492385717398,0.03338466717173963,0.019657077064795032
ICOSLG,0.07941559861186884,0.024962823615796215,0.0018649795120281112,0.05407051448778989,-0.12460982257777309,-0.008500367124760115,7.541621627687308e-05
WIF1,-0.03190614884845256,-0.027316831517589773,0.011724377961776751,,,,-0.03496085814955454
NPPC,0.009634390629907726,-0.035850219125613376,-0.04431059822377927,-0.03228808521675332,0.06973834390485793,,-0.06251651711608623
LYZ,0.012011891678490906,0.10945502633549326,-0.01202803322439448,0.022357852615676906,-0.05730897437084086,-0.027774728973637797,-0.04595829509346925
EREG,,,-0.018359993396321772,,,-0.041728277994118886,-0.03342658640290615
SPTAN1,0.04938204449430753,-0.01803967761711547,0.015089408094981447,0.01639882454335495,0.05463760730280722,0.04393250518913079,-0.11873461879491633
LIPC,0.035718575280514225,0.010213506305759248,-0.03288241354055872,0.009561217078916101,-0.05954756381245079,0.02509882667772326,0.02186717570125739
COL8A1,0.147456921251231,-0.019641184496638688,0.09838198118519849,-0.017442064586409303,0.08420528374657923,0.006381831939328986,0.024000190054082892
GSTM2,0.05160566863184753,-0.03263975768014957,-0.010552692121825677,0.06872211782420323,0.005444977100302942,0.06009123903012652,-0.032249636009577795
IL4,,,,,0.06226181205736337,,
SPX,-0.0005015399177209125,-0.04669706513451057,-0.0007477479690717325,-0.042804050692140924,,0.07983806152149779,0.07006039705166586
MFGE8,0.06667437636457926,-0.022016096717803954,-0.0472919410195971,-0.10390244912262035,0.053070978083196274,-0.09725204479657444,-0.021170749577951894
TGFA,0.02619024273185312,0.0995867649307079,0.008540604697495386,0.0076652748318976754,-0.10967701983053675,0.03786470276609776,0.07070526523886242
SLIT2,-0.02782372961969471,-0.04424383925712898,-0.02596082931331179,0.028654095787836308,-0.052229289985121045,-0.04318432368752728,-0.005228068705640687
PLTP,0.005764388348865403,0.11226771176375745,-0.015016807983859263,0.09569586432696772,-0.08546293480489439,-0.0034409276699949877,-0.06523689143804778
APOD,-0.058774716343609645,0.050598456938631034,-0.03162285282937989,-0.004880485570711827,-0.015557896743165033,-0.05627620815672425,-0.0596370329667537
B2M,0.11139590599707501,0.11877419070564481,0.014879608132773706,0.04632090246095563,0.0006208633981600091,-0.06262751196269341,-0.013553543839580781
OMG,-0.008961957363731737,-0.012081972350919911,0.062111276543520284,0.02981927045045797,0.1329951262785421,0.06301657817130805,-0.08850321505099294
CXCL3,0.1221380415688881,-0.017482011427734694,0.07826510989308523,0.0553950513546153,-0.05949141892979158,0.053793179490829166,0.02017342802301644
CXCL10,0.0969071690365491,0.058752535841530014,0.0468372374304199,0.08944764726713277,-0.10195227757397618,0.05043612135867924,0.015512196764850661
RSPO3,,-0.02186400220324123,-0.025655259829253103,,,-0.019691107791471343,-0.06489038995240311
CORT,-0.036281786939847085,-0.03784055431392399,0.004471096599287574,,,,
NCAN,0.07554653575599467,-0.0023148309315374994,-0.08585465485757535,0.07340157949252729,0.13052613705402594,0.09315303512105376,-0.012509973583222665
PRG4,-0.03696628083018016,0.12594060017918313,,,,-0.007301011367724156,-0.027931119146812206
ZG16B,,-0.0204489529436082,,,,0.16292108009900003,0.057707628870475314
TGM2,0.04452667260226048,0.010396935490560644,0.022270654913660804,-0.015347920426995702,-0.1847244697058952,-0.02004139161473867,-0.022621267557853784
VEGFC,0.04548207194195912,0.006137591376905476,-0.02074671259602585,-0.04057425012529106,0.007440157447214456,0.012632195803772239,0.0037671911327285066
WNT6,0.033454576684981106,-0.018625173223005383,,,0.028964075114856894,-0.029652422055262143,0.07684211654053702
NRG4,-0.03358030304874165,-0.02359117837214087,0.04812221716836844,,,0.02137241071558204,-0.03848895962749755
PMCH,,,,,,0.095264964433077,0.014994386543088508
COL9A1,-0.04085361092391709,0.02038238894614664,-0.01810547299004851,-0.08725960117590431,0.03275780146373331,0.0660740725852096,0.12528489123644057
GDF11,0.04806674814968605,0.10113260336816114,-0.04407372118454281,-0.011599786146341594,-0.01722602779839565,0.036866233634605755,-0.004359673760990008
RAET1E,,,,,,0.03697798774384272,
IL24,,,,,,,-0.04302937646255142
SORBS1,0.10866103887117455,-0.010340469754114285,-0.017868814469233194,-0.09620400381854621,0.09164753678510053,0.061348069855067605,-0.0790711763018436
DLL1,-0.02828783639472049,0.07919445335171635,-0.0720093677911112,0.04044477185300663,0.05876481907490895,0.01821372963096578,0.04400890105833831
TLN1,0.06370319282141292,0.0166027245678189,0.026401941378004355,-0.06252145343800039,-0.05186659716214689,-0.04069238351636587,0.06326284867168948
COL2A1,-0.017316351006483963,-0.017482017377056933,,,,-0.014012880231806826,-0.03467648674932092
SHH,,-0.013742989834561988,,0.1001591911731026,-0.0368962253983695,0.11644788519831961,0.024066009040598864
PON2,0.14464693726161104,0.05682720401791674,0.0007422441623289182,0.0025001098921244073,0.27689805152408786,0.07705467823486363,0.12659252122905199
ICAM5,-0.08009270392209647,-0.03416157034771767,-0.018793946518652748,,,0.019203770106773724,-0.05175800695634136
HPX,0.06910486912200703,0.005646707170281673,,-0.03327609234216638,-0.04964479057236366,0.03891865679723561,-0.043676498110690555
SFRP2,-0.04474990140410897,-0.013952274872721018,-0.008450086570826581,0.09086792138865908,-0.01270293121970895,-0.02674324067002243,0.04349892567948446
CFC1,,,-0.018859464172747916,,,,-0.034056673319954885
CD70,,,,,,0.055205497340757415,0.05969643244032205
HP,0.1417758120110401,0.029875118418008984,-0.004429268774305631,0.03757690190811165,0.1287715143514792,-0.0016196160480261687,-0.06525821301895143
CXCL2,0.1102026509918173,0.004315127847905833,-0.04887051099136513,0.08524178606618116,-0.03320354160823146,0.038312442266959255,0.0350528945408797
NPPB,,,,,,-0.019974438090090484,
CCK,-0.020746321704693045,-0.07049943128867711,0.028775820518813163,-0.03423823686583073,,-0.02591223841041512,-0.14635614917227438
SEMA6A,0.09654825632852204,0.025535896405871672,-0.01904509718149861,-0.052529916719710086,0.10044839067589834,0.10219048947607558,0.1055850429984591
IRAK4,0.09473395867629657,0.022755841869507295,-0.041119571930434584,0.04919870152086315,0.044562262205257525,0.07175685370214577,-0.018368728397747912
GSTP1,-0.008804916272763365,0.0359898758441034,-0.022965880904780064,-0.053383418923716904,-0.06397259523986458,0.05842142984380426,0.09119243482432578
VCAM1,0.1655386324957976,0.06723834811148507,0.031861526196363905,0.11107424574345588,0.03869693976111758,0.013890030643256796,0.08569705128198679
NXPH3,0.026177668005295574,0.008417054025097173,-0.04814295126225666,-0.03828751433857455,0.04630092790152927,0.1009440317977427,0.044794254461547584
MTMR4,0.010354016865283908,-0.00746630238931972,-0.0471059651658116,0.015900090341701402,0.017072237581841905,-0.009439873616361671,0.003176314506815499
LAMC2,-0.010877294619498398,,,,,-0.016319628762085578,-0.03706343654353257
IL10,-0.012088757788730635,0.01009997084875253,0.00506755297928711,0.015145173885800558,0.022395693471869725,0.031202401142221153,0.021971897952386597
SEMA4D,-0.0625525421234004,-0.005139919914204682,0.062360223590363806,0.033211832010280426,-0.036932240933828735,0.05789496719426485,0.0039418732349239686
TRH,-0.02001296181811163,-0.02456608893047878,0.00968189326980251,0.08774251374439619,-0.05071088692387896,0.07492857351260426,0.011619600460756137
SEMA6D,0.06993982098649473,-0.003211286999322133,-0.06280276584864312,-0.05837046568886167,0.04992007363825541,0.04768169245142513,0.05865002869568423
CEL,,,,,0.00042337613365578907,0.041929032518690484,-0.02719539455445448
PDCD1LG2,0.08838637255817405,0.028514421627613862,-0.042046433346329196,0.05382110143089203,0.04269706977688788,0.07879498393417077,0.05259285207151007
SPINT1,-0.03421846685785077,-0.006056517415335917,-0.02852287458248355,-0.0009126178153323465,-0.006445547431420446,0.010400631905886241,0.11205464933064309
CTHRC1,-0.014425387006295408,0.0979531618351416,-0.022160897046390272,-0.0584858691782091,0.11876263641651881,-0.050032276372127045,0.027818377097076675
PODXL,0.057690726431194196,0.06552106821362422,0.06291162803939829,0.014876648809624903,0.024020550513235837,0.0041372346746628465,0.048882609800359876
JAM3,0.04658348738575697,0.005355709016727324,-0.021834035746034392,-0.04054083963541907,-0.06203322007427495,0.011858673797916922,0.00725761554612085
TGFB2,0.07016784073144872,0.09132471212091443,-0.0010560270335187817,0.07866413225648172,0.0007231592496180377,-0.004464986532534415,0.09788595253676927
COL18A1,0.03081984926601953,0.035875537030283955,-0.03076346727843087,-0.02102418963469695,-0.0038779804546406117,-0.08781563632550637,0.0010115419570088035
NODAL,,-0.0017881367887283917,,0.026208593764430348,-0.0796136827901606,-0.030619088438875043,-0.014042613494720961
INHBB,-0.025278010115954628,0.034235210758716,0.0394675735930671,-0.032546322880629724,-0.05811314774972958,0.09283786464941643,0.03417450976938799
LCN1,,-0.015341484294632621,,-0.04396379317430176,,-0.02262450225145518,0.032277694188760274
ARF4,0.05315201476776924,0.00949403786742254,-0.03301765118623198,-0.07221797878690532,0.05105802347789184,0.015342280155351197,0.016946633760517416
CXCL14,0.037473861215498935,0.032214947967485405,-0.03596815875377623,0.024514459071587683,0.15212854646327625,0.11418324597812218,0.039508779337154895
LIF,0.03214405711538962,0.1399615131401746,0.05715770121837951,0.07234821378318572,-0.04297479236296843,0.009948894046537286,0.06505007103747507
IL17B,0.162871499075562,-0.025336689226673353,,-0.03729084782892085,0.001963611696311601,0.07420478397396081,0.004059876004208625
MMP1,,,,-0.01533444548866697,0.1128426765754137,0.0041346716413948785,0.040507450137358264
MATN1,0.01332462603905654,-0.016084503292412542,,,,0.06786363862838975,-0.026786136036880268
ADAM28,-0.027287820716315355,0.06739290303600046,-0.05583108885657088,-0.061114328880497344,-0.03833240294526219,0.022218016180323263,-0.021478745599760117
TCN2,0.07247105560594062,0.05413713272495597,-0.016780432435203368,-0.03802063962484739,0.07460170754101768,-0.014883870218760656,0.09517248813298673
THPO,,0.10525945709697208,-0.025471358825579677,,0.11505704443176704,0.09936128968318866,0.040147861038514705
CUBN,0.004140684712648975,-0.0005447936792037256,0.034648493255818286,0.02785555219040853,0.14516976791592978,0.046739191987080354,0.06026858834179316
TIMP3,0.055388673308650944,-0.0017038452981137403,-0.0884561590028403,-0.02973850792168109,0.06002299629514047,-0.09641257819664621,0.040864464590617745
PIGF,0.020237392920391,0.023475213833220276,-0.03958280467971148,0.013290737134235363,0.050332255755162335,0.09659139827943913,0.019586128275255927
CRH,,-0.02359116859064763,0.0024543436369927197,,,0.1009985929994342,0.03227403173776281
BDNF,-0.007869882032884638,-0.01934367788454871,-0.003429673482749419,-0.04040079914271529,0.017156151987203005,0.07942733342877548,0.1450825974530643
CCL5,0.1058223096008113,-0.03482529948663641,0.00014520137861588216,-0.028253455435795473,-0.009397939070946909,0.014404671527031943,0.0010237681204830539
GAD1,-0.06608674373846798,-0.06920866591007331,0.032827563764022225,0.06225249137024718,0.17059254926973375,0.0539186467938042,-0.06398600481278133
COL14A1,0.16398409520285778,-0.02721490618284735,0.03004723873919684,0.06180758860089398,-0.012941507781488424,0.028241317475461682,-0.006128373295756806
HLA-A,0.1423661308466213,0.09872851521980806,-0.023141227869235476,-0.01897531043843826,-0.15124151556895654,-0.03693060187323656,-0.08136570245792277
CD5L,,,-0.02658219844074757,,,,
FGF18,,,,,,0.1862614585439962,-0.022474604361736792
ADM,-0.07088800851658988,0.03211844917711083,0.028166756256905772,0.06639523785933536,-0.20369039538222586,0.010621106872992087,0.09190182632762019
CCL15,,,,0.1039391582217691,,-0.01940385135567603,
GNAI2,0.12260784385201871,0.11216362389558808,-0.03503795535286134,0.043650877152219957,0.02744372922061808,0.0218409240158197,-0.04333871791065054
HDC,,0.03136082185807246,,,,0.060682898548995834,0.028841873633736023
COL11A1,,-0.012858605832551918,-0.014968700489812425,0.06982178110534565,0.1425546614393807,0.006491874628920416,0.08819396252021784
NUCB2,-0.006391431866812401,0.016071082216721676,0.06736966065000993,-0.03144023123388535,0.01084487928645807,0.031027528755960366,-0.10278981859739104
FGF16,,,,,,,-0.026394242934716833
CXCL1,0.020494096164071655,0.0007451325217140428,0.040679318329635915,0.02686820382626047,-0.054186211581610716,0.058923283841352696,0.03590577076815727
VCAN,0.09015912935905439,0.041159658759288606,0.014997452297558016,-0.06516981144761787,-0.03632867753914141,-0.08833872509805597,-0.0404001114546668
MMP7,0.06663647524869817,-0.011198018331647248,0.051563820775450464,0.006017812672293687,-0.061626181495975214,-0.047245905006939766,-0.061658553288421264
PTPN6,-0.02849143101130971,0.03312148679588586,-0.010152282308776062,0.07006195139109778,-0.0018644417044239294,0.05303321097520133,0.001596982731055362
PTGS2,0.0198159347745197,-0.05952019338290848,-0.006353670429991626,0.057114042551925606,-0.0858514268840634,0.018786024852777045,0.07402863454138817
XCL1,,,0.0807815143111593,,,,-0.04767076107597326
CD58,0.042220048120597105,0.021733132544791707,0.029187276033775727,0.047737105983401855,-0.023041454640863396,0.05932992971894808,0.01429863859401723
TNFSF14,0.05765100565206053,-0.023332716870308863,0.03226467719908298,0.031601210901503786,-0.06995538749431915,-0.018680832207016194,0.009120157841539024
CNTN4,0.005403199071996722,-0.028243641553225143,-0.024654924363740487,-0.03957214584136566,,-0.020183295847934254,-0.01693836606213081
INSL3,,,,,,-0.026568273798229465,
BTLA,,,,,,0.0071377915898098295,
MFNG,-0.00866623604650644,-0.004831722308029547,-0.009525766100640919,-0.07056947190570761,0.06639770472738779,0.026205720769078383,-0.05463331818624644
ICAM1,0.12015468061988996,0.08617403581321183,0.0737315144682469,0.01871366908455664,-0.03125749203618798,0.041123600821286806,0.0373929953375494
PROS1,0.1079653938392839,0.11667208481566706,0.014686781454633417,-0.038247445780119245,-0.026248078180255378,0.05394629478473004,0.032484267403307024
CLCF1,0.10121257841973764,0.03665269656950464,-0.03598167815158477,-0.03827215431301615,-0.17695339897457588,0.010299022914926,0.07134784439050919
PSAP,-0.0786135822821185,-0.054557014444663994,0.08676151752833682,-0.06260802896661337,-0.09309430260755962,-0.013829077000262235,-0.16372021401405024
EFEMP1,0.13101843152802117,0.05076267403836252,0.021889077311279807,0.041900773256041864,-0.0836813270837472,-0.03539620003361388,0.035912463908050925
C1QTNF1,0.10934966097396814,0.044599800722681014,0.05613706521251388,0.035983547351053115,-0.13996174238492634,0.023960327298045248,0.02776703281922841
ALB,-0.04087545155671817,-0.01878326686917019,-0.005725781141065583,0.024559561372142085,-0.08059403101039388,0.04012802311811073,0.10685184174846975
EFNA3,-0.005993456796707745,-0.027182547542066594,0.007188526886866517,-0.0541118376936511,0.04494454133899151,0.07623175719966316,-0.040599163553755875
DRAXIN,0.07240629530326316,0.09856062642425906,-0.021415300393273395,0.020592273811031434,-0.06070028784842524,0.10575777732581791,-0.045080717543717896
NPTX2,-0.011948253219046813,-0.04730471940381819,0.0329423610380024,-0.012274784721912253,-0.13448238272810667,-0.02914059200932467,-0.006190527577707332
FGF11,0.013379191004803169,0.09865996083317287,-0.027261251709117668,-0.014881482390011308,-0.10102719566077396,0.03386588108151387,0.05277409957403163
CD59,0.14540744679150236,0.015055976620541133,0.0051944270324768786,-0.04017237535199619,0.10071987039393242,-0.04173914945358163,-0.08730563743031945
COL9A2,0.2054323419464817,0.05373431134472563,0.015335112199908777,0.014503431562263401,0.14360306441085954,0.07523839491640678,0.006368486457763687
DLL3,-0.009812490021855429,0.11701157089249586,0.006846249100400169,0.053024839377463266,0.12913347904974556,0.11429025668742858,0.015130381315915854
FGF5,,-0.014957009668384856,-0.015044926811877031,,,-0.029559746443672087,0.02137707242032682
LIN7C,0.03301318961769818,0.04534340159735881,-0.031643605198671244,-0.07019512326679243,0.11070509696487557,0.07711597915111926,0.04713376352385683
GDF7,0.11589523427352165,-0.02675564607626754,0.05267690654357674,,,0.005922491593419574,0.034247916748567454
PSPN,0.041154158273667286,0.04860949934395246,-0.04230187200640864,0.07687465420572495,0.0629622411405135,0.0815824627199535,0.02237721613768098
ANGPT1,0.04938166395505718,0.08898222853616079,0.06988878561659681,0.02490930200748228,-0.01520173417091212,0.015689289395428206,0.01673424219228475
PNOC,-0.007500447564219953,-0.04823558896528397,-0.04979880437672427,,,-0.02742092499639759,-0.11220798485534662
L1CAM,-0.08050096175677338,-0.03879642794494161,0.005478686323955397,0.03902719274519205,-0.062078278887947126,0.030380772911874427,-0.08945055585112412
APOA1,-0.04375992133913999,0.017716760117029242,-0.024873738726367237,-0.021718235515306054,0.17019430166010008,0.062008714775251585,0.07854399527764955
PSEN1,-0.044997675040383295,0.02965994662032761,0.002289099047942093,-0.04082167267267206,0.0733425005282565,-0.011239862583220702,0.009173433404856872
CALM2,0.07235223620052474,-0.07262562386274304,0.01425805166445295,0.06254333142729537,0.11412016116859967,0.14071983123402984,0.03870176656681271
CLEC2B,-0.027234402941362187,0.04085446830716894,-0.04513835207290965,0.08584572801714177,-0.09162460262077644,0.02143615041594526,-0.00702268038230577
NTNG1,-0.027723513058319653,-0.015801062274621875,0.017219774507781622,0.04852820251741031,-0.017913469836621947,0.05694456527137629,0.001768990405745122
LRIG1,0.12986710824295333,0.07924665711257715,0.004519549990730077,-0.04964978930687521,0.15882777332886555,0.11414304562713881,0.004057733561344299
CPAMD8,,-0.013530628108240437,0.01611764319892915,-0.0356377685953516,,-0.02783844667170503,-0.029033897182356782
GHRL,,-0.028774788958889623,0.10945192547099833,0.013760414596721534,0.03029833131668547,-0.01459284148765566,-0.004833560020599829
NPY,-0.00721303192114253,-0.03986913550727203,-0.0070808224516662405,0.030141943496359097,0.11882278223702525,-0.009026181722944561,-0.04577596651172451
MMP2,-0.0014555753815494483,0.08521311706664018,-0.03480096475900706,-0.019231868873838005,0.06953103838558104,-0.04067639054537553,0.05256478177997368
PPY,,,,,,0.03991058013010529,-0.011502075196354721
ALKAL2,-0.007847826593630751,0.03381189708719592,-0.0018134307064557591,-0.028217501613692714,-0.024897240608831535,0.026649753384411678,-0.017969064951041662
CSF1,0.10676389503471956,0.04264441612509926,-0.010001792733520887,0.06506527233185043,-0.08212386503469603,0.064530803370294,0.08584312157335569
SEMA4C,-0.026082323154549177,-0.009047171593392382,0.028965576754736336,0.04278772856883881,0.023493823117815955,0.009093417944134315,-0.056206702232471206
BMP8A,,,,,,-0.006405795025705141,
ICAM2,-0.006559111211515411,0.04713904417557662,0.1128680682533306,0.009129406619556605,0.006926055032226674,-0.004761407334721417,-0.044779420486995555
SYTL3,-0.04395040829975743,0.05225329411936404,-0.042809763009034524,-0.03725561734803876,-0.13425703558430754,0.057451370950804326,0.0841971839411838
IL1A,-0.006780010805503792,-0.025374291967826493,-0.005586134445443688,-0.025338894472217634,-0.01952068996827353,0.04028953122039118,0.01036760463235423
HLA-G,-0.005757394537487398,,,,-0.045506903967964064,,
PGF,-0.010986095717660245,0.048294878438102574,-0.01168243649018028,0.00935981681113255,0.04469661619853427,0.0005046600800459773,-0.013357958858297428
LGALS8,-0.07347103825807524,0.0034131995595798664,-0.006999375395034922,-0.029571128419232418,-0.008838702953843638,-0.011962121062448096,-0.07204020150893761
DKK3,0.07088055389144181,-0.01696850424704113,0.03868589245005516,-0.028196372022312892,0.07352480938872213,0.05546926415886907,-0.15968563312776962
COL16A1,0.07442964968788766,0.022847367276355057,-0.01758034980752848,0.07541649328043254,0.147858682349065,0.03145539186367848,0.09719577227095476
TPH1,-0.038461902852215187,0.00778317903836228,,,-0.026750368212678757,-0.003511205290310602,0.07889736182987123
TNC,0.14134379932852445,0.06764664587162848,0.042648892004841316,0.0586625906523436,-0.12358375266440438,0.0054666373961634925,-0.015477940780965215
TNFSF9,-0.05420393899347948,-0.03630923400560147,-0.002719283361249112,,,-0.037738770928798696,-0.030113582090992384
C4A,,,0.18773144506021408,,0.0025234078198517274,-0.03211289720948592,
CNTN2,-0.013659984797641894,0.003644034094068123,-0.0436789056089559,0.045210208533395885,-0.07418919311327288,0.007333133440450473,-0.14536895439315092
F7,,-0.013530620243786762,,,,,-0.0358875376450672
LUM,0.07535163033724772,0.08008123987776797,0.029932667441170503,0.058830092964553715,0.027768752336197033,-0.08473575444845116,0.004854579355647021
BTC,,,-0.022065626370336846,,,0.10598129682031718,0.07980378892706345
APOC1,-0.17397017558112357,0.09229812647333178,0.006255483279628194,0.01915473329309659,-0.23854357884829092,0.061796989659844495,0.03541474394933945
PKM,-0.01040033624857788,0.011890588789578072,0.0069113219948588435,-0.04393262879281254,-0.260661788347453,-0.034981666216046835,-0.03913077968372631
TNF,0.03655133468633666,-0.019857864138693063,-0.009125277001461188,0.0016858984923763276,-0.014112551288695253,0.05035943729142392,-0.027930972968806235
