,UKF248,UKF251,UKF269,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
PI3,-0.019829169027616306,,0.0044528411364136156,,,0.024205193154079922,-0.010522737621298834,-0.016664383429308528
PCSK1N,0.028573059931887666,-0.051003237212127864,-0.035535050120137274,-0.0029642187243261366,0.05267444419140432,0.04032611459874852,-0.00015446424605767802,-0.06876636144443532
NTS,,,-0.01926197250608604,,,0.12600433396391675,0.0477756528169339,-0.013424993074420027
SFRP1,0.03489340854719631,0.008989392230427079,-0.023661401734509563,0.098624817507288,0.1473549816491311,0.11475066928543778,-0.01796347803078748,-0.046813811948573876
CXCL13,,-0.021920239158797143,,,,-0.03397669695492148,0.020130441702258802,0.04568804005515201
MICA,0.011016168625146849,0.022106979228654785,0.034832687794103846,-0.03729981549079474,0.03806867422443334,-0.03196388342949967,0.030446757576549337,0.07775029472394368
TG,0.03079472931686007,-0.017978132867828397,-0.018913915626069814,-0.022381631315847323,-0.008602146337117117,-0.02009902703209162,-0.028149491499561696,0.056245575243676425
ADA,0.005704115632807327,0.019354125162108063,0.04882832133856824,0.0413693381453687,-0.03765331355003809,0.04035316170823587,0.06728191757497477,0.07589338398780437
LAMC3,0.056159556179504806,0.08315622559081272,0.07907452260469092,-0.035560279896918366,0.039458210430783625,-0.09930732424249464,-0.032069390619265184,0.028456531950256297
CCL7,-0.011989088540347461,,,,,-0.0033972713466502856,,
NGF,-0.020584669656594896,,,,0.0812770788531124,-0.026182944730511196,-0.018508126439895595,0.032770348213307834
TNFSF15,,,,,-0.04397958572915524,-0.02210147218853545,,-0.015280421392663005
HMGB1,0.016876504528598953,0.06839130214069196,0.047208797457822686,0.04787486288873809,-0.029325828862561142,-0.01288270465592118,-0.0630918750507323,-0.010824430360178801
ITGB3BP,-0.01120111361251851,0.010936360277330808,0.06815392853383705,-0.01734606302285486,0.08270790708936328,-0.02698551052464121,-0.0031397754130018636,0.07246964502297124
AANAT,-0.017394343459571335,,-0.014135980496397768,-0.019986682692666864,,-0.019888677615915222,0.04168990693744618,
RELN,-0.03755224789391898,0.014849512588763393,0.004556336349081302,-0.02212698286211763,0.011146612304446238,,,-0.018457093067498303
IL15,0.020003579284772772,0.03392141586366383,0.014061890412698421,-0.018536724428001524,-0.04464456376234625,0.026614717429898238,0.011274022653514246,-0.016943660199414318
UTS2,,,0.021138624511037665,,,0.08581206842684835,,
BSG,0.08681717556178264,-0.05079773854367159,-0.00813607492451361,0.03558956434620188,0.032600740022401466,0.04536002032012371,0.0017557050002565456,0.07510182417907971
ADAMTS3,0.06656365075984357,0.16534271577412693,0.08188887883739573,-0.019820647707945244,,0.035343656798614106,-0.03522715571905184,0.04786661186448952
CD34,0.06598281553314327,-0.005096200224556149,0.039605062076078064,-0.04292808382487057,0.07730124230151474,-0.0026943464868020945,0.052924496926952995,0.05778132398945093
CCL23,,,0.07789132087813828,,,,,
PLAT,-0.004180905948349566,0.04672110421994395,0.06614606559277074,-0.00225566712130942,0.05961887819222376,0.060503331146930635,0.024351901788232627,0.001898683864634048
NTF3,,,,,,0.0902957694981975,0.08039859831856337,-0.024895319579059185
LTA,,-0.013221175420625194,,-0.01853672671618344,,,,
CKLF,0.007905900877865508,0.027816611792405355,0.04593929590532342,-0.027755378454458253,-0.028516074933089098,0.051414636757078046,-0.01326852830721475,0.05530839777726034
CD24,-0.00531474538023464,0.034755224148426425,0.008114630061195395,0.05570739494391458,-0.05088388328038997,0.053109414832215464,0.03558635141152746,-0.03290903175286269
HSP90AA1,-0.05453878076504002,-0.019772598807816944,-0.09487003446070547,-0.01986520462086618,0.07715803799086725,-0.040605403758647386,-0.062339007757569,-0.004827359331961942
BMP4,0.011907690221789634,-0.014015220971241133,0.001113561880880818,-0.01579520571735727,-0.09803290797480145,-0.023613802395675614,-0.0020479152567299316,-0.020939134457882702
SCGB3A1,-0.011989087341454624,,,-0.012934682764594311,-0.041936630160539425,-0.03450589711405636,-0.023978936489149057,0.055078303530270226
IGFBP4,0.015065840362960548,0.055900447101815146,0.0654103801127548,-0.04793637223027792,0.06116392918140361,-0.01817874656790815,-0.0490129288540722,0.0313282578609708
RSPO4,,0.024904667193368594,,0.039656595984321245,-0.012240359682761772,,,-0.021370564784959318
LEFTY2,-0.010568199115479885,-0.013383551570456554,0.03592221027714286,0.06812148969925999,,-0.019244931398359647,-0.021570970234099113,0.021886854608229023
PF4,-0.012436753586735044,-0.012026455990742006,,,,,-0.01719511047301284,
ANGPTL2,-0.004953261735925949,-0.007084216657076038,0.05801090843215197,0.05793932427165997,0.04070502438038817,-0.03090155465286938,0.012059006634753911,0.03980040282405981
LRIG2,-0.022684081931009566,0.020814354716960318,0.017318577228013606,0.0452246233423004,-0.022728975111665776,-0.005260811293632547,0.059648083277734916,-0.03171755760436708
ICOSLG,-0.0030050996703683878,-0.045100389161212215,0.031670634629021414,-0.05692873879824464,-0.06126726024218292,0.07074927953715449,-0.030123306591939382,-0.0186678641556475
WIF1,0.06961129674382019,,-0.07441926101039695,-0.01557888650290743,,,,0.05468300114184854
NPPC,0.03650125083316713,,-0.038060568103881635,0.04427270275651076,-0.05032096449010621,0.03263606392686874,0.07141445643129399,-0.02124378860442574
LYZ,0.04098614312638148,0.06094010700938993,0.058799238739537636,-0.0069399270675925325,0.03546591680727668,-0.05587206777008545,-0.007939361921181326,0.01905618589156795
EREG,,,,,,-0.007039152846298956,0.014634775684224308,-0.026617398748895304
SPTAN1,0.02394052368456754,0.012640019916235118,0.023992350421185606,0.019981868402059927,-0.0013064797221744575,0.028602346996790564,0.052854212377952785,-0.03158878061096525
PTH2,,,,,,,,0.010730742163641655
LIPC,-0.015225855326071479,-0.018100459014877005,0.00351742584768102,0.06440109110706643,-0.029216213880365546,,,
COL8A1,0.0004730136536143736,-0.05381834277058818,0.04554355701391887,-0.03650915553301942,0.003379871761253548,-0.003586830915139854,0.018344717680324182,0.042391755424765164
GSTM2,-0.030753736878816558,-0.002294079487243698,-0.03373742976451887,-0.025156007850944573,0.01097496212667483,0.029425625764299274,0.02831818411931789,-0.028635777081868086
SPX,0.03188625501582677,0.041384730152521955,-0.039849383737154256,-0.04272696427828583,,-0.022857732362673102,-0.0022011152895758603,0.09317585044336613
MFGE8,0.06531562475759982,-0.03264243682691349,0.04288550870877661,-0.011689311884013074,0.09736952480111703,-0.042321307395522804,0.03269169546236723,-0.00860520900447486
TGFA,0.03530903700369351,0.024843228723409033,0.03642672061179234,0.008945201053368568,-0.057280633560148536,0.04817135467445808,-0.0009038851115579716,0.04071604595124985
SLIT2,-0.013152074964680174,-0.03135860941856947,-0.005171818523358012,0.021417151777897606,-0.03193196978520308,0.0606878136970083,0.029810321906017435,0.08033131384537871
PLTP,0.009357286969990532,-0.03361578720582495,0.10327703801501857,0.013290368492694434,0.028347028833609456,0.013321568638068366,-0.044333548510619804,0.06377780981732815
APOD,0.05750661785156581,0.019980525460335272,0.04736238010452235,0.05616563500940673,0.0887316768991113,-0.03681427994548574,0.06888656906858705,0.019165178042573658
B2M,0.08104137504360973,0.00837964530393371,0.0960174326092444,-0.043130242041863436,0.029527366062671312,0.009206932316431236,-0.054457369015439294,0.10710518464768297
OMG,0.025347528221869774,0.035462718680974545,0.04219334766992027,0.03794010565013191,0.09299881828726096,-0.03780012118204559,0.03598148790498614,0.0008622604365980424
CXCL3,-0.03071218855235114,-0.024725248980640078,0.062267838674038824,-0.013349799984561612,,0.03060160741603605,0.030553417658985314,-0.024589162714387578
CXCL10,0.09422515193030849,0.0344388082362903,0.0758641026335115,-0.021214447738374626,0.07960170301300984,0.0708460792773058,-0.023063627946456278,-0.029200910204199335
RSPO3,-0.016285651819278414,,-0.023212029526629662,-0.013950283691675692,,0.07366742133257294,-0.02510463821905874,0.04073404025706373
CORT,0.09490825351072284,0.009951062934926083,-0.04017361761464811,-0.018367318659502495,,-0.02585069738546552,-0.017993809149535644,-0.00321336140351996
NCAN,0.0008046633075497405,0.046438093032191596,-0.013892973909342427,4.8293729704754676e-05,0.09199342904203224,-0.05346750685568175,0.07757075226279479,-0.04022805973991096
PRG4,-0.018030157361600494,,0.01793356174192503,0.0044251638819688245,,-0.024830786053618898,-0.026550966514119652,-0.03530168914319969
ZG16B,-0.016625245605040296,-0.014471885141447908,-0.02170973525813713,,,,,
TGM2,-0.00750158103822599,-0.028443285394761514,0.008070435964477573,0.019054755754522923,0.07465922300035568,0.04145828197686392,0.04047198101455329,0.045382554436250944
VEGFC,0.006731151851257573,-0.01858245782703695,0.031205651102100492,-0.016645196672286377,0.0344239294411502,-0.013827287343818594,0.062187861168961446,0.025887723768929914
WNT6,-0.01934412931711133,-0.013383551921701216,-0.0004093657679610503,0.008574858333966907,,0.07309864346900624,-0.03344229855992003,0.024585409298637017
NRG4,-0.011042371453009925,,-0.025045694921350774,-0.01941856340073181,-0.03060378546459391,,,0.05410201973362495
PMCH,-0.01272692735504927,,,,,-0.023043295028337494,-0.02524627689504422,0.030022953140348647
COL9A1,-0.0002595286549635367,-0.012380948071928868,-0.05154132068669158,0.009016203537621602,0.031560012316488945,0.023292986896563467,0.08042502182832202,0.012933284908388095
GDF11,0.016379913423883993,0.03350655980319878,0.011987607355868391,-0.014437777171320281,-0.03892930717829745,0.022448133092944703,0.060435822999064026,-0.061845877778863814
IL24,,,,,,-0.01718052550045412,0.08009259165691145,
SORBS1,-0.031514101405244466,0.0208037888722988,-0.011588953279367101,-0.030486574506127056,-0.08068330710034109,0.04990770562707776,0.02549289176727232,0.02030299852495402
DLL1,-0.0322381364919538,0.06696688248003234,0.04358865063122345,0.09275254313786002,-0.05378126557158322,-0.00606657887141463,0.05480312736135217,0.019136101012723963
TLN1,-0.010339135685894446,-0.006053187323715275,0.0823071821196743,0.05154393034138688,0.036379764808067296,-0.01777990786759395,0.007068590773698443,-0.01135072617712084
COL2A1,0.01515916433522329,,-0.018559872971524925,-0.013552787738534609,,0.009256876743263621,-0.005928473753333759,0.0018041292818715478
SHH,,,-0.01459031529811745,-0.012934681634022517,,-0.07818170939422744,-0.01029946510000657,0.028564750805210332
PON2,0.04230342995870047,-0.04369284007749035,0.09435140224019664,-0.052411855709500056,-0.026580488241126108,-0.013237294804478225,0.03464813199077229,-0.01997149719329915
ICAM5,0.0539816586778468,-0.017227637051650938,-0.03626780551045255,0.0441844450561962,,-0.009262016923481846,-0.0057408542531719176,0.03476930839677703
HPX,0.016401703776297315,,0.045790303748282114,0.038799127559796864,-0.01563137949167973,-0.043510632327728845,0.04908149945608602,-0.018881602822750653
SFRP2,0.11084621502656215,,-0.01481250382700943,-0.02537453520606027,,0.038540736651335464,0.01485399767992755,0.0029335709133279106
CD70,0.0637777839615637,,,,-0.03321399260043191,0.10541998542931341,0.017489888271419174,-0.03187437714275705
HP,-0.01499166210343926,,0.04055576758094124,-0.03772411883475328,0.00950376888827743,0.006658692276942174,0.0013211883705969653,-0.045397552822129664
CXCL2,-0.023379646415282705,-0.0235260611980214,0.021016149786532656,0.029949947659315444,-0.030149643988128416,0.029721237143034124,0.06474144245359204,-0.05924262874007387
NPPB,-0.015467083029636008,,,0.023754840098451822,,0.07050135313405875,-0.04932890429204258,-0.008712491954751668
CCK,0.03839319907519322,-0.06663665493314308,-0.07752461776648914,-0.006251275521936667,,0.06920312373814366,0.03358162238874544,-0.06288579290801144
SEMA6A,0.013131261179330365,0.052307426951559446,0.04601392580838423,0.05845662030470097,0.010301762662090833,-0.022378424159942862,0.010686060019669846,0.0440690613908114
IRAK4,-0.01702867368882862,0.04228190542348527,0.055767751564737005,0.011893452076546927,0.02263368573960077,0.02385433925378454,0.0005616781137775624,0.08392958948552953
GSTP1,0.0648410164129772,0.019632786854926577,0.039718632680983475,-0.04419372839664224,0.0702960500022908,0.02775734341509582,0.017546531110480854,0.008595208816296508
VCAM1,0.039675179358859836,-0.028643622973943038,0.10431285613077519,-0.011675220769290952,-0.02340411713013219,0.05466821341695764,0.09838151865787917,0.054796508709271656
NXPH3,0.0005206677599282371,-0.0018566957344026437,0.042507463409269045,0.04135390500362484,0.0662703073908539,0.04339324916992657,0.014984197086916924,-0.009844881384877728
MTMR4,0.02042008331937647,-0.03259884831539879,0.009323596908789535,0.06557469955154147,0.027438433470696688,0.05627243639558431,0.023334306011269033,-0.007465561851537665
LAMC2,-0.012140042891118367,,,,-0.03060380381170996,-0.021121888851910565,-0.022221946319359222,-0.01577134712085415
IL10,-0.025650576228782283,-0.01916955166739081,0.058643826886427636,-0.014899818563914582,0.027064832317018932,0.04055554388812632,0.028067480946084803,-0.03927388084162618
SEMA4D,-0.04682488133742288,0.035456735104399346,-0.028453521704173035,0.03185314545080649,-0.05632115408265077,0.03683221574206753,0.07543885475520622,-0.007170499369223085
TRH,-0.06965507474281568,,0.0017141798672078476,0.0011430632919816933,,0.033863935111070415,0.02276399188770229,0.005263044135370111
SEMA6D,-0.03339687386261709,0.015973103939143914,0.013190398735492822,0.053148088897386314,0.09531694410444805,-0.047360836077369586,-0.004620577808914722,-0.035651725854682605
CEL,,,,,-0.0341857393138418,0.09102327001814897,0.09172506500115109,0.0100542930980524
PDCD1LG2,-0.03386219820098809,0.07274292321807219,-0.034232761755306755,0.0929702780615283,0.049901165535540935,0.042562123874695455,-0.048509811739594164,0.015189084085958
SPINT1,-0.019849894789841963,-0.026659390852302824,0.0564939247715324,-0.021869725996361295,-0.01980641546088377,0.043935831849527936,0.11130444869713157,0.04641931296174369
CTHRC1,0.02916604140630577,0.0431157126233871,0.09346151089411492,0.01850764827829649,0.0682858215846567,-0.020474834877633262,-0.03342839939723631,0.051715510331246654
PODXL,0.047120149346882814,0.03851357271429166,0.0959862760928471,0.02176549736844775,0.053803913531287946,0.03217382830199277,0.024574284308530914,-0.009354819820855577
JAM3,-0.019902503375889075,0.02011184244238702,0.11200836042888378,0.062044540494943796,0.07925330393940999,0.013689161060645355,0.0009980134197002618,0.027791161384817516
TGFB2,-0.025575635533335115,-0.029339854463690664,0.1052505699450871,0.018892683512412037,0.06985368777069026,0.08727365862197825,-0.005688711169385224,0.004957030837485702
COL18A1,0.003098329708988818,0.006462144030626789,0.0740050413167971,-0.04791777783428888,0.10404194116068353,-0.04618547452911937,-0.013522545672273817,0.029979978664861396
NODAL,-0.0249443884847048,-0.01289060439163861,-0.0008512196917334654,-0.022883379559985175,0.20013258752870008,-0.025683171602556426,-0.020901350767709274,-0.01803571830559262
INHBB,0.011347897581136536,0.0328980819636775,0.0152734750481835,0.03774343210835881,-0.0032435979324076615,0.010752718266784915,-0.0007827267073650494,0.037034484886944885
LCN1,-0.012140045622677446,,-0.016287365099905932,,,-0.027318204361867226,-0.019738682123842544,
ARF4,0.019639015947421207,0.0064090649643342565,0.05862966514766789,0.008666451798922087,-0.053896644499149764,-0.01841764389820442,0.059849412488641826,0.05949737944938425
CXCL14,-0.032565707976022214,-0.027405778185350126,0.02799618321079175,0.0038323769952158,-0.030881531872212917,0.0951450735792261,-0.028248315091252134,0.010577436588388372
LIF,-0.017207524608519084,0.06396235729106382,0.0983253053723825,-0.0275664439843114,-0.05931171534268882,0.14510642684403646,-0.0020429557811141993,-0.020195860093098927
IL17B,,,0.09386070669297443,,0.003740937933274288,-0.02377261727485666,-0.0316047182653371,-0.022438109487606793
MMP1,-0.016737057597709448,,,,,-0.025946262136146585,0.01820690704060032,-0.016248131400138095
MATN1,0.02669937950525077,,-0.01707619501105356,-0.013552786051955024,-0.0014698880743232875,-0.03437419207440771,0.025206855721979074,-0.023124880671416298
ADAM28,0.010931486593282585,-0.013488940404132666,0.0438413178557555,0.04661999002793251,-0.01002151101102724,0.019782446536644287,-0.039582341182834845,0.03551376663521768
TCN2,0.010287309087473804,0.036933146608961145,0.07608538928452602,-0.020295426484645624,0.02911503579697663,-0.02963794349202258,0.02645025973567229,0.06186148439367504
THPO,-0.020769862024146546,,-0.021657025795815243,0.03685390309228177,-0.030603819223312935,,,-0.02005976288833678
CUBN,0.03807852539652017,-0.031049608368199595,0.03527123750205706,-0.03964203972534946,0.17235025193420425,0.013288591103019165,0.007046433791770493,0.011190199006993593
TIMP3,-0.01221671683214604,-0.02980338749998554,0.015945088431821273,-0.06121581709370029,0.05932466034631194,-0.0524767599421554,0.026020706447580273,0.03966700039426168
PIGF,0.02092131953894253,0.04890576622498612,-0.013467464766207856,0.022446402971095826,0.02291498226765922,0.005119250904687159,0.036809782406408406,0.03388343339451047
CRH,-0.0142235088226792,-0.016177674521105637,-0.025045684536778544,-0.018536722719922617,,0.09485775155406863,-0.012838896999950939,0.04870372884365391
BDNF,0.04478102844626378,-0.014471882382982972,-0.07533393463880737,-0.015263919704953109,,0.03962067199897358,0.025946223239477876,0.039559672895762114
CCL5,0.030802397439017873,0.018106560142678963,-0.002462186865790171,-0.018385986189787797,-0.06541341940554007,-0.03390593254967013,0.010095724559259606,-0.04088471164582654
GAD1,0.013450691725707441,0.0030640778616787463,-0.03511312384004319,-0.03402557015060878,-0.03363198043294752,-0.004795510655448911,-0.009093609366864071,-0.0015150278390092767
COL14A1,0.022119158087173536,-0.020187696305872596,0.07160700504903114,-0.0298318605010631,0.047724733062432,0.07134953020514623,0.029319643329125615,0.0026819369462672714
HLA-A,0.018214153788736004,-0.008257635467170494,0.0924342015721045,-0.001447904969026079,0.07298862606363397,0.022831609988104358,-0.04947059374335162,0.10065394317702757
CD5L,0.009587986437388115,0.0069843670192329295,,,,,,
FGF18,-0.01286970318138384,,,,,-0.02810492793110969,0.008800586916382419,-0.028077927240719214
ADM,-0.0162620728041086,0.01490661324375302,0.11372258378506263,0.04322023111657466,-0.012987780915384592,0.011923488614362645,-0.03491440715012334,0.03018886329051957
CCL15,0.06148286921069672,,,,,,,
GNAI2,0.023930657022937153,0.06354591748449105,0.07504154981039836,-0.02504209170507968,0.07523143294286662,-0.03909163059694613,0.02972129032249002,-0.03164691574941377
HDC,,,-0.005172511497107959,,0.019195876826142738,,,
COL11A1,0.053073154823537715,-0.013700041044904139,-0.029611800735049532,0.004190556495066954,,-0.0031739410090992656,0.014494165942303064,0.046994228948093734
NUCB2,0.011003317711451513,0.043750085396446765,0.01081496244462025,-0.04856513001117423,-0.008438805734819026,-0.057622942880836706,-0.05509271829717243,0.03332431959131462
CXCL1,0.029302876662679417,-0.017354775897118604,0.04118060653925451,-0.01838598930697576,0.0921272442482024,0.04713423693849725,0.04568142828858032,-0.004150687172842179
VCAN,-0.02585478063018314,0.031170363978973385,0.03593066047337429,0.046422995079760374,0.02343687978246647,-0.07807171500538325,0.02711161971158077,-0.005330067281313234
MMP7,-0.001632987128729859,,-0.011888433313247793,-0.02094721398519527,,0.048875993960317686,0.020123526100517524,-0.07418182702929714
PTPN6,0.03060666628274822,0.014786671971312301,0.005542186786393761,-0.05160794673839209,0.09878236711364369,0.08189642057279228,0.00182590759274986,0.039153335301209825
PTGS2,0.013205687114035563,-0.015488227122972329,-0.055067619753712674,0.012804518048613841,-0.003174337202399052,-0.006375328306820605,0.028539626801734032,0.06219159395517925
XCL1,-0.015586419847652836,,,,,,,
CD58,0.032314965442364986,-0.025021987944666268,0.043200724004907216,-0.02288106082809609,-0.06076636324984426,-0.035181501651198585,0.012146498539197182,0.004917245762481054
TNFSF14,-0.01570492480907192,-0.01810045911137162,0.040554257619123964,,,0.056472703533764136,-0.007606211959842342,-0.02346144902129654
CNTN4,0.05844699407715792,-0.014168981651548401,-0.03313699759459914,-0.03481829305354148,,-0.04591050352629083,0.09138840499450557,-0.010635652068991492
INSL3,0.0834470425507864,,,,,0.08245114667914526,-0.01949840004859546,-0.0234614467545428
MFNG,0.024097343830195055,0.01926768420233419,0.05034310318443441,-0.03524227794513264,0.04981650365793241,-0.010118597697920064,-0.01360872162906777,0.02506113830895852
ICAM1,0.008577181664161396,-0.0303847272595342,0.015124616428751606,-0.012854135988343224,-0.031131915969600084,0.06541737504709924,0.0023772663840751725,0.008668252828290899
PROS1,-0.014982495335437288,0.03788354356512242,0.1006215265075668,-0.046479160893971486,0.014023827813766362,0.0018716301061779165,-0.010783644261287811,0.04249456344856589
CLCF1,0.011210772390295127,0.007944328783741385,0.027332307569097932,-0.040360948401641866,0.0936905849240691,0.043488214127782816,0.0788750384113872,-0.025947372780087963
PSAP,-0.03991153481787473,-0.056366450221438526,-0.01054094173491444,-0.013078112337486408,-0.043750255379870415,0.05428443727075018,0.0009835422092028857,0.11118591666125995
EFEMP1,-0.006981186695517913,0.03904526541864053,0.06759608263552823,-0.051226835176844746,-0.008468986640519809,0.03222754456143226,-0.06526488854708659,-0.009108144721879418
C1QTNF1,-0.05003818092275351,0.03501937912433046,0.07549885674328168,0.034809509115952396,0.01858775356452786,0.06597035608767438,0.003339060949082684,0.06213968257337793
ALB,-0.021586475261568948,-0.023877104038338048,-0.01994135113602891,-0.02932143245268638,-0.040885607719350785,-0.024699792087827233,-0.015570782943341497,0.02073799583356993
CCL13,,,,,,-0.016689429913441994,,-0.026316887732267185
EFNA3,0.06193357348852392,-0.026240446512713303,-0.08864416755425304,-0.0017493949282638818,-0.0281775658303277,0.04836604142250482,0.04480615159282826,0.00960104662936513
DRAXIN,0.016682748250545106,0.0251985669057988,0.03143850417147734,-0.059394930502278745,-0.039947070747116266,0.014677560511683707,-0.01734744785165627,-0.01568310141036666
RAET1L,-0.010876966391042244,,,,,,0.0006699044509123293,0.03740174841185121
NPTX2,0.020656368677029,-0.024434065795944582,-0.06795757055257015,-0.008870014001197258,,0.07212545305565116,0.002790889854707248,-0.005447228249726383
FGF11,0.0035311552655352416,0.05544553006635457,0.04749288019651522,0.06519383416628856,-0.08999635522897802,0.05378097509529207,0.006396586639520912,0.02191039440835576
CD59,-0.03504318110031925,-0.0275288785585372,-0.01892767351196649,-0.05325703938221632,0.014258517708758611,0.02248187198357692,0.01907034942714486,0.024815383186280706
COL9A2,0.06472084776049755,0.03395029234221353,0.03276570622759156,0.021173323538458626,-0.009242344585783236,0.033134272857962374,0.018778185563788134,-0.02285137895976266
DLL3,0.044988650088269265,0.021363918356336973,0.05004471199277659,0.06508197648886127,-0.022500701963342334,-0.036206135463986065,0.0728093203825368,-0.06263569379043314
FGF5,,,-0.015879185650702437,,,,,
LIN7C,-0.01766927291408715,-0.0002543555738841364,0.01646121365470124,0.010616240503498915,0.12424124176043412,0.02320402477004187,0.036394004410633,0.023466112187912745
GDF7,0.026170751885701775,-0.01520432556022169,-0.015064863616115226,,,,-0.016920948539733666,0.018969550648213294
PSPN,-0.003026838107029214,-0.02739417126008777,-0.02241028750459588,-0.029848749675673657,0.05064965858118188,-0.03221257074071982,-0.02314753282481839,0.017797147661931485
ANGPT1,0.018125855809987396,-0.004205854783510561,0.035304171454292606,0.05932688140039224,-0.05300808186465247,-0.022260817330359627,0.030200531587809037,0.04376117770142702
PNOC,-0.02746706986681113,-0.011131282273363312,-0.07189388393182515,-0.026816427436407563,,,-0.017993811107207245,-0.022611567720293158
L1CAM,0.02149879944303256,0.04303305231721016,-0.08224677013300538,0.03179770986510221,0.0832187945174117,0.04669633328184131,-0.01864881563389187,-0.013943366909309416
APOA1,0.034539988518238245,0.009206177367984776,-0.02280338817940786,-0.04192897106558651,-0.06082677919618966,0.050527772827662125,0.021411222907244398,0.07914724231436633
PSEN1,-0.01730300915481586,0.02930846296460079,0.042510075800170875,-0.008814968617953813,0.006056723634843604,0.01940320802516541,0.0396719114600597,0.09367527160600207
CALM2,0.03805703512422052,-0.03708357417932345,-0.09303984419287167,0.03194143338583789,0.09375862642770179,0.02640494046981242,0.0021023216165905506,-0.026302758729627913
CLEC2B,-0.023873990833847218,0.05094076647033406,0.09297618138254002,-0.04395892831324072,-0.0889558633353398,-0.011866140873648826,-0.021769899557077768,-0.006789184650740976
NTNG1,0.08600869537646175,-0.013628439238984947,-0.02003211072279105,-0.02386406562155828,-0.02826914073787624,0.01902173788661354,0.008468908523587837,-0.03322228302451424
