,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
GRN,0.06988669919436945,-0.05057953505906392,0.012598850002016847,0.013204994229393805,0.07129133920195446,0.029269745856657498,-0.0052205603744369805,0.026779229660822218,-0.0472578685203372,0.06795102041096143,-0.05937196330946247,0.07973750484097353
MIA,0.014029559769108614,-0.016840959712239822,0.008487570014397577,-0.03480478673819656,0.007372493076436418,-0.03280772696720565,-0.012423088631726031,-0.010695843709873098,0.09056054344720964,-0.004305165294725331,0.006643434887071341,0.021469987629629393
COL4A4,0.03250504910458017,0.018619512949101424,-0.015215191044970053,0.04820145466546256,0.020015288001217983,0.07696360971039998,-0.020869800925834868,0.04971606471473348,0.016395810219832503,-0.0101462164723374,-0.03221881489192612,0.004929442296601988
TAC1,0.024824742513962925,-0.03403768436510865,0.028184558944224655,0.10447260640448681,-0.1029401588409617,-0.011475525493842747,0.0015574499286469623,-0.042031237370041885,,,,-0.02850691078080965
RARRES2,0.04649050176708877,0.038188494844508855,0.016955686163905175,-0.027241495451027675,0.1224721079217158,0.007146702050417251,-0.03718817546425492,0.06040190578455477,-0.06507883151780043,0.016894837669483867,0.0866710900361458,-0.02692146984429203
FGF7,,0.039328970580207824,0.029289514024113405,-0.021188040687808767,0.024376084433625354,-0.009228959282597753,-0.04332141802484514,0.056006514920340235,0.054414291330444516,-0.035702902711343715,-0.05274302730955765,-0.01635668328381225
EFNA2,,,,,,,,,,-0.015462463159104515,,
HBEGF,0.03745146763477226,0.023071953032946596,-0.0012723166611240191,0.036501851825962606,0.09253868375763394,0.03608726084866616,-0.01668478242854113,-0.046852654100616065,0.004168082580305494,0.03179590869659239,-0.0006681275548866191,0.057377666285418544
CSF3,,,-0.0015103196140912832,-0.030152843973892868,-0.02062329454199874,,,,-0.05832084182683488,0.010759934990171582,,0.013962440822184874
PI3,0.05248690607131103,,0.016959395852079038,-0.0452447477012321,0.11198838268744023,,,,-0.10917187936611672,-0.01914639307750444,-0.017771226587631358,-0.04960369602631138
PCSK1N,0.04699233116904693,-0.0020122142073540758,-0.008864178948412207,-0.014457875465972093,-0.04323374701969452,0.010730057647222777,0.021283417823825465,-0.02612653661741364,0.03753100196719532,-0.04800996660677639,0.00999194578167087,0.038565172625401684
NTS,,,,-0.04882193627064085,-0.0253485097963635,-0.01990790498647743,0.005800524341611495,,-0.01676069158820162,-0.01883807714941897,,-0.03380926913167588
SFRP1,0.03556593318004973,-0.008589813369510287,0.009349945119710174,-0.01952550652849956,0.02498838373893529,0.023096348096370876,-0.01489194136184183,0.01942541487981383,-0.016564716110532583,0.00133537400421154,0.0047821746953683525,-0.0067795101350461425
CXCL13,,0.0183658949323081,,-0.019350026321852006,,,,,0.05110991107412906,0.03526949230335053,,
MICA,0.05798997482848046,-0.01193837957987288,-0.005084576332747611,0.027063436420413835,0.07858136363383852,-0.04459127069681119,-0.027926344637817818,0.016888633567116246,0.005811352698639935,-0.005495822206123008,-0.04101547497733972,0.08838052698021404
TG,-0.027993202251058374,0.12471361307437516,0.004042029216893966,0.006046690048757218,-0.02489047138778435,-0.016816240608886462,-0.010777233184970137,0.0949685140642327,0.09352537490565932,-0.0232011513207778,,0.07153420521106826
ADA,0.010394691911971468,0.04312834605038047,-0.04856601966085765,-0.026477833693025647,0.02755324432169829,0.0375436213159542,0.01589504267735246,0.057661551192985286,0.11321965486908046,-0.01685028115774677,-0.06432514854691616,0.0937064503782324
LAMC3,0.0685187198760997,-0.01137957149569209,0.026201536807120392,0.04223829281370894,0.09289153367251678,0.06004135498528753,0.02451628335892773,0.04019450988315427,0.0262817120230905,0.06691384027632542,0.04366248228008199,0.004034957641131373
CCL7,-0.017582005116067976,,-0.02000821478772736,-0.010854052764621298,,,,,0.04560337930287105,,,-0.023924442353174705
NGF,0.03772881111685449,,-0.014042174306792346,0.024626107240863594,,,,,0.07404212058052854,0.0920839861942952,,0.057272366313574845
TNFSF15,,,-0.02228012575538412,-0.018994550917084733,,,,,0.043917130442881085,,,0.01213677546240874
HMGB1,-0.06260416677244963,0.04146255612088703,-0.010816252027545072,-0.056098492057652695,0.10677449213272279,0.0021886480173980765,-0.021000058144790338,0.022890233934312273,-0.07131547956735144,0.013190823253363263,0.02469281306465359,-0.06657301060836965
ITGB3BP,0.030945255179920108,0.01731499028374739,0.01790368278924064,0.028780639446530063,0.12339690468730342,-0.007985174820028555,-0.013948057255159102,0.04823632570754445,-0.03414631820240835,0.03446992968185998,-0.020115116751449218,-0.007945147233024497
AANAT,0.0670524195791933,,-0.02027263793428988,-0.017115226359759733,-0.01860276978284155,-0.015122943453987604,0.01050014628747475,-0.006755262693682294,-0.022440792839397712,-0.020808287471513098,-0.025871945299673835,-0.008390207419685403
RELN,-0.008278666516041982,-0.03446645868993397,-0.0002174366162266991,-0.013378147596677444,-0.047344416518509916,0.018852778064809495,-0.048583464672312705,-0.02473703622030185,,,0.031912052840401155,
IL15,0.027513732807058072,0.061217610154075106,-0.011236260122405806,-0.03867356716111761,0.059879125650130566,-0.014598078307865215,-0.026701290244341955,-0.020723278290519884,-0.041112451918848734,-0.025660835415231627,0.016726438423655066,0.04008395541715993
UTS2,,,,,-0.0033089391077857633,,,,-0.01910997749025462,,,
BSG,-0.0004787946350995644,-0.022075036564627015,-0.021156863202417418,-0.006837727276884389,-0.008930051408371853,-0.06387519127368574,-0.03911478181434378,0.030464354136687452,0.00729208913392609,0.017058341298146873,-0.0025246073541536347,0.056043820228778365
ADAMTS3,0.002571514085746188,-0.010694062880104457,0.022391590771046882,0.0018851635219141263,0.07428964363803839,0.02828025353538416,-0.0489587420601756,-0.03443540023946113,0.06445308833378717,0.0879755680739982,0.02886570041706956,0.02886834386474877
CD34,0.0327532793797143,-0.029081086307681185,-0.03136862372996135,-0.019089124853969793,0.06358487751081686,0.014400644118123649,-0.023243262809957276,0.0375903102727302,0.01919096815887795,-0.007317592226160691,-0.017903242892898154,0.024806957657113476
CCL23,,,,,-0.0033170367608973553,,,,,,,
PLAT,0.052587794331884305,-0.056118535628948474,0.028650925622968632,-0.001496804099901981,0.06712940542865267,0.013663043397696759,-0.018362285776768208,0.004330515468666902,0.058927329236965774,-0.00873128242080458,0.019865049389163027,0.0467069333751707
NTF3,,,,,,,-0.005090471258442119,,0.07556294439705465,-0.02122560122146498,,
LTA,,0.08318334448095456,0.04207668232938328,,,-0.014564970603380781,,0.09196598264189873,,,,-0.009845923144601695
CKLF,0.0028823177234611934,0.018973380116078097,-0.03554998601620902,-0.025836451253916422,0.09251645544808378,0.04398427384631507,0.02837286007282074,0.07849343758039558,0.051606732727520144,0.055050506899196126,0.006703079104065512,0.04166517910882042
CD24,0.07637247419273105,0.04872571147349587,0.0016456623936011517,-0.026930604944011047,0.03433466510133736,-0.038523700359648624,0.00241468804802528,0.01150116947482546,0.01134616057757642,-0.01579769879912285,0.06382113309357826,-0.012836624274254336
HSP90AA1,-0.07295192505423737,-0.014616800047039111,-0.005724518406441938,0.07226639515278854,-0.12384253512366503,0.0008328686544291459,0.02649738690745559,-0.03355895298473138,-0.06602049986897468,-0.07691071880228809,-0.048315911039323874,-0.12809956999464917
BMP4,-0.021646409138313904,-0.014015222175024121,0.04324412471087945,0.037253286478396305,0.04867139146460736,-0.02724021070313922,-0.0202609307184693,-0.0176583756751729,0.06537470690788509,0.04207254132832979,0.003981238596964746,-0.008434879165180098
SCGB3A1,0.05916363821500097,,,-0.02038212172658543,,,-0.010478997350101578,0.00839878402927994,-0.03893369402571399,0.024689240534386554,,0.0020138655777880926
IGFBP4,0.07172983619626497,-0.04275367499685746,-0.07530043391011919,-0.0478181639068838,0.06648360502921942,-0.02505979157978084,-0.010123248929340587,0.04243834328960234,-0.021413812197089658,0.014657391916972793,-0.01849047800113163,0.05574927441126128
RSPO4,,0.09798179791807461,0.021069007742449523,-0.023524281691598623,,-0.016939947504572755,-0.010478995817311166,0.01766343946682584,,,,0.08299225718591112
LEFTY2,0.01647906901339382,-0.013383552719984752,0.030580101567106936,0.013788175341714365,0.08938999336174322,-0.01336488696447546,-0.01149034707461645,0.0002529832643958927,0.03945762371323967,0.07503170723100457,-0.027542303997726638,0.017535256783108515
PF4,-0.01823850615944447,-0.012026457023707748,0.10519660934083118,,,,,,,-0.014172418001514302,,-0.02199749755150272
ANGPTL2,0.0677368937446596,0.028025777022558953,-0.022984495993605164,0.028755811062902665,0.07921752719907477,0.018217451565999764,0.007769822162913546,0.041062742906356274,0.023521266846163905,0.0038506378979464633,0.03160809877675382,0.05457084221625704
LRIG2,0.03274878650512614,0.0063047008360991455,0.022510207632625585,-0.05977984424007409,0.06999687684078829,-0.01586864586304703,0.024495947930965357,0.010680344818638112,0.07474393364809563,-0.012364218554164941,-0.03947599619902369,0.04189637336054274
ICOSLG,-0.045246558418304245,0.001055367370863528,0.014835006615258798,-0.06560593670039531,0.0659012234296329,0.02638659993974612,-0.00544455302536199,0.035885122214916944,0.0025370185205172936,0.06606370383430732,-0.036304411882495224,0.06479830426697679
WIF1,0.011336657429867964,,,0.05739340746525734,-0.05841099488773589,-0.013072156255059399,-0.005410071134709386,-0.05931116735750807,,,,
NPPC,-0.03460481560429337,,-0.016525846124682754,0.032603974168316285,-0.05008722149985267,-0.014357562399757,-0.014563239753228185,-0.05978621639177937,-0.03818618252889149,0.03582165150165263,-0.02454493083195058,
LYZ,0.04792557150302317,-0.0445225845621027,0.0359874589041164,0.054717743348482395,0.13772143990464655,0.023670837413895373,-0.012647956200757371,-0.024464542058131488,-0.04616555154111301,0.018476313682529423,-0.05028703034201473,0.04216641884464129
EREG,,,,-0.03310424593448356,,,,,-0.011106695353952834,0.025943183923609732,,-0.00925315774027228
SPTAN1,-0.06126926764306862,0.06542356878785016,0.017650103704518465,0.001504602655451267,-0.033362146866599954,0.0428820117540873,0.006996705315401617,-0.028999090890229805,0.07214342935643515,-0.024085173702030165,-0.03915245697406724,-0.018240243230167385
LIPC,-0.006978007017284028,-0.018100460569545656,-0.031371121605126624,0.05628354530041639,0.06663742651022453,0.03311314220335353,,0.008416656386815597,,,0.002967013099486768,0.03671141675161767
COL8A1,0.02781220999289386,0.06003269649100348,0.030226845408050346,0.042271683289009154,0.05977146384308797,-0.0445816652742433,-0.019172389235013403,0.06627279573705404,-0.0023369744807710505,0.06362893082177944,0.026199309582523197,0.09147082848162501
GSTM2,0.03408652653897864,0.057480220174801915,0.02820795015454352,0.005139182426582119,0.025292165563227068,-0.026575066963254734,0.0052965020873625614,-0.03448124644247699,0.018100492382938822,-0.04381084170140229,-0.030468299030716496,0.07895930784542453
SPX,0.03171771117257772,-0.018959935350448407,0.10824090390744169,-0.013834779593324109,-0.029424873598862398,-0.008139481201436058,0.022914937873721675,-0.005809335358748907,-0.025790836707950706,-0.01759686844732462,0.024617433740191225,-0.036967367045884346
MFGE8,0.028151616372616515,-0.03991701023921669,-0.002083349672415137,-0.02769118160456241,0.06997393108840735,-0.07804628935582027,0.040505022878866107,-0.032801086343834315,0.0666030347237575,0.020314542414539494,0.03991770711385775,0.02676164224399308
TGFA,0.03696969262671301,0.03388790232544843,0.015861092846422967,-0.10129565443949344,0.06580560825734903,-0.01381465148656767,0.025643930397764622,0.0792817853570673,-0.013789838178902124,-0.07510559450075133,0.002004582362625686,0.038046382242006994
SLIT2,0.04420546692305199,-0.031358612111995476,0.05713756220805426,0.05786438581186997,-0.05544511755010469,-0.00761106262859508,-0.021881075192048585,-0.04661462250799661,-0.04279220231050775,-0.0004676940706074441,-0.036492284955660516,-0.008004588371707831
PLTP,0.011442754162213587,0.016860764964967336,-0.00663573213521385,-0.0006027088989132824,0.10397373560281119,-0.018049046362448664,-0.0010554041890632013,-0.01608238727022915,-0.0766069306069732,0.003574588135832534,0.03759484264197546,0.02263056314725967
APOD,0.034388685622827916,-0.04686946271823783,0.0135991479292876,-0.01030719704527543,0.0348436191897628,0.008900635203111266,-0.0037910969933497994,0.014190863325981486,0.07716038310663015,-0.015987583922128526,-0.04311117973809647,-0.07799721423695492
B2M,0.14261250615288815,-0.042601434920491336,-0.0018982159595138993,0.018436275765522418,0.1220793062109982,0.0416971198841383,-0.01577817309231325,0.087441140961229,-0.04610619188744408,-0.004225505078533027,-0.02720985619957472,0.02784879561477884
OMG,-0.006244801038311423,0.005326600070637467,-0.002283502845942153,-0.009508615575988335,-0.07591480351531676,-0.004187961270391039,-0.011936761969466355,0.05380309592640727,0.06868017114089575,-0.028056035159157392,0.03030949415754666,0.06684538105879965
CXCL3,-0.030023967697632385,-0.011787865389100058,-0.021791756844395684,-0.026049284312309184,0.0830435239083182,-0.007871075416655432,-0.01121031050909479,-0.01492451491510221,-0.0259634552662878,0.025031574849686555,-0.018219036339344744,0.004026371954987549
CXCL10,0.06563962956733381,-0.024528351230151662,0.041268946233457185,0.005463164638866161,0.12550127925572196,-0.00751753675207675,-0.017029282165006945,0.03363329365152094,-0.026414531616401983,0.0025897963391475626,-0.024544928163093453,0.013279386644245467
RSPO3,-0.02388291759139485,,0.03707325939402429,-0.005958460263864782,-0.03054673438368485,0.01773609882775931,0.004434510227051652,-0.015595830444433289,0.005834297938970607,0.01980579548717937,,-0.024278630792041494
CORT,0.005554305251372511,-0.021478490673849212,0.018484595076247626,-0.014632796820973458,-0.052867967667304706,-0.037529621240761334,0.03026157803894552,0.03824186533417295,0.03316009309385566,-0.014830715109794182,,
NCAN,0.03638353820385012,0.030580550974277206,-0.019244792385565673,0.051811018096768365,-0.02384921609177677,-0.050936289824454105,-0.002498747431588496,0.014691688826350023,0.10207188305014513,-0.006463313255132624,0.004013183190791227,-0.03944737366000999
PRG4,-7.985157660904937e-05,,-0.020008217905710623,-0.01630707778983237,0.04802662379876356,-0.021648580420511678,,0.10984183410353816,0.11158736056807779,0.05399327597350127,,-0.021744173607514992
ZG16B,-0.024380932070023207,-0.014471886384454293,-0.023221983879446392,,-0.02856973431425419,-0.011573191330309587,,,,,,-0.0302728397343144
TGM2,0.032699518356837064,-0.007754089555194473,0.023468273866500168,-0.05388695687902076,0.13183291714582818,0.05417767804003677,-0.024251140741529842,-0.020920308566773287,-0.012572852282444608,-0.0028571561844230133,-0.013921022626633311,-0.011970176277536885
VEGFC,0.03237376606057265,0.0526921595373528,-0.0003035411503582002,-0.025101996361790887,0.03045947435447268,0.004529141006338741,0.03197889421173042,-0.018608629813752647,-0.03291986588860119,-0.029715347902701267,-0.024031209147596686,0.02945199594678843
WNT6,0.021331209164863505,-0.013383553071229445,-0.027673941679041057,-0.02246958323785905,0.06564559395679405,-0.025755724517293944,,-0.016240672422833242,-0.03818618768089241,0.04636928368669715,,-0.013808079410345309
NRG4,0.02661063943855328,,-0.0005042449037087345,-0.007230167475742208,-0.008972523624710706,-0.022233974412048184,-0.0022186480814497594,0.04171130272207905,,,-0.019296713838911652,-0.024278633513096764
PMCH,0.1137827322323241,,-0.015805141425095037,,,-0.01693994668703732,,,0.042459386600115105,0.055638538838712566,,0.022457239149726548
COL9A1,-0.00109533414820824,-0.03324145434945444,-0.0017430365866831759,0.08100067031989552,-0.027010801351371412,-0.031017664297404983,-0.02219779786652778,-0.024737045708527784,0.03790624902520942,0.034529687391725065,-0.018859522018144212,0.05028983937618488
GDF11,0.015597252200595955,-0.01710412523928364,0.01184506801005138,-0.01746044133132377,0.061820407161532774,-0.0033070667349115817,-0.009129476454100586,-0.04145289106285678,0.040344833209285544,0.035213285148657125,0.012349584293796956,0.05781176847059673
RAET1E,,,,,,,,,,,,-0.026633488459522816
IL24,,,,,,,,,-0.019385130629256214,-0.0139464460020024,,
SORBS1,0.042914304543364444,-0.007439011498073035,0.011890597415186322,-0.03557958722971271,0.049070941577406296,-0.032573474473807346,-0.014566395345100387,-0.05748728119804733,0.03671272953479913,0.012234844896277257,-0.023616508361689787,0.019076803608552094
DLL1,0.057643982373450364,0.05505838048520999,0.00909746482006698,-0.03559177682964136,0.060342325255264465,-0.006462654901869173,-0.03292703441849387,-0.0016440845043748397,0.08447072636650865,0.031787182163304575,-0.03177489861928125,0.04231443650143419
TLN1,0.058208457735140905,0.030045968997131405,0.0076870094340641655,-0.029454944722430564,0.07798225007430008,0.04704574840608468,0.03158791024843868,-0.04813079681974062,-0.10140399481761563,0.032775683260293564,-0.009034947887905974,0.045172865032296776
COL2A1,-0.008151246368577666,,,-0.014564694279280645,0.006773473580435509,,,-0.015151446686758462,-0.042378436799658394,-0.01374301452278572,,0.05145808826763582
SHH,,,0.02071734192566949,-0.026384014648380683,-0.019200668578958174,-0.0439359326961474,-0.012031757807621012,-0.014460430058301508,-0.016901870036363068,0.07772631331062119,0.011679426307230675,0.053943538024956064
PON2,-0.033088662810718164,0.030312990437943138,0.020136386236054425,-0.015503596180119972,0.11402496424562834,-0.05963013881382517,-0.010554069344560558,0.0066983436628882545,0.06393593969719442,0.0010039457422880197,0.018892440646277535,-0.01818316211751874
ICAM5,-0.032881180299176554,-0.017227638531351935,-0.032405532609394244,0.03264831514871958,-0.04772796882478354,-0.02176510793508251,-0.02039558961358994,0.020503887501852926,0.0029863584968519877,-0.03388708649572577,,-0.010613976683413748
HPX,-0.02662404533367852,,0.00879215515338741,0.03628736788946307,0.0071112672795405445,-0.022711670703982095,0.0438787099268686,0.003567880744042807,0.04246985008619103,0.04312031266124992,-0.025871934704699364,0.01841256386595131
SFRP2,-0.008762780763837148,,0.013279667260148108,,-0.019493065845098925,0.03844051369149028,0.009536177212210643,-0.016557444096591153,-0.021276783391939426,-0.010843850382817285,0.03645407770642214,0.055578016307212263
CFC1,,,,,,-0.014564971483617193,,,,,,
CD70,-0.006794274565932036,,-0.040248639825103814,,,-0.027168771483038798,,,-0.07437500249976091,-0.04284647914705149,,0.06675520629259268
HP,0.0642712210242389,,-0.007223006767668343,-0.04637852384905778,0.09825831998886263,0.02453149802998929,-0.033256149396101824,0.0026192036358244583,-0.04792975662226448,-0.05231773338866726,0.01583967572266937,0.05601168631783956
CXCL2,0.009937830803203722,-0.03397330184630926,-0.0240964979278312,0.02835089300213359,0.008797095126301446,-0.0028059043712624354,-0.014563238613464076,0.030490703443642082,0.0038818130685138326,0.021320147442990434,0.08735505395718413,0.07035029186846951
NPPB,-0.02268248599904219,,-0.039292519687920725,,,0.008927617421709298,,0.052582081909648457,-0.016923744902006568,0.005035834660033549,,-0.024627969782271008
CCK,0.001529204099901402,0.0046403590053818505,0.05406648223952839,0.009790905845407177,-0.1412967988654463,0.012228911345707841,-0.00909339924298048,-0.01595451152467038,0.06659077722956196,-0.0013334812111403908,-0.054024369398767626,-0.004809590803456245
SEMA6A,0.0818746265531301,-0.020064929359712692,-0.03892788900531578,0.0001523550959489869,0.050634174470461805,-0.010709175104132823,0.018502259018463772,0.018803057106248276,0.07493843577230568,-0.05303718479439661,0.006348827219397472,0.026414710610819663
IRAK4,0.036013149959261186,0.04798803895938805,0.056712438318175594,-0.027977493904715434,0.11757606744566418,-0.02831537117338677,0.007209443865336228,-0.0016897719439831341,-0.03145153754745551,-0.015796665062157128,0.011991307850791248,0.04678085850842329
GSTP1,0.0349684133194979,0.03454407699264208,0.0013193547302119452,-0.03146660407902994,0.09831768947220566,0.0002806836367091129,-0.014350567322629378,0.03542149718916736,0.014448796542610715,0.07838744494396421,0.05278275045402435,-0.0197853167754568
VCAM1,0.05092874118545398,0.009353490723900295,0.03088535768052829,-0.04693660326631852,0.11743324457724469,0.01936858005672411,-0.06738312741866083,-0.022206298097965507,-0.018503692135369204,0.03492530811340978,0.013440894086429348,0.03574115741782255
NXPH3,-0.05062452638011543,-0.021215645495575815,0.005316275113142565,0.031180340600311093,0.0767291137217863,0.010531721664439915,0.016597905798004093,0.04001193182403644,0.06527250851832543,-0.013371881262388086,-0.05317697536927486,0.013504332474182531
MTMR4,0.03646446320625874,-0.005161582832428181,-0.02993017572199367,-0.030683867542587707,-0.013267716658599694,0.005237297541900107,-0.018208218347909564,0.01183601599097962,0.02408236253543489,-0.0007588869567150578,0.04999535111149151,-0.00416003908837394
LAMC2,-0.017803379756735186,,0.037401917834751365,,,-0.016055461989922467,,,0.1825026472287921,0.07206716795391158,0.034379667640214766,0.02977632077455002
IL10,-0.037616584527406564,-0.01916955331388502,-0.023200651935249648,0.04492911514112612,0.06757317213582496,0.029676302687379523,,0.14283116657620787,-0.015591258428612956,0.0034577968007408646,-0.017996409780114228,0.04044213415273733
SEMA4D,-0.011854443388558168,0.02447787463928525,-0.03405110921569252,0.007788008368615493,-0.03883655494235608,0.009075567929387936,-0.025892090339143064,0.0002544314698428418,0.0707901764217689,0.009391029029666398,0.05287647053901115,0.03814424353006763
TRH,0.044113497406585274,,-0.013429625503583302,-0.014332763413846688,0.030519973689977085,0.0018164557020197971,,-0.006947570689018252,0.06884065103554372,0.052555442788828455,-0.00020941624647325023,0.09624383560874034
SEMA6D,-0.021113650406898304,-0.05282281268870538,0.03996518854134343,0.0411773216323819,0.05509796750373777,0.012746843710736477,0.024312010308032754,0.032062050907861205,-0.010866786466922003,0.006287120279928278,0.06420436776067528,0.029741842952424883
CEL,,,,0.09237066889757894,,,,,-0.0005161483012635394,-0.004865523514618376,-0.03636824643842755,0.0726325172369515
PDCD1LG2,0.009096924796620899,-0.034550844116251506,-0.022036730376186604,0.05513516146131072,0.009502547612994497,0.009076136754536399,0.03740012028684596,0.022630925262232017,0.006411183208981872,0.06157416563521157,-0.03387101772838273,0.05872031411368443
SPINT1,0.011149439202730206,0.02551345911204017,0.013472662857890401,0.05038842688799842,0.1294349451100909,0.0518633697151551,-0.017124985358558584,-0.024449433864129254,0.14150693131568495,-0.026084267693926515,0.039153501481081036,0.08115624621024388
CTHRC1,0.037345824404706435,0.06034627316429317,-0.02771589170505862,0.029521900321068897,0.0835856275623249,0.007399378608550433,0.03899173619957877,0.015050128614122117,0.029687548301847902,0.03148882976459042,-0.058908707491413026,0.0697775927697831
PODXL,0.05188786710137779,-0.03818742786112965,0.003262552471857929,-0.05979025906887995,0.14818678095033352,0.0481623495071119,-0.046367099743262676,0.024090230778751852,0.006646937011662971,0.0840203405608794,-0.01033373686853476,0.03951690934844256
JAM3,0.04241781763933349,-0.010063184604234908,0.0010347378554630433,0.015914305443828648,0.10198086095665929,0.02381919605604947,-0.03616713544742325,0.03484144491571129,-0.0510626764677887,0.055908202076691345,0.025480409019414257,0.036418634565963254
TGFB2,0.08953996054942746,-0.018222803823890934,0.014070166049773253,0.04004301758101736,0.12652552811962783,0.001063740376357712,-0.027721330392817815,-0.03469834748872211,0.03738838748194393,0.0049580925551011455,0.041764255075195,0.003191015207832291
COL18A1,0.0685461032903797,-0.003193466469271396,0.00593915289550703,-0.015165058361876314,0.09224556107725077,0.009106847739250025,-0.01884201729326319,0.02566707356158391,-0.0002924817154468456,0.031478375553789406,0.013318935214119067,0.052546538618491574
NODAL,-0.026733525732409124,-0.012890605498827024,0.10861449000907437,-0.012929592086496446,0.04224448447031726,,,-0.012603841576298092,0.06242299533617439,0.07564076553825952,-0.028066025820068723,0.07446596180791556
INHBB,0.041577926842375525,0.04403378964420949,0.00032979940880899277,0.02352894843886085,0.12122908984109997,-0.04988797880680162,0.0028421374428743403,-0.021120746832772312,-0.029951742651391035,0.049558768551572895,-0.06401354922056778,-0.007257608033582705
LCN1,-0.017803383762568122,,,,-0.021433964442710448,,,,0.026990885044549606,-0.016268860516898975,,-0.027895430913983547
ARF4,0.046540008339619285,0.0143259959621582,0.044051721613448544,-0.024368621125150803,0.07787939496423857,0.04483532188278375,-0.014300254662455743,0.023641753217910583,0.009544691633353607,0.041218715413188806,0.01879225656420541,-0.01482644901632057
CXCL14,0.038931951809395675,0.06775704333482527,0.0025200421909412677,-0.013965167786213768,0.020537219562022955,-0.01727599513101847,-0.0061599729687359835,-0.015365562154835373,-0.03813055624719652,-0.003976978485989536,0.012115459089553221,0.07995404094292678
