,UKF248,UKF251,UKF259,UKF260,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.1530773068320403,-0.013060767306580184,-0.029443428528946967,-0.015199078667334264,,-0.024444308528798066,-0.018157551084435414,0.02302108556639125,0.006065899855382897,0.03495281926549626,-0.007918800198389093,-0.013517656594014087,-0.01199165274855639,
PDAP1,-0.01889456112445184,-0.03484896327922556,0.01625161372756758,0.048348232928904854,0.05902952424198215,0.029738348397667723,-0.05304214117511366,-0.05182946885935288,-0.06900206972179006,0.006878994938722253,-0.0529384018381487,0.0023101776447892503,0.016959050924376495,-0.022081758580473555
QDPR,-0.031376700379948136,-0.04812075189662446,0.03055874228550047,-0.005752959041250899,-0.003848004612242148,0.017574621465120382,0.018081866313975962,-0.1063110967655239,0.016596470575303824,0.020072257229356526,-0.03992966646759328,-0.00817764453104869,0.058193914193446994,-0.06430778213312416
POMC,0.08257960676765694,0.00437159706437955,-0.017394675539059344,0.11036230612466642,0.12099017826428496,-0.049134034365814594,-0.061301055618741614,0.1392836158303231,0.018217972383246465,0.06922516946166751,0.008302451530166982,-0.022113110432311782,-0.047780033354225045,-0.02668936295982134
CCL18,-0.022899635440553234,,,,,-0.04142339229985188,,-0.019670898719334046,-0.002677533351010372,-0.01577426885028355,,-0.030066689621854593,,
CCL17,,,-0.021643796908251182,,0.07970642740678485,,,,-0.01868496985098413,-0.004338331442470897,-0.02402075620772199,,0.02722017545060528,
VEGFD,-0.022899642712260044,-0.018706928793210408,0.07578410416173247,-0.014541617925059772,-0.01546440389858029,-0.022135795786502085,0.032592131297162014,,,-0.026370151551756378,-0.02533448380910605,,,
TNFSF13,-0.017280805235895595,,-0.01492940670483322,,,,,,0.024761259854915573,0.04426788860256759,-0.025759154593876045,-0.015179422367462229,-0.029319086654442418,0.1294578564274055
WNT5A,0.07735498069527784,0.032159781650390816,0.03993606896146339,0.05996798048268012,0.004721874216139405,-0.013334317116004994,-0.0744504142961981,0.06094451846369486,-0.02975538499292742,0.04097918000238548,0.01756542446983575,0.04690988104243867,0.046340579932284756,0.01549990573530079
CXCL8,0.056839302507480864,-0.017516059326931163,-0.06421459012482414,0.0016483708571561277,-0.005218245962158183,0.10116875549967536,0.011115566856811117,0.13594301808546277,-0.12073276389159714,-0.08247725784312972,0.011004472470787119,-0.05089921243971514,0.030798275518947114,0.006448533023714024
GRN,0.08324429809341866,0.018996206345385704,-0.0862717028211166,-0.019167929144528594,-0.0362119916742492,0.04172362219040467,-0.05772632462583895,-0.02602612239831518,-0.05120337190840522,0.010735509528728832,-0.05812218762358814,-0.023211439422934715,-0.03695272109018528,-0.05080825736108001
MIA,0.0955980517946257,-0.01663663424033223,0.014736526607900757,-0.04412429334234503,-0.021179209835007123,0.09760646893950192,0.061421903432584773,0.10813547381617769,0.17228836875232123,0.04742746231539439,-0.04857158901042302,-0.05884603416833732,0.0646331007071748,-0.013071595994349164
COL4A4,0.021303375522867807,-0.02797786362838438,0.03769924562309401,0.012780745674050213,-0.020544619269546774,,-0.04352262943058819,-0.024870162217896053,0.030358751129824297,0.007674169938411543,-0.03700203321954544,-4.598013641494946e-05,-0.00446045778155613,0.050873959192705924
TAC1,0.03962603169070546,0.009405211053602286,0.06450917010976753,-0.021763903111826688,-0.03640936496987585,,,,,,,-0.02332180856837586,-0.023654430839274886,-0.10515347669729905
RARRES2,-0.07197930126326263,-0.028122670471697128,0.0041895130764659306,-0.03369377341554784,0.03740144362602872,0.00567889069527581,0.04252147037869026,0.03135247653060767,-0.07810009393080448,0.016136646399013615,-0.028618760347137905,-0.04946816295927397,0.08297635054726385,-0.007422918761557311
FGF7,,0.04312655026154563,0.017153985252192874,0.04066835850488775,0.03330380798560304,-0.010849962790164118,-0.0729366183106024,-0.02400367991755077,0.06985272512033658,-0.00042478120855054445,0.017453292755339793,-0.010775941474487778,0.06586840955791165,0.005851571510415042
EFNA2,,,,,,,,,,-0.02506306427825696,,,,
HBEGF,0.10734773834505305,0.05154288432891218,-0.029162922344350518,-0.03362136056658697,-0.016337153553139205,0.04702717823885724,-0.07527128721270414,0.13105601177374648,-0.04698297949251382,0.022458892803699945,0.10719201196928357,-0.01314484327827459,-0.029531603701156307,0.023277466811700762
CSF3,,,-0.02579751872624312,0.0014824559165649333,,,,,-0.09990007539102634,-0.03333567973934634,,0.018440224375927624,-0.018944496150360115,0.03247229035331325
PI3,0.0043181363872673035,,-0.024643770644265407,0.031624429758653864,,-0.06630802202671937,,,-0.11124329383801074,-0.0694402230409994,-0.02040955009528886,-0.06598320708218851,-0.02142069700667166,-0.04131123292921869
PCSK1N,0.049544208650682424,0.014564666131067256,0.03733371450830635,-0.02331128623691711,-0.04169816698429295,-0.04520197168843016,0.10675709671497995,0.0886931279576724,0.027135541233647992,-0.08423023429749009,-0.0287913366164907,0.05407570914178082,0.08991239189866561,-0.13317056215175638
NTS,,,,0.023536691406349182,,,,,-0.004440158386758269,-0.030534587770167047,,-0.010611946336526094,-0.02805421550412361,
SFRP1,0.056054101105332245,-0.03331163134316901,0.011472852764796485,-0.01658946778122804,0.0640962890366998,-0.003927073562462682,0.18997131782183163,-0.022834089536235783,0.03136483526491799,0.05266609605094409,-0.022750844920911006,-0.030684118316430573,-0.027402306609532183,-0.053667727825252955
CXCL13,,-0.031582055872530726,,-0.016440374428378333,,,,,-0.031180932690655434,0.008817991763386594,,-0.03161184595265797,,0.02758199382911243
MICA,0.006892531572128558,0.00023076816185111968,-0.01768829761916341,0.01745044029545574,0.06220775866726852,-0.06127206576016047,-0.025851292117538116,-0.021830545319644627,0.017257369887146136,0.004096837838241581,0.056742013153630456,0.006325778921526556,0.019500266355081414,0.07733649033033889
TG,0.02047867674994762,-0.017760011997323046,-0.020379960355049704,0.010209196821886366,0.11929626545589145,-0.06545248091192496,0.025007665137425056,-0.03202882212902677,-0.024827653421762397,-0.03760668277096781,,-0.015949549938419617,0.022915915091879326,0.01731877822894669
ADA,0.022979922319049096,-0.008649822156103406,0.04278103718107049,-0.023858943070870546,0.07960921657417803,-0.020157143910319322,-0.006617422146098094,0.06710149070863847,0.0036451798930020483,0.05361073434234578,-0.003931347819899646,0.012039705215552943,0.01773647012274612,0.013426240089963291
LAMC3,0.0445567751997948,-0.009659891230018135,-0.004630974817450025,-0.06069865800382338,-0.02593552862514763,-0.0375222001246351,-0.020406425106012118,0.013079656565328081,-0.03764475466743588,0.0755241886023246,-0.08382015991916378,0.06622859208237661,-0.040099798297664475,0.12099367607518054
CCL7,0.032024388412956746,,-0.014734678775041022,0.01288106097021344,,,,,-0.0280044629094551,,,,-0.019851995586710736,-0.022671916338282704
NGF,0.043866167992071596,,-0.007284305915193847,0.025102195120020404,,,-0.0017711518383235001,0.04486865121768648,-0.032342912733654,0.05918720701979949,,-0.01129061418718619,-0.00492606167907644,-0.048751969736489875
TNFSF15,,,0.018490597822859268,-0.01613835164777604,,,0.07267635807571302,-0.005774425754770108,0.035644712087108,,,-0.012034279181103192,-0.05245240937870811,-0.002141598142907763
HMGB1,-0.0001498148131612323,0.006151361729692554,-0.012952126429048742,0.020622717137307622,0.012094513270288978,-0.022184690306609765,0.0019402168949752227,-0.030879632605393018,0.0023368982778808043,0.022309428901750097,0.05930327498591312,-0.028208666057658968,-0.0216559919661206,-0.029483769759376062
ITGB3BP,0.021951821195880114,0.008365641303364188,0.030660775421323623,0.07730289065480488,0.04021700864507675,0.051682504377247064,-0.04704958806368064,0.10361729908200973,0.015909513858786972,-0.010258089282947894,0.0557336776577314,-0.006316503053472853,-0.018140795304145713,0.01555952008189395
AANAT,-0.021133198867670285,,-0.01492940829822038,-0.014541620000957682,0.015116880370024994,-0.01871540188888024,,0.01341892209059351,-0.005855558883473363,0.01737246725831026,-0.029712904793176988,,-0.02100423920219747,-0.006385757530691282
RELN,-0.04562397681262067,-0.023610891674821922,0.019169283506867238,0.03588484792791508,0.009417913557629195,,-0.04145071367283242,,,,-0.03715781956209293,-0.014536105067922418,,-0.03343142298367401
IL15,0.05047060181857559,0.03413507415754437,0.036958065144000324,-0.0025283488476915998,-0.017951443970327528,0.03253534306415237,0.03542886705053705,0.18878910774723479,0.006054909761350493,0.04947896955433734,-0.022807842053204817,0.02252789135572318,0.09631416120311398,0.017062537529842787
UTS2,,,,,,-0.015990576812401246,,,-0.020921293254471538,,,,,
BSG,-0.03454081720966565,-0.007491108439453176,-0.03200224492572207,-0.04389702315952773,0.06800896260372101,0.08471775014981625,0.10352198350484541,-0.026189596391586863,-0.02615858647395758,0.025093969417452247,-0.008457071353893902,-0.013268475700839171,0.0713841384119168,0.06523781581622626
ADAMTS3,-0.02346533719180084,-0.031205628708681526,0.02334273689351455,0.09835110886282859,-0.005608177529909087,-0.07429987384794524,,-0.024532372764920502,-0.0018428635565128932,0.04991490615976333,0.003020740729095413,0.02244092753356481,0.132310803802846,0.03991936776556818
CD34,0.009529761472202353,-0.0444930848628565,-0.0021960589776881248,-0.02172640682155788,0.036763908178051356,-0.0053909618246028015,0.013840572411891038,0.06442797333167728,-0.009349465135572055,0.08054479647173093,-0.09737147605376172,0.010017404667176402,-0.03739284374971831,0.0717836605100381
PLAT,0.06155518819028205,-0.04302430764406504,0.0022134620623425944,-0.003999752738787491,0.00571190796698953,-0.1287082260098867,-0.05177684591707216,-0.0032085516100650484,0.08209758983923769,0.03862146110671383,-0.01263283662724926,0.05117444407401166,0.0036733844411120493,0.0810650633323649
NTF3,,,,,,,,,0.09010365890273897,0.10026322196816528,,0.003077949199063894,,
LTA,,0.011872423852026744,0.01216613673902794,,0.058176856818025764,,,,,,,,0.09292739370338114,
CKLF,-0.014152888822742385,0.017300752317034346,0.00845067056219344,0.045537465157083436,0.03297990548758641,-0.07161612526168386,0.0301438626464345,0.017070396673128593,0.07939532023727498,0.0835132604682029,0.029089130658556006,0.044750569090898654,0.059369892067092596,0.10346488092285183
CD24,0.01583496379525491,0.04414003413258202,0.03762899443066002,0.02283337848523139,-0.032301607800416306,-0.05531600308133048,0.008260126345035965,0.07398277379210105,0.0393350187761143,0.029181000360242973,0.00041095423710959704,0.025598834307495853,0.08462230891948612,-0.040264854211394516
HSP90AA1,-0.014620015193595346,0.021535187190031058,0.056217272127151045,0.027463298449451237,-0.060681723956196906,0.00901699065649077,-0.019194096066186554,-0.027022122725080106,-0.14312810750074018,-0.09738715878889861,0.0019365731510789046,0.015956055785341403,-0.07611486243589159,-0.09886047782251575
BMP4,0.02054598885783293,-0.01384518038799222,-0.030234364470730832,0.024406007734517645,0.02812362685511437,-0.04263579232105529,0.052611193139215695,0.06221049779522727,0.004568990212868005,0.08165295007127918,-0.05255157614767037,0.041511346605647585,0.004192248510085745,-0.02444322978680134
SCGB3A1,0.008484995105903819,,,-0.017317274263933813,-0.012526281750826535,-0.0466680364235738,-0.027047354265579873,,0.04540459939951805,0.01716549113074124,,-0.024991400514248384,0.00015540854874835736,0.051292724269388766
IGFBP4,0.06535627832965513,-0.02481192081011794,-0.0501158798169288,0.015862657278059574,0.007455193784997818,-0.003815712852565986,-0.01875437965328419,0.08451191121732117,-0.048289238844531596,0.0012261496673890042,-0.043483842350456346,0.02810982377192317,-0.06769285218291818,0.017137329572692598
RSPO4,,0.038969184197016664,0.0014376348377729516,-0.01998694951291987,-0.01091221702227904,,0.019290436946154527,,,,,0.13829179704510075,0.03279174922440977,0.028880303457934325
LEFTY2,0.12097712735393419,-0.013221174757443608,-0.042196998514315125,-0.031022835230895583,-0.022160859841753797,0.030188969701425646,,-0.026182011455806994,0.031022079818378304,0.09986154436448556,-0.09955556548617264,-0.022888564821469202,0.09710345982589723,-0.00301723445136644
PF4,0.007573607904251313,-0.01188054422843163,-0.012855716940742062,,,,,,,-0.02297203360779746,,,-0.028268534009789844,0.08991317114209693
ANGPTL2,0.03329709394891718,-0.00526761691849195,0.04063264678508915,0.06831158065203395,0.025110801089573614,0.003407517708668515,0.03229420649437667,0.01693470486301613,0.09713638983889894,0.04445880749739756,-0.008575537040993716,0.017172702462880125,-0.02425496458075505,0.011145207118784015
LRIG2,-0.004362011493458808,-0.017522179481860037,-0.013086855316297594,-0.04039947679702982,-0.00011831108326310291,0.03812117603072662,-0.0752083252120521,0.07326120161609419,-0.008416314795715791,0.028068399848500566,-0.021766319748092577,0.03198623150681727,0.04712701569408824,0.0465367306815873
ICOSLG,-0.03904535359340689,-0.04455320574587671,-0.015125338915242415,0.0029765576276105754,0.05017971060073067,0.09207313595050795,-0.0165051364102083,-0.015986008688377806,0.0016364346283159945,0.0367625659790632,0.02289307350639758,0.004566473957902351,0.07597895097915773,0.02901903547781466
WIF1,0.011960536486522498,,,0.015787340002779253,-0.009592523675914675,,,,,,,-0.015645714469835016,,-0.04760937754636601
NPPC,0.02267249934683917,,0.024517068559501733,-0.023397037455186977,0.03209740843268471,-0.03798078814831328,-0.02706936745929734,-0.02453232564902957,0.00013253717330749385,0.04507852578544684,0.008752465606211112,-0.04382061397819794,,-0.06235295019756146
LYZ,0.06784509842501743,0.007660961504711261,0.03600089603887544,-0.020706534145169833,0.06305151640169356,0.06184723643693837,0.061360140378138604,0.014601406865971974,0.06255443076771403,0.056243570125649185,0.05648389207773106,-0.04167602510594566,0.00953341229400041,-0.10326024934308452
EREG,,,,0.024175042305224596,,,,,-0.010849543050811533,0.027531286855999024,,-0.02096285170334093,-0.002560480504728498,-0.029870918379803022
SPTAN1,0.010660234420626977,0.01720459342642068,0.034602892277066116,-0.06835298042214341,0.024741817610979475,-0.06302047511537062,-0.010626979647010027,-0.018455772718263555,0.010850250550261595,0.04947522517980934,-0.0012783788382411026,0.008568201207978797,0.024378566784603567,-0.019086332090112672
PTH2,,,,,,,,,,,,-0.026766332020221068,,
LIPC,0.03740398389001604,-0.017880854014407994,0.02876777432446051,0.017849907095576434,-0.02820004323579623,0.094337496195448,-0.0010269972530432595,-0.03590113531933967,,,-0.034600429742522094,,0.02250726006045403,0.05091435223413326
COL8A1,0.10921970057615323,0.07916283483013539,-0.017458045465054813,-0.007139302458936563,0.04955343787399366,-0.06456975838770208,-0.0016024129541867933,0.004292090214404539,0.10092802184865506,0.019211875538428864,-0.045472198176178334,-0.03514466124096696,0.001474998136089977,0.06037456010741464
GSTM2,-0.0203340087856349,0.022747728649710308,0.006034960825542853,0.0035947761226764363,0.0007303654874143952,-0.06354922547448165,-0.0642957979168702,0.1613887298819864,0.06913557507110746,-0.020213580168899705,-0.01562893780478716,0.03788211521795434,-0.009305609771795485,0.009890365248288764
IL4,,,,,,-0.040179834368689174,,,,,,,,
SPX,-0.029918565403200627,0.004958976591710944,-0.029970679354175935,0.011922453595715995,-0.04888102789273076,,,0.06046923359221331,-0.028235389514215316,0.04275825726016729,0.013173874952317303,-0.005470086764986561,0.11838705331720338,0.07470388848938636
MFGE8,0.06793712705402645,0.009567510627430142,0.001824432417325472,-0.0032570367943415162,0.009998304125608284,-0.030192103720176368,0.035673764419219336,0.010122432278205602,-0.012727788175647289,0.06755099975131315,-0.05860726371570316,0.035187511903505296,0.014396901527865123,0.041588938109543554
TGFA,-0.06836953799775576,-0.037796603538862,-0.03691518922921559,-0.03669748499552505,0.004461980795706036,0.13490661652184213,0.051683735739004165,-0.0011312250413285934,0.029709189829562284,0.05993999641542472,0.022076493073874583,0.04354498391815425,0.057975302855164876,0.0732197124823
SLIT2,0.020675765547490864,0.0041533122027310665,-0.04375419595752992,-0.0021111703201851556,-0.040379701146660466,-0.033339753257079933,-0.045411433057069496,0.02300956898418146,-0.010040065695208529,0.044639230330396046,-0.016078572147312262,-0.007919994220859537,0.040367338184463274,-0.0016438311878230923
PLTP,0.025863058012399673,-0.010029112221662974,-0.03844978461556791,-0.0717464467271049,0.016102324113589823,0.0040663460345028955,0.024947074678853664,0.02930129378003928,-0.06209745246951144,0.03385639714232796,-0.04306033755219592,0.020909282668310658,-0.050096055008127985,0.05628415284070228
APOD,-0.03278520823475123,-0.02246910890389109,0.002694471871355536,0.0233077341244596,-0.03787027868206715,0.025767722533328635,0.06625505506302752,-0.09893264509345083,0.13873987236076374,0.05029606629898754,0.11990650207287679,0.0699550225302196,-0.053864073627473454,0.05284640035789371
B2M,0.07193907187466347,-0.0057141587896228216,-0.05271855350474526,-0.010415437804495553,0.015117156772407346,-0.06886140872597009,0.05916169556005655,-0.04203119500646435,0.01792696672688255,0.11512526648060176,-0.08407798330478716,0.0024887208999453286,-0.08853859270031895,-0.025034244172808456
OMG,-0.05064195675509799,0.004461884850512927,-0.01965752549503818,-0.014253389656832344,-0.01538371306614413,-0.058645173847096846,0.05489669679914835,-0.0877059918570056,0.12233402158504546,0.06722839600781069,0.07654033804764226,-0.0017764663851324546,0.128374625417117,-0.056264322592622956
CXCL3,0.04021246896340365,0.0015371777398911165,0.07771380962292768,0.05984318258064406,-0.012928292016680422,0.01872037317999329,,,-0.10137176388545635,-0.026770681155086455,0.00373749444722535,-0.04721328541875229,-0.03153018702966105,0.05336039875358478
CXCL10,0.040497196198829064,-0.02266384767641081,0.0007066564760899811,-0.039626329221904115,-0.02054462056746083,-0.014843589535631464,-0.006892329138345229,-0.012561832135976754,-0.028918200579151634,-0.030812156579933754,0.009293308878204265,0.08937042833018381,0.019397153754052907,0.01466748981486455
RSPO3,-0.0197861977019355,,-0.014929407195106138,0.03909394692590703,-0.01350981598901015,,,,0.032871105358239686,0.022171355561394584,,0.046057561281875214,-0.02014589365218914,0.009294220564685861
CORT,-0.010075719793751011,-0.005872961860480443,0.0929961707040272,-0.023484929200548038,-0.016340474670847926,,,,0.06421740107295155,0.042877998775599564,,0.0254613769091874,,
NCAN,-0.017154837283850328,-0.006679876990663516,-0.019539640055120353,0.01849793385721895,0.03361344280909106,-0.008095361769057329,0.06513247913223374,0.012485996419805303,0.09579193641631538,0.06935887762634027,0.05627048728867927,0.07066471394191179,0.012787913766478693,0.02028757163489515
PRG4,-0.021905678821607148,,-0.014734681071221983,-0.013854992248500304,-0.015795208146118567,,,,0.025254682003932154,0.033538026506477324,,0.04944845043235742,0.003932155831902365,0.07891612482809159
ZG16B,-0.02019878602557136,0.03170536423883283,-0.017101399430832925,,,,,-0.022775869702150044,,,,,-0.0251197612855985,0.04657940124846194
TGM2,-0.015525891489866913,0.02224975798755656,-0.004830595206869962,0.00957857129353148,-0.023716257997127396,0.17949355579601714,-0.10835774759108027,0.0530758910091511,-0.06462634128262994,-0.002498594860419889,-0.0561470195966754,0.016390164654697028,-0.03953064899772084,-0.022363881139728536
VEGFC,0.010705106130475471,-0.0183570049445179,0.06388275988029203,0.012969924505814502,-0.016119639507951936,0.002658210815345528,-0.07027623819526867,-0.029522050491022155,-0.023467679203773607,0.06225388758287196,-0.027598892205313457,0.17352802995597374,-0.06685658905782098,0.0713453929687203
WNT6,-0.023502084613345863,-0.013221175104426771,-0.020379961201236467,-0.019090845435328588,-0.014068407370290663,0.08854845718407196,,-0.02165985476071589,0.025531792004394874,0.1335624917186702,,-0.022337012222754877,0.05377096986816599,0.06826611254753998
NRG4,-0.01341589192081499,,-0.017932780914527734,0.0184169682290052,0.05380457690911882,,-0.04352258142127904,,,,-0.022161511802670328,-0.02222530297046335,-0.02014589591006317,-0.03439479454164535
PMCH,-0.015462537427398683,,-0.0009401051070990664,,,,,,-0.028464608846264467,0.029261100227149305,,-0.012796411820130771,-0.033483800777470756,-0.04404748441846695
COL9A1,0.07337013323618369,0.009481725188016233,-0.018729480828180073,-0.012273244747853374,0.01029066728730162,-0.06341867318965999,0.1421866251146335,0.0065765593758828084,0.12542242682636043,0.06775083497841373,-0.03274045775226523,0.01591327592821612,0.11249944837859259,0.12661537835081876
GDF11,0.01764802025165325,0.00284870540153752,-0.013560774052506542,0.02017395794596419,0.06762000361844978,-0.06288971318818883,0.07807052297444661,0.016418906904121382,0.028030823441483214,-0.03979611651052627,0.0060809169086794524,-0.033488057152216213,0.07387704815727184,0.003290460847478414
RAET1E,,,,,,,,,,,,,0.07220149952544662,
IL24,,,,,,,,,-0.021222526446079238,-0.022605756211332446,,,,0.041163714166852945
SORBS1,0.01566298612559607,0.02214395572442047,0.03687338712617769,-0.04494210811916517,0.003774938172594304,-0.022598850245935182,0.069949801328967,0.026548315494262054,0.028446257149111732,0.004167743231235475,0.03276545879574676,0.015045945985506947,0.0026981901659051625,-0.0504643589764406
DLL1,0.011515906104618128,-0.0007717232009498671,0.07187580896175896,-0.005167593274095027,-0.007677199712015314,-0.03270955846545963,0.03723705488698931,0.01732494429383192,0.0908334892654385,0.06755949386071185,-0.005736671451110329,0.024320641368625443,-0.022097922611261207,-0.0018691138673783518
TLN1,0.07764223489752832,0.03643905350167555,0.03399817993475738,-0.0217008217773058,0.0168764031060045,0.06999881912591685,0.07917296471207287,-0.0227942099415485,-0.08526412997355856,0.0004096807370471698,-0.0031586517526363054,0.02831175158855946,-0.005984377325701002,-0.025887440923006756
COL2A1,0.03826614949057296,,,-0.012374609905094739,-0.013124870614277978,,,,-0.027877831379888907,-0.007371250660187089,,-0.012149076516306093,-0.00012636223989435756,-0.030987863759167192
SHH,,,-0.015311752862317668,-0.018861652996005254,-0.012526280655951532,-0.024640317301773355,,,0.0026929896116803594,0.0857249662320303,-0.036020557891582594,0.006432884540405453,-0.02875128943660332,-0.054812381674282575
PON2,-0.025137507057162622,-0.006467502322414669,0.039411313210209624,-0.03082240432472452,-0.02677771995967928,0.028521324438442366,-0.0216020092194391,-0.071990438519271,0.03421080057801922,0.0859080695742129,-0.06625568160446112,-0.054214240542612764,0.10054088379112594,0.13961011252181774
ICAM5,0.014365067256604658,-0.01701862162062246,0.025589738282702536,-0.020684072188145563,-0.024463149489304996,,,,-0.004617845026546172,0.04898799678488966,,0.003570253215594587,0.06098407529964779,-0.01173071933466862
HPX,-0.02571138745641215,,0.00361180661905553,-0.03510583528570863,0.03199231609831208,0.11324371203859102,0.08056322651974093,-0.017806032611345914,0.04552781292315116,-0.001607633612959031,0.006635702726590845,0.07242691253292191,0.04081259838942788,0.08275557586472165
SFRP2,-0.01936567035471397,,0.016169323312979496,,0.05817269239314912,0.01839533606659373,,0.023381723345701766,0.05683391748767282,0.010156407200495508,0.03159181858461238,-0.02452463990366578,-0.03543408242512957,0.10659605586942447
CFC1,,,,,,,,,,,,,,-0.030433981405278705
CD70,-0.03538060038091403,,0.011085024318814507,,,,-0.024985774859563218,,-0.05943358390104449,0.04370475287504469,,0.014456660262468656,-0.030736204297138164,0.0061977522733419905
HP,-0.027664014807015396,,-0.023565122320188276,-0.020833426865182626,-0.01859844242860342,-0.020393976720671482,0.025977696753834306,0.017783915542918145,-0.02674703512569362,0.06466379423399547,-0.028383190598711538,-0.009208217209433853,-0.015989814223762184,-0.013664062021165326
CXCL2,-0.04900656769107617,-0.03356111566151833,-0.00875521787914316,0.033738485176208345,-0.024792520040679302,0.027150462902489375,-0.0003177633985832097,,-0.06917129875623143,0.0483200094670718,-0.02510087265924582,-0.05046156737491744,0.007712593536939373,0.010754913283138181
NPPB,-0.01879168031422333,,-0.03734382935140465,,0.08819917130838845,,,,-0.0021532499120204725,0.06049095338574598,,-0.01912556003393585,-0.020435767747891184,
CCK,-0.026638778607123558,0.03775907274039825,0.020937858133288936,-0.028906834417453862,-0.0398068665003925,,,0.04845620123321944,0.014877208245687704,0.02105277115364141,0.018717477277791394,0.03327220345261935,0.03594352343687293,-0.1312141882035249
SEMA6A,-0.0105208221185761,0.012580634145087909,0.05558824319499459,-0.00949781531096997,0.002145445754093039,-0.11456725323581968,-0.005186554287127424,-0.07071888289192431,0.05910305216718701,0.03214748982721228,0.018936771899515325,0.0042551847854472614,0.06180148374967084,0.04568360467789388
IRAK4,0.040895933786043094,0.03247679974095993,-0.04473622949001742,0.016587529880743565,0.014476230402032516,-0.10612614304463504,0.04434031860789299,0.06889281652099226,0.008143717275572112,0.06622797544331252,-0.022664056557339857,-0.017358546719613486,0.0647291790335268,-0.020272934004039723
GSTP1,-0.026439323794620648,0.0006946867594264454,-0.005704144994741941,0.07404360629932184,0.0036290990667767744,0.048016936818757655,-0.09801310807301614,-0.03480890061170255,0.1229126937857308,0.11179873760846383,-0.01120442566485581,0.005745554052546505,0.04366512380415132,0.10483406105814747
VCAM1,0.03645941886086069,0.0212991303322167,0.05622037531465379,-0.040930523937107506,0.09444469430100855,0.007077499918229462,0.05444184849517334,0.023734040010569203,-0.00621121118773515,0.04732130302548318,-0.025516020808783554,0.05699059943032517,0.032724781151460484,0.03685508436810241
NXPH3,0.03241222347541083,0.03978918155147305,0.009845025418620855,-0.03612930615031959,0.014711242679496084,0.0005212244379642785,-0.04372094249908743,0.11971175053218697,0.03889084202332959,0.04962816724247551,0.039839656771043945,0.018697586546289134,0.09030709982734753,0.03332314355833459
MTMR4,0.028727481796121765,-0.015440964441231128,0.043181798106750754,0.0006795319774600247,0.013762190561148264,0.020998450548925705,0.12767611748787805,-0.012938548646930136,0.001352740227926813,0.07764824112685643,-0.0626532839393068,0.0892169884762458,0.04278166546637827,0.007629642363041014
LAMC2,-0.014749504129106925,,-0.02545928801733841,,,,0.002489892069235819,,-0.026091160293028846,-0.029687700958954462,-0.021426756207854475,-0.012420913627786407,0.04969015489644307,-0.03312090784629495
IL10,-0.031164080999844246,-0.001906872112135948,-0.03845002814293028,-0.038359485837729114,-0.014429370148811958,0.05754733253830669,-0.0360033092064679,-0.039191425301290835,-0.022753815803714904,0.05779626174987639,-0.020668164075867718,-0.030930616010396633,0.05436396281065499,0.07970051657060477
