,UKF260,UKF266,UKF269,UKF296,ZH8811Bbulk,ZH881T1,ZH916T1
CXCL8,-0.07558781715426048,0.0007813799659296898,-0.04407607828463407,-0.010426471146152526,-0.03449139701289125,-0.0587929417145037,-0.05016937681754667
GRN,0.0450018935771135,-0.04967056385069442,-0.0664280495454409,-0.009473895342376689,0.06150218686398735,-0.011335762539629694,0.00108356490941341
MIA,-0.025459042264740682,0.005872797470246936,0.006596213683581422,-0.012733420819186759,-0.022119584321831226,-0.010619666740563694,-0.0042166109500573696
COL4A4,0.05694593277540533,-0.02230277358414477,-0.013038929865398648,-0.008337238455906039,-0.024657409792196005,-0.017370600887985366,-0.042466776424819434
TAC1,-0.002770305105572607,0.026784928925019092,0.13094076487641187,0.02371433494043095,,0.03155403255251477,0.002842653966505777
RARRES2,-0.09283070844121959,-0.024529640361858448,-0.0660402232596778,0.04019463365214509,0.003207203996464702,-0.011665218472725898,0.0008582497461024393
FGF7,0.07056213393223015,-0.03659938592616037,0.05712911353539691,0.021009357238923665,-0.014179170971528578,-0.02787859367666,0.06978794753887482
EFNA2,,,,,-0.014636433054956832,,
HBEGF,0.04218745072257573,-0.026355099570376586,-0.014417564229337784,-0.028753143677305068,0.000339391919697637,-0.007843714860792517,0.028535708168855946
CSF3,-0.024435644385551295,,-0.013794936829356392,,-0.016368172970982375,-0.02125604383401487,-0.015224974625269618
PI3,-0.048705625024093396,,-0.015533280943313707,,8.474883825954546e-05,-0.06349868090762865,-0.033078811858748614
PCSK1N,0.004410576679803545,0.0275571787020679,0.04864877975945417,0.017262039277734488,0.0001145986905337806,-0.01434310377155192,0.021372719627460464
NTS,0.02354664770897934,0.014482539612721364,-0.016955636775057483,0.02977056247658029,-0.017831716217815763,-0.04127900345860359,-0.02254611132394821
SFRP1,0.1230575938714166,-0.038288776072870026,0.02295460096803785,-0.01526394617283183,0.0049226929047639575,0.00913607331503751,-0.02202219681604226
CXCL13,0.06624935349835219,,,,0.04917591544787384,-0.03467303078819964,
MICA,0.024361858472649447,0.0029424311536893886,0.011194294750874115,-0.04351911999783101,0.05209394380217891,0.02556648213711368,0.03913333017693865
TG,0.07266773731293764,-0.03142669582468905,-0.016649254547964686,-0.0110464514484964,-0.021961707821728054,-0.0174940507081097,0.05614791737329584
ADA,0.041061384849488264,-0.037670744546071264,-0.05399983584115311,-0.01794032550857492,0.0874445078719939,0.05603219793711994,0.03492489682009153
LAMC3,0.002086528431577841,-0.05732982487096138,-0.045726418609905686,-0.000410130169094051,0.08405949152941042,-0.030228750660452438,-0.012264434933702946
CCL7,-0.023799225996142214,,,,,,0.0611745963899776
NGF,-0.02540319669586845,-0.017204753707750185,,,-0.01443969477057573,-0.03649198220382081,-0.010795146431238198
TNFSF15,-0.01762086616671259,0.016218669175027553,,,,-0.013199638299676601,-0.042154016421804115
HMGB1,-0.017736081220458284,0.012439113338737096,-0.03373243474176771,-0.009921875555449053,0.011976576224531327,-0.06362454828733238,0.008254025807161709
ITGB3BP,-0.05742163968631449,-0.01667880267319581,-0.048029362863267165,-0.015483981541229304,-0.012089434468682833,0.0031385757402247905,0.03631521339081883
AANAT,-0.015877454245420232,,-0.012443406337564144,-0.012733421527452136,-0.019696674677977796,,-0.01688031216763033
RELN,0.03763997430262713,-0.04541853626587699,0.0431044905231974,-0.03560127557492729,,-0.015943732590478505,
IL15,-0.017648638541683446,-0.0259106005790732,-0.03245747436427879,-0.027368295854234243,0.013454091957543466,0.0967994120077121,-0.04998869330493898
UTS2,,,-0.041046371200777136,,,,
BSG,-0.04381738516534835,-0.026326401661799555,0.09967488977106717,-0.000317698061501144,0.05962383172190505,-0.05225173148405856,0.05974954725115062
ADAMTS3,-0.004940206383354853,0.0814650915577694,-0.06995498376639421,-0.01601508365256366,0.09732160001589625,0.10998349269941035,0.045820325405640606
CD34,0.05004840066360503,-0.023892294796935422,-0.014622813431917524,-0.02382388593882377,0.09306654931929859,-0.03059507934458671,0.0008134372967154908
CCL23,,,-0.01415862115140188,,,,
PLAT,-0.018558876345923157,-0.02916670145952014,-0.04879186502231117,-0.022731069345672775,0.034811530449783086,0.03572873288571365,0.0005540491577414112
NTF3,,,,-0.02055477996060242,0.06052636071644836,-0.05484116243083328,
LTA,,,,,,,-0.022718356253532378
CKLF,0.027090054594244108,-0.03411471867667393,-0.0686190852633725,0.0281886853230154,0.02489531879408109,0.05120418254460684,0.017498177260756847
CD24,0.1805490087869319,-0.051309145979838044,-0.039674299464722014,-0.037987544115339215,-0.05859509059253833,0.027049889743627285,0.00021253277961436696
HSP90AA1,0.02423662353641209,0.05179457962360501,0.07064372512645718,-0.01140234081095513,-0.08769943134215918,-0.06970915303344494,-0.026677108390033365
BMP4,-0.03081276478248089,-0.07573735452036126,0.019534118440428815,0.037001346798034115,-0.0004030841362302443,-0.0013745993395965102,0.03127485566269758
SCGB3A1,0.01972609273923327,0.026040715448756194,,-0.010740765600047678,0.044622377564932925,0.0984499049310525,-0.008556826420150388
IGFBP4,-0.022034665458699133,-0.02700291991145233,-0.05624366342460879,-0.026433916336555553,0.09454836689180143,-0.03764986833027714,-0.014309806665404186
RSPO4,0.01129839301721919,,,-0.010740764028967736,,-0.018460467690813387,0.07191351207842249
LEFTY2,-0.033872680410388684,-0.04315707173441309,-0.06065233032669747,-0.011777379120193448,-0.016829268326920006,-0.02510501645304191,0.027053202554703865
PF4,,,,,-0.013415304222334676,,-0.02271835099633623
ANGPTL2,0.012832756251113941,-0.04607773110272677,-0.0672552925004242,0.01242922689237576,0.09567826077268474,0.053212499818579284,0.017586362632950426
LRIG2,-0.004815168457851527,0.008592024158923885,-0.05375415660138396,-0.016970576388864,0.057259573192991374,-0.009533899370909562,0.02154725374904066
ICOSLG,-0.05498874369551394,-0.03183760636096921,-0.054961556560356714,-0.020383964376276837,0.009992771969104168,0.003422412085818615,0.03193243727615408
WIF1,-0.01982673979930075,0.09095463125558043,0.1113535966453609,0.007909513313181838,,0.0269595990757616,
NPPC,-0.03806855439953029,-0.02793354617948471,-0.03350337915900631,-0.014927033507189871,-0.025382654950727015,-0.021754888538921886,
LYZ,-0.0414052322938672,-0.033733367610852404,-0.05213946252650142,-0.014069892495550422,-0.027746340617168845,-0.0005857261687096429,-0.028961085684404225
EREG,-0.01899639458904288,,,,-0.04262770474829804,-0.022992823753694432,-0.034309972402277004
SPTAN1,0.025771035696408373,0.028683479678701385,0.06631973164982151,0.031509602554385514,0.010589578819179091,-0.009190106683032677,-0.009382052369896024
PTH2,,,,,,0.024720439970716497,
LIPC,0.013764888529873264,-0.030631614659349972,0.020176423810038688,,,,0.032062536142305344
COL8A1,0.018527515164204804,-0.050077325877763576,-0.04364018191115486,0.0939707462687823,-0.043537988889881314,-0.03690333478789272,0.02329427132816639
GSTM2,-0.025824843981163043,-0.004930854941332028,-0.007120565093485176,-0.011576053790505386,-0.04147039479064614,-0.029653310709243,0.0014647295781742805
SPX,0.05493364906631174,0.05338893525255592,0.05921931088035163,-0.012116830528639766,-0.01665681491725959,0.04467242672618482,0.047003038892139394
MFGE8,-0.00792657444648854,-0.0409268811876008,-0.004689885375785002,-0.053380704730848536,0.07952688451077511,-0.01738917250815601,0.025833315045106324
TGFA,0.0073732452491297494,-0.011116475936696048,-0.07841498179429561,0.027371259954107947,-0.02416023321146741,0.02096107920114285,-0.03480660609177786
SLIT2,0.014475340881844873,0.10913000771517421,0.03964086538691393,0.025485902539438967,0.039935424155750715,0.03235227869932012,-0.02516869678682828
PLTP,-0.04304249222922363,-0.0386053537170119,-0.09744803134380486,-0.06473094935432006,0.07410357850484992,-0.0029908210896419382,0.01937735405791032
APOD,0.08979474194986073,-0.01812140634229654,-0.08950719246002625,-0.05276189376501051,0.038381194356603004,0.013247946203067063,-0.036632051620789176
B2M,-0.05517497019598205,-0.09703094721924066,-0.08794759605049926,-0.10355595702036718,0.1275912093882345,-0.02394660524888246,-0.03908037751025863
OMG,0.05527123609104366,0.014534369745504693,-0.05613463192639398,0.10608819175512325,0.09216257985222752,-0.006132941155313451,0.060302357013988506
CXCL3,-0.044160848512478985,,-0.016337597694263895,-0.011490347163869747,0.06664311983803703,-0.029108404352426835,0.03784741099519395
CXCL10,-0.04326651563534914,-0.015002349830462265,-0.005226518917309624,-0.01745467833996914,0.074439956740896,-0.025224530319683396,0.04313955218151482
RSPO3,-0.021128249699050798,0.04320659112683106,-0.0204327330101363,-0.02790205126710962,-0.005057277133649486,0.00033916551364454757,-0.01619049233210298
CORT,0.017435196787001696,0.00023299803168628627,0.02180448239595159,-0.03775166176236384,0.04390305366085871,-0.03070223362797584,
NCAN,0.06049222114999132,-0.056346151860590284,-0.028040702303124748,0.0010980508191120546,0.05195748532479349,0.017629137961016266,0.011958612029943182
PRG4,-0.015127750930207774,,-0.01770029809230573,,-0.02071456846659772,0.02054277078066575,-0.012369274245415802
ZG16B,,,-0.019110316215191665,,,,-0.00023429086385536103
TGM2,-0.057010219481086415,0.04715873523312166,-0.03910115460400778,-0.010379376125413991,0.048262914070158126,-0.03009231780401246,-0.014830226932857845
VEGFC,0.008536224365729577,0.039439411309902,-0.005749321230841323,-0.02559804594463483,0.04504833526727613,0.0511899575762748,0.004918744814429755
WNT6,0.032988666814992566,0.08559875078341755,-0.01740592542004008,,0.03555668178446868,-0.024500053355816485,0.009354991071962833
NRG4,0.16819607000962175,-0.03253429504260861,-0.02204684415010704,-0.03676057196913918,,-0.00889762569788341,-0.016190494146670894
PMCH,,,,,0.14339924013072947,-0.014035573300032798,0.013194300550804094
COL9A1,0.02015447650869188,-0.09634681406839095,0.023668343748060587,-0.009829982656763079,0.07041040363512326,0.04119254118786703,0.05169765213166716
GDF11,0.050973815099195796,-0.017796022433942925,-0.0731326063846835,-0.04189265015812426,0.018147446343314864,-0.048500269187964545,0.020715464838346125
RAET1E,,,,,,,-0.017760857042334002
IL24,,,,,-0.013201404017100998,,
SORBS1,-0.024212900933481104,0.010010294823757822,-0.043729723687109305,-0.04224392378430268,0.0027405705656905637,-0.010351293040752363,0.019706784798785838
DLL1,-0.041843085799103195,0.0041688106688952875,0.0227346149391006,0.00516890404162317,0.053923745275980615,0.05688887068806698,-0.017220940105231224
TLN1,0.00041041354498872395,-0.01857847713856531,-0.09172561949744272,-0.0018840071263627742,0.05364848547213816,-0.005847949404339823,-0.016427731046773957
COL2A1,-0.013511376487635222,-0.02879210550876583,0.14777180409953017,,0.10029440323556671,-0.016333495221277156,0.013274074547220962
SHH,-0.03425225355016537,-0.03142669918431814,-0.012843341280353244,-0.012332314442941254,0.002177787802437879,0.052404098300508774,-0.012969871738671437
PON2,0.018370926294556684,-0.09140957489734444,-0.08610809593975896,0.00044085556809607613,0.10069305341001328,0.03629611626069114,0.025871888214427055
ICAM5,0.007526438960985198,0.06568105626689105,0.07867626378100485,0.05555074045105564,-0.04213404727167885,-0.03270426098561984,0.013905806096146063
HPX,0.061267776183649966,-0.026576294364347223,0.009535288965862882,-0.010740764505052491,0.16544569801392503,-0.038851106455798805,0.02339121219546863
SFRP2,,-0.06282627762823134,-0.013038926025907546,-0.0196533188298409,0.026515832448739868,0.011127854196652992,-0.03388211120968324
CFC1,,0.031742172003908116,,,,,
CD70,,,,,0.07970851448760163,0.042767785299886674,-0.008153960033584382
HP,0.010833061325378947,,-0.019999888416537565,0.024383887112565686,0.0961737607027596,0.04237219649393073,0.13579843667532251
CXCL2,-0.05595219441842544,-0.0020569403942361955,0.03910060303089618,-0.014927032338954139,0.043054451937425964,-0.013938373514742135,-0.003848880063831601
NPPB,,,,,0.03738595882426835,-0.020977614938758753,0.034141159531437704
CCK,0.07993722223948761,0.04738155225819386,0.10994039710597032,0.06046494045764184,0.08938361315725893,-0.0036181682204029144,0.05665750675056994
SEMA6A,0.022340109285478967,-0.01807074953586111,-0.07867629156273144,0.022813035597396808,-0.0028501187615985594,0.032999196482701144,0.03278038597719189
IRAK4,0.023255833036992996,-0.017112369902206336,-0.03788516631939104,0.017712339342756466,0.04624856979289963,-0.02136783669458658,0.01505107591178088
GSTP1,0.05832158741551039,-0.05886252629333962,-0.08679699863447685,-0.0012397534696888866,0.03236664558475928,0.01534259290680439,0.03041910892697441
VCAM1,0.031065770150585162,-0.05343906861023922,-0.06944281928910702,-0.004719954219571586,0.049511725728214835,-0.004388009704208974,0.07243144815529466
NXPH3,-0.033030903499758506,-0.04757774334009869,-0.006465990976856729,0.025968503094845833,0.023029018569540465,0.04128076567537675,0.06493133836476692
MTMR4,0.01427064516697833,-0.039310686107065874,0.03492891807692277,0.02831893679153101,0.03319973144139904,-0.031226979422259788,0.04569687118802542
LAMC2,,0.04762951741408089,,,-0.017337147717339452,-0.013623713125730803,-0.03129171474855801
IL10,-0.006405406686168747,,-0.021438583261076227,,0.044996938596591936,-0.022453763508725386,0.009192885901179504
SEMA4D,0.006144015431395597,-0.044106274201789294,0.031574482299248266,-0.0136157457484596,0.04324324930653901,0.042789660462420595,0.03581422174948057
TRH,-0.013296218848079463,-0.004380398058934945,0.029988404919357708,,0.06494825370869993,-0.01043554153279266,-0.01839536893462256
SEMA6D,0.008543001925376216,-0.034538700028957633,-0.05588383854666993,0.022943355120720387,-0.005454835950050633,-0.039841523029680664,0.08452732869576816
CEL,0.002608879922707196,,,,-0.02155304260707724,-0.03448735031963877,-0.036904622312600735
PDCD1LG2,-0.029562990150777388,-0.025571629728924114,-0.03913284231966869,-0.03249460434664377,0.05370720100301437,0.08060963862068152,0.0034883255860512427
SPINT1,0.006920790333221093,0.06843674063449048,-0.04074389069126579,-0.017552772225745736,0.05904312788327088,-0.0027530068875747365,0.06439823694968269
CTHRC1,-0.020969441261189454,-0.08763989124642084,-0.07398457753459058,0.01369774585674305,0.02105406271238351,-0.030601601696774155,0.004795161118582897
PODXL,-0.016999707636678626,-0.03594527148519876,-0.08681633381417282,0.005174710652859957,0.09106774310678276,0.022267590003875327,-0.015002287424780707
JAM3,0.05730864017989617,0.0004084580456135037,-0.06894920540197676,0.026628938891990653,0.07893144622419902,0.0043553693680286314,0.03911250996057493
TGFB2,-0.0012274655321861713,0.002221084039644794,-0.07008217132348833,0.010482173826314303,0.04281224367025588,-0.012732324504945656,0.043129304257188646
COL18A1,0.008518461751148378,-0.024105268936702524,-0.07281239781330863,-0.024491889433077903,0.08631492842043767,-0.0438339789481262,-0.004823680232812276
NODAL,0.013698002587033891,-0.017750669637205396,-0.043055189856762474,,0.2572233786004513,-0.015579737756642441,0.07426342450981388
INHBB,-0.04463772819256701,0.09032629753131578,-0.05740991879409721,0.01704649958277341,0.013794748226882711,-0.06933136807737607,0.03984259274294625
LCN1,,,-0.014337194519901642,,-0.015399751345296819,,0.047517105705924746
ARF4,-0.003404441113912043,-0.04841078534593427,0.034811473429219836,-0.03749159778428683,-0.0039211832809021956,0.05053990468990792,-0.009226879354910138
CXCL14,-0.0292112220893072,0.009433142013121888,0.017499145974025066,-0.05916894424058058,0.03700874184282631,-0.01210550566945673,0.029658905777829047
LIF,0.033715963345710864,-0.03226066869052424,-0.005882780838663736,-0.012733421527452136,0.0022956205184874344,0.02123867188385413,0.025112122594141403
IL17B,,,-0.023678089743910984,,0.008890087048657461,-0.019382641470029216,-0.03142205362967341
MMP1,-0.013296215947547674,,,,-0.025382653305135686,-0.014035572188501273,0.03824675210569328
MATN1,,0.13039506389348884,-0.015031573740227809,,0.08050457731633275,0.016530766360256802,-0.022372699481559344
ADAM28,0.016316811096156437,-0.03572589770573288,-0.002950871236340579,-0.006567740629797018,0.010062363850545755,0.046037578565339264,0.00600607976267093
TCN2,0.0024029046076693567,-0.02070399016652469,-0.05219573724529316,0.020844217421633945,0.03421900150399576,-0.04690348294987449,0.02205092069829918
THPO,,0.00779902331409768,-0.029253411219698114,-0.013250334299203914,,-0.01732816181564588,-0.024219215792500148
CUBN,0.05417666502334775,-0.0065269213913562735,0.034849991578948226,-0.030503996818609783,0.11659316194435972,-0.0021113119743453495,0.10280625069583482
TIMP3,-0.002336802759759089,-0.07446778967888487,-0.03764678254648904,0.04733827696786287,0.003270478837890035,-0.028754608988932708,-0.025451378216506778
PIGF,0.025421562014568105,-0.039442042367888404,-0.06051065321939151,-0.03367688767751431,0.07089576687885805,0.011896133974674627,0.010283259518138334
CRH,-0.013511378966755553,-0.0262454350534365,0.04857230727962215,0.1248711128363631,0.04504346066467735,-0.03195379876993614,0.016949209313342293
BDNF,-0.029456942210632216,0.05922147928728665,0.10419288887397238,-0.02155505267497013,0.00621526880349728,0.024051488769738175,0.018424623788119578
CCL5,-0.0019668324852679586,0.0006317082757480232,-0.032545553178868175,0.020422371078645297,0.10862571264609179,-0.03531731173137732,-0.011833748616415226
GAD1,0.04490297056961593,0.06435615328226992,0.0893066794013869,0.04904297105713676,0.03935686022159516,-0.017347739257122935,-0.0034379938847521876
COL14A1,0.0067148696924074535,-0.02106409687299209,-0.025433354184696895,-0.0012914783507770326,-0.033551645845248064,0.0007471994544118655,0.022490660331051432
HLA-A,-0.05419982591342549,-0.07348811229127564,-0.06888706631882459,-0.027445633398111815,-0.008625834131338448,-0.053817062141594,-0.012748828487624033
FGF18,-0.018435062741776313,0.017858912073266574,,,0.1284115978336853,-0.009144417912467616,-0.018395370410468573
ADM,-0.1077782361139475,-0.021084180448142392,-0.05465967666294226,-0.01070012547468474,-0.10224895858812755,-0.06769014212078932,-0.02394968651611483
CCL15,,,,-0.0062993448685408834,,,0.1381252278194102
GNAI2,0.016897776437346974,-0.10295640750709163,-0.08511834115127258,-0.030059354908933696,-0.005566279260620975,-0.014553654355720485,0.09221762530556005
HDC,,,-0.04692570399617,-0.016130577721446795,,,-0.03602804069748441
COL11A1,-0.012986772121220866,-0.08605034353500182,-0.026066226465656102,-0.008144220070827822,-0.05730450119946657,0.004752232325664702,0.03656660993617957
NUCB2,0.0013977037259166754,0.06721802784532961,-0.029485931369685744,0.02902224932011685,0.008853541708318298,-0.04376515810213931,0.0010766520623051831
CXCL1,0.0008849195546844608,,-0.001931745462604219,0.08294286206696644,0.04932427859365129,-0.02188073090410541,0.05016934945093157
VCAN,0.04750785983867828,-0.08840855252646992,-0.08581575766027129,-0.03629656433448609,0.006942854674647973,0.019856309285098687,-0.029663928212438503
MMP7,,-0.03226065963511443,-0.01046496961929691,-0.02329321839241488,0.05907809311801409,-0.0021738975686787796,0.04007157533644935
PTPN6,0.0460673273255818,0.028460448950557823,-0.05294650248379808,0.0019550862929075936,0.07473050832866938,-0.05939509425351534,-0.0276518354442105
PTGS2,0.023736433042920967,-0.014579659866600122,0.10544126835279843,-0.025715788500228657,-0.03670935745181958,-0.0384825311663895,-0.043681036482432066
XCL1,-0.014138102788165985,,,,,,
CD58,0.05778698813122965,0.008723103492226509,-0.03770965205549449,-0.013019000465878153,0.04903666512623402,-0.01282387414459003,0.034942715282595245
TNFSF14,0.023658734083332675,,-0.021805302148270367,-0.011777379120193448,-0.02620757300170816,-0.02026662963732873,-0.038266050676894696
CNTN4,0.06001554865978112,0.04026628084813051,0.042338542639693076,0.05101509146815044,-0.012496219496973748,-0.02990773792759291,-0.02714723927660886
INSL3,,,,,-0.015212287755361025,-0.02026662767924598,-0.02184506010341154
BTLA,0.08361588940755071,,,-0.01504011595277216,,,-0.021123080852595382
MFNG,0.033491083101312116,-0.0630508905313485,-0.07482642550991489,-0.0019324562144247463,0.05175855280186332,0.00013536613088812398,0.0028306133194579484
ICAM1,-0.03334523477876906,0.030848866389537204,-0.04573824839503761,-0.01194175374156652,0.03598072650785959,0.025638543725276138,-0.010951412482652982
PROS1,-0.025311342372798792,0.01063802160890945,-0.05999349719804582,-0.010380799087453796,0.017791781288709507,0.014937042232177917,0.03128933877930926
CLCF1,-0.05376988532980123,0.018256076079837917,0.06837497284567334,-0.032165734375047036,-0.003329009219051096,0.030621272914058823,0.05066424741870717
PSAP,-0.047111848440656655,0.08756767896037894,0.0022405625637928915,-0.03833896970149385,0.007626886376074972,0.0054163141020099085,-0.02455014050006397
EFEMP1,-0.056056952821029085,-0.08646068984960847,-0.10925813724296214,-0.016676383946621704,0.07760765766157211,0.029150416729149496,0.04038586176039003
C1QTNF1,0.012095624142981562,-0.02931979075651056,-0.0020630056579815014,-0.026136620319239825,0.05523027597826077,-0.023253710081327175,0.0015991808824855813
ALB,0.0380215470740573,-0.03085923558422155,-0.01755366988295481,-0.013376615211866259,0.0364527481662677,0.009221189320551748,0.008350569980873478
CCL13,,,,,,-0.0227332342683898,
EFNA3,-0.035067424300872015,0.09733002197822123,0.11503799735235311,0.017757797082306126,-0.025731859439980423,0.025369715789897506,0.05530405212714244
DRAXIN,-0.027369894778814227,-0.02005657802313961,-0.03289180074995704,0.04208388366387114,-0.008634494810938509,-0.02145306268112868,0.0034575328523416744
RAET1L,,,,-0.012864484029582481,-0.015399741252944632,-0.008971890572104128,
NPTX2,-0.0008711882309356293,0.09835447259406906,0.09265125098375866,0.03903464916004003,0.07911875938640928,-0.016181801077720277,0.03960832010950654
FGF11,-0.014295351898476171,-0.03800018122266037,-0.03304529254938991,0.0006218287710375189,0.01233170461897383,-0.02723204889419028,0.02620551042979394
CD59,0.02636357124650725,0.10689986911116194,0.016842510005506437,0.05028044570386129,0.04799488760120449,0.00657659768774469,-0.01449470337463193
COL9A2,0.04451416840738396,-0.03625359594910195,-0.017633215579605125,-0.036482378027455985,0.05315025258283754,0.02687209719637901,0.055367174443542264
DLL3,0.03750467412045163,0.015833331807613756,-0.026329385070457297,-0.007199397108424742,0.01879902554923074,0.038812802139812155,0.024309993479053868
FGF5,,,-0.013977888510221128,,,,0.03190344862759933
LIN7C,-0.00436141490944455,-0.01129824286793728,0.017289048962080205,-0.044104034507677095,-0.0063831393347329604,-0.04666808170500914,0.05373841965507187
GDF7,,-0.044080349807197605,-0.025004158328754255,-0.011777378662524476,-0.01320140819957309,-0.01647558535066472,-0.017527981216470267
PSPN,-0.01994846821009827,0.06426788531441827,-0.022503945159312293,0.021914030916894384,0.020297431812567362,0.009041038364305802,-0.05811942698176668
ANGPT1,0.030642082438774677,0.05663912448123264,-0.06299514625446281,0.0004922183832073877,0.00815802717657807,0.010046397495325512,0.03151029854051088
PNOC,0.09291050158541407,0.09260163161072339,0.0883660677424568,0.06241804455287584,0.014452770671434348,-0.019532479349019943,-0.004082860674145612
L1CAM,-0.0369323185228529,0.006922363996853302,0.061977609452752463,0.058247304464685866,-0.07644954104821196,-0.02509380636324782,-0.012176351021972573
APOA1,-0.031909963728279644,-0.018262893921167145,-0.0299147955358748,0.03971364376849901,0.010680677908927964,-0.045739879198511094,0.04350640170116299
PSEN1,0.02353517555428795,-0.027427689624508658,-0.020602607479649135,-0.010068492340673477,0.0030344388720973912,0.035470795691532934,-0.046519460319214376
CALM2,0.08664370927376087,0.07034367638030227,0.07066740362336006,0.05854682283054194,0.0393375121844304,0.03090334127050008,0.014393053402299958
CLEC2B,-0.042925774577172775,0.058312070764512065,-0.044689011684573295,0.09553550087535455,-0.011284284334238467,0.02195179312614101,-0.02982742942946657
NTNG1,-0.03592344680243723,-0.002000281529251447,-0.030235398850994615,-0.02445798839377623,0.00900510478742486,0.002609603991552112,0.10615668802688344
LRIG1,0.028651417503436905,-0.025330432632893966,-0.04362416233781163,-0.05057469531439193,0.060726809722935725,0.020435471485349053,0.07716712790595748
CPAMD8,-0.017950626555467,-0.014432299681306202,-0.012644881253905905,-0.02179895407303852,0.09503272754565509,,-0.0228894261383869
GHRL,0.0059629109173867005,0.11860149225840429,0.0647207518089684,0.09450412399388888,,0.0033787553102777456,-0.017781527825663713
NPY,0.03528539962258025,0.0714627491694905,0.07894376260560505,-0.00030246519448054877,0.0643405310712584,0.01704513364657484,-0.027584968104629574
MMP2,0.03737085117383914,-0.11326886518911448,-0.048513982373697855,0.0391100188059603,0.035139384454822065,0.01834192479434087,-0.005714448300715122
PPY,,,,,-0.026639478125555675,0.00619648716364198,-0.03368775188672382
ALKAL2,,-0.014670336011184547,0.09497628196973684,-0.006936031428372461,0.08003763579159533,0.006853393516969247,0.054835659022955785
CSF1,-0.05176431990331245,-0.06168143425332885,-0.015982406231082078,-0.07432282178800528,0.04948525314768173,0.005414064630188459,-0.009172016735041127
SEMA4C,0.025569907738603105,-0.009630622098917258,-0.02132576228413683,0.027442429991071205,0.022535445522689247,-0.026098996438912673,0.009438607024495713
BMP8A,,,,,,,-0.019607117345053174
ICAM2,-0.03394525003884926,-0.05484672643408119,-0.046938702480957974,0.013881976752953848,0.030175875265831507,0.02764918891814242,0.021894295208569635
SYTL3,0.02890591017202108,0.039386386815569926,0.014638733478195593,0.011909599968182902,0.08830788395087286,-0.04209920599587591,-0.009655687256871893
IL1A,-0.0191765761455926,-0.017895155330273395,-0.01020080454801646,0.011454606884651964,-0.034782681424118715,0.004261472436031719,0.02747795103155042
HLA-G,,0.038481461149175986,,,0.056725308659573793,0.02124767225666333,
PGF,0.05412963326690384,0.007306547185575749,-0.03531908836767393,-0.019421190714068455,0.08684645689144205,-0.03914173005416834,0.08432132320568238
LGALS8,-0.05898026402281124,0.03303579661287495,0.0035761607981295404,0.031118774422719975,-0.06227410284455985,-0.02736378734031395,0.013888588431272605
DKK3,0.06630328652269922,0.10854815794202383,0.08488142530909436,0.053607884240719,0.04393391894093776,0.04144220631159232,-0.0027005632302675754
COL16A1,0.030190765093122292,0.0037268949294478495,-0.0743042691363872,-0.01773777161468969,-0.0017201354820001419,0.026726425358926657,-0.0037050223203178
TPH1,-0.01762086696431911,-0.025228353258545153,-0.01503157359833608,,0.023211559745301348,-0.02959890856894561,-0.008781098840420226
