,UKF243,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,-0.013231782459339776,,,,,,,-0.04461800527104625,
BMP1,0.08600862685240297,-0.04486526760112574,0.08543442454874856,0.10740973124278044,0.049104514040500216,0.013994370031801687,0.019652345492567256,0.07303443588280073,0.029822819671733718,0.07763821412809341,0.06250520370486191
NDP,0.014224892435509204,-0.05462950097663328,0.008685868812460671,-0.03243933933099353,0.13444046934727844,-0.018929306967577133,0.010542366327943252,0.06269469908236056,0.03669159362593314,0.029532940988777942,0.022758071391542276
TNFSF18,-0.04234788227563039,,0.021328241795744995,,0.14003729946956373,,,,,-0.025180241107286526,0.08803976759618241
RTN4,0.05869951386633959,-0.013515971893795643,-0.13076660137943616,0.0359351392289015,0.013523041495497089,0.07946066068894554,0.045026755829481006,-0.06389569316411807,-0.08468558631541818,0.01726459102589351,-0.14614595537123456
HEBP1,0.09118535449411454,0.006495648039677411,0.0332036642185416,0.09046360836843072,0.04959157197236747,0.01080601800688878,0.09018926966840649,0.09233976708101624,-0.050002766935169314,0.04791017772523776,0.002986597734628846
WNT7B,-0.07177843008970672,0.011679174462694028,0.03894068983729024,0.0992991747926036,0.14434050456652348,0.03609250453853866,-0.04909352965539533,0.03410778293206915,-0.03555142521577619,0.03352730060203258,0.004679187676086807
PTMA,-0.14018859467209954,0.056833721985750756,-0.009232605454031284,0.0926892984974279,0.014332908590877614,0.02467654184771087,-0.011374500218857317,-0.06782083859493501,-0.015912381338490652,-0.021090756269499432,0.1003102875264411
FASLG,,,,,,,,,,0.08281382694293683,
CEACAM1,,-0.01980249709622045,-0.010163772208813829,,,-0.009968096739032295,-0.011409475386788702,-0.019166401564027644,-0.02359599796498946,-0.03588026654156749,
PDAP1,0.034140312628212655,-0.024474177456852597,0.1056045567076535,-0.047814819307506175,0.0761739265790791,0.008643272141582727,0.05073941212719556,-0.04624083815167621,0.08796198974322321,0.011417519729625906,0.03609574128539568
QDPR,0.05242341719505263,-0.02690609327298091,-0.1070677619839646,0.13882077388810127,-0.0397640706276917,0.05346921200134757,-0.057456382655260776,0.01385789804549727,-0.032120209349213474,0.0481088875177206,-0.12254182392541467
POMC,-0.04120987751725519,-0.031854038738345414,0.014359226194898983,0.045542499856698254,0.033197922135164995,-0.06438494123194659,-0.013183768163152006,-0.015004728345571879,-0.006349966391746157,0.060490271228602024,0.020425835342817795
CCL18,0.1736265635959931,,,0.056803532676785985,,-0.07739823497684499,0.029804306334896245,0.06140012014226588,0.042474787982105536,,
CCL17,,-0.024329527407601716,,,,,0.06966725561784619,0.029558386599401514,,0.08018886765306024,
VEGFD,0.048068221882019264,0.02856799664084518,0.012547983630577363,0.004931544261137865,,0.017013126815676183,,-0.018438005301472417,,,
TNFSF13,,-0.016781963494861735,,,,,-0.037449572162740766,0.05953950296454395,-0.012163949946910875,-0.02835564363683491,-0.052793918942845686
WNT5A,-0.013293358564030983,0.03009421474479445,0.06876250013376303,0.06086934578714518,0.0004249567635286941,-0.02963759409045339,0.05440330275487848,-0.028772231931251113,-0.030541214869865663,0.11753839875784251,0.08361207241101215
CXCL8,0.07912331197266505,0.10841582876543009,0.04528221166298997,0.01736206041021865,,0.09473856911447602,0.1334672357468351,0.0020629763818101198,0.03667726751421566,0.03390597353740608,0.11260171255667506
GRN,0.12124791085752282,0.02672776505802827,0.06987668837345754,0.005266504104027802,0.11950190817300863,-0.17970907699292615,-0.007684268867973747,0.0018928119321819728,0.0519685385893709,0.056677851900628365,-0.02873384319077828
MIA,-0.043200061892337875,0.0229464184945038,-0.015482508447694407,0.001594416175863417,-0.022929034950018124,0.033836567337433246,-0.0919142312933474,0.0835096512489821,0.07736327103733961,0.0014248739155912024,0.0853111132542612
COL4A4,0.0017007316854607936,-0.00934544909127712,-0.013038939482414861,,,,-0.025298556065354104,-0.00941039013900136,0.026834724177295686,0.05200050167694615,0.06464263602997537
TAC1,-0.0806748468125571,0.04019044529767815,-0.05032791174619007,,,,,,-0.04070981857631715,0.01610490901470193,-0.13325029320265727
RARRES2,0.05814046458107579,0.01846145877224647,0.08634940490994455,-0.22982190536721972,0.0411626418738667,0.003491552943183428,0.05292727675964229,0.03477411947690795,-0.013554417414663938,0.10673617494319815,0.19440140984999538
FGF7,0.03593615101642073,0.02351001247528932,-0.015030791460938584,-0.01962544492457031,0.046893875063047256,-0.024454883258711015,0.009256534260658887,-0.04960938610612914,0.022395619797045477,0.04256505755404959,0.058032275390166956
EFNA2,,,,,,,,-0.03034279340610692,,,
HBEGF,0.08861484142166834,0.030171063044891658,0.013515256825430746,0.03460069256493483,0.11388805501457509,0.10923269336822866,0.03497664346833985,0.038488849969129685,0.033186458671857356,0.12311243974321708,0.2114973455577717
CSF3,0.019523803661985258,0.041583024374151144,-0.013794947003974442,0.0009611774261678931,,,0.1115365808987391,0.03517314922580537,-0.02244774406686584,0.08628794475135192,0.08823889538077093
PI3,0.070158849804247,0.06502482404819468,-0.015533292400067922,,,0.023973665592276146,0.11963780333548933,-0.022899608568633194,0.031762274735261,-0.05069551020413826,0.08010148703460336
PCSK1N,-0.08454953020483345,-0.04257264544585807,-0.0334613738164519,0.04632306720702206,0.017830443178342474,-0.1445537800660284,0.007726340746406586,-0.02790045373416432,-0.011271296447289528,0.0369096916922082,-0.1911765818441141
NTS,,,-0.016955649280886987,,,,0.0061650400186014625,-0.03696693581297603,-0.0007061405613279426,0.033455526459199164,
SFRP1,-0.005725394501343448,-0.021228453086721704,0.0070351518595941345,0.07352176664519644,-0.004116290790672119,-0.0348692618826868,0.0046240133024236345,0.0005551314073385089,0.0046577186721763805,0.044772973312129975,0.031096309999274523
CXCL13,,,,0.06214519325889443,,,-0.010777234066949809,0.074500785635042,0.00817354312318632,,0.19598244199248208
MICA,0.05697025062837671,0.054261477938214474,0.1418914045118352,-0.06913199403463922,0.012118283986568931,0.11537835977947158,-0.05733948614716476,0.034354842412279506,-0.007184684089067972,0.09915593299414806,0.08694285049045626
TG,-0.0011762742770785005,-0.02290886419447934,-0.01664926682781837,0.10632667375249556,0.10918317970403751,-0.10091019485482747,-0.025932784595435496,0.00877379244510084,0.028806101636400523,0.007623712356292244,-0.03933780150874646
ADA,-0.027897497936956287,0.04929557454042257,0.03829009810027336,0.07045583336968511,-0.010056684756578895,-0.04752314346925702,-0.018785285879432206,0.03674722886304633,-0.05119678141954689,0.09130206114748836,0.08847191963661372
LAMC3,-0.1072303674680351,-0.024030300963322124,0.0561673203253298,0.027742192305030635,0.03388124462013108,-0.07469815836991185,0.01904524113238108,0.08206733556737901,-0.014590172988347016,-0.010079382389783047,-0.04588852013195267
CCL7,,0.05568038765497565,,,,,0.015568583317861302,,,0.12107939925443698,0.023131100431778653
NGF,-0.021474642970984132,0.03406355790250055,,0.05703671151305517,,,-0.007361763659804416,0.14948022722133728,0.004778736460926068,0.05675828592008812,0.1804234196957007
TNFSF15,-0.045911335139564045,-0.01844379099581507,,0.023981140653002,-0.0354811379941623,,0.03174387454541405,,-0.021006660813766342,0.10923332783007327,0.12268962734666619
HMGB1,-0.10497604000356263,-0.022693171674296346,0.10509747854557352,0.028806854189670748,-0.11199983165508844,-0.06274042594715827,-0.04476246037095381,-0.081893524649457,0.007988212415498637,-0.10501302789263171,-0.0017521108459091167
ITGB3BP,0.027923451571947203,0.03611260431012843,0.09019227955015499,0.02747671608833743,0.035707841756739404,0.08597243844508633,0.03732260832947871,-0.02787464071927071,-0.00945818410268768,0.039402452505112845,0.012953909963456028
AANAT,-0.010479768640958172,-0.01678196528596876,-0.01244341551534497,,,-0.05086236635235418,-0.008647484668704068,-0.02074689948618899,,0.06049851255963758,-0.01861092921100209
RELN,-0.01966399957875043,-0.01930743119210717,-0.03651288536864908,,,,,,-0.025373769722294586,,-0.013915403539845753
IL15,0.01019664470583233,0.02821594694198749,-0.03245749830367109,-0.05361621362437766,0.05233980526305323,-0.0314816732374178,-0.03771210201019635,0.04576604735982803,-0.011694548871020288,0.08515254829311866,0.06270313328150412
UTS2,,,0.0831038602050738,,0.033022047604693495,0.0029208250266252733,-0.02185254410513819,,,,
BSG,-0.06257344264595811,-0.011142001113549115,0.016423506603025054,-0.11068461811605208,0.10407077096517965,0.04332300031192612,0.007247784145635498,0.04385482185467024,0.046262806569901435,0.08056536785254668,0.13552117231062652
ADAMTS3,0.12992744552224755,0.059836101658561784,0.03975611397036661,0.06702885906584767,0.15229235696816942,-0.03596628454833386,-0.05807222976231516,0.08571105564893883,-0.01933541105118562,0.027431658633688,0.06746990249269524
CD34,-0.015156752642180539,0.005786090199541105,0.09681267862540861,0.07731085701465172,0.0331088164031367,-0.04080195263325304,0.057598963213047596,0.027215525256542413,0.016777047294415336,0.042291033374534784,0.16785635390521808
CCL23,,,-0.014158631594259584,,0.06083855954595032,,,,,,
PLAT,0.006377057480953102,-0.03438241534577438,0.06755596244635753,0.006590649954128385,0.061871476298124894,-0.1098933107255419,-0.038394411712125834,-0.021240533207657588,-0.008659635990231425,0.042680298032257986,-0.03740440439970312
NTF3,,,,0.027425949986884985,,,0.03886907912325177,-0.02193095166185948,0.027354576487754,,
LTA,,0.07467676551535139,,,,,,,,0.011185296695027628,
CKLF,0.03305417645129945,-0.0529809531067301,0.11704948231400562,-0.055444426894296725,0.10073276141393735,-0.007379267194689031,-0.0646555017471445,0.004113204697508075,-0.03976998292047001,0.008458176050946524,0.0885891802594864
APELA,,,,-0.01983759438474415,,,,,,,
CD24,0.12705231513247622,-0.012551847249799812,0.00908864351994443,0.13582209448375135,0.07834540694310044,-0.09573110365157304,-0.08193905111796879,-0.0018200596207481495,0.006458734765220503,0.07162871309380563,0.01212435720469905
HSP90AA1,-0.19069728795473453,-0.057637842919308985,-0.10639638025148668,0.08060154150319492,-0.0045545052813365525,0.07302776318230696,0.0691533634976247,-0.040296704278656253,0.00429546882131305,-0.11264553967442548,-0.1999969072045385
BMP4,0.0372695697972174,0.050060060347339244,0.02424828796601656,0.08946163970196784,0.044095849644228774,-0.06349075352587488,-0.05314604485532754,0.012717719515637849,0.0028097948040949625,0.06192125190667764,0.04725552236999145
SCGB3A1,,,,-0.02666006179364488,0.10592519825083259,0.09518874415963527,-0.024858835285077627,-0.014034207662801286,-0.0054251413374045085,0.005941720354444792,0.0423271075277735
IGFBP4,-0.03943532545162475,0.00028032321181326644,0.06111801077150909,0.0166754916027876,-0.005914829936485154,-0.13405693539325625,0.12625353499799535,0.02966017597617675,0.050141327259062736,0.09525933372602229,-0.0029342219053941974
RSPO4,-0.04533528284449917,0.0126113400647442,,,,,,,0.06376483098246247,0.06971929068342503,0.094360418112583
LEFTY2,-0.004020689659200027,-0.020754942915273102,0.0867117479608555,-0.07433101264373654,0.019535168619993607,-0.021627822845627934,-0.024830787067987605,0.02662847253238163,-0.020657129954569458,0.12495384131783568,0.0348435640771266
PF4,,-0.014450954191633364,,,,,,0.0033755588921554475,,0.009377090447572503,-0.05602847603150935
ANGPTL2,0.05489900174791511,-0.010831135144577382,0.04205037277275076,0.07309941446844663,0.06354771229458302,-0.09527666208939725,-0.06621835213690475,0.01881640394746063,0.05831869817245789,0.08568355982848566,0.03470738046099922
LRIG2,0.00368862581851277,0.001175237291199506,0.06341013242285762,0.09870230818987279,0.07519430891463655,0.08331634106208022,0.05458485679510866,0.0627639299188204,0.02528932499486286,0.07361949958827924,0.044616733796056254
ICOSLG,0.046177553226028505,0.04273153156067506,0.010609745896987741,-0.01936330802876534,0.019094370258385517,0.13879306756077872,0.04328991226919718,0.04352550476583767,0.012877379140239618,0.12903174646407384,0.022134965408840596
WIF1,-0.07513376537497927,,-0.06550870576917237,,,,,,-0.027310669140279274,,0.06054401361805669
NPPC,-0.0375838769949824,0.02817768814298413,-0.01093079081565507,,-0.029581028898587203,0.09416569858493151,0.022478031939138398,-0.021672191917818915,-0.023212239384777605,,-0.031097818181945836
LYZ,0.014119579984739823,-0.013051931039249853,0.019928320372429746,-0.06708717748543312,0.014594174027556818,-0.1393035510548445,-0.02782646756836768,0.03033833919567671,-0.029820545353908177,0.05552544660220147,-0.07408637843200636
EREG,,,,-0.00831307945575001,,,0.07443626989144321,-0.02570232477025711,0.02903339078876135,-0.013304086752051511,-0.048988912422955805
SPTAN1,-0.020678449009014988,-0.08391099104766044,-0.010747962121497102,-0.014006275579477171,-0.01864416635515608,-0.09497695059324225,0.02347733931722227,-0.01142726208006902,0.02445668745431123,-0.08123170396241418,-0.1646746089438705
PTH2,,,,,,,,,0.10128584593723762,,
LIPC,0.04853014863287535,-0.0149920308893713,0.0048070975427116636,0.0359357393082208,-0.03136765311093379,-0.050253269544401055,,,,0.07072450275789056,-0.008983940718766951
COL8A1,0.1698306135564939,0.0103396708356973,-0.005281698056925757,-0.08765470909843263,0.14581647775787557,0.02765977002676833,-0.03688400184879139,0.08904957630158095,0.04626809672397413,0.13758074784572144,0.24783893895201506
GSTM2,-0.010005561264149178,-0.020162149706230613,-0.026278496196452755,-0.025450790718355,-0.061588360376354276,-0.021418940288805862,-0.018742723251423066,-0.03836680361806977,0.01334124519354203,0.05022532185759717,0.02555208810234589
IL4,,,,,,0.19910443047780949,,,,,
SPX,-0.08879214214243802,-0.021945501412594538,-0.04364019721204247,,-0.039215328255012956,,-0.029492206202562123,-0.034531247602502584,-0.003499509246420531,-0.07658211111736016,-0.022760104356972687
MFGE8,0.20399896831162956,0.012968039140512764,-7.155713401051057e-05,-0.07587364842695372,0.0515491139434882,-0.0067559498862721015,0.036090852455722994,0.06280017071685998,0.006804197569885385,0.04561777833961918,0.053530182829808357
TGFA,0.10362417790402548,0.05083597880977396,0.07015201664234755,-0.015135711893511037,0.08662955444580578,0.15439323605846597,-0.00251123279331304,0.004926726610283184,-0.046713899694164986,0.08912545167152754,0.03100494934989521
SLIT2,-0.09187501310867081,-0.03662184228735227,0.013618980420911864,-0.0462827097221674,0.010469336382900516,-0.01392664190361745,-0.006705033104552232,0.039740302596467256,0.021309016870353102,0.09720348047200753,0.10563934717866987
PLTP,-0.0011507908171851005,-0.034639929507015076,0.0896085443465675,-0.008357627045283885,0.02855924907090928,-0.17637270091917612,0.06547190215863194,0.021687215339061688,0.03638046954267926,-0.04942468330481371,-0.04474447162575671
APOD,-0.165310268823336,-0.002869220418642287,0.0638138136322303,0.01549105853923032,-0.08043919172704421,0.0793160164188546,-0.08891220764551458,0.011126638762560953,-0.03493166517727058,-0.04881139294488547,-0.1385290848897916
B2M,0.07089159747349906,-0.008512582462586732,0.09326289544441978,-0.060960800800932094,0.07665835525871025,-0.055686576733423324,0.06990872753551006,0.025167591568755088,-0.013356732177501556,0.005738098874146562,-0.09203545409101997
OMG,-0.10915805340862914,-0.07359797230409225,-0.022332322388210937,0.01345787710375697,0.024588898198907194,-0.06583177872546633,-0.10627203083187822,0.014693873796363402,-0.02059403821107674,0.041538469402538164,-0.10338961524038233
CXCL3,0.06348624379636339,0.02901806548354091,-0.0163376097442514,-0.007186873563195467,0.019287198348741555,-0.04499039820290235,0.10584572340218444,0.06106472328306529,0.050384661585451004,0.06689857203318415,0.11339414083456481
CXCL10,0.019535640006125427,0.04774552993314146,0.10436195077191199,-0.026714903848596174,0.046112870659122604,-0.026715527281927966,0.04101974496515288,0.02828296488267842,-0.01969420677401191,0.001632064719780883,-0.06044764348081467
RSPO3,,-0.016781964045971525,-0.020432748080539062,,,,-0.02179530504407359,0.045785199725694246,0.03438355587809028,0.017767962620659185,-0.07194976951359978
CORT,-0.050828839621465095,-0.03763484297852468,-0.03536344839051212,,,,-0.03335388155201169,0.09878126444777274,-0.032779280847937305,,
NCAN,-0.1640771017665784,-0.039470332467112394,0.03353887263053461,,-0.06538746877053848,-0.06188180259944757,-0.07710476628941354,0.004075037873807961,-0.06551890305432075,-0.09887263044027424,-0.21871547410127365
PRG4,0.056344441580399,0.01767835232454623,0.004102584911033564,,,,0.008868768530174488,0.09202087092047061,0.020408886891503088,0.06521119692523433,0.12392430822663016
ZG16B,,0.0407968988503113,0.0007233606371692203,-0.03025462066033288,,,,,,0.04465207204811066,0.030044421283059557
TGM2,0.176381114042814,0.053332090753442314,0.0723528036720862,0.1061456596769139,-0.012528793446467732,0.13494563141959584,0.09788371824511305,0.024627607160138353,0.02794257682743283,0.04969663078785505,0.020196459042015467
VEGFC,0.032804476687885206,0.01908681345292568,-0.023336748919900688,0.07242625659585913,-0.050458858409931494,-0.005608823576415769,0.010616598923085478,0.07544605813844987,-0.04234602748851463,-0.006989095298708441,0.1503973177041039
WNT6,0.17041398107485017,-0.022908865145667534,-0.01740593825798527,0.022155585230700766,,-0.030075087670009472,-0.03395982910680526,0.05292810887635375,-0.019753686156450352,0.051425068319317785,0.01217819846742456
NRG4,-0.04704420542831946,-0.0052583033296978695,0.08329692299718398,,,,,,0.0008530403048194263,0.01827008800666414,-0.06572752212849516
PMCH,,-0.027930900178572093,,,,,0.029665030747223417,-0.031054333249086356,-0.02233701567775292,0.001588061905413859,-0.018201711931737755
COL9A1,0.0047447381849867794,-0.02105358034318097,0.054676477829423566,,-0.02740733568619091,-0.002146095439731148,-0.06925257382593597,-0.016950381924430526,-0.032369893764101744,-0.05064407929423916,0.058465434828297004
GDF11,-0.053004735016944776,-0.03819167306557831,0.023829318577022154,0.06717846150788394,0.06683402628683653,-0.10614026856579759,0.07653418920886289,-0.04113330727851297,0.03483708633819086,0.1017266143391827,-0.021509955540861905
RAET1E,,,,,,,,,,0.06373235034718312,
IL24,,,,0.08600885645783919,,,0.017191532697301556,0.05320148761547856,,,0.0363832888195396
SORBS1,-0.02827774583804124,0.03370499074465586,-0.030634300157171727,-0.04659496307025686,0.05182795319787775,0.0852290602445256,0.02049392305885831,0.05279413941494047,-0.023887069473318083,0.00506644665839167,0.01539121855137638
DLL1,-0.08187890022117289,-0.011145406230451413,0.035624350081247654,0.08390537721399725,0.05069745322253196,-0.01719881292816436,-0.08033095139778819,0.00979678738490001,-0.06210343333788159,0.05927338061370712,0.003228800602548861
TLN1,0.10039878931184014,-0.002147657865930001,0.04229610173187963,-0.04816958457871929,0.06228302471623071,0.04549209828396849,0.04866041522319482,0.06241861522251372,0.009518744167472337,0.08302481733787578,0.12256232788066028
COL2A1,0.0068152727491989215,,-0.01633761530412106,,,,0.04716716668940485,-0.017005185220911146,0.03528319160988804,0.08111306935411898,-0.04953637554051288
SHH,,-0.000802508047201303,-0.012843350753110794,,0.03566954292555369,0.18842807145301615,-0.001168298049184319,-0.00844884092605672,0.05028226256406686,0.04735162074508811,0.09857652972912266
PON2,-0.03359146138148547,-0.05715679423716035,0.06454979188846624,0.06245856602212062,0.085510540164257,-0.07156440469739982,-0.012937562161783406,0.019766061069829484,0.028895220026691905,-0.0018691744143961274,0.047916692075505606
ICAM5,-0.1013483946385221,-0.0041402356961657985,-0.03192529686294356,-0.0024902160509299217,,,0.10791089194408265,-0.011737102732822824,-0.03889136531968344,0.09682475961400165,-0.004992213414317912
HPX,0.04874543662514614,0.007410432994066649,-0.023790971638746043,-0.00768023647378549,0.01878945436756244,0.0029469940266168976,-0.01813469428968823,0.07979375941286365,-0.0340100049854006,0.06685864953335321,0.03458685107108572
SFRP2,-0.0040204506433102125,-0.019602322723820616,-0.013038935642920928,-0.024101185281308793,0.01696583780482771,0.12433286565324644,0.012400251924685786,-0.006924276051617831,0.04334150332960582,0.06857896348187083,0.00422305120335429
CFC1,,,,,,,,,,,-0.0657212914966101
CD70,,0.03648153404959257,,0.0025816929887678606,,,0.0785394098938638,0.024034200924118166,-0.003131954047054317,0.06680235999337764,0.1386615784558127
HP,-0.010614131035598422,-0.05887026733910054,0.023189163025273768,,-0.020011387331818897,0.13166668922305466,0.07181815056112495,-0.02323715109920902,0.05730322299109997,0.07444424318078774,0.07051589205212071
CXCL2,0.09502328155977742,0.06101788623690411,-0.01874778364491538,0.05769896151737401,-0.0406276542360721,-0.0350405804367222,0.09938572770266836,0.08124994102547566,0.027480078054040173,0.1218943604765735,0.1273568863883259
NPPB,,0.015527684724919534,,,,,-0.01566773022349581,0.03271211110186395,-0.021293156583896324,0.02439126424572564,
CCK,-0.09352621221781014,0.026414668382033494,-0.07376471616001244,,-0.031367678428924,,-0.03463124367224928,-0.03619479036784954,-0.04375967072874005,0.06126417683953133,-0.23024107333014357
SEMA6A,0.004117151849803339,-0.06679984989013371,0.02208536144352061,-0.009991673839171565,-0.01177173588451983,0.008463477427024513,-0.016424913563649175,-0.030992516946959682,0.04347588122379634,0.004256448150273587,0.09277339402767687
