,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
ADA,-0.016371022840295905,0.05640923828162318,0.0684585724141922,0.006967108728022626,-0.030633416398947996,0.055324758457809646
LAMC3,-0.05427790688813321,-0.01511685225616435,0.07431005616939272,-0.01669571773384391,-0.043110664350962946,0.021475348999315393
CCL7,,0.018901059173579406,,,,-0.0308674581641441
NGF,0.003290061087291363,0.04608509464821018,-0.026230769106271486,,-0.03640800385038525,-0.003367955652828306
TNFSF15,,-0.033159099832671644,,,-0.01622797408813067,0.06095033946543125
HMGB1,-0.007749955957272438,-0.10363683085633121,0.005260962133968128,0.06849067595896939,0.005763351620976295,0.0330798635386418
ITGB3BP,0.0905238688873077,-0.030810482522618015,0.024766465980122696,-0.03715374800056434,0.06358379814379751,-0.012934399062588193
AANAT,-0.020097758745144093,-0.0016233787011593105,0.04599129310051551,0.12578099297329348,,-0.01842365037251153
RELN,-0.002487625723277082,,,0.04530535755769545,-0.019601634035131765,-0.00012692213658579418
IL15,-0.014760968188555905,0.011775835137523845,0.15733541383652527,0.04344763187865739,0.016954054489848314,-0.039274644202393134
UTS2,,-0.025410277981673078,,,,
BSG,0.026567724097999137,-0.017009886887248016,-0.06971879545146302,-0.02572722807223303,-0.01134839006730931,0.01504467285650542
ADAMTS3,0.06671404646896889,0.02849362659982734,0.007266516854462866,-0.02068726353021711,-0.03866161254173753,-0.019834672723015964
CD34,0.007052176235944004,0.0033478591101671366,0.020247235143370755,-0.0075611195696087445,-0.03900333583340286,-0.03604472380312855
PLAT,0.07295563668488568,0.05534736095289153,0.06955249842690364,-0.04198537343839868,-5.8180623149347846e-05,-0.004261512105411129
NTF3,,0.04135780838787918,0.09384995055512378,,0.008171723560628657,
CKLF,0.001422524037489595,0.06599394555262188,0.07845282692889277,0.02935506314550711,-0.012274256908977725,0.0157045407001557
CD24,-0.044039168196913454,0.11290065062937403,0.06800732143963861,0.02879017305807233,0.10218173492319022,0.012440929083052768
HSP90AA1,-0.023382577710922572,-0.1334381731455967,-0.16727076636603833,-0.05140305728677619,0.004855678229985337,0.07858215931665911
BMP4,0.07041332086058696,-0.04591929384584098,-0.02667745768298913,-0.05099394940658294,-0.02412453654400925,0.005564797370310064
SCGB3A1,-0.020480912481194852,0.054203021611063114,-0.00152486640381707,,-0.022474840211675996,0.01988659669456258
IGFBP4,0.006374979659702545,-0.05506800131012033,0.006228993346114171,-0.029546952191429672,-0.03563087317292404,-0.02122465454435883
RSPO4,,,,,-0.02269577275830602,-0.023231493342312094
LEFTY2,-0.021377249866291123,0.02977050160937775,-0.0032312723710472445,-0.047233963717115246,-0.030864751535808366,0.09082059732928335
PF4,,,-0.02436988822391981,,,-0.018198543281857636
ANGPTL2,0.03777295787998918,0.08943198447107197,0.10434063339982666,0.03228943760666919,0.024554277390317625,0.05291188937405169
LRIG2,-0.026035320494170826,0.027000201297998315,0.020735255744516796,0.03914889494124855,0.020500834457703936,-0.005271347123281512
ICOSLG,-0.002335822033800284,0.03763562569789727,0.002699208343039466,0.06124028125142679,0.021736344089873644,0.07559550080981499
WIF1,-0.02707345144720508,,,,-0.021097919134654697,0.07806573313508676
NPPC,-0.009278942619059068,0.003323966746331319,0.008890623360137488,0.04843389153937391,0.06647065794563892,0.059438887482011156
LYZ,-0.003392805380108122,-0.022265625860395665,0.007438559883702111,0.023170521672243326,0.005352518055540905,0.1024796637290278
EREG,-0.02199094285991485,-0.013483005229266612,-0.071779262682171,,-0.0011062294201274621,-0.020951914322668495
SPTAN1,0.050320352724361285,0.07679341608825449,0.10798638047217857,-0.053483687712732146,0.030945639612639596,0.07986293735813285
PTH2,,,,,0.01839896494354698,
LIPC,-0.03938537785157296,,,0.0022750943320654,,0.08457844066150262
COL8A1,0.03336275133154941,0.037417369931702846,-0.012157115823976146,-0.06992536871927472,-0.059283784255768225,-0.021097484605440343
GSTM2,0.08714126536756596,0.035447987225113366,0.08454900661305755,0.024648669381506984,-0.014321136650198877,-0.0211083666214668
SPX,-0.03821145157853781,0.057733545297031355,0.023474874521269083,-0.002348691959668149,-0.015132639323118093,0.11054846161151084
MFGE8,0.03947695680834808,-0.027049132056462543,0.011116157645453364,-0.04711751590869123,-0.05670283044537056,-0.02418039412550542
TGFA,-0.018525485676753595,0.04213427191629068,0.007683332881148187,-0.046797183609541194,-0.008358778071204505,-0.02074639896743364
SLIT2,0.004008672533761275,-0.0005806894240393694,0.04154393046067766,0.08590243868711209,-0.0007094459235610329,0.009530549829946255
PLTP,0.024246832754935128,-0.06371110641676862,-0.031742512869347865,-0.05541424209463662,-0.029718957115329958,-0.01980867925193813
APOD,-0.07228821603690991,0.09915282678246004,0.13032359762220008,0.06312374135147852,-0.07522714474665809,0.07015020577547847
B2M,0.050613465968379116,-0.08245709374136312,0.04894930105618911,-0.025922499834405758,-0.029597162849925657,0.044003633930236555
OMG,0.002968049008409542,0.11266790291992163,0.13480740049885354,0.0010033935381479082,-0.0513586689722107,0.07341354246965687
CXCL3,0.00260434930433077,-0.07598252509807969,-0.05543214398585065,-0.026997798751623964,-0.025497336897271596,0.04061403135372263
CXCL10,0.026118397997723284,0.04203588519163458,0.019386260774807217,-0.036371793687530296,-0.03101168495072458,0.096868496703804
RSPO3,-0.0472299780421638,0.10873426342691922,0.023211317372296165,,-0.0003764872551562944,0.08016111041092386
CORT,-0.01181901844938614,0.1819675009999793,0.03988799949050099,,0.01228001879247606,
NCAN,-0.02369745585650295,0.13171140229710218,0.15723076553282744,-0.02570019627262802,0.021502534816888498,0.00268077866765756
PRG4,,-0.03725392166874564,0.07798580444781635,,-0.05412079081926357,-0.02532989292860391
ZG16B,,,,,,-0.015525223858596546
TGM2,0.007844613705025446,-0.02294036177096605,-0.052302013469193345,-0.024570742276554907,-0.02080668021828923,0.019512683346827986
VEGFC,0.017279725395791794,-0.033045003308157024,0.030932505608311754,0.08888532375726513,-0.03873525477226957,-0.014945493712710397
WNT6,,0.0315146180703348,-0.047396326946273354,,-0.005574242100374831,-0.016042214149196148
NRG4,0.04849537670623156,,,-0.028594750407603106,0.1543961057811571,-0.024125029542767327
PMCH,,-0.03457212776598217,0.03444915059661986,,-0.017255694031447166,-0.014018844260659585
COL9A1,0.027966257972458896,0.11910464844615752,0.09188872608160395,-0.0176999305930319,-0.028236334930008898,0.001218191641773675
GDF11,0.030609099390674743,0.006939548990685841,0.03404750042931592,-0.008197750001095712,-0.055649827100080415,0.00348620455583604
IL24,,-0.025776145380163002,-0.023981322746296142,,,-0.026970980468494513
SORBS1,-0.01150813263814301,0.0511739335260957,0.0362528318734858,-0.050956576604047565,-0.02779080641078953,-0.019232642809833705
DLL1,0.004580128231284949,0.09086482728563268,0.14349428710536544,-0.029884564353320136,-0.05059162458194356,-0.046692993001357014
TLN1,0.045540384197888195,-0.06377693536554482,-0.019802793675989708,-0.0691903873434131,-0.008028203432765495,0.02821828748918893
COL2A1,,-0.05635003285886843,-0.03568349712795212,,0.048668361641958896,-0.021735356719516985
SHH,,0.004547783830067032,-0.0035885595572797604,-0.021786429864187044,-0.024636201906606803,-0.03148942386429808
PON2,0.02068517736448155,0.0653172493697952,0.05672786967298155,-0.01758336164702154,-0.044365809366999256,-0.016904847757991257
ICAM5,-0.03226554198716007,-0.011883585139709546,-0.03756067276280509,,-0.024920559684825733,-0.02515123015965923
HPX,,0.019913675437806574,0.08141150990506783,-0.01144001314752092,0.04731674563535741,-0.0385007518030546
SFRP2,0.027704025808999087,-0.035600636385432,0.03894504187001451,0.03804273973581549,0.02635210491887313,0.005847599188042794
CFC1,-0.02258919107643028,,,,,-0.02134685525210458
CD70,,-0.003282771966526431,0.004278045548963313,,-0.04364441277878329,0.05518011294157091
HP,0.04578574120583193,-0.06113297663680582,0.059470511084094256,0.01847757682913576,-0.004712510558723772,0.06591228371601326
CXCL2,0.04423584132310648,-0.02913929389640233,-0.003875948934773788,-0.04759168006812695,-0.0035218811455335268,0.0003987233141131027
NPPB,,0.0839977871974453,0.004259799828923569,,-0.02579041818633019,
CCK,0.021924374589759047,0.15242814067566254,0.05472057352446726,0.03326412205937515,-0.05245460272363291,0.05518526818957693
SEMA6A,0.015739907590526268,0.07048990844931571,0.07434074339298308,-0.0013323529534610434,-0.005293879293802972,-0.042824023686209765
IRAK4,0.031666593877402394,-0.0027345162737083943,0.09182136910770108,0.04026453770479818,0.002335755328078378,0.020630901412093335
GSTP1,0.0046802558652972144,0.022247430751754352,0.08532697149239304,0.018929989616804553,0.020927066850978844,0.0186603343275359
VCAM1,0.06602406502089843,0.017730902536422975,-0.04780936066903841,-0.0005296258211698207,-0.06565762610472617,0.03866842687151519
NXPH3,-0.04448471670010607,0.1438691950640733,0.04279570763399527,0.0071636758627094425,0.012018834260707285,0.10659272381128578
MTMR4,-0.028564524740277188,0.023842247395854492,0.05811158712790643,0.08155336588177436,-0.042969458132430305,0.04954857674650276
LAMC2,,-0.03168941937987287,0.07507590114449277,0.008559363695880624,-0.016749342562962646,-0.023231506131186668
IL10,0.021588854361949416,0.00419669138064747,0.12146785285442818,-0.026667900565412427,-0.0026518422789280657,0.010796415347263038
SEMA4D,-0.020263403075349556,0.14193416985708623,0.14247529014603982,-0.025241803202409173,-0.013728584099730561,0.0406668253537451
TRH,-0.019601178604336612,0.09279827100495133,0.10555154064591267,-0.02728554677425836,0.05347053006815799,-0.04243136879964763
SEMA6D,0.01808503545006629,0.027397120162151612,-0.000845119649143271,-0.013097773627811267,0.08567797903405704,0.05197079198884867
CEL,,-0.0060207686882323835,0.05944093511447704,0.009419537770879876,-0.042399633584588065,-0.02481969483966006
PDCD1LG2,0.022890677300966306,0.01198142162136822,0.030083281025219254,-0.03326166999913151,-0.03868804252313104,-0.0208522961035614
SPINT1,-0.001538013526402572,0.07726792185240407,0.0598403399506371,0.11231529050934179,0.013200349360321335,0.02799281054012664
CTHRC1,0.010787974754813915,0.047228760055504096,0.011218454593266343,0.03152951398214936,-0.078411063658945,0.06145249899824374
PODXL,-0.05037425412255888,-0.08315716349006758,0.0464851453589232,-0.09456341481651594,-0.023309794425735088,0.033899610793014755
JAM3,0.017350810658154307,-0.05192019606305983,0.004475881299946471,-0.006316276835984145,0.0044859143554604455,-0.049537889547417335
TGFB2,0.10119829056123288,0.0699752043410072,0.09020151364757445,0.020498989486174415,0.007036529110164713,-0.03954361889558758
COL18A1,0.014552258734727909,-0.050318552017267607,-0.054227875387845854,-0.0535063035403506,-0.06052118791182869,0.000677881558776071
NODAL,,0.018345754509786316,0.067553241459372,0.02214739386457238,-0.019154129444657508,-0.027389091948986175
INHBB,0.0011372670449648213,-0.038597007505359576,-0.053930670883913824,0.005735132576414593,-0.023402715385444188,0.052407669406347425
LCN1,,-0.04098582474313025,0.046142235040766644,,,-0.016294919486306465
ARF4,0.018668273024746166,0.03630205005634446,0.08039074848593451,-0.07446511984294905,0.016252922838773047,-0.044129535867318014
CXCL14,-0.014350317870908473,-0.06247755778669156,-0.08147624693591678,-0.007011956865596607,-0.06659428089895002,-0.025213344556050354
LIF,-0.013705823999294533,-0.03380182026137502,-0.08831584067215913,-0.02637389842934769,0.01626541234868347,0.013393249125137018
IL17B,,0.012245552819724202,-0.017233231518099915,,-0.023829516869630245,-0.01842364667253838
MMP1,,-0.04137383837607925,-0.04610945928776072,,-0.017255692664901782,-0.029324590237569757
MATN1,,0.06600755247513707,0.040205937262010744,-0.02796597665254009,-0.024558875353204966,0.10534383348267849
ADAM28,0.07469955475196681,-0.004096215019988593,0.02349165408207137,0.044808281317148264,-0.03572411425267637,0.017229099809000656
TCN2,0.04191142807315598,0.022190112329766733,0.04841588495184793,-0.032496901447524595,-0.09544817981961512,0.025555957021890435
THPO,0.07498524318563507,,,,-0.021303686855277403,-0.025160823362702884
CUBN,0.022059436441272267,-0.024732608322735612,0.07056825130791748,-0.002597319175561482,-0.026211495788218474,-0.026456605534611436
TIMP3,-0.027617023470693183,0.020284349682022505,-0.05034602978838399,-0.00896861751616488,-0.11707169234641383,0.03464002127097564
PIGF,0.004593740923819907,0.08955483033807657,0.07496149759003509,0.03319887328114813,-0.0013969788761615475,-0.006211211168807696
CRH,-0.026172084567351872,-0.028338264351859672,0.08445685732693951,-0.0035612963680035276,0.03475267973129019,-0.03677199277225351
BDNF,0.09435371421179753,0.015739922436990888,0.014564102414061818,0.04364912967439191,-0.017208562637367635,0.008337524079490507
CCL5,-0.00601845736905459,0.01144317608162051,-0.0007589782919083757,0.009129280654230878,8.89307969501526e-05,0.04622195854385384
GAD1,-0.0404968296521063,0.008256334917428398,0.07595876634888228,-0.022821276488124917,-0.012252947187399029,0.02498809029365146
COL14A1,0.01955313374252967,0.0458724245982862,-0.04344735804542068,-0.05571076365583871,-0.01921172252916097,0.05359965643610872
HLA-A,0.011388220292749347,-0.11955405737204268,-0.15514097903064725,-0.023547818401665067,-0.023020516940386846,0.04121305323267986
CD5L,-0.03183920573296663,,,,,
FGF18,,-0.042166155408467486,0.031341424853316945,,0.058553792360315056,-0.023049164366335632
ADM,-0.004810023168937979,-0.1005427440706051,-0.12648223861499042,-0.033607475689169115,0.039683025816723436,-0.03193901790195368
GNAI2,0.005127489733534194,-0.012219921685987142,-0.05129277553565351,0.008794357911447899,-0.004765607228197583,0.03353812769282797
HDC,,,,,,-0.016789646610748866
COL11A1,-0.01096686791128746,0.001557834612748171,-0.006075000554055856,0.07305730741537772,-0.014386611716458267,0.009258151234659309
NUCB2,0.018609395864759404,-0.0628468055608779,-0.056490067192968105,0.03347752446677949,-0.01835089356618883,-0.03573215011158189
FGF16,,,,,,-0.016544014094475586
CXCL1,0.04371625023133779,-0.0008995986710018663,-0.02234726142204747,-0.02865313470310313,-0.014747192256956747,0.019248804052264836
VCAN,0.0056248132972597335,0.04214304381111935,0.08794852218873367,-0.02518575962688373,0.03363195407136783,-0.002668551962946986
MMP7,-0.018736916116123378,-0.09461031718273986,-0.06625872155028055,,-0.014566303903376127,0.036063144876366006
PTPN6,-0.0014415448097564606,0.02677368151931446,0.05843499843845332,-0.03732553332008012,-0.028461819734768343,-0.011477200847445069
PTGS2,-0.052434457346885024,-0.044659632829419975,-0.07743963257448758,-0.0047164102394717,-0.03897036655776412,-0.04818039020335211
XCL1,-0.024577502701701833,,,,,0.041797029085381604
CD58,0.03951744246006394,0.057936870264689015,0.06619519757876158,-0.046587132524789104,0.028174826529900745,-0.04618577403564573
TNFSF14,0.03173383773988674,0.021007604573778517,-0.01098365118261191,-0.020240327336623197,0.04879078082397977,0.04399043654016601
CNTN4,0.033759017747563604,-0.014733107519745705,-0.012575795830092388,-0.03509513752297966,-0.0030031522347247334,0.04313734165105284
INSL3,,-0.01231005721442809,0.033628707644523526,,-0.024916312202331592,
MFNG,0.008399365519695558,0.009940096522090507,0.07295815651791791,-0.007068497290089088,-0.05014158229905,0.06664329110231483
ICAM1,0.05874093745638573,0.0008482910906519063,-0.05075022862003218,-0.037129063783379254,0.0005849609178400949,-0.018681211125616375
PROS1,0.01775365059428996,-0.03231293927171163,-0.04489835779095624,-0.011219453477392371,-0.03623588974562759,-0.0376226382516596
CLCF1,0.006116347374213986,-0.037523375813062254,-0.02663617331283705,0.03492267310559299,0.0053363771442145,0.03795172069984681
PSAP,0.0808837573616959,-0.050814658440529806,-0.10285302733781294,-0.022530225582205743,-0.033978297980135456,0.05242088762042321
EFEMP1,0.02858867702901155,-0.07618987067489558,0.013194347123019659,-0.022524786984348722,0.025127786647109573,-0.009645285554653396
C1QTNF1,-0.021057235787337262,-0.11341602563070725,-0.053060359314023454,-0.022630823720518466,0.0007397766960734156,0.04103013356347931
ALB,-0.020020510563460884,0.008815528635373618,-0.002788781954170431,0.0369949526342549,-0.04170928848330891,-0.02377112543627263
CCL13,,-0.025039348869133903,,,0.041721660143178955,
EFNA3,-0.030473309580627623,0.0633456541355005,0.0566537352470746,0.04987934189092974,0.005872441454333818,0.042962463034706445
DRAXIN,-0.025650480210452336,-0.070270755676361,-0.06513285800821693,-0.04557272853328479,0.022289167533921767,0.012654664825065231
RAET1L,,,-0.027974764253705122,,-0.01822804437093812,
NPTX2,-0.025928367394208122,-0.03331831196610004,0.09178590261410496,-0.02560031592920976,-0.024937866111660916,-0.025259126395242613
FGF11,0.006137926336285311,-0.013652018765941213,0.02749597606299712,-0.056376961622928164,0.05533977353697885,-0.003078595242523394
CD59,0.014532526524825656,-0.016854441150510012,-0.016601460084915497,-0.05106521333194768,-0.07092009445727034,0.057438524932336255
COL9A2,-0.04509757813034604,0.11142684756045197,0.11610922387365792,-0.03541343009884537,-0.03627662831078349,-0.01728653146775766
DLL3,0.07883147161818616,0.13679835386383463,0.13668909596081194,0.020181169708587264,0.04292205984568563,0.022509977202612812
FGF5,0.1020974806397081,,,,,-0.028379530354236626
LIN7C,0.0015778736289928988,0.133204379311461,0.062012421319541,0.03319366669041772,0.018499687743915447,-0.0394235082373213
GDF7,0.035952091463270795,,-0.02398133034406476,0.013094756959223726,0.01681186227129303,0.05361421584300119
PSPN,-0.008496099178325672,0.04648534322551881,0.03590032631195272,-0.043464239953868486,-0.05143601418541382,0.035491473705890265
ANGPT1,0.0036473518579120106,0.01870931909844487,-0.05187079080290422,0.020541709094778114,0.03314758172428942,0.07131581844700852
PNOC,0.06529185086855406,,0.006833014923419953,,-0.024013731403580128,0.07038825193665627
L1CAM,-0.02856203875846132,-0.00017657478436710483,-0.06619254979768625,0.00520399371693066,0.09782211070875453,0.05204151716781312
APOA1,-0.026007921020166427,0.02653939563252861,0.012221357432712793,-0.03857801625056446,0.027476291871107797,0.035539512213729176
PSEN1,0.037039715203495825,-0.0009261427723501477,-0.021660964560945063,0.03148681190954182,0.0016937375801785097,-0.04775281229837022
CALM2,-0.022764345071079453,0.09679147060691186,0.09360599997698983,0.03911487363683222,0.06931599408282173,0.02837253734590015
CLEC2B,0.08472287971341591,-0.0005324939237685823,-0.08408078439465083,0.029535757594943604,-0.01343583047045756,-0.012890802956221583
NTNG1,0.10954485497362185,0.03265797680955032,0.1980217474561392,-0.004848246541442828,0.011218741178945554,-0.00616158801711632
LRIG1,0.07983283282312574,0.10735865844746581,0.14336222107844462,-0.06043331111807898,-0.016242092247597296,-0.0008627854497636114
CPAMD8,0.0779613409271827,,0.03540130324733852,-0.01628009545321665,,-0.018198559640089897
GHRL,-0.020097758920550383,,,0.07042426258652024,-0.021910263959817072,0.015480444361461806
NPY,0.01182975572477247,-0.03566985000277906,-0.05750122457943161,0.019948499323670703,0.05449123892350163,0.005138722187074404
MMP2,0.0022986162186595395,0.05724797080513641,0.02906595545756356,0.017832186813574718,-0.003850659621680171,0.028945853556428876
PPY,,-0.0022413204916426057,-0.07354222191668504,,-0.034843875597381155,0.028412574404925384
ALKAL2,0.046654924601675266,0.0336012149046015,0.07725525024235258,0.06299535215015552,-0.05109023336004827,-0.05342125484024527
CSF1,0.03362486903075352,-0.023762716155231258,-0.04246627832258705,-0.013937277913462217,0.0042689276755198974,-0.006986263376145606
SEMA4C,-0.009955659182625677,0.04121966746962748,0.03636057526075049,0.011558785852880935,0.006997958314940931,0.08555213578001318
ICAM2,-0.025752886775713663,0.0681254505648002,0.09818804335970144,-0.02589066061311975,-0.013222927795296003,0.06165034878130856
SYTL3,-0.003629683195952768,0.02430081009282415,0.043185819612739824,0.06299397951221808,-0.011550667022688896,0.03140117164447586
IL1A,-0.018364162715609172,-0.0044536345965837665,0.020397161149984137,-0.04414734753469486,0.003604272841242847,0.09941783531213165
HLA-G,,-0.03045039649644231,-0.01360010800872157,,-0.025799024959296903,
PGF,0.0008138301423956774,-0.014545956190254184,0.08781063440112613,-0.07055418742128662,-0.03784155702835068,0.037053199163458325
LGALS8,0.06525349129370682,0.0032022971478279376,0.0003033917169601274,0.036497380201806505,0.05584418992686277,0.016297410731025426
DKK3,0.01748631014820158,0.0669839912659211,0.10106304645038137,-0.05410471903165638,-0.0723640117420605,0.03402723579596232
COL16A1,0.01461035878174241,0.0038306072670895542,0.08275432815752293,0.025877887342959583,-0.046274838913297985,0.056861969870174243
TPH1,,0.04586765225248825,-0.04933563593417897,-0.012889272862499275,-0.0006022978543308873,-0.02375485991526147
TNC,0.0010399664413279109,-0.09067251590851053,-0.11627999212658739,-0.001191539161257244,0.007278680489711907,-0.012864500717734756
TNFSF9,-0.03634497049509714,0.10156632096564203,-0.011478272925351557,-0.04884096539157306,0.10040523942847326,0.07394219076605826
C4A,-0.02168609314747642,0.03546713530384903,,0.019009459179424364,-0.020469135138892907,
CNTN2,0.001868379462086529,0.1519339047544963,0.08052131150957799,0.03493080699043181,0.017172141694954537,0.06280135828536584
F7,,0.08402250329976704,,,0.016998466998913084,0.02129212097013221
LUM,0.05179361250808271,-0.003898043119881042,0.10398782930404596,-0.03826018243853971,-0.037393312812435,0.02250628976281398
BTC,-0.026429417386147933,0.09415844393483483,0.03083402552369496,-0.032688791172102306,-0.01960164742214962,0.041655119629260266
APOC1,-0.02123273362141622,0.05392235957245056,0.09865881331048092,0.033140163746652414,0.012947114312812489,-0.002507694016607334
PKM,0.04646918797135415,-0.09819082838387469,-0.11424558805121968,-0.08550074185312849,0.004914924652921697,-0.009844296206417863
TNF,0.022195853677440418,-0.024663187255145123,-0.02797477188382837,,,-0.017507242454776036
GNAS,-0.008662995993358187,-0.012506217498097067,0.03983259309131294,-0.05328093745931037,0.050226203689375075,0.08059016197751209
BMP8B,0.023955323895342984,0.01906586955581269,0.01582018208686693,0.08067934912014928,-0.007946294486406437,0.02360163871792764
LIPH,,-0.025039358077997308,0.020379629496762905,,-0.020387907328289805,-0.02791655294266402
CCL28,-0.026937494727568408,,,0.013861462474222241,,0.051549694163823975
PTPN11,0.017784010309139824,-0.07427157354529855,-0.021553170005867126,0.012748084890380446,0.014594709851812555,-0.036761813961858486
ADAM12,0.06331823113164925,-0.09429093363353509,-0.007080734114407222,0.009640748228676074,0.015232624562408863,-0.013783736718069404
EPO,,0.005219658145839824,-0.03239263599206267,,-0.019379095503792496,
EDN3,0.03425224815112337,0.10002747480482091,0.023491887810904312,0.001031918830445522,-0.03763937511431771,-0.027916545086411178
CCL22,,0.02725823711933964,-0.029622569632951203,-0.032688792618781604,0.005104509335163246,
CCL2,0.0690117531684965,-0.04749938575274732,-0.058924310268454974,0.0610873082218512,-0.03406650289994134,-0.04127196194055175
DSCAM,0.052892902214354706,0.08297333650258569,0.0523971951554547,0.032531740024411795,-0.020305017897544915,0.05654835460364586
ANG,0.1083789240797612,-0.01481759889758603,-0.004201170915565248,-0.03244030734016207,-0.02183959349328464,-0.01545892484480605
FBLN2,-0.038898579082133206,-0.014406775535563576,0.08031089270877044,-0.02464573295408034,-0.03474524543471204,0.012876806943492454
VTN,,-0.031083896955588355,0.05193363781121521,,0.004926004783122798,-0.02837954020598856
VEGFA,0.011646022905501997,-0.08802991893074523,-0.14449322661406236,-0.042288335312130304,0.04079318346270394,-0.05644287825302033
F10,0.0416658681163305,,-0.018234464516639824,0.1409205133137237,-0.03356334399577374,-0.0230491726631715
SERPINA1,0.04756339395748811,-0.11885606080732976,-0.04226819735875986,0.03468768097459459,-0.04862409824279742,0.021317737057451474
VWF,0.07791278237919307,0.0338278809082116,0.0122994501627965,-0.010506307334158197,-0.0667936964911033,0.02281736214689979
GDNF,,0.03586717436881403,-0.0020870361667878977,,0.028484577780209772,
VASP,-0.009205135144973665,0.06102639244260431,0.016409535915339963,-0.03938205361928105,-0.01883351918905121,0.007212339236306022
ADAM15,0.014460461963640099,0.01045729785615984,-0.07133351541461432,-0.028589686835602608,0.029602681126288995,-0.005317876504718991
WNT2,0.10117294318155985,0.033327493900679,0.018241497710795262,,0.0417292351462315,0.005000943761151628
CALCB,0.005393449111190797,-0.029520524329242844,-0.01722824398843731,,0.018924455849374165,-0.02697099368952836
OLFM2,0.050096357722609994,0.1478470910659191,0.10658634671842514,0.012235970204513405,0.032362414767733466,0.010258352646629174
MFAP2,-0.02374401794252873,-0.017835580412166815,0.019645193951207614,-0.041655573415857836,-0.06358787135811851,-0.02263926255233456
