,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.020044171619686316,,,,,,,,,,,0.033558600040132225,,-0.010946431915962573,
BMP1,-0.00044327758111267334,0.010644440533539273,-0.02695285887740265,0.03995550257663513,-0.07966381974538794,0.010024149338275865,0.05800789806925074,-0.017679108547362064,0.004416521204965703,0.06837685390777871,-0.015067155999759876,0.0492849136314279,0.03002795029069581,0.07538826722615138,0.0674857487544052,-0.048267199603569136,0.03682056938870657,-0.04302787790495889,0.01670341484025481,-0.06312000642511041,0.019954789875990957
NDP,0.04875045272821548,-0.016459605954243478,-0.0010875503490138678,-0.0028394783759493436,0.03897973839423476,-0.02444869489542418,0.022281234069369153,-0.01486232192832356,0.04228445165570755,-0.012227106042920774,0.015027714289780775,-0.0021343953754779333,0.027258782860990302,-0.01169254864061734,0.0355473069454418,0.0038355975838329013,0.0797428467458749,-0.011317982451270909,-0.016943275010046496,0.10431684082128534,-0.013632702929920054
TNFSF18,0.021912028169884478,-0.026872435215994712,0.008810237986806125,,,,-0.017008929794137814,-0.014795353600895718,,,,,,-0.04596230045852652,,,,-0.019462767931003908,,0.012899996509506465,0.033197231724096575
IL36G,,,,,,,,,,,,-0.028403397178874367,,,,,,,,,
RTN4,0.05781642883122979,-0.07337932760175786,-0.010353950432020382,0.04904974401298966,-0.009423779672123588,-0.023514230085912354,-0.10243339308952798,-0.022688522143666807,0.004605803561348022,0.008393197868591258,-0.0020351159252307936,-0.06546040499525003,0.07754869031788543,-0.09791549220197718,-0.01262021782517936,-0.044742053229694774,-0.03976232861484637,0.010773121448021835,0.06080548391981098,0.013219113250177663,-0.05980755413933749
HEBP1,-0.060474541484839744,-0.01831215096999735,-0.0177662166463266,-0.012850802105018155,0.0018802876723075603,0.06033430410664688,0.06597671790258665,-0.022541820278546655,0.08317303027561582,-0.014126008846996841,0.006378899171216129,0.06073691285519538,-0.0257245933446473,-0.10188071091302366,-0.02045594417939691,-0.03418833535507758,0.07258381431466362,-0.034408346034499326,-0.04434310988582983,0.07678964826462321,0.03941980407878372
WNT7B,0.155246802660887,-0.044236138562193474,-0.02121293498378023,-0.020692187958214977,0.03943712402390872,0.02737744901316379,-0.05488214624051553,-0.04240950383206452,-0.00910199667599512,,0.02107546297273867,0.0021228814059109373,0.0624750610011793,,0.015838106861788843,0.1061262892483926,-0.02926529087422351,0.011770092641711352,-0.021792635774062916,-0.01302218022376479,0.007868382427489854
PTMA,0.031179558670046705,-0.006461274111144519,-0.015293548556584241,-0.034284892419515635,0.08217340358603005,-0.018477646498016833,-0.02703445396595857,-0.019978980456083872,0.005092318687436549,0.0795086594517751,-0.03671594914617173,0.051845759462212725,-0.2029221540630943,0.004842965597624084,-0.06150479122302927,-0.0021491668465205404,-0.07211336097112911,0.020638595685901557,0.04880043303973245,-0.14335044122760499,0.02078921998375863
FASLG,-0.018635843038527902,,,,,,,,,,,,,,,,,,,-0.030693289174529976,
