,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CLCF1,0.0311872239630324,0.0005866305243716871,-0.059137994519718975,-0.017990323625372284,-0.012127982283672404,0.027190561522544014,0.023005017056991796,0.041759957745358976,-0.004299872165941787,-0.06564687264021395,0.05726596661240905,-0.0880375738998122,-0.01750216492206705,0.02552733772211797,-0.011372692364436976,-0.047502564199752045,-0.045749999234003996,-0.03110565210231327,
PSAP,-0.011472380185374506,0.17719316694646742,-0.04510633869678103,-0.11199773542094738,0.07356513468298434,0.021355619420406993,-0.009539835854921214,0.09138539546897427,0.12966052874655543,0.13052835284344458,-0.05099617318252759,-0.13745011778310426,0.0793161156134847,-0.1343209870807409,-0.024948727661364144,0.017965643774259653,0.03278515737592299,0.03801134067957348,0.004047262994914475
EFEMP1,-0.03051517382676837,0.01895957463384401,-0.11917987960683452,-0.09096322829171462,-0.0011708472663427955,0.05168351336229743,0.017558572568403995,-0.05936008957878259,-0.16970000677399205,0.009166349979454884,0.0068734706436689615,-0.09847915973230265,-0.0261392217979915,-0.09985320605060878,-0.055356738422102175,0.03590189819860381,0.06811347558588052,9.680979693399292e-05,0.05418265651595859
C1QTNF1,-0.009393347188052103,-0.17543833141599044,-0.04175296210503113,-0.016266234706633464,-0.05787410973602516,0.00773773016795161,-0.0038948728744059116,0.07550773848881631,-0.16035485716566197,-0.04004919968289971,-0.024557365499769303,-0.0061633369824802145,-0.020773565932070588,-0.03101849314345337,0.01114391460843495,-0.005677456960404646,0.035226454869437984,-0.10042757822936742,-0.03493341627516813
ALB,-0.02693678172994765,0.08613173136801205,-0.03305815383550364,-0.046971949455432226,,-0.03142377111144533,0.029515989233348403,0.013643473013181136,0.06641488564035067,-0.004809029000521853,0.07675788087925996,-0.047410683312964955,0.040070773225624474,-0.05789586419470071,0.08026448554957538,-0.024134991319600597,-0.0269455910178375,0.06622098573865132,0.1181619684023844
CCL13,,,,,,,,,,,,,,,,-0.023543940882562234,,,
EFNA3,0.012381917708889823,-0.04884758130111803,-0.07052642810656364,0.05075784248198134,-0.018377365475702383,-0.00514003153008344,0.015333928224805143,0.06976127484504466,0.2132853982132349,0.01548200569808383,-0.01165204692508963,-0.018111026135627623,0.04750064745555102,-0.054092056296922805,-0.01460288531526064,-0.0018642594432860078,0.01746739903636362,0.14759453368197634,0.09454751937977626
DRAXIN,0.030915151202652532,0.029882031380615817,0.025057804402773175,0.008989695720224266,-0.000146915305996521,0.017341196366076936,-0.009904740899194292,0.01048329976186223,-0.153817732005006,-0.10485927855578678,-0.03081931821493794,0.021219817068273254,-0.04407717156723813,-0.05832579152822037,-0.005603479962424305,-0.01309713206869441,0.016117177731787335,0.07111809714792103,0.0024446835635480195
RAET1L,,,-0.018840762770309372,,,,,,,,0.04324259813321437,,,,,0.03726190823604407,,,
NPTX2,0.0028437200403243633,0.0918783382421718,-0.12426230836315613,-0.017871105554386365,0.009909430711611362,0.027138609308213515,0.06441804397933944,0.08697864618029716,0.29348723853699576,0.06535804543471099,0.09188880634420543,-0.050828792652456316,-0.05177326033942325,,-0.059202957452544065,3.4058613776352453e-06,-0.0487150479341809,0.0011789431217202183,0.05576670606398186
FGF11,-0.029517065203003266,-0.06932579987581564,-0.062310260812324124,0.015268187978432548,-0.1077888983284624,-0.043512917480731106,-0.0417938615179875,-0.07282819372565279,-0.16081681907860204,-0.00918966765678975,0.03929332790177334,-0.014397287129915136,0.014550551291543545,0.032039416313495474,-0.024494098996208812,-0.01123614588967383,0.06426753142847916,0.021429685621092605,0.09523505235883128
CD59,-0.044246527741253504,0.07201196802806821,0.05222324309260028,-0.07523773761351253,0.05383091490641212,0.034474114404708996,0.13408394105478763,0.09813202974845937,0.11904497822646806,-0.01796804108066393,0.03304360426806249,-0.10185273688842415,0.04805721037367338,0.05440801043935877,0.10475391402097597,-0.007185863015485612,-0.03472239659145368,0.13605487809783615,-0.032193748542443064
COL9A2,0.042664305559306004,0.018111669614529993,0.06345351090876598,0.0291064833618794,-0.006457499999778606,0.04150378093837232,-0.008628310439812768,-0.06262624361035445,-0.14496784367718363,0.017059353731374557,0.06728894088392366,0.036874623360237245,-0.09435373326305174,0.01461872679289579,0.01567735772834751,-0.02909439574379959,0.0716753740534634,0.06115408788156981,0.03617103214530053
DLL3,-0.017927020842955124,0.14460975663491682,0.22456587543416218,0.16467421070837798,0.045424422346033486,-0.020741180594261024,0.013232551615698902,-0.11851398543939061,-0.08527095076079068,0.062161826080465915,0.02390485318357042,-0.029932604181761354,0.006551178095701462,0.09766385040816916,-0.04805197630485069,-0.019500904397406715,0.007136772093115298,0.04476108242888543,0.029929458456105524
FGF5,,,,,,,,,0.10035531094711302,,,-0.0036601761819537804,,,,,,0.01304395250892739,
LIN7C,0.009071488570293842,-0.10493518653669467,-0.03154512112506918,0.04011964590112247,0.05152348943386871,0.05487815594262743,-0.028691593721776758,0.004782665797813732,-0.021352516884784574,0.011211822079451044,0.006816410005791496,0.05657555815915792,0.005660288325288164,-0.0038036480996829283,0.026314880494257186,-0.02148260961858901,0.05616255074713192,0.09029016146910367,0.13074796053726875
GDF7,0.006102107858564418,0.012825379775130808,0.0224998773567695,0.031061636787880723,,0.0597765886846896,,0.07385824984960598,-0.06899861322369469,0.01966349150302248,0.019865169684384575,0.03407868373958301,,,0.027639774350131777,-0.017063133336950104,,-0.025796549412701594,
PSPN,0.03241358106500761,0.06645706938430196,-0.029184516595981206,-0.030373882027497235,0.00025765422654374135,0.06027926377460436,0.04812578542479907,-0.0190317073006923,-0.012641812630140465,-0.020703377044215415,0.0015325824597886123,0.009461151727956793,0.05131183096737887,0.006577453155641213,0.006357377651482256,0.05514089398184819,-0.005017301051513113,-0.012508892165126686,0.014251373285995374
ANGPT1,0.08260597773710952,0.06424736881265822,0.0017590883500357055,0.03328641063302668,-0.01310763592997822,0.0327689433100592,0.09221062545466091,0.030047313226632094,-0.10178296964965078,0.07503900736328174,0.0038496578106875286,0.03643971075529326,-0.00418007729810277,0.023890543543131547,-0.034536519203746154,0.016963281494780172,0.08524445191642514,0.04183014686937399,-0.026346850446433867
PNOC,-0.026172678771955685,0.24687843655150885,0.0685774812304694,0.0757609606776561,0.020587630470984074,0.07013693963869626,0.08846948557999365,0.06690181189057064,0.2942380620253066,0.16142932263571785,0.07225453467573728,0.008161776257325337,0.0798317244088596,,,-0.002243311333884875,0.03960096697350753,0.19248271051648033,0.0009854012247684557
L1CAM,-0.011537985341069406,0.11812190160192564,-0.0033464750118576947,0.12777515991540855,0.021882999420460642,0.04956474437716067,0.03206336514011783,-0.016805929086906986,0.22579484450533668,0.05120469300643084,-0.012279753276678395,-0.046006933237687946,0.15615971006181056,0.034923927901451435,0.12607214678344267,-0.0016802847520332748,0.08312920060765207,0.11130642396357965,0.053959423571239805
APOA1,0.011132274148850799,-0.022660808395462105,0.011857663307176558,0.01905941134292216,0.039658156977743546,-0.006809853608263446,-0.003517082781968004,0.0016709540387172587,-0.05001500704535546,-0.035680243496258715,-0.04595058288196276,-0.017347271079824426,-0.008362563759859824,0.06335510347940651,-0.014926398252167497,0.041104166398422654,,0.006990367495674155,-0.070752752038821
PSEN1,-0.0025913424447784232,0.06299306152630677,0.0410841103630119,-0.01930937100310284,-0.06298035723701959,0.051567838033195625,0.04765760726871782,-0.016657682590737802,-0.09526013941480892,-0.0644800597329734,0.0291072378172546,0.021918832375189396,-0.07160889703667912,0.04201782218685521,0.09245429378254705,-0.004531467019079086,-0.0018559849088412828,0.01751042040183973,0.050036519833301284
CALM2,0.03100183620255381,0.16689191005922374,0.07143901686018934,-0.07485235306587111,-0.03183272921672359,-0.011175071981471536,0.14020987167624552,-0.006251650817265647,0.25037743496430964,0.08869121755418641,0.029355641643924076,0.1018379063920347,0.08054741025571847,-0.055015878270508585,-0.03161652213981414,0.018935173650917105,-0.0008559724654107722,0.1004645925427742,0.03098980165016891
CLEC2B,0.0030393017291431125,-0.09579711658820701,-0.09153687446978909,0.0076681812941356165,-0.07170999768403596,0.04871272100774183,-0.03295715050582955,0.002367043183261149,-0.1588261788670712,-0.04151471851286415,0.026912687171570842,-0.03610915234047956,0.06369159036412696,-0.016181304093103536,0.06435040820810786,-0.012871697454026044,0.1062348275883412,-0.04266369508497957,-0.04148594871526015
NTNG1,0.014766170817578405,0.05598008802513931,-0.004873289171721267,0.019778304203787754,,0.05185269364180347,0.002399976592524016,-0.009613680897730245,-0.027777578221439496,-0.05322166170708981,0.019085968584375085,0.03213237890492209,0.07681274091259725,0.0803905632461321,0.02737386274383153,-0.019582576869558693,-0.07588936105518351,0.0980754281851124,-0.011691620847710945
LRIG1,-0.008599783128283297,0.0036087045131767896,0.0534101960916174,0.1578283859412907,0.12427489244049958,0.018198849253231904,-0.03942630284072046,0.024409560429941458,-0.21246331260895823,-0.05339727919509475,-0.019999007023691506,-0.03643080544658466,-0.060882199863962136,0.04690858588158816,-0.048151512338443336,0.003464710379581476,-0.07600631246049842,0.11516025850555305,0.1747817508308925
CPAMD8,-0.01630759268032365,,-0.015913221370311977,,,0.006406140405857266,0.0008357134099215728,-0.0559132327947814,-0.022889609140070554,-0.03624527257137135,0.03512055273724718,-0.008803987047598837,0.04108187546574588,0.10374749474042039,-0.03946460546228603,,-0.06152985870638425,0.09798071673926412,-0.06227144052959008
GHRL,-0.02601759175652187,,-0.010140702073901962,0.05474579935745999,,0.06621683503573501,-0.02533632505168312,0.04073117065312071,0.013700362589280752,0.03629120295441554,-0.012455156813625395,0.018233568574135193,0.035870546780040716,-0.005117802109861874,-0.03553323564709932,-0.01845709153325534,,-0.008356239936369329,
NPY,-0.023923874917267555,0.076588685680515,0.030290126182207472,-0.0295434338544545,-0.0031009762900355174,0.0037840009927161194,0.03341613734053329,0.008459099154993113,0.27252018203389494,-0.005453585518979806,0.05951892800010826,0.042602217473225984,0.07178882914972246,,0.018732780954786855,-0.023446509913656245,0.012638421997141476,0.11914746191955847,0.010779594445376009
MMP2,0.02089512448495044,0.12243247483012668,0.11643308348914683,0.13441311843517215,0.10468092345827118,0.048299696041451665,0.038055321069743756,-0.08205882599932023,-0.19612869624302592,-0.009717347607706716,-0.04049747107759995,-0.05682536052627562,-0.13817176120826685,-0.016246270340445068,-0.0013886397526139836,-0.02256608470700579,0.046694463026139915,0.01877263876381171,-0.01162010278295121
LHB,,,,,,-0.0027457085098836066,,,,,,,,,,,,,
PPY,,,0.027504454700863254,,,-0.031739369275825595,,,,-0.026489397553330244,,,,,,-0.027475086974557743,,-0.009815727632697866,
ALKAL2,-0.024420754229980517,-0.02093470004030421,0.02477814763931599,0.02284706028354618,,-0.017968688323003208,,0.07442670537995692,-0.016797354718928518,-0.04503096469671793,0.05318063405322033,-0.00885422160675062,-0.023647412408892343,,0.02573768621625832,0.0528789460691856,,-0.005445145560933144,0.09216181605579306
CSF1,-0.024789255683777295,-0.07271440431448653,-0.03428594292577596,-0.010903399233641399,-0.011350908795344167,-0.014535112389516104,-0.07580535140451525,-0.06910149551308754,-0.16920573344928896,-0.031225474734437708,-0.03011130077120063,-0.022572511674026952,-0.0552407835482618,0.013632330372693624,0.006954574131363467,0.003491332263199526,0.06695467261678816,0.006639966602704588,0.027208766023223245
SEMA4C,0.04179412674723521,-0.019799172808716372,0.014006430646619767,0.021192442419529642,0.028410658585783535,0.028533409425716402,0.0022851257223797813,-0.07305482932490712,0.0183711954977621,-0.02151576022179568,0.04079829310961261,-0.012337696803673715,-0.05197967611911599,-0.009512945187362691,0.06288409736877433,0.008978640398109326,0.03076220773878476,0.10394081291532872,0.038678670196624895
ICAM2,0.01833955802167164,0.05942863314128957,0.06430985570328436,-0.06887585425306701,0.034475441252374214,0.008649733414319918,0.09947215243850421,-0.006055851743612544,-0.11788309952431947,-0.04215075513084608,0.028844822925265794,0.03713366714038323,0.10938128614156303,0.07889571187409748,0.020173765712573205,-0.02370218065013764,0.1019782967966349,0.045953300362881346,-0.06471354337610719
SYTL3,-0.0002708422726015266,0.00830595938300104,-0.06680543831816667,-0.03169867943627001,0.040704349310492216,0.012878059368950355,-0.045417005926054264,-0.024536856010247295,-0.14232550571370306,-0.05248090636749321,0.034950873050669136,0.07420281653365217,-0.003002215121904856,0.07320229026296439,-0.03253022195708354,0.033945870794630566,0.0024397739180500766,-0.040013451858278565,
IL1A,-0.018949160603528633,0.06473006401311351,0.08133534716326812,-0.06744353284214498,-0.0037329730316611417,0.02739316261993924,-0.05938483560232243,0.020004665674798906,-0.048414496463803885,-0.07358110375591187,-0.015163989199662045,-0.08510775861522206,0.002235890750248932,-0.0204094909345491,0.010037723620526308,-0.02721657185382314,-0.017821294069729595,-0.05808262390761313,-0.03977109858851674
HLA-G,,-0.04537195351952437,-0.052543106039178666,,,-0.01925820368448557,,0.07589398417680525,,,,,,0.052961917276898286,,-0.030946447241891138,,,
PGF,0.007168556488709904,-0.0411098805206711,0.02155476744780712,0.050856739062025376,-0.05109127061719237,-0.0312883542803732,0.017636150237114435,-0.022999504400317422,-0.1574143055575719,-0.03632499894396304,0.010233835663685043,0.053901168569570806,-0.02858752904474336,0.03706589435102915,-0.035770744448500244,0.012759766779462165,-0.04545936173250991,0.10548786847943704,-0.07266583677795248
LGALS8,0.007267775532209787,-0.05866062594682081,-0.07301933454505302,-0.03070402564315633,0.03320085413403429,0.08628696387738596,-0.014724592372423108,-0.007887329361513292,-0.05020445257783557,-0.00024465390813484494,0.03691521320337435,0.01970182652550489,-0.013002592115388045,0.05159706919728803,-0.04557896391519251,-0.0003656652183906482,0.009403268197382957,0.050072642088166704,0.03764014798140289
DKK3,-0.06362446531522108,0.20366839133639342,0.061110359791070414,-0.017337341834124772,0.023533432817220947,-0.020883281887692128,0.04599241168006597,0.09935676623320885,0.26134150392852035,0.05823098606317269,0.019065607157992024,0.09020085073560356,0.11464835193444693,0.01587669476271384,0.039107987942499485,-0.005527114212299596,-0.05640656921509743,0.1357532899079913,0.09191251122381693
COL16A1,0.009291698281257693,0.019623828094304276,0.06691761041236269,0.084094298797043,0.07420360882705197,0.03423373305981286,-0.024474397995071697,-0.06429813644846996,-0.09756447694999773,0.03768729436817563,0.008394788676849809,0.05358899019392635,-0.1376815319562186,0.017229944826407093,-0.05571472982239565,0.06297195389494914,0.09330561629935645,0.10349348421400457,0.09482110675208039
TPH1,0.0763440163387951,0.03932074624919412,0.09351664048088222,,-0.03573213383633831,-0.009523858614986457,0.027647772563277356,0.04109807420959277,-0.041479409913285595,-0.035061353552442824,,,-0.022126981385107738,0.0761586063137177,0.0028794795397013235,0.007735477526747339,,-0.047754400330624946,-0.0267059098524565
TNC,0.003463660839368009,-0.040602744629778614,-0.026663373587672783,0.0019958340796489625,-0.05304731497092697,0.04683993526635848,-0.04679177366157834,-0.08430872568907755,-0.27211068146635525,-0.12611020791353822,0.005651101676251242,-0.04684559145990335,-0.11443001978787973,-0.06030234852718985,-0.09443838522346508,-0.017316013281159743,0.014408991052310992,0.01445309007146139,0.019753684302330606
TNFSF9,-0.016307584940474837,0.031135304429334112,-0.006100014103399479,-0.0031574634079360167,-0.039792275629320965,0.06178535985230468,0.04397387546837338,0.04691648553080085,0.06353005768025353,0.012277045663454795,-0.024096109577574576,0.004037697567468212,-0.0282579308368561,-0.004447890477720248,-0.03235013176486664,-0.026370155193411002,0.054402495455087484,0.004848566709233086,-0.031798464962581936
C4A,,,,-0.037910829798561474,,0.03313156190799181,,,,-0.03140185212557382,,0.05024294256955672,-0.01945045719525375,,-0.010021982954832871,0.07192289002854416,0.05299156335952124,,
CNTN2,-0.015157012365623078,0.0985815334138207,0.03587521267077237,-0.09529262145929467,0.034461263883558,0.021269433181137828,0.05803232153591256,-0.12132109487649372,-0.08407518898598994,-0.050249436162318285,0.07256067974536089,0.019092550683116695,-0.0637895809419482,0.06641764129665573,0.07789385696086791,-0.04003420672329206,0.10870129427608412,0.07508975475894004,0.00818126752236763
F7,,,-0.04204055466848175,,,,,-0.011503697553856931,0.05545734455183772,,,,,,,0.06867255908805886,,0.06750232370648203,
LUM,0.026223389127523564,-0.040472029160129715,0.002320436555120945,-0.03201053801836746,0.01803937913092205,-0.0015812934715078847,0.055338161323577426,-0.017659764071228518,-0.19046997516159164,-0.028629762228606276,-0.018696458934289832,-0.010573722367058704,-0.019708561875344685,0.02238407647395126,0.03994517142189799,-0.031055930121225817,-0.015257614186270738,0.0559614838847679,
IZUMO1,-0.015582414013741533,,,,,,,,,,,,,,,,,,
BTC,,,-0.02778721576167929,0.001744928354813494,,0.036771443130871995,-0.0216993251232623,,,,0.0012671015025847217,0.03667282826197654,,-0.08493079800794194,-0.0449904778436557,-0.016512325060835765,,-0.004105611061218615,
APOC1,-0.02447702395149406,0.11831008394478341,0.05437953644138808,-0.23536345480558277,0.09417724466571056,0.1126568731537993,0.0503222539167455,-0.11005970827235732,-0.25459261909585235,0.03864439145586152,0.060507168720717625,-0.05468526027535183,-0.09445631524256265,0.03400403013453421,-0.036010245431603013,-0.0024483918155439174,0.12343317654753218,-0.08247236737786169,0.007673734016180485
PKM,0.01825993818487695,-0.1342488906517944,-0.06793431069961905,0.03873135127084468,-0.05160055226872091,-0.062132596780799194,-0.016467804162361276,-0.0207337202986649,-0.05750722493440184,-0.034140030323339766,-0.027446896348357737,0.01835503767098876,-0.008648032759113905,-0.09639164342220966,-0.01131641355307662,0.03872983564836282,-0.07386397475731708,0.02168883470158806,0.052628258430674
TNF,,0.1887913864784328,0.058904474040012755,0.07295626514854817,,0.008062320272299037,0.04208607485601704,0.002089585552408356,-0.0180787868951993,-0.029950188904825027,-0.016556618670387827,-0.10022013125987939,-0.016116786783048797,0.04825798504526628,,,,-0.04054980536004561,0.01927380395432067
GNAS,0.025561400867321043,0.17632788433091617,-0.027030232109452157,0.029995931597143647,-0.02146552228170321,-0.006134530767534358,0.10212806509577206,0.1113825995740881,0.273210331702467,0.06768778321729306,-0.056321046612851186,0.07097664074292671,-0.1054038247015112,-0.06400426842037107,-0.024289118344399774,-0.019887531293855586,-0.023488300541095672,0.1476650445909137,-0.006510523777915594
BMP8B,-0.013168168674215467,0.05842548516413935,-0.011763183115095827,0.09797118270653934,-0.021624044526564582,-0.027919434676022502,-0.0675133061494762,-0.06266590773893006,-0.010736303358454881,0.012276369181644759,-0.0035210768109577625,0.005798118372675105,-0.029409353223549768,0.01732456687501836,0.07139614602315787,-0.0016732230154605403,0.045674955806439536,0.05509098446721239,0.07307034869723607
LIPH,,-0.00951417451483624,-0.027216458597526947,,-0.005687032624583278,-0.02738588153838311,,,,-0.025318477027561837,,,,,,0.0319725926393319,,0.05116225240734658,
CCL28,,0.014671104436610023,0.018176665510278824,,,,,-0.024895745037083788,,0.08254772988603881,-0.04615896325210629,0.11094965632728125,-0.017547657437718862,,-0.03624449916845427,,,-0.0037837959904843516,
PTPN11,-0.020582697357612846,0.05480648680401584,-0.057673155258519765,0.01663923429567938,-0.010607212607050658,0.02205956697693673,-0.034978677420637073,-0.0003051671771759947,-0.04853367114094422,-0.013251982015527132,-0.032919405572797995,0.040002479390885616,-0.01954411922442625,-0.008968414723388548,0.002256269185369671,0.05679290176837507,-0.019795114146813893,0.04899445923070715,-0.01760376642840993
ADAM12,-0.032604927153069466,-0.0015628280779830196,-0.029027983102999044,0.04097315388601754,0.028488303967866096,-0.011054396589680727,0.042490324082573167,0.012527828948930205,-0.1307933879199035,-0.0844449024294989,-0.010051601207845142,-0.07355595909285723,-0.040780774533331905,0.11223941211566135,-0.05342340810279788,0.023921221835324274,0.08011828504730396,0.035446065370187,
EPO,,0.02961936180199869,0.033225608034505166,,,0.03573927013033726,-0.02491367123305693,,,-0.026489398709597677,,,0.03957604005785261,0.0138951095431113,,0.006960339624704269,,,
EDN3,0.10190523057599592,0.020864014821980418,-0.008023186524246235,0.03298184741600395,0.071169578939247,0.03312253165754308,-0.025663900209126598,0.043121939389499285,-0.028200523368511626,-0.020268006886028814,-0.013931161656836093,0.20398848519813667,0.11481519049224169,,0.0982493874022264,0.0026876194352012826,,0.034269369467420804,0.09473165924821662
CCL22,,,,-0.011670386308284101,,,,,,-0.04227888980665234,,,,,-0.03324162536463123,-0.014324343886463746,0.031099239030192946,,
CCL2,0.017450150893375222,-0.06084891410504424,0.05091645356464174,-0.07333793864766633,0.0636446780180762,0.003419023263103958,-0.06735529602208418,0.07442427021796062,-0.0070761127373839055,-0.06863475634942001,-0.007441974644320786,-0.1238880721380543,-0.08487426566729787,0.11001066214538528,0.07203138618179587,-0.05028848564586368,-0.05364103810777716,-0.0030601894156314364,0.026245770173958613
DSCAM,0.07982576658101644,0.0015779221393363322,0.05327723172747842,0.02824629247611437,0.08821287449437476,-0.006543049076639133,-0.024867510791681566,-0.04936837950175543,0.05702407277115642,-0.0175575181903554,0.06397344589085273,0.009872838750020312,-0.029307609140212566,0.09935122970266504,0.019590227853645514,0.0674328936529836,0.03358371803297721,0.017136729120097297,0.019441401378387697
GPHA2,,,-0.048029423904813906,,,,,,,,,,,,,,,,
ANG,0.027396607075158886,-0.14864806034535297,-0.05730556053027906,-0.03123938255955077,-0.08184243801905813,-0.023466851821783555,-0.0392412014975129,0.015783002632674476,-0.14920796434032035,0.03550088324534211,0.005556404250632047,0.0014698731761945796,-0.009401172128291007,-0.06249550043808814,-0.01990031721483225,0.05277837199635915,-0.05051107256515301,-0.05008877054994946,
FBLN2,-0.02147351692573634,-0.020805649551607915,-0.03990814375745302,-0.030581429774327193,-0.03516027848153755,0.021118231853913913,0.01840024025353509,0.08920642912996185,0.016981139502325118,0.05578487033443286,-0.014819014052675796,-0.0026157521836779533,-0.02299710539411916,,0.06271296157675835,0.03325619306171964,-0.046915433652012964,-0.029484352486662247,-0.09316472450284831
VTN,,-0.03713802700043176,-0.008631609413698229,,0.10945949068028586,-0.02756467976441973,-0.05738973642497375,0.016268969176021875,-0.016565911713932215,0.013198326294100171,0.03622467987798101,,-0.01838619204349641,0.09758601929085736,,-0.021138475431488998,,0.12617704842803795,
VEGFA,0.008468284020908748,-0.1735877851861964,-0.1144764142788618,0.040966814425475534,-0.09669521978103587,-0.048054015733994516,-0.08251120903766655,-0.13366853979718926,-0.036576008499747105,-0.09501006298050245,-0.013098923731104755,-0.0018971128255461317,-0.07249304932894837,-0.0745181249784635,0.018238782294656544,0.029502397622836272,0.07836950706865442,-0.12194509572225798,0.04442086477723561
F10,,,,-0.0547072088334759,,,0.03570360899295956,-0.011499949085444447,-0.009358563093177976,0.009586111112770626,0.01381324733526583,-0.04135808403150939,,0.014879495019587519,0.06674103933881946,-0.028273585084517796,0.03128052604220295,0.037389388157884895,
SERPINA1,-0.005127031616424249,0.025613222088135306,0.0055478240615854145,-0.0965042260333437,0.06815002493482271,0.004815488684928338,-0.01442969340425905,-0.02330897601967492,-0.19661848173924418,-0.02965562516410543,0.026763952291898662,-0.07786777834069318,-0.02140177729782831,0.022360949610717214,0.02508144811602091,-0.057414241023045966,0.08511308814303674,-0.0870268548918983,0.016209888308227637
VWF,0.003995961651658427,0.10561978624241869,0.015803000269253367,-0.003269895263631356,0.11473801911038889,-0.023729465228364163,0.05770544123389482,0.03105310352831717,-0.18588978386931435,-0.06104525226908953,-0.0010417841947022001,-0.06868479199470705,0.014195942487088163,0.008848392053241437,0.01414852704838114,-0.04860794420386833,-0.048859251815183094,0.08884507991345175,-0.03975111558109666
GDNF,,,-0.026288737532393733,,-0.03365455662868725,-0.02270914709793053,,-0.07399214916063562,,,,,-0.007260004294163083,0.1416872973496738,,0.09233886068181367,,,0.020530540543241164
VASP,-0.006804547438400436,0.001997479946872173,0.018978871858036244,0.02635203564914815,0.045863760622688876,-0.01840002635710207,-0.06855043850587654,-0.03603903961266316,-0.12234989414456482,-0.012137603478007384,0.001157377409861674,-0.05693767082175224,-0.04274309633780659,0.04966699925544581,0.049159318896537546,0.03871270806959606,-0.11026479035848308,0.011505561718044758,0.008742779976536894
ADAM15,0.0031368876839204204,-0.05325007660662083,0.001247573233132325,-0.0013047544187511548,0.007597223671381818,0.008095466715054235,-0.0425675974894079,-0.09402690835264929,-0.09953236348860695,-0.032525853270645166,0.056953599119110965,-0.011948422747019892,-0.03968512310675054,0.03591800762707783,0.024237723136642315,-0.0341965837515955,0.0681980171287844,0.042877605584484814,-0.016530641039990735
WNT2,,0.03561704608993832,0.03430373748515689,,0.03017038620399692,,-0.004582187049687973,0.0345960139296848,0.1831879672092541,,0.0482608391865507,-0.048707858604861196,0.011937336658256859,,,-0.019601630218364054,,-0.005876271433023761,
CALCB,,-0.0349138356867879,,-0.020045842919204037,0.0032837799008898277,,-0.02469567314186241,0.05843800431279408,0.03614720253923021,,,-0.05804382694158276,,,,0.0191463263832133,,-0.05436337678461405,
OLFM2,0.0808796919193767,0.11948948810486118,0.10416721069265597,0.08391863780561294,0.039521771320334784,-0.005377133950564041,0.059937457707263234,0.004811510544062567,0.1761758557122098,0.07152821031137875,-0.015658053494283185,0.052015008128591805,-0.01720930125203862,0.05814856370582161,0.05420542519899304,-0.09360138323548739,0.09987674275829549,0.09996428038125085,0.07892325681761343
MFAP2,-0.01133731073691533,0.0234240423731724,-0.009647550810769389,0.04837180567011358,,-0.024257215896787504,0.051362662076911,0.051750505162739914,-0.13580878124198964,0.003682686990275659,0.04154229374933835,-0.027514436304280895,-0.05179208371006429,-0.028105182011238995,-0.01731616812127763,0.0042151163939687574,,0.024683097751235002,
HLA-C,0.054233065858241336,-0.0649654845746497,-0.060964969494373834,-0.05294549545847573,0.026988058662666937,0.08174989531981515,-0.05368840561040965,-0.0242588220804847,-0.24013640371042153,0.02076681204973501,-0.006629296564676337,-0.12368185094675498,-0.11915847004237377,0.008788509669800753,0.01588942385240975,0.02015090575260476,-0.0009402746273965331,0.016350559576304848,-0.009864687636198253
THBS1,-0.035397055565947765,-0.00844609595299083,-0.05084835841668678,-0.05769030564523399,-0.04866138522642988,0.010955094055057022,-0.054427680905459304,0.02249234098986169,-0.032333140952357786,-0.07266677347408891,0.09898137851134467,-0.13818937922889296,-0.036055852277323754,0.08632304666739789,-0.03491309751598393,-0.033868708549087204,0.04769639650910833,-0.031144377895837592,-0.06359422936455877
HSPA4,0.008752957340954437,-0.042940385357687225,0.027121097628416392,-0.10252427233856992,-0.007948984013059325,0.03988612786556725,0.010392614495072257,-0.047890634678744964,-0.03966938832564094,-0.07474390093968254,0.011948111249798974,-0.0025113085905769405,-0.03050033946316487,-0.08299415907958882,-0.042995682191363724,-0.05903541368173848,0.05832223556677574,0.06080495721988523,0.037697246392635234
LMAN1,0.06937091975085126,-0.10173051913863178,-0.03446858145037407,-0.06332765284009755,-0.02912480711249923,-0.036758971825882,-0.05046914815778876,0.006358639948256762,-0.22453311258549324,-0.11930369000801858,0.01091200889060643,-0.039738425709566164,0.006566756746693893,0.010303017578351328,-0.0033506609404732276,0.012081747291250939,0.017575157017446087,-0.0481745017934706,0.06106955293220005
LYPD3,,,0.012180168680591451,-0.022166011868186956,0.03775643316418062,-0.020469935396309664,0.028283387744267283,0.0031394848473340876,-0.0463869795747969,0.052565732659911324,0.0061381569829847635,-0.009081207668997957,,0.07762552001187195,,0.04778074426473046,,-0.01445016769650334,
APOE,-0.026479632911544596,0.21768223882310792,0.162250747628172,-0.20091717879061569,0.025315831492901824,-0.0694572054992922,-0.06001649675136317,-0.04031659967818988,-0.19081257335257118,0.04184490963994423,-0.0014654710843998808,-0.07681746968091599,0.0007076407063094089,-0.005057635418183038,0.0052721832343846555,0.023683240838321906,0.01793159582659143,0.020699557355708626,-0.08373730059915133
