,UKF243,UKF259,UKF275,ZH8811Bbulk
BMP1,-0.03017539802739744,0.02275729050111954,-0.021871529404911834,0.04558175854001208
NDP,-0.028809392100262423,0.0004887412375286444,-0.017456072392397975,-0.0029627179010636518
TNFSF18,-0.02127448774029577,,0.009050090185947601,
RTN4,-0.040948811506815314,0.008895475516063043,-0.009344279516098251,0.03121501771394176
HEBP1,-0.06936883288821397,0.055863086002358446,-0.019687974005142005,0.04044953523085218
WNT7B,-0.04965489087662709,0.06055737274634564,-0.005118621513158944,0.019395910273192644
PTMA,0.09371273686474423,0.006698243938319521,0.002602266229988093,-0.049970802102795024
CEACAM1,,0.010049549741168229,-0.019851539066845565,-0.015175142219476858
PDAP1,-0.08845304394505438,-0.04869951638546198,0.02921542471350915,-0.020376794042998067
QDPR,0.027039065845726545,-0.023112362553333026,-0.04543375552893127,0.031963385427939583
POMC,0.08271691088655668,-0.007982953428538225,0.02233930690434212,0.0018936480624023664
CCL18,-0.007419050282737519,,,-0.03705669240770037
CCL17,,0.06456325178994367,0.019446250137834294,-0.0030865408636389087
VEGFD,-0.03214591455119795,-0.006019183287653371,-0.016771985261987456,-0.015175142219476858
TNFSF13,,-0.012453784793883699,,-0.02381136706090965
WNT5A,-0.02560058946408543,-0.047092831342450334,-0.024853247601207513,-0.008180830344725085
CXCL8,0.11216650578835007,0.03232798379023331,0.03791149507633878,-0.03126061142200975
GRN,-0.019229300749610587,0.009184309896338567,-0.016390775783042533,-0.029521144298821817
MIA,0.06644712960485605,0.04918023032703729,0.05634048656352564,0.022191157626856042
COL4A4,0.004845404044819583,0.03241320762193477,-0.01643534644503552,0.0783702657860672
TAC1,-0.040528969743822585,0.005982275409906109,-0.01677103889759601,
RARRES2,-0.055952772511721954,-0.030614852729939506,-0.06516839129197728,-0.008272044648528099
FGF7,-0.017012562973156436,0.017538444901339965,0.008201138210576322,0.004016859666414619
EFNA2,,,,-0.014422957112398821
HBEGF,0.033453297052067864,0.04094423179916572,0.040833535453460176,-0.015300421565071103
CSF3,0.15019727986010958,0.04657459582814475,,-0.025980438742355106
PI3,0.06076582923204626,-0.0046331963151811425,,-0.06143533356098951
PCSK1N,-0.07574000192175959,-0.005693808232946256,0.009219241421893277,0.03501563534498679
NTS,,,-0.01877547282682173,0.05317811581031217
SFRP1,-0.00033226311102895053,-0.01575349549115834,0.04429061414475821,0.0042567326566409795
CXCL13,,,,-0.037056688374894606
MICA,-0.03153159967685518,-0.00804280758285462,-0.004004780792082335,0.021791889358253543
TG,-0.025796441775661563,0.05216266302479325,-0.015859673271291348,-0.021641390961751078
ADA,-0.006781257689151693,-0.02969343980768961,0.005540473223253273,0.0412019514671747
LAMC3,0.029472746179856228,-0.014191022636080899,-0.009341424578601706,0.021096573182307083
CCL7,,-0.012291347010592188,,
NGF,0.04419392715062486,0.05750082200209588,,-0.014229088303834524
TNFSF15,-0.02306467488055105,-0.013687016058375905,,
HMGB1,-0.08187472445163377,0.013757077230939604,-0.01461193857879771,-0.07003145830683652
ITGB3BP,0.019751595745457623,0.02458215391586355,-0.06004743787974293,-0.03391787884209764
AANAT,-0.033416016420966636,-0.012453786123052446,-0.014262696857091398,0.02377511407929582
RELN,0.003313296013893206,-0.02161698374596713,0.04074169226575883,
IL15,0.0748266374894458,-0.004079172109306429,-0.04045520450461807,-0.023814338648715436
BSG,0.0679454331974168,0.04397571634936227,0.06858767737610175,0.009166932275469712
ADAMTS3,-0.04142230122782604,0.05103153354511246,-0.013230568803324563,-0.03908348044967495
CD34,-0.03779309355052929,0.023873570245570228,-0.030971905783022592,0.057624580265047444
