,UKF243,UKF248,UKF266,UKF269,UKF275,UKF304,ZH916bulk,ZH916inf
MMP2,0.06127078334583479,0.005974266466995143,0.000828758334133816,-0.24354242749975075,-0.018455690242593338,-0.018967803560755666,0.07049051193538361,-0.015657656764028194
PPY,,-0.033629817462052354,,,-0.013671893916648832,,-0.039606599644666264,
ALKAL2,-0.02294304845639172,0.03624164626559512,0.04205621750124139,0.0364691322213912,-0.03297881216106552,-0.06609189898279114,-0.006849214082987627,-0.054159838052920406
CSF1,-0.1216193760755974,-0.059864580554757775,-0.063870853321893,-0.17706081795627693,-0.07904789944547719,-0.08997743609097408,0.009488772592672437,-0.0838519460711164
SEMA4C,0.04762289763276065,0.06747746734765596,0.001945122608615357,-0.007697621340288966,0.043468966008318836,0.13340827420534235,0.012316447309734462,-0.038109372126691
ICAM2,0.12567915857581652,-0.008734492881253782,-0.07964744659841519,-0.016847025167559485,-0.019418604420877787,-0.035988017443556994,0.0291450693443357,0.1895011821202876
SYTL3,0.03513814081206908,-0.031657221482171274,-0.006584764487779668,-0.13650192042283318,-0.015353238679701781,-0.04781672134667966,-0.013683894024782753,
IL1A,0.00266788356502142,-0.009288937760203373,-0.014346766118833792,-0.07777186569763361,-0.08211998602579401,0.015870591821412722,0.08750411247682982,0.03906240160278832
HLA-G,-0.02776122712451333,-0.019415119342420763,-0.02610821019507358,,,,,
PGF,-0.06923479042955406,-0.06457213804548109,0.015404240924058683,-0.1486244564498441,-0.02099919288378387,-0.052876986303289984,0.007788841219214938,0.03886029792828439
LGALS8,0.15465757624480775,0.007737709434152055,-0.0030958337713518336,0.0029752803763491965,0.05756131195513208,-0.02311515344894713,0.06258174126165243,-0.04356384199080859
DKK3,0.18437086734458344,0.10646399760575799,0.1194428548822276,0.3157363109941902,0.07079298053560956,0.12037733354097177,0.07450928380609467,0.05031977486647058
COL16A1,-0.002628465795704397,0.010427427832510834,-0.01104365353077022,-0.10492227421879971,0.02691380159084403,-0.015015665705134027,-0.030050164936872972,-0.018060299869853767
TPH1,-0.023377212732085484,-0.006708200559722591,-0.027665289506865857,-0.03756876591251294,-0.03162022173246829,,-0.01331228890159999,-0.02844815520235269
TNC,-0.17303517868519372,-0.058420236909706255,-0.0935941583405686,-0.28326349080325003,-0.09399039559920326,-0.11178785313371196,-0.013595301731629964,-0.001235786586560595
TNFSF9,0.28737446549636647,0.07558729955064375,0.07692839759241119,0.22411102408593603,-0.008677889929905957,-0.01463141908994738,-0.029091114296724792,0.08857132596211223
C4A,,,,,0.05196517282350741,0.13503823415783797,,
CNTN2,0.133052299606047,0.07703314831929792,-0.07911935774167322,-0.11750606394917001,-0.0009945726241690391,-0.09140214261009313,0.0021317159790844647,-0.10320919135880717
F7,,-0.02198337651226041,0.11601846600795068,0.06763618922947187,,,0.09021882252619404,
LUM,-0.0417999163000818,-0.04332442536571546,0.01342776131384556,-0.17812012222387036,0.0022195989813956108,-0.02155753293094065,0.0029980315012970594,
BTC,,-0.0027565689937563294,,,,-0.02464638515442552,-0.034394934911261575,
APOC1,0.04205432175782352,-0.04839068387712065,-0.046217628981557526,-0.29064062734068485,-0.017137867370699954,-0.09921021872907959,0.05033129208325493,-0.0214718411528566
PKM,-0.11139630166576696,0.036656586957179736,0.04482476371839614,0.07342179962103425,-0.004750697736724609,0.11290451025228758,-0.017797375429808252,0.08934659424410767
TNF,0.025392975475450292,-0.022724429298286223,-0.04542776942110608,-0.04638225022113234,-0.004003790987805957,-0.06322169142881348,-0.007974285755865593,0.037590244238991634
GNAS,0.1257568344057044,0.11618163988888203,0.14658937181585469,0.30647590727023266,0.001316609687426878,0.1334485210320952,0.08657669144984514,0.16288658962313082
BMP8B,-0.03928978390696224,-0.0069807776601327155,-0.05927037792726494,-0.027779709945833675,-0.02766576194960383,-0.08453973243756029,0.08350592533976546,0.05431570656810216
LIPH,-0.02401547032285158,-0.00721977400727361,,,-0.013067550190790117,,-0.04310566272526972,
CCL28,-0.017552856055376924,-0.03169652195577152,0.049386661803185634,,-0.020121877547606127,0.12803422667638012,0.09837208307558015,
PTPN11,0.005323148724191629,0.07422492196996808,-0.0824932189496589,-0.0723391082215784,0.03468521428117702,0.013477086443780959,0.021398692594475174,0.04249809071564303
ADAM12,-0.08573696820884309,-0.06553898228867361,-0.01859365978124392,-0.11129827901827273,-0.045391756549788054,-0.0431413469315671,0.01759961007845355,
EPO,-0.0205367485248152,-0.006172224616687035,,,-0.013671894513429702,,,
EDN3,-0.024224956994277406,-0.0048913667306326155,0.05415115826010065,0.033427911496527185,0.11005758183693375,-0.030095064825899003,-0.04310565059451039,0.052144842320834876
CCL22,,,,,-0.017170117227656913,,,
CCL2,-0.1265434171179001,-0.0950346149595003,-0.03070695258401171,0.039029929057686145,-0.011709870944837664,-0.05774645534100529,-0.039372170305569255,0.011137913650755157
DSCAM,-0.026875787767949088,0.032582911348735,-0.030704007771441413,-0.022091536382944196,-0.01566008166383834,0.03416257168589586,0.0026005484083359938,0.08787841830892346
GPHA2,,-0.025115009011954487,,,,,,
ANG,-0.13889872982845736,-0.01766139228554546,0.03448773791282577,-0.11296287909279351,0.04409360574291227,-0.02396364284239211,0.02431791614328229,
FBLN2,0.020156670453345207,0.06436325773276386,0.09319668225400261,0.03410866640530117,0.03772459332850274,-0.059204629135637614,-0.04771316457825974,0.12827452351482507
VTN,-0.02272322707179972,-0.008917406140150385,-0.02766528046029124,-0.013778043918291008,0.026067658103152456,,-0.01860606474052486,
VEGFA,-0.1685006336505489,0.009605768602954699,-0.06720603344446995,-0.03472120343649489,-0.06930621134092352,-0.056750177622955034,-0.06873407673476872,0.024299700939130774
F10,,,-0.0160686330092573,-0.05138817822689217,-0.014990936837034317,-0.02759680496771633,-0.03558999081855717,
SERPINA1,-0.06170603814390492,-0.03510849977216869,-0.047973551503531844,-0.1770940748209805,0.00029253937703146527,-0.07430224278241535,-0.00952683323552543,-0.0908165460901603
VWF,0.05334015468729174,-0.05757928006670938,-0.0474992520650643,-0.17500627340203795,-0.038566869031815554,0.03428201120067998,-0.01763042954720292,-0.03607587011830282
GDNF,,0.08572499995343111,-0.03458155096046708,,,,,0.016937160409975734
VASP,-0.03742717035388081,-0.00415819504303286,-0.05101743368548711,-0.05071243652506249,-0.009801242238832913,-0.054280816396306227,-0.0031653434773279876,0.0644781294518785
ADAM15,0.029892773430472475,-0.003481764878087441,-0.10806254835733949,-0.0828291228502503,0.01531967791746501,-0.09713369539929291,-0.055434578269493384,0.022171205078016225
WNT2,0.09244770053499234,0.014614049172485847,0.02344107396876169,0.2107850367750004,,-0.009819601537079616,-0.011583651327590346,
CALCB,0.0349211383307953,,0.0252922905997746,0.1539484583555023,,-0.019046722246658515,0.008108772173697376,
OLFM2,0.030729180234018282,0.06286673628334655,0.03063663828753119,0.20372636617335368,0.05340193674779244,0.01288582739284551,0.04698351272039401,0.05576386351025023
MFAP2,-0.027387548374864856,-0.017577923672543606,-0.026847622992358034,-0.1285704087748749,0.01770125448730014,-0.02214215329740367,0.02374738935361224,
HLA-C,-0.12132726768000135,-0.04076199736233588,-0.15750886871876582,-0.25274915237270584,0.04118658993762793,-0.11953851022021764,0.02053585054469421,0.010019811496991013
THBS1,-0.10183439799105135,-0.05431231544819879,-0.030852969558259988,-0.04611409493842456,-0.04948058396310614,-0.05943155251029078,-0.026602225612811177,0.0004739682542584388
HSPA4,0.015943087800119965,-0.02276549210125203,-0.02334382338064914,0.035669787849110283,-0.05903419278123903,0.05586704534939446,0.0626622866016337,-0.04045812250530952
LMAN1,-0.08847108522388396,-0.025516520607696564,0.005416891221246272,-0.2410586211985492,-0.00415321230141803,-0.04548248371949449,0.02929350529169608,-0.00387077481592453
LYPD3,,-0.013083150917817515,0.04519611979184549,-0.054194502300605095,-0.019141752015643512,-0.022919398393179944,-0.039371245587905467,
APOE,0.12382404692375706,-0.07541732046888697,-0.08884351484673177,-0.2143029596338191,-0.03319287658159674,-0.09977737368730526,0.11468769454295567,-0.021240502269846948
SOSTDC1,0.1124920741233959,0.04533365978462558,0.010626561755767571,0.010145590572424052,-0.033067781183267836,0.08276176300700099,-0.012676489093723172,0.08243930573659368
ANXA1,-0.19284209111909245,-0.08720942828989138,-0.07970822303817221,-0.288791545970591,0.06332441791396275,-0.05835752701652673,-0.04174598950098501,0.06707571453844215
WNT2B,0.03441098109419455,0.021894726021636994,0.03245750902388799,-0.031890298891107054,-0.010050099892615287,0.05862686269609701,0.006635806632557108,-0.0024957739457838195
AMH,-0.043416500590670544,-0.0007573202326785747,-0.01221802055883843,-0.0007389836081768872,-0.019707343821494416,,0.02477214790561581,
GDF10,0.17978990360067096,-0.026080443273594454,-0.01231641113441335,0.05468612159220096,-0.003731150856575797,0.011225837806970227,-0.018256066776226123,0.028960764960020806
EFNB3,-0.015613718600435408,0.03262186080347655,0.05832218595302483,0.2805159808505886,0.05502042947694866,0.11228038936598717,0.1527074254127461,0.10096022161010801
LTB,0.09618336923832937,0.07404586919263706,-0.0016059808820448977,0.06410267872510897,-0.011992778695265964,-0.028257706421208284,0.030663294130903452,0.06061208053276112
ANGPT2,0.024303546862372825,-0.04926346534965363,-0.029562168775139896,-0.23874740561416216,-0.04169907031002244,-0.044391593642305806,0.02684266974401242,-0.06933699206056632
NRTN,,,,,,,,0.016072223603576876
ADAM17,-0.08608785483119309,-0.007473022409973965,-0.055348630192225835,-0.0729288757308069,-0.02111723432371363,-0.037166814881268266,0.03094361009723605,0.14829765735207065
LRPAP1,0.025264418696755213,0.1216895949750958,0.10748566030765155,-0.12081492712163493,0.031623609188138085,0.05425053844278093,0.02153438850173173,0.1087371884793539
NID1,0.02135091163241688,-0.024569907305258685,-0.04400406249173985,-0.2032517929296585,-0.043572456939749975,-0.04023235615408281,0.007851891063768242,0.0609720566718568
MST1,-0.01910800252028149,0.08700447240516195,-0.033506199223352864,-0.13041371157286913,-0.068445054746647,-0.04066636037544486,0.03622668862905555,-0.04672355810109428
IL13,,,,-0.0003095506345746411,,,,
DCN,0.05472821145957635,-0.025550764388788692,0.08710262969701876,-0.16234263206335275,-0.013031060572482704,0.00619897798350347,-0.009050042367799771,0.010928221320873692
IGFL2,,,,,0.01841242730271393,,,-0.035062331126843496
COL7A1,-0.03930606226148722,-0.03006936919289951,0.002901321363330456,-0.07277333231203356,-0.008614563687535779,-0.04419281703445182,-0.07612521181039406,0.050038882868922566
CALR,-0.09937530264258396,-0.03010515574745207,-0.055025341701920895,-0.23693216398038264,-0.07185309337957857,-0.13841803136527786,0.011225944347839831,0.0380092152562136
PIGA,-0.04622585884146144,0.016717835299320506,0.04299513851391892,-0.01893364731597902,-0.05391022545912057,0.020589497012349155,0.03981913329682149,-0.03689337613585264
CD200,-0.011879505317764038,0.0010540664995459447,0.05957076846567847,0.1895765512774283,0.07931425872981254,0.11810973680418702,0.0520320929998596,0.002322899371357648
GRP,,0.1306767055995119,-0.037431139302895274,,-0.013698437664325248,-0.02106525113937722,0.01403976342652373,
CDH1,,0.1175017609658312,0.02700380151026643,-0.14976892237558462,-0.011956658173379622,-0.03498834498052064,0.11448376432863372,0.10187269779550348
LPL,-0.17530349979947019,0.025558375629978158,-0.06941676472248408,-0.25257010936744895,-0.10653871207942082,-0.007931910864197348,0.05332082476965747,-0.0039048528558639846
SEMA5A,0.012746639123995027,0.029542707945079058,-0.11821594002157584,-0.23979518005255562,-0.03599465232347275,-0.04898678192005334,0.08335473978750879,0.09816849859953923
SEMA7A,0.04665496684588921,-0.01799884914341735,-0.022235708991145305,0.023820974754520514,-0.01192183500092607,-0.01551361005097375,0.06160035204927229,-0.08840639060541043
SEMA4G,-0.05769849717898043,-0.021290967569232405,0.007019890295927111,-0.07276273853457024,-0.011847358515368538,-0.04237908147996856,-0.011439666666081648,-0.03615070805578099
SEMA3B,-0.04259957969247996,-0.017390418204059038,-0.09234655341927728,-0.14632195921913543,-0.008378994015548058,-0.11931338688023285,-0.03227951024790166,0.04072878500528127
RPH3A,0.13086168153473635,0.14273081316695238,-0.00352086956298252,0.22887263030647859,0.009375137046646415,0.10604824700741243,0.11210120940130215,0.10041467416722998
JAG2,0.0148161132952353,-0.024366008685234083,0.06347576448430087,0.02188225204521982,0.008495450324719473,0.04936221723163669,-0.024214667449530443,0.009283082769951602
CGN,-0.040000756922576555,0.045128877075137956,-0.04552581409134912,-0.03167577665478998,0.020647481522117227,-0.024955399681883383,0.04099296703113826,-0.03220449761548717
GDF15,0.0007039562147404058,-0.05799658850413788,-0.04055943161259994,-0.1506313604744924,-0.07190793180041669,-0.04463816204709047,-0.01267622520269483,
SEMA4F,0.05400201959684103,0.05274408292824455,0.13686561039332387,0.14191066077996184,0.051130232008702446,0.0610142211785392,0.03307392527086814,0.22761731701651952
NXPH1,0.0676577033450458,0.08031087017991502,-0.00751863009804938,-0.024723531479261863,0.020908278759445457,0.09048770331813775,0.026137194705955952,0.03362887252471678
ARF1,0.11406059240638217,-0.0031362097637667556,0.05753655906007057,0.24556862019829714,0.031140956753728143,0.07609511493550843,-0.005106142013500814,-0.0171855008014544
DSC3,,-0.019006542014831304,,,,,,
EBI3,0.001894728846279382,-0.09425432182736536,0.0262064143620383,-0.02338868433213046,-0.0029079741412551367,-0.09171600987615959,-0.025176466891136434,0.0929229961692379
TIMP1,-0.057126759338798246,-0.09927794961070725,-0.03094854308692264,-0.15769918432409064,-0.08726962441135412,-0.03816468295179547,-0.03883674862682999,0.061314097380047936
SEMA3C,0.013133840183861151,0.021054769985088827,0.0423791593424897,0.1489793658818278,-0.04722487575221673,-0.09373549669099582,0.027398457362990604,-0.08760191327582895
GAS6,-0.014324681376679981,-0.03666670558403506,-0.07195591270975489,-0.10145638532997936,-0.04002408541136767,-0.0132017784996875,0.02578687198102215,-0.024783811408122997
MEPE,-0.0206519153262939,0.05613157766662838,0.039806690690230816,0.08090545323316845,0.030614616334014962,0.19270709857496593,0.005707102747612876,0.07683502611638975
SERPINE1,-0.11308753238179296,-0.10030003570657887,-0.016385745966905705,0.28093934885269595,-0.12827068664547353,-0.017259040692601302,-0.08299260951979638,0.06515217592693882
RSPO2,0.16324112986355319,0.17132688327386694,0.061620063983143035,0.12833766604411068,0.029856379403665666,0.08087133139450388,0.0332241162918868,0.07558105061669626
SHBG,-0.028496356346053096,-0.01027059684488864,-0.0047718775656991775,-0.014879992000108479,-0.027528655790586526,-0.019347048542549178,0.014310076261108917,
LGALS3BP,-0.10741037136651876,-0.03744452379806834,-0.09008530433533099,-0.29392738153632647,-0.041686018909839216,-0.09029611212710914,-0.0335676971256094,-0.13287689915288578
LAMB1,-0.03506683157176956,-0.062071962632453626,-0.0931232498358754,-0.1829936963715877,-0.0529181006000257,-0.027750474236846207,-0.04228809049979964,0.0766095485845441
SPTBN2,0.18812635640651296,0.021587042351793092,0.047591143707813525,0.28494557270832094,0.10979190353889882,0.11509154406061875,0.10431942282277358,0.10277323414021908
COL1A2,0.006653981042056903,-0.08696171346947255,-0.025717692694145096,-0.18898731298680632,-0.018910616194840205,-0.004822699850802831,-0.003074788704950129,-0.07067979275201451
DEFB1,,,,,-0.014439790942968623,,-0.033561313002260416,
SCT,,,,,-0.013271947317217229,,,
WNT11,,-0.027242547304361854,,-0.03447802370871456,,,-0.030130317738027157,
LGALS1,-0.06829524812058962,-0.10889705155065761,-0.06145629707568614,-0.11512844822094022,-0.03192170018416855,-0.07139171515628587,-0.08499751251130984,-0.0009224099711582824
BCAN,-0.009626361368794998,0.08916332867666554,-0.11511882453635694,-0.2956588790310004,0.020952759744062736,0.12992537844623225,0.0876314231040636,-0.03524871563766017
ANOS1,-0.040725875445165906,0.0014916373994435482,-0.01970351726082678,-0.16878112271139936,0.0392388081210417,-0.05863592851168324,0.04450759801132643,0.02282545824536609
EDA,-0.03078518252664487,-0.019944171816366613,-0.03928753428394394,-0.030633429447831862,0.06060956530715109,-0.0010488636707702002,-0.012793825249366671,-0.04218280568937518
FGF22,0.12054346615404017,0.07209811191282002,-0.04528467941107515,-0.018899216486906047,,0.0006642739511240128,0.02339651194097383,-0.004548057455544211
SHANK1,,-0.027242545555424,-0.02445711306196553,0.11738399872349471,0.03674702921151056,0.036312975768514354,0.034299616140900234,
RAET1G,,,,,,,-0.027748597481849373,
TGFB1,-0.00903783264278369,-0.026783294725835214,,-0.012142360752148277,-0.031620219951319896,-0.07053309357668507,0.01749837219965946,0.007386545168212885
MSTN,0.09272237493107685,0.05313025433471753,0.0022378009012903595,-0.1657626734139223,-0.02660869414608989,,-0.03752185291945621,-0.004351218541032008
WNT4,0.0304259996517205,-0.0183559675322558,-0.0018588174523667368,0.05299717820284356,0.03398321807813987,-0.029893713020923366,-0.06700776213716224,-0.03279320279344946
TNFSF4,-0.0073976223494551544,-0.04197673759012806,0.008112894052474904,-0.056880041189459184,0.013501039267765181,-0.03223986290510611,-0.026445223983071243,-0.038248423322019706
NTN1,-0.09936871428238937,-0.040219672028170485,-0.10015532880744683,-0.19520063821871833,-0.08249109004341469,0.0014123718314426985,0.033737392854295216,-0.0293424034987067
CXCL12,0.07938039655749307,-0.08793507445072875,0.029542287584701954,0.01237636250770829,-0.005686678515555648,0.007142762422656067,-0.05361891517318354,-0.06411344691211864
GNRH1,-0.0036725158614538856,-0.004545727842184645,-0.024879703820435375,-0.054680083831095454,-0.030781786202576038,0.0019922723568153726,-0.011265415138437068,
FGF8,,,-0.03476965498874683,,,,,
RIMS1,0.10614556439922963,0.014001508459241965,0.059092631411551806,0.09545354505767967,0.0993850370894936,0.08652322251225034,0.0406314269338723,0.09809718134096762
FGF14,0.17368992617887757,0.07316660198948606,0.018715544610639553,-0.09940235481880834,0.031943198676078984,0.06347851150589838,0.1316033124098473,0.04136266113557555
IGF1,0.1217847379026111,0.0019347699735620333,0.021724521095854994,0.11239195366127705,-0.0011205819780744132,-0.006044871482138954,0.03243275660350912,-0.044485452045084216
TNFSF10,0.03740044981321299,-0.0006880098273433719,0.00849919768193681,-0.15903781056975058,-0.000357673479428817,-0.06832720650205162,0.10777491452806935,0.00126255039379925
GDF5,-0.027275306888730082,0.022618994869358474,0.021650421449805477,-0.055700235654897984,,0.04467080368038755,-0.03537802660986193,
CHAD,,,-0.0035764510855437704,,,,,0.015415224079135923
RGMA,-0.0653881461478426,0.009090778296154208,-0.054983201619900064,-0.22021696754864345,-0.05680045961133884,-0.03724718274738794,-0.05806310201863536,0.12529816351077594
WNT16,-0.032620265423920894,0.07403997058748163,-0.021999758623868045,-0.02890910906694219,0.07569660699394094,0.08221162424790442,-0.042136981589682404,
CX3CL1,0.07094846605646467,0.09021987544121643,0.03804393528476512,-0.024577485728150317,-0.03148184724795445,0.0765711048366874,0.06422602396660369,0.00924056106815411
FGF1,0.0711071054455861,-0.024922694098276313,0.04484328309656119,-0.0944161017866437,0.031164152494561934,-0.054211087792398076,0.0544737035540079,-0.12269395526877226
ALOX5AP,0.042474352666964026,-0.10321151644521424,0.06917700150763847,-0.27995200809770654,0.0391606377835403,-0.11587042000074532,-0.03019969387458055,-0.0474333474861199
IL1RN,-0.0544229415070185,-0.03324132783364118,-0.034152521931126355,-0.0320996738446824,-0.01930924179077788,-0.03938675343810396,-0.07927507468623443,
FGF23,,,,,,,,-0.03773320664809814
NPW,0.14596518636172157,,-0.024337932004576856,,-0.018412143783929864,,-0.001013312386661358,0.13256171168715558
CXCL9,0.012211832026584116,-0.011427693778565387,,0.0002887323939822284,-0.02038076819938678,-0.01993505668509909,-0.0024068976062124937,
ANGPTL4,-0.1452099874195198,-0.09337955148066863,-0.015895568667593205,0.0720174566985336,0.04584632529823431,0.0006132310426455428,-0.05080880164500625,0.012022468613698807
UCN2,,,,-0.0340149565589925,-0.020795836118744655,,,
COL4A3,0.045770342328220824,-0.0368837948052387,,,-0.026901619790867064,,-0.03326258067603354,
NRG3,0.00647379867375634,0.026530359033435924,0.07596419335485927,0.2290606759881811,0.03540085098761542,0.11659074289002298,-0.0071673466305882194,0.051251785546881305
IL23A,-0.03607090490499609,-0.030070478246201553,,-0.0039968178992815075,,,-0.02300947002204895,
COLQ,0.09971119046095259,-0.006208473715509882,0.06805027096818175,-0.06260938764483535,-0.049191563647671244,0.1071389243145532,-0.03988381877264862,-0.04074376479728161
TNFSF12,0.014473869880882975,-0.030744390906663973,0.02498514772181789,-0.12142040544988383,0.02757435287042957,-0.051312747045988365,0.04075442354356979,0.030275370810461406
DKK2,0.006655941728804991,-0.031497386972212466,-0.01565727202226984,0.109250797059057,0.017599898286055734,0.025427177114719184,0.009586369314385631,
FYN,-0.032880417166485446,0.04360053772673943,-0.057405810445466714,-0.22624857401595425,-0.0059389644495188845,-0.008306580216996741,0.0027625916272762435,-0.09253583623350883
ACE,-0.0147362470316557,-0.019340248815613515,-0.07587265463706079,-0.07481909715283266,-0.05811977585168153,0.044462358615209606,0.015397115859898714,-0.003920119058688903
IL18,-0.04356760708599654,-0.03606283905354153,-0.08928787256367757,-0.20438377655718612,-0.029290579833767916,-0.06120257713755061,-0.0226852599241672,0.036914358993482
PPBP,,,,,,,0.0035302026719445908,
CCL27,-0.04525541854368863,0.06736673303983204,,-0.0426816820400205,-0.02982751591754235,-0.0244064096797147,-0.036714013764641,
SERPING1,0.0011906451445091411,-0.053029031726711515,-0.007956439204522443,-0.21621536947712486,-0.00980196363702139,-0.12303946720096619,-0.013689288820827811,-0.10162452509075347
AZGP1,-0.03254981366761658,0.028619786000488073,-0.09893826092451809,0.014689925376721438,-0.03767032937044767,-0.01919948233199857,0.01691571889296974,0.11268569275887963
INHA,-0.04525541047111366,-0.03825276061880526,-0.0017011445401305697,-0.040290026297768566,0.03149118420162946,-0.017539136789376335,0.006131355289458749,-0.025673479353898236
SEMA3G,-0.028858078215428743,-0.0328589667886445,-0.014292644516293125,0.006879569183074804,0.010534777012721198,-0.02759681418436687,-0.04805566120586947,
COL6A1,-0.09748844299815687,-0.09597387126063157,-0.06291918253822133,-0.2539061807024467,-0.07489304045294504,-0.023173904670085045,0.03604788165384183,0.09926276971156342
FGF17,-0.02089114583629253,0.04087491687729832,-0.014912724759713775,0.10882926279092746,0.053521018662856856,-0.019655558668727827,0.0011284125482456898,0.13711727450032637
TNFSF8,-0.01579536624468328,,,-0.032099674118907066,-0.017025642743009356,,-0.005148858500636976,
FGF20,,-0.0026785088112244193,0.02260008873283235,0.02759070381042925,0.04259542815420304,-0.003850720950635229,-0.005992991586893741,
ICAM3,-0.1080030237710742,0.06105441731788139,-0.018058336968156872,-0.060531617553734714,-0.01645514424022246,-0.058170332793778486,-0.020691221369836945,0.009225021796576423
LAMA4,-0.0930105911424635,-0.01837949837206542,0.008738671504798163,-0.24709651465066293,-0.05618912404233329,-0.04497226832529602,0.0003115632937866398,0.13827747213729727
INHBE,-0.024844169000107438,,,,,,,
DLL4,-0.016201446456278554,-0.025421372879385267,0.007350300945997091,-0.11473031064755738,-0.02646387233331914,-0.007660997468461669,0.010752309845821477,-0.011992704487406611
SEMA3A,-0.04028104669961972,-0.012864214856591309,-0.04734156733267245,0.03259243495889465,0.0032974771007584546,0.01617595267018167,-0.015595878822410893,-0.06522075688749807
RLN2,,,-0.02366124350111478,0.022983528947254965,-0.017342743136322124,0.056999872368594884,-0.030456610445560302,
C5,-0.0570122445983668,0.0637418400132478,-0.0714968742999802,-0.15648873572266067,-0.04764304977820931,-0.04113857956768082,-0.002330718274649255,0.03988439859056193
EDN2,-0.021362329193502196,-0.02253375313492885,,-0.04387230957180804,-0.021059869557433324,,,
C1QA,0.014601068391020681,-0.14077082237691305,-0.11457870962563949,-0.23426324198497436,0.08365710273069829,-0.13138162206633527,0.022600166939442567,-0.0752961812868366
UTS2B,-0.016985969404336995,-0.02411365601339339,0.018377775012950695,,-0.014990936472816336,,,
COL9A3,0.0028144006095320914,0.036394554742489406,-0.07511299811264793,-0.24014832003524858,-0.062173061675972675,-0.06984861188533345,0.05175026635641271,-0.0516771184251464
DLK1,,,0.010467316488279534,,-0.014206688546266026,,0.005376122673822772,
HGF,0.07912715731349454,-0.01381763245696528,-0.013550273486450217,0.11831187865635144,-0.028795677190459345,-0.06346306599480692,0.004013716426301528,0.11112231542032726
P4HB,-0.027794719229686116,-0.08426351491543696,-0.049030959822351415,-0.2637681581372924,-0.1207191351430784,-0.05096625953863782,0.0366420907529735,-0.016237150264111367
ADCYAP1,,-0.004871137103021409,0.02690434410040449,0.1892332181099656,-0.028747468171829754,0.09917351048158209,0.09748198820843834,0.12186150367150275
GREM1,0.3530659335256993,-0.03169651982161599,-0.022448761525195753,-0.05195269708671448,-0.0047668819517496085,-0.0412100939507184,-0.031027924207291745,-0.05698964076693781
EGF,-0.04964165241183086,0.007037602490937246,-0.0236404557544117,-0.05623016800241281,0.01621886025582479,-0.028660439017169807,-0.027192897773348296,-0.0372120496291613
VEGFB,-0.16235382019717245,0.005786612076806724,-0.056985050481447995,-0.17968863200009758,-0.08660658680051808,-0.07731720364974808,-0.03563086211935159,0.032741545302863634
FARP2,-0.018166669945601285,0.08571961676498066,-0.018959574680237505,-0.08756775465106094,-0.05399359337300367,-0.057963501755230684,-0.012776614397247319,0.025039705905528276
BMP3,,,-0.010774793461246995,,,-0.021877491591996718,,
LAMA2,-0.08968154324553165,-0.033170332682750193,0.02528933239367989,-0.16375985493284723,0.015469715025964812,-0.04858259727315604,-0.04318513832736417,0.012325031187414516
SERPINC1,,,,,0.053780356362205926,,,
NRG1,0.05434764674355852,-0.04182058605981759,-0.05638887703381511,0.07621986780020086,0.06801437265890244,0.055522270748318066,0.03638614896856548,
SPINK1,-0.03986005955793205,-0.034793190384694125,,,,,0.033791368858228345,
EFEMP2,-0.09693456298579559,-0.00903742680475094,-0.037261876367329826,-0.18134440109263106,-0.054019920919648266,-0.02683006660976506,0.005965236559728916,0.10286019463018421
SELPLG,0.018240987883509512,-0.0033138609141747607,0.018701472461310428,-0.14243581965309352,0.008135977606223041,-0.0054637941690589996,0.006182659812929431,0.006798246319533988
GDF6,-0.01991867084559863,0.008354552874584455,-0.029266038166776823,0.07431800031032666,,,,
HLA-E,0.032602448073846234,-0.15602840890171815,-0.06188070781235429,-0.27825052584625065,0.01620333101414424,-0.1123596873189438,-0.017736613147102696,-0.008124270835328814
PTN,-0.04666125725878047,0.08900150740669231,-0.1144998917199456,-0.2962375264358138,-0.06626808689248083,-0.09240203151368677,0.05434495060628718,0.0750544790572013
CD274,-0.03995353628093548,-0.027717140778414005,-0.0324211942590881,-0.03696456226058617,-0.036643832581709626,-0.036557227399269566,-0.09626231593245972,
CD14,-0.05678634422167382,-0.10828648884519297,-0.09475928142122035,-0.18068647013613898,-0.05575794942927685,-0.11588304182614301,0.04928451663128943,-0.023992591324257333
SFTPD,-0.021594471308549464,0.002821172430381936,0.10405319671189375,,-0.006828090815466888,,0.11869127267503558,0.06812673217329902
SLIT1,0.1436946461702935,0.06878240970106626,-0.034373093761115546,-0.11054472242497168,-0.0025086029819221096,0.1077460960812085,0.13421647618891916,0.05200193059910978
LPA,,,0.033102377480211866,,,,,
CNTF,,,,-0.043130887304089274,-0.01367189320619552,-0.03498835935333286,,-0.0361508562587912
BST1,-0.015833119988541967,-0.03403887177073304,0.05405271447097793,-0.19036185464963373,0.005107653903557767,-0.04579175269573683,0.0831942550195422,-0.03721205773979822
AGTRAP,-0.07572359318659846,-0.029741482266461953,-0.051066314710500334,-0.2036185958184656,0.0590614153112511,-0.04446860919513479,-0.03426404569854841,-0.034487293349868
LAMC1,-0.09125031445173044,-0.04934435796916653,-0.036499767282323084,-0.20387903949459837,-0.05412953015075043,0.042803991624871515,-0.033546663117278386,0.03560551703049696
COL6A3,-0.058171470180937296,-0.03284851228460845,-0.05963997039418173,0.02780407815961846,-0.007781022135337761,-0.05842174038844673,-0.058964583407587076,-0.06163575122030686
