,UKF243,UKF248,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
MICA,0.004729509654855029,-0.05005704712677984,0.10929471569747494,0.03830713730500753,0.012913266845210797,-0.011364399057664358,0.12680120282597676,-0.00909317350098512,-0.034715103984136846
TG,-0.02579644750039655,-0.0003082211184217862,0.030118125910319274,0.050355102870512716,0.008550210179737217,0.061689462780028265,,0.04894171994613917,0.0370149058367015
ADA,0.02299362933164768,0.06319811945828377,0.09699691661180487,-0.028344541011952263,0.04796213962133418,0.0830214333311407,0.09833466963023586,0.04514924322805326,0.04098000774743151
LAMC3,0.007071078858036151,0.05295539222254643,0.03873591127744581,-0.04242116669976717,0.005984234045672038,0.024578477099726163,0.09565753232410272,-0.037955351981780565,0.039696733925414944
CCL7,,0.041194862454099604,,,-0.04496658980068894,,,,-0.01404201248195248
NGF,-0.01864377784322721,-0.042945060062834425,,,0.04863345350924434,0.18602342928985924,,-0.020665142295042196,-0.042041362151426696
TNFSF15,-0.023064679999053532,,,,-0.01335873276994286,,,-0.019153670666554948,-0.03710142811523449
HMGB1,-0.0006486961957550052,0.030494485517796727,0.1625730094845914,-0.047911930498102086,-0.0851099952056792,-0.09709684138586126,-0.08862255603715684,0.0038309798636227644,0.004052118787517157
ITGB3BP,0.01758950169134895,-0.0066673752726895885,0.09445075134924412,0.016836339952601326,-0.0018904659686705865,-0.05847103562092113,0.08792181834244707,0.00010948305933086632,-0.010666936259086737
AANAT,-0.03341602383663427,0.020552652091106002,-0.02084605772849561,0.0031228525326886217,0.005449628146052123,0.06407740078245955,0.013317148889793245,,-0.01485703478841248
RELN,0.07468543576797647,0.04008438745366412,-0.05359813318012245,0.08452268503108562,,,0.03575576728990512,-0.007248661632936933,
IL15,0.042507076481150485,-0.041995531802313295,0.06388919849293512,-0.005597295000970914,0.02841359354677777,-0.024021643657164783,0.04930496099612004,0.07842103781059649,0.07911395835658754
UTS2,,,0.02304013336676793,,0.031640891226355494,,,,
BSG,0.017693902785711847,0.04995301943193062,-0.03196806811695923,0.005037935849945763,0.005611827910157867,-0.018940498769614178,0.23139168693842707,-0.05732814857711419,0.03097952298565313
ADAMTS3,0.007718338147728188,0.025735407344433574,0.1093929552706473,-0.0033906823890724512,-0.020046135406907726,0.08648624072435672,0.06147915158129136,-0.042236535728565054,0.023927778153000952
CD34,-0.026333636271050318,0.057316665719522895,0.08190460129238573,-0.04252276709022782,-0.02197977168956965,0.05955882302791453,0.08258409078168921,-0.030106248361507743,0.020363624638337977
CCL23,,,0.12555944145767442,,,,,,
PLAT,0.012131491828742992,0.028584971381653966,0.1271058398120429,-0.05879575919682436,0.09216896077927225,0.11810578365625829,0.16121730096420764,-0.0723556394504835,0.042752246563839316
NTF3,,,,,-0.028351972291505174,0.138318238195927,,0.002159767123810244,
LTA,,,,-0.01443000716817957,,,,,-0.019995329816324188
CKLF,0.022792644797587296,0.10028578203224985,0.18791012991124617,0.035719497105193836,0.036465100305613306,0.09208942181930295,-0.03798243235072179,0.02319549846418702,0.08638935584841766
CD24,-0.03128181838621956,0.08382579954677606,-0.012192257001287999,0.022544017382190598,0.03341742193771166,0.006490491285977646,-0.01300194025944738,0.032129446038906884,0.014857137177004247
HSP90AA1,-0.019646923913642245,-0.07487711150599845,-0.10767591300496537,-0.03166076091349993,-0.13498763626736718,-0.29011548407051047,-0.03711042040910173,-0.07949222485058911,-0.012025051202749408
BMP4,-0.04034969576127406,0.032048246854444844,-0.024937952401682475,0.023987767478897797,0.02298482801609242,0.031145893139539516,0.08787227441589551,0.007830470182708053,-0.013518283851255232
SCGB3A1,,-0.0033949649866135446,,,-0.006270367476703944,0.013436080190251387,,-0.0015803098496555649,0.11560626620640131
IGFBP4,-0.0006585755391763902,0.04043041975839667,0.10224141647619657,-0.03743964485557497,-0.06657808958689376,-0.13446306876349026,0.1665829352024466,-0.09498531055044901,0.03758695337530461
RSPO4,0.12853382011491793,,,0.048169986207650076,,,,-0.026787530875681708,0.005354850882953345
LEFTY2,0.12419285255901495,0.02227262782321438,0.1648967239657937,0.01892117884122586,0.01074770128472461,0.06604393704652663,0.23032555945141042,0.04793954715026678,0.009298970236210872
PF4,,0.013499884352786528,,,,0.08996984917254248,,,0.06401864619417436
ANGPTL2,0.06420579096543463,0.05091938439626222,0.09012472716272289,-0.024181784519810182,0.12480118803277591,0.17593390720325894,0.0031574659644242964,0.006728715298129378,0.04032453197792618
LRIG2,0.06758053708423165,0.01446533358855628,0.08041944024671971,0.013630013417889648,0.03225319999942608,0.012902612097550012,0.046604177188179954,-0.05281465049934884,0.09968655487226664
ICOSLG,-0.014810235183182299,0.0020251703239808866,0.028953997437959757,0.0012549084610095598,0.004888828126291853,0.06760054460448561,0.03134060387710423,0.013522056073072691,0.06522523793561742
WIF1,-0.007443572372492099,-0.02678272071033324,-0.09554161898183394,-0.012951025690383883,,,,-0.02490160464024585,
NPPC,0.01818362620842734,0.07573784696556164,-0.024858550208982352,0.04531342065626995,0.026547314614770806,-0.027453765798275555,0.13611160798001803,0.01926485189635138,
LYZ,-0.031033920218296936,-0.009001613435927055,0.07985052912012396,0.03928184953605376,0.012603014883322963,0.021241193165046905,0.10775542075048013,-0.0358102236353323,0.003251671211728555
EREG,,,,,-0.035451066593682995,-0.058810296420393905,,0.09510893238520227,-0.030197572681599276
SPTAN1,0.08987451401051835,0.02924392995329402,-0.02397048346240357,0.009338617555295387,0.07968100234578068,0.08825984366183548,0.07072667837784304,0.05475923451013287,0.05452803424032128
PTH2,,,,,,,,-0.023483969097524364,
LIPC,0.029578577622917008,0.07307415194646003,0.11069950557946087,0.0073626251519406756,,,0.036723566493113494,,0.008604736354980809
COL8A1,-0.04362770950043302,-0.042649995252042716,-0.006628212785802399,-0.028179023283280376,0.09704946836494178,0.012752030397486075,0.1553366438923019,0.0023620211865293724,-0.003467987656540643
GSTM2,0.024714888236078123,0.03226118708347626,0.01243331006557863,0.004700012203197619,-0.02699948351283316,0.059737318887893,0.00964690850509189,0.005320512698457238,-0.03460525584317447
SPX,0.018422157253520643,0.019678894253656303,-0.05674633627331976,0.07653257326886784,-0.04533738719622879,0.03715421776504594,-0.08951878112641742,0.03121771475451761,0.03630943016684161
MFGE8,-0.019109716956188263,0.015523782997096272,0.005418744095614002,-0.003599057106564662,0.008181097541142041,0.011755432924707775,0.17947305862850738,-0.0713202179708176,0.034089077761099686
TGFA,-0.018909104350209132,0.026828904649648832,0.031643722889281335,-0.015042132757589286,0.06765453373471128,0.11949569630779776,-0.1520225977159583,-0.010580971681907221,0.029501734211255376
SLIT2,-0.0334742689750587,0.010712060663420939,-0.014898491105562888,0.05450682688835409,0.012008750021633905,0.0326910983158616,0.0267195594746182,-0.016267952081648333,-0.019213417501204498
PLTP,0.013008057474597746,-0.02004922688380107,0.0881169179136545,0.009401247199171701,-0.044232772984377805,-0.10583375119711345,0.20798483452672778,-0.0002500466577421172,0.03638272556079504
APOD,0.008472748102781832,0.07724122851229967,0.06188185296454018,-0.0028586904945538923,0.20657983735929733,0.24019145515573176,-0.20272879686917283,-0.02991107067873418,-0.031692225835791184
B2M,0.03564893717558389,0.08510936338693849,0.1572501339664253,-0.002624281062286803,-0.028542417749925744,0.017492964422457402,0.1720812235148325,-0.030756795482096165,0.0005201763601491851
OMG,0.018273311276399397,0.03725892035410128,-0.016001481362980786,0.029657494697644733,0.1127512983940981,0.2764310255329217,-0.1367473098259721,0.07367780312220208,0.04913235459091794
CXCL3,-0.026303394442269663,0.07648631573488539,-0.013671341868695317,-0.0444739016147016,-0.028913008817611247,-0.111426277617341,0.03245294712289426,-0.011395005444067545,-0.01961929555263929
CXCL10,0.1157721904461106,0.04144223072554927,0.15170704375178645,-0.014810894587323863,-0.04643377262478121,0.02207557093432197,0.005437022643813203,-0.01416561293925412,0.010476937853053179
RSPO3,,0.0037360880049772875,-0.03423033213939226,0.08674123767746728,-0.027844400243591166,0.07863903872434029,,0.022455328229481604,0.1885872068098817
CORT,-0.02553510842210367,0.02990118398386548,-0.01359626704900139,-0.0016804592875896882,-0.051273812207692226,0.04485723244225378,,0.05265769630146094,
NCAN,0.09678708525793453,0.09203588120447213,0.08542457691588894,-0.007365024970320094,0.18276529478715595,0.2469913449223177,0.11322085437647654,-0.00523467247245071,0.08809090707587831
PRG4,-0.03484942760244463,0.003274357051606586,-0.02965276756493156,0.06681184243758273,0.0068684315921204876,-0.019534203935067846,,-0.019350877551997502,0.03202701399542335
ZG16B,,0.01225341614933872,-0.032014927763716734,-0.011465950629266437,,,,,0.07767890127694696
TGM2,-0.023419256901357932,-0.02987993234870558,0.04814788245850036,0.004816245251461578,-0.08811211834399722,-0.07248142653947977,0.06403615056081569,0.0017376912369799365,-0.007794666890987121
VEGFC,-0.02500516009678166,0.03011411765557519,0.04976447964380382,0.00866832145963059,-0.009799370288836848,-0.007166703272703322,0.14556536418438437,-0.0009145999311448184,0.07530613298255436
WNT6,0.060394392770503964,-0.0319494004404147,-0.02915961403821466,-0.025517064162144096,-0.05360239633582454,-0.013222565407001795,,0.01844804879800593,-0.021458617830465862
NRG4,-0.023633805044342458,-0.02700447904661329,0.0051207678547080865,0.05662906320109006,,,-0.039025175560318245,0.07116573780783846,-0.014249898484694056
PMCH,,-0.031124115372293166,,-0.016782976003109046,-0.024202003540770636,0.024714912990322625,,-0.020366675396833157,-0.003580975827326856
COL9A1,0.04742485134779731,0.048629317521296546,0.06372675155094522,0.05326357066172955,0.07405351821831625,0.14657673912377683,0.10073194372512552,0.0005579972403656033,0.07559601691442497
GDF11,-0.007829152988372782,0.011264853633053191,0.12028774618271093,-0.04373401428903351,0.028987456960027504,0.008876942386635172,0.03879713036083813,-0.05515418363155193,-0.014180965276223895
RAET1E,,,,,,,,,-0.015632037389449523
IL24,,,,,-0.03407687711493005,-0.03627292137030185,,,
SORBS1,0.034400355920538396,0.04889391883836574,-0.02784970637924181,0.026417502648041363,0.008820932412032403,0.01579621027486113,-0.0011763391244732431,0.01645939762065246,-0.003827297965112779
DLL1,0.05498610327760139,0.04391417133051486,0.07839855667939755,0.07179540686362472,0.13316035228568593,0.2760927171616378,0.041700366116840415,0.07314862900426426,0.06972971497479451
TLN1,0.05070710875523432,0.031497740919316765,0.06522550894983101,-0.018044621954362215,-0.060412092920675516,-0.07692430866802129,0.07057024562257333,-0.09489251111105024,-0.0015376830203816456
COL2A1,-0.0241907557925396,-0.03452024373758264,0.03082794255867491,,-0.0378889187079719,-0.0493076690584808,,-0.024941353575504185,-0.020738416303647193
SHH,,,0.013713657836891342,0.009953790708837918,0.004400975885586281,0.02489633010601338,0.15393494881845857,-0.008099701519119581,0.12762068833135137
PON2,0.10765066279228008,0.12316558508242309,0.08822182173739146,-0.039543969973585356,0.10664887531146627,0.1483272872478089,0.1604389938061415,-0.005210519029079746,0.03477450739013669
ICAM5,-0.022901165576734876,-0.0004998468050258319,-0.05348343311236208,0.03506616685665406,0.02776877734561032,0.0030111578276278096,,0.013849937455555896,-0.0017832012567592446
HPX,0.13487054299973342,0.023760012795829948,0.019357650952659147,0.029547149694477737,-0.033175805564685884,0.08450785594050123,0.08077651275489268,0.024487528440374485,-0.03288506093318426
SFRP2,0.043630603002004914,-0.029497680587885867,0.06763263993606265,-0.01875329334932726,0.05435056096842966,-0.014067750346229417,0.029011857663845023,-0.04109231634993974,0.07282620041937705
CFC1,,,,-0.014430008040259444,,,,,
CD70,,-0.009829630241286798,,-0.02691701740612384,0.01572325722684717,-0.042344664859564465,,-0.0039033101950789414,-0.021740794899086854
HP,0.08629218388152851,0.0322258706440742,-0.04238321762756404,-0.055773487064663674,-0.08500236980544996,-0.06857428058424697,0.11547370285072049,-0.03935327944114002,-0.02131628956059965
CXCL2,0.0008651930183652115,0.05196514008822002,0.01327867511437961,0.003267481147077018,-0.035551706138806795,-0.060088944200193145,0.03507566465276318,-0.0040853874081768155,0.02341771886467999
NPPB,,-0.019579090570900178,,-0.01263550188954512,0.02107733577148962,0.01660184908674435,,0.03394599117808392,-0.014454934998387028
CCK,-0.005043111105806884,-0.017230798612143505,-0.10583916733506761,0.03740858098513271,0.0301378804655413,0.14495963829083075,0.044167818964220174,0.004153455121288589,-0.018751952880771194
SEMA6A,0.05806364221850762,0.04298856232265296,0.08886644653899334,0.008553744557057815,0.06186001711485634,0.028660772309046022,0.07295801547381756,0.032184392928571795,0.018995155473695173
IRAK4,0.02688174778785636,0.051520146391537,0.0739427851623273,-0.03925164022907762,0.037447454171428,0.13476163774326022,0.059084428515333826,0.11045876397819275,0.05572771986132688
GSTP1,0.027572096395447637,0.07625125228093999,0.14785494404520036,0.01336405452234519,0.08071322881015627,0.2134386889672131,-0.07517475036577757,0.04870285591462526,0.016843461517099576
VCAM1,0.013160489983199889,0.0328537099202014,0.1166958551826418,-0.017108620662517504,0.030732896156257346,-0.011617133387566023,0.06802142143939904,0.07131293902136618,0.019286656840068583
NXPH3,0.03904027342812997,0.031739851088563024,-0.00573791814427593,0.06227860832376966,0.08869473548183533,0.049736051879935406,0.07760192474650222,0.04663637408214283,0.06299140527182256
MTMR4,0.03125406147761302,0.0010359756181472154,0.01023788041355177,0.0035474892423247835,-0.030898376290479403,0.049942933416391576,0.11077996691521534,-0.006923994191017851,0.050036258479179314
LAMC2,-0.021582313441371424,0.0058380305308313426,,-0.015906687209463977,0.0035258582023203434,-0.03881317196909945,0.03204362205917281,-0.019769035222144158,0.03406101403510199
IL10,-0.017750234138434375,0.015584721110394967,-0.035915402274409654,-0.024626386382543997,-0.05561790796395267,0.03433778773039266,0.1397084803598468,-0.008573617342202706,0.009252297029773418
SEMA4D,0.015623106979709618,0.00022342182916387307,-0.05308567903979123,0.01403240950083844,0.07230752513772588,0.16095279549965152,-0.15223026697117176,0.053742677575954384,0.0651589087568301
TRH,-0.013387275645407327,0.015071830457110637,-0.04936404107857153,-0.04191667763599545,0.03479917604666605,0.01018414524740482,0.1887694510760972,0.04081570466302015,-0.016190496567442075
SEMA6D,0.056600325542712916,0.02854060944521781,0.06717406038977185,-0.06196887497844149,0.03370323254026184,0.01111038569955489,0.06682198108224378,0.01588824345955242,0.05548818802391645
CEL,,,,,0.053304488204217335,0.031885946294165614,0.0999198226706158,-0.018622075842241032,0.07620200870410997
PDCD1LG2,-0.0865528073687015,0.05369925984400747,0.08143240724382302,0.003959102463700175,-0.01265247141325774,0.01947955436526296,0.07477409524226439,0.06943231231120998,0.054582447392321314
SPINT1,-0.01564386130188966,-0.013911103424882451,0.1171387062627284,-0.007422750466930914,0.02190627081813937,0.11002059028667877,0.06439577393302671,-0.06636741994639501,0.035647931683519124
CTHRC1,-0.0026367664231385047,0.03118854967749626,0.12812517542470137,-0.02121238084001523,0.008873946428677216,-0.016328152580520294,0.1140436126059021,-0.038519454838371,0.04270362172795364
PODXL,-0.03377452762730398,0.03717818580616375,0.09564211407877243,-0.051883301513451024,-0.03179513180378209,-0.01566541273736518,0.08297456977795191,-0.028982646767695623,0.06404097599425687
JAM3,0.0306923110652236,0.01281186943336438,0.06589446213172873,0.022875806460231907,-0.06283075108783036,-0.053444371088922624,-0.06056981995025999,-0.040026724083539834,0.009154762593400364
TGFB2,-0.02421814859924118,-0.0030105999615095687,0.11646968100440168,0.05653522645779567,-0.052681217243280336,0.036422357981216444,0.10882971687376,0.006537081130410741,0.010553797981841547
COL18A1,0.031520312918887024,0.02745232507502676,0.116237469407458,-0.04479613146853865,-0.026322095004885814,-0.1007318343119623,0.12369181980585858,-0.05379306992379283,0.010659369577760765
NODAL,,-0.024415815298570693,0.07894108514794944,,0.03171687119788905,0.058573584875822336,0.08483714552950446,-0.022607374481566828,0.05206151929867521
INHBB,-0.042724877297375105,0.011448398309329269,0.04403283116911195,-0.02719894571408162,-0.034696505943177934,-0.08019588520689894,0.06923630218584963,0.0011182429975851779,0.0512030456230719
LCN1,,-0.02968887698060195,-0.0076588679493724745,,0.07325889813659588,0.032195902185480345,,,-0.016372711359419482
ARF4,0.07895059820089885,0.00994373998138937,0.07496689386789662,-0.08909788014660579,0.13817150105442152,0.1789406177395802,0.05409098518107915,0.0632322085484497,-0.0337948429509499
CXCL14,-0.05997328608455124,0.0036821166451779315,-0.07442085960186583,-0.0019152857794934276,-0.11700563207647868,-0.18067663728225825,0.24713482293905914,-0.018315614474942555,0.012892892366508738
LIF,-0.01360766435338545,0.02763614868607219,0.05532982998881735,-0.03989657327120913,-0.11866008933108245,-0.12926978440930093,0.0244167690078465,-0.06148966159904629,-0.04610765816667
IL17B,0.08567650781410728,,0.16628505618183836,,-0.025707731749106746,0.044242783034109424,,0.027623232211417482,-0.0276558003941793
MMP1,,-0.0409310194936528,,,-0.03932900996890962,-0.06337163325201686,,-0.02036667378391709,0.04488346712855574
MATN1,-0.02032520582582664,-0.011467987524987885,0.05249612654323482,-0.012794193885124457,0.017305281533861724,1.3190203145956067e-05,-0.03816704580470652,-0.015864106520705114,-0.019691103529804358
ADAM28,0.0015538155231316375,0.011708891292199626,0.022217791027351236,0.025487806317515137,-0.03874157551698202,0.03760195030654876,-0.015647845266970467,0.01797518136095201,0.02532504322714828
TCN2,-0.001839764137936591,0.061536647921074134,0.10758335263051946,0.018074011033305335,0.04365998986170084,0.05850325513631596,0.11595204478617599,0.03638194289564331,0.04265954841013881
THPO,,-0.00044488595651335415,0.032327112050111274,0.059716970834317894,,,,-0.025144469654277246,0.01896883928264956
CUBN,-0.044922576168965146,0.011884881088327439,0.0261043242958459,0.005538862902421059,0.017322148603487617,0.13684604105539494,0.012997366838427674,-0.04751645080931404,-0.005742687629928757
TIMP3,0.03141402182166655,0.00818223906039856,0.058496866883193444,0.0015938221428294492,0.08463480279076108,-0.0004288749089637855,0.13863428255977353,0.007054564342034043,0.0326188104657449
PIGF,0.007581243284885569,0.03601878612757276,0.10102093883390782,0.03996095510001729,0.1277774302230585,0.14797807963840573,-0.00428889108365763,0.0287403106513296,0.04288679013036221
CRH,,0.036337895704058355,-0.03693438780821902,-0.006098823385122158,-0.08215620568692052,-0.015271772868634206,0.0615115536226711,-0.025447064617884128,0.011051017186081081
BDNF,-0.021019794013972387,0.05459922298435802,-0.06263342143205905,-0.0844330196073258,-0.051079601718851876,-0.02320708113629393,0.16192581266053008,-0.08758711194516682,-0.00342392742675546
CCL5,0.002408509886482541,-0.018647301600851953,0.07733173054746224,-0.03577637410046427,0.011674866729200668,0.002331664578865356,0.028207689913153342,0.01594403135900012,0.056836212985089014
GAD1,-0.03432805488730431,0.049438111478810845,-0.03400268778728938,0.0346930810461922,0.04886397005979407,0.13943093310039179,0.10978397615547793,0.01343954623021265,-0.01835931653477794
COL14A1,0.03658061698963674,-0.05995917878339969,0.034783499597408715,0.013993396205577394,-0.06731362166279775,-0.08202659577857198,0.1495331428693447,-0.01826429781115796,-0.014770982226845171
HLA-A,0.13634865480812344,0.07927623215791618,0.15626185850257174,-0.0026632371052172066,-0.15250687233135302,-0.29015496266286295,0.24273091126012167,-0.06792496797589632,-0.007205691644125165
CD5L,,0.044784638501744065,,,,,,,
FGF18,,-0.031473278305909555,,0.06585496789373028,0.010213494948461027,0.04390604371907967,,-0.03519506154630354,-0.01619049786639291
ADM,-0.035597222991748154,-0.08393854851995235,0.042173101205632064,-0.030350441314059624,-0.07691055860202646,-0.20584312107260827,0.06312773837599034,-0.01616746288982905,0.05111184248819651
CCL15,,-0.007497873211367268,,,,,,,-0.014042017542601643
GNAI2,0.09060511672165755,0.025379752853892688,0.09557226257475979,-0.035274946294843346,0.027191209964527653,0.022532965015512135,-0.009362761397881307,0.020429074127261432,-0.0025730765501452944
HDC,,,0.10405632859930661,,,,,,0.0969073109548369
COL11A1,,-0.013164891222644063,-0.04366795127687488,-0.003907372122050764,0.014328048351094332,-0.01982789370663198,0.04957301062272885,0.019855122939899994,0.000980257810446608
NUCB2,0.009850150826431842,-0.005688406278919814,0.030151287108551587,-0.006559536347672851,-0.0445232172620942,-0.09401373755726136,-0.0020080320612053146,0.026507427371836197,0.009230987067098698
CXCL1,-0.052943193963166005,0.03623673870492892,-0.02750817981081318,-0.028949899493786437,-0.059026350320104067,-0.08160193854496312,-0.030737096150359938,-0.04477716467762832,0.01805844820072848
VCAN,-0.027345028646453096,0.027094429998706163,0.06434763270673424,-0.044516756255354784,0.13996934818698994,0.22204124792002902,-0.054026224511381796,-0.07478113567097756,-0.05760021625100928
MMP7,-0.027331644600356527,-0.008398643534363023,-0.017531643256899435,-0.012635501820509447,-0.09977830218230113,-0.07933046842092495,,-0.037019729523931615,-0.025395565671566988
PTPN6,0.027653797960422846,0.022796925528071922,0.049927543779361795,0.0262058555651107,-0.021657530061660664,0.018920554000878335,0.10746279556987826,-0.0024040163709102545,0.02666506026203998
PTGS2,-0.04557761133460049,-0.05227506194838148,-0.08553275169311159,-0.009567303878405858,-0.04233176093859949,-0.10689345802690338,0.01974678844176181,-0.007881185540666297,0.028063137183043242
XCL1,,0.032294289676511656,,-0.02075333896427567,,,,,
CD58,0.06585349425884371,0.04170308354636054,0.0991320906130198,-0.0017449218381311948,0.06329153038721408,0.1118436840102672,0.07572285879706601,0.018459652006944823,0.02648890614053764
TNFSF14,0.023345662848016317,0.020929019211993236,0.041241128493494,-0.033465697614159164,-0.0243821290060181,-0.07200940396687905,0.05485837882455914,-0.02940840807766278,0.04370908469137468
CNTN4,-0.03362380826456789,-0.013426955962470259,-0.04846366539331163,0.055352844594204885,-0.01911546747571387,0.14270059900629392,0.02156095742568821,-0.005838798609743989,0.0637451664774393
INSL3,,-0.03414588441493543,,-0.014570062546539751,0.03322521727863863,0.001502345399274091,,0.03396135492663768,-0.01922670710638331
BTLA,,,,,,,,,-0.018591264423844733
MFNG,0.021180679819238064,0.05005238731041996,0.1122889212842252,0.03258316553468261,0.025949223167945727,0.06490045716728587,0.03598256764572638,-0.043855344276853885,0.08294036877097329
ICAM1,-0.03148358214475511,-0.07079711521753246,0.08685408822776276,0.008851913304907867,0.02449448687193943,-0.1022740002327617,0.03250993091075696,-0.0034613826189648015,0.0004418911322377447
PROS1,-0.027324916829159385,-0.07270301303587168,0.10034230769230586,0.017608256955986782,0.018095500947001405,-0.05240320010788875,0.19284548351016462,-0.03085796160379473,-0.017010238142875746
CLCF1,-0.03573415616281557,0.032382997707715196,0.017127278416468855,0.01905285927042912,-0.026283160808507785,0.01795697782131432,0.044947381558434675,-0.005739789501095746,0.023123281841384718
PSAP,-0.03372389790680088,-0.007419681514490909,-0.12100921178756938,0.023047721511528882,-0.08197049370838963,-0.2199941532241891,0.049854700427424424,-0.0344514511507268,0.00850296695666695
