,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
GRN,0.002182060153316182,-0.054066220341109944,0.04252670838648796,0.03198126321212548,-0.0234367840468141,0.0031661646688748335,-0.045269384079144506,-0.02383968251793612,0.06478612205976762,-0.0250064572303401,0.08353542996237757,-0.011540221768963082,-0.033044646511488786,-0.04568640663070589,-0.0861415574546505
MIA,-0.023027108161603214,0.11916275543038315,-0.03663545326019635,-0.05446842021293138,-0.048435356638865106,0.004801161664303454,-0.016622795013423224,0.06892335895808002,0.12320939001933305,-0.0472008279093815,0.06800590354460964,0.040516456332060496,-0.05709596140339583,0.08490860489866776,
COL4A4,0.025122318009319793,-0.01596024727870284,0.03351233593675994,0.012389575822561134,-0.016708526784280604,-0.01926517468670881,0.012593326015739028,0.021379480956360438,,-0.037535743690073994,0.025971696596476,-0.012411445950506838,0.04132694671041734,-0.04704376146000933,
TAC1,0.03026933254779873,0.004109743832360025,0.05397586744280891,0.003359330788051586,0.021905978159459813,-0.018223232385686936,0.025759644804031194,-0.0055580611585087925,,,,,-0.040096377011244175,0.017713684066684922,0.23777043510860288
RARRES2,0.02523337584544882,0.01037785559219576,-0.034506320884184614,0.010634226702198803,0.007446506778267905,-0.01841325676218746,-0.02115023394470204,0.03644856822849702,0.03224544728232927,-0.057695901636358515,0.03077050260768754,0.014438791755325881,-0.004196609587127389,0.003280463308111761,0.04775959675933469
FGF7,,-0.02137354233702806,0.02568099358431964,-0.012376049011942038,0.027625958443713308,0.03800228100151837,-0.04774219063245248,-0.0023688651478698847,-0.003489394266052528,0.03136488860055344,0.047873868876596753,-0.017359721908128782,-0.026749414935762442,0.04861558139571913,-0.07316556018892972
EFNA2,,,,,,,,,,,,0.008439720199198301,,,
HBEGF,-0.002225438410458111,-0.060479310082072184,-0.03442899261888821,0.009912494260147862,0.0171507586355126,0.004677431215820708,0.060966720936495244,-0.027765807967561465,-0.04003815668635393,-0.020865188457795312,-0.0010917803513316854,0.052825017436148855,-0.001894000489187001,-0.0661708281912325,0.05134498594873019
CSF3,,,-0.032826610246980165,-0.03850062826169228,-0.017677299738563572,,,,,,0.11645601184831066,0.026479520297076276,-0.033318343040358286,-0.016865892229278714,
PI3,-0.019336594442076964,,-0.03425993278125598,-0.03946166721714916,-0.019904872820724968,,,,-0.0034662393111630383,,-0.015017489273231367,-0.023858408851146363,-0.06627105977254716,-0.036643980670828934,
PCSK1N,0.028116422567291292,0.00013607347190929873,-0.00014877940060714165,0.003988957718326836,-0.05066033591829145,0.00102232266305107,0.024027456961130417,-0.018125746880874656,0.04820459787531361,-0.015523152425908729,0.028242436661801096,-0.07643321935679659,-0.01898750321043711,0.08460606507940421,0.11356896865099932
NTS,,,,-0.04782347573593614,-0.02172752780520609,-0.022008222646473907,0.010608429569280672,,,,-0.04553038721943264,-0.030534578124481404,0.0921547792267456,0.058987170520604044,
SFRP1,-0.06499120156078853,-0.040865125210832506,-0.011945293440120124,-0.02047856257336704,-0.0052558256233962205,-0.006137660077131371,0.03691155408650522,-0.054865125378153655,-0.09183992874416716,0.14681732568430605,0.045361232535240534,0.013341517726131428,0.011393764804448404,-0.024395705562284715,-0.02913959957283835
CXCL13,,-0.009451330425557868,,0.015060514964909885,,,,,,,0.0121506603152258,0.03697791809129096,-0.0311159874755144,,
MICA,0.011677019233683037,0.010587676858493768,-0.04703511921941778,0.024322646917868132,0.04198596969012906,-0.03904600879987442,-0.03851127190082857,0.042618997778042525,0.0049267650673324856,0.010908579889758803,0.06393732133870732,0.03828839430426221,0.056239479406392436,0.024318783421786644,0.04018468983099951
TG,0.0222780842806911,-0.017978131366560242,-0.025932921011646105,-0.005277795334563382,-0.02133491923222861,-0.01859038244599012,-0.014420547365983862,0.004730163865397221,0.025388193142094784,-0.03953749908135414,0.04292473367553448,0.06535803048696702,-0.014146032787341665,-0.03289170688750964,
ADA,0.01002945398197528,-0.0001070553767489988,-0.028663676576916455,-0.03553537590330302,0.013322521547643216,-0.012390172584556264,-0.011053778430451383,0.05932709420881525,0.015695532821922827,-0.011659930614372873,0.007164912945581265,0.02399065383674769,-0.019171259257853148,0.01755180920783972,0.05301885279372605
LAMC3,0.062159653785253524,-0.0005301874833324012,0.06306440656567262,0.005775232884016128,-0.017261239589674043,0.01815515531092819,-0.038885377518595936,-0.018924853702635573,0.011531732152069856,0.01970346586440628,0.07970346969270106,0.020257611381402797,0.0044242933324251475,0.056401887109561955,-0.04795529084762342
CCL7,-0.001061165633429219,,-0.018749460457632244,-0.01283956585950894,,,,,,,0.0021661501281732727,,,0.07368263915521304,
NGF,-0.032384994259519566,,0.03619236975444531,-0.028720190004791327,,,,,,-0.07011538700011695,-0.03378257198166294,0.16288451146666966,-0.0071151244306649946,-0.05291488489725136,
TNFSF15,,,-0.020878441243937555,-0.01992169058153583,,,,,,-0.05394119098271498,0.06262268690500815,,-0.02069011902268967,0.02356510075051244,
HMGB1,0.019772535838721815,0.005261219745342208,0.06982863215204697,-0.025370979990687298,0.03709414358989297,-0.006327044529711548,0.07325853915945721,-0.08169533624920743,-0.13897904857565177,-0.030271509724277924,-0.0833709619666576,-0.043279333930583454,0.007291534956363462,-0.026416688640646422,-0.07063443406530587
ITGB3BP,-0.00837510378572044,0.05920076981104326,0.01522457786077871,-0.0036451595090649814,-0.015087447521700294,0.04893912517555938,0.029618705563202393,0.02141866576762954,0.005567813739982178,0.029408363368637065,-0.001074477004346893,-0.008545556276962431,0.013752300357992405,-0.012513313737328448,0.0434340627404309
AANAT,-0.027365788350451125,,0.027227214317218536,-0.01795063464571818,-0.015945402745865672,0.09900107938901546,-0.01662279593802552,-0.0199769367606396,-0.02132154588328397,,0.04452997153926775,-0.009926362546833949,,0.0032044321722892993,
RELN,-0.00794548019071751,-0.024624805979374265,0.0488751204810273,-0.010214783672595358,-0.013739202244330355,-0.012057509283887671,-0.018300453221395074,-0.02359398960154557,,-0.07161041847137886,,,-0.010176118809524157,,0.05278843883582533
IL15,0.0030942763528756558,0.033330527286324116,-0.015513442286862045,-0.025471935225632552,0.027153093570163336,0.013832910396654644,-0.02773635650923314,-0.028709141077922485,-0.05578785632241756,-0.054756790004237534,-0.028670103933919795,-0.02621331520616363,-0.0014385096131424087,0.0024733856979169597,
UTS2,,,,,0.002451857877493006,,,,-0.07346772484381206,,-0.021852549309303186,,,,
BSG,0.02191682873963801,0.05860993282392989,0.011480248411073155,0.04985821314242975,0.028638875635381228,0.014219508234578697,0.035198352983646805,0.07514745710845161,0.09174638519002597,-0.040930644556534626,0.09538963146322561,0.06199056477046921,-0.08610039973709785,0.0018072789644565871,0.016389497135169354
ADAMTS3,0.006524849848550049,-0.03158888025443575,-0.007021139485455877,0.00261172548767111,0.05922768443010095,0.0007159936350815095,0.0013409355566509744,0.033144171769106105,-0.10499405909753506,,0.014136355357824825,0.000872422220215283,0.08503737080442825,0.0633457125871008,
CD34,0.0552825331709288,-0.010035559586299135,0.0010300598322948557,-0.02175782213196817,0.07706207652481435,-0.025697293520450994,-0.031100799856352817,-0.017918142467743293,-0.05395045356883927,0.0909814299783928,0.06277245015347384,0.00629218587995924,-0.05056110362023879,0.006470019015510206,0.05572422567831148
CCL23,,,,,0.02437491904887202,,,,,,,,,,
PLAT,0.0298564350944451,-0.02269395570382957,0.02572260471405147,-0.0048825279132480096,-0.00020791445381810252,0.05152288439408451,-0.039938372093219675,-0.03598650775121057,-0.0918451991413605,-0.027089790780693478,0.008736431392613531,0.02513621440083965,0.0125075979466442,-0.01218776444627383,0.017300008478449088
NTF3,,,,,,,-0.026833158087123932,,,,0.02749031350008766,0.06480456631424208,0.047958787312605805,,
LTA,,-0.013221174316587873,-0.02403068815066177,,,-0.01610159964578325,,0.019522058955624453,,,,,,-0.025166895684836113,
CKLF,0.062156243458056745,0.012815586456185437,0.027010194375942504,0.009489832646475857,-0.008913504207102805,-0.01670907806406463,-0.01729530105172197,0.061183470341271834,0.006886488187192344,0.07665192172330497,0.03295005500077643,0.0031787878425386176,0.06055504009068768,0.0999840657074919,0.04038765071275508
CD24,0.04783621376974873,0.04940612751383809,4.6494023660610816e-05,0.04122680933292916,0.08132973171940056,0.02320182086811856,0.001834861738223309,0.06261885072586004,0.005044068102530717,-0.06326789502795797,0.022329717984760404,-0.020630332225643252,0.07917588547494722,0.0003303889369019996,-0.04985737119876141
HSP90AA1,-0.024614421027325837,0.0044975039746320816,-0.04198065682864664,0.022702015258015174,0.01187327116734073,-0.010928692136240028,0.02406799198938748,-0.04971696615396625,0.04679678371483617,0.005565580136104164,-0.030363722501264137,-0.07630063908882583,-0.05025280032770972,-0.05495189354319856,0.06151142685422532
BMP4,0.016417449025099458,0.008612894309906399,0.023350957161794472,0.00926419974690403,-0.040231325240379895,-0.005665045855730383,0.02773236714583646,0.00486218557736236,-0.054822998749916495,-0.05637271617372533,-0.02293179454433417,0.008260041996917116,0.015062897671628675,0.05334081911898993,
SCGB3A1,-0.0188619264339515,,,0.13540271748215085,,,-0.014021490956129656,0.04564230962848497,-0.03858731990857755,0.0943719692567672,-0.044521270049853,-0.011527012927682032,0.083311895674414,0.033866172607058376,
IGFBP4,0.045698644937758194,-0.011553111249557256,-0.02702581962351629,-0.01934074020473303,-0.04386113531293748,0.05681701798981164,0.021248736662546105,0.0023733700694056796,-0.016810717266287866,0.010934843606485833,0.09439605366416952,-0.03977731501696956,-0.10347558892104493,0.025227057401801464,-0.05423110437668259
RSPO4,,-0.005918143427024227,0.005447432504824275,-0.02467252124352108,,0.04210128341883884,0.06772633051458692,0.06525185549774361,,-0.047030240944919005,,,0.02171368686529958,0.031000595614332497,
LEFTY2,-0.00451801232347072,-0.013383550452859974,-0.04181103154110501,0.002396082513536252,0.0138442190966523,0.021125491214048983,-0.01537473407109542,0.1299818035631137,-0.036378034212480065,,-0.024830792981418656,-0.028818011807118397,0.04687055698235263,0.022186431958098267,
PF4,-0.01956622089315077,-0.012026454986470007,-0.016358534862887446,,,,,,,,,-0.022972026351075463,,0.00727600207403454,
ANGPTL2,0.007373628922865674,-0.007540088268038961,-0.014248218277642074,-0.017378441247927572,0.008499421658522749,0.00826482548087826,-0.03110684510269939,0.07357569882360496,-0.03991778312157602,-0.018582738921246844,0.06027070912038557,-0.011797740573189039,-0.014543789500229887,0.005815452875948786,-0.05857761480294212
LRIG2,0.03874923887234026,-0.030639444156410584,0.03052931460086568,0.02140365951982272,0.04103600170424374,-0.008775119609241775,0.0032652816667429947,0.022102051716364174,-0.013341767900788214,0.015695492808414844,0.03967342441418351,0.09183336392989982,-0.025845682816292053,0.005112115592973074,0.03320352286389603
ICOSLG,0.005253819942611403,-0.045100385395093756,-0.026351417978147596,-0.00717284046045509,0.0017562044588145208,0.0018234955670437156,-0.004584216709308814,0.00787721498754696,0.058673172368773285,-0.09245977620455405,0.026477064007221447,0.09308870382292848,0.015372356847118115,0.033789912901725144,0.020599216134838255
WIF1,-0.015006400436814164,,,0.0016875836485617227,0.029533612500381952,0.023041864751276335,0.005332048496734903,0.03349385452894998,,,,,0.0011750977009962757,,0.12470987652920751
NPPC,-0.014452342383423545,,-0.025376121692147213,0.003952652705328722,-0.04293236590892963,-0.02818987675749342,0.009291124138239938,0.054758335672481236,0.09248250099530765,-0.03453893181071185,0.06484979514029118,0.02397434174770058,0.014855027849491706,,0.05512176941858108
LYZ,0.03788683113447836,-0.047644983937824785,-0.016332821558473196,-0.02690902097338561,-0.05384616723692699,-0.0335483391609331,-0.0161815387148116,0.059003155144685585,0.10350459766618086,-0.010084967408743931,0.03437483432473517,-0.003325814575951206,-0.024867450248986445,-0.024504553106860217,0.08721310369032986
EREG,,,,-0.034720091426255484,,,,,,,0.07156131818577506,0.09038723497201298,-0.03604070424742772,0.04990602957389798,
SPTAN1,0.034784616328772534,-0.016419540542242185,0.06931520307708222,-0.018520318864508105,0.08420197611420738,0.024982520590763346,0.0387775867711825,-0.04871939918842084,-0.050021898634065795,-0.10839225013233665,0.018470314214820018,0.02403808012273082,0.0948031677067946,0.07853234067247115,0.08249207941863931
PTH2,,,,,,,,,,,,,0.020899732676499784,,
LIPC,-0.023954197252474475,-0.018100457503393976,0.031112311060826927,-0.023887061428407984,-0.022226597860336265,-0.03501229653390558,,-0.013549565231687393,0.10697274883369792,0.024705120784897606,,,,-0.005783446137958427,
COL8A1,-0.020842252328548503,0.03640974226091856,-0.0019215438302455047,0.02568440545579727,-0.019631910393709123,-0.01520172712584317,0.03209748995596037,0.06434129591573519,-0.01870228414161738,-0.006241140755839681,0.028484591776042806,0.04143060748373808,9.47121587299479e-05,-0.03600656507727011,
GSTM2,0.06922250076203373,0.059903754439279956,0.02445227215788358,0.006016139839500435,-0.04503615065442284,-0.004712159241405594,0.035217984137395957,-0.01755452091552174,0.026780172470395637,-0.06785871549272808,0.007133663982581087,0.04289971425100708,-0.006751583142850324,-0.006157157043793967,
IL4,,,,,,,,,-0.05166501874244932,,,,,,
SPX,0.06332069009381809,-0.02975996587844009,0.004001338925755894,-0.014761024503619364,0.0008100829002406925,-0.007289850550479434,0.05360903740450396,-0.005793622898111121,,,-0.02949221322610622,0.0008494734124092541,-0.011087705005883705,0.08048816031723588,-0.09178875682544599
MFGE8,0.07034595779859242,0.038815971134892144,0.00596285813409999,0.011516491864244468,0.061778010821032014,0.014588138473739983,-0.023862820213199253,-0.001572190469332396,0.015402512694034204,0.03618350129758368,0.08324263913672195,0.023009163288291615,-0.08300695955334704,0.0049631497601135685,0.10992536633502076
TGFA,-0.00025868011765476794,0.03800965137079312,-0.029988058053886164,0.07168532679741106,0.016900860341669197,0.03812435573767195,0.03326581762741655,0.033433606165228655,0.045638743083945804,-0.07025499543145045,0.03821822966561845,0.04056764176894806,-0.013942219341414961,0.04245910005905921,-0.03919745214690318
SLIT2,0.05760739619096747,-0.009276291121495,-0.02096389756166461,0.0828606619360999,-0.030753497982215872,0.004301857985484219,-0.011063706861026507,0.0073144988656116865,0.1412470216601644,-0.0391647272724551,0.056047203986131854,0.12882492317762087,0.07573616877788533,0.007300564561853063,0.10889053283780216
PLTP,0.02299610322280043,0.030984718044844522,-0.021186211594073932,-0.012057977483887228,-0.03241169475847093,-0.014477924252108663,-0.002396235357611254,0.11439725920532724,0.0661822635965969,-0.08336533162145954,0.07189685854174654,-0.012300710766039367,-0.06028864054463092,0.006316229212411531,0.03842448872667038
APOD,-0.01597123923752267,0.007130482183488335,0.02398517319004378,0.04806975333136387,-0.0593028281229179,-0.01470832137527217,0.005415493096802755,-0.058256670426056666,0.0038901733592248155,-0.025984674913250256,0.04313763648792765,0.06818518003083454,-0.05876457641912095,-0.041308063348177736,-0.07772310193718861
B2M,0.03973698902259503,0.02614892328832055,0.005793916057826795,-0.040139353098685375,-0.030917601696027548,-0.021041327414030944,-0.00166026101888187,0.060600989199293,0.050577044916209554,0.0234110399853778,0.06114802103599719,0.027605521656475316,-0.06817635226647027,-0.032622814477700095,-0.1262966411813224
OMG,0.009536593580798908,-0.02422933584617279,0.037504622226266646,-0.050360578537934714,0.018278056003411258,-0.024877193251495882,0.00857201403607856,-0.02599208461535712,0.004255777112154327,-0.017322110020117954,0.03151326918993364,0.07042947029298757,0.1189157260140185,0.0930239095756401,0.007503620785244311
CXCL3,-0.020033541699376666,0.05436238592705948,-0.01139145604287023,0.02970576044663505,-0.020935551573891643,0.04721945776161776,-0.015000029312647375,-0.02067578296302842,0.12401522875660567,,0.0144603989167808,0.029565788262743007,-0.016653441242940877,0.012872304690689874,
CXCL10,0.0038151151624974127,0.005130076980344574,0.001303406462495225,-0.0010894585131541294,-0.030400953076136866,-0.018565537701880686,0.06737381918547937,0.008335831620963827,0.03192538716813408,-0.03926779740395071,-0.01600681815863474,-0.030812146846565858,-0.030252589638067078,0.014686366760101573,
RSPO3,0.11296113363527062,,0.14678467154946714,-0.023887046700862835,0.019124913183922784,-0.017755546077444624,0.03044399104143885,-0.021605794709682553,,,0.067848337540609,0.027536620930645784,-0.01681103429076174,0.07260398786582205,0.2351032804676298
CORT,-0.010855537065424874,0.11414367247566716,0.08348466645691324,-0.028990537762081017,-0.017456604286748553,0.028938727281831268,0.021735451000668676,-0.05034625601896591,,,-0.005689914383875552,-0.024039057997801264,1.3374273042041667e-05,,-0.028591414502398927
NCAN,0.03808431131923509,-0.015917019426379332,0.04618432832888637,-0.014070339690577428,0.05147744421021098,0.023954857763806577,0.003675594769694096,0.03693980875539491,-0.06520108323786865,0.02870097450071491,-0.005439504369725738,0.06796012264074898,0.05477121039014876,0.07761588600549893,0.018691231852509562
PRG4,-0.028366087597941847,,-0.01874946337945733,-0.017103039678915213,-0.022681762063147582,-0.023932542283999558,,0.027315684722764334,,,0.021712647475764305,-0.03547110112297,-0.03174524905160687,-0.04062867667018783,
ZG16B,0.024943190923803024,-0.014471883932969781,0.03141058458481255,,-0.024488607089216786,-0.012794182597350406,,,,,,,,0.05267814651389262,
TGM2,0.025710091558134494,-0.02974667027504337,-0.02057978861560877,0.07238991111458423,0.007758974432210759,-0.024850146731827942,-0.047142557182607805,0.029400649483687147,0.08589117717919166,-0.02192806759157288,0.04299079088457845,-0.008170858873733733,-0.018086900277688008,-0.015549037696373924,0.05399888837692694
VEGFC,0.005925303183862884,0.05061470267891916,-0.033416564093554466,0.03120340275487257,-0.02990447918805563,-0.025848065572422956,-0.031639691221235465,-0.0002801932228266583,0.10026422738883972,-0.0606091796132673,-0.03764436629782344,0.06090838367451276,-0.010606824475950368,-0.036788057326619196,
WNT6,-0.030433304363927452,-0.013383550804104607,0.020507163182800107,-0.023566342090144778,0.09715858028985937,-0.009197973380395765,,0.008493403702580544,0.02289851495589219,,0.06354627497727561,-0.015499629497100537,-0.03840325079260013,0.0046071895113934894,
NRG4,-0.01737249817864526,,-0.02281895464337218,0.005325107122018523,-0.0010438376487713742,0.019642238242207836,0.01918027237460011,-0.005922729106609615,,0.06811699119851937,,,-0.018559537402834943,-0.017935473531975325,
PMCH,0.014442846979494384,,-0.03161788476137693,,,-0.018727139724695013,,,,,0.030128229995530897,-0.03372808444643195,0.011218014922370708,0.004698321636433588,
COL9A1,0.04673050438735132,-0.012050936212542029,-0.011010191737467668,-0.059643662910373006,0.0014530169836127634,0.05177301822482416,-0.029701908649542343,-0.03426964233849146,0.024653104573610578,0.01477630014846594,0.020706397204401608,0.04749547832215613,0.003221949481339501,0.055183808489436395,-0.043562972861484146
GDF11,-0.0011065775670827632,-0.004135785008282355,0.020151182226704614,0.037102304862780135,0.028268672189292937,0.028102282940961797,0.038627336225943956,0.08838980526634817,0.08275542605487052,0.03198020269785297,-0.019352245906848177,-0.009697776254295052,-0.037402771466939704,0.011275673052389705,-0.03225955812097653
RAET1E,,,,,,,,,,,,,,-0.019675087029599986,
IL24,,,,,,,,,,,-0.022167191099996462,0.053452292889637716,,,
SORBS1,0.08565539158434779,0.006680159861824049,-0.0004146728073965423,0.020361624350785108,-0.0014094547996381277,0.012301871450344596,0.06726694326558028,-0.010350707618310202,-0.04088828598916781,0.038003877109878986,0.049155383639104856,-0.0057606002762240266,-0.03193015030506212,0.01562918024357764,0.05652867509263429
DLL1,0.014809666605626865,0.01722348454126189,0.0320443917184444,0.009671024593094546,-0.02316800174276013,-0.02287274619341609,-0.0012079385470633228,-0.0027235470857602446,-0.023225639695831916,-0.07915157260088762,0.03823503987237488,0.0718548491290644,0.07350690479165244,-0.0073902998132710515,0.16613792498109992
TLN1,-0.019898927763494126,0.04950780190899062,0.03991552014169726,0.10467052596348572,-0.032977477298415485,0.03708916740502029,-0.017448704011785908,0.04933334703120878,0.030295723131200804,-0.0830283723697419,0.031056947353663825,0.011190280783125785,-0.025028549540236297,-0.05585671223840425,0.03080631711850012
COL2A1,0.02590039959314726,,,0.07900413379530517,-0.02093555869849187,,,-0.020990164508081673,,,-0.00022130730590036508,0.040684021606216064,0.012459769365192275,-0.0261021730862622,
SHH,,,-0.004589788483035799,0.014891911441498583,0.05475748241008493,0.018626641566061575,-0.016099172244209516,-0.020032859703530723,0.09492334915194547,,0.006556715705094956,0.021736970811950296,-0.022966434799650114,0.004115773671766618,
PON2,0.048897681626243715,0.02393823945436067,0.07955306472648391,-0.04305117309858275,0.006853421818778271,0.013686640760338752,0.013312515743454155,0.12037100850159851,-0.045399096383579744,-0.006089979200715597,0.0774969696025223,0.010260687837617884,-0.047480659300588736,0.08029682562428145,-0.09295138708037026
ICAM5,-0.016183786698294525,-0.01722763561305311,0.0091405371677791,-0.02129954527863822,0.050655063714443845,-0.019206868291925604,-0.02095449439607458,-0.030064165373228327,,,0.07364147702722099,0.03782678982829637,-0.034373911571791836,0.13007140468489914,0.12712277731283889
HPX,0.030962452928755563,,0.00040182737782672905,0.02281618899151325,-0.01742961819905621,-0.014171805501073605,-0.01402148952667242,0.023069146991250126,-0.06179820821143893,0.03808460779985036,-0.016341026957620967,-0.04796107885336672,0.04552507221739005,-0.009991040345121532,
SFRP2,-0.025076981459841358,,-0.02218990354677376,,-0.016708521864226535,0.03178839756557405,-0.004289497011074418,-0.02190206650576609,-0.005505640148793016,,0.03375650970401285,-0.0032769519952540772,-0.027513956440868906,0.06553692290219619,-0.04563960869159026
CFC1,,,,,,-0.016101600618886092,,,,,,,,,
CD70,0.09264872816228815,,-0.03771652238245401,,,0.00906386657098323,,,,0.032967845811841145,0.05396368159139893,0.028728002438513346,0.02278221848838934,0.032603623309543445,
HP,0.030324357946758543,,-0.035647755413961986,-0.048642297771739805,-0.012235414286196476,0.027156965057792866,-0.015231755767345678,0.014009263210055219,0.010053051724367114,-0.05667067068091338,0.09013906681259534,-0.021960272992882807,0.014004821329516992,-0.026829506724185288,
CXCL2,0.04780682616058248,0.017878224521827194,0.008038461431770248,-0.04299173959592527,0.03715874449040739,-0.035632022296154066,0.08186966371764061,-0.030222791916753713,0.1320010871439166,-0.03697869539836016,0.11053497682611305,0.021110661551771156,-0.02000447291082768,0.037012171428725094,0.024695861915997586
NPPB,-0.024333710644017854,,0.0074653481572505035,,,-0.014099216332867556,,0.0004903306170227456,,,0.03125339099632238,0.006406946671129622,0.03465935561327429,-0.018193540420548517,
CCK,0.05688466287151688,0.037145990595325036,0.0341360360531353,-0.032406807842964264,0.025492201801084288,0.03434928638810363,-0.0029609000866566686,-0.020041909402120844,,,0.011151068612651896,0.026348790048046307,0.05779694614946355,-0.02360193337006366,0.11378407358594898
SEMA6A,0.05016896996613826,0.0310847344514513,0.010245104153153104,0.029904853737797082,-0.019926014683822692,0.04549684176930927,0.0034182527934124686,0.031406502708034356,-0.06519637124424095,0.03646731840394712,0.002367079120021424,0.021592032830156368,0.06164879565294525,0.061737438932345616,-0.09590949652932435
IRAK4,0.02775057008340109,0.0005552142400027653,-0.035165908817492694,0.01869742962946777,0.009950651545720803,0.03929836604613064,-0.032761382405927054,0.12092157134751717,0.02244822275709949,0.04880219244961496,-0.024679107425691512,0.009680192023900898,0.04390310857569451,0.02802859809402478,-0.08090887461128811
