,UKF243,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
CXCL8,0.008049536879762611,-0.02594039016756192,0.0243342522381236,-0.011272850491401589,-0.0423028631450299,-0.010937357199268194,0.014665294029206003,-0.016697754783260525,-0.044130689781087924,0.01332095383175919
GRN,0.005112765412438015,0.004276554894561687,-0.037165245477700386,-0.0030293109129153856,-0.004608619580938118,-0.009289354970226149,0.0816149672945162,0.009963539572722929,0.01005707433854126,0.030931322564433022
MIA,0.017311691856870235,-0.02260846572645913,-0.02201417152982668,-0.013767069138417087,0.053356501753182586,0.015272608101282066,0.18265029757560955,0.11032341772389631,0.020923947150552288,0.007354674702045129
COL4A4,0.032596159763246355,-0.04351446046550742,-0.016435346959405277,0.002304424536314638,,0.029322710789286922,,-0.005436814121487048,0.00729009701010349,0.013979071773932704
TAC1,-0.04353573712755887,0.005258988630314538,-0.044657565608569004,-0.0029954340191158282,,-0.044093486818740396,,,-0.025580214067182718,-0.003533348789427698
RARRES2,-0.0491879339572173,-0.004595469820141518,-0.033522994800342966,0.014568564425920099,0.018216732980912646,0.008071327191162629,-0.013954573891184232,0.09223999415870532,-0.02615041287609773,0.013444720085784108
FGF7,0.07436975645347091,-0.03200377449539474,-0.021513058139181328,-0.01843954789626635,-0.03276368624861398,0.0032681102433582774,0.08542851717132485,0.04121749297682271,0.04347387444364063,0.0267756393462126
EFNA2,,,,,,,,0.0036498061128769966,,
HBEGF,0.1269772809961481,0.04451143088543802,0.07992918476842935,0.0282556979328941,-0.02722089261382788,-0.04165578726168357,-0.010941136721932717,-0.022179259629645832,-0.016680286751802026,0.009891526086732338
CSF3,0.00011666135931650675,-0.021519724699981445,,,-0.022591119083738388,,,-0.033662378027539956,0.08201808877274797,-0.017783615048818466
PI3,0.016627931637879793,-0.037136547825100605,,,,,0.04556208239918888,-0.05649157384069756,0.010843403668702982,-0.038637887474171025
PCSK1N,-0.029942599002607276,0.004183196670045135,0.031334487328084304,0.037362323464407085,0.03837915060632658,-0.08769652333343332,-0.009320407454917232,-0.03843497921135743,0.041588632377653416,0.031399087713686824
NTS,,,-0.003591271112465609,0.01793409364844359,,,,-0.022649970312478687,-0.018848926448289723,-0.026335108891900792
SFRP1,0.05660346185365673,-0.015753494304007628,0.030029057409346638,-0.016503012448140675,-0.008670841708629992,0.017769434172257906,0.07150886359591997,-0.01239972121335772,-0.030027285675020235,-0.02572314767972074
CXCL13,,,,,-0.03198727018787299,,,0.002676748752379442,-0.03467303078819964,
MICA,0.02862141708721723,0.04350697241995532,0.053705505404271645,0.011972282176413263,0.025808868661516823,0.01660274570034098,-0.11892250238814665,0.0902763527255361,0.03589441075394263,0.08966099841965079
TG,0.03747452833603991,-0.017000516246977626,-0.01585967376764452,-0.01194315832211145,-0.032096385565811875,-0.026249405429307322,0.13240231058444504,0.2387468855745739,-0.0174940507081097,-0.034681441434246466
ADA,-0.010241502023352344,-0.01140928201333386,0.003520584998871831,-0.019396649584540532,-0.02207760721442222,0.01984460522676482,-0.04825674573353805,-0.0068756768047150306,0.01685093331353805,0.0318383929536059
LAMC3,0.014381558673111024,0.05026496422504903,0.026466697603510357,0.001754606047126297,-0.0031294605252524016,0.03667406680692695,0.09353121733915064,-0.0509573966841851,0.03194823262211625,0.06239404306962101
CCL7,,-0.012291346084341797,,,,,,,,-0.01863550472194511
NGF,-0.02002691991067739,0.045962654882293924,,,-0.009956635928540127,,,-0.018341401011531793,-0.015192583590209113,0.0712645779876412
TNFSF15,-0.024775799357330843,-0.013687015026950793,,,-0.014386468675551762,,,,-0.013199638299676601,0.04800709519306331
HMGB1,0.011251044789458042,0.013872391720117571,-0.00865436115893505,0.030570424616197016,-0.020654800867789234,0.01643317383138993,-0.20665119030441148,-0.06159041070870826,-0.01323328051381433,-0.05854792972038353
ITGB3BP,-0.012773105322816789,-0.05388398642550671,-0.016477089008493567,0.009903031828215735,-0.022509646507759173,0.061836095980947456,-0.10028918827757094,0.024932304023020872,-0.020589981397082447,0.02582714496475485
AANAT,-0.0028404509670915123,-0.012453785184560981,-0.014262697303464704,-0.013767069904176624,,0.034531894848962984,0.10090613347263706,0.1235844781004689,,0.0015908047150532765
RELN,-0.03453074104956356,-0.021616982116956118,0.0654935673817067,-0.009611415345229912,,-0.025950751126161686,,,0.07857343560091615,
IL15,-0.03521837112110736,-0.03495964983151957,-0.013499287999236165,-0.029589944962642042,0.05677781979912417,-0.005840734444910195,0.044488019026088656,0.04987213629581668,-0.03219798027753523,0.05047406187883335
UTS2,,,,,,,-0.053679458850617034,,,
BSG,-0.05749732381388175,0.02920208193685321,0.022353820236785123,0.05260500986019297,-0.019114737606674724,0.040764532089075926,0.1451372970175585,0.0173478224262428,0.016897829866820726,0.06400742581256519
ADAMTS3,-0.026710286138460135,-0.004948270055083611,-0.008119162909589233,-0.011475827397830781,0.02839465710045063,-0.026249508659499286,-0.07683674383837093,0.030622943429321946,-0.03504425443913821,0.04958244297929114
CD34,-0.0337159737266563,0.015408494812590904,0.03274835042624068,0.007072323524110089,0.032411761686374246,0.0037518653213455913,0.08120599086655945,0.04666530746301668,-0.017927286003437588,0.004939871077662964
PLAT,0.004120922938875192,-0.016717112008437174,0.040333117672665064,0.001453950001947356,-0.0015080181011184006,0.0012781054568322986,-0.017147546598721922,0.001139713791716397,0.04820771997077509,0.008401518229905177
NTF3,,,,-0.022223335022130877,-0.006266760244388722,,,-0.04397350947225757,-0.0427433834600915,
LTA,,-0.015753493567034406,0.006588524070970811,,,-0.006323669845952467,,,,0.03731543634989033
CKLF,0.057018230142044615,0.00025057690492660334,-0.007108965689408249,0.013809749644035873,-0.025976109449405677,0.05616779836961408,0.007075590203167094,0.0626586128587413,0.04315817298579042,-0.028055964269481707
APELA,,,,,-0.026520683970713072,,,,,
CD24,0.018267362418485603,0.015730200471811864,-0.03173885713240789,-0.006301959744166599,0.009913033610619093,0.007586527780162028,0.05687378508499049,0.03004593237916104,0.009451347771769885,0.038899996556174786
HSP90AA1,-0.0618518235417904,-0.01752292725130527,0.012860065464437381,-0.02815264269640572,-0.004178126452592147,-0.05297617009548634,-0.1154095774855631,-0.0710326344053575,0.004212478905850965,-0.06592266827526533
BMP4,0.014962646007115474,0.025824322848210367,-0.03176783151600182,-0.01049777761906102,-0.02358834214260135,0.09199995893383209,0.07858969310675822,-0.01580322456587272,0.04937100817718689,0.06110743661540608
SCGB3A1,,,,-0.011612658115608573,-0.01654827843040291,-0.015169927839303965,0.06195450474828879,0.03453467705449759,0.026970148832550923,-0.01661900024603722
IGFBP4,0.03508374733222948,-0.0062603204890898465,0.044799295617006296,-0.013121239625130999,0.03714348220378701,0.0969303030779365,0.011570538179088872,-0.07765579780819253,0.008389944278333467,0.06846148725918945
RSPO4,-0.024464935906323117,-0.024113481922755562,-0.01597634378052218,-0.011612656416994627,,0.06224685931997905,,,0.14176837339400697,-0.03499860265487737
LEFTY2,0.08095167248534056,-0.0163747901187259,0.038902402035008325,0.07500891603287643,0.08060340991871293,0.04769250820455803,-0.09812405213275477,-0.021376654009591885,-0.02510501645304191,0.026259383683074566
PF4,,-0.010723957304631267,,,,,,0.10617285153978487,,-0.010691129031089024
ANGPTL2,0.056507994771139367,0.02502271694284762,-0.0243410579032328,-0.014813505109759883,-0.02564131821873453,0.10185200023189499,0.10099275460339138,-0.02564176876098331,-0.023484294158032628,0.028904463335446502
LRIG2,0.0849218108796494,0.014803260032818512,-0.0008314863660252379,0.0501138042896841,0.0010829263240922126,-0.01013414968678919,0.048645962153095614,0.0012952584359927628,-0.03229486041720134,0.03978964712404653
ICOSLG,0.064296746443044,-0.01750452167392955,0.0017098800449211393,-0.022038653309908975,0.029151252351219948,-0.03019829010407365,0.09515062622630871,0.01596240273437804,0.01232114349140854,0.04867402705192881
WIF1,0.025430970158003174,,-0.012328566084821505,0.004545027191858174,,-0.011388033589160131,,,0.025991398336293315,
NPPC,-0.004882396591248891,0.018411502988802578,-0.02404911519291441,0.019329082947945376,,0.017036751837311785,-0.06262175833442345,-0.03224122535729091,0.009137317298003692,
LYZ,-0.05796747027761424,0.02801986938850069,-0.024424998485770337,0.017218236674491842,0.02336315544372995,-0.003107207093313431,0.06889128590739155,0.05676091644523272,-0.04847411021688817,0.019470227372249314
EREG,,,,,0.0227534729536088,,,-0.0011407383739193747,0.07847732024311786,-0.01931867573827467
SPTAN1,-0.04347266608618994,-0.03827037442322443,-0.03908984464125273,-0.024491868074945848,-0.006510880838779384,-0.10713545113287104,0.031209376157505218,-0.0030728026375610347,0.031260307667836364,0.00521133466868628
PTH2,,,,,,,,,0.11460186900401534,
LIPC,0.043993195158479236,-0.019271749968372935,-0.0009760092585870923,,0.02346371594909618,-0.02443472084554088,0.0971918476601077,,,0.11896340702762595
COL8A1,0.12718401666217002,-0.05599250693036063,0.07132237408953196,-0.03682427276387087,0.00022280315650560802,0.06694161857576676,0.06599686435608551,0.06560088944144919,0.034346258552382485,0.078628286906866
GSTM2,0.07021943285247935,-0.039470728393151924,-0.008766288322521519,-0.03432324575144857,0.05054129375680838,-0.01429112280652102,0.061123560392083415,-0.01231020793897071,-0.0013991958278085975,0.010300351715076183
IL4,,,,,,,-0.04315724243331993,,,
SPX,-0.04087162978483648,-0.02123087784996859,-0.036109445189552315,-0.034158989309010075,,-0.01714915775412574,,0.07293233618744568,-0.04543020570890702,0.009779085318210732
MFGE8,0.023794461636227258,-0.05481795436539848,0.002781735679716751,0.06291010250994802,-0.01957313236099417,0.06727523132136073,0.0524395677867888,-0.04942521807721678,0.013081734257567843,0.0029170456492037446
TGFA,0.009300172446326997,0.01197918781251871,0.04785683125179395,-0.023236468431111268,-0.025634833569013343,-0.0056856833603855265,0.020218840618556076,-0.005084878872777517,-0.012469938151303957,0.03232030248443187
SLIT2,0.03077635056853786,-0.00352063136777263,-0.005882003160247561,0.018746195615447096,0.02063594695979675,-0.04209554688730465,-0.020159395472282394,0.05852198700602708,-0.019770069530172355,0.025215590254689512
PLTP,-0.008341308614251355,-0.021355564770280895,-0.04329242191343274,0.04093589341192998,0.003539438185948282,0.015755389923970374,0.023036154779838808,-0.03655549620459033,0.0031452923430712195,0.04630574417278626
APOD,-0.11090709517593124,-0.0024033901424407715,-0.035968269395767125,0.03578626340817135,-0.049211596731118495,-0.03792572611644633,0.12127724927477819,-0.041377873428051735,-0.006969125037820806,-0.0014704070178686599
B2M,0.03791187932471312,-0.004211321601463824,-0.015643329453538253,0.009111878332783754,0.030483701598980815,0.11635700865558643,0.18170076220307158,0.07155313667296005,0.04820658498760403,0.03765012160610225
OMG,-0.04770971123878611,-0.012056983598009215,-0.00835190460463704,0.018010637991316105,-0.0120462873884493,-0.03340355013730445,-0.030856216044321184,0.009509813149487728,0.03848411585575366,0.02631836570897842
CXCL3,0.04393117332491798,0.024802693209420665,0.024315784385444433,-0.012423087721333355,0.04138801060860608,0.006040401162427862,0.027162892757272395,-0.04061711794300699,-0.009671334118663772,0.018162292799235775
CXCL10,0.0025170668896193978,0.05644118169648337,-0.02300577922237114,0.042953052366913894,-0.016414300604928777,0.029532078771784095,0.13263774675420595,-0.022855865520503352,-0.025224530319683396,-0.03332314676416895
RSPO3,,0.08092863693777397,-0.02412985223294111,-0.03016702851123468,,-0.016361034962512788,,0.0003654075291609032,0.017537503855308986,-0.018911393297633673
CORT,-0.027429503589891147,0.014253728895989946,-0.01894900476272373,-0.009507942006384138,,0.012578750476455597,,-0.01783171680874171,-0.03070223362797584,
NCAN,-0.027907428541204846,-0.032156752601675,0.0228485124012329,0.05005242943468429,,-0.0010553169376203973,-0.055797809328627344,-0.010529977611578655,0.005659739808629907,-0.016433170643998025
PRG4,-0.03743483222101612,-0.01229134799976563,-0.0204171331147876,,,-0.019128754450026177,,-0.026311789346192084,-0.007903542074053263,0.13214702921556767
ZG16B,,0.06816893050391383,0.09036322319310185,,-0.021458644868783277,,,,,-0.005932832245808178
TGM2,0.050126245160612835,-0.032511205549289365,0.03539332563663117,0.05004401364791721,0.018287110934024044,-0.03675188768904366,0.047483042711315274,-0.030704433179758357,-0.0018783452392424137,0.050041332305893665
VEGFC,0.014852086148020117,-0.008881228561492326,0.046221504360986966,0.04935200142448091,-0.010270744185757815,-0.01952165638578973,0.061029583303070394,-0.03572826156739244,-0.01958090975265493,-0.02771419426787596
WNT6,-0.03406593952388484,-0.01700051695284808,-0.02429064842695862,,0.007168406173302255,-0.017037515909871598,0.12259181796905608,0.016841732989216266,-0.024500053355816485,0.0014005032064243318
NRG4,0.020433273935735,0.06387559593872358,-0.00737156697467069,-0.04177181923165057,,0.006522543440841731,,,-0.02437752655526736,-0.01891139541714967
PMCH,,0.008344756879886027,-0.015976343009491033,,,,,-0.025018852669065086,0.03792874553240838,0.01031132464644879
COL9A1,-0.011072937869079348,0.021111902385720114,-0.018963728957199565,0.024302053054930058,,0.03946068410150532,0.01684165222388413,-0.0008689515634266576,0.05601680537388652,-0.02698980893018451
GDF11,-0.022284295583335754,-0.016768843252172306,0.020518579683589538,0.016895811195311704,0.04848300044388749,-0.01348987242706564,0.08113166678675003,0.0005390089144322987,-0.0449981515286609,0.06972901012555704
RAET1E,,,,,,,,,,-0.020745666403524203
IL24,,,,,-0.013531747993629632,,,-0.016768515459640983,,
SORBS1,-0.036000154893972895,-0.030308361519757073,-0.033640731454860164,0.004969902874102936,0.03827335371124292,0.021170299533027893,0.1404091212161574,0.07544380014828572,0.009374313567615639,0.04572056393157339
DLL1,0.002976287765342911,-0.048384492087545666,-0.02567003077146068,0.053065769853315015,0.009744299602428248,-0.044177386955711516,-0.04777855457962564,-0.02290815275621272,0.004385414950942555,0.08603283792488432
TLN1,0.00786486696783578,0.015532556176468119,-0.0018143991090975046,-0.00465869541811752,0.06004460203365632,0.0630736142554129,0.0654111525053506,0.05597115096662741,0.027803594662967133,0.05094735788120425
COL2A1,-0.0038271055423413393,,,,,-0.01589484765546331,,-0.043703880902316514,-0.016807247229463307,-0.012245562844005
SHH,,0.07613891780549613,0.006087431498604243,-0.013333402546222855,,-0.015169926513357836,0.013371494795563118,0.08939980003038679,0.10304164402946094,0.012480685610839214
PON2,0.04670747029409322,-0.005516317527861993,0.061460792644124566,0.04829978500010219,0.02869421438609992,0.05089826408570245,0.07384967194469053,0.030215228145770944,-0.06614043438544419,0.01835957163455877
ICAM5,-0.05057445347048291,0.09753872589426103,0.004980597005075578,-0.004044843704988795,-0.01280946210458998,-0.029626047047071686,,0.012403217534058366,-0.01159615306902245,0.06238526009223057
HPX,0.012918730352138955,-0.021964696007210804,-0.021419751088300885,-0.011612656931726048,-0.025434607450185075,-0.02934776320324945,0.003267467421286622,0.06601183740652308,0.012186427619840496,0.05482357742035026
SFRP2,0.01991372098656869,-0.01454675374194757,0.012561287517341384,0.0635641665702375,-0.01335464000305429,-0.029759513629933645,-0.043157267834994385,0.01711422761959794,-0.0086486308623324,0.09346296229039257
CFC1,,,-0.013736464738923006,,,,,,,
CD70,,0.021694875541613822,0.017957589371252136,,-0.0309673612230323,,,-0.03244778688305346,0.03749196298425921,-0.014012603632467603
HP,-0.01853370351472282,0.024105518189146996,-0.0171990735699383,-0.025169909196713296,,0.004222385687784023,0.08693708260630092,0.044113706820328065,0.019565676919541804,-0.028289379123644647
CXCL2,0.016674394984461806,0.012416549093789855,0.020314360287302786,-0.01613874929289379,0.0012359351541340235,0.038583752264388343,0.12719293142015017,-0.001520126911278768,-0.04209652329442654,0.08791848832505124
NPPB,,0.007171358973549365,-0.012028207169398841,,,-0.019521657805655776,,0.02681832371710002,0.04926279608477293,-0.01918350448442243
CCK,0.02626968692637596,-0.004517719156622194,-0.04071082017064235,-0.009175622186581812,,-0.05229828567644211,,0.02019470174204297,0.009858866353611011,0.02521546997441224
SEMA6A,0.00295538478498086,0.03507011904046478,-0.010892664320051072,0.011490724010102173,-0.030031162302489024,-0.012178101088978693,-0.04643158627606279,-0.0475653254055974,-0.03533335209180236,-0.010995424761484263
IRAK4,0.028596061851303003,-0.014861096964244043,-0.047536960455151725,-0.04843153640616099,0.06379388532749505,0.09317468646717778,0.08925076218374323,-0.015121857777882091,0.0013499963081602972,0.03954552669543867
GSTP1,0.117005008595692,-0.02094545760419385,0.10178937425343583,-0.0128016640973786,-0.03621928274517812,0.0431597081111131,0.06456670110877158,0.07061918578446903,0.0037186974606385446,0.026268343807385092
VCAM1,0.07561276255668631,0.010743319319345438,0.01568542609213849,0.0007369353726913681,-0.08535131887359679,-0.024645472601843108,0.07015343339336721,-0.037885516061895,0.04559578564827521,0.048582926565444384
NXPH3,0.04120518120916204,-0.027942872031300265,-0.03329203242314796,0.0333713985091328,0.03598846852913049,0.020882641755995544,0.055488565334712026,0.021030052347133406,0.017880248692601377,0.020755492990486533
MTMR4,0.038460763316970355,-0.02807214081601183,-0.04635660632265572,0.024774857282774735,0.022754185104772538,-0.015164611512391367,0.039171633157375554,-0.016709380179971346,-0.023447461231426495,0.0022579724612881227
LAMC2,0.07617474085843155,-0.028549290968783742,-0.015142170909140459,,-0.019655480011897083,,,-0.022021765953658554,-0.013623713125730803,0.0819816222355574
IL10,-0.020865219255026133,-0.013757392682777612,-0.008984837861087088,,-0.03192800803216784,0.0020990158191920233,-0.010980396409171818,0.007278824659536662,0.047605717402885044,0.02485927095711476
SEMA4D,-0.007975724424969115,-0.029342747875494405,-0.01598777268579658,-0.023910295299968992,0.009010565725391119,-0.0300276617477973,-0.02974620074026311,-0.008207796327741742,-0.02961234903348904,0.04231114674459242
TRH,0.06309489049924927,-0.03027763684766958,0.06293726460925843,,,0.03252994890261716,-0.031874857799987076,0.019768815469014055,0.03061239515825578,-0.021486811496641705
SEMA6D,0.00024289514728494777,-0.06501808434023061,0.042269023903902726,-0.0002519767226645546,-0.01823445714241606,0.0530706004808273,0.003511156145405281,0.03950601998672188,0.018834121218522487,0.0067625677214171245
CEL,,,,,,,-0.03415461155832863,-0.027376825047616484,0.07592885401033589,0.02197863186398903
PDCD1LG2,0.047624808647183534,0.009724579210525433,0.0018475724114227485,-0.023831100037827638,0.04367232267475218,0.03865305911862962,-0.03457802898625412,0.0035795025751337037,-0.04011190619416333,0.07051616562760292
SPINT1,-0.0033505193780736875,-0.027225349820176964,-0.01532947752135376,-0.018977636271834308,-0.024943164526245034,-0.025649037650793623,0.0016317137477027603,-0.0013270901905496275,0.013168263462402676,0.024976038912227775
CTHRC1,-0.026119843025173842,-0.012735280675769322,-0.039563137094625014,-0.020477910032275833,-0.02936463498496311,0.0038079975337892034,0.09979534272309935,-0.013602349606845206,-0.001638389727454356,0.06467406728143309
PODXL,0.017060209858299202,-0.037138349201238804,-0.010290682689157256,-0.022093221087739857,0.021422466515312433,0.06986879381204508,0.02898498400323424,0.007006164060574976,0.026799846359128295,0.018952696219670204
JAM3,-0.010112349111645628,-0.014903870205851662,0.01073463551155975,0.028940327238846757,0.03131632844430881,0.04519122447324981,-0.04941486325736141,0.022424652882087805,0.04910018519447767,0.03266794943200477
TGFB2,-0.017441956104754797,-0.0047900294895563186,-0.027312895416830105,0.026712788190178114,-0.011096394441462012,-0.028143265787441807,0.0648080189508,-0.012539046236269752,0.05549702218476742,0.018749465604310064
COL18A1,-0.004152751852979202,-0.012840872450691654,0.011083333890087371,-0.022095074395569167,0.054971824880429766,0.04864714132012239,0.07103902246740909,-0.056361173257279504,-0.0077991010220010626,0.029579322857089505
NODAL,,0.021696412676584592,,,,0.10086055170784168,-0.0153724760278788,-0.020713066628228975,0.15064556450295025,-0.015023677114393794
INHBB,-0.009445326913796863,0.048696270861611324,-0.0012703552425611681,0.04306461545542664,-0.011650762102571701,0.026653492023839133,-0.061337241811089335,0.01791970365506876,-0.028112403878373545,-0.007000979723303549
LCN1,,,,,,,,-0.01956087156894269,,-0.02172863328825936
ARF4,0.042885192374775734,-0.025375924290846046,0.05384605710256012,0.029234773975590437,-0.007685795250170459,0.03498658592127967,0.028610507627745838,0.030351719028106874,0.02351611006342121,0.05809917562627887
CXCL14,-0.003598179676786356,0.01276546799048056,-0.013125390646345677,0.02607991749687017,0.0069047134935629,0.03045588801076655,0.029333376820768683,-0.006910228338915029,-0.02031771071976553,0.03448312842000341
LIF,0.08431235426598586,-0.008395969481911415,0.02628255741923668,0.027446262540679604,0.032177576994432466,0.06575135766680039,0.09764485564346077,-0.01014155152611863,0.10502562445127751,0.021663194090600548
IL17B,0.05354450559783245,,,,-0.03251458426888422,,0.005809600277693897,-0.005112915706941065,-0.019382641470029216,0.06754841382308441
MMP1,,,,,-0.027124845599660937,,-0.05126282844966808,-0.03224122326704931,-0.014035572188501273,0.024053613818356558
MATN1,-0.021833089444891367,,-0.012179272019504476,,0.09704839165817764,-0.015894845677425575,,0.025313554291744065,-0.019975892859371062,-0.026132554239045643
ADAM28,-0.029351643677782056,-0.01212484258260078,-0.038080168249243054,-0.01956792685089425,0.011168483978730473,0.060828717596130545,0.018616339160448532,-0.0064837738632641745,-0.029192884928286224,0.05395005697386454
TCN2,0.030686929466904142,0.06078709984043691,0.034288641859918846,-0.017214480345668453,-0.021766734250935022,0.04119286167965262,0.14488227549559166,0.008101981406184273,0.008157486212724429,0.1190155091751301
THPO,,-0.025912595707596735,-0.025003517354992955,0.086175679261211,,-0.015894847503306535,0.20966443277777908,,0.06982405963023902,-0.02828938773554509
CUBN,0.02991072070647462,-0.05632253977397814,-0.020838242949261558,0.020242751736456895,0.057542571372949484,0.08026919018515352,-0.013821112643529525,-0.011875444034501118,0.03842440518627952,0.08432676720468467
TIMP3,-0.024215505033940186,0.049301674217876894,-0.032605110321462495,0.03908082192150354,-0.039141858915984123,0.03754445782266172,0.01468507124585353,-0.022590427058983082,-0.03322642119221398,0.07299964553657719
PIGF,-0.061077149891619685,-0.002833965145263807,0.02920253144018387,0.016307446399435065,0.011253744970196496,0.0011474902585834807,0.047387116666821466,0.055652823274485105,-0.025749752918262574,0.026855364744532952
CRH,,0.08439524876283923,-0.01917301712439625,-0.025919811057165988,,-0.02174005742206018,,-0.0234745318325561,-0.005888642460313795,-0.005674826106953722
BDNF,-0.03954997825340559,0.010552364333533244,0.00896997187238975,-0.023304805886207126,0.017091998329635563,0.0584144311370015,0.0642428238848595,0.05707740527747445,0.04409362417442821,0.0808672715045093
CCL5,0.03374192424693893,-0.034264476944695116,-0.00465763081014328,-0.035798379621313055,-0.040509573482748855,-0.0056425033509010115,-0.05866867887753196,0.04066011021870239,-0.03531731173137732,0.06536779645030177
GAD1,-0.001967434758131192,0.04134808801270204,-0.0006116693860725339,0.009833820322050957,-0.0005117505167806904,-0.026485659376886093,0.060927008817512104,0.01473933297767136,0.04461790884755685,0.08112636519637086
COL14A1,0.08508132941621628,-0.013096047411866903,-0.02645601447607862,0.0712892385880932,0.018772493372205813,0.024194925085461418,-0.006386298305770452,0.035270929571069254,-0.013881665728881595,0.09247224028588205
HLA-A,0.05143420624490083,-0.029797704998355906,-0.04124532166929559,0.003248628415034079,0.017426269060887137,0.11492901788521438,0.18813154903560084,-0.0652435949306038,0.011330609571751816,0.03726374732339382
FGF18,,-0.011446118311800934,0.02866844167648588,,-0.014050436747545272,,,0.03463766653942335,-0.02425446748216546,0.1894519141223421
ADM,-0.004926358501595232,0.014489426282683,0.05013299314034539,-0.033667813176743985,0.03137440899779022,0.041997475227690394,0.06414056055799132,0.02607842459152678,-0.03387262104912258,0.011846003157481796
CCL15,,,,-0.02635156785880654,,,,,,0.026497284298954593
GNAI2,-0.0011726959491126531,-0.058503633068133214,0.05877163397465403,0.023288501192958687,-0.035463498727870274,0.012701228430911532,0.0007721820006980411,-0.039174362719492574,0.0007460271043436671,0.007506764222611464
HDC,,,,0.015202296123329972,,,,,,-0.005032902358007243
COL11A1,,-0.03349185020471477,-0.02492514738857198,0.06136825748785495,-0.06285163971092772,0.03700582339277984,0.03793324637755692,0.0808413977377618,0.039216380335588656,0.014464475171119416
NUCB2,0.08364620500067814,0.013925903245359517,-0.03855702048111882,0.02719413887061027,0.027589310228207774,0.010038408597436297,0.0330064600919903,-0.0032104914413627478,-0.004576924737913257,0.03666361643709957
CXCL1,0.0285121026430612,0.03778964230994612,0.015915596243804727,0.0740391507980913,0.004194227951202715,0.07097708937536382,0.012058157593470306,-0.059902131204504015,-0.030593199376387225,0.0466548543567984
VCAN,0.04397874415910138,0.002427000493830662,0.040789430694201004,-0.05621581665477986,0.09718818430341371,0.030685359381249912,-0.0026016293314149825,-0.04900222494304631,0.04874441445423794,-0.021118874055053277
MMP7,0.07289449326113101,0.028266804801245913,0.03443016539467781,-0.025184068964517654,-0.027853802439599746,-0.024567106157383802,0.07745418316431003,-0.04010747651587316,0.10294096022896336,0.02823363178320733
