,UKF248,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,-0.023085398863425626,-0.017601873522619407,0.008273079646137117,0.2192026404966231,-0.013913762863637895,0.03668718597465259,-0.0059307783409480825,0.02995519088286852,-0.0037884682085911094,0.04091155887853333,0.02870458089735055,-0.0019615203599253374,0.03775447892629452,0.12359979235373407,-0.11203983102658172,0.015690591187027078,-0.08241341570575818
RARRES2,-8.111947140130782e-05,0.03796071595223132,-0.08775987568232552,0.24853308085287468,-0.02978738072097782,-0.04161440778863782,0.0914116960380992,-0.05458620047792909,0.099725741348612,-0.08176132171949939,-0.04826242029688857,0.02938468955919679,-0.018249971703733006,-0.05164205546839843,0.12918388313884158,-0.00020444754259395692,0.04709982779407326
SEMA4A,-0.005828566817386531,-0.024079211371787184,0.030055411815897402,-0.06285484619120472,-0.030440694453769446,0.08663486458942304,-0.016421721703779455,0.019303964618583594,0.025254538752988696,-0.013564551807773603,0.06187402892851321,-0.011091545532150844,0.0393570459346547,0.020292139347683046,0.10173831625232228,-0.03823097487932605,-0.055583254870415204
GDF11,0.018719105055187712,0.012281388443967355,-0.0015027327844872973,0.1835899579747377,-0.009425675649157623,0.0359908573054482,0.019370282403057448,0.14384812990186116,0.016562583608372882,0.04848837877942559,0.12036400417399362,-0.06678176683089906,-0.012057004718432714,0.004384234493254999,0.09328994584423464,0.03328955541438159,-0.05131282009515262
GPC3,0.03247153355129403,-0.04170992974499236,0.00019510993521236063,0.04615994635091271,0.02595992174647464,0.05400952930128453,,-0.021275065497420555,-0.05396418819772982,0.09526150921470343,0.10474431881737963,-0.03041887136089106,0.0315285830698604,,0.09328985925464599,0.05826679582448349,
OSTN,,,0.02104630062061622,-0.041760714762103204,0.013751590864252398,,,,,,,0.04902623214670189,,,,0.05182495770025549,
GRN,-0.022982925180227497,-0.017072886561875514,-0.053743481774839154,0.18513673489518995,-0.006930233582580645,-0.01171170526953592,-0.024718788092913686,0.10753595313915056,0.10219019679438375,0.08261959416528354,0.07986017613128847,0.04238746852763465,-0.06752448423864693,0.033908389001805705,-0.05280882219614529,0.041359343868922274,0.002489038121268966
CALM1,0.04833118266441404,0.0018394286276208723,0.1304411366525295,-0.23586676155752703,-0.0031685449918965746,0.19770619081503282,-0.06845575402091274,0.05147032432977325,0.029229282338984627,0.14342167237231876,0.11805443018945229,-0.07864040743832214,0.12692731766405627,-0.06518135390249395,0.17661503648019997,-0.11682981521730824,-0.101042055957948
ANGPTL4,0.004209064997038673,0.044205279866645034,-0.08262143222781053,0.023117613164965328,-0.012776789521905115,-0.08975940293491344,0.03337454567113169,-0.14179283933796502,0.08672957220719572,-0.1511010001233891,-0.17962044218951764,0.02108502495616501,-0.06738285584618278,0.006760742063964582,0.04668906302341735,0.09451046285880449,-0.018307297600263096
BMP8B,-0.025270525372333166,-0.016574299071750516,0.02479398512341224,0.06923164267005913,-0.004760644675346666,-0.06443963513924905,0.08289118119425329,0.042966813587981656,0.033715419136942655,0.002221408236485083,-0.0004954292313958084,-0.02655139977452382,0.00796489255751169,0.005269332783124614,0.09803335466722346,0.06533702362655389,-0.010380553916869715
TNFSF4,0.0471110098767515,0.014496916353021841,0.022651734956937612,0.04361896438763875,0.032181381779539345,-0.05991989297540063,0.037199919302878665,0.053031729444629264,-0.029499835287776405,0.07671441534824981,0.04840414486395941,0.13293244883736857,0.0128397940152128,,0.06907067756822256,0.06859311519384143,0.0022368741498412005
RBP4,0.011448241960624314,-0.020132284103173147,0.034913070804082375,-0.11627818933265924,0.011673921226450763,0.11097938113695495,-0.008634784908066363,,0.03832894783358574,0.17288684972949284,0.13923478632756028,0.06344175669351092,0.13915910611085835,-0.0858349454460001,0.0657163557439185,0.05581185172115181,-0.023523567159756155
DKK3,0.031447941040581955,-0.06564722658994965,0.093940972366117,-0.17920911451477284,0.051450594634240066,0.1973629121463145,-0.03630333025638497,0.0018049248140635525,0.022060180280199206,0.11400800959328272,0.06892692644274817,-0.010042656838761436,-0.03838343459973822,-0.07761950798092553,0.033686025350424274,-0.10604190179669223,-0.09431842667904389
COL11A1,0.030594285382408118,0.029783312814075313,0.018051914978407864,-0.012136493403336876,0.007620321241214386,0.06544306717522436,0.12519135605167248,,-0.0174452691703396,0.04124131113596075,0.03255885990228755,0.020524733331693138,0.03257184319152795,,0.05569194860773421,0.1609238179764393,-0.02600481973872685
COL5A1,-0.02167520351810886,0.013216453499645776,-0.0002013835950965523,0.13075146919870448,0.0029379262186930125,0.0012890489436710175,-0.0008647367971006989,0.02036096709243577,0.044137780125553056,-0.08683567612165992,-0.17113773936322063,0.017131245171136882,-0.05753680044921552,0.036424694333358744,-0.06078130767937117,0.03607894063129868,-0.05303625396034855
KISS1,,0.019041799322593776,,,,,-0.008934973318375304,,,-0.024351982198058526,0.05859925038004595,,0.039304705644072783,,,,
MEGF10,0.006619924668050564,0.0363192113923383,0.05340913135321961,-0.03366915578521987,0.007758563358757962,-0.03307180932750663,0.04656201354237798,0.040103700816940695,0.0021067707662189104,0.13862873036001022,0.10805173209044476,-0.009667878616652486,-0.035577298010238824,0.0023761612370902,0.15702675126357785,-0.0427571320846937,0.06462200403693735
CEACAM1,0.03636382846633982,-0.01534239949350289,0.005937756898279843,0.0286161331895588,,,,0.023333534614275012,-0.00779972432329027,-0.05143594842779253,-0.03830957864169095,0.0743789604413356,0.07667022834998471,,0.006466362389771932,,
EFEMP2,0.03422083803616822,-0.013429979315740125,-0.01277566238789617,0.23799335659097565,-0.010906743673796732,0.004402107818330411,0.07409525589818425,0.024315463757602622,0.06953079937176086,-0.05699930059482267,-0.06062370007802333,0.004913551719884506,-0.011471588122818179,0.0029977602708317007,0.02663271805696234,0.08393983401362741,0.031764439563786245
IGF1,0.003737247487185169,-0.03524832739300065,0.03675666951522323,0.017109174532675128,0.056056509041954534,0.0038124491257469787,-0.021296116592593613,-0.05166682017565459,0.06653280541150577,0.11673300849810085,0.053441677101604766,0.06444808481166665,0.040935380291047166,-0.04466817112821609,0.10945081874118749,0.036272389098813085,0.05848811788774232
COL6A3,0.015456508548424282,0.009107899620716392,-0.007290369958528171,0.04540084971484843,-0.02356235354892328,0.01954696958365696,0.012979132527046326,0.05150067841747383,-0.0003864970764595835,0.007538555316717329,-0.12959630884391451,0.03153691275917308,-0.02909262173125724,0.057594741179966394,-0.07341470159320017,0.10718126309186367,0.015925452946183426
RLN2,,0.05913250411113323,0.017236481374589274,0.022483886404066178,-0.04876778852522772,-0.0625259149135712,0.001139694103277615,,,-0.007567268264080003,,0.08394927292901332,-0.014323778604180652,,0.060590387089912545,-0.023149745815272436,
