,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TCN2,-0.01793086293281534,0.036778162690713885,-0.008197951195864531,0.07084209343105322,0.017868871293512514,0.1709320275366809,-0.0574214639440437,0.09119086681328757,0.030576134675837675,-0.06322422822907899,0.029104778120935496,0.04601817536674727,0.09327425137488882,0.10843956872582643,0.06078837766382002,0.018100926556852456,0.12131378048077834,0.036794118581710195,0.06307311861594075,-0.05923961353838614
THPO,,0.017201165683345038,,-0.029440354824161134,,-0.0008541410391622113,-0.0324925902240203,-0.02473322629494832,,0.02755475301144673,0.030103183258539855,0.050736869049614004,,,,0.01954963126558215,,0.028709972143418416,0.10277275134144623,
CUBN,-0.05154333385455771,0.03239463543718835,-0.0006460901137305603,0.007143660068516953,0.006415088657521114,0.16209068966730064,0.04463044314387805,-0.03741052799981802,0.0765583446416527,0.03909803004344594,0.004082009803298852,0.10953774383493667,0.059626239200254005,0.09372413900840422,0.016710385227278215,0.08750288629989436,0.07348403656982118,0.09027331297964221,-0.009439830174652579,
TIMP3,-0.005602449174389484,0.03252656737388835,0.034161803283679334,-0.032273643862956405,-0.018315288937884817,0.11152229181144198,0.021853859829416525,-0.013016986288047596,-0.027900459473519112,-0.01573563705902556,0.06301043573769999,0.010222928218694282,-0.01773203467019331,-0.059282035249978694,0.055499732783123173,0.11303695110474565,-0.07950297615355363,-0.017151923187856865,-0.020835223545990347,0.015635203896661096
PIGF,-0.022052789048300773,-0.02220342837275166,0.0067465486365651545,0.007431949668257346,-0.011897459263028777,0.1479160178225945,0.021633288890739205,-0.015128556577373397,0.005297641915426538,0.015159665322022101,0.03590260663949917,0.06618223062284091,0.10345589963566769,0.08547038990888836,0.058512916751617135,-0.002870558658866039,0.03207838007712743,0.09181770925069437,-0.031717331875840575,-0.062903061091546
CRH,,0.04681191133044842,-0.01955513322131376,-0.016368185479697418,-0.028824942440317344,-0.0059251866557788755,-0.03632620110662812,0.011946079894615642,,,,,0.05201544451413402,0.0393917845198568,0.05688727503923412,-0.013881529782580856,0.07506901073209962,0.035196334575946404,0.007935305400099449,0.036513703740603094
BDNF,,0.0020146197775566858,-0.017493218051408452,-0.043898518717196966,0.012304093943577999,-0.1524264871421278,0.015495280279974084,-0.053130660267008634,-0.006326624485766835,0.07908821435497768,,,0.0023415387468728828,0.010106861400406168,0.07792561048845237,0.05978255289047393,-0.05255410114256748,0.04745554522427545,0.04161187574111051,-0.0692352823087018
CCL5,-0.01973765780333821,-0.003995056112459215,0.006137858769113133,-0.008028382338392256,0.08707192761373103,0.03381613773990167,0.052798120809094205,-0.007995444631482374,0.07997454378345535,-0.07781205485970022,-0.04614835687648604,0.03232669786273551,-0.0008901209468834037,0.052429848116889194,0.01099856858403384,-0.0035051540852826806,0.07915825445880659,0.10145898374771127,-0.07419284267507226,
GAD1,-0.050150227743248586,-0.04825541230606317,0.04786084697662619,-0.060469038041435066,-0.07860319625993348,-0.10938541576135434,-0.04979655509569511,-0.06284803151958948,-0.017406905787388776,0.07549867784234666,-0.04521018587107696,0.04539000701291866,0.025571623766986816,0.04026143155240348,0.085418319479379,0.08868122447969301,0.1241553377897488,0.04543684493795452,-0.0617273612503553,-0.08187042334677008
COL14A1,-0.003059850319214034,0.003053032443321083,-0.02440233855476172,0.040954786490135515,0.031720741601866095,0.05108984408316724,0.001241536259194722,-0.022036940407965163,0.008903317490053592,0.048137319948397546,0.08427954189233006,0.07546533495512144,-0.0014538986555493593,-0.06829394895713976,0.07565103126771382,0.11339326547659963,,0.05451643336421863,0.053114832711636376,
HLA-A,0.0510200771915062,0.06840799600961725,0.0654255192040739,0.02414844917825337,0.05661743649620083,0.2379292670471248,0.07055498031768836,0.1198093640259132,-0.0497010509843695,-0.08951243410998398,0.11475704708778274,-0.03711453537488408,-0.010531661761272664,-0.06672611734747333,0.09449878899071576,0.06081108529548855,0.1677404307658571,-0.034044596040348866,0.018844609062414155,-0.017750722888615424
CD5L,0.01792742649370678,-0.020222493802483723,0.04654356779793393,,,,,0.026234624411848116,,,,-0.007286263249506952,,,,,,,,
FGF18,,-0.018297701796351096,,-0.01300440095856382,-0.011302851387531256,,-0.0007995746242618458,,-0.020906023621146377,,,,0.017293460892328565,0.03489460864300093,,-0.013399080662404859,,0.026402621087448994,0.03585424231143201,
ADM,0.01862781593023576,0.03528547326719322,-0.010820074676787727,0.011619985387223086,0.014361984510597363,0.08672464352290869,-0.03350709308969451,0.02447611901418248,-0.04641925960138314,-0.04836689182256285,0.05100021537447722,-0.07320396935395769,-0.0708711567756119,-0.21041760444223834,0.03438619423770297,0.01970754291529254,0.016711898431162858,0.024965959324394597,0.13734452104300054,-0.017690579147614394
CCL15,,0.04864507700317653,,,,,,,,,,,,,,,,-0.05545112369577882,,
GNAI2,0.038331690341134886,-0.011623750313219652,0.016196709138457135,-0.0029727154670306667,0.04026553774531469,0.16957428189041868,0.014997052863790725,0.017957651367077148,0.0011344171748843227,-0.06675012402219738,-0.03539481480354198,0.014162319761218841,0.003964985555019849,0.011945706432469788,-0.013509028727750753,0.016989241837866723,0.022733866594551615,0.005450505395086907,0.09603506186228741,0.06971590773257084
HDC,,,,,,0.061401385518624965,,,,,-0.012174072209693772,,,,,,,0.09432340704567961,-0.00016433478692841048,
COL11A1,-0.02614324392916639,0.008434198475275413,-0.04890410810866426,0.04204286294739108,-0.032883402644168815,-0.0694384209322401,-0.004968702693409751,-0.07170580502363486,-0.015261288937455474,0.13606537650418266,,0.010814039062759186,0.020868283191898186,-0.07795162195404505,-0.019097666547299195,0.035216192931474204,,0.06652873032908112,0.043199919384853736,0.07125407836833454
NUCB2,-0.06170930803860781,-0.02660346191923958,-0.03365186890204127,0.018799401523228353,0.0046983139272065,0.10532298119177896,-0.010432660770559397,0.016618404037972368,0.017652108214102787,-0.06534549361677751,0.014815749523837563,-0.011337412444869178,-0.0064075536457122535,-0.0008459448752531803,0.037215251378095046,0.00965675068141538,0.10944195870284842,0.02782486051725501,0.012213850673858558,-0.032090286214895646
FGF16,,,,,,,,,,,,,,,,,,,0.0006974552463923703,
CXCL1,,-0.01172933512284177,-0.020977981368795976,-0.00464827145413488,0.11450327453048884,0.0572836390295654,-0.0023761457553028212,0.13248236403143274,0.15323485860660702,-0.04199313989940789,-0.0030098465569202704,,0.033453032545309985,-0.06910321941041848,-0.0392476019801067,0.0016939125184637816,0.10689349728139577,0.08710235367071825,0.05862397689362291,0.09945151895248118
VCAN,-0.05859492281841743,0.0039368805778209745,-0.014147139778039938,-0.010118191195884923,-0.05477488052473948,0.11240129669073823,0.03213341606744315,-0.0523864689051487,0.05658179458774364,-0.06872780233349639,-0.08416670562860253,-0.052434103619425056,0.03426389252315729,0.049085184092713105,-0.006292772640498139,-0.05521421505068776,0.032604549372604374,-0.07679241448182764,0.05475514650865193,0.15758614311804678
MMP7,,0.06244723986784889,,-0.025853633701992857,,0.030310525897629885,0.03454647673037192,0.03765810088161228,0.005709778473237841,-0.08004705310588212,,,0.07260432126368155,0.013675840504785874,,0.029603017125928197,,-0.01639957646288275,0.04868105756546346,
PTPN6,0.002473159866710453,-0.030982423074880375,0.013141660433142533,-0.016594834731189417,0.052224851768880184,0.12379103092093548,0.030710545120781998,0.06438909409427533,0.028777010225055133,-0.0595443154226369,0.01724712504412396,0.020598020363648856,0.02600358020082258,0.06918837591294244,0.0201399859802139,0.03433962785369562,0.020617655294683308,0.12262891208193907,0.054506958819657295,-0.06600787574965458
PTGS2,-0.012427047355425502,0.060291812839743365,0.06866047257895798,-0.0014967171148829504,0.028344337204398325,-0.16544463762573772,0.01583197204941521,-0.0747127612459445,-0.037209728791821946,-0.030696187187581346,-0.01550008099027116,-0.09425355769187868,-0.06354376700580655,-0.046171281358332816,0.004756328402084559,0.03583196549912374,0.07951288248196756,0.016484388326805797,0.06011910071784558,0.023011210056752537
XCL1,-0.020271563559442374,0.05598014876707776,,0.06570169871671327,-0.03016198421248438,,0.0016098277608128178,0.0611397329297044,0.008145154422276524,,,,,,,,,,0.01751830693715452,
CD58,0.014370099522030303,0.052648522296244823,0.023389803663136838,-0.010127759624378826,0.1450116732159776,0.1746054677817572,0.03748229950547108,-0.004782001622789405,0.11520213772068827,-0.010575322530512724,0.004732476786105428,0.05973714237744666,0.05137681881605178,0.09407468586589264,0.08433970715197883,0.04743799689859035,0.02198942263568558,0.032074209273202446,0.007487675025052208,-0.011872648427073735
TNFSF14,-0.005184147883184932,0.08292557341916076,0.00756167147124311,0.043909745285043066,0.018513863700007138,0.05922920008939206,0.012175139863344593,0.09130731583804184,,-0.008377076403407383,,0.04573657934166658,-0.04167884325587639,0.013486972134039137,0.021863930566177855,0.020887423438122305,0.02627578091164044,0.031171592473391532,0.029766859687904955,0.09797055421221963
CNTN4,,-0.039256577865583876,-0.01712707988066526,-0.025428754400946735,-0.03567875010423776,-0.07503557768275983,0.052595792152951626,-0.088572508315081,,,,-0.045663547964923015,-0.021424663544671388,0.005158554983397882,0.013693267617568085,0.036921440593548745,0.007729526531286679,0.013726177216396311,-0.021144126555894833,-0.002331093117593944
NTF4,,,,0.013879527619865299,,,,,,,,,,,,,,,,
INSL3,,-0.019851481772073534,,-0.013004398407826474,,,0.08355737118223766,,,,,,0.11802755990648785,-0.007607414901527542,,0.003543022536169878,,0.012194930173121243,,
BTLA,,,,-0.020641932367872737,0.0045577079620709405,,,,,,,-0.001641134459573009,,,,,,-0.012409833905048573,,
MFNG,-0.055587151827724696,0.0714308427713648,0.05733987334905403,-0.014239183721121002,0.019957400910800945,0.14468340675040836,-0.016966280836872377,0.009458807716448891,0.028980372148895327,-0.0686133911009656,-0.026877329258843365,0.041369378533208816,0.036227359905786884,0.09970532434412022,-0.007991668584572275,0.0041036111488649395,0.16762472161338637,0.13291907563473104,0.042620527948052905,0.01767788803560804
ICAM1,0.049512962676776115,0.013367460433852816,0.013430327193915962,-0.024604268723091606,0.10672354401477574,0.13183134404361765,0.04203145357734451,0.06092872210071839,0.07048504811942626,-0.002042269233567665,-0.05464416158383314,0.0288302139862798,0.02063894705430856,-0.018497638758543877,0.05428515178350203,0.03880604481952775,-0.11173702536432743,-0.026679876699598416,0.08626793932937747,-0.039314745154591324
PROS1,0.04625125643463379,0.058367913540575626,-0.015918832839429985,-0.0004186347464741649,0.06072583734107899,0.15975203446310923,-0.073607544021343,0.12294199429427606,0.06107247255221722,-0.023201160754207546,0.03771199285409474,0.08990683644711274,0.04795990205735115,-0.0017112273972034206,0.08189027064185085,0.10015328883453044,-0.0015001855485056443,-0.002300106679714285,0.03734939393337993,0.025660751415538155
CLCF1,-0.01560669041092385,0.04962340133437124,0.0029525020381969817,-0.005715685001884638,0.08114236704958237,0.026220038081858077,0.04967904220825166,-0.039152087818449956,0.07492332967450914,-0.07521664601728122,0.05205830950094449,0.16443542765539312,0.05695686824600478,0.04326692907652195,0.068123371193758,0.04603410227363801,0.09595332386070005,0.020618801908653787,0.0456993332570742,
PSAP,0.037681820019611977,0.08417935518836428,0.07992800114126797,0.1064161193137937,-0.013727221610169232,-0.10373958375960758,0.07464672339583397,0.06378751491158345,-0.018057480910108656,-0.12044693033472541,0.08073763657518772,-0.023858318214242752,-0.008089279407940183,0.027006711970250865,0.008865451214088941,0.09927122452529104,0.06707624321577542,0.026215083820199245,-0.04028391197778673,0.010135983943554468
EFEMP1,-0.04394905801259046,0.0805704687713359,0.03220237139035902,0.019807295276463164,0.1000012831648396,0.12226497742200813,0.04349392305594369,0.07454276440688135,0.04905369074280517,-0.08542566024280647,-0.05791836563948725,0.05431895530809607,0.13448558780788836,0.09759768265310029,0.027248784392648422,0.04340460796626359,0.09166082299072645,-0.02843819087235716,0.12807084172157268,-0.003215569200110269
C1QTNF1,0.00472928087017604,0.038411231299868565,0.0529010117684777,0.023641046165994408,0.03162923612010344,0.13188778939557327,0.035881514731606654,-0.05337302944179922,0.016452442498319515,-0.0357051231731609,0.13613570946557665,0.046358949677651445,0.024578604145307374,-0.045409189903128915,0.07405180992551624,-0.0011248107718919518,0.014681916531645307,-0.031244008325434145,0.11189198040498191,-0.02403706310677473
ALB,-0.03051836469430297,0.003693212004124143,-0.01705217451564845,0.015615806236076965,0.03908910464219816,-0.05435324889751813,0.05192289976018101,0.1361858137249678,-0.019059550260606538,0.016059266958947018,-0.010194864435919394,-0.0043100971832052415,0.05683944295628373,0.06432829236183261,-0.021884317925133897,-0.032531750256339934,0.06198886142804377,-0.003420654740668498,-0.058768454377535584,0.023676812732931186
CCL13,,,,,,,,,-0.002430123642765012,,,,-0.011989486926342247,,,0.01037563748989644,,,,
EFNA3,0.01189566883705854,-0.012988124779530994,-0.025375974382581212,0.04380282730760295,0.035092973180615786,-0.10435722265785148,-0.008770710722973,-0.052236803144469254,-0.04402283429174142,0.05798532073286714,-6.423295242300883e-05,-0.05034642989581311,0.0011099348348887646,0.02536006807024715,0.019997029685305576,0.030389518361547355,0.06638986812138571,0.07294686596017723,-0.05056464702542869,-0.055394830886784485
DRAXIN,-0.023924293818660493,0.004165154459581736,-0.007164875335168226,0.029064851043474203,0.018078730834988548,0.18676352135246793,0.016539713408262945,-0.05292845484404143,0.03285379670328526,-0.10687430111930603,-0.04986484473472258,0.10098184580124905,-0.03472688466419989,-0.0065530774548240665,0.04463017122986004,-0.0885934684491579,0.04682371594107489,0.14499418468153588,0.008864103045441166,-0.04887295677915966
RAET1L,,-0.015464497095792675,,,,,,,,,,,,-0.010508795172298425,,-0.02079349976347588,,,,
NPTX2,-0.05304388647968341,-0.051332756058488554,-0.0038515896180346585,0.007525312944274439,-0.06348051393187921,-0.15852439244376934,-0.016497784971646404,0.07360427254797823,0.21029416601352122,-0.051044204307774385,,-0.02598098577566982,0.060040502680949244,0.10402998611189132,-0.0768482337255884,0.11538070903454814,0.07100181677850886,0.015597719263193184,0.012289618274370289,0.05973036733653629
FGF11,0.005795807525666614,0.004646425854274865,-0.004294637562674812,0.01901657030523067,-0.005226257083677582,0.16263059326518395,0.0022755196337989154,0.022991067402821773,-0.03812876631304757,-0.06033663816337565,0.048744340936465166,0.12699793297021217,-0.04496226305797831,-0.032279173806606574,0.007275829076718986,-0.03390925499872213,0.001796784020261756,0.058667641414115825,0.10304364746501345,0.0075590656209413845
CD59,0.02330110506496563,0.07653525793049455,-0.01876819479759027,0.0021159037744245338,0.024702774712552503,-0.11531304213289427,0.04723899349014198,0.057412150869357435,0.0391266724818076,0.10381756944510111,-0.00954547117818251,0.07718197828387896,0.07288038166785564,0.05761960904758601,0.03675250257411732,0.13259868527114577,-0.020433007200255576,-0.07469639190669043,-0.09061151760106519,-0.03683857193812455
COL9A2,0.005801257051431248,-0.005890463148806365,-0.029419516314846482,-0.0003437862462421344,-0.0029893340192491532,0.024497009034276405,0.0035817179623443395,0.027705050337009898,0.07236877362013022,0.13924376274506636,0.07848225883787241,0.05112994737737131,-0.023234056966540847,0.1375232882141875,0.06147864382648318,-0.06567892480807068,0.10003078826653011,0.08151676808784267,-0.031210439785755276,-0.02703286488970749
DLL3,0.06231872212184925,-0.08936332591631306,-0.009286051892546185,-0.007714393703358379,-0.079902410229382,0.08382693292386907,0.04181939615217152,-0.008510405320661956,-0.024423281957949492,0.018223022010691193,0.045682574303687,0.08600305253136377,0.015967271762420566,0.1382118436146223,0.011707207199079622,-0.04057430975547936,0.1030108253010247,0.11139491322408134,-0.015727918089296834,0.003284858600428737
FGF5,,,,,,-0.04328118611798345,,-0.037183915927906534,0.049520514321562265,,,,,,,,,0.02515246014851525,0.01245683895672535,
LIN7C,-0.04429596139913676,0.03090749875503312,-0.04054810309779342,0.04633247673789231,-0.0065223621102257065,0.06665459776097667,0.015444816289385769,-0.0036864739896897898,0.02790984864790055,-0.059412315228959116,0.04447071761327827,0.010973936068008913,0.04063313231394646,0.040581428225659674,0.012180008339009786,0.02232348063235004,0.026820244964679395,0.07910577917143509,0.0005098073527356582,-0.057221257452903226
GDF7,0.13233018989488407,0.023032208640673648,-0.018378575454863405,0.026515485498445512,,-0.007932883626234363,0.002551250664780825,-0.025474501516442656,,,,0.06354026246334206,,-0.011722887407428544,0.03773250912039329,-0.03487587684423443,,0.012021917057880159,-0.01369044206854372,
PSPN,0.01623173782522709,-0.0025459408595074847,0.008792446965760472,0.015807860168095062,-0.05637248200037277,-0.00799625716424369,0.034936218448948134,-0.07465027846240223,0.01803390524623081,0.04466850014201287,-0.015861010151104887,0.059442453833678174,-0.011855776381322528,0.11626946947372695,0.13380741416422037,0.02343701261925534,0.032812858078859385,0.07812444017366332,-0.013613337075089995,0.016850793863590917
ANGPT1,-0.0026480127006332996,0.06199600313069638,-0.050480994298286994,-0.00348477472588734,0.07158129430171827,0.10650020521787688,0.03699198999609685,0.024717253726631,0.055756894425009834,-0.03168157759950695,-0.04472160162927894,0.09703453782492315,-0.0111729792676646,0.027724188596572455,0.09298506689945284,0.017033543212907804,-0.06060659367497939,0.07119850251864097,-0.005798337063770033,0.02232086934255748
PNOC,-0.02965266466488673,-0.07613910109755989,0.01599169828752441,-0.021674444838465118,-0.06007571949493246,-0.1393370180594741,0.007308086366693171,-0.01605595179907794,0.021178302647224763,,,,,0.06633900851450478,,0.013325602300899266,0.11207980656512978,0.04820317058635704,-0.04976130484612327,0.004341519539498806
L1CAM,-0.03153080151291421,0.002246772277052853,-0.0619071130641403,-0.032564523194352595,-0.00470789578628985,-0.11937569075150091,0.04881560258222679,-0.07491541441333946,0.029015796105634463,-0.048109321060945315,0.06367969613036514,-0.013921156871446147,0.01691977080099873,-0.102992002192669,0.055012299851631766,-0.0034995163493945214,0.025087630684471677,0.06867074487119466,-0.06333664641131939,-0.05077065436415767
APOA1,-0.04422448406426368,0.08104246849452507,-0.025451859729535835,0.007943556146367733,-0.0483937214375505,0.06356449985077942,-0.030881391216544,-0.038717710291239084,-0.006467781831096494,-0.05120243247059748,-0.023814946973923216,0.006300451947944141,0.042451021575134126,0.09195971544391687,0.07203280823209958,-0.019740420284948434,,0.0017746674742780226,-0.02183045601125774,-0.031410499562818044
PSEN1,-0.031248922970535668,0.05619434543224017,0.013155810086329968,0.00927721372200799,-0.041193778616385755,0.07431043484249336,0.0022394371132747346,0.03665751938752296,0.03527137516333662,-0.07311990611139314,-0.04667310578743215,-0.037397117115836744,0.005936474086547891,0.06360894227758455,0.005745169661556265,0.023990784169717082,0.07465106661075177,0.043452837564341144,0.025894931715310723,-0.03567075278168139
CALM2,-0.002838554837980988,-0.022599594657472095,-0.024611620733732055,-0.007262398181376484,-0.03114082568464335,-0.23967250597495351,0.07220141569493038,-0.10073131442559809,0.06481554780137212,0.0773871138721981,0.044480502372372756,-0.0634967979256605,0.10062553795031717,0.14294575772483487,-0.02192345849435507,-0.0001978743211427976,0.08249165535977096,0.08465121955522745,-0.07447143050217453,0.01745845393743268
CLEC2B,-0.002701442140693,0.04371505295025274,-0.0015150655626945597,-0.019564323683663464,0.07523651066269181,0.1863914197020877,0.006934016265964912,0.0842053258434808,0.04370488958469599,0.01983049136341492,-0.02532628754143038,-0.05633260238736759,0.03937379286548285,0.04484524628283958,0.08702100669838367,0.04344998705511643,0.011307168726353895,0.09705574419247266,0.005957992454551162,-0.037332786940129196
NTNG1,-0.06515279308520319,-0.026590206967505498,-0.02594984052198816,-0.0158427923386948,0.052564989120896924,0.012399977676143058,-0.008324122612413946,-0.017982384315383487,0.05609139796872549,-0.006228427551632133,0.04209200168224445,0.060641005486661174,0.07176631236232511,0.1301616262299301,0.050384355132616,0.03935513234325643,-0.04379581386752851,0.1001272057451268,-0.01595361506348287,-0.03778453379723482
LRIG1,-0.05626065606574321,0.044063864236169065,0.011636173440288408,-0.02636183108015879,-0.05599298602404348,0.10969347580060168,0.009481724891846215,0.02151567172804142,-0.07666732154311426,-0.0057919316244675455,-0.06275406112457838,0.14090860392535268,0.043439653045190145,0.1515944131315774,0.14112067756615632,0.006799211757257997,-0.006973573232145563,0.01903487401504761,-0.07443895087112051,0.0077033125481542905
CPAMD8,-0.018475891652303563,-0.019641026848075553,,-0.01538188286435324,-0.03829555654549271,-0.039153657477658865,0.06945511321483802,0.06083968153445766,,,-0.023309324677013327,0.01760788083670608,,0.04449190027203498,0.0635358506505861,,-0.0027488520787973805,0.0013065819684234198,0.0048114982258147055,-0.08947431760262017
GHRL,0.004221063209115572,0.07224517272277074,0.005528547000605494,-0.008780078539659298,-0.04672045112715491,-0.02841201686221538,0.034289771865617845,0.010439586256390946,,0.0045457572752059805,0.015737644883791712,0.038925561621548935,,,0.015203553314801279,-0.037725032003508484,,-0.008170575588983715,-0.0454380575083606,
NPY,0.00800920007386456,0.07485693000391529,0.0032195652523529564,0.006471519505855991,-0.021361547931208938,-0.08547323598074329,0.04035360308193074,0.037155109275005996,,-0.04388399534895577,,-0.03099543056334635,0.08361575357113561,0.05133052296768076,0.037687958074965056,0.012800258426967949,-0.035396597320963376,0.002681434284293947,-0.05437955620189484,0.11566940793684294
MMP2,0.05766723113134638,0.01709758176585901,-0.002118307097760756,-0.0376923640601625,0.008532385388847957,0.1612543705747648,-0.01268514227400214,0.054804690362174675,-0.06635743890906683,0.054234543633499534,0.06580459769978708,0.10510006372563313,0.08787247648476192,0.10714246562867978,0.14910095958632602,0.011478792030314142,0.12321963852190272,0.05601979583128984,0.03616202318103228,-0.07214074777356215
LHB,,,,-0.013396458331023597,,,,,,,,,,,,,,,,
PPY,,-0.026076198140935467,,-0.023319326834569512,,,-0.03295234291043032,,-0.01762923408150146,,,,-0.05108983614137756,-0.021305027124216416,,-0.0012290983624502286,,0.018425564350678898,0.03125640302851152,
ALKAL2,0.00680694834733998,0.068160936082042,-0.014751817952946868,-0.013201828686361796,,-0.04439373539155523,-0.026535861318370785,0.07017924276766656,-0.03530794393861261,0.001990652539781471,,-0.029959098333292463,0.03259908286375186,0.09516164563857239,0.09266856528376871,0.04224535932025029,,0.014141319116801405,0.07673579415723651,0.0691147561969194
CSF1,0.07724038119051053,0.10634015353584138,-0.044617780189919486,-0.0021932394395761446,0.02875215762327379,0.1271266205704952,0.015502471234551646,0.09241383525647977,0.0913726153122024,-0.0038569695755187768,-0.06862512861115733,0.04511163665113328,0.08469793306748928,0.005570240924145144,0.09780524935015773,-0.07927144520650757,-0.048798279020273075,0.02870251277809343,0.03714168592669423,0.03786925005632668
SEMA4C,-0.006996999192622422,0.04681368924118605,0.004786611092136309,-0.013326428301722926,-0.006978613916598647,0.021580274637218812,0.04813154541804871,0.08501433762322229,0.06824778178105101,-0.04599000362867308,0.03968370760441132,0.03367462720066527,0.06263167768664613,0.034462948783926806,0.011500234804143562,0.017301267135299458,-0.01297741980839797,0.09169642507333424,-0.0468736385512644,0.03967699803797086
BMP8A,,,,,,,,,,,,,,,,,,-0.01924922813967762,,
ICAM2,-0.03130004886787493,0.020883940444133577,-0.017067197506728988,-0.029791088540767098,0.002059651517121786,0.11774114322167167,-0.017766692717329474,0.014774305064571024,0.03149039994331603,-0.026167201494578986,0.14878825514831417,0.09114198662352847,0.03596384270097179,0.13929928040679732,-0.006795817643963409,0.011844793074180147,-0.033812277377446034,0.023736632264542677,-0.05548554523500869,0.10078021195545843
SYTL3,-0.050489013369427,0.058316802213924476,0.0010271467476961464,0.005987008906849223,0.004416989226279667,0.06776953298741993,-0.0031885238983976032,0.05480471008345654,0.018723266341475146,-0.05024311067132003,0.024950371587374835,-0.019086367802778347,0.03796819392676823,0.0692490818742911,0.07065819435489129,-0.010243685215547542,-0.05932496360504429,0.006010664840091337,0.06749005616145495,
IL1A,-0.02146868916068278,-0.02242163787891883,-0.02943525094266959,-0.03619910798995113,-0.0514052100759286,0.10432605324680226,-0.036109419362853785,0.026618826939879672,,-0.05788067256012113,-0.03209378089482551,0.013756155474071548,-0.01886893420036389,-0.039432263569816516,0.025631408853909056,-0.01124640476169623,-0.08258126275397529,0.06658560392202684,0.036634738287261784,0.052544497214977316
HLA-G,,0.005854260737325412,,0.1078105115607747,,,,,,-0.05000534833746205,-0.04772534306239321,,-0.03211936049698275,-0.06530647805953269,,0.017176830290842413,,,,
PGF,0.06468956184631214,0.08243788337991145,0.03843986197526245,-0.00714083745338605,-0.00041508024601040244,0.1429499970472571,-0.006761404995578995,0.008784288286621896,0.045698760192271856,0.031186416222501984,0.11239650652074343,0.12605435133435702,0.034966270839308665,0.13419143892299112,0.08257705699389391,0.08630999817791286,0.08399191737780398,0.03272234668189717,-0.06895593430849795,-0.029539867279278143
LGALS8,-0.05762886854903062,-0.010835996310232368,0.03896268629532492,-0.008932692616882296,0.021268214710311095,0.0990539668154166,-0.009810249620944025,-0.009137098125488317,0.06650816002409968,-0.03412939204006808,-0.05275246453716971,0.04735614422762523,0.03201858238584637,0.03471295218779501,0.10862727808948619,-0.045870796906644556,0.04660014376285729,0.017100670221138686,-0.05125222472360072,-0.07678990012568136
DKK3,-0.06086923486565364,-0.0020301658670776445,-0.03276197128959737,0.030686129910202142,-0.10205181042540551,-0.1783399422127727,-0.014309149501842928,-0.13150405401261625,0.036309565608392776,0.03916150405802473,0.013404017770141406,0.003022500991729296,0.037087994320207165,0.04972441659819496,0.047278265591746846,0.061036255151957854,0.07638965408149273,0.014654829444975025,-0.17659211109901118,-0.0190062868499755
COL16A1,0.03915756662502604,0.03330513673217125,-0.03022072582568859,-0.019436478222636337,-0.06826634739584624,-0.0006038195185946524,0.016917630868808767,0.08489006805299834,0.08953618694381832,-0.057071729704695595,0.08475775492467756,-0.030745014622884512,0.04339731542188323,0.0326852832214275,0.13763938211239207,0.002760850405437127,0.0947097727608589,0.053475601032496496,-0.006796044697321573,-0.02704435147442019
TPH1,0.006744594962233497,0.02101228490755889,,-0.0020855796794636743,0.025120632215488194,-0.021568393555137285,-0.027381507504919123,,,0.02026429345680941,0.007935530359717244,,0.06801817237555492,0.0010790312337802142,0.08231389941162064,-0.001689862647298053,,0.06456031973020265,-0.012324332605371633,-0.030038775641995672
TNC,-0.046278636007025004,0.08519309473198679,0.007598338545047966,-0.01460201044435343,0.12269907862440736,0.19793413848220703,-0.040165335611280606,0.08095143790366748,-0.08708286403625058,-0.07975514750401734,-0.009703723187194079,0.11720551578079264,0.07022409768584575,-0.024529164835123032,0.0922569918155401,0.011058516431017193,0.026800805451951744,-0.003833919804910412,0.08766394304606344,0.06665959010355113
TNFSF9,-0.01847588288334478,-0.031069770476750216,0.028043964056490234,0.0017156781831687972,-0.03875746662699177,-0.07605360133112847,-0.035364048019846446,0.05558098643766938,0.06464024939087189,,0.010030708211368174,-0.03525113512046062,-0.011174152198374098,-0.0020771295658869367,0.006162131838875047,0.036135130343306655,0.12330594692968758,0.053245538198415154,0.03914046630656826,0.23864160435362824
C4A,,,-0.014537255364830668,-0.015882278717294137,,,-0.00028209539647197114,0.006437684131808496,-0.02090603496625469,-0.05872315232810214,,,0.10695464119073354,,-0.004676668830824029,-0.03524370037782612,0.2638454909404355,0.03098796659346684,,
CNTN2,-0.007032904336713348,-0.05441555617334479,0.03343184924187992,0.019912424171989997,-0.045426311685879156,-0.03188694875346004,-0.03288456198441914,0.11364159922234467,-0.022136155731920428,-0.045540505329726,0.0881035908779489,-0.03438411150920372,0.06408599068365582,0.09647838996507141,-0.07552970942606364,-0.008528577244146658,0.016155394820120926,-0.005408799333184032,-0.09855265971442223,-0.08785335951942375
F7,,-0.01704567330427328,,,,-0.02795552203315476,,,-0.019059552935136954,,,,-0.0453430050528369,,,0.07361056366498098,,,-0.037210307312406134,
