,UKF266,UKF304,ZH8811Bbulk,ZH8812bulk,ZH881T1
LGALS3BP,0.07257531474234824,-0.006495710390590353,-0.09407560220275629,0.048236222484694835,-0.0338316389703299
LAMB1,0.11459355949235485,-0.07010687338896361,-0.09326742249820853,0.03546120368849016,-0.02546112321777727
SPTBN2,0.01760257062939458,0.032971781926027545,0.03663569934307623,-0.01336058448078685,0.021578507560927294
COL1A2,0.09116808749481974,0.01299942035944436,-0.07239819102446338,-0.0006372512295225052,-0.04377040959125112
WNT11,,,0.08588508350461496,,-0.03828358346708401
LGALS1,-0.0264501573300119,-0.050777965881917596,-0.14991977128927447,-0.05570152369803124,-0.12042182039817238
BCAN,0.16259470007939256,0.059397817316830075,0.16495064999923426,-0.031967442299844315,0.05130385432152938
ANOS1,0.03212104097333615,0.052299911809307056,0.1301009798192773,0.025875772568947186,0.008053906424782103
EDA,0.15820094907389323,-0.023673423760479775,0.050648886846154755,-0.022482006626104497,0.0972897110924983
FGF22,-0.025500048852346333,-0.013201963259163698,0.0036553631776418396,0.012873802664318451,-0.00029015943777478296
SHANK1,-0.01377193315660202,-0.01421921740563296,0.011659161556345726,,-0.017302515708286482
NPVF,,,-0.016687420825715848,,
TGFB1,,-0.01684465154911443,-0.03712060648280973,-0.028623498414301365,0.010218075800766908
MSTN,-0.014537791268856157,,0.02720615608693792,0.002555710224931019,0.09665623448310434
WNT4,0.0787391426880394,0.023280577500121153,0.0019132278062673062,-0.019145609078065156,-0.028414564265588704
TNFSF4,0.02641809317370513,0.082842948630078,0.009127999004762395,-0.02949658934981594,-0.013152770922907822
NTN1,0.18694815705228818,-0.040312480800323326,0.09466204470420611,0.043459060598068214,-0.04445775918231014
CXCL12,0.0469600078362593,0.07091032604460719,-0.06336330301146807,0.00338209475699618,-0.04773234206460808
GNRH1,0.012685686588097773,-0.022142149925946993,-0.026120175876980907,-0.01940064921008781,-0.025706665864931737
FGF8,-0.001036108224514473,,-0.0230334600652543,,-0.032875121031881685
RIMS1,-0.01594656524356656,0.018509814308946607,0.0026027778735302266,-0.006360049031024549,0.049261039946346216
FGF14,0.07012373936789659,-0.08129641125441746,0.032223481339538625,0.005262716269718766,-0.017908397494987897
IGF1,-0.016332915885187854,-0.06894897709461739,0.03313022519572418,0.05226209837044479,0.012688526745944461
TNFSF10,-0.020681641842578456,0.004294428944129682,0.005414231261850001,0.017607277212581558,-0.001348446260359619
GDF5,0.028534280895811583,0.08873074374973171,0.03377241439099275,0.04131992362427274,0.02082147285834649
CHAD,-0.0277302731400703,,0.09847456751526301,-0.0215707489857128,-0.02539672318644641
RGMA,0.04799336223368217,-0.04095297102873465,0.07603559320222013,0.06887537350490182,0.030446768239688768
WNT16,-0.01887808786939455,-0.029893711240494353,,0.17576333541667127,0.14246745831464813
CX3CL1,0.006656031991665501,0.054869533428118435,-0.02577928364932325,0.011135788159886154,-0.025142446022065824
FGF1,-0.08873024512199901,0.05658946065417181,0.06113242151244705,0.0634964601844734,0.040185140807539224
ALOX5AP,0.0013890480907323532,-0.03943808479231974,-0.08710270437972317,-0.04406493309465911,-0.010039899848561086
IL1RN,0.15238078099875857,-0.010730175209569509,-0.04163978917026237,,-0.0366224482621823
PCSK9,,,-0.017693276566472387,,-0.015771350196818742
NPW,0.01850148033857583,,-0.013958917960199622,-0.019901651506357535,0.03914375101767898
CXCL9,,-0.0199350537759202,,0.06628115958617814,
ANGPTL4,0.011975327671573057,0.022346924617698702,-0.14172535865762423,-0.06756566880162755,-0.025238633014746374
UCN2,,,-0.030734793475559623,,0.06570776994783717
COL4A3,,,-0.014001050752268934,-0.0036457488935352934,-0.024925455326387586
NRG3,-0.05914971409044938,-0.0225749151219058,0.10649283076488733,0.05195482044534593,0.008184822870587985
IL23A,,,-0.022723261365774832,,
COLQ,0.11100467955196332,0.02436609405924073,0.14320530223673733,-0.04496991885042435,0.03776299295294457
SCGB1A1,,,-0.022250831654060433,,0.0021991820367965632
TNFSF12,-0.007903919374134219,0.0001572483553843899,-0.013491974250985672,0.00865423368951173,0.005287268908926849
DKK2,0.029323781859659274,-0.0047899243845198605,,,-0.0210037319307969
FYN,0.14610898922818114,0.036951519187137884,0.16025405586323646,0.004242124263797887,0.05674537876651582
ACE,0.08050207314684969,-0.014519386922456017,0.13553096152719388,0.00347746410786785,0.07120089876468538
IL18,0.04231737214212383,0.006947210355377902,0.046503525585321316,0.042387160532920916,0.034785793202818674
PPBP,,,-0.02094481514579761,0.10747887270617089,
CCL27,,0.019850167488455313,0.12474223522125082,-0.02460013293762073,-0.0069577477686674615
SERPING1,-0.027352948924845646,0.02669199924973367,-0.06337798447921801,-0.0427404685711618,0.019279697881291503
AZGP1,0.06248842553076995,0.00601282074544345,0.0018287231536363126,0.06665541783241781,0.004922616088391369
INHA,0.10644322174791045,0.031809694254317865,-0.0013955392202255588,-0.019901651388395728,0.018565738293851625
SEMA3G,0.05501510695748005,0.1269615936086962,,-0.018360801149211726,-0.026165501042867453
OXT,,,,,-0.015280422597880244
COL6A1,0.06457509902236816,-0.04625117266733438,-0.1275504659456511,-0.03903130505584867,-0.04989414291649303
FGF17,0.014191109900918436,-0.03516538390359707,0.059477535746100416,,-0.003919370282718579
TNFSF8,,,0.0015602447441160833,-0.017819742648557006,-0.0162481340375146
FGF20,-0.016812406286868333,0.04423017934635134,0.03634867343714548,-0.0013433254102654716,0.04472892087302159
ICAM3,0.08802395542091916,-0.013064992624611579,0.03865497458317424,-0.03041839317628799,0.029583850836459487
LAMA4,0.07209803663263957,0.056690091526551474,-0.03350313088841352,-0.0022818001591122057,-0.020910812696240174
DLL4,0.05837754641136983,-0.02781234035474841,0.06374815836907324,0.006217960042348494,0.0307002556681313
SEMA3A,-0.0004360191296037258,-0.0045265615655389335,0.03591625170971738,-0.030530254428114294,-0.019064526269428225
RLN2,0.03583010422641758,-0.025816356639567543,,-0.02967106401669867,-0.0178215453105136
C5,0.17037114401417258,0.0019149398075750718,0.04782195209289683,-0.04350353103459774,-0.016565441735815055
COMP,,,,-0.02133961965000294,
C1QA,0.04406603005914378,-0.01492746486933992,-0.09446400659178827,-0.042162956460874076,-0.03265735299186209
UTS2B,0.009895866425497921,,,,
COL9A3,0.15712903638385217,-0.04166802225178998,0.12448269702516106,-0.022048748924292774,-0.06480593816719102
DLK1,-0.018650532388037683,,,,
HGF,0.0032228460693077055,0.01896567654544291,-0.023369828397994976,0.06973273278477357,-0.02690690951604608
P4HB,0.10801005007440745,0.03632770530710515,-0.1505833044752718,0.08911007213892858,-0.08851006170176984
ADCYAP1,-0.018582497934232618,0.0018499300435391424,-0.05365637657952397,-0.02182303836902231,-0.005527068036579149
GREM1,0.03430010628454811,0.01595473687102167,-0.05092602911783395,0.0599175991549364,0.06434852750947863
EGF,0.03918375424205473,-0.028660434834671334,-0.016893065939341582,-0.038968418143385974,0.010829381514843356
VEGFB,0.043960678878245174,0.03978085264123813,-0.06575097037812662,-0.0035763568885247244,-0.021052004349452834
FARP2,0.09040977803223023,-0.040665289922215186,0.0872494372925523,-0.06152847996439849,-0.027301709382061487
BMP3,0.07492924964025859,-0.02187748839935284,,,
IHH,,,-0.02060673995903258,,-0.0176049096649062
LAMA2,0.016833949870948394,-0.04459746722416057,0.03110087776602002,-0.07852471253894813,-0.025183928341498334
SERPINC1,,,0.0788748477247924,,-0.017385734401338632
NRG1,0.022328258312606427,-0.017450530455747345,0.05183892588971001,,-0.021654902494515436
SPINK1,,,-0.037361330731880325,,-0.021370566181862505
EFEMP2,0.08974096257873948,-0.04265597360424336,-0.05791678724193392,-0.034173064983837736,-0.00714440896676171
SELPLG,-0.04307625455473745,0.008582273446380961,-0.016781360946322637,0.00022364993188143733,-0.02321649127943334
GDF6,0.020390753665276963,,0.016889743465548064,,0.05014780399297677
HLA-E,-0.016095087375820823,-0.014190530169591348,-0.098696812532398,0.002890923411717296,-0.025632473692669095
PTN,0.13951067296672143,0.02821033873504003,-0.026716703231380035,0.015411532652313284,-0.04443080631867161
CD274,0.034324918521196686,-0.03655722206437056,-0.02427992644033005,0.02561835938857129,-0.026947563728467343
CD14,0.019829330332790357,-0.01823076162119768,-0.10341169148969533,-0.05909552775561101,-0.06700059601065753
SFTPD,0.011154496273655775,,0.07515599197504952,-0.025208755672728067,-0.029537355428594956
SLIT1,0.09755716990498028,-0.032556001893118434,-0.007228469497030603,-0.03655251583643812,-0.04226072404799952
LPA,-0.01470167620408311,,,,
CNTF,,0.02682063156748795,,-0.0183608083945001,-0.01782154727571516
BST1,-0.023673746504940873,-0.023376403937512304,0.024951116184557837,0.05770022269721803,-0.05723446064951097
AGTRAP,0.07176298423856442,0.06700085835182366,-0.018318960399758697,0.029145427680608436,-0.04121183049175994
LAMC1,0.1310462022550679,0.004633839516337035,-0.056732945394089525,-0.024711771056715837,-0.036778279715136815
COL6A3,-0.008248393028088987,-0.04883596778503041,-0.057285680151585944,-0.03009318865438487,-0.023403320144090755
FN1,0.09388525334826191,0.04270327042630401,-0.06641873001571978,0.00017193102131266512,-0.01431553710843278
MIF,0.05120435333320159,-0.028743732603041364,-0.015483463924147085,0.05028156787626477,0.016883260581969827
JAG1,0.10689369230986492,0.04190025421884122,-0.04454386491782831,-0.01608934325747277,-0.05075171654853103
NID2,0.12300049291974861,-0.044490041648957965,0.014966906329066864,-0.022440331371875687,-0.02998638024202899
EFNB1,0.08866217946439116,0.04030096526712904,-0.04204441100457296,-0.0021504701509698666,0.046805126860365316
COL4A2,0.0827008085075287,-0.025751556245525713,-0.02751865498173243,0.002115876124160489,0.0018027565141046729
SPP1,0.10830714321324975,0.02169513780888975,-0.13949002221134832,-0.012960362946261366,-0.022164020526223058
PODXL2,0.010116573130129853,0.04628434071915438,0.08284969993075376,0.0040877499762042736,0.052547887040811044
FGF9,0.04900552811658075,0.00017017610712439948,0.09453046099061382,,0.0018807056124878116
ITIH2,-0.007558960601698363,0.031239512958576743,0.042497758771474374,-0.032473242192596764,-0.045773250507253754
ADAM10,0.004566154467305428,0.01328590269202572,0.01791431860786171,-0.07224473925937908,-0.010937587121940023
CFH,0.020326638564161625,0.04066176747095595,0.07609320287228491,-0.01880862111421836,-0.024847800637599463
COL4A5,0.020359967635761558,0.0335273611446463,0.050977967069706705,-0.056764853535398646,0.026176763613053843
LTBP3,0.06049464952106357,0.0174766324649734,-0.01682957955612465,-0.020337081558606484,-0.04733802613610559
GNB3,0.19883897952614635,-0.003604081970123162,0.04413783439066931,-0.031371235702713655,-0.05338382510308687
COL6A2,0.08853934450059096,0.05566125274805596,-0.1117840656677475,-0.003922529680371804,-0.0709652200477757
GDF9,0.05919310452361278,,0.06283906487919974,-0.02695523092635427,-0.019933785548468187
NCAM1,0.00581520725958087,0.02767124621566335,0.002928612608350961,-0.02849879375081949,0.03623336770073226
APOC2,0.09683748734284944,-0.0037841855443199695,0.06747750756741995,-0.010301618945278142,0.026140469659846226
BST2,-0.007969345596915603,0.0016651619976368005,0.017323419472252802,0.0331012105977107,0.0734570774776883
COL5A1,0.1675058579271128,0.016239842999581387,-0.09435070437676898,-0.003298005376895461,-0.07283167570213292
CALM3,-0.12406334431658038,-0.02708802744120693,0.1526536616103482,-0.03400036936216705,0.03116519366052732
THBS2,0.07687997087489896,-0.013254322805055856,-0.01646847038031907,0.013825605094129919,-0.008687128521035906
SERPINE2,-0.0024127678210006547,-0.026592865132425283,-0.11476698602841996,-0.020606566887841064,-0.03730021116468715
EFNB2,0.013398758536987528,-0.01962149020669942,-0.046503141039556564,-0.006970524524621838,0.006932448824256451
PROK1,0.10008661507032543,,-0.018648616415864877,-0.018360790471960278,0.07294564978199516
MMP9,0.08308205559132603,-0.030494441578522644,-0.05665352156257219,0.02756134612071315,-0.052591808929538734
NPPA,0.035016352384262976,-0.020223054530373288,0.1480880108805062,-0.04260709100376548,0.024728585867287562
APOB,,,,-0.02014785690387231,
C4B,,,,-0.02039129154635942,-0.020630927052409497
NTNG2,-0.018277885032781552,-0.01716956493284417,0.05723040081133902,0.05579631299449817,0.002568248840258739
LAMA1,0.1325381237369519,-0.04082418616369429,0.013288356884282372,-0.04381511844379997,-0.07942825882030462
UCN,0.08375433518917202,0.03115826277579954,0.04544363629340688,0.018462888900752903,-0.016312946042417033
ARTN,-0.024105924769868586,-0.02627135422945234,-0.029381208017941977,-0.004996408887582351,0.03950307501757199
PDGFD,0.06912525317029541,-0.02464638384844411,0.0542706837551645,-0.020921728667042658,0.016426687361292214
EDN1,0.0668146327387696,-0.015570472891266198,-0.0065077205690414145,-0.038840288493492116,0.06636819079848671
ARPC5,0.0755654541309373,0.020540133967166238,0.008092569732445834,-0.010415395520363767,-0.029784218480632133
GSTO1,-0.16394658887729613,0.04744866164489904,-0.00704840047720205,0.010917398393992141,-0.03940841062167912
PROK2,,,0.06789610645488009,,
SYK,0.07490951573311525,0.05296079835658388,-0.0018522928640239268,-0.010498939898108987,-0.025805786600861802
ST6GAL1,0.045239470147079984,0.013396513231392248,0.05422900695967092,-0.04900658775552517,0.06727820530135867
WNT3,-0.005639978823180203,-0.02256805512790659,0.027125169706062328,-0.048325354817108236,-0.04731244642204968
HSP90B1,0.08294030717963691,-0.03998387312844385,-0.14346284052084696,0.032392924909309485,-0.05480340737744758
ZP3,0.15551302622000762,-0.02342451844064089,-0.026913934490263487,-0.013598567753401515,-0.01639035618778927
ANGPT4,,,,-0.025406319686335832,
NRG2,0.05018645826353989,0.008903153072154262,0.0633448858585473,0.05772881785708504,0.04486433310642401
MELTF,0.07047840863291793,0.05724706303816614,0.011115389728396218,-0.037513011506819356,-0.005896099107404102
NLGN1,0.0727144701610628,-0.009920373248363094,0.03998067636363593,-0.002961528756202285,0.008672474847133502
SLIT3,-0.022280867859067476,0.06807021344447349,0.08883912345948981,-0.025801107675826093,0.0022500191409934684
CCL8,0.04629095555410537,-0.040508024875804516,-0.03168997075752687,,-0.03601014950194923
S100A4,0.11907887074568248,-0.03933779916536667,-0.037821888114879916,-0.04879166229900765,-0.06899256201831282
TNFSF13B,0.050457747900616606,-0.015718118927416203,0.030085416469882376,0.024734410867577897,0.023925608342209723
HSPG2,0.15403946572842753,0.072441211820095,-0.019358579144089116,-0.0379724395404161,-0.024270507138127156
FAM3C,-0.011950580660838627,-0.03761510399234288,-0.007763296629004352,0.01933818244585558,-0.07966878530357918
FLT3LG,0.1542975832535826,0.0210049129870138,0.10103380204662307,0.07492389357524462,0.04727662980156113
A2M,0.029935493214269825,0.03424733535303221,-0.04928100330520543,-0.029003939456283014,-0.012066550613765159
VCL,0.037872855765429245,-0.02314229488569243,-0.071644003449186,0.004650509479918807,-0.04716259576169826
FGF2,0.016235864319412915,0.02218528746377997,0.022731801400229085,0.05632466048280351,0.10002513311796442
AGRP,-0.015363730288177661,-0.019643097992442196,-0.014481554918096051,,-0.017163928396483053
CNTN3,-0.008600111741020386,0.04243798305307864,0.10621781366636901,-0.028789902981353106,0.007562360432132621
RNASE2,0.029633146042649584,-0.05465049288058482,-0.022080631578651245,-0.0022752979409102277,-0.03760227085443053
ADM2,,,,,-0.02191026662856335
GAL,0.024775697960203392,-0.006568594693917974,-0.04250431965738723,,-0.02208748557744375
CXCL6,,-0.02416429842423782,-0.03136736341685448,,-0.03828357175093858
PDGFC,0.06613191356420554,-0.06500149991761923,0.03255944161375803,-0.007263769358603413,-0.02022196534919096
COL8A2,0.058104765909931855,-0.037289373986065286,0.0038227312228659954,-0.03528196678028057,0.05562918419373534
SPON2,0.00235668126616601,-0.0585472164544629,-0.02656414361664417,0.029604390185012548,-0.03767773272513577
LCN2,,,-0.03049228041176383,,
SEMA3D,0.000141688434211224,-0.043772489474391586,,-0.04076519382022289,
BMP6,-0.020089881487981607,,0.012618583988091174,-0.024188169414443555,0.12358701429185101
TIMP2,0.11255660730646129,-0.013090073627081025,-0.13666914784134415,0.0843164772062134,-0.011135442530572049
EFNA1,0.06313680613131291,-0.019494544733940616,0.0034578767354245996,-0.007414459008729599,-0.041060939158532046
S100A12,,,,-0.019652625265022507,
TFPI,0.08962517028253446,0.010854451728685155,0.03854463155684093,-0.03810850544485379,-0.022057377308216823
GPC3,0.15330123848759436,-0.02106524175520889,0.09471450070582617,-0.04224277550830259,0.07658191571605649
NMU,0.0856183450097529,-0.026719557076357564,0.049935072153021585,,-0.03349611433316366
SCGB3A2,,,0.03578233775908706,,-0.028784167307840208
LAMB3,-0.014927855043639724,-0.037406546820500756,0.05871408917516191,0.003990194137585416,-0.05416535029407483
LGALS9,0.03582909280631761,0.06820022966203887,-0.010321428587078452,-0.04620490180715566,-0.026096915068435804
VIM,0.01127914890898259,-0.03147254912276746,-0.1547068722263097,0.018255875851769934,-0.07906862412344802
PLAU,0.12831892090379607,-0.03899754597153078,-0.12064077868788046,0.031882475503072,-0.04064313056004062
TGFB3,0.12397509892275908,-0.04960797935847611,0.05121124399439687,-0.01806684568699795,0.03290956234609144
APLN,0.09797580299381885,0.016164479360962478,-0.008582124096049222,0.00895662686618397,-0.005791474267641285
SHANK2,-0.022180002102258886,-0.030899766971418916,0.07514225972307324,0.08770786790200365,0.0091344934726698
LTF,0.03278718759479508,-0.014684126998604682,-0.011662786397245415,-0.007217946726988924,0.027777670229739457
PYY,,,-0.020776399220135862,,
PENK,-0.045270431750382055,0.016745440596532796,,0.13982060082288889,0.026218368109841864
CTF1,0.03452770895775666,0.14381773720592728,0.06032983468274459,0.005509671263536042,-0.025319856887714015
COL3A1,0.06241685732812877,0.014920891307681285,-0.08726188857389545,0.008010544930674967,-0.04410484678524061
S100A10,0.025708689428144173,0.01075458088407465,-0.1369607501303015,-0.0032454408386259222,-0.05482989844841483
FGF13,-0.04030887304802109,-0.042752596673722235,0.07328254783784968,-0.0178197431714083,0.0068252117284716375
SEMA4A,-0.035668010249888235,-0.04611002846043615,-0.0015593796525449537,-0.05224290455769092,0.026130735883049053
EFNA4,-0.003213395752384109,0.04010261827546794,0.025177876929235402,0.051968198649371744,-0.02475824262227277
HSPA8,-0.07034579550217787,-0.10941093707101868,0.06888569226457669,-0.039432959173288526,0.03678692444344855
NPB,0.0080623798073012,0.008307904673140586,0.06377066333854253,0.06293665296526137,-0.00012452976805066169
ULBP1,0.04521152034915893,,-0.01769327791495815,,-0.030288435558128383
SEMA3E,0.1345694340040683,0.05145364538873291,0.07149425761302923,-0.008878628041270329,0.03289971095325188
FGF3,,,0.09966932563312311,,0.017937786886879865
ADAM9,0.03847731123676529,0.0451758307260049,-0.08403713005922014,0.022234695601773262,-0.07084931875213478
ASIP,,-0.04478591370672118,0.12706222379694368,0.047732730820265426,0.05823438095708702
IBSP,0.06578380612275177,-0.039434806381798124,-0.10390396337595227,-0.02312990169434751,-0.05264540623484439
MMP12,,,,,0.1465233515883013
FAT4,-0.03505950495614433,0.05386596750754387,0.06608922584973645,0.033962237510603496,0.08351907580273295
MDK,0.1315266357046489,-0.06407602273015227,0.043392430313714245,-0.04960546127334857,-0.014004652330286745
BMP5,,,0.09341128417624356,,0.002836979411408693
CAMP,,,0.017720021409132668,,-0.02379373472488606
HSPA1A,-0.025129635999244216,0.04612088931698455,-0.08433300728266221,0.0012706096760529148,-0.0036291204135246538
SEMA3F,0.12727088222948904,0.08411930956725737,0.07257193142340225,0.04918110387382766,-0.07124088953946815
ARF6,0.05282950974547418,0.020337768759302155,-0.017751298010799662,0.047872098478890464,-0.05043116089095542
IL6,0.039855354213801625,-0.055106124105169164,0.02552101973812818,,0.025768618285994728
CALM1,-0.14155658987932218,-0.01869716670405487,0.04319345058251261,0.07618956030425683,0.0725449988694641
VIP,-0.02637888843262636,0.010822342616350449,,,
NMB,0.06588104347500029,-0.051043188177872616,0.16053350115120896,-0.03404651961006396,0.10794047948899647
CCL26,0.007634451714702323,,-0.022790821816015973,-0.02157074536937658,-0.02892365235863766
FBLN1,0.009755884940263335,0.06909412056869663,-0.012452568593885615,0.00021483910696349067,-0.02137144697820583
SAA1,,0.07838630896262715,-0.15978327981384666,-0.031462413589174315,-0.0036543032757821218
MICB,-0.01181720700166597,0.023077595805438108,-0.03387312007985333,-0.03517676276465535,-0.022556681354939583
MMP13,-0.01470167251831522,,,,
F13A1,0.07097272103507657,-0.06884706040533996,-0.12417216368893667,0.038685225589448674,-0.04554098065139419
CXCL11,-0.023086400576710516,-0.01993504281193002,,,
COL5A2,0.12311144523019532,-0.07813029959874879,-0.029603653469643606,0.0002375371142381179,-0.005644500291547045
EFNA5,0.062260761984077664,-0.039081094536014195,0.028386507751135544,0.03631111915407722,-0.04278562994598
AREG,,-0.005133357967009684,0.17125168188758708,-0.024600114719151748,0.05579466328345032
EDIL3,-0.10765970370823286,0.06869847897454714,-0.041590896868004185,-0.015181396078482767,0.06177843047434335
CD86,-0.0012147367790465255,0.04120796640431054,0.01055802061300535,0.04967561079191499,-0.01929650423772317
AHSG,,,0.09881059848620502,,
HRAS,0.007245029307366186,-0.08472700204253936,0.0033458992463361306,0.034670562248269296,0.014226992017170396
C1QTNF5,,,0.019271395424785252,-0.02668478352133196,-0.01907278799551056
RLN1,,,0.06547568626948182,-0.01726283510812939,
COL4A1,0.12869160129448656,0.07362285869580797,0.020890586771319906,-0.012219568431818553,-0.03188715421219322
CCL3,0.009942152176986447,-0.008736566542095254,-0.0463317181316219,-0.031805228833248635,-0.037546826116007355
BGN,0.09828836579967969,0.02703303133742624,-0.022697211624523646,0.01209677537025292,-0.0031272681397917783
RETN,,0.013064016074937151,-0.008487945668736431,,-0.020442172925120315
S100A9,-0.023705961937058248,-0.02308807597811338,-0.12830028901753865,-0.03746627491491137,-0.031917890001545525
HCRT,0.04384374181944367,0.02366504833646998,0.0501493341765182,0.0163216817052557,0.012486923499761032
FADD,0.12029008199303702,-0.019874492218811605,0.000861905023447086,0.043203825693217617,-0.030538934653299432
ACTR2,0.027355312843827907,0.022844011503530288,-0.07685590905707146,0.0538193251005814,-0.047806164485521704
BMP2,0.059024601398662786,-0.0021249114021957985,0.028399084729230376,0.04287821806396858,0.01311727675338161
PDYN,-0.07732450930368984,-0.01955977435057042,5.313231541942124e-05,,0.08130012755786276
CD55,-0.02874083991754304,0.0009413268832943662,0.011993673566442372,0.027274539025463264,0.032954334277588274
OSTN,,,,-0.017819740818577855,
PDX1,0.08592963919121044,,0.13753819562212946,,0.02983325498659887
CD6,0.06778933860813267,0.06392417960023074,,-0.02291303550491192,-0.02278382999937941
IL16,0.035327564008266525,-0.02544162583655489,0.023587283747098977,-0.001674434792674448,-0.030295718470318582
LAMA5,0.09790849904514237,0.07064788482466688,-0.07677493135093554,0.06141643042237125,-0.028694626622257198
RGMB,0.07884499863066244,-0.0023893274947667095,-0.010263028039542236,0.00810745956933476,-0.0042330880018353004
IL12A,-0.023818570180546235,-0.0199350537759202,-0.01108940584892139,-0.03854522030680509,-0.01866443341815725
S100A8,0.0848382695862069,-0.011608967488108485,-0.1258469402689039,0.05384904785966579,-0.039069728465986844
TAC3,-0.04277476429719788,-0.03104322647979937,0.014116680147423429,,0.005221420292732044
TAC4,0.06127951862066481,,,,
MFAP5,,-0.023673435503393975,-0.019481849824969907,-0.003367152551013948,-0.0490472163855633
CXCL16,0.06460415181711508,0.021653418319054596,0.03393867875924919,0.03867039771670421,-0.0514188613718763
AGRN,0.16456972735771058,-0.0075079127240329745,0.13184832742888336,-0.0010554088070816126,-0.044318268840005955
COL4A6,,,0.01216052604176501,0.020078411682193386,0.01722722265480949
FST,0.009665354927201738,-0.02907646831436164,0.00034794920504740404,-0.028724400337271774,-0.039836828565966584
MEGF10,-0.007319595970999052,0.03980446088428678,0.12123422275403713,0.02482801531856795,0.08460517178215805
C1QB,0.05990639791906406,-0.0007959521220486033,-0.04012681962178647,0.013672946330912287,-0.04891937012663953
HLA-B,-0.06294599671432542,0.01671346113241958,-0.16514708671858702,-0.008248752066511897,-0.05864773387755883
PDGFA,0.11609013311270557,-0.022217478901012236,-0.08473184315585165,0.04577740796464539,-0.04548424985085611
LAMA3,-0.008019217325951187,-0.02866042691724013,0.08990426677650157,0.05549696465608882,-0.01886964041921856
DKK1,-0.01557847406726005,-0.04921620532982932,0.0027327458895780674,0.09123632225082123,-0.028116223510850337
INHBA,-0.040777903733415805,0.019240033542879394,-0.013233194962013271,-0.029237830720257246,-0.0002973135017736104
IL7,,-0.0213391376109277,0.012119191558180534,-0.018887356350453743,0.08626282249435735
FABP5,0.09801072290034313,-0.03344442833547129,-0.029669679536059517,0.038079400802905526,-0.0038096090866570897
CCL4,0.10594280814997663,-0.03468291233256673,-0.01279123102741412,0.021371351248881863,-0.023100790913494023
FBN1,0.05898354061685363,0.021413585240447997,0.029792312719557342,-0.027267564690453088,-0.030529627102684757
TCTN1,0.03628317675941099,0.022354365714371462,-0.02167794739185204,0.035293977904730066,-0.04983882902027544
NCR3LG1,,,-0.02318717153896089,-0.018887366378982168,-0.017927905031025596
BMP7,0.06188184441276534,-0.01955439777025256,-0.024720367847897516,-0.03309383654193532,-0.0605014597303426
NLGN2,0.10541129293034605,-0.017288372293410625,0.03953782597065095,-0.026313929856903926,-0.03383943530703893
CCL25,,,0.1209959453897904,,0.11107078865960941
NPNT,0.01254596780858409,-0.017861560689190467,0.06310860361130038,0.052254605629608555,0.05089571096903074
KITLG,-0.03861806535802879,1.6547418788919653e-05,0.007524087544760442,0.02194774567224917,-0.002871987499493932
MADCAM1,0.03785365850627115,0.04809774122766693,-0.01808101610548956,-0.004045737432919435,-0.017385737332440507
F12,0.03788321102758387,-0.06106585986597973,0.012298672507619115,0.028993650921575163,0.0013323560202816813
S100B,-0.02944709305311749,0.07286454577821663,0.1580154897705356,-0.008059664911091214,0.05282183435105451
IL27,,,-0.021930859707220828,,0.18563110068318545
CD99,0.07520186845186931,0.009405721624470334,0.032061224131074574,-0.030188687587849684,0.05111568081444038
PDGFB,0.0027955842733860866,-0.028709571858031906,0.022719096341533837,0.004428862010241915,-0.04293744886073755
CLEC2D,0.1960856400394461,0.025099559092800927,0.06244559197424535,0.06540637020123104,-0.02321625385025245
F8,0.023282735091469,0.0501007508468948,0.025331502909461682,0.035325398414577894,0.016011630422228987
C3,-0.08513056160671854,-0.017794487410970807,-0.09874073334296748,-0.0224693335786054,0.026070895517575174
DLK2,0.010910996441426785,0.019869717248943822,0.07293307645436645,-0.020147848622775844,-0.013502627828602844
TSLP,-9.431948023237557e-05,-0.02133914732676448,-0.0023366017448096243,-0.018163096193926906,-0.03716015132776489
OSM,-0.02308640250411862,-0.03316480702031396,0.03988939072779446,-0.019460490576164696,-0.041311679232656794
SLPI,0.18776607423410785,0.07243744240230757,-0.14415924855552312,-0.0419916773959125,-0.023495637517265678
AFDN,0.057803685611428866,0.019939960142913125,-0.00408382272729558,0.053700448670511824,0.02063224560917834
KISS1,,,0.1019457633229993,,0.0131038952774588
ULBP2,0.0998243665563293,-0.017189725194213683,0.05848007475882702,-0.01029310970297482,0.06423276520842887
ICAM4,,,-0.015175134173857146,,
TDGF1,-0.016612752045459703,-0.005650253340199171,,,
ANGPTL1,-0.04201373800666578,0.027916330978431055,0.1734277457481619,-0.028257763932413152,0.05858489674608369
LTBP1,0.02514490153300094,-0.025319043794286174,0.01699368231197977,-0.022447985135405264,0.03388521793591499
NTN4,0.038990719236584814,-0.010124435064939553,0.12523975245411947,-0.03629220897962437,-0.0031551303247277815
APP,-0.11978858176554867,-0.03150519518525663,-0.05496247415626765,0.036127639626770056,-0.005396128918457324
RIMS2,-0.028611900641683282,-0.006815801489299933,0.07102155176213126,-0.007107526741626766,0.026332647633854882
WNT7A,0.0600436029476999,0.05493104873554142,-0.00041256771181245443,-0.025827853685692438,0.00751731239029719
GAST,,,-0.01729747846034266,0.02665138111651445,
GPI,-0.10697562074893469,-0.04458944297068295,-0.06980203268870665,0.02443019710481092,-0.009369366811363283
