,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
MIA,-0.005218501437862978,0.05348093236303263,0.016512279912597825,0.08484864844511321,-0.01893266703807572,-0.022064112719819323,0.016971975721155528,0.03753107401867518,-0.006127939564051931,0.027885081185216196,0.06860167092742628,0.02718571660733438,-0.012322268037113093,,0.06422413620176572,0.05931316050714826
COL4A4,-0.02809068671340005,-0.030624541089644863,-0.024628741259534428,-0.03319745413152204,0.00851488166742652,-0.011609949857425184,-0.01514377732223033,-0.020680814323095573,,-0.0318222441521715,-0.019888138933363716,0.024201881964136966,0.0220492856987983,,0.0419060857255603,0.0006674517247144293
TAC1,-0.006714446200268365,-0.00177931309877466,0.05808406255949627,0.006514061659559718,-0.04918007579608372,-0.008870338470656899,0.022142263630786446,0.04281300932028051,,,,,0.009718833398016373,-0.05516730085747321,0.00029782238603414995,-0.04551490593901965
RARRES2,-0.04059702972033373,-0.01745898944602395,-0.003125125414610703,0.05482997824025428,0.026722240071145993,0.0008497621127502607,0.024569421790981507,-0.03172727834736772,0.047888422187973616,-0.008864850403976042,0.002500177697805619,0.04787747991406811,-0.002797256170431038,-0.10919242181183064,0.0458498496653896,0.011654443692295836
FGF7,,-0.009201724796502126,-0.04513039728175831,-0.01912816841634126,-0.025458382269263117,0.05906642590082227,0.0022916922597806615,-0.028736480313101366,0.03110179035049399,-0.06359230861522282,0.027810699387691255,-0.017359579650923707,0.04674821124921183,-0.048270238437040855,-0.029899202725505728,0.005698136265905376
EFNA2,,,,,,,,,,,-0.02386557785423818,,,,,
HBEGF,0.07862275585081394,0.004594036534774545,-0.011123653034373382,0.04607117523907642,-0.012189731465709381,-0.0010514716193434361,-0.001255164134607545,-0.029006596572399804,0.06746352549820075,-0.002988253274570972,-0.029586372849475916,0.07460676809478181,-0.006023968872068921,-0.012542437484572714,0.019335571040590596,0.08477964156847033
CSF3,,,-0.026564255768912182,-0.02364714513633381,0.028272587291230507,,-0.016021824925401596,,,-0.06284225094646197,-0.03244516203074052,,-0.027982846662277468,0.04987572995695059,-0.004404698744038542,-0.04165260042771878
PI3,0.004221251699150502,,-0.06293443713978589,-0.018112806756831423,0.046484033870767466,,-0.018040786331202093,,,-0.03520856607401213,-0.027681370317439558,-0.017313634815473163,0.026282333393524454,,-0.04960369653057528,-0.002153662120401111
PCSK1N,-0.03272138415741677,0.021205748841851377,0.07143542727145775,-0.04281542969971467,-0.026059380772294964,0.017478722872511607,0.021941668209010563,0.035292103280627984,0.07347883100013469,-0.03010394228438852,0.002359194002316324,-0.011445228102228228,0.02771190299498936,-0.002077532596018791,-0.014472107424365574,-0.08302525012126737
NTS,,,,,-0.04454069289354327,0.08808368188868976,-0.00035849882888894447,-0.023625426373480227,,-0.0013542372578038138,0.07175053044215453,,-0.00012597642943919384,,0.02931725044716602,
SFRP1,-0.030191005818477116,-0.021088581455586307,,-0.01731087044118169,-0.0151686772026054,0.026051277213500524,-0.0304619434259547,-0.04386746032676644,0.05240796442057121,0.004687069528590102,0.016221912176909242,0.010038097102158774,0.040184327366471304,-0.045129760722100086,0.0858267290330999,-0.04175980730532821
CXCL13,,0.007193617853211576,-0.019288792845146657,,-0.01503235282063876,,,,,0.014140077196854893,-0.02201641732927711,,0.007299315448520609,,,0.027236478446016343
MICA,0.04367780908730816,0.004604810248868566,0.006368205238719258,-0.016900679712749844,0.009584730752519017,0.018115298163806155,0.018710185772742995,-0.020556702627245092,-0.014818170339469028,0.023760036237377626,0.06125597644086825,0.047045505298749804,0.0007786460157899238,-0.04416745764429109,0.1041069242881796,0.007085724289687131
TG,0.009552878439091398,-0.019440091080178485,,-0.01868117184069866,-0.03217218224678801,-0.016359506199201027,0.10370075888155698,0.10461100129404267,-0.04087061296191808,0.057844141406722976,0.08954979160619014,,-0.023030312803729133,,0.014125692310917617,-0.03723225536441646
ADA,0.04080503584431295,0.04805977707605191,-0.04267000637670658,-0.0036265048491299088,-0.026841569936350798,0.014421971874420639,0.0067115390407426565,0.005553568834683753,0.016444749655599014,-0.02214940729322674,0.058400543609660835,0.03894676558722286,0.05761057479046852,-0.08719186526813653,0.0818013260239576,0.07808557897736329
LAMC3,0.09799376526426892,0.003227800647359582,0.15393756696457533,-0.008767644981618845,0.023251365793275122,0.03340594860958586,0.007860391035666678,-0.015457872388421327,-0.015257703685596584,0.01434277832094202,-0.054034597797589144,0.017708629155512707,0.029089401364999334,-0.05218931835887072,0.09532282964302524,0.061875597926698465
CCL7,-0.014877744101872696,,,0.028605344391050853,0.07444273690749673,,,,,-0.024165491918717804,,,,,-0.02392444259638708,0.01052268649389448
NGF,0.045245454386696346,,,0.028278689411031382,0.09778295952147367,-0.01561135681210057,,,,0.05204708458232708,0.10126622095258397,,-0.01378832039424153,,0.04275217331899981,0.03953529383387731
TNFSF15,,,,-0.015040100899885873,-0.014756196519110303,-0.01895560969537712,,,0.0026068148227056257,-0.004333225234954722,,,-0.017376867371072285,,0.046436479885077306,0.05600115765584922
HMGB1,-0.0038429187572936586,0.02079251354314468,0.026564563329125036,0.01619144119729705,-0.06446256420755347,0.0568553447690512,0.009213790788234545,-0.008877302066284756,0.019998040226793388,0.0053920417202890985,-0.09745024402517671,0.07182688369551228,0.03314878583951839,0.036848445176375394,-0.07700616495880713,0.028000186673519167
ITGB3BP,-0.015335237528792168,-0.027218010822840262,0.02700914899856905,-0.020406338598008684,0.00537313870500745,0.0417517394257189,0.049909560956172036,-0.0542909812646218,-0.029946342085231975,-0.03879340326149888,0.02708569942536151,-0.02899639527969924,0.03592674691755735,-0.008212724963569597,0.058875496051064645,0.07239433724668287
AANAT,-0.006031012031208826,,,-0.01368495507548436,-0.013296215569198275,,0.03835168021628465,-0.017946940542722986,,-0.021199955066984313,0.019769839206815906,0.009583748680565125,,,0.008715433908068932,-0.025433026519795586
RELN,-0.03745850954176504,-0.02904189732832032,0.03972901211738347,0.03757110584695466,-0.040027867690418495,0.073100143027667,0.06279719195404604,-0.03951336978345698,,,,0.003809997077907614,-0.02098937261268558,-0.04813689247578284,,0.03971624472206197
IL15,0.0057761590411259615,-0.024766378620091456,,0.006033615755297845,-0.04099576477603178,-0.01348804319623582,-0.027573145431121205,-0.0004001636356955878,-0.06430626842278851,0.023466759316591965,-0.05822710415869886,-0.049722430117914204,0.05893597933335805,-0.028081349568437337,0.10039070960469303,-0.0011665898454732238
UTS2,,,,,,,0.0029817685667770043,,0.1311932789151584,-0.018053313313120576,,,,,,
BSG,-0.013683267473793701,0.05031840851936061,0.02318550707635179,0.003592855869489148,0.03030991061976923,0.03555127245193559,0.02490688324269529,0.011326039746015312,-0.023960941361977676,-0.011112519244393408,0.019685959395532828,-0.09936892773047386,0.026989324580123545,-0.15012255642660058,0.03951291648439214,0.144781376153027
ADAMTS3,0.08807278009959481,-0.01315017458883181,,-0.04197656777679247,-0.04849729835701469,0.04550552611435088,0.03490064882006716,0.04436666073448327,0.005569538228923546,-0.014198880619743212,-0.03387414308805149,0.07141018767312084,-0.0014352063280919044,-0.03228533777537463,0.09368451364830727,-0.08123171121774261
CD34,0.07518743235171246,-0.018243760819720806,0.02882175470906615,0.00460000842058808,-0.030444387161076805,0.05237028019100337,0.040602540728209464,-0.035767847062856385,0.015385938878280854,0.005087654401107719,0.019999000029768007,0.07490331394484781,-0.039569262010658204,-0.061663965387549355,0.09248105085919381,0.02190306524404359
CCL23,,,,,,,-0.016444218054707284,,-0.035547996410352965,,,,,,,
PLAT,0.0846233000190617,0.02491662816883604,0.09615202505438203,0.021074825227031316,-0.011992570300651283,0.05508534607522352,-0.008836642450489568,-0.0304228750705851,0.0042251675786235746,0.0673289144331803,0.010485605794399283,-0.07710556904383128,0.024150938884607846,-0.06240877090707068,0.08754673137755933,-0.005459246071043559
NTF3,,,,,,,,,,0.031216793013269833,0.09783432128925575,,-0.01342893511044325,,,
LTA,,0.030772932054926302,,-0.0001927206829092913,,,,-0.017284774106356798,,,,,,,-0.009251131931526066,
CKLF,-0.026619065112098383,-0.0005054074294545241,-0.035467040361272135,-0.04438431794781918,0.031239639584999337,0.031248874699004607,-0.0030741604695331782,-0.05167502629273187,-0.016168202379849422,0.025545388827641877,-0.017128549557766604,0.04605506494609558,0.0009844297769420135,-0.05629976557535655,0.0019825968532365583,0.08820837772897415
CD24,0.02381352364266029,0.034953863166556305,-0.031680165387014236,0.023919760147678125,-0.03256420910871204,-0.006525083715981499,-0.009749915470755653,-0.012513672972226317,0.011835200160615724,0.05260457089440541,-0.056538779901962426,-0.0228151454779971,-0.052081187338977354,-0.04557176521072482,-0.025580973196119027,-0.023949574061802748
HSP90AA1,0.016527454708441542,0.009489533328424124,-0.10450205462413444,-0.04349157769458942,0.021628690649825158,-0.05838839033947304,-0.009521072801141419,-0.017153475592948077,0.062419669816494834,0.012600053554339609,-0.029864337503133696,0.02195167633566863,-0.05955599792330806,-0.0819417939518122,-0.107750654947735,-0.11963643427209625
BMP4,0.013805844771242514,-0.015154920379819485,0.010996710364569963,0.07283699424229258,-0.025803454161994553,0.03285589664332584,-0.016370917967041185,0.03467218291107685,0.0649381400545146,-0.003315602812779243,0.019217487631557957,-0.011180330203570938,0.021865896351884673,,0.07664333518873015,-0.07053144766031334
SCGB3A1,-0.014877742614118164,,-0.028394562467143607,,0.030909582238854,0.025615281060653597,,,-0.010663795536494675,-0.03678090029367274,0.08375826650127594,,-0.015370555008380882,,0.12493581419673595,0.030876446151104457
IGFBP4,0.07566779866180051,0.0014462591148984522,0.0656867474136212,-0.011448937253462878,-0.0330518550999818,0.006873311468848174,0.03564551900187682,0.05473396517047571,-0.01820459109459227,0.011572008866160454,-0.04689353937719394,-0.007253333463411359,0.024938827587862845,-0.0020773041628195468,0.09559450539949776,0.019375456144133104
RSPO4,,-0.023111608341420235,,0.02068033502435369,-0.01827518455832041,,,0.09271205768465697,,,,,-0.024302567342249722,,0.0625185802325359,0.03124090868536627
LEFTY2,0.11529770465431471,-0.01447188445088894,0.054474210541406845,0.01461966757843439,-0.02836591141637185,0.0354588964184469,0.013579658815081113,-0.006669475084572787,0.0050985132163804,-0.02051376611313459,-0.027441126671908154,-0.006609214691219454,-0.03304988601572401,0.053947172279734716,0.048992830302105335,-0.019618694663797592
PF4,-0.015433269735126083,-0.01300443163651083,,-0.011784117982637638,,,,,,,-0.0218744543943369,,,,-0.021542595682033747,-0.025122276234665526
ANGPTL2,-0.026579569387583903,-0.039143162415463395,0.08022146832848748,0.012023992078480428,-0.04059674809136041,0.059492793780926444,0.006481380995559354,-0.01695237598832772,0.01866325228616313,-0.057775096998137675,0.018978700491880492,-0.003336538737216086,0.02295934287920288,-0.08911477079691493,0.0746879640424811,0.06785857122225691
LRIG2,0.07478934897840832,-0.005276680203020315,0.0307152744210135,-0.03854738318400944,-0.0036096988495555467,0.13019084933762418,0.03382338318683521,-0.015169716555649826,0.02704955869362831,-0.03340141936677756,0.032324060967092456,0.013555701822846671,0.027408117241044763,-0.05127755076629211,0.0404398628972074,0.02848600264401149
ICOSLG,0.06966228870703749,0.0021556306658270996,-0.029065769425116808,-0.017543415837466936,-0.03485312410135178,0.09121539242464952,0.011063373859526403,-0.02576264354767685,-0.025599849663160312,0.006467996020475697,0.02700114265649263,0.0892555623821844,-0.012611791912312778,-0.02685700112866954,0.03791283007883319,-0.024892728403469268
WIF1,-0.027769663863248174,,-0.034716202230143926,,6.533713500136999e-06,0.010657747528431464,0.0647592711572079,-0.015513197664762472,,,,,-0.02259159033761644,0.00796786812336703,,-0.011002975299472124
NPPC,-0.006930216075924282,,-0.02060718402127352,0.01433117313243194,-0.008684034526538676,0.10810603705797486,0.05423916558826281,0.02634220285103323,0.01836494212223978,-0.0360747215834059,-0.030865922521738053,0.016004574879703738,0.0014743595518341183,-0.0487755081151827,,-0.034775999447585554
LYZ,0.014036639320678827,-0.04488131357307225,0.032181514003611245,-0.005616445796751465,-0.00653128158294862,-0.01875085664248668,0.042230710725207544,-0.040145717681851746,0.1135247917720084,0.05804374820316839,-0.010189859026963635,0.08290662343658345,0.022559769400946936,0.0059364010065642795,0.04947560604183695,-0.0522171317144067
EREG,,,-0.03580666055556651,,0.050306272813401665,,,,,-0.021156158704934685,-0.06950701735853945,,-0.030269257367770263,,-0.0063337268403775605,-0.02892318198808021
SPTAN1,0.011182816784138482,0.02920871225912886,0.05188389944276141,-0.009488190493306667,-0.05733348585168825,-0.0006708281223972814,0.02106221038623921,0.006670455639445757,0.006631177896611107,0.04951021130953794,0.04356842831196392,-0.008218980440024387,0.02090210497049574,0.1658932306555616,-0.011731983373034396,-0.08456056169441557
PTH2,,,,,,,,,,,,,0.011062873922637714,,,
LIPC,0.1054963702688412,-0.019572364629250293,,0.019647152935646037,-0.01769338657575284,-0.020916496482641732,-0.016643911576393087,0.04616377817744779,-0.03330483624355122,,,-0.05500677347140668,,,-0.013093571992687297,-0.03917668599449047
COL8A1,0.06113421340038152,-0.02412538390716593,0.02852731581860677,0.01849126170632773,-0.027187173250722903,-0.013213808817643832,-0.021019180753091796,-0.0036474793868199683,0.02948396862725355,-0.009827349065821476,0.0029121242449398083,-0.044131568310034744,0.020353110648889047,-0.04109282461374691,-0.0051956682194947285,0.0020081914561293807
GSTM2,0.021836336331190528,-0.028496068505570314,0.005327444243691018,0.013078230837881845,0.01372564580932523,-0.011405956722655246,-0.03659037712177758,0.0014928021742611896,-0.02787351045173707,0.06558627700236985,-0.011001800260032942,0.08387741455297124,-0.03610359469535698,-0.05034708873137484,0.0012745105021142744,-0.050912012026815
SPX,-0.006967686722986581,-0.02262161351949588,,-0.034700793120898264,-0.035485753290058805,-0.012481891781815664,-0.01721292254894011,0.010384519889367559,-0.022536700282527914,-0.024364762121442014,-0.012520761310247597,-0.027361801850662632,-0.03475733849459949,-0.08525084012381036,-0.03159935134144131,0.013887691728619126
MFGE8,0.10834485295610614,0.029630029005234915,-0.016039751226997804,-0.027643235880719545,-0.03367567039882567,-0.002294482361283447,0.029187269295493132,-0.011245136776868756,-0.04429024926654905,-0.026831206890966373,-0.02370943495610304,-0.06918205293108308,-0.029938062487025036,-0.02728216651156752,0.09992982880422578,-0.011290186346908695
TGFA,-0.027508199759584816,-0.06915461488390076,-0.011517171485967958,0.017611812901967783,-0.014745405580261611,0.003826652632888545,0.005778838614456451,-0.03187821368722029,-0.04164585765075948,-0.01010414156016002,0.03230881931840402,-0.0331023415148711,-0.013531017837740677,-0.028043188829038675,0.06849449751683105,0.08081694553269672
SLIT2,0.0142289613575162,-0.03390865045477715,-0.02110483166770093,-0.01631312669900391,0.010894404930391347,0.02556599198265898,-0.015068342049616266,0.026241385520141207,0.013363735841693975,-0.0018473338326351605,-0.012853482960429933,0.04901404758621813,-0.0348278340448476,-0.07264870789294267,0.05928932317349696,-0.021028745141084253
PLTP,0.03304437385850415,-0.07047982189053244,0.14435213298977867,0.004425178194672679,-0.02069825443657667,-0.006993546049860445,0.018054864533318622,-0.004931252343001355,0.08936906109486671,-0.0032279045369924438,-0.03706580307472917,-0.07208940657380258,0.02989779361914098,0.08214114557846726,0.03984370947336072,0.03401968290212344
APOD,-0.025623333381240197,0.01024358471953861,0.09344995729836862,-0.02556719757509012,-0.06894194608759514,-0.03140043086859432,-0.02795501075907651,-0.014786519201931445,0.014938301533439662,-0.031688859463378946,-0.0014943995547291589,0.04392345611538881,-0.02957952265847355,0.07275689034740435,-0.03822420536414338,-0.06463750458385187
B2M,0.06637688332280743,-0.0730059297453955,0.07278918399229557,0.00221335024141916,0.0018507914419132073,0.014612595469011736,0.01086436542076604,-0.026163354489174923,0.10882475448511633,-0.02346900912916463,-0.03721064753352644,-0.0501227347101414,0.02461782760503016,-0.052802745352186244,0.04312894917358457,0.03762506247641327
OMG,-0.021268203574658466,0.040288558557071995,0.11046831136444933,0.002242054100656093,-0.07337073270092669,-0.04109684999090762,0.0163289342937965,-0.010100698638306456,-0.01892532804214735,0.004935716141209895,0.06402174118713752,0.03343185012892836,-0.0482530831978123,-0.11568828504406035,-0.020938403089998545,-0.09464625000022422
CXCL3,-0.00875778115258104,-0.026735873836146198,-0.009528110819138088,-0.02983448025671156,0.012494662024488248,,-0.01897494227027594,-0.009746075784164941,-0.03236896470321394,-0.054041059176713806,0.0462636303590022,-0.03326412527678163,0.030331796767778356,0.042118209205063775,0.016033289172527568,-0.005905626046705644
CXCL10,0.005196198691118475,-0.028652383382396014,,-0.007200190892464481,-0.03623256662708549,0.021686508422922426,0.014411578995032509,-0.05947048335328498,0.0032250238829449394,-0.02495397053886747,-0.02933998467032328,-0.044813872156539696,-0.03320722188830501,,0.09754538507776322,-0.05818958408156998
RSPO3,-0.020209522974496255,,0.15366337250102546,-0.01368495406432112,-0.017693375666912065,-0.04477103788361078,-0.023731146803022456,0.008533144961014228,,0.006333983248723096,0.04790367785281549,,-0.02836020651462217,-0.04909268962168511,-0.024278631038854498,-0.0252956686728326
CORT,0.05678368870561542,0.03249410336767284,-0.006450559234237834,0.031362313117261655,-0.021473582809706297,0.027985513511203385,0.1542190363200328,0.0025373611662439744,,-0.027555055876793594,-0.004852479509622945,,-0.04041842887180347,-0.054285169310472024,,
NCAN,0.05357028658670067,0.04598675005468767,-0.0007181638870271318,-0.016738506840959292,-0.051843322275849466,0.040391250158798374,0.02815973957703187,-0.027912257749310266,0.059596844969928536,0.04092324884037483,0.04579511619590598,-0.09419345331933912,-0.05216832198814549,-0.05003274525276849,0.008477411108432826,-0.10624178922816657
PRG4,-0.02237435034695424,,0.1497714663937522,-0.013506459498150304,-0.01266839345502763,,0.0548710246667648,0.017878393749047424,,-0.02646790092235086,-0.021867056075028292,,-0.01807007231405082,,0.0005297445850306689,-0.034966785928479696
ZG16B,-0.020630938616406684,-0.015648719882089275,,0.0026105432382827415,,,0.04903786667644897,-0.01373432211305771,,,,,,,-0.030272840042063653,0.0017168547561555558
TGM2,0.06568360865476718,0.012186130634902032,-0.022656819276365706,0.012548839790706976,0.010131706910429262,-0.006099466245210223,0.04134524043639,-0.01114756500397277,-0.012519648211570469,-0.017654536718172114,-0.017024245789916247,-0.05692848694079966,0.026721277515337403,0.03455562023722755,0.05382453185262543,0.006660443038197241
VEGFC,0.04507724710075211,0.027588377781241572,-0.026537734485102136,0.00018858858073885152,-0.01950085542709047,-0.027650651251883703,-0.027103931998794965,-0.0037606865646679444,0.03512656166486909,-0.031099599851224593,-0.04586422884507368,0.02624919493404863,-0.04147759794950217,,0.0216555429263679,0.05937804941684338
WNT6,-0.02400491120613369,-0.01447188483069636,0.03097456376004481,0.013168923290602525,-0.017455826537184763,-0.013834576358330464,-0.020215727929323933,0.007194121218041967,,-0.010866677608895805,-0.004071632432486119,,-0.03225347301816961,,0.06758294305889,-0.022145560170936215
NRG4,-0.01370292463875195,,0.26733542844881003,-0.01643797907403127,-0.018044469798734995,-0.016936078944005787,0.01998102238715804,-0.026385856563937406,,,,-0.035231737541550394,-0.009375210904069677,,-0.024278633759909792,0.012983025375553198
PMCH,-0.01579335808175281,,,-0.010030808019457277,,,,-0.020103243585757918,,-0.02456255909166627,0.08293241902740049,,0.1246720626032075,,0.017834995892332197,-0.031075006129811338
COL9A1,0.08351935695876353,0.04011322535203178,0.08908559185002189,-0.0171682694049799,-0.044178660813091665,0.06756978044154012,0.07543089450284844,0.003080539254274091,-0.009812189963271462,-0.04394746816057465,0.054411329423788804,0.010856662718894284,0.011819194508019975,,0.05686445253401515,0.05641075079850958
GDF11,-0.03933523798917939,0.040859868190453806,0.032038889878452555,-0.006460553918738254,-0.05560630312543176,0.02352656959814044,0.03273435511301529,0.004706702395740618,0.005052241895977608,-0.04338253697682715,0.0437128136189173,0.03342286269266566,-0.043069836025781294,-0.004705464310643646,0.02143411807827266,0.011191237157720395
RAET1E,,,,,,,,,,,,,,,-0.009986808067546473,
IL24,,,,,,,,,,-0.018313252176471808,-0.02152567734040073,,,,,0.07039193539613475
SORBS1,0.0649203389548525,0.008861800161738178,0.06289077087708518,0.0014109697221212187,-0.05023877273918223,-0.009276932697729098,-0.03242936001963906,0.02128515613981911,0.013973648745561607,0.035290798139369535,0.001167255194921356,0.060037649238956506,-0.0007710510078400241,0.039876921861212944,-0.023850362945100848,-0.01758102888247231
DLL1,0.03164892684371024,0.0661992394881773,0.05641498482806847,0.0015827531118618094,-0.06734124236737027,0.017852594533710776,-0.004193553713240408,0.01992539579163794,0.04392137973924097,0.008131294651935253,0.005433608147671316,0.08076531732395514,-0.0030856814570671466,0.08718172570994312,0.05807626129178793,0.020142875186066164
TLN1,0.06232719256311627,0.011583214608358702,-0.020430780392999053,-0.04068628516481653,0.003461255388307329,0.05249459431030647,-0.007916228331649573,-0.03698743705284491,0.07019397376140923,0.0013143740312144023,0.09172192890466656,0.055995954773749065,0.04713333677497481,-0.02146790128583376,0.06878420467112613,0.033088338119128625
COL2A1,0.019422453684918912,,,,-0.01131479717335757,0.03436467366587998,-0.01897494872765909,,,0.017745971329221455,0.058135866196538565,,-0.019130059562262613,,-0.010906812532641337,-0.01264945611745744
SHH,,,,-0.014035428991028004,0.022729101515753206,-0.016359507948092267,-0.01491661527678074,0.03361793758092738,0.12392655255391981,-0.0016233790835039296,0.01961470291978059,0.016911840813413917,-0.004918126118901264,,0.008330844470896843,0.05570441370036311
PON2,0.02429766441931301,0.03388006223430955,0.038678004224870936,-0.04190574444450055,-0.09588338127484831,-0.01783907250274468,0.05185209258379521,-0.021009688000752053,-0.01106762725443555,0.020710666432462686,0.02369662200290403,0.02278191681789634,-0.021297396815382178,-0.04270980204954581,-0.04695304743869423,0.043222156033557946
ICAM5,0.04749917125913689,-0.018628565927425234,-0.028394564476623873,-0.021875212263649482,-0.030006777769972345,0.019684583948645713,0.0978928928714577,0.039532084745187754,,-0.03222178971567094,-0.012397283876934468,,-0.025961250144197826,0.07460750453246454,0.02226340999700851,-0.04198743807889066
HPX,0.033091846616252446,,0.14674088790666678,0.020049632133953266,-0.03209922647303454,-0.01383457729157028,0.028975006259606122,0.050106811888819144,0.05987700440918986,0.07947623601677448,0.017669583988406675,-0.013153160550242918,0.044777953229641225,,-0.0011019896585350395,0.01728624244236201
SFRP2,0.06792439553590209,,,0.05644467465295695,,-0.03270489790162167,-0.015143772862938125,0.040329426075394866,0.03851275592021197,-0.014507600558330832,-0.0009644500065321344,-0.0003920860792237658,0.03412500614781197,-0.0484569430041189,0.03793487337221271,0.039516848140008505
CFC1,,,,,,0.007791404452977746,,-0.017284775150964986,,,,,,,,0.006033528232176305
