,MGH258,UKF248,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.06025875480855955,-0.016909163933227563,,,0.007699841929234612,0.08798613233859671,-0.03379763523564768,-0.02758096299576166,-0.025996561878834288,-0.022880141062513227,0.003734672590403646,
EFEMP2,-0.07688671397735244,-0.029754847743788348,0.02364358345317691,0.04084142111122632,-0.008241825080617689,-0.07650443833284029,-0.012015053070938728,0.007757477318309002,-0.04518955349137818,0.049885520239962816,0.011300280467752319,0.12396299246128471
IGF1,-0.0028830168763829996,-0.01692042867594801,-0.01007724462514869,-0.028816049033255107,-0.09184486207118407,0.06168104664166004,-0.008320808851996294,-0.044685699074288245,0.007030117539002495,-0.00800145232362169,-0.01166762892616239,0.009961059152996702
COL6A3,0.036578932100660835,-0.010400520453555566,-0.024774078451275276,0.043429603900668495,-0.08983892619699874,-0.0025735818449846345,0.038396775143457164,0.013044091835673526,0.0026726836111526453,0.06058914926964002,0.0026939162884541596,0.14272340091104896
RLN2,,,,-0.013609611148074692,-0.011321489316553631,,-0.026058226514341826,,0.04271094460995708,-0.023756768336325236,-0.036630922654687516,-0.010678607142903113
WIF1,,-0.01048031633575392,,-0.013891422565200264,,,,,,0.03101301521316913,,-0.0317866262497599
IL13,,,,0.0535646066110244,0.010385977140202103,,,,,,,
PLAU,0.0016830459975285615,-0.01996822782080421,0.04941871647563348,0.010164732003192692,-0.05250969533679889,-0.010064191916943183,0.04346672789867415,-0.04992307357656459,0.07268779637683678,0.08492602421950073,-0.019332728925342973,0.0750743022640576
CXCL12,-0.032500624601244636,-0.0420169757003338,-0.008386114369871722,-0.028246040748929217,-0.08699490078289165,0.05204655507425356,0.013211466678672748,-0.026767220242415856,9.9638038229707e-05,0.08429522452134249,-0.026293053310392268,0.028945756309062213
MMP9,0.027383132657907698,-0.06904380442768888,0.03383539299275594,0.03315710216247573,-0.05154076470823294,0.13385373699828917,0.04505900675138383,0.036754681390073776,-0.024176531053678948,0.04245092114058471,-0.038047699498953404,0.06046456109692311
TNFSF14,-0.032417337304783356,-0.01758200222393185,,,-0.06702922891897103,,-0.03563864908944071,-0.020726512722107543,-0.04342570027819001,-0.008083485444790635,-0.06380477057690147,0.06930466354536376
HBEGF,0.01704545267897567,0.003054430780452804,0.07602176901326312,-0.029317249168010817,0.06585306899635114,-0.0780379947828655,0.05956427789503678,0.03990979434641034,-0.030006537374686247,-0.017153488519909384,0.05330564710319146,0.10199580337055472
NUCB2,0.05680196095445729,0.03442682699986099,0.0211499995460591,-0.02745522585673566,-0.02058380172127429,-0.1300216138211649,-0.015414013030072352,0.013190278434606162,-0.0164762650373216,0.022341554022312454,0.04781660878602789,0.037086808715567354
VCAN,-0.01008054512149186,0.008757421966868052,0.0012860515893357682,-0.01619792808802799,-0.06491025440841248,0.035246651745344304,-0.030984383584031636,-0.036248211778224536,-0.0275191032076892,0.07428554797995653,0.055273712893718005,0.03700572911484301
VEGFC,0.10333234750181021,-0.02562906391657961,-0.042548941339590765,-0.01647175986983005,-0.061825829726192,0.11931836793643731,-0.0058082392129410266,-0.01279440849570787,0.010950915842690482,-0.0077790808807951155,0.006855641557252368,0.010585741801908553
LMAN1,-0.008385081894564049,0.019903735467841507,-0.0143863497266107,0.036628179355110896,0.06283536824591389,-0.007778307352124162,-0.01984843099502254,0.05354564864591708,0.008388156871935268,0.0005468197422932214,0.06077466159632338,0.02725696507698175
IRAK4,0.013850397432675516,0.02350439053683533,0.02293286638082404,-0.007777585588830802,0.0678928379530108,-0.010871119316028535,0.12129184557362072,0.017574946724359105,0.02377625525963249,-0.015131571224203375,-0.07371704228932746,0.06726876240898576
MICB,0.02293702451387981,-0.0035758741210229093,0.050256798458949974,0.011789515456768885,-0.04814935340328646,-0.06318404928418121,-0.03756061869811206,-0.0047569604485844675,-0.005426703605778283,-0.021425540442947647,-0.03206619108922447,0.036542766391245894
COL1A2,0.0205487451530846,-0.05776316192080876,-0.03555914326000772,0.03582562038623861,-0.053649499856101616,-0.016534991242950808,0.0552079334569615,-0.03079759722469444,-0.017488746349994786,0.0741766594049662,0.002111784941172578,0.0907372553608385
ICOSLG,-0.04881197430308588,0.002851002899111313,0.007839464603377259,0.09808130504680933,0.12521375345907904,-0.024892628102485354,0.030112523559755494,0.0024883751966757552,-0.02721952350294189,-0.014735042877297414,-0.05231199521759951,0.06991344124166651
GNAS,-0.01363761262666286,-0.02428174918805611,-0.053302600966628276,-0.04290078148430723,0.09517394865383311,-0.01328243137045763,-0.006418033146375885,0.06934704199535206,-0.05957335526938728,-0.021008078010614925,-0.0253133638271716,0.01990751487941518
C4B,,,-0.014683439998156928,-0.02361039279436177,-0.057056871380793406,,,,-0.020391300305050385,-0.02750177641770352,0.07763924990973642,
COL2A1,0.0022468308256713555,-0.054361906236833624,,-0.013411572695178927,,,0.02017625054721313,-0.0027208868275171694,,-0.012111544892664517,-0.004741034569431249,0.041233474062072124
GSTM2,0.03992251842962037,-0.04492316624933282,0.01915058119166541,-0.006943505595520761,0.03992630971468774,0.014894735873933158,-0.016929947355237517,-0.054741817702568654,-0.003720276062175912,0.01998376326363139,0.02116768755410059,-0.04967390439594843
NLGN1,0.026687268596315813,0.01820827027900348,-0.019607563247385187,0.06141085952119318,-0.06135298573656423,0.02436064844196235,-0.018602352070687823,-0.013196479588514123,0.035908838443210855,-0.04330914811662078,0.007717628394323885,0.06743641846148556
SCGB3A2,,0.02696154974313041,,-0.022022746807728213,,,0.037578288754850926,-0.022363657738039305,,-0.038370342334061,-0.009479055679397946,-0.021396304468476197
LEFTY2,-0.021881992805859316,0.027180991244775292,-0.016999472485485494,-0.022644945728609957,0.011848548838655621,,-0.0305065918765294,-0.030141228683688074,-0.018837753755821945,-0.038741448134256944,0.026828204746956942,-0.008540247192319023
ACE,0.029934992123718602,-0.027989523209136797,0.05679114319747797,-0.018579143762185186,-0.07657894499488158,0.013674407984563429,0.025384376361334955,-0.04573028623391778,-0.007853851256145012,0.04973385468300705,-0.061070590082027726,-0.00916995073407845
RPH3A,0.06243901695731728,-0.052727112810603556,,0.020858141595512684,-0.11188070547783535,,0.059226424270185034,-0.0055979226790418965,-0.0007315464755461295,-0.05908934874403442,-0.06404895104161396,-0.11191061900970682
NCAM1,-0.025686413414192796,-0.045247630737268875,-0.014946739037240956,0.052604404088603895,-0.06255469036526044,-0.026321249879613123,-0.06224943417481063,-0.0063409293769452054,0.06264062550005907,0.012410349928047466,0.05154023204927042,-0.10125331378887346
GIP,,,0.0024512126285331725,,,,,,,,,
EFNB2,0.018859539403505588,-0.02386621657110252,0.01726798830726669,0.0028014785023385814,-0.10012126783886834,0.05433484467314325,-0.0069882457824787,0.049912372799228055,-0.010901875702993512,0.029772785658019153,-0.005255958991552364,0.09118767942726527
ICAM5,,-0.025179661376581026,0.01520274152505523,-0.024997527013479973,,,0.014216278808817564,-0.029780637808836025,,-0.06184647891819348,-0.00029909826877607884,0.059428888121968865
CCL5,-0.05391395482656221,-0.05987441102210387,0.11644915504949091,-0.01819441100341152,0.008176722292980053,-0.08656659262348172,-0.03572988736990735,-0.03865256767526169,0.012907030885056183,-0.0026963045772810984,-0.041689204680094426,0.07640407787028453
PSPN,-0.029355480172229137,0.018646666072911006,0.010143426122951254,-0.02182766230039748,0.035253861273061085,-0.040110793058590694,0.04848461676489679,-0.058523402981767836,0.013578137840776681,0.030144391190911748,-0.024860387414119875,0.061503867802373914
PENK,-0.018061543424471315,0.015228399158473082,,-0.02361038623038845,,,,,0.13162152047541567,0.07745634606307014,-0.014089012864622621,-0.1184643290563055
EGF,-0.02285531918906026,0.020243518651457484,0.06919181186366184,-0.024770998511745027,-0.039528570116391264,0.03849165533385318,-0.03186047964302409,0.01756542387479561,-0.011355419124376603,-0.02991081842107594,-0.03725217548312199,0.02039701357477677
SERPINC1,,,,,,,,-0.012871426760482762,,-0.023175816537403224,,
UTS2B,-0.017797604637279134,-0.014722693742848956,,,,-0.036890738774127595,,,,,0.04682094223432498,
F10,,,0.08508059429531019,,,-0.004809461042486694,,0.0483239492898515,-0.021106204947299825,0.0581288607963437,-0.019951788469199344,0.02210040510477348
FN1,0.04527801926887663,-0.023735910342124907,-0.06611317955008351,0.015527024313773896,-0.07698160852976245,-0.05486273784456831,0.011200830038672305,-0.0004222424468241611,-0.04155174541859885,0.057515814472053166,-0.00047201177613817634,0.07584187485112938
FGF2,0.02676153581757083,0.0012525459541098064,0.017648288526704612,0.012228352838058006,0.003855606374242194,-0.03884928860504264,0.06514346538673454,-0.055252351093154475,0.01426757862681951,-0.00976609975106468,-0.01147494754138577,0.011369508627344427
GDF9,-0.022531780081659472,-0.03457478507070474,0.019557565045911742,0.01733851396152782,0.028015188775629998,-0.01278148731730995,-0.036384786206623214,0.007161356638687662,0.009490306962776736,0.011592008259291778,-0.055757967427097724,0.08902767018594103
CSF1,0.09406367928361632,0.030554036769575778,-0.019289770481796052,0.03472101041728245,-0.06299469417727259,0.055933266087510446,0.03959912909029459,-0.0018512438303612195,0.01444238901524083,0.09962271171135766,0.02011947036536308,0.10003377510362789
GZMB,-0.0223170876520489,-0.025724118189664857,0.0620730692948529,,,,-0.04071233244692297,0.013690324704733695,,0.0004243510019478013,-0.0017497290358919747,0.045588538754099975
WNT11,,-0.016633051434192393,-0.01715379165221838,,,,0.03340383980957637,-0.013045694912106314,,-0.04301376457534929,0.0020958889860927046,0.01584401329687543
GDNF,,-0.00596517056023007,-0.04044414991793244,0.0657789352027533,,-0.009309144345514837,0.0006773711257678282,0.06273279177190709,,0.011851342894463069,,
FASLG,-0.019083062511907025,,,,,,,,,,-0.00030506334248153164,
SHBG,-0.02143887434863713,-0.015031288677020027,,-0.013006858349900745,-0.05280593622430156,0.04628420621344345,-0.03207609011705837,-0.011810117638726074,0.034834128170191166,-0.022687481499320858,-0.031896459048738286,0.017539488449098598
EFNA5,-0.032713900144067845,0.0017370667216805775,-0.029362598693478334,-0.032038052830567196,0.02388779601799313,-0.04119643938503089,0.028492335467519742,0.030682085040978954,-0.024459776594718128,0.00045006879962673763,-0.07636601882351914,0.043312273704341056
THBS1,-0.03920416713171623,0.012929989203450558,0.026853728506321863,0.03313810889907414,-0.09536815535992119,0.05567366951543569,-0.01716630642972066,0.008789083567177305,0.022134479888114504,-0.014640379336687766,0.046577401554506945,0.0875164961739308
PODXL,0.01616602828604291,-0.023716839860390367,0.04161267525051407,0.007589645438639858,-0.18088971081529032,-0.010807212574212237,0.04324541222901442,-0.04453512028049206,0.006530876049694089,0.07554542642350319,-0.08137509692865469,0.06839464868217776
LCN2,,,,,,,0.05664815348948811,0.029027881040900514,,,,
C5,-0.010123607876724255,-0.012259555620710436,-0.03449866990105708,0.038512161799173335,-0.055263901834216006,-0.046488524435761874,-0.034015926059707866,0.0336237998419648,-0.039413441839692476,0.0025848468456809576,-0.039978641139955036,0.06463276543735393
DLK1,,,-0.0039289901073200125,,0.032321362071584765,,,,,,,-0.059701968229205815
CXCL5,-0.014103394056750991,-0.020417512610277726,-0.02337628915793699,,0.004203556307827481,,0.015563658562302969,0.008516749135793924,-0.02664772560763715,0.012515214820435376,0.027246066061053256,0.016285049904126936
BCAN,0.0073366388516766965,-0.06372378774987855,-0.01730685050971291,0.013946335609216858,-0.14992945210982808,0.017174250616626374,-0.024093930368408158,-0.05115503118884929,-0.036817206021073336,0.004986427052170517,-0.018972757887066535,0.05408042517965635
RELN,-0.01832190595905337,-0.042040551865815685,,-0.0218964278719203,,-0.03739467931377361,,,-0.00629187098195441,-0.024603978666010475,,0.02265693151191748
COL4A3,,-0.02251955550373612,,0.001136906228442345,,,,-0.022859225355928086,0.18581277025370216,0.022341962915557734,-0.013120729144015908,0.055221680084548724
GNB3,-0.03272842603875319,0.01332997577282098,0.012814823073995679,0.032334637340546375,-0.061744366131697606,0.06787527739136248,-0.007843300754931835,-0.024714069760468513,0.00108572224871479,-0.057647212287036856,0.052367830041725516,-0.010429592294554183
PYY,,,-0.013191461424971424,0.08641496447538875,,,0.011145631124750933,-0.03392119636312648,,,-0.05106203665226954,-0.0004909926401189062
MSTN,-0.021018572897872585,0.04138084608993102,,-0.03003713392944409,-0.03302977500412553,0.06231902781335537,-0.03681973782319366,-0.03469286435914235,0.07048138483518157,-0.017044907176883912,-0.007912851960615964,-0.006376620833881206
COL18A1,0.0871443404266923,-0.021012719870588014,0.04625416091356743,0.057668865574330465,-0.1127682581744098,0.04460892852870731,0.0450697735294597,-0.026609137727239936,-0.026817860936402156,-0.011678579677316931,-0.02998635952692263,0.09531713773364785
FABP5,-0.020925915560631662,-0.0017044379885605108,0.11813469671804544,-0.019303611063910677,-0.12908203735867607,0.0019882896785046655,0.003671854824343754,-0.019955972796401256,-0.047064563033206115,0.06436169038927456,-0.0592963173935208,0.04779509536927612
TGFB3,-0.020237066333514103,-0.06484356045780168,0.01900989676495453,-0.02046973203302865,-0.054085531569710694,0.08901579290718853,0.0389539743761283,-0.035227439308037636,0.013217261596591812,0.011755005735445403,0.0033677319674466247,0.05720031822985526
BSG,0.013553327057190302,-0.05754981729417532,0.07456205516918968,0.005760790575611454,0.07867617565232249,-0.0914661292986228,0.07039480278737653,-0.020438956901222563,-0.030571812846498854,0.01481450500484628,-0.030293950486216675,0.08375224056002663
BMP8A,,,,,,,,,,,-0.03591861093398858,
S100A10,-0.016610624358561338,0.04884025874555272,-0.0370971147943285,0.01747076091313953,0.1894171161117792,-0.06808166539583087,0.0538851804248501,0.06414247009280157,-0.022459590641948544,0.014672921103921707,0.01408334433001201,0.03734496971913002
PLAT,0.049069453772598776,-0.059495632238832474,0.04957763448086906,-0.023536230696538468,-0.1967287388828421,0.024917034876288838,-0.0315542462271239,-0.036782091361113316,-0.04514412272482726,0.03381917150217364,0.03243795756792645,0.13019598198897833
SFTPD,,-0.006952679720232306,,0.06451956981516851,-0.06702940379848975,-0.05313512824589262,-0.06397901431032763,-0.001202766030679146,0.029007589567069805,-0.014526279963119546,-0.03632092019121783,-0.057213910176814264
EPO,,0.05413145054282065,-0.012171572726895927,0.025774979616228887,,0.008148475701929584,-0.02873154793768525,0.02102207985485409,,0.03677979903360289,-0.0013237406945131264,
FGF7,0.008006721897921567,,-0.00030010939953513144,0.07146241733998758,0.004624102418927474,0.08025254462540819,-0.016527923363521917,-0.0027223776398852483,-0.03992450036976007,-0.04260661025606817,-0.07641657199121038,-0.005036447433277279
CGN,-0.005559952276506166,0.012040405011333643,,-0.021943559291255042,0.10756737558258543,0.039530652009940305,0.029569839831149358,0.03382494073316649,0.0027230504613165985,-0.09390574016127375,-0.03804579898692671,0.07463116201380086
FGF13,-0.02686495865999746,0.027112475690850776,-0.01652856906832481,-0.007605588379187823,,,-0.03759025542706151,-0.02420274516329285,-0.017819750825539632,0.01343802148646032,0.01580797841228765,-0.05437070529509428
CXCL13,,,-0.00792182527516407,,,,-0.0004180428443361253,0.007068079224238959,,-0.03800842061663725,,0.027203388824844865
ACTR2,-0.014771720896345047,-0.007792403301148101,0.02732989507035242,-0.014754492224288937,-0.026141082994155546,0.08518842928119331,-0.03468003129675436,-0.03439028786253701,-0.06458466179422699,0.01201011976003861,0.016465179215909318,-0.011592251677030572
SLIT2,0.057433809656362536,0.029564974133862908,-0.032923567383833535,-0.04126176274445724,-0.05207333522757571,-0.03689066850921761,0.023830347878669115,-0.011941839759854073,-0.01538394392594762,-0.016331324203245044,0.041482400635460936,0.05854239936246104
LAMA5,-0.0014037930017032766,-0.03629448778303586,0.014707626944302018,0.04533715074705265,-0.07051098592414953,-0.02873699824874369,0.03365332773907274,0.0043791288666489145,-0.03234558753431215,-0.000677895224200663,0.0074961579278278465,0.07451429880691927
TIMP1,0.10163664334000196,-0.04037467145274688,0.07103034332757116,0.03548886600684469,0.014150900863109389,-0.05302637533743169,0.017687870356673758,0.04651433929546471,-0.02613865990703246,0.013420675482581282,-0.024555438417060236,0.09952341637774037
PLTP,-0.0027982366899499153,-0.06361180448730176,0.05206774694616239,-0.02955525783808131,-0.07142533421502958,0.010958022294213313,0.04574743861824606,-0.04376331256120887,-0.09125369724460844,-0.02869782631112306,-0.04866233065754206,0.03596042934162429
TNFSF15,,,-0.015034602396319468,,,-0.010832170368580854,-0.03503471007350981,,,-0.02036935938816765,-0.0023694547258576904,-0.034170538842203
PRND,-0.018061547174855884,-0.013758077928688401,0.046201156918718525,,,-0.04557597450025185,,,,,0.017169916202120963,
NPW,,,-0.017758788608961,0.005115749762594183,0.08156061116756622,-0.027840661470234694,-0.013127529639828458,-0.0456225631347701,-0.019901660054732945,0.013228249846564346,0.0010952131584536166,0.0033641289597983893
SHANK1,-0.02274462799030867,-0.016633050366371055,,-0.018194408143631532,,,0.007515282634218908,-0.027364148688747113,,0.011604022263815133,-0.013211640764052806,-0.02408516483223446
PTHLH,-0.047372653367753086,0.02504059165088401,0.02965904543965463,-0.014419870489194212,-0.01831343028283102,0.013501118292415104,-0.06738569544565219,-0.06407679805751663,0.04614855196586647,0.020602530265777255,-0.01472154263217216,0.07047773905533539
SYK,-0.004211535027748233,0.08864996305007893,0.09353406725705986,-0.03488449062489345,-0.01279173771649266,0.02149966742018846,0.03654582032026059,0.004220090921320927,0.009433065792378053,-0.0315836892075391,0.07577633244531264,-0.037573011011241636
FARP2,0.01687358889065351,0.018197298729385282,0.017948072224343834,-0.00715934278189986,0.04617636649157995,-0.037832459315874284,0.010236873111442009,0.0056793817914710856,-0.001284121419571903,0.024325100740550235,0.011127580087198127,0.04828690445067574
P4HB,0.060507399865291245,0.0657224883696723,0.02362887562912582,0.024968597922148072,0.027061418325290233,-0.03699477629776487,0.022464320898305405,0.023051287872601998,-0.04281297991275043,0.03185838075213296,0.04307810888248933,0.12581551496056334
TAC3,,0.007012600533717947,,0.016817615155184994,,,0.035132859283726774,0.08611099695259698,,-0.04143485661549265,0.0049310444785405725,0.028181349116536143
C1QA,-0.08544616882965818,0.0022874693203112106,0.09714455995438447,0.03241503003701783,-0.03606948590979549,0.01719484092435434,-0.028943180800547755,-0.0858971358460335,0.014899133834352644,-0.014309215243384004,0.006449446119477712,-0.017617712375608944
EDN3,0.011023357387505078,0.005081086944304155,,-0.016306786112420642,,,0.09013350978822653,-0.03061843698820341,-0.027318996228394093,-0.03697411535650903,-0.03764201430875745,0.0504952128183417
AANAT,,0.015831067953465075,,-0.019778428839848358,-0.06116550120640541,,-0.03152704254608602,-0.010437554199493824,-0.028610975050387014,,-0.003321645482505098,-0.0222126415484922
GDF15,0.014892706605823947,0.04186048644666679,0.0030537707403967508,-0.0046441918614901325,0.08049958411319785,0.018731739503555656,0.09075125701977334,0.02709635134843725,-0.009874150223880253,-0.013151437877494206,-0.012963487312895651,0.11642857884058302
LRPAP1,0.021014671360060737,0.03288017038266293,0.05318137403581216,-0.016620430753233682,-0.012897735801968123,-0.03944428471889192,-0.010526509089473893,0.014128320687351556,0.045701279137346985,-0.013413123194271664,-0.03824530781815723,0.03541853688188122
LAMA3,,0.040448277283350126,0.04017541938629268,-0.031984892576995515,,0.028280008529931226,,-0.025142839967653353,-0.020147849229080726,-0.025153917251197967,0.000608738628825488,0.055994393681104364
VCL,-0.028314869462220917,-0.06318567892087591,0.03219741261127617,0.0456753347022208,0.1618627420264785,0.004764626202603879,0.02251293189391338,-0.036078033852250266,-0.04341373544338502,0.08292302526873975,0.04699309961410238,0.07585725438710939
COL5A2,0.0561455313590638,-0.02338516599675081,-0.006787484048982828,0.009533210533917728,-0.06321627957410453,0.00534002688349875,0.012348899828186117,-0.02145593326384967,0.004892332514715791,0.0286215065043918,-0.007739317541409868,0.05850304805622137
DKK1,-0.01806154942508775,0.019827995359886427,,,0.1592001012046626,0.04166073090655545,-0.029676195742142558,-0.034811466924320016,-0.01809217221146566,0.024752831807555036,0.031453949651814445,0.07027835925647447
COMP,,,-0.02080085413228799,,,,,,0.07203915969427033,,0.04344308124215122,
POMC,-0.020694992768593237,0.014980179169685035,-0.02325924480397359,0.004087104152000463,-0.09230076058186563,0.0717042633876244,0.0033038147831320743,-0.05779083427078991,-0.03493352354354249,-0.016507818314998958,-0.0014435326062382365,0.04802194996122766
CCL13,,,0.03351217008363715,,,,0.12565317942736443,,,0.007941421802285548,,
CD34,0.04343458940022285,-0.01175391701489657,0.0830084348320001,-0.02349877320650543,0.0032250409103017877,-0.020779855802671214,0.030415716972510377,-0.04312101381194813,-0.06098320927287002,0.01315950710234299,-0.025276645029078105,0.039924376670566794
SPON2,-0.0062004119563528436,-0.03440328073578693,0.011668027446321113,0.001071341444971981,-0.012776871735007432,-0.11056628059546579,0.013169852595164814,-0.001834965158280204,-0.035244445492750166,0.0007933366378596717,-0.025761088352871286,0.05645743047959536
THPO,,0.005348050750893329,,-0.013411572566793825,-0.06916159604241214,-0.009538593657430804,,,,-0.02674039602796255,0.011644612267032927,-0.0294705303516975
SFRP1,-0.027766322882396006,0.034367692392970425,0.0028331461417195067,0.030512970090621754,-0.028613100929284468,0.0030096569743704683,0.02616834404285421,0.00662378160862153,-0.013099937156804251,0.06588457895422097,0.0038906887031269644,0.04442534693397158
ARPC5,-0.02094021001748208,0.030991155975639003,0.05218174158659434,0.005888201071484228,0.05777320340863023,-0.03127415740658868,-0.03559786291380533,0.04871106344753999,-0.01872384496122548,-0.010538731075082252,-0.020136340051098385,0.020907023242929194
VEGFB,-0.017204902726853547,0.06260158645292299,-0.004992045967052,0.022468636458270748,0.005174441697914077,0.03535758570399076,-0.013578719425351505,-0.04333444544917778,-0.0586121367147758,-0.04297576969152438,0.018440184539338687,-0.012417668736068319
GDF6,,0.03782081377642431,,,,,0.14151113742133037,0.02566575227503919,,0.003429124901940832,,
LAMA4,0.029881813847034405,-0.06126854857745647,0.04051285257493502,0.02719385134019328,-0.10880856549610822,-0.007162114458355047,0.007585533274278194,-0.051224074354868795,-0.06884132528111973,-0.002891974098483313,-0.06543245101133967,0.10137643258040656
PLG,,,,-0.009389358078866967,,,,,,,,
NPPC,0.006988278646330797,-0.04163876938137378,,-0.022472350073832175,0.0008643721138820647,0.08810976800799505,-0.053647721356233524,0.03156749484114227,0.01148087550903721,-0.022409261906356507,,0.04773859594340569
HAS2,-4.676757136912348e-05,0.01936589672857005,-0.052805443348333266,0.05114464102150838,0.03809353597316786,0.02185585126824437,-0.013803508744540179,-0.04457805985398881,-0.00047914804707546103,0.10971514236433302,0.004138278523942941,0.0930265326124297
JAM3,0.012628567113989983,0.06930321770665789,-0.029239810298392246,0.018035178686969987,-0.048500951404528835,0.050054427827724304,-0.031323743426925725,0.010360243046866443,0.024716829438642188,0.04867910300621208,-0.026061876692966616,0.03733162305335977
MEPE,,0.024967609043451616,,0.019995946166976766,,,0.15061720663350903,0.09179343288236723,,0.016197421283089777,-0.040984933425540174,0.045982044774512246
ALB,-0.029833953023689932,-0.024166524874828968,-0.013386553525469276,-0.02901591395457815,0.08824720742054937,-0.02459650756743573,0.033933975671214985,-0.02581404904540566,0.05510387577329052,-0.013092674642513355,0.023061915399075615,-0.025654404524090388
SAA1,-0.01981694687828654,0.11358379551446889,-0.03345447712095142,,-0.11098230421707361,0.02302576501526866,0.045909602910873204,0.03765530934075157,-0.051309294407963564,-0.05339859983108727,-0.003070930040615025,-0.057542714594667754
SFRP2,,-0.017844640599993265,-0.013956288170502228,0.028013759988709915,0.0055146855405610274,,0.014895859166322535,-0.07628183359115201,-0.020915915406846394,0.02521924930141881,0.019937571348037104,0.03981028767666898
CHAD,,,,,,,0.009952132786477438,-0.010012196032794077,0.07318390790680937,0.011133623266418322,,
CXCL8,,0.06644233408091811,0.022715136879243182,-0.0025815536678537193,0.20628554899894333,-0.02975794151333905,0.0476602455182236,0.07272551249786399,-0.032839451396071896,0.03678058596429633,-0.007249040096368609,0.07667796940621997
