,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.018832565528428467,,,,,,,,,,,,-0.03151421291956985,,,0.023944878527791504,,
BMP1,-0.051415502882442995,0.10309089516496785,-0.05586183282517605,-0.01324994943934281,0.004196774369875287,0.07533361623478517,-0.017099685609235676,0.22278646144263684,-0.022407928346893962,-0.013271560811716536,0.015336101175586798,0.16741520927730005,-0.17038241092635512,0.0003692970056094861,0.0905411357066823,-0.014890016308898406,0.03296604181669989,0.023013080866591824,-0.05484955395634649,-0.0495778363958193,-0.04195752413025439,-0.022975414024307434,0.17533278700845034,-0.044411214319897085,-0.011250954354542696
NDP,-0.11894756100751529,0.037583845905418384,0.05523933543114298,-0.006778612037062046,0.04922641896511824,0.006411634157987191,0.00782203474098335,-0.015926189026102936,0.03029233360797877,-0.04936267792085553,0.015291784986236415,0.1711545153911916,-0.022139868160092346,0.1320905381939253,0.02685153941746676,0.02942481623034664,-0.06734512267588463,0.09192078058062926,0.05762647421296769,-0.04152308563821429,0.05610776211035004,-0.02543915148042274,-0.07484942198607229,0.020290973065864266,-0.03413416174464647
TNFSF18,-0.0076053881834447865,0.0406286702043159,0.009600548853102256,,,,0.007474681822165677,0.10743133817498338,-0.007552817058583913,,,,,-0.04510343269637843,,0.0008263483747610264,,,,0.023792878024140013,,-0.006941875223327464,0.007021425769055706,-0.05637692997002796,
IL36G,,,,,,,,,,,,,0.005945947678878772,,,,,,,,,,,,
RTN4,0.20656054688949968,0.012424707210037914,0.0177798566099355,-0.05431711748206165,0.03118833687086368,-0.047185986578555605,0.14340848300642248,-0.23057585319276744,0.0510914295423331,0.059648634580093784,0.10738822766585038,-0.1065795047389768,0.2655306495391818,0.12196799278697809,-0.07296609589276015,0.012288665657949265,0.011899921927369179,-0.04181535625634966,-0.059750392148051244,0.06897788588325361,-0.019944523513757636,0.09504207628626374,-0.09409527756191337,0.15919812655922652,-0.034651759470450884
HEBP1,-0.05749442866324416,-0.05850086700771882,0.06133260224616362,0.004597320143910484,-0.01873795817519908,0.02323072085669256,-0.02984222013634676,0.13406711882418246,0.026258148809192125,0.015338837873044743,0.025170095629017456,0.034591637383638824,-0.022277742612884666,0.08824723049054126,-0.014513091545070073,0.025985452488619977,-0.049113471668842265,0.039866103594762364,0.009718478672737764,-0.020622556667313025,0.010346724828369043,-0.025583200881371056,0.03264004879264371,0.050191938375857496,-0.014504841808978016
WNT7B,0.235128704142247,0.014369123878503151,-0.09308810485159627,0.034234161051090825,-0.015668894193189387,0.059857535140300754,0.05517559972011517,-0.056006380038774825,-0.03688023394414802,0.017326902503880203,,-0.028902125546919403,0.0676924013457527,-0.018323631510339247,-0.08963203143440658,,-0.03833133315942479,0.03448676293883152,0.0744203116865891,-0.056398165056735526,0.006200903369286924,0.018872992962303495,0.007725985543460521,0.056558878657696626,0.02254558132481785
PTMA,-0.0003465056713722395,0.11581906952648015,0.014868957465895765,0.032879631542845934,0.008445895055427305,0.020968814223589205,-0.16316914084592615,-0.16333197585510192,-0.0006152843666909443,-0.011262268574652946,-0.07892716814953943,0.2034380767947075,-0.22024135457321917,0.1395985788070551,-0.025839433671234095,0.028897080174243448,-0.09808943716272961,-0.10990383763791484,-0.03415965753168494,0.04269324784074174,-0.1289118398202778,0.022706713561779904,0.1573790288943624,-0.05511287167147743,-0.024285720865036785
FASLG,,,,,,,,,,,,,,,,,,,,,,,0.01561951009435736,,
