,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.023986482505581528,0.03377326985710587,0.011257184842764016,-0.014705977557298779,0.052719253722457,-0.04650362953585586,-0.018896511923755164,-0.019074390690528402,-0.07496799320509562,-0.02385786293760022,-0.004301989476981952,-0.08044714259240646,-0.053992861526998066,0.04183098647039236,0.018608340735588914,0.004480824370766608,0.015015716285403482,0.021207977307968338,0.043511064874835796,-0.0352793264464473,0.03467917554311567,-0.04640840968366829,-0.03759412983275461
QDPR,0.030442928117776574,-0.007427859600257506,-0.045127938265410734,0.04537986259096952,0.01798177678739363,0.16591629575234573,0.019447795027017413,0.018602163828597328,0.009636753857843055,0.06680225155193376,-0.18178878803002624,0.018043909480802485,0.017014673032567776,0.030067822516552125,-0.01590189968685159,0.12908855145293535,0.12556958297941603,-0.05437404865405496,0.0020278266613485427,0.06004929940011958,0.04257805438829617,0.05891793330610612,0.08672347649821487
POMC,0.015167232224893523,0.06490068848979026,0.014561590334365257,,-0.024467732455495543,0.08555450002325633,0.021369989446862192,0.08779602782250387,-0.02029710192557732,0.016447519220954502,0.028421371502366122,0.06978793083802501,-0.056071620023110724,-0.007035067158569668,-0.02854451626578607,-0.009736178875041426,0.09732927043629369,0.03821522119576579,-0.02486665420583072,,0.010431713173705396,0.05955025910853436,-0.06372664799087968
CCL18,-0.012054644488705555,-0.08429587118280277,,,,,,,,,-0.12467117066186735,,0.06316542218323369,,-0.02835963783339801,-0.01588027821595681,0.033694849306228986,,-0.03727288633436513,,,,
CCL17,,,,,-0.015228933061595151,,,,0.030264151628892587,0.04312998744774015,,-0.013442178663674859,,,,-0.03095178287655435,-0.06533055704408477,0.03275615368592594,,,-0.005197734393202137,,
VEGFD,-0.0020394490655333266,-0.0390462039325492,-0.03169960780702974,,0.05184676176228667,0.03930796246833079,,-0.00482765604459849,0.0976326764239232,0.019192928118352773,0.03474761096620791,0.009234370780419065,-0.020290954025005213,-0.032610359396582696,,,0.005864401286651458,0.040679425314438966,,,,,
TNFSF13,,-9.416804066103645e-05,,,0.10068960774888107,,-0.02234649550408192,,,,,,,,,0.05014813522064364,0.0345071442911057,0.03353888618590358,-0.0021980136797339744,,0.059763511143434415,0.02009211099528735,
WNT5A,-0.006543528931230163,-0.025543977307225327,0.059397031373325825,0.07125612862222651,0.03482990326734442,-0.03732755189396796,0.06287203865101196,-0.0005949068873802181,-0.002709999081240101,-0.014433186441303607,0.10957583265616061,0.010712761118583719,0.17110682770924726,-0.05666483896379547,0.11873770317771515,-0.01354226024641501,0.03772690350906886,0.009771617235246615,-0.010678986776179029,0.11533306572930573,0.005581286018255575,-0.045795611565206916,0.014996895455035767
CXCL8,-0.048654511838473295,-0.015416299302949157,-0.029681633854826535,-0.04302505481651366,-0.029801459463786525,-0.04474893107409525,0.05234666678446949,0.0415779602990491,-0.002452833495756654,-0.020142532653719805,-0.09575692807650617,-0.04331453005603126,-0.018979423145163602,0.0708097842102933,0.17153267219392473,-0.10945364491389135,-0.24518355173424292,0.018708862485479132,-0.07909438992211086,-0.1189439287204879,0.06294679678932442,-0.03311748607784786,-0.009743855751330775
GRN,-0.059007524941112104,-0.0321695349263167,-0.06499593700372178,0.004063021070985206,-0.023118712147219795,-0.06195874120020953,-0.029512281085730983,-0.026986477298450353,-0.017063533808855346,-0.06024870452700815,-0.17178520033982705,-0.05389410912855254,0.003305408802520958,-0.007230985697305689,-0.10422808649570912,-0.000601259531124884,-0.028504721217306045,0.051973125379359324,-0.10290414050889997,0.08547844572274332,0.006814529359884213,0.061368120408055865,-0.05976841613190035
MIA,0.09892061447187875,0.01538354658798984,0.00606778256144174,0.008950918466422632,0.007027862732386127,-0.062110773091541685,-0.05405851254982149,0.0022947561051791655,-0.036262006791346155,-0.024599247535314936,,0.04727800250497416,0.08746040165519975,0.06848270710840455,0.10689371466260818,0.21255384327768306,0.1945381768932622,0.05323753901004464,-0.06642972050198238,,0.10513280825389557,0.054414687513255185,
COL4A4,0.03440914274360348,-0.007802723078389666,-0.025714668245219723,0.0030067765018510217,-0.018782225565602856,-0.04646654834648665,0.014743751821408331,-0.01786942396482697,-0.022777367698007898,-0.0413247795460692,,0.01634723387864464,,-0.003637808259713792,0.004948816484229053,0.08622558200486534,0.06181089256185861,0.0504204123695338,-0.0183898027248525,,0.012087808607017124,-0.020179276483975852,
TAC1,0.05338720427544647,0.031067483866036798,0.027896324795959167,-0.01500557532528506,0.043589059578426334,0.20430608999608876,0.03451339823756404,0.03787423238986926,0.07868928839566261,0.051359345847938914,0.21156667730111514,0.06830338351647391,,,,,,,-0.03473011928358888,-0.0820230056573799,-0.0311040757238137,0.12001379626443963,0.09792286493656253
RARRES2,-0.08350859565487617,-0.03054801535613756,0.02171048836487992,-0.04007292843515435,0.03437848340192655,-0.12178204705552843,-0.012095275931434807,-0.020116439471909775,0.03332898919608459,-0.004314340051536168,-0.02589872789522691,-0.027724661730339356,0.028197857430624782,-0.011310880992737688,0.03764883532108534,-0.07673124106579451,-0.0698766174862436,-0.04474421640463573,0.024638246167631002,-0.004822834362358276,0.014541095351344905,-0.09819036313972106,0.07443951554654599
FGF7,-0.006257129481752552,,0.07639444346028512,0.02496306878406608,-0.026994696835559745,0.10247355892279397,0.05279372516640266,-0.00703105571712908,-0.01143817215844968,-0.01739299133953768,0.007400034388202722,-0.005180788361060656,-0.026444476247740125,-0.006783904580046648,0.06758767206417475,0.059008938506632205,0.024917540057435936,-0.03460103495250719,0.02486199085438789,0.12289151528187306,0.06860647524164182,0.11108028379174996,-0.13275233593709657
EFNA2,,,,,,,,,,,,,,,,,0.018051588433034522,,,,,,
HBEGF,0.045606846133834075,-0.003725192411852261,0.008370446841530817,0.0032263645350416336,0.0469009671635563,-0.10297717624484637,0.002626153827287866,0.05106283012422237,-0.028255441877706126,0.0013815388252268305,-0.10929634888290626,0.003768004293168813,0.013650208838342536,0.09038490442970237,0.06575421054103327,0.03703278415829797,0.0918471409267184,-0.027601540398680804,-0.02608304247956334,-0.008935023021778924,0.006169385526298771,0.013755266003116329,-0.03249766431194731
CSF3,-0.03514686494399999,,,0.024939521877388914,-0.01815156035249213,0.01392408489604573,,0.022133768377178294,,,,,,,,-0.05158093832066775,-0.16118559132629623,,0.01969224408007148,-0.011475563607214636,0.0431523413255615,-0.06394033865616913,
PI3,-0.04163670266122908,-0.014883044876423508,,0.033249292143843735,-0.031324113041794874,-0.04915193842190498,,0.08734396492020259,,,,,-0.05681982723434397,,,-0.1794527822079105,-0.22399071991273536,-0.045295790583018386,-0.03240465801611275,,-0.03772484552806884,-0.04604784609714829,
PCSK1N,0.016767604349996128,0.0791028149579142,-0.04401255680768858,0.006187575604284426,0.03179031715542804,0.05958313012162093,-0.001421710526536364,0.02282750795659207,0.09411881549195415,0.043805743678790726,0.23812741785653244,0.1142503841539038,0.09114683875449539,0.08292367348538483,0.0663483503697139,0.059018598674795406,-0.009371833318667174,0.008691577924196933,0.13509454815486072,-0.0011421063055164899,0.03819725379418918,0.10479936719259435,0.0832287214424181
NTS,,,,,,-0.046716350478222674,0.06982586256023215,-0.023237141794216577,-0.015468309792606888,-0.004377868784533846,-0.04279466534533288,,,,,0.02705826391855093,0.005171307988473799,,0.008250620013381097,,-0.012944892207163083,,
SFRP1,0.10157290552112722,0.015216478725483689,0.01931454098730229,,-0.013287832749183917,0.02561927696987522,-0.007382782448693921,-0.026085653048333247,0.00590257610722112,-0.010298734284521043,-0.03616177773786831,-0.03838337345691004,0.014564661362407128,0.032909647363823916,-0.03608688425296378,0.07002903579888171,0.10034869917105188,-0.0006406876779268883,0.014069137400821984,-0.022123560408698756,0.03303060400190424,-0.0016140000520398696,0.032899637140702376
CXCL13,,,0.04004615897677404,-0.015774825005797764,,0.025662714610679205,,,,,,,,,,0.03366121252587633,-0.0704366674260574,,0.02114147630025003,,,0.02605436766531155,
MICA,-0.051212677081124244,0.0007172317453540664,0.009702396143448621,-0.009448982700247743,0.0018778882994659272,-0.016223301488109014,0.020643029845184374,0.01980769746500263,0.01985097838105004,-0.028990230010746902,0.04781504461347307,-0.04134329625780564,0.0329927956563523,0.059400550649598594,0.013941222602634312,0.1264746706888815,0.06687678388265934,0.09739900938146681,0.059449849378662066,0.1361435303810926,0.05805879847313183,0.03622061610952224,0.03198102723809989
TG,-0.028017661214107824,0.03310943565603804,0.05607804662846762,,0.06634900855507578,0.002889503945748513,-0.026179814926354992,0.02778880650553128,0.016871176461248086,-0.021340250779975086,,-0.002886468108692382,0.06948262615080379,0.016623045720538427,0.017206049633680782,0.006190272736709134,0.01409042866122402,,-0.023636933014731586,,0.08282856615296166,-0.026214677699858205,
ADA,0.09853611860667083,0.001970200373495787,0.004781366800641928,0.021800863439740654,-0.044866389230904566,-0.015842692428204016,0.05613338890804957,-0.051173268608867034,-0.014160434547971775,0.04270845438963856,-0.0867878101432293,0.02210397316047164,0.053552494392583666,0.06555319560105935,0.053727087393771404,0.09003083323088441,-0.00043447493539299414,0.008189525274544841,-0.054539513091893595,0.11679118729402711,0.0826188992765888,0.005772472605442687,0.10395029743799736
LAMC3,-0.03229246476208905,-0.00771638365064153,0.028004820856895346,0.04045156713237422,0.06499343449632063,0.019490643355012813,0.045745737536221215,0.02331137378019748,-0.04276559215791517,0.004221428942604911,-0.045304932005923934,0.04746783721631983,0.05879932212984799,0.010362639679013446,-0.07090921655771965,0.04937880508721843,0.1348334220214668,0.02643960253440714,-0.016857841410457583,0.06380051433954409,-0.01817034271625473,-0.03437458578821658,0.08055827935565105
CCL7,,0.00613676923963394,,,-0.01036756340398213,-0.03586328984893525,,,,,,,,,,-0.012656595280102809,,,,,-0.026104114624167157,-0.06164150905478998,
NGF,-0.020249107996540998,-0.002977409170205445,,,-0.02375473575854388,-0.009688790846303811,0.018438542272512723,,,,0.08318547272463389,,,0.006596185727530376,0.010882980806436966,0.053642072514108755,0.11019690670518636,,-0.01605764830953595,,0.02516386557665875,0.0022611629647706823,
TNFSF15,-0.0024392199028889293,,,,-0.011544788921364697,0.057425613152754344,-0.013859670019309133,,,,,,,0.054917180330484316,0.05573159075233461,0.04118811300918755,,,0.02659202638345195,,-0.011155858387241032,-0.04466689170377014,
HMGB1,-0.01032911510514213,0.025496662203484708,0.03788690668041984,0.09980081430207896,0.015945979049211193,-0.030566359244406528,0.0019811171008829254,-0.06982675416884092,0.04216489124250035,-0.04060965040005562,-0.04195800522283846,-0.027146235801495715,-0.11800933419536876,-0.05303491927082734,-0.09183912616731107,-0.08512713090691841,0.019605594034920116,-0.029513583516351357,-0.01525344913527568,0.05678027667673957,-0.010027322846287412,-0.01809986702591685,-0.020816304539494117
ITGB3BP,-0.0186767429748251,0.0616819388778064,0.05649673250852208,0.06047438885861002,0.06574465198502717,0.01667527112352289,0.055727950691235116,0.04030027030590094,-0.050824440258487064,-0.032168429783776986,0.022761452377969893,-0.03033565067183797,-0.029507831798704642,0.037395925865242596,0.061788065096934255,-0.00787094799478133,-0.04135270785578065,0.05069231219418953,-0.024330334295518175,-0.08646357254454431,0.054674434942163744,0.012469882298480171,0.02450365899622723
AANAT,0.01326010573477562,0.0013098480730434471,,,-0.010504578313435669,0.03624255587927662,,-0.01705327858251734,-0.019766342727586497,-0.012241951791287762,-0.04023330556422252,-0.018031396919042854,0.0532141302035635,,0.017499922203445435,0.028780798156880127,0.05581873045450603,-0.02586829531533403,,,0.0030078402423549047,0.06590750876276182,
RELN,-0.0349138413611179,-0.02489962703035289,0.06537019189933257,0.04079704314323416,-0.0182335955038965,0.043151213053025425,0.0004980770602991659,0.06307835696621224,0.05545966895693251,-0.017187652415740697,0.10712878508727208,-0.01996231274307908,,-0.02813215181921997,,,,-0.003740243678872297,0.03553064316111539,0.1783986982349275,,0.0032909352219920142,-0.04624881961674
IL15,-0.03560910032467605,0.046308245693512946,-0.012992382578252052,,0.0007286856063008735,-0.032471515067332854,-0.03675394120545325,9.423818713878303e-05,-0.015420568153408584,-0.0015735881241373715,-0.014835125826215295,-0.01672328724480362,-0.0692332934529765,0.07170222933513541,-0.018265348656048907,0.07839354838071969,0.02093585049110892,0.0025400209047593014,0.03303956382802173,-0.04175148427996329,-0.013667438768270297,-0.006290159672292872,
UTS2,,,,,,,,0.02729416016490609,,,,,-0.00670681286924426,,,0.05953007188731243,,,,,,,
BSG,-0.012940655875345769,0.05788855455328972,-0.06613183424996745,-0.035883308402410725,0.0032991531230070585,-0.023318026684168797,0.027008716880568936,0.038652654602297255,-0.07271665847905584,-0.020567204161702015,0.160949398850823,-0.04318492340235629,0.04236048192834128,0.09680392001681638,0.0407507973275075,0.10472315371393233,-0.01955117876366861,0.05063568539924514,-0.05671409785223939,-0.03915703677356738,0.041394746446426586,0.06061013361484304,0.085117468435169
ADAMTS3,-0.03880967159883966,0.07769844623472018,-0.013989028536943589,,-0.010001455785735013,-0.04167194973898742,0.008806932798621053,-0.02151076466969181,-0.0012004138481763263,-0.04402558792421697,0.009091364099317205,0.10007088773053592,-0.005062360525106131,,0.04493706989973248,0.06261001731083343,0.1620110238682252,0.015877445493832708,0.025655785800221136,0.040836091013336184,0.06251226130695257,0.07193335157947238,
CD34,0.03101213209280405,-0.023700799538883367,-0.007225242140276035,0.020978421126077333,0.0012228182339234317,0.014780940410028429,0.08457823937525999,0.0438332654520445,0.07177345202985634,0.03218888367506825,-0.017027020120039163,0.03938459576895558,0.06891357221884716,-0.03440660468314729,-0.02957857259976698,0.07776660863875816,0.1421303594421407,0.028168958583563698,-0.008564961874776103,0.01832985703119011,0.022317130218627922,-0.0031683567056168278,0.04627889845461909
CCL23,,,,,,,,-0.019403923997104146,,,,,,,,,,,,,,,
PLAT,0.03024809281361645,0.012580042415729221,-0.010167331669521258,-0.01159135140896264,0.059186794455249374,-0.01930436941298325,0.04806028895803448,-0.01546689905831286,-0.08706075954416553,-0.012470834457283114,0.052576654219344834,-0.033171661055362484,0.0027857068899240266,-0.07584261300253026,-0.02844259855928361,0.1827624325915897,0.1396705378800679,0.06246667144394348,0.07161237688303437,-0.035655630495645345,0.049926912064179575,0.032390427889618795,-0.06917122357282879
NTF3,,,,,,,,,,0.0042251635791359324,,,,,,0.07606273756715821,0.1725445975370956,,0.1635942123846455,,,,
LTA,,,-0.022131973042722346,,-0.013287832127558213,,,,-0.004503292593331238,,,-0.016723289309134005,,,,,,,,,-0.025416141416266243,,
CKLF,-0.09099501868566598,0.003378164290129533,-0.002397824571707624,0.0923552814725795,0.08390294551191267,-0.03094689191937292,0.03345031007868456,-0.028872866971849317,-0.0014534583076420426,0.00343310709037655,-0.1291583700999422,-0.06317231791880538,0.08886670666297151,0.022222508002428917,0.03173104452420423,0.12285008569459345,0.17068799313701707,-0.019603112938150424,0.049988962729747774,0.0686578324165831,0.04651589215466071,0.03833722770376865,-0.013024391276625214
CD24,-0.03929863016659941,0.01737496817824556,0.010252109764174832,0.0491568112081066,-0.021594557585873694,0.00017679017640704868,0.07109383015753086,0.02330284134630154,0.07863231461553913,-0.11686341060051395,-0.03149065568188612,-0.051023212994111174,0.04998766068748731,-0.03472830528871424,0.11956944854643084,0.04765312926151939,0.101707359419029,-0.02373114366449211,0.11221987042199065,0.056820326296133816,0.06503606512507966,0.03674328909316459,0.17798196167990032
HSP90AA1,0.0479840421121609,-0.003188072958627448,0.008346833125816158,0.0075854298833902024,-0.03597920791985892,0.10160569969920795,-0.006501770066713383,0.019132558524435333,-0.029538703588867354,0.02382736271695391,0.23537316427773067,0.062206564362326314,-0.09959143454169311,-0.04154009743657927,-0.10324316988167545,-0.2308648122167864,-0.262285742074775,0.04801923799857377,0.03339997907300535,-0.029260020766671325,-0.061787994705111066,-0.04863139489645254,0.12350910645567979
BMP4,0.2239798486383016,-0.020590572981772592,-0.023461188801671452,-0.030405766960715497,0.010587673654075536,-0.0464320610519141,0.07803796354667528,-0.037178739461640714,-0.007935665996388237,0.04214002211335945,-0.006046228196642607,-0.01424996974671044,-0.053928037862850775,-0.008413848821259257,-0.011520419847858399,0.05072936978441673,0.12341912409445914,0.011513572080827676,0.022656627407870132,,0.015011358590385162,-0.028257675178700165,
SCGB3A1,,0.0072683171723054866,,-0.023221735939171886,,-0.02849278537137898,0.0018073459949033278,,,-0.020749707047791013,0.015141487030910611,-0.011669290123661946,0.13631698187215377,-0.08068532962788685,,0.0175070936911009,0.08771281426274474,,0.10777492464840191,,0.0720701051317281,0.09269863851924676,
IGFBP4,-0.045682676013077066,-0.02319109880600744,0.06529983141824545,0.0663198964690118,0.006827125837820069,-0.028374031285261694,0.0018454561039431135,0.006751788087753002,-0.06833152461559411,-0.024142262527747812,-0.07663123718403188,-0.016576981279148854,-0.0840546322603364,0.08108891706985917,-0.017587724672567407,-0.01889281326486198,-0.04826201183541812,-0.007676124662987276,-0.07339353095191004,0.0706573353806686,0.02373462898880229,0.02484733842870484,-0.06590495768659924
RSPO4,-0.024736361432766835,,-0.03577886212654609,,-0.020339355104761304,-0.03288530596794099,,,-0.009360578877438946,-0.020749704012676968,,-0.02319783504979189,,-0.033145819763699694,,,,,0.05326110334402582,,-0.01410092288333453,0.08353341879987655,
LEFTY2,0.07475904686586152,0.03280949880317141,0.03694895260291359,0.01774704676665867,-0.02969050525186518,-0.04340952760577502,0.09239265774139177,-0.0018776375925314715,-0.0545261538687061,0.05305730791485334,0.009432836480895166,-0.020644713892546015,0.058154789586025164,,-0.03774674320837039,0.03231255439918096,0.020983580149590356,-0.01824593177355542,0.023708506324895132,0.11248181262034322,0.055089498846225535,0.07513364173888436,
PF4,,0.044683420802409474,-0.02013203753210638,,-0.009045494816796198,,,,,,,,,,,,0.015469263547659,,,,0.042336905340548035,-0.037247080455565997,
ANGPTL2,0.03550819702151574,-0.008698969631798345,0.0017756203054459221,-0.005303729363000812,-0.0054115271512141854,-0.03452973749764084,0.036726758081610834,0.0014682767091250021,0.005896139896224207,0.02225491527942563,-0.12072202576626875,-0.05924833105580677,0.07154751756002387,0.042160017781598225,0.056782273858306635,0.1314073366042042,0.2061669352914286,0.002536773693381879,-0.05909234232843328,0.11652387688995706,0.0627041821251324,0.09354650009527563,-0.09039584969781263
LRIG2,0.0037630445411395153,-0.0013241810822760837,-0.004837903194408093,-0.036907939039573144,0.0013291926651821991,-0.01646254963792522,0.06927516290155475,-0.04701570990231111,0.022794362270936046,-0.03508506925519037,0.040957235024901,-0.020039711723929737,0.005154759565275917,0.005302557265108851,0.12018088501529679,0.07118042096813203,0.13893853397241276,0.08001911674803025,0.011052872587914831,0.11509400479894494,0.011176029582182884,0.05437971697449511,0.009697810663327694
ICOSLG,0.014713780145924157,0.025576965421663756,-0.03650195241640366,-0.016294296601417735,0.048811671718205434,-0.018414673676722528,0.0206401214067569,0.02169121531477177,-0.056669062281194206,-0.001983716763549337,-0.04016499161953869,-0.030473693133640827,0.054509238238380435,0.04641844585348549,0.02045151063644626,0.07613174072643353,0.23158668108397723,-0.04166240057280488,0.04455712582562425,0.04238998089109619,0.10699674837855049,0.01622649113173606,0.15582620969873875
WIF1,0.07192977523424496,0.029594709026427645,,-0.03765669581521762,,0.06731262121719489,-0.034106803393401885,0.05769649687923732,-0.017085874949690164,-0.0007334369247452804,0.22908655578422762,0.07494690886420195,,,,,,,0.05639121646939359,-0.04248575295428602,,0.012588607962252717,-0.05916256722835309
NPPC,0.05703686203452601,0.03608088462010141,,0.05961704556956594,0.17072319230637653,0.04274388122024401,0.029411876644352953,0.03551182620537307,-0.024670189321352565,0.03282653287374481,0.1645240507345813,-0.04267622936001746,-0.020098525696918265,0.08628775793142178,-0.015241312859771244,-0.03882293831064451,0.05226950605292617,0.011274050641122545,0.029190133395203426,-0.010800251125893863,,-0.010951364336638044,-0.03705122339015645
LYZ,0.006609756485646935,0.027689622441613628,0.007042862326048811,0.0068030165528423165,0.08075448325790419,-0.09767337089820692,-0.018095746347060074,-0.04163387883525221,0.0004306828763533089,-0.00615263709207058,-0.178408288343769,-0.03817537441336009,0.034110815582676264,-0.023127474725162692,0.04980042804681514,0.050159135448117585,0.02822518185751131,0.0450141105388151,-0.05120332548030211,0.09095930655811164,-0.02471063993911982,0.024382831173522714,0.07326299688496879
EREG,,,,0.040756665779105826,,-0.04627742817678691,,,,,-0.0440232333837764,,,,,0.0331229187196128,-0.0022356402567383638,,0.0383986335412069,,0.036038467165648166,-0.025926938239507792,
SPTAN1,0.09251195168439787,0.07156791054818443,0.036781470644558084,-0.009299315815468188,0.02350049379151932,0.08321118304566122,0.024904933868238308,0.04985696513307197,0.02456539478898867,-0.010212848498410684,0.25771659491939797,0.05645222580133379,0.137548998678509,-0.03295184286679946,0.030901780889951783,0.09728562050310852,0.11690118733453822,0.03142038345259309,0.1256759731353803,-0.038362224841093785,-0.029528927562972006,0.060678865983419136,0.06849139400024369
PTH2,,,,,,,,,,,,,,,,,,,0.10835565115760122,,,,
LIPC,-0.027231193425339653,0.04462738079814876,0.0026200208670308397,,-0.01625542787029061,0.01524588005200135,0.0012416831478861666,0.05272783190789562,0.02466810998583684,,-0.07224733619278788,0.042277428362999796,0.08889883600267708,0.00484482927331318,0.017030022075225585,,,0.06229957566962293,,,0.04590028797021323,-0.005667308776248058,
COL8A1,0.004296999516743957,-0.027602820364880556,-0.028660187658741728,0.011493100247483394,0.02200906420046747,-0.03753506302862363,0.0029401067512746315,0.012881958263112503,-0.07718243417055229,0.03212043890517325,-0.13134890199230118,-0.03415302100906791,-0.10022767207942528,-0.03336318078045063,-0.02580268002755475,0.0988727959291911,0.03938134537405169,0.04665567057777233,-0.0100562527478652,0.06082115692723737,-0.010035150813630656,0.023109797189263884,
GSTM2,0.08431725376427907,0.060894635345191114,0.008697360314664997,-0.005555661137426787,-0.015168975134679812,-0.023627861632050443,-0.006943560403769752,0.026041112220313762,-0.019496410779739324,-0.012909316956430763,-0.018157934706833093,-0.028898417125859853,0.06523755078678557,0.03543693642479166,0.09613647593029023,0.08893484966580548,0.08519019096429388,-0.017365073388492143,-0.0035499128883866534,-0.020463198958371703,-0.004698102886155815,0.008983891661687369,
IL4,,,,,,,,,,,,,0.10480536616828023,,,,,,,,,,
SPX,-0.0035199595494657615,-0.06536422325993546,-0.030309823905314257,,0.020121389602443546,0.09619835869690609,0.02078825598832576,0.0012887804001066525,-0.008604930491035796,0.017436770558805853,0.042124771773215504,0.10500743451679985,,,-0.005542119510984207,0.029265413084999824,-0.0017420677341238202,0.0021251062017354026,-0.03176606590749387,0.008330306774609414,0.0668416823498454,0.09712146618893859,-0.05136522832906783
MFGE8,-0.05515431615112426,-0.009922651325436271,0.00622048961944131,-0.058686431515034644,-0.013989729807135066,0.02122419324205857,-0.017970499731153774,0.016286447384598304,0.017687696533441353,-0.0029970103229176297,0.10344232203209466,-0.021369734984406974,0.0204080193514011,0.012507269785541154,0.04305229036557097,-0.02921682360166542,-0.0015597772211183199,0.068057701251038,-0.03672842312970017,-0.02656456970305259,0.056833183954812475,-0.01702565664262232,-0.0371609055066906
TGFA,-0.03182803818350207,-0.006844400203503488,0.04100858130480064,0.03937185966447418,-0.04215771540385953,-0.05640051235029109,0.06114168143298922,0.03050202685626581,-0.06942724899862164,0.01932967406762259,-0.09736260212077076,0.06031790895060736,0.050174863719371916,0.06640919103458498,0.09330484509184205,0.06307671870895158,0.14465133708013236,-0.002254636967591081,0.025912825463675626,-0.034544697335122936,0.0650224766896822,-0.04178449060067134,-0.03993564572285496
SLIT2,0.12052914563816539,0.031906221002745774,0.021077120798680064,-0.017260023942792767,-0.011358476227150718,0.0040242092094487205,0.10538057137803807,0.05227656932412742,0.05459036057937461,0.029991493022826502,0.08913103222293832,0.10066062149994456,-0.00839298965575174,-0.0464962913668189,-0.03999851275635037,0.05497801249822613,0.10358699038123113,0.01793319522966406,-0.0012666861148607268,0.0701848265640175,-0.00046925181205174476,-0.0029174211633877334,0.050468119660424166
