,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.006858641608444715,-0.01689217032352981,,-0.00636553729333908,-0.013668942297970018,,0.007893739091344044,0.0495794821610046,,,,,-0.009210513542287689,0.03993110643478205,0.021276183248931615,0.024101640710590004,-0.028977603923841175,0.010355277678603206,
PDAP1,-0.03332999355140008,-0.00625190665406397,0.01912399637323713,0.037766003587806275,0.02790774648216043,-0.028289522868971483,0.0661444734305948,0.09303713318647228,0.06007063945198368,-0.010973355889995047,0.0266900426176447,0.0970053338037625,0.009448409377315259,0.003576834186031786,-0.003213313243314863,-0.03867154971299446,-0.06662231587343243,-0.0030628582816277115,0.02049703340236703,0.02042036285987399
QDPR,-0.010549559048044374,0.013485175622944838,0.033306063557959224,0.06777487713302738,0.01627255534178816,0.04364773245198646,-0.06327428660159845,-0.06363134218470709,-0.07800118018783374,0.029473428490362604,0.02829777376951822,-0.09348126404458723,-0.002928352360333959,0.022515415971625805,-0.07918128278965685,0.008045716512754032,0.04705870241067646,0.004038271621506655,0.03544239620814962,-0.012913296021762397
POMC,-0.04117984803256827,0.0851614267392764,0.05484087078931597,,0.010415134391689174,0.11056826259170896,0.029208185726485477,-0.01826733415610606,-0.0169969037654281,0.004619800765211698,-0.0007613099352803697,-0.01757699461299343,0.056201747378977485,0.07914277010000952,0.042079671417770734,0.03414651322761647,0.08119890428810736,0.013199925253267342,0.06402658422788009,-0.03152674210015789
CCL18,0.14470745173990177,0.004241783172656822,,,,,,,,,-0.03020050935336458,,,,-0.030449477849455595,-0.0205399318888578,0.08427174518244838,-0.006311025553481535,,
CCL17,,,,,-0.03466648730951716,,,,0.04201819849669437,0.08925700388770082,,0.045495194587798674,,,,0.012842700929624036,-0.051747010388215234,,0.11491235005520031,
VEGFD,0.010605180028890127,-0.01707969739437382,-0.024194644923032114,,0.060728251572489164,-0.01307767008035561,,-0.017588467085368997,0.012696447357284013,-0.01352892436686671,-0.018757018194875543,-0.02191288375656575,,0.053654037056332135,,,-0.001422395751060674,,,
TNFSF13,,-0.010442508329248392,,,-0.03285785297678255,,-0.011286922163055536,,,,,,,,,0.0282737539939329,-0.04064089890157237,-0.03253990705399314,0.05793011944120116,-0.03687583261184354
WNT5A,0.02013976072240331,0.021369631169180864,0.017081317652264238,0.10497908608496907,0.036857379883899706,0.020000719930664376,0.15835506775136463,0.09393165571217964,0.06067340788737255,-0.03066723320614171,0.03157766870048412,-0.0017055314045491073,-0.006396266616321674,0.03481854462147033,0.0016343898753934305,0.05491427154715108,0.05660320691797101,-0.010425446768080819,0.06865075471449357,0.026153672410808487
CXCL8,0.03439453118426539,0.008759974814038701,-0.022654431443587832,-0.03791798537015208,-0.00988408302104313,-0.03197974930728335,0.0750215374959418,-0.03833887146557967,0.034641813481014125,0.032132444205150185,-0.004170183267183939,0.0687863515974351,,0.02109504824185056,0.0005045621491289171,0.024873205484359912,-0.09572387077798297,0.06229244834283396,-0.03206732507787443,0.03836980741729096
GRN,0.001034928714944377,0.05802531503626545,-0.02691784325813289,-0.022862160405681408,-0.028484569933003384,0.0257570159804784,0.045869876731246734,0.07127673984873392,0.017050897052880907,0.01896617071825199,0.0716660638566021,-0.036192333683347504,0.024923612518860685,0.05663591598005823,-0.06976234150631899,0.0744425757534017,-0.041998589976626186,-0.05389512185008498,-0.030940966756663,0.07332147738308481
MIA,-0.01810351033513637,-0.02781679812437459,-0.02151702519471226,-0.0038491738057607767,0.016681406205007264,-0.039682169744371686,-0.020408932080299466,0.10300308727487488,0.05051416016119092,-0.01538630230236857,0.03334562088669088,0.01465446562106534,0.062456988040895646,0.04981505267861974,-0.024552568826279323,-0.029057025571720203,0.2051563097379616,0.024194377731247788,0.07295911186295359,0.007330146324601417
COL4A4,-0.0029981440564182497,0.02951636607884559,0.003982148822340031,0.004089464487041209,0.0187196439878051,-0.016919730702038022,0.19328138338665948,-0.01786943137734971,0.03850775378718557,0.0073934578092561655,,0.01720247059060365,,0.03763572588995974,-0.03849765404068082,0.07466192748895643,0.01042400639787822,-0.044401901327770756,0.02045868808524418,-0.04121432660292629
TAC1,-0.06272836248957743,-0.008480141923842228,-0.056662053077732887,0.07174369726092633,0.012092699913576296,0.09721735133867349,-0.10358368671432516,-0.04092627348581802,-0.04236772843865028,0.011320975117010303,,-0.009216420387725044,,,,,,-0.003441621797679893,-0.005512636349839343,-0.008030019068443108
RARRES2,-0.04065283916296128,0.029908250045575867,-0.03536347216744696,-0.02013444324963915,-0.003748444608214411,-0.08050544310159385,0.08155689570606123,0.053977380265926356,-0.04710454996488115,0.02335589340784498,0.08131526199297896,0.05663065277155415,0.011235871487448175,-0.0642565558737136,0.03888666090047674,0.04414815570884003,0.03090267562652225,0.02124419840017469,0.0781339613397521,0.013215479953388197
FGF7,-0.05407076291065748,,0.008592807359324934,-0.04451947501896665,-0.006332207816767082,0.03240715723377452,0.045933382897167085,0.015319694809929913,0.044498190502172734,-0.015890853627899184,0.010492396366436887,-0.0034302849040216484,0.11254986385224668,0.0859835816412764,0.0070373965643972265,0.043530451980552984,0.0733391825211843,0.11258912643112068,0.07775495500178653,0.11056886763501665
EFNA2,,,,,,,,,,,,,,,,,-0.03406992131240451,,,
HBEGF,-0.009350626202529792,0.0408651601765271,-0.005267514134888806,-0.023700621526906926,0.017759716535636492,-0.06864612207254418,0.08226929276816543,0.008809429339237333,0.061973112102740126,0.04661703881427502,0.040878886674104754,0.02108427960807315,0.11855912237046781,0.14287371410941577,0.06251215560797722,0.07340582135772027,-0.005674734441664272,0.026306769731711643,-0.012466439147291378,0.06052218918958531
CSF3,-0.0005481049527051746,,,-0.031980608494642744,0.006448899649230457,-0.017830572396015786,,0.020979900292702986,,,0.013078087334453035,,,,,0.09263811098273492,-0.045443709981132015,0.016139283339385618,0.012216304549253765,0.0037673660914409883
PI3,0.11359564485769279,-0.03547324481392127,,-0.006737319594961092,0.08055837568125487,-0.02133969065505983,,-0.003671559900734804,,,,,,,,0.03240263388893908,-0.1274564061250827,0.029253184492629477,-7.34925353725379e-05,0.013352700270385114
PCSK1N,-0.046446798808670774,0.023498061687637812,0.01176920138893668,0.05949580361858776,-0.026014614489765452,-0.044283082401035984,-0.05440743886323931,0.005345964495774965,0.04987698986988672,0.027841280056055795,0.015292718870013204,-0.07125106497958932,0.02248162319918097,0.0013688196637507662,-0.017304657208225587,-0.07666158936953685,0.030264852012018124,0.05905527507975769,0.10369455166181432,-0.004403342197196076
NTS,,,,,,0.02484718367456428,-0.013109888505612812,0.010250070518177275,-0.017399460992620658,-0.037523809351276076,,,,,,-0.05699420407626428,0.023942293813303213,0.0836335025233658,0.0036147853059638243,
SFRP1,-0.06805008350880691,0.061722921600837345,-0.051345474682273136,,0.017632032741757928,0.03460325631813611,0.08507080512953075,-0.004414393405669341,-0.014374707871283234,-0.018444037425386195,-0.00699868579702832,-0.014707485876266298,0.04215946735191392,-0.006236138172217568,-0.00400212288297334,0.06921743568029237,0.06238049903485195,-0.005774741942290732,-0.037259120141678585,-0.006956567108147206
CXCL13,,,0.02713826841460216,-0.0013444858942345459,,-0.014785273129844184,,,,,0.019303736267843107,,,,,-0.029607637391576114,0.024737614070916247,0.00480289675900379,,-0.007398065465750832
MICA,0.005528338507222522,0.006787619620193142,-0.0009157136660668659,-0.029277158928946542,0.03683085204414154,0.020215526217899567,-0.027826168365076148,0.024028782479481425,-0.0032091906048329582,0.005751417461581678,0.017753487147893477,0.02857990335560268,-0.017510170309017054,-0.005694359847547547,-0.046690198185756274,0.010193817528404939,0.12663758742217984,0.021482670231077514,0.07402288975422099,-0.02903113132105681
TG,0.16135705135628053,-0.0063100649187177995,0.004749456716622917,,-0.017158030778193337,-0.008592961502587685,-0.015132267276119405,-0.022817264507142616,-0.0038828108611260576,-0.013347869654861358,0.00048093578468065876,0.025729528466698844,-0.0063958345717206305,0.05717095333142606,0.008521651104227637,-0.032462249054979894,0.03242823532498027,0.013249585538120301,0.026109099756761234,0.014054213218737543
ADA,0.015398694626800949,0.01984525338578427,-0.019444156707974457,0.006772286026088513,0.021905963248973523,-0.037787429664260845,0.0333287705489182,0.1026357268190809,0.027714523292967103,-0.02167801375588695,0.03306049751292645,0.00652996831955252,0.023412893833186562,0.008611496150784203,0.07670764681193372,0.002700359711020376,-0.004175988122069234,0.009843245609577613,0.050182216273820336,-0.001006683678001084
LAMC3,-0.0074993917169370395,0.06095495214390342,0.026902080032752445,0.05627298097655978,-0.03517203249179587,0.07096147383974996,0.051735935478654536,0.05521953544191977,0.022714164060559625,0.00929943812732518,0.008677825958392725,0.006575874762202822,-0.006516193476911573,-0.001176682583774704,0.10437497298867598,0.007319370859697263,-0.016541915305247384,-0.008124756166917393,-0.0010388832325568442,-0.00791084285653891
CCL7,,-0.03283797400352128,,,-0.005460665845956916,-0.01960254240796725,,,,,,,,,,0.060046757369253065,,,0.01214509938972075,0.008623793921669797
NGF,-0.009266047290582316,-0.01056366935495042,,,0.0065598212290076605,-0.02092367376188679,0.035645555405523506,,,,-0.04556001749801946,,,-0.0067065382790223544,0.09786991031002086,-0.0004942350710120913,-0.006977419839587287,0.020786345175366063,-0.02124477835503284,-0.027064604912635352
TNFSF15,-0.0356981511189778,,,,-0.01887273028049477,0.010455573661227773,-0.017533619218057794,,,,-0.017945043352333958,,-0.028038928774420314,-0.04633015181113878,0.06843243341859662,0.00134389843550251,,-0.02579770932880177,0.037065834612094256,0.04966211738667192
HMGB1,-0.0267863679111166,-0.017443874138733804,0.054623470230972034,0.024330308711093734,-0.058530675018991084,-0.011667651398393536,0.07842027612633048,0.05208536412333248,-0.10092048672073949,0.022887712161352106,0.01631644665218457,-0.010840140629617565,0.027884224618563738,-0.07334939707698254,-0.014731520899552658,-0.004856129173655012,-0.09637371207105414,-0.03596321438932917,-0.05221973625813069,-0.01638362829463279
ITGB3BP,0.049932711455307144,-0.011023668430219472,-0.00738020549096759,-0.03249845842395122,0.0802016230061145,0.014573201875279978,0.12451407816690993,0.018757077476888123,-0.02843971236567071,0.017047647214356594,-0.021130410399893294,0.04503294918739579,0.011097584372193258,0.04020492894329675,-0.08247659024174389,0.01156175737072416,-0.01464933757864058,0.005693386352250553,0.031874600842422864,-0.018250409386083778
AANAT,0.07146483862611176,0.01386036443750519,,,0.016221604784637737,-0.013077671947266716,,-0.017053285656489926,0.0012049911352516771,-0.01538630315819399,,-0.027426694105840792,,,-0.03171440756569352,0.05507921750024643,0.17278961900963005,,-0.04038361397949239,0.049506248700538914
RELN,-0.04975353547464349,0.016361876876358504,0.0032357712246459665,-0.03601505156459055,-0.03526247480482105,-0.03936994851501594,-0.03265333933403809,-0.050039690755836835,-0.05238698211220022,-0.00787766260529881,,-0.030363717670223642,,0.031060503347843813,,,,-0.031160837111376415,,-0.004565052001198177
IL15,0.010376410450200034,-0.0020438422722321974,0.037295479318385144,,0.03825495819137736,-0.0009819379739977848,-0.01247621243526607,0.03833004858330745,-0.022814731020755905,0.01996956886625413,-0.032752978528316636,0.1069816572039985,0.015355613130409215,0.03691971478796252,0.06852048517867429,0.011779671771967652,0.11165090050610538,-0.0062186289012515165,0.10350449803423928,0.05387140177703128
UTS2,,,,,,,,0.014265949297582911,,,,,0.05549942264926541,,,-0.027354668628635784,,,,
BSG,-0.01451341158300466,0.011096495520678186,-0.03584601684605333,0.03793391878953433,0.035397642037523845,-0.019699618997911963,0.0784620389283441,0.03411551775102864,0.06988935134874316,-0.0030101386186043183,0.08106813220550399,0.024117987819665197,0.01645641934932669,-0.02903148094818492,0.048540189871075945,0.06060798841802796,0.10017263850400994,0.013689680883303513,0.13038368912029005,0.03788821334326601
ADAMTS3,-0.043074550498275195,0.019993728968487494,0.06356431164938676,,0.04053322023103521,0.0449358041540765,0.05349357934014181,0.08927648841247404,0.02206749394340282,0.021338952167625255,-0.011940471761822105,0.015391662889288546,0.07155043525332133,,0.10013311642429845,0.03273301044674752,0.07597284584662006,0.011683137711887377,0.03547790228429808,-0.030607917383961576
CD34,-0.06387287321481587,0.06081080329935861,-0.04652561950076121,-0.01030428661892881,-0.04081257022366623,0.06655597517002744,0.0037462959222522275,0.05962386120093599,-0.018283465828607123,0.05416213518443585,0.03217687276834859,-0.006734295566817034,0.02237524866080209,0.08414491789723011,0.01303610631080752,0.015539293022604667,0.08867349428527142,0.025489655673101387,-0.019407061382776026,0.019363051079237588
CCL23,,,,,,,,0.0006019173237339154,,,,,0.0019294685907593327,,,,,,,
PLAT,-0.0037235239955066115,-0.046656449348082656,-0.01690492473245666,0.03222277275730154,0.025114272063130477,-0.031853741540315346,0.08312294759243115,0.04519446577315419,0.07588577613867631,0.00083597249630104,-0.03661171077599791,-0.010482088076992883,-0.041064347848158475,0.006519461097762731,0.06459701483763061,-0.031063430684109158,0.09514324341114318,0.018925106776033682,0.03437164904250239,0.06512934139797921
NTF3,,,,,,,,,,-0.024837163769530938,-0.017846989812276486,,,,,-0.030847524030885646,0.05856692376950902,0.010378767364209089,,
LTA,,,-0.01689217205696905,,0.03070110918653473,,,,0.001977765381375515,,,-0.025436994281940687,,,,,,,0.0033595814500752374,
CKLF,-0.03446675033133063,0.0442397331051724,0.04538723209063348,0.07677130402593545,0.02604578007439805,-0.025527497871535344,0.069647082488782,0.099902258428751,0.035416844822425686,0.0004820764219096235,0.031156157730416453,0.04519259928687343,0.05271146049949555,0.08407026488377446,-0.009889486604316336,0.023970545288926382,0.07953455117788298,0.06210973273256436,0.074124318491554,0.02406101157760066
APELA,,,,,,,,,,,0.012112363454815079,,,,,,,,,
CD24,-0.0007326319157814146,-0.018303986275163973,0.008681799320329534,-0.009426404198756986,0.053478172315546225,-0.0028400706981012987,0.1032186604059012,0.010479725363771602,-0.0415057219013584,-0.06124071669802243,-0.03352067119169132,0.012330609519723482,0.07042615470536333,-0.13988063598830378,-0.01631729514406158,-0.02730589608330589,0.005358163017469239,0.04842511894384591,0.07100853239712801,-0.006345301331447229
HSP90AA1,-0.035566686156836017,-0.062022740905037774,0.030992332917789835,-0.11387929426706428,-0.029262747637742018,0.04970389774585447,-0.103098390347187,-0.0778835314572813,-0.041328859507306574,-0.022293213471336375,-0.02737545430547152,-0.045558456952622284,0.002060454849208424,-0.10782131958285959,0.014028207876593974,-0.012629277550047984,-0.15364798238985908,-0.056703183086028335,-0.052410526749156666,-0.01728767960481147
BMP4,-0.029779345718167437,0.08236108738839071,0.00032058557502696595,-0.02729283475045885,0.03770689400364199,0.03157687082100595,0.1219286223583865,-0.04403247452183339,-0.016835786915937342,0.025270020320495374,-0.029158918341699508,-0.021674946373553564,-0.05851829889087996,0.006230591918230973,-0.005075233668805451,0.003027164460395755,0.06357854834426387,-0.057221095462662276,0.14277759552097405,0.044471523352995916
SCGB3A1,,-0.03283797071976775,,-0.03418410790567324,,-0.015573892855792975,-0.015926105831822836,,,-0.012978497202589851,0.029098744750962992,-0.017749598219757575,0.12513895507941947,-0.0871557396767481,,0.002090818717247459,0.06628900365448573,0.006676814697251381,0.0006125136292790351,-0.033745297782243076
IGFBP4,-0.10495305728291397,0.054600793109341815,-0.04712671500743582,-0.006678515118338435,-0.02486640385263662,-0.012055485202334147,0.07872185921455328,0.03626917016467766,0.01882742710922682,0.04803918387981658,0.009849206976730647,-0.0430594679123635,0.008743739052388224,0.08712305672763193,-0.035166470414270345,0.06176356346144174,-0.08163871020677012,-0.01767182683452438,0.018973006728152234,0.04445038147713521
RSPO4,-0.0352502442607009,,-0.003895974617616168,,-0.027566059602576506,-0.017974803972276413,,,0.011296560898543489,-0.01297849530419104,,0.11779039867529324,,0.004355137203317976,,,,-0.03607960830055534,0.048108585509728116,0.0569804346099687
LEFTY2,-0.05904438715897165,0.07621523603391213,-0.017099633630818272,0.05495239887670699,0.02286354061178277,0.0833087909074775,0.02784108263648917,0.05877418143837585,-0.010984714639182897,0.10626157810454896,0.018717519108303406,-0.009958611889508745,0.04033074196882367,,-0.04052832507821371,-0.031082786002628707,0.056190590293836364,0.010223126122518808,0.011032039221422964,-0.016305287685489847
PF4,,-0.002123658540106522,0.005768791375006204,,-0.028293907822424365,,,,,,,,,,,,-0.031227441653355642,,0.005564792680921973,-0.026147705086808
ANGPTL2,0.011307454867256714,-0.011539671678014474,0.02418975897738105,0.009722718400934093,-0.021897449621870034,0.029306577918091443,0.15115539102268036,0.06214442276694051,0.04864356431263631,-0.01888007169503141,-0.025428226862309604,0.08476979286251272,0.045343251199225144,0.10761439292958053,-0.0001599393777051986,0.007604591248964729,0.06815055926643043,0.01527858033010993,0.04092971848176905,0.03320461789588518
LRIG2,0.04772346668291862,0.00848157451231524,-0.06685199465489229,-0.019982127244736084,0.04633981732840632,0.09032798971085175,0.09441016807180366,0.08980202869385902,0.04169867895734552,0.009318238853541121,0.059504278025353,0.0579242919001013,0.030229700879833236,-0.011803478390006715,-0.025846836271048463,0.08954778695615892,0.005610489217880109,0.009272542801743368,0.045824517016684364,0.04829391652227272
ICOSLG,-0.010627648724683766,-0.015252289728024428,-0.005551722516591101,0.07208071085495418,0.04747955590330701,-0.00775739783803654,0.08737515956894194,0.07459271017766246,0.07760797756744801,-0.001561665511931285,0.03238961643321007,-0.028661051175854765,0.04381005937822026,0.08662205844048251,-0.011695273100708304,0.0637324947172575,0.09962054155279731,0.04667168895529595,0.07597590872764473,0.014809666593091077
WIF1,-0.05772053237714921,0.02121325720990412,,-0.0028413471485056155,,-0.019216508491071264,-0.09735795170420487,-0.047978888126130576,-0.018212458101463182,-0.02442284102651838,,0.00897745944035056,,,,,,0.014777586226406769,,-0.016638952627241823
NPPC,-0.03609745687357027,0.01500443052528288,,-0.04288679300335904,-0.0008544083744741426,-0.01861349617541326,-0.03055417773733181,-0.0186991822252958,-0.014389798527986017,0.09316302483676235,,0.053462405241500414,-0.023376374300565553,-0.054963724888271795,-0.00047285004125752135,0.02128241973087645,0.07684269284889325,0.040919462763003324,,-0.013693517859795834
LYZ,-0.002051156429660813,0.007806384849080267,0.03126630567939284,-0.03209879930516279,-0.030284932356310218,-0.04145763223649939,0.02795773166455511,0.0973630988734629,0.008915905280693928,-0.004885080197766526,0.04238573178897594,-0.0066454084396242955,0.025184502509884975,0.02832207805998024,0.06020452471448704,0.01570336189377306,0.09001008652217343,0.004105085012928828,-0.00939155909232886,0.040774542806833
EREG,,,,0.005677703160683735,,-0.025294814061629,,,,,-0.023726313880649653,,,,,0.007364036753742139,-0.0024180830252620274,-0.04493776044308051,0.031567532954219824,0.03867866056157143
SPTAN1,-0.06601329848682837,-0.04718087036258956,0.022842072555917997,0.06442581467311798,0.002557170689437594,0.05206532847176136,-0.07052594487886238,0.05192138437288065,-0.05408201743095901,-0.030437002670553617,0.002426710816970608,-0.005567099528173814,-0.021584444257339887,0.002532518971035705,0.06219717258095158,0.03332901818302961,0.020420383982751356,0.015517269568690144,0.05993944893000792,-0.0020792282166982737
PTH2,,,,,,,,,,,,,,,,,,0.0025184347851623474,,
LIPC,-0.022363519702047988,-0.04170344056566795,-0.023126239404738236,,-0.0071688481040259825,0.024034816357517606,-0.01934740641932115,0.017674554700183896,-0.021432265262160532,,-0.02966670764010267,-0.03995913928585773,-0.024788252043745133,0.021418053448701995,-0.041758784717168596,,,,0.04894490923316035,-0.040775780908296214
COL8A1,0.016918022954500195,0.008322524429290228,0.021253994070762873,-0.014124392051882763,0.0003879914525540548,0.0017764703395980162,0.08741285901231534,0.012105084857097265,-0.020976564922858085,-0.0115066040135556,0.004061394383178418,0.04338690425776798,0.02087567349766628,0.05017908399242329,0.05689268608594253,0.023509053762158408,0.10491956524854876,0.014305747868956104,0.003857671088711689,0.013188298671078845
GSTM2,-0.047510954299756665,0.03819971647756163,-0.033670275147478855,0.010436966441821014,0.017682996341085604,-0.03523756819574675,-0.010550317568601154,0.016557050852664457,0.02941498883275065,-0.038360222486032804,0.03768450556819288,-0.009935348613109008,-0.03359792210179514,0.04141587889401959,-0.004124904968680781,-0.07743460105313757,0.0038996546160141895,0.0025323927846967118,-0.0038356213079878774,0.1251847186205136
SPX,0.0193540774857456,-0.00600576624105775,0.0333753535884632,,0.015403671219748267,-0.0013274989531505397,0.009103146696518911,-0.004123303770504467,0.02162506141602189,0.0065312558117283466,,-0.03209041881198567,-0.03098986836298008,,-0.053862584629785396,-0.036917876651661484,0.03618336876693991,-0.04013537309642853,0.04701310215242524,-0.09687319685321875
MFGE8,0.04608055593089338,-0.019142887742854685,0.027785074025620905,-0.03875766180077667,0.018441802193106482,0.0626723744670053,0.02180408365606525,0.060919812549359485,0.024482089576434454,-0.02116189077024321,0.0979669319787337,-0.027735317855206203,-0.00400428434110333,0.014659819236030573,-0.012609161824751455,0.05790254908896339,0.02919697077230217,-0.035248828922147965,0.06002716028898607,0.03034039031941491
TGFA,0.026100683714237873,0.015365205963077277,-0.0481804770195308,-0.040997224761669955,0.016830636448146134,-0.051395857776307334,0.0799351700528462,0.005463553280586301,0.0655624019662533,-0.029938408662542347,-0.03197575514188281,0.02916234573137291,0.04312972011803194,-0.011765240629800678,0.08129021622062128,0.08221178307368032,0.06103009341454625,0.001780743075314352,0.09682987046041444,0.05760119761030034
SLIT2,-0.0251968816569511,-0.004210912947230654,-0.04006565293274939,-0.005108657588784397,-0.024308953415173456,0.010972935056435092,-0.010105801814853418,0.02362578470100402,-0.049083108628471095,0.0439692760652183,-0.029420114473049607,-0.02434826735680911,0.0866058403618326,0.11390169249274591,-0.009886269740408375,0.047365243487043504,0.07366662889234868,0.04185765669885579,0.07021327626858853,0.10280639931206874
PLTP,0.019814355612328072,-0.05018711840301151,0.002430145053521786,-0.008694585184521762,-0.1203472842850109,-0.0186051210186854,0.04960124306173498,0.07080257105120043,-0.021945171205241067,-0.04344832313964286,0.02388908203167875,0.02709732798008265,0.024238172734157903,0.0912334488157628,-0.0005385272791780935,0.03303416638081344,-0.023386685793425507,-0.027577379162018783,0.0030304927904105956,0.008924796532558284
APOD,-0.04315748985045338,-0.010575463560287749,-0.01303375630777645,0.08186687672189236,0.0327279922331713,-0.002900743456664481,-0.0830030723255652,0.005682650014783993,-0.05780199870730236,-0.006692227652995697,-0.0062868724394816,-0.05748757111328554,-0.06517707920337588,0.11545661042779787,-0.08444746809258172,-0.013806387697465353,0.08093419559845112,-0.06167087272060488,-0.0392876782394134,-0.0679418224339107
B2M,-0.014035252049544625,0.08370807145573236,0.0505113801326584,-0.0253606533936342,-0.0074563283905571655,0.01627924093844458,0.030252495076086287,0.0984908749905283,0.007865424891044354,-0.020105099404509476,0.05141954903528844,0.05153747562698643,0.10977407870407391,0.05926187028725837,-0.029502151190643363,0.07458855922851572,0.08851746552192098,-0.03662308812444343,-0.09267605511837503,0.05126810636583574
OMG,-0.00394139153454958,-0.02973302170448388,0.04309406943915538,0.02687620968280773,-0.0156111329342272,0.09123830990889749,-0.027625828149877966,-0.011776544824788656,-0.05312754879557169,0.01740493952312287,-0.015026004942252149,-0.032767732714245615,-0.0010392565833459838,-0.004751034316938333,-0.07915513388594572,0.018740609241066342,0.11620702840720876,-0.0020593482843040646,0.08881809264644037,-0.03970105282061387
CXCL3,0.03841170472699172,0.0326692254452641,0.05885586257594943,-0.06021508286909291,0.007631466080565217,-0.04412047708992008,,-0.02239014887587707,0.035271786152263,-0.013884246624133366,0.0258720529430144,0.019612940288097,-0.02409169796214563,,,0.05134021804544599,-0.04104284827090356,0.013440699653543782,0.01318944683927984,0.05324868058047813
CXCL10,-0.054886524785706645,0.00833194305575465,0.00017742596670285518,,-0.030558438656848704,-0.011741016215228222,-0.017053568994083432,0.060853714517580676,-0.022445841094503555,-0.021091186833682468,-0.020474471018329405,-0.029111492772045933,0.014913096397135603,-0.09034340509561264,0.051049556739827244,0.15267853294650807,0.02556483726043334,-0.0336076084353625,0.06561608935193272,0.01671120748415805
RSPO3,,0.04003015234132075,,0.09946204914848164,-0.032857854055815074,-0.017402557999108875,-0.023516590323141143,-0.028002399287786615,-0.021636269567901597,0.0024059713795294897,,-0.019143255005577724,,,,0.06286176728839589,0.032510311145760966,0.0017102894447345682,0.007616834526581921,-0.004983754598107386
CORT,-0.03952173450180732,0.009320680505723945,-0.02744221427224946,0.0215117834519963,0.03150883130120807,0.21067699227559444,-0.028703966883643395,-0.04846442574052574,-0.02301976379088743,0.01210079905337363,,-0.036812684023130315,,,,-0.041751860696142874,-0.03267793052104119,0.07666740036337905,,
