,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.007297495679006151,-0.02424117026677024,-0.03207277156491249,-0.008039119112894772,,0.03647371712592447,-0.034096858676434645,,,,-0.021639196792376386,0.12615755198514547,-0.013849153957199795,0.03625683900153509,-0.018649186818471965,0.012810537440619479,,0.0039822864790622125,,
PDAP1,-0.11260978148938335,-0.054687097501281326,0.015954321318607752,-0.005043375831796534,-0.054288758939876516,-0.02920305486369975,-0.015978314587580138,-0.026164098228020457,-0.0389571708158412,0.028724928505739652,-0.08202442040833545,-0.010877388085449666,0.007664034489367608,-0.033180738125394675,-0.06526650558110028,-0.01241735596515561,0.018264639322250347,0.057711059207941236,0.0007428848694030493,0.014198650893538898,-0.07836123798275607
QDPR,0.134111699396742,0.0063464119140420735,-0.040276204400467044,-0.026163698428843203,0.14508405395561944,-0.007230258631847832,-0.061094979017139645,-0.021637554304305483,-0.021463373592992517,0.05335943268158598,0.033026718802694296,0.1563423332732154,-0.11389284207641386,0.03740416749178669,0.10303822118369177,0.03108049332072635,0.016893369714813276,-0.13218066429175304,0.013323273463459961,0.016209731092174398,-0.03001954979279078
POMC,0.04731798902253533,-0.03982745924581102,0.023128032454108077,-0.037465196333418785,0.10904118067668744,0.048278604795344196,0.09290683746158841,0.020530195465725525,0.01980044397549722,0.030950223769140143,-0.01032691413058905,-0.009178675989817869,-0.047438109815225914,0.04803175866888602,-0.009171692735313078,-0.007760457011597346,0.014621029521011377,,0.06222408100167343,-0.020685123146628404,-0.0968509635528487
CCL18,-0.0025641727903943762,0.03773152804221758,,,,,,,,0.07020877051301935,,,0.05961968844217018,-0.03581696235460774,-0.01397523206914738,,-0.0811459071583016,,,,
CCL17,,,,-0.02331866952276594,,,,0.016096573982118986,-0.004876484866049633,,0.03007426598567219,,,0.135488782327904,-0.03904614763678798,-0.0246254360372308,,,0.026862596528330507,,
VEGFD,-0.006945956500652549,-0.024223080099594327,-0.034720612916523834,-0.025979572922518422,0.04134427233462183,,-0.019442953513214758,-0.00902638269444909,-0.013647295462629768,-0.04921222391062624,-0.03118577167314929,-0.019676014933807776,,,0.0628916153935298,-0.006338045326732054,,,,,
TNFSF13,,-0.03108004946654134,,-0.016084696349569515,,0.05232450706678678,,,,,,,,0.01533094195326813,0.017739977977318102,-0.012448595317881575,0.02194371097459558,,-0.030441007698364983,0.02290404450266536,
WNT5A,-0.01597287964627955,-0.0049589334678351105,0.028446537166618126,0.032678552012103096,-0.10569357503397735,-0.009340419471970878,-0.039378841902536946,0.10947429569579502,-0.01755730775423409,-0.011134161659010901,-0.022952829090549146,-0.048700854185278315,0.11713222807986089,0.03017857189210466,0.030423409685207407,0.04047039484320409,0.028472414691048845,-0.030403219563014162,0.06153506211850422,0.023502689108606454,-0.011330516873137889
CXCL8,-0.15758280573672376,0.06873253428859573,0.028194590885548678,-0.06447217383154764,-0.09805610488440639,-0.019174318469718902,-0.016422065507873153,0.015914875668592857,-0.030588030898070304,0.07127509505300005,-0.045173035543346535,-0.03600349164340444,-0.009183552552048333,-0.029915652996178172,-0.12052353512816404,-0.034417007691660256,-0.07526133901813079,0.007415870335915332,-0.009448103555504886,-0.0008100663034330352,-0.05330294664573984
GRN,-0.03001975820801734,-0.041488244355188934,0.013234782923718318,0.029802763552405,-0.05795895861234182,-0.009331237892596841,-0.010026695651465507,0.031051854871709462,-0.03445238377110194,0.0007572251830648218,0.049439744578569665,-0.06580880190990011,-0.0381065599468125,-0.01567324150183775,-0.06311498435879812,-0.059074826730877605,0.02288632552826514,-0.029906530590775148,0.00048185749825347876,-0.015141215553945144,-0.00975754884172313
MIA,0.10167438036761813,0.06303606972110255,-0.030878085017462174,-0.03498759822252868,-0.04069213056099821,0.00903597221508515,-0.019027204137275367,-0.041382576447223776,-0.021985320491002682,,0.05859977140624432,0.0028545333132398974,0.03577515227845658,0.16742257630387272,0.14754251109023325,-0.018930024329486993,0.007914438333602666,,0.10876456237599422,-0.012228013954145786,
COL4A4,0.044372347853140044,0.05172278013127877,-0.02640374719291977,0.03272196588696569,-0.06134897464642893,-0.00844573794996841,0.01264910156157364,0.023187071162045415,0.04219630581406179,,0.023969640948412273,-0.04061636451382225,-0.005125535056937144,0.09835191366471625,-0.0042924689106900085,-0.053128836339161156,0.09673039100459462,,-0.031722404186836015,0.06827814646155743,
TAC1,0.19289937351344705,0.041390958661186035,0.03627188311004678,0.027769288715831182,0.1899451012542858,0.026128170853682575,0.05182259392702157,0.029470399280318783,0.05360516710237755,0.017185170837106932,0.13320877341110238,,,,,,0.051752961111043175,-0.03045062662681324,0.1035804985985225,0.05655535950755576,-0.0628168046979401
RARRES2,0.08770322508945787,-0.005104479689563608,0.0011296072361433875,-0.01555548555437164,-0.13439130681813938,-0.034645305199512644,-0.0178965958993518,-0.003301852174168574,0.03880515115818391,0.06014594435195332,-0.05729823579308991,0.01849195035629624,0.106978740697054,-0.003269611896270007,-0.06885569220273209,0.08365555561238347,-0.0014688105982783271,0.041600256310665475,-0.022900790450522523,0.09381766727963682,-0.014363637003810856
FGF7,0.02099940983327927,,-0.0051408698566060805,0.025663367139416256,0.08900428617472894,-0.02886068341935196,-0.017328511718270108,-0.013084628127350766,0.03656187225674267,-0.0021737923396150014,-0.031084107795802438,0.027822721156201487,-0.005211611769625475,0.01929065476263395,0.05688722919967412,-0.03456915711285788,0.012192533592908672,0.03897033916831508,-0.0560510584626888,0.03665289160652246,0.006263889700085097
EFNA2,,,,,,,,,,,,,,,0.040951708399833316,,,,,,
HBEGF,-0.04788948673174534,0.04484195396763792,-0.016282443281232965,-0.023346147273500956,-0.10755282144598774,0.07436022182446889,0.026725391662800083,-0.04518988950857702,-0.02987990216704056,0.025019051737209006,-0.04720909937827964,-0.061368798999771754,0.027883326851074884,0.02457402116601287,0.02336325480564072,0.08064007282443093,-0.06843428117029053,0.04758726298372077,-0.05160182384613696,-0.016173804198477575,0.06669925112368928
CSF3,-0.060825452562278316,,,-0.027793820845514263,0.002920690131624417,,-0.018084705269193715,,,,,,,0.01483179942761704,-0.08191261182312808,,-0.04273672957327645,0.23050864251055184,-0.004062829104778992,0.043535953702313786,
PI3,-0.07205681891131568,-0.0010547459780368181,,-0.04796374356371801,-0.04210728088524438,,-0.012470600063963432,,,,,,,-0.06695959558127977,-0.15134890622993993,-0.006127988488961389,-0.08762289113755085,,-0.03317786337102817,0.045083135336502725,
PCSK1N,0.16680117979969988,0.01138219845729979,0.01987291832760355,0.05768835323455309,0.04256515955036607,-0.02460007837619697,0.038957175277630166,-0.014457089604173249,0.006025302512201041,0.040403541078715174,0.1335433799181996,0.08914596314859542,0.05898914786297138,0.06805623701806433,0.04028378062089998,0.026619642667841874,0.1023051659853729,0.06957154969162514,-0.008260812297799902,-0.05117039448054557,0.06621000624905815
NTS,,,,,-0.05852903810972007,0.01961976338409307,0.022220693129667547,-0.03224861515289582,0.03970920120601586,-0.013687046399004947,,,,-0.009154910572618098,-0.03132001430699811,,-0.005021749966453725,,0.040497172592960005,,
SFRP1,0.16516939884610216,-0.024138101734702107,-0.0198284980327257,-0.005871983806094992,0.06037615695318682,0.0032584637306187743,0.021852676113226516,-0.026107190563171907,-0.024299905137859727,0.014738735070977439,0.035528919031622086,-0.021534346059808446,0.020550662871422386,0.04372375837283395,0.07034959504726603,-0.034540856736409956,0.023038001001825445,-0.003569629670402572,-0.04513746048346012,-0.013559948268753974,0.018652957935935608
CXCL13,,,0.0074958859387594485,,-0.010984073561090015,,,,,,,,,0.05528796051656104,0.06315509300633146,,-0.014529887765956718,,,0.06613051340603783,
MICA,0.04468170248048785,-0.005399926340255556,-0.01621939771369558,-0.0034622206186695134,0.020200771872278735,0.06594821670701352,0.021181464119170185,0.02475131901753059,-0.022160214185088324,0.018685673499879107,-0.03224724226045828,0.12047835120857352,0.09770569274624559,0.05204338944227037,-0.030790718384563202,-0.021142280121001812,-0.010515669094489978,-0.05902666196997463,0.06891395952585917,0.11105843088930453,0.10221206017299159
TG,0.00018074213691764688,-0.01593446231051526,0.02530418592557647,-0.02195703288203116,-0.040960577712671864,-0.005680146285501161,0.058810142791713274,-0.027240459108220524,0.0029108415507934373,,0.0454026478931301,0.011574379804737498,0.04070094579560404,0.10374699288870957,0.058535754324989135,,-0.0209510552819407,,0.09501046960830764,0.08878330815030964,
ADA,-0.030228591874494743,-0.026582883480772816,-0.031270459650387064,0.05546659506835513,-0.00643059203009096,0.028200689687713373,-0.03919848800510624,0.06022647465373521,-0.016660701797125844,0.07364170343102183,-0.053130871980348035,-0.013121696821212578,0.10523133171176988,0.07738220545847149,0.03563452311601066,-0.05316974208827455,0.011883079826903672,-0.020072536886345426,0.12646333019140402,0.054098043692529976,0.06417735656626562
LAMC3,0.0025654569244110944,-0.05841437640320653,-0.03265306648368869,0.03494650496621746,-0.00901113503769941,0.06206488663425024,0.02609897828688489,0.021378615532542382,0.06713249307639711,0.017242417542534076,0.016751379547451112,-0.02059980025417185,0.019553665025205755,0.0744960869657675,0.020117737121240303,-0.03893454250629501,0.024703861021323117,-0.035787805787017776,0.11617047267014691,0.014396959730414258,0.012310947412196679
CCL7,,0.06831311909793339,,-0.01587489969231362,-0.033723980182705275,,,,,,,,,0.0727287110167682,,,,,-0.020215762867799764,0.08324035574272466,
NGF,-0.03504327227576281,0.0022295423656150224,,-0.0013779219236147928,0.013606078306129166,-0.02760264698303755,,,,0.008206275602748477,,-0.017680548546193168,0.041826719418521174,0.012854835643962106,0.04196451896316594,,0.06017236632019453,,0.05517179207148182,0.018967725617648746,
TNFSF15,0.082116553849519,,,-0.01767747723878921,0.03264343292260102,0.07180078176901127,,,,,,-0.08548258572390337,-0.04953653273439235,-0.0016121666347617095,,,0.046462987644102845,,0.0570103299399932,-0.010289147311118836,
HMGB1,-0.008182134256294,-0.08531809235810835,-0.03609078627081214,0.04145891434348289,0.022469596804535048,0.03070118737829086,-0.023897672648672735,0.038697649803956416,0.04373732736709634,9.187673622717562e-05,0.03118286809875676,-0.07872347825387042,-0.08476811329614127,-0.14300891229348633,-0.054676394337729015,0.06564801544111115,-0.03587186863424204,0.0351133870277073,-0.0174957502491902,-0.0236889990152422,-0.035532284353435736
ITGB3BP,-0.12331772635688959,0.07370161338021236,0.017535765151525873,0.03422798179834999,0.015183158882018306,0.027088420851980072,-0.01089813824974136,0.005604820599152927,-0.011093853960538354,0.12120314881977448,-0.06842705816811752,-0.003356724265870217,0.02920278677390581,0.06444576787423993,-0.06611357284823544,-0.05811508752406858,0.033244268523249236,-0.058522578038836315,0.04521534145863029,0.021446403161895843,0.03418292153002812
AANAT,0.06735808621440938,0.08241203585460782,,-0.016084698066258542,-0.022498670856403342,,-0.014526388090792583,-0.024497504069761263,-0.02082760826964757,-0.03789543073624542,-0.021743320135947673,,-0.014571964574304593,-0.02688756593363286,0.09563632410592164,-0.06078792671138763,,,0.015452832504478032,-0.051947239775825396,
RELN,0.07625538392072102,-0.018821182387541744,0.030986142358251857,-0.006520872295731152,0.05935591472050846,0.05770764255068261,0.06054204481658906,0.011472894901660072,-0.02839164253654876,0.05022060390972156,0.018260935025501034,9.534437581485619e-05,,,,0.02802625993550727,0.05186319665928458,-0.06433152895818332,,0.017728521417946678,-0.1011534200459172
IL15,-0.039376690222750255,0.02370846402377795,0.022172098940738023,-0.03249824963923175,-0.027711246039186833,0.08653059290618219,0.06855075932379213,0.046471297928922246,0.02883213973134117,-0.010720263194550534,-0.0159793777348268,0.0599598211139195,-0.032935010399566776,-0.012379847031940241,0.012373772772505377,-0.01968407940621859,0.025352327627440097,0.07668692213918421,0.02278813468240024,0.02422881056855255,
UTS2,,,,,,,-0.007716753910357258,,,,,,,-0.022896730228594335,,,,,,,
BSG,-0.018205389846973365,0.01820992599829493,-0.05263132992467514,-0.011932180614342952,-0.06541059670105345,-0.03952279008182469,0.03642379400446495,-0.006855982541057855,-0.0051523812996177075,0.01738374187496138,-0.1027072369972632,0.0038236032725028515,0.13586055949007783,0.061132694601406835,-0.001202675992788983,-0.0003782138139950357,-0.04514003258765298,0.10590195218109263,0.023076223984204544,0.039844129172678926,0.02437881063950574
ADAMTS3,0.04350609921559502,-0.04474288877712912,-0.0063743953697767385,-0.02714648263391091,0.019917182705946276,-0.018013337624390308,0.0005313984148704048,-0.02247569777377646,-0.0016598300295903687,0.01626245714051692,-0.025075819810598435,,-0.04116410529353867,0.12133689505066098,0.05206567382403668,-0.010874154298745733,0.02419963448666421,0.05678985884688956,-0.01405485660914405,0.09756736641114712,
CD34,0.16459021528085963,-0.019630204152825872,0.004699956896433063,-0.003985064384089332,0.024578785663785036,0.08152337838966181,0.02395621405539183,0.05136456839532539,-0.03941606727406847,-0.04891260871921333,0.03548624406481689,0.09257674529182748,0.03211473126011346,0.06843599827773991,-0.008958660911176137,-0.04060323117761202,0.010389783303250319,-0.009711363762995702,0.08952423555701348,0.023170130421797285,-0.02803088062904429
CCL23,,,,,,,-0.008297034043182135,,,,,,,,,,,,,,
PLAT,-0.08751965994588481,-0.049630035632090466,-0.03271733729884449,-0.00594436371136439,-0.0009661953327689301,0.01735878811023329,-0.009396492502206774,0.010949867799541381,-0.021216655773170938,0.03982487371957572,-0.04517744265574199,-0.02010627070885475,0.05702430202917611,0.05543489955409974,0.16616488183940678,0.010492107487013609,-0.002776754145915729,0.04858479786159752,0.030129102486421113,-0.027457031047750456,0.018527001202540066
NTF3,,,,,,,,,-0.015637181411406118,,,,,0.07486962966109945,0.107546922741462,,0.0012882915978545799,,,,
LTA,,,-0.024241172754348513,0.03739083996960546,,,,-0.02359364945837919,,,0.05685345758548272,,,,,,,,0.05146779754719219,,
CKLF,0.038693216637556906,-0.09308859844624236,0.026462755099350366,-0.009282420929305618,-0.04031397634295309,0.03224003000959069,-0.01901140324930935,0.016749211597669202,-2.434984032608564e-06,-0.017788974108807427,-0.1231453880009042,-0.006241583164583732,0.029823657020992753,0.044275351251648526,0.05856385412888428,-0.06083832207417048,-0.02145836297993879,-0.005609084497418551,0.054424764897301546,-0.03310428276350445,0.02818192713400832
CD24,-0.015150690130907979,-0.048924843910845575,-0.015081953184242604,-0.01918047609839707,-0.0403525798294091,-0.0015695402478201881,-0.028885118280098817,0.044586064924721336,-0.018467169000557396,-0.04448254356868873,0.024323439884871925,0.05011117127994844,0.06547461008916096,0.04379029729017968,0.045396897592112455,-0.022802697327616323,0.04117848791180141,-0.007586919859824028,-0.06123237149976752,0.07897312086326821,0.01096950610980594
HSP90AA1,-0.029923906932187612,0.02069938640431816,-0.0036233741753944966,0.0059616367984723865,0.1793799506964558,-0.07774128902484256,0.040326801509666714,-0.0147924390742345,-0.009393692495742694,0.03665606950129655,0.157410079657527,-0.03641813433563555,-0.06031228141147315,-0.12561351135416193,-0.12463229676890733,0.016632715946192634,0.028100714053456093,-0.10231081681351242,-0.11072808972814183,0.023485903765075686,0.1574135012487468
BMP4,0.03259075019157658,0.014659270165572447,-0.025697064137294293,-0.047470685975812346,-0.006072753445970354,0.052478900893530876,0.03365448213916279,0.004318344894645088,-0.009185815996159839,0.03250106792458001,0.07299252015466214,0.02174870093142243,0.03379615918082432,0.10898058212997899,0.026907234570295497,0.009764401739472467,0.028304650175334983,,0.06210942734778094,-0.0021311566562883513,
SCGB3A1,,-0.01874008325394677,,,0.0010431567917540694,0.0729799926624533,,,-0.031510073296891365,0.018619961317134483,0.06668945995885327,0.042920258482965344,,0.07232392031101713,0.009446880545883702,,0.003300522808233098,,-0.021847745213344958,-0.0007358724051850477,
IGFBP4,-0.007604180793347978,-0.06187001366702636,-0.010738732016412688,0.013718098105905754,-0.062467586512352916,0.10894595040523099,0.0485621583092856,-0.014873428007859972,-0.003215048897677146,0.03584350539528054,-0.06039535381582708,0.0379497991153711,-0.022870653192712292,0.027743324911525213,-0.0846459391034342,-0.0016348423884838179,-0.04818845980985944,-0.050092463240479015,0.11132402728918385,-0.05608094410810784,0.0030665033000086286
RSPO4,-0.04280894985340603,,0.003057977686056609,0.04392919460604898,-0.030923638390022583,,,0.013314121688467405,-0.022521246269960025,,-0.02287906142455065,-0.0076653187428973825,,,,,0.0996449158114466,,0.0026302189978210985,0.009804109747102394,
LEFTY2,-0.009877728045460584,0.012212532270371924,-0.024538891238070275,0.11601109277739004,-0.018070723266574613,0.016925378568451523,0.00022005519318597636,-0.007359755645074585,0.018860152802721145,0.029258152557168314,0.07240565841132172,,-0.04393211723509238,0.009182090128174576,-0.002461715384094709,-0.024708119196186186,-0.009844994598179047,-0.019468260099360153,-0.007160227105076849,0.04693689092249032,
PF4,,-0.040277360744246156,0.007839064894744096,-0.013850537227370873,,,,,,,,,,,0.04499540868167445,,,,-0.04656432230228305,0.01723138315377058,
ANGPTL2,-0.040716287963976396,-0.08049918562648878,-0.010780723840541719,0.01436456787210209,-0.06968067818929476,0.039833481289451356,0.00559695915928652,-0.01016962664524658,0.08538327912358626,0.05802419676241441,-0.12639017009968054,-0.07329187799841552,-0.034154988154430646,0.08901490105120012,0.09660385145629932,0.018155365013995447,0.02137255339000493,-0.07478238340556129,0.019119375851886635,-0.056573420991835564,0.05343179287770339
LRIG2,0.019928180658726036,0.015222025018003882,0.04584523173271971,-0.00705808202203875,-0.04203573221884543,0.024019571029236776,-0.009619755594036637,0.010833699754583398,-0.008457678828606412,0.0010151742425528738,-0.0427018133251742,-0.004922400060980028,0.03357706267452178,0.0989257416978819,0.05090820583645691,0.025182625202077688,0.0178517936271813,0.07473260820015303,0.020465444738129626,0.06745492069709927,-0.036455713521024
ICOSLG,-0.09739407952977819,-0.020555834682294893,0.11234165100492646,-0.036924156222424856,-0.0396630518859439,-0.03447954787619603,-0.034430335011580285,-0.004069781688961406,-0.02459742346086999,0.03389615188922589,0.023218941588573464,-0.052217530121196704,0.029203323080261655,0.08537366352708585,0.09562220073074608,-0.0679274532043586,0.003800082423500249,-0.0872642178330765,0.01637091167973077,0.019097815141181987,0.09618580276682369
WIF1,0.20090298495344106,0.05365079649139768,,,0.13169352444671165,0.043837514365094844,0.09092717936353593,0.057489668784305184,0.045223680401103805,-0.027710237192704257,0.09499628089336064,,,,,,-0.01913148325909222,0.012873243755275187,,0.025617231628548884,-0.019756675112395507
NPPC,0.02817809006575424,0.019387982724571536,,0.005877738892820228,0.15437544747633597,0.007293833073472199,-0.04380456598179365,-0.019847822036232546,-0.0027996917170890747,0.017180529681936344,-0.10839476802295941,-0.009416600338824441,-0.041164026235409476,-0.006034196930987188,0.0892809947901458,0.023653029080023074,0.05073521465382199,0.026207576514234766,,0.05581639513876369,0.00807561826426496
LYZ,0.004844055097965458,0.01294712233961956,0.005734544566646159,-0.04999363776961518,-0.12233087853185622,-0.024597368536912627,-0.008171397141710682,0.01112840535344634,-0.0032504305091232946,0.05354319060257543,0.014513731427299312,-0.048419389948981595,-0.0453649682813171,0.020041971866646965,-0.002047140562483183,-0.08784791759995819,-0.027605138266450783,0.011230219564069466,0.009215559870559359,-0.02677757058231463,-0.037066168974019084
EREG,,,,,-0.04351689645078288,,,,,-0.0097821382386915,,,,0.0971128502399338,-0.07487222801680074,,-0.054101402322198164,,-0.03330421798469378,-0.029520988652521934,
SPTAN1,0.13200493979146594,-0.03133961902354297,0.04693097818588515,0.041522897957362616,0.12780081060191822,-0.015703418105983795,-0.0030515789837150874,0.025812711979132794,0.020226764007961383,0.015295362793414452,0.09995982815726508,0.017423321008744688,0.10741393653298453,0.0698191186006804,0.06817391912481194,0.004403037061874704,0.019903203200087278,-0.0719355696880468,0.033346688181455364,0.05129800274173295,0.08346467973659878
PTH2,,,,,,,,,,,,,,,,,-0.03891770029604851,,,,
LIPC,-0.029184733168048437,0.04050396965784158,0.018396175580517243,-0.024890446948931666,-0.004932591889158163,-0.05138499597155841,0.07595758435847079,-0.00964453911605971,,0.013875371555721557,-0.00617866768823685,0.033319954920146305,0.05680270013171214,,,-0.0014550292228144533,,,-0.030892140451682645,0.05546689038978406,
COL8A1,-0.12902293252979183,-0.057958877481813595,0.041253460590362855,0.0014590021095414465,-0.0882390122563514,-0.048742386194158736,-0.02307748053070769,0.00803771489051843,0.0005376105306596504,-0.014970463764583266,-0.07428196186124365,0.0008007555798168627,0.0353230035563459,0.09651368816606805,0.08225580391463476,0.051187238066444325,-0.05191586772628659,-0.02634308336552721,-0.018880555146091053,0.06951699679415001,
GSTM2,0.01270154047316028,0.009699765761605438,-0.048318650424813016,-0.043687865905400504,0.03169376195395622,-0.0321909366040901,-0.023942035297046076,-0.0510368798834774,0.008418723244218898,-0.006706905074142848,-0.010658878211472614,0.0002853768503970578,0.0012434204936716024,-0.011831221663888869,0.033547295786730276,-0.08950711507437843,0.14956394058843173,0.1205143128429581,0.004960597877673009,-0.021758475230114226,
SPX,0.09921516597919809,0.009651984455800617,0.006912086235615317,-0.011131021648970594,0.15929586090475564,-0.06718721012523103,0.023546012047199354,0.03494734582445846,0.02921185800683169,0.004032140418709892,0.10392114198983572,,0.013723147082719302,0.024803230732595462,0.05364607617704094,0.03345598681475635,0.05464612815390535,-0.03330804427473513,0.031107193065153048,0.05111291337369186,-0.11369177916888791
MFGE8,-0.09834192838635644,-0.050504891749752395,0.033547159699205874,0.001859841960993574,0.03477771055573127,0.008956489647521023,-0.014124853746142571,-0.002619071215424585,0.01771478952563201,0.060033317396045685,-0.005256733077158798,0.006464175892242233,0.09983144815364602,0.08152642048730306,-0.025487394328836704,0.002335814023349868,-0.03213609440591824,0.011704835863758634,0.09008288148576336,0.009139460315996155,-0.04079173300239361
TGFA,-0.1795874210478915,0.02159676189908764,-0.013457848329270779,-0.045664233752147614,-0.06684800133979012,-0.0009013864461679672,-0.06282086526267734,-0.06975897330115183,-0.018279222715820494,0.011654318679312698,-0.03948885907308326,-0.06663811732341869,-0.020080317159575208,-0.036867741434694075,0.07057446040791611,0.022843616300145315,0.06747377651765032,-0.016321891478564412,0.03520366707238007,-0.0022440059591629885,-0.008431626226848798
SLIT2,0.17970915070439186,0.03959698526283818,-0.026341125077349346,-0.012636868303567956,0.10338381885237674,0.026184442186655336,0.004581184651412961,0.05606734292088474,0.05326569464583547,0.03645608400241254,0.14863903229157968,-0.06206578118554608,0.014605541945719154,0.05249077257316212,0.058401897840670715,-0.01807791109781128,-0.06447221873604814,-0.012419846647024373,-0.04908766406158749,0.04087569311828002,-0.01952361462635089
PLTP,-0.06514933771159036,-0.06476668492473667,0.014227535342291398,0.021689892401809772,-0.12565202175111564,-0.012354228075326948,-0.05590414650036572,0.03452624576834546,-0.014830736885848989,0.030218970838269327,-0.007181203669075586,-0.009384708516832686,0.005863901050068436,0.006182581608262988,-0.05850147281839351,0.016575017527083638,-0.020868867247337157,0.04905002436329775,0.07141288906426364,0.07543383118331083,-0.01797139050154261
APOD,0.012320134789100415,-0.11450083905595117,-0.054076651433362585,0.044510416417661576,-0.05853427030367579,6.105828899934869e-06,-0.07364070708860024,0.02758377582318242,0.012954376319164832,0.025947796367341028,0.14024323461135318,0.02250569550169134,-0.078433174941386,0.12673700267789761,0.15433000831206822,0.10111331453113906,-0.014673071561765548,0.03173975618722566,-0.016553340039141173,-0.045635225571795425,-0.052344380611160465
B2M,0.06740331663870784,-0.014572435269765644,0.016111520881930776,-0.02910899165773538,-0.10198857772347132,0.05383535195599855,-0.020195287034255712,-0.0005474485173902448,-0.0200056132462628,0.009806276618892202,-0.14172987798732647,0.02794264775712384,-0.09811638259300363,0.03643063029287964,-0.00629001198780597,0.012654813043056925,-0.006469294932938949,0.08930053793896162,0.04245021710315789,-0.05295134394928517,-0.12109256260137698
OMG,0.1652538778834366,-0.01670001027890827,-0.0032793675651707132,-0.048351940164484755,0.09404282629396611,0.005530250526677872,-0.0673601593782274,0.02484021432638155,-0.0185653928755172,-0.05930717746826084,0.13697035276829123,-0.010374643215535224,-0.029030589760135155,0.11746047462918187,0.12465263291431204,0.0675470922285088,0.05762079414247417,0.031133061301500314,0.03513635680112706,0.04015609026850177,-0.03547861605545287
CXCL3,-0.07328909918484254,0.10693168720882432,0.0621137717941189,-0.039542836223397625,-0.030157609478900622,,0.004686972995286,0.0020940206111810093,0.03206376861069027,-0.0019116204263507357,-0.026071406670450985,,,0.026341585035890153,-0.08695532443965398,-0.028712165190642753,0.03111281655339192,0.07550735265162985,0.042170987227768755,0.05118497339237835,
