,UKF248,UKF251,UKF259,UKF266,UKF296,UKF334,ZH1019T1,ZH1019inf
LAMC3,0.03523585080231014,-0.018606747768672407,0.01695963905586121,0.046205785460544,0.05718635660220287,0.006240134102880588,0.01273556071488231,0.1132039727745308
CCL7,0.010166763423924577,,0.005469211338789636,,,,,
NGF,0.03565489773277629,,-0.03715608913722736,0.04537256517592593,,,0.026232222439459385,0.019264661143960072
TNFSF15,,,0.1334484348261284,0.005185163085841308,,,0.06567508809156612,0.01743376709702536
HMGB1,0.037879026290611253,-0.00579735823093224,0.013759392770340318,0.08978574250758153,-0.006413679403537519,0.012656333094032579,-0.0019256933301967172,-0.09001491703233756
ITGB3BP,0.001209478928293118,-0.012749474542719899,-0.0013429725050070527,0.12374757061461442,-0.057911979128004366,0.05431418877666081,0.09021960148237693,0.0824307885960601
AANAT,0.00016817257287576523,,-0.016741205839635877,,0.0033058002058327157,-0.01685296834100163,,-0.03150223797814856
RELN,-0.02253646785828216,0.07807287758167941,0.03396781292865256,-0.053960880412837996,0.003624023209392441,-0.018657690592845277,-0.05596259611493902,
IL15,-0.01999701698560551,0.05866511461509675,0.04651876492075598,0.005033842879223982,-0.03279345239001908,-0.015630349204753258,0.08775462730866858,0.07165707236707329
BSG,0.02264472207124004,-0.038979327670548264,-0.0560467449214054,0.055981048897494154,0.001082355701416771,-0.0668820736866083,0.017155205593028657,0.05450778152144955
ADAMTS3,0.00900378053069867,-0.034493856563970214,0.029633956857586668,0.01350859370454848,-0.0078374857682088,0.028053743859813903,,0.019626237135429336
CD34,0.06161170298443719,-0.012197116587624433,0.044811462221923455,0.11351697870079795,0.011317236650059076,-0.03619738446670034,0.025277400390124796,0.012331680024116097
PLAT,0.07906183585654007,-0.02804628630928954,0.0012217557331637538,0.14235118335714383,0.032989128286666204,-0.019437049443199416,0.03130749405721912,0.11776783912047611
NTF3,,,,,-0.0013454374061966053,,,
LTA,,0.05455502853689559,-0.0171174469683955,,,-0.01563035113417086,,
CKLF,-0.032986414329965234,0.021243846872617052,0.06687402760094784,0.0885063570235149,0.023297364295107523,0.02099405676495363,-0.030867666338894824,0.16365563835536504
CD24,0.009634450269538181,-0.05105959560253696,-0.020919856393145732,0.06285763179719497,0.04166413574791003,0.02807985379349532,-0.034464027985885985,0.03805461773366665
HSP90AA1,0.021796815180528405,-0.025994399420925563,-0.04342093548153868,-0.14478005979262182,-0.02627596748347646,-0.016491227504978098,-0.05437956459308314,-0.08114219565809065
BMP4,-0.014785824753132396,-0.01882665332138784,0.029370385148932223,0.14370711319148777,0.00036041308593737204,0.15961316568350645,0.08611974093498868,0.04520038185958968
SCGB3A1,-0.028279308085989063,,,0.058680980225461546,-0.012869883722885288,-0.01090665231867554,0.05099029082816463,
IGFBP4,0.007900027318429084,-0.013412008119236537,0.012675955335453206,0.04016775910941171,0.019095925950719562,0.04107907416746222,0.11663182761421782,0.09893203181565795
RSPO4,,0.06572117725102086,0.05020151786087117,,0.07569504371246187,-0.021681757737862125,-0.05562268054445062,
LEFTY2,0.02945896209202357,-0.01797813150024049,-0.00473209090796413,0.09539831988784808,0.006068273995810943,0.01629771237168132,,-0.003788797037885656
PF4,0.008200371140799672,-0.01615514433109769,-0.023451803635901294,,,,,
ANGPTL2,0.014538968041278789,0.011289235477853864,-0.003376246511722433,0.13226124269379877,0.037454045895097425,0.010796847338009575,0.12074994606388299,-0.001533874801638923
LRIG2,0.0070834253214408635,0.025675593478064834,-0.0012028263865088774,0.08098044542609345,-0.020121013587370278,0.026766979024178926,-0.023200765420697034,0.050197398363969574
ICOSLG,0.014150565228013886,-0.04822083091295766,-0.02070163791901916,-0.009387503842823625,-0.024424632386815553,0.040741888845788964,0.00011900421554800047,0.03169714762894602
WIF1,0.06226956394546121,,,-0.08262129269985555,-0.024218452975517207,-0.013337992215935963,,
NPPC,0.09263010740554455,,0.028088118304698064,-0.02976724378810374,-0.017885986224696445,-0.029337580376863848,0.04622233972570673,-0.03772065047316093
LYZ,0.03747588594274967,0.03590293791961662,0.07234098427685506,0.06173092042441799,0.003314652242204844,-0.01373290827017913,0.12080463572367435,0.034408647843691756
SPTAN1,-0.011387122246840575,-0.015140164144581705,0.015728327087118014,-0.013765575534906148,-0.027053240170891214,-0.006882379389492624,0.12977369051190998,0.13195223293395816
LIPC,-0.0071708791984721135,-0.024314355623099485,0.034448142307102456,-0.04001234329325622,,0.004412069795954891,0.015666476911518262,0.0020389297737197208
COL8A1,-0.038560851019239624,0.029142586057482805,0.013186193903965249,0.07703476667276529,0.0001373134511709028,0.04816980914281663,0.017648822242417567,0.08165345110650529
GSTM2,-0.010042090801870136,0.03003360803929174,0.05695108870141606,-0.021819096537206744,-0.038039196316252695,0.02507470814151267,0.030201710550080526,0.1062923868167564
SPX,-0.004703387495208938,-0.00506543312888707,-0.014105185888495686,-0.00670693427733877,-0.025143583417278466,-0.042560784342114744,,0.023931000289294176
MFGE8,0.019410341416242538,-0.07907763008671574,-0.01641031800769855,0.09076580745557308,0.03714140098637411,0.031137086128896388,0.15858967358481935,0.10452575861885703
TGFA,0.007767700189603868,-0.022580322865001307,0.018102881099353603,0.10892542215910704,-0.04294703820998719,0.04067943274046455,-0.008524616135392097,-0.01536907570365389
SLIT2,-0.0014276128183392898,-0.0007970114170244891,-0.023423998673730462,0.027204249099554847,0.00465449356389691,-0.03515866638634324,-0.028168006757928524,0.028744699881815505
PLTP,0.026776899989682187,-0.03083002736502435,0.006787249294081885,0.0569752768166098,0.015711102347200422,-0.016307115733796684,-0.012912578899312792,0.06146513864771174
APOD,0.042362265113726975,0.06823663625475104,-0.06591525161599084,-0.020798817660798396,0.07300483270363745,0.06911612743107862,0.1709147929895199,-0.08786644181737668
B2M,0.041060659932584766,0.08068706081685625,0.08783497681755423,0.06274623769299535,0.05105865117548354,-0.030399500433445803,0.1115012211528014,0.14087861901040347
OMG,0.06363426167549747,0.02484420313532665,0.03879274826151958,-0.06417458945013912,-0.037421450755454236,0.03565719109151448,-0.0205232630957164,-0.09800983033700447
CXCL3,-0.016748762331060544,-0.033213439288519934,0.07923840007378573,,-0.013768053176203008,-0.011256683260452602,,
CXCL10,-0.010849333902367168,0.03820637345097744,0.051095982796527474,-0.035268461424631525,0.006844684551937292,-0.01788823195946559,0.08267422372177592,-0.0220099717480051
RSPO3,-0.0018233555079042872,,0.037212344751653845,-0.04522971890478994,0.0041349321676652185,-0.011763017055854972,,
CORT,0.033279716099068796,-0.028852064757405458,0.028728832190815776,0.00011490178522848293,-0.018415622933782447,-0.01998591612557032,,
NCAN,0.09807232321002166,-0.030389273483464336,-0.023389245910387994,0.07921369133971581,-0.005168515398082831,0.07396313714383695,0.04028637889029587,0.04314731795680499
PRG4,-0.04252870634318865,,-0.026879469166344556,,,-0.013752911436744552,,
ZG16B,0.02570474485482611,-0.019440090529008323,0.07186730326937811,,,,,0.050972251498060915
TGM2,-0.0035460930225336062,0.006124462857709399,0.011052410368373752,0.018499839830245373,-0.008561096459700716,-0.016496078431444745,0.1090007933181173,0.10736109706444812
VEGFC,-0.039287266385344,-0.024961824867892446,0.06767587000608935,-0.01799311619711161,0.04209507089084179,-0.014035394310368043,0.04627406026822445,0.1567639535185142
WNT6,0.031955200513354334,-0.01797813197206762,-0.02137705063126432,0.031898033062174196,,-0.01224938340981578,,-0.012460752229213886
NRG4,0.06852209498856486,,-0.03271354360022703,0.013244483352388715,0.025909146346552225,-0.016373924540280926,0.04345782428764701,
PMCH,0.005670115841922234,,-0.017072477984979698,,,,,
COL9A1,-0.029741458065044277,0.015339964286353137,-0.00024951952917931546,0.1683976037744385,-0.027262443905814553,-0.01865769774925569,0.0810970053983296,0.10345718172970961
GDF11,-0.001025890028611226,0.0036470070231098993,0.057103774938484536,0.07987595179805834,0.012704919864636921,0.053140362923015244,0.022252171933137256,0.003355844708826736
SORBS1,0.08419703615978247,0.008703459525609785,0.014367177494711945,0.016514688391299735,0.04095272859804624,-0.009839206160947503,0.13687502550828026,0.032551180307811824
DLL1,0.023678500818313325,-0.060543551571548504,0.021267486281682773,0.07434107475092486,0.0038330662057155995,0.0076022904726694585,0.0073646522826563325,-0.038256187455803864
TLN1,-0.004688090205373309,-0.0469819877643904,0.015390405862755906,0.0686706409286373,-0.022224907624421187,0.018062741808169337,0.12209150952110315,0.06846954799924962
COL2A1,0.059123262385621114,,,0.036220672119162335,,-0.01142784454038692,,
SHH,,,0.058443744442350246,0.06269312186593756,-0.014776921760028752,-0.010906651365366232,,
PON2,0.03442514835703528,0.012937362939916432,0.01593613822693667,0.014991270584391807,0.04164060300038636,0.0714910055697808,-0.012968641172355145,0.013169136048840579
ICAM5,0.001293104363867311,-0.02314189344453884,0.013653747854626176,0.0063229772775691044,-0.005462096256052005,-0.021300100972264126,,
HPX,0.029440318813669056,,0.023179665136861337,-0.012566713539898942,-0.012869882410831639,-0.0013969295224221644,0.06758296005789499,-0.032505151992992615
SFRP2,-0.019920941099012403,,0.005891858234805447,-0.0015353855508307844,0.014070505844017235,-0.021396058819318983,,0.0409040188010189
CFC1,,,,0.03257099669409329,,,,
CD70,-0.005087967101574079,,-0.00890593813022651,,,,0.018016587549748563,
HP,0.013578464545976124,,-0.02747693660110918,,-0.01897485319052456,0.06221349494668074,0.015377552582585968,0.1402317986142936
CXCL2,0.0018621443372461206,-0.045636349396097196,0.05766132874505733,0.041700431622979456,-0.01788598482488394,-0.02158688440563317,0.04916503145074489,
NPPB,0.02066104713651505,,0.05816143149802139,,,-0.014035395331202521,,
CCK,0.05935248967584538,0.011393975884734547,0.022290239405046132,-0.12762920186105656,0.010163380374889024,0.015087532527868723,,-0.010831998285398775
SEMA6A,0.06752932323264262,0.007305867967798418,0.009154798172925773,0.1167061577512676,0.038361619682917264,0.04946218525471195,-0.03274462178579916,-0.00792369118295879
IRAK4,0.0035536915200505806,-0.007202902396688316,0.013836925243277827,0.15937848911248043,-0.012229925352543356,0.060162286774357504,0.0027561600601369507,0.08887174696776846
GSTP1,0.05198008425655894,0.007441131062026965,0.01580471741280815,0.135942761926046,-0.02030557355269028,0.044188115625080404,0.014604800303328813,0.036048354378662606
VCAM1,0.035325534154786266,-0.057886620973910625,0.021464230489939635,0.07815745376304034,0.03700514322291939,0.04397148708150648,0.1063038246078482,0.0609003627193252
NXPH3,0.04056298357926354,-0.014392879090508015,-0.02556685107239526,0.05924135034085991,-0.009875583150807969,0.02371473144610087,0.08351096392231519,0.07637117776752815
MTMR4,-0.021379146009046737,-0.04168900968835283,0.013563022290523547,0.013826365865241887,-0.028645345375210376,0.02000957380466972,0.06395318106357456,0.061165894905558175
LAMC2,-0.028635375097150972,,0.08645429865140365,0.10624141049523012,,,-0.06848642257106326,
IL10,-0.03050602913042856,0.14162255330375173,0.012619275361447578,,,-0.01256367424277226,0.009259769693219186,0.009677721036596936
SEMA4D,0.04635089767086184,0.0511093174409992,-0.009612970892080202,0.011579438621662046,-0.023324320055095167,0.014509582512257521,-0.025515176776148223,-0.04883539432951017
TRH,-0.04667202272341621,,-0.002195787402614614,0.08790262757490916,,-0.03720267461119987,,
SEMA6D,0.026709773597408438,0.002210338895287907,0.009751977872745496,0.13775701378805572,8.705182355099734e-05,0.052440560611152015,0.03387907588176802,0.0571415646467218
CEL,,,,,,,0.079488576213488,-0.01835477388886554
PDCD1LG2,-0.004517434832317448,-0.018642033928351495,0.04688913313434506,0.031292837720787066,-0.007589944056258797,-0.021491657101224648,0.007078480454283307,-0.007287502289731225
SPINT1,0.047730669732285576,-0.05117997645504139,-0.02101101182685137,0.011414974409839372,-0.02103221930088813,0.12942852304898808,0.02834376846880273,-0.00873865472606235
CTHRC1,0.02749153259766933,0.08353827688252921,0.022040119077285158,0.13037614141438938,0.028105543722138273,-0.017221306818657314,0.09983451478400851,0.02697428828530655
PODXL,0.019582132876402928,-0.03353493311178001,0.007310320182835273,0.11445880394797474,0.025826338571541034,0.001576269048455997,0.0647844982002937,0.08130691597498271
JAM3,-0.021290501346719885,0.008894449365611368,-0.016180476721660907,0.0585022516410008,0.020350616461817194,0.06289525268607712,0.017885622980420374,-0.05988402837075561
TGFB2,-0.01709235739887749,0.03450638417205126,-0.027010693924232346,-0.017195619694728076,0.02058970993959708,-0.014797512074204247,0.10927262303328415,0.050963870930849496
COL18A1,0.009412504188364139,0.007718556088697301,0.004926771400022044,0.1318005389276157,-0.018270717824085365,0.020555335466293716,0.05516375254288005,0.05333973002892546
NODAL,-0.020275743580529297,0.05865027157224614,-0.008433782128608187,0.05409612929423604,,-0.019295491762675074,0.04375545781958971,0.08305068920153245
INHBB,0.0604712742270525,-0.004204845089314527,-0.015605578115735973,0.02154819291561721,0.040755629985439266,0.037229943935543845,-0.08614096458815747,0.039362924088331606
LCN1,0.021207655181773078,,,,,,,
ARF4,0.04715370229674233,0.022406744053826425,0.01526751968712761,0.08726425929378143,0.08365861393192253,0.029647447353505465,-0.019934216657273535,0.0862811657316027
CXCL14,-0.037205242184984895,0.029564407896098235,0.0074834200827468954,-0.0508316298358095,-0.009334787640995228,-0.02858067811435893,0.09349261570494129,0.05307601316442171
LIF,-0.015201235343266969,-0.006927379839093418,0.08353424445431899,0.06319536599844033,-0.01525753941153561,-0.023244297960063595,-0.040656646682518796,0.0013155258927462939
IL17B,,,,,,,0.07275828126135774,
MMP1,-0.03947860206356149,,,,,,,
MATN1,-0.027763184284260757,,,-0.031013660134367318,,-0.01142784311824635,-0.07096160294253005,
ADAM28,0.0481193142084941,-0.0003485565025127933,-0.06981149980430057,0.06815525010564583,0.054754649765393494,-0.0233105266057705,0.0038611331203715405,0.08982104741047768
TCN2,-0.014200938543801896,0.0008602099692565503,-0.015013262851534618,0.07186512665695025,0.009839415964069334,-0.03635949776443086,-0.0009262471281688049,0.08922768955339107
THPO,-0.0419461392098574,,0.006179827506971642,-0.00669500751808053,0.05800713453842651,-0.011427844430991475,-0.03718109514852224,-0.036122312538477384
CUBN,-0.031867555713215624,0.022845827875996566,-0.03151630237834861,0.020109600539588757,0.012451868781555017,0.029851908005776716,0.06689391516261256,0.045023445463885266
TIMP3,0.001950256581486811,-0.0335509789306753,0.044837952514864256,0.04592580652355013,0.004821636946479973,-0.037100334042996765,-0.00012255099848609643,0.027205613457913634
PIGF,0.010533625652569581,-0.04410356638435657,0.015084655520140591,0.07923897823762566,0.02383714133673266,0.014391976760442834,0.09044966938704983,0.041930338506065326
CRH,-0.033549758760163174,-0.021731478253541457,-0.03150573311658533,0.048524871985026696,0.05376527804574096,-0.015630347764484246,,
BDNF,0.02538639483951966,-0.019440086823560996,-0.024570056950063635,-0.034849868168140855,-0.014425200241255291,-0.01287068792269105,,
CCL5,0.03841954744027855,-0.008568862866230547,0.07273531228517281,0.0012994872748037017,0.027587476207099382,-0.015503245232800653,-0.04641318907914894,0.08716222466149258
GAD1,0.1295257852380009,-0.05951597755572665,0.011183946903426011,-0.10531546047992416,-0.04239133267776658,-0.05387586601271541,0.02897393209443969,0.06343863233922538
COL14A1,-0.03059500547917312,-0.014682025327015255,0.01373349960126658,-0.012777361891318412,0.006999107058611719,-0.0034925546385225223,0.07269025141539018,0.11969828165306484
HLA-A,0.01424147529203016,0.0002590119376913308,0.04234250738854677,0.04528427646475077,0.09834710693109734,-0.04562635974697274,0.13210621528012156,0.08354240943339514
CD5L,0.03168862941753549,-0.004131850874734512,,,,,,-0.006270276597734264
FGF18,0.030701831305877454,,-0.001401701968585273,-0.02602531986803842,,,,
ADM,-0.07899366104056284,0.08389199610971747,0.019148673334912943,0.10476912620257965,0.043366505433744144,-0.005784948311663011,0.001581300414658534,-0.004041963421648261
CCL15,0.0012537125285502395,,,,-0.007834470870211671,,,
GNAI2,0.00012819405887597242,0.03238445765980727,0.014128996475845097,0.14054622238690662,-0.03155389400184953,0.028550682967294825,0.020363546631634186,0.026944882179651197
HDC,,,,,0.08147992465330914,,-0.018977579020695464,
COL11A1,0.03477416841521318,-0.0020975372952212598,0.067511346946019,0.1578505705511842,0.06915385267457391,-0.034432906011533315,,-0.007450714131135621
NUCB2,-0.003602737868510951,0.025173855064638588,0.0036463576755019584,-0.018294062130292978,0.017165220585755158,-0.011181384051750023,0.09009568788265805,0.020328086824266883
CXCL1,-0.027877180092458816,-0.02331267911907175,0.08815120226224867,,-0.01444809076191321,0.02713785970250697,0.014461272527448936,
VCAN,0.02019902750419577,-0.03034893119065332,-0.013364547192764566,0.17030807684168972,-0.01024554141469999,0.07210250736133653,-0.020646996876963485,-0.05504467903876756
MMP7,-0.003322273179312563,,0.022265757970210166,0.016583853259901752,0.01501872584431046,-0.017662897818166032,,
PTPN6,-0.017016632769720486,-0.05946651303075876,0.048722544711913764,0.07307270034114104,-0.01666614331564431,-0.0020254148248538893,0.007191737029386213,0.08796053247305367
PTGS2,0.0032490282795224978,-0.0208053432197362,0.04451102446589878,-0.011565719163770541,0.08656106501646649,0.026576411796739953,-0.027452845684349175,-0.040611674612094376
XCL1,0.0018080498994959907,,0.18712177217004744,,,,,
CD58,0.01919721245401071,-0.005341235311546791,0.07868089004545896,0.07753218214134092,0.0185906815670257,0.024503225417181786,-0.07157280737645627,0.07730561744550588
TNFSF14,-0.018581238495432802,-0.024314355752720746,-0.013473354865851161,,-0.014111982840083012,,,0.009303815214335735
CNTN4,0.020973346960025657,0.04854890103463912,0.018071793376479683,-0.04918784019281263,0.008908104138019565,-0.0359395043433082,,-0.030358383594444448
NTF4,,,0.00764785244221091,,,,,
INSL3,0.02999117271832911,,-0.012480653769234398,,,,,
BTLA,,,0.07100623708403592,,-0.01802148475244917,,,-0.03092860436252537
MFNG,-0.010682148352791365,-0.0498942311075723,0.037796698497016834,0.07793516992041483,0.1114674421963743,0.024709765987619633,0.1568701282531887,0.06938617413752231
ICAM1,-0.07268805699735476,-0.009891719522559253,0.03460420058389072,0.01885494098598351,-0.018880513500930216,-0.02535202917562634,0.0682822527750692,0.045351599807299955
PROS1,0.011405557654715787,-0.02708057929615827,0.009058520913521245,0.10144113875055377,-0.010878015138554756,-0.044704375468077866,-0.03415468579408372,0.036191256824949725
CLCF1,-0.03175566953408892,0.010195502788766738,0.05027743286362253,0.020231505021040427,0.017254454837622012,0.036206540953901495,-0.07155369872711623,0.11442248488421687
PSAP,0.031783935735550016,-0.008693461599777503,-0.031277439728462635,-0.11459222997431484,0.05675083336199334,-0.061148318459683174,0.12547986675530517,0.09529564246495617
EFEMP1,0.015620182944401033,-0.049202219788038994,-0.023847344344436125,0.13318744325285778,0.0057583622944328726,0.005241679439949618,0.09513080433266473,0.07063414392836928
C1QTNF1,-0.03942970588988908,-0.02447618260637216,-0.013918494014662343,0.03826160772306405,-0.02238762737983043,0.010344791820889336,0.002712807530793121,0.012305464591950822
ALB,0.006044194936912188,0.020424664666180807,0.004496737231611364,0.01737532714260937,-0.016028231952267272,0.03307058283897094,0.04285763070489954,0.037850126888609156
EFNA3,0.04849756247295775,-0.0074125692143489335,0.006933980052595862,-0.057785909666318885,-0.008632683921881726,0.008970145865467186,-0.004496082533105043,0.017495896225031737
DRAXIN,0.05718584710078299,-0.03590027004049438,0.07651601458181205,0.11360014267248812,-0.012869883722885288,0.044479281245410646,0.09238839032795094,0.09546018821232545
RAET1L,-0.0256560883120493,,,,-0.015414582142534272,,,
NPTX2,0.04267180384765907,-0.02801983417328946,0.05987744189116172,-0.10182989888355572,0.03739552467829178,-0.03107850353698364,,0.0724446509535809
FGF11,0.06743972630571446,-0.04222070288943311,-0.018076985028579507,0.11599025524974678,-0.029170837028920427,-0.0029822274563778457,0.04710441683536823,0.032757536618765216
CD59,0.0027815126664619523,-0.021350523669491882,-0.05522697828879364,-0.09330600264896269,0.03123581759769789,-0.032630938491892754,0.03627404114744719,-0.02752197316549503
COL9A2,0.06482288053152026,-0.030548982764398068,0.019982506536939795,0.061536135294036114,0.0007229907628148847,0.016475426600040755,0.02260870844501961,0.06239346592644094
DLL3,0.03829843030046523,-0.013381757243385839,0.03906903082051703,0.09485431204189351,-0.05168717813097132,0.04836262451024436,0.07645424311063817,-0.02464025607070669
LIN7C,0.0009129568616903959,0.00954037485191005,-0.027280338953824677,0.006088336445319128,0.01734807814751846,0.00026148005692809925,0.050377930238997934,0.08625513878706809
GDF7,-0.0129211961271665,-0.020423978108884633,-0.005338464520677962,0.015794986228076024,-0.014111982291691335,,,-0.05247169483252787
PSPN,-0.06138971201247903,0.020388737296158643,0.01578593223636898,0.040476021060323615,0.004272786672080109,0.01051018864983302,0.08614825787558092,0.0047865918525018085
ANGPT1,0.03711720272045022,0.02283065473031184,0.03609498174799753,0.03589009741101915,-0.009945816550520702,0.01976120023573495,-0.03821089638367821,0.06773160152307021
PNOC,0.06297465491409564,-0.026391152345771163,0.020319954876106276,-0.10700111049713402,-0.05557294639709851,-0.02261187659572742,,
L1CAM,0.09722849277269634,-0.04994969811153564,0.0037610667511996784,-0.0014397252115025641,0.011856053565504737,-0.05447909820749733,0.0629125659895457,-0.02009284896716706
APOA1,0.013267169072076122,-0.02828446781542491,-0.006605684863401448,0.10769376369203222,-0.010150954103833022,0.005679170757948148,0.02303803073245033,-0.011583862076897962
PSEN1,0.0277394177663956,-0.02108125909146181,-0.04568228341437597,0.0017207262248340538,0.006952841540124498,0.01565379368867133,0.04732422644528806,-0.06643051425793887
CALM2,0.048689992232284464,-0.012307824809205434,-0.0069205878933567425,-0.14332717444660553,-0.03721502676794177,-0.003671703222559838,-0.06544143135032603,0.016365694133508187
CLEC2B,0.013925622549162436,0.025287891449507625,-0.010752994495469148,0.02882688103570887,-0.0032170478350596727,-0.008202845490523974,-0.010938531515713392,0.08012233328332381
NTNG1,0.1078671888497609,0.09620913255300341,0.02105213154547187,0.007564767196780032,-0.01074123332471848,-0.014612247540563002,-0.07371775889463837,0.029328685322884927
LRIG1,0.03727030767473176,-0.020551258636804307,0.03955761370979932,0.018663022121534114,0.001007153544682698,0.058727003455890464,0.0021011288038274346,0.07112658337876374
CPAMD8,0.03331128853857136,,0.048930113976939284,-0.03651043245083526,-0.026120112350210587,-0.021107074936141477,-0.01589232285814988,-0.00764543614892987
GHRL,0.013884582170283492,-0.02590561050726519,-0.02642580544477322,0.0013060513981072016,-0.012869883722885288,0.008079055985216677,0.037757193135114386,0.13747022804228465
NPY,0.0451326148654257,-0.009158725759376405,-0.04401936972428494,-0.11671784578684874,-0.02760346314977851,-0.023383020114826996,,-0.03212914139057514
MMP2,0.05926178211740488,-0.026812738097981473,0.0513563413426665,0.12493163317342838,0.03341742463301695,0.0705488339807022,0.12870894071856434,0.06393675694454647
LHB,,,-0.01471987049236114,,,,,
PPY,0.03228538919745646,,-0.02372465654270612,,,,,
ALKAL2,0.027788779284522377,-0.016393588702083513,-0.0012995337024802852,0.0370388124044475,0.009492318700014593,0.03305528701927868,,0.10349853183414563
CSF1,0.006970442126450791,-0.021469233138272426,-0.04443938890941046,0.06465581934242247,0.06158300360506646,-0.004662217983202962,-3.6581324373887017e-06,0.10737245290195353
SEMA4C,0.03694596027591544,-0.0069108635994051225,0.022662313787364788,0.09906344186515625,-0.0033948083665089972,0.03388062078569494,-0.009965384760803222,-0.030540624153816205
ICAM2,0.02732420907094462,0.045489667449015905,0.09985697246047535,0.07040926226006644,-0.008240744164162333,-0.019098660967178223,0.12119788874138453,0.020137502318736258
