,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03245749244986351,,,,,,,,,,,-0.025657348258386472,,,0.029856793479320572,,
BMP1,0.12250525368110078,0.01113358523959523,0.004136938514915688,-0.003703704802712588,-0.09263752763956612,-0.0268627792543794,-0.006983689010886049,0.06551527552604482,0.06774363989480715,0.023627806130797614,0.009920400362762243,-0.0196949885247961,0.11560558880760509,-0.009376931920800453,0.15906853357786613,0.16831639130665701,0.09543607217129117,0.19628252060061757,0.27235303431788793,0.21138701788070194,0.01828814873866389,-0.013022552986655948,-0.04507421112362556,0.11327913318579973,0.11695105339907484
NDP,0.04512205249760041,-0.02803527105027142,-0.01316563451530007,0.03418427728642521,-0.05546336311864033,0.006359454512004701,-0.03557919199875465,-0.014085212513852571,0.018312254417795815,-0.05643529887521774,0.0523278737802524,0.00047526630404464836,-0.15414885588932353,0.04295612078509593,0.13689887280867233,0.1366401517131886,0.00937490063954791,0.10722398326276089,0.06322540095201015,0.10325646890740948,-0.01925116894684286,-0.023923358741447225,0.054178754532467836,-0.04954349805328746,-0.046737697434732134
TNFSF18,0.08853114737698403,-0.03650223965863001,-0.05267114466048968,-0.010124407558808992,,,,-0.00786899762972634,0.11181032514382132,0.029917680669261665,,,,,0.13436424868797422,,,,,-0.011165720558882024,,-0.02181741960777362,-0.002248797947429588,0.1158071334105889,
IL36G,,,,,,,,,,,,,,-0.013349798303166512,,,,,,,,,,,
RTN4,0.0015507935815146745,0.10210544728153588,-0.000928715170102806,-0.001537619814850606,0.015673137293945892,0.017545998490315372,0.07924748676468098,-0.0981677312464773,-0.058339333482407135,-0.040490438726961,-0.03280777364371542,0.024420585811247435,0.22542597707419648,0.061618154839858254,0.010513267023797375,-0.01025023700518056,-0.12382514358775262,-0.1624877164000115,-0.0377982795948691,-0.21630550270320287,0.026068711303652008,-0.07719420630357661,0.04709230745883343,-0.16869883896230414,-0.048508962559225835
HEBP1,-0.026348512927716453,0.08592410169172612,-0.01107639378358341,0.016182230691910153,0.05832585920515863,0.02212356277068147,-0.03213701984141205,0.06313460994305144,0.0762266453850595,-0.05309629313286037,-0.01154641235794022,-0.027455948744433873,0.17148892778933136,0.0169312678598121,0.054735888406741914,0.04445342073585213,-0.037337960830678606,-0.04236668331835415,0.08690740751531752,0.0413758987679453,-0.008008607778497557,-0.07435672014868704,0.12514198023297976,0.06285742026221017,-0.020741634346009778
WNT7B,0.09075272718929396,-0.03268830239603161,0.11578125965385959,-0.02555589275416838,0.018905062595319766,-0.03467031428609365,-0.004073204202976284,-0.026860206198442562,-0.04558014864083847,0.05904256183767212,-0.0193800544761712,,0.15571845519353922,0.03119024697572716,0.0033235996690142116,-0.08329122955517619,-0.03572386961487061,0.0023737637616445197,0.07022855688091174,-0.006287133886150803,-0.017278031546537106,0.1705753552942512,0.09038933698025342,0.0895184481117845,0.04700388760244381
PTMA,-0.013381106954410442,-0.024457618820576604,-0.06289822764828362,-0.019132879683302812,-0.1957960674646978,-0.004443949042855067,-0.009593800325631464,0.12050518990178749,-0.062072590089741496,0.03496490810681328,-0.036977628793599386,-0.022102996613122077,-0.1088226536722485,-0.07456188349652897,0.1269232214292427,0.07988836755400824,-0.03615475396960981,-0.09596800467812401,0.005228933525319165,-0.2110758799245765,-0.056289759013824166,0.04136475617252107,-0.052615042903873935,0.1056063832582799,-0.12963676415821695
FASLG,0.028740815896876812,,,,,,,,,,,,,,,,,,,,,,0.052614120888224106,,
CEACAM1,0.03562451394832367,,0.04870663569123233,-0.019612610605377237,,0.013930466243451326,0.05974926290534234,,0.051812892881806266,0.023279125389577073,,,,,,0.04825356368172439,-0.03203773847227572,-0.11421758402762933,0.033002581404817384,0.14939424576774876,0.023515875393743103,,0.014218192978326582,,
PDAP1,0.06888486779833011,0.06508552854704072,-0.0017994883052104386,0.00497066451626224,0.021689196718624012,-0.013130810635617505,0.05914829105811198,0.11144303276800732,0.028403839446720206,-0.0351938298147894,-0.03328266322085585,0.030590247142520555,-0.24178906907514514,0.0032955070848517034,0.10430285078671017,0.09397887331072781,0.08262247532004581,-0.04844216785318688,0.07861272601676929,0.05110882971371583,-0.0433392110155909,-0.027824298484834104,0.005259795540959537,0.06082298469526625,-0.04942661664047643
QDPR,-0.08398984760180407,-0.019471964962939382,-0.005362701865708198,-0.013241672496493799,-0.12063257891475458,0.03590868243412125,-0.05751054023506479,-0.07709541194624901,-0.06840543681208475,-0.13711418923823018,-0.0409222655463658,-0.02756595434484839,0.010264003320446463,-0.027861758702553887,-0.027405912800279774,0.06884003301113403,-0.1649020081549115,-0.03340406920361088,-0.04973931034422461,-0.1590652400845074,-0.0030000184931435712,-0.01111839043245584,0.12397739792511808,-0.18352845467067344,-0.037623873254746885
POMC,-0.02148173287932773,-0.042507791617445015,-0.04325400257670302,0.03209514091265113,,0.04949469560566162,0.043046055465120796,-0.00010699084070746261,0.06821598827946351,-0.03436000736200073,-0.052124656924063886,-0.05674865680499278,-0.0994123476089725,-0.0024586182471958095,0.025239955960050117,-0.09564316661984898,0.014402192382114163,-0.08989599482425406,-0.014994841187996846,0.03427587301683401,-0.025918445736152377,,0.04038377408440112,0.07664777253851103,-0.013851486350578262
