,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
GRN,0.0708959292517577,0.011917127634856053,-0.027715550086399067,0.0016535615654356094,0.053474253981540126,-0.0015682231164972726,0.004903978083803997,0.06488184471200847,0.03500852692555086,0.029247823453477834,0.08827535821540493,0.08105927654189403,0.07516127141290595,-0.012843778040017937
MIA,-0.04130184131530547,-0.019489336344727826,-0.04760773877100479,-0.045072184842769376,-0.026100436558391,0.08835464778326817,-0.011612659056814467,-0.06519055958791953,-0.07374853551572251,0.05270575182647938,-0.010803678162043175,0.006453283036104759,0.016614833145425455,-0.027118579654090123
COL4A4,-0.03962838450389684,-0.01264480989334795,-0.03622685844393568,-0.01758162415975424,0.0075373879390140805,-0.02412268288896028,0.03820608834126609,,,-0.03445170972235596,0.008520592089612592,-0.03380366308385629,-0.034487562326363505,-0.029982213198605022
TAC1,0.041948468434407124,0.02103869836673617,0.05973660935463266,-0.00957055941307507,-0.006863411527713492,-0.021221860922175154,-0.026216477841618034,,,,,,-0.023299644513938386,0.10404369040029
RARRES2,-0.04041243330370806,-0.012484703254751582,-0.04515420403691469,0.02277824682761757,-0.028789938994268446,-0.003426502777945661,0.02599156403177354,0.06501435517453266,-0.0984570866735925,-0.04093151292874632,0.07923755553656112,-0.02788135334393389,0.02704286786134781,-0.10015885019501347
FGF7,,0.002190650876029558,-0.003038818134729536,-0.020959984624385235,-0.008502201855487062,0.02337333560238542,0.005412816025881776,-0.0473956530452118,-0.027566616180653206,0.05218889608666123,-0.025268615143839594,-0.01453465057409738,0.03553058492595058,-0.03759875663904165
EFNA2,,,,,,,,,,,,-0.020065572820052238,,
HBEGF,0.08205160920360739,-0.052762213268828906,0.056323159514140714,-0.05958275093252162,-0.0002399583706311162,0.061750519581740555,0.016981355380348756,-0.07125620534694752,-0.04915072977724016,-0.13927245565171134,0.05293504118436476,0.03516511172063671,0.10700439225178268,-0.024835473774554293
CSF3,,,0.05708674620221783,0.03278586952276959,0.06476435202240327,,,,,,0.049229358597389944,0.006280534059431794,-0.018660352844600332,-0.031537857843457986
PI3,-0.013606775121953378,,0.009258752392142276,-0.0023651014018018783,-0.05144446145637832,,,,-0.03818360258887578,,0.07788981683788362,0.020902189753979002,-0.040542747436826544,-0.04239741600338294
PCSK1N,-0.05195502020810051,-0.0010238777298713967,-0.0026925969652191726,-0.0011398905026195898,0.00541471137318754,0.0040792098006407545,0.006678254091302114,-0.07603032277262985,0.08932099767332818,-0.03278551982741286,0.018936495257890436,0.005723943779235114,-0.047869913195512384,0.12662695527660775
NTS,,,,,0.01914650758209262,0.022897316981995028,-0.023828441642779023,,,,-0.03406987505867277,-0.024446092769434248,-0.027633438014420482,
SFRP1,0.048575036127462216,-0.02785119179649324,,-0.00688577675471179,0.03716564290797725,0.02262795159944813,-0.013920454313390451,-0.012388931356289684,-0.05755663843459479,-0.029766431920126946,0.01001879057557816,0.022254562726824093,-0.012039244930973317,0.015399319309327182
CXCL13,,0.03182165708875175,-0.018412490065294034,,-0.018960041648587358,,,,,,0.16271769852075044,0.07118499831024337,,-0.025581486779677327
MICA,0.06414043012447161,-0.04782956088449315,-0.021854499283660577,-0.008359463295136491,0.0076269358600994,-0.04718820004075771,-0.033320518875143555,0.028807595187461486,0.032679970622577964,0.06268040112985747,0.024984076906193378,0.07235852927775865,0.06950575470012922,0.021245761945608066
TG,-0.030799164384340924,-0.020805340930264878,,0.003967033162761351,-0.040578206392785,-0.02327774898602411,-0.010074172233886458,0.09043576539091883,0.022712245820161268,-0.04001706574956006,-0.01940521474686721,0.025660734923084526,0.024364300211638514,-0.0281909308138388
ADA,0.02301602147920812,-0.027143586122607265,0.02751782872211758,0.019425848169834788,-0.02547723275490574,0.05212678260293109,-0.016361265873301892,0.03483328836382461,0.03859030078798233,0.013626823672621323,0.04582253053549507,-0.013904612904480184,0.031649602970233066,-0.007596874838959475
LAMC3,0.07364189957713561,-0.03699746612092877,-0.024906083206190907,-0.015308082811517305,0.010301526833036482,-0.015120392036211487,-0.017469964297995313,-0.06763462690762427,0.019518816800320627,0.00793522194424152,0.012928581363399718,0.06035519390030763,0.05770685597175499,0.07226943106326625
CCL7,0.04381895767379281,,,0.08792406325899886,0.06268313123145221,,,,,,-0.021888198912600992,,-0.019554240945617824,-0.05340386898624843
NGF,0.012293775514334552,,,-0.013673565054127802,-0.026831680583976388,,,,,0.09628408728423143,-0.02527911746124214,-0.019795857763322332,0.00047547254813430347,-0.0049382165777834735
TNFSF15,,,,-0.018227824945491678,-0.018611730573070907,,,-0.02849782218931552,,-0.028392448737303063,-0.021338536107029238,,-0.01110513168707781,-0.004326694461486112
HMGB1,-0.005142356020894592,0.011958862549900796,0.03427536673868848,0.010243164451413893,0.01376182930363086,0.02138792245990607,-0.01413843512451636,0.01883957488978771,-0.01918884376879809,0.056284938497655895,0.005540742702161514,0.09473634637942585,-0.06760266308946829,0.05747170159004119
ITGB3BP,-0.0017241650187069055,-0.006436810045820609,0.08641015439201657,0.015478528842921679,0.011859193258449818,-0.04266269683408344,0.03276372222196289,0.07691412248298514,0.09043920657061454,-0.030672735564741267,-0.008190424307599229,0.006385523452170679,-0.013533913775490175,0.010865618049238671
AANAT,-0.008299279000471128,,,-0.01658545824680868,0.07316412224477917,-0.02093381569871999,-0.011612659702740214,,0.0395972964731052,,-0.019202126528404515,0.08273670911748598,-0.02068920237490406,0.03240262095265362
RELN,-0.03657870399397051,-0.00995277251749937,0.008300527073373799,0.011689395338452507,0.004355672925343122,-0.03955114153866667,0.029496817760394124,,,0.020261250166312562,,,,-0.0654212701089965
IL15,-0.0095451152080122,0.021945183906289027,,0.04479722244619987,-0.013531786600183272,-0.012452391730078066,-0.012487624563051579,0.03380324644809678,-0.017323914244474894,-0.05025783024655652,-0.022339516389666875,0.05569197782005889,-0.009130778637472147,-0.051775634015912377
UTS2,,,,,,,,-0.03677273418883345,0.07623520515901681,,-0.0163520160962673,,,
BSG,0.03858554128283485,-0.037171738923034964,0.013058004432494831,-0.002671922713185437,0.013012819060877121,0.013167892577751061,0.009945132067436158,0.08248543920790637,-0.12396834536413387,0.02786006533144201,0.052058659248956383,-0.0017776620043668766,0.056661159634989404,0.023833929953559187
ADAMTS3,0.037607615255278753,0.013022723758092058,,-0.01991087312891317,-0.022064025474397835,0.04323284465608208,-0.0056396031180963565,-0.0031920995162745356,-0.009955617483231972,,0.004629980368374164,0.05342202883990404,0.01069567710413492,-0.0374589549144572
CD34,0.042468160403009735,-0.00045981920679490215,0.1709636716048943,0.016378021030953746,-0.028441535354447094,-0.025245024670280343,0.031630893038068424,-0.03199226192285005,-0.020337858105444733,0.0028574187476393836,-0.06858802705710032,0.03826481093145886,0.05773365853998247,0.0022555401969079005
CCL23,,,,,,,,-0.026890816141245517,,,,,,
PLAT,0.04662264825891262,-0.04336194530201449,-0.017434502799950215,-0.038183987369424424,-0.02471766133288566,0.07928262775032206,-0.008007061039484818,-0.07487859306245953,-0.06928780099948584,-0.0009331194239534714,-0.019660403875765814,-0.007123189505004711,0.05350064600773293,-0.026907585960411085
NTF3,,,,,,,-0.018745603012715235,,,,-0.018635246126351594,0.020123342926206156,,
LTA,,-0.015300313116340399,,0.033835894416323904,,-0.02016144616265505,,,,,,,-0.012378595374125969,
CKLF,-0.02633759175613364,0.005033853285846467,-0.09719244120123263,0.04388977258834699,0.09230179058515152,0.06487872991271805,0.0015760194330043992,0.0611898705817273,0.06948860023557905,-0.005334091356735241,-0.011966870047771291,0.0023136572734588257,-0.03396152631941854,0.03089990041615173
CD24,-0.015602656284798585,-0.04424472374343545,0.06154975612126462,0.04911096717781693,0.03499325729965574,-0.04125126271703046,-0.005435063159887761,0.047548314286283,0.023636651274098686,-0.039726841213958856,-0.05897417894783007,-0.04095241011083875,0.04956338012404738,-0.0005325615664524961
HSP90AA1,-0.021302672639406557,-0.00016536584621210638,0.06906850923529224,-0.030556982560436687,-0.03420765084925254,0.10338389686098008,-0.023250325997987827,-0.07406747302403667,0.10634210659109009,0.025242984166135005,-0.0034298144250602338,-0.031790662502410916,-0.03197248851827189,0.010532646911636469
BMP4,0.032006281500066,-0.016219228807762807,-0.008289688467960047,-0.042920486414295723,-0.03254544191626037,0.004583445125874589,-0.03552200034444474,-0.0018831108977012138,0.021139971711721422,0.0056652946135904965,0.03342969597405743,-0.030748219884190468,0.01772051113919907,-0.0311813975414539
SCGB3A1,0.011154326910678228,,0.05383444353938164,,-0.01997133597623189,,-0.0097953920390798,-0.03318542742461961,-0.04169027606729565,-0.004994327526033969,-0.03331476406606373,-0.027555944664283707,0.040633252619433555,-0.024246974997068516
IGFBP4,0.0704246218179171,-0.004116139467794007,0.032510821140625826,-0.015865037659941537,0.04447844611874921,0.020040258132062824,-0.016347937328939473,-0.06077789982247389,0.013242084592832543,-0.046284878453335274,0.06680882707364064,0.10853288615431535,0.06820674203128606,0.05517277936305778
RSPO4,,0.03029468226004701,,0.015865124259031554,-0.02305016816034604,0.022503821557367954,-0.009795390606282128,,,0.0002269241274583619,,,-0.025394612519589,-0.024282285407029883
LEFTY2,0.06968527411135209,-0.015488224240427737,-0.003666261078137785,0.0014186004041762915,-0.024224388994075297,0.05694150690020078,0.015569861412316727,-0.08119466445801811,-0.009152664528994077,,-0.018580602234009383,-0.02307180361868625,0.08242846204204643,-0.03319692827225594
PF4,-0.021772182127686546,-0.013917714309363517,,-0.014281741934734584,,,,,,,,0.09416134163500894,0.01772613267745119,0.09040468705283138
ANGPTL2,0.012801871984097515,0.003060432035369487,0.024479940468321762,-0.033047819242300255,-0.03205554796055712,-0.011445466149141695,-0.008256445462421996,-0.07837607994991745,0.0031999085271741147,-0.014135100229661792,-0.013348733600944976,0.014747210123020901,0.1012762133484485,0.009603364774279621
LRIG2,-0.015028289619597283,0.002538286887171997,0.021546319984126393,0.005959544711321175,0.016417820435168453,0.009063218898027732,0.01789533183294269,-0.09030170743836369,-0.09842325834550711,-0.0631640047621933,-0.004311477415476645,0.00708566285754552,0.025347263469154297,-0.05336137054617356
ICOSLG,0.07779146448266579,-0.008452157803125467,0.1582614119923225,-0.027192662835282856,-0.01940797304857262,0.03664098418592689,-0.00267296165332556,-0.04290159168899613,-0.021854554585451193,0.09775572825210795,0.026707843547541563,0.07090440015607424,0.08850499747388309,-0.027863139115953124
WIF1,-0.03917550782380176,,-0.04395316824970571,,0.0547880636282821,-0.0027795445954986405,0.029685062696081586,,,,,,,-0.01859811829950175
NPPC,0.022493640028115155,,-0.0028946571733675427,-0.02215450371010163,-0.0005842845734620708,0.06634489009126045,-0.013613195802611689,-0.023758958967653173,-0.01120624409488528,-0.07522509475393048,-0.032675133797821915,0.07425434807841637,,0.0020732546910409793
LYZ,0.03939634793927809,0.018584257263330784,-0.08000518166922929,-0.011475251716748963,0.024355532351224837,-0.009474641309432173,0.008224871009552452,-0.07436287329575275,-0.010834589032475686,0.007253513660616302,0.06030986269990337,0.03963338619006642,0.0067250552762655675,0.01208886256736557
EREG,,,-0.03417993998087917,,0.014180120749759209,,,,,,0.06314932276258488,0.02237105983065489,-0.03226785098468882,-0.021899597925547718
SPTAN1,-0.03731099882853618,0.021238962128580646,0.03021384099503152,0.008844075286471421,-0.009362013379267415,-0.03460469236914056,0.048333148021051243,-0.06928152700929092,-0.04967356477949694,0.005235540851825985,0.009756856443797313,0.01871135783134566,-0.04995629385818322,0.08224782057673101
LIPC,0.06419872357596974,0.07347285077524406,,-0.0035964055219237087,-0.006020746155226679,0.007700597452950921,,-0.02519394392024844,0.053560582350256195,0.03659450890460502,,,0.013369465131503114,-0.02966318407457232
COL8A1,0.056730350528468705,0.004537159342060136,-0.031659206441363115,0.03665946410354737,0.05503464770153121,-0.022176268105797727,-0.0149213666584665,-0.011959083085341528,0.027202324576255037,-0.0884558121570452,0.0067237402633214885,0.0068650830094049535,0.025155944196592686,-0.11492394811746888
GSTM2,-0.05481670324944996,0.011142008961101423,-0.042194329739759145,-0.022643428332908937,-0.04518724508630951,-0.02313200285804342,-0.02895199745329793,0.043590520354680216,0.012898111874683794,0.01881497754568224,-0.008651816603553469,-0.0028227246225987915,-0.03054963125275044,0.007877507457504113
IL4,,,,,,,,,-0.03589412616303488,,,,,
SPX,-0.0431100469235402,0.02602489841753223,,0.017289246020733052,0.05902303858251679,-0.005987265430295811,-0.014341694881583837,-0.03149705772940176,,,0.05534391339948797,-0.02283538150432175,-0.0306901408051056,0.01288149620288661
MFGE8,0.09481579653184205,0.04720153864553194,-0.02040818968196436,0.018286712872182163,-0.013608818124252698,-0.012600394389652929,0.015782172918821717,-0.06092461371402282,-0.1322580352921964,-0.024136363593110173,0.04158694589412342,-0.014105874455534144,0.03720708180367702,-0.002199015307762985
TGFA,-0.00963306120768356,0.02228778529342154,0.03164183206875021,-0.0087155765698828,0.005906023878250985,0.08003559924231962,-0.02385200402800124,0.09693382218266301,0.006279602955061935,0.0014302383001661857,-0.010297201907984053,0.02760982160563776,0.019394877862667217,0.006364579605397037
SLIT2,0.06998087655314544,-0.02714684393877594,-0.02014602502763784,-0.00931212245649318,-0.04152440040824709,-0.021318437255429076,0.024898017630776415,-0.08151896671702194,-0.02212265733148913,-0.03594685179243351,-0.01763138264526374,0.006666847808645867,0.06817880949975441,-0.023382899284566393
PLTP,0.0015110142927216373,0.009397020930674562,0.015782417638237123,0.08988434176410179,0.002294796741763833,0.01272608402453529,0.032512353714222925,0.0932258173616535,-0.03531661964052216,0.0010525009708113727,0.06858875786743468,0.08563729485616244,-0.02951789795404215,0.04671268874571581
APOD,-0.012412644676264732,-0.03560420215577441,-0.0040874159198022115,0.0032412011492883837,0.012978916343232996,0.024207967477746926,-0.05984121693588394,-0.03054651239910838,-0.10005197402325658,0.05400304500034387,0.001921345554714979,0.018120238203536407,-0.08193079957715499,0.07796267532068635
B2M,0.11062045350393601,0.09827354023783501,-0.06030176842053397,0.03144704215548567,0.010845090252665657,0.02426653116046943,-0.013938913975096119,-0.02414671759899636,-0.08314263737805005,0.02240047342703297,0.033340283519826874,0.13179584484326473,0.04841124286846283,-0.00725517249362618
OMG,-0.04371929393000162,0.02574287635914907,0.045326626266247005,0.00680255449954274,0.015841541473868823,-0.03556842129251166,-0.01819304981638537,-0.04329422993553258,-0.060066591091275955,0.018992691000911104,0.003383900698283284,0.02568932218939446,-0.0013566698978050389,0.05872153118080877
CXCL3,-0.01321216071118904,-0.028613496096051377,-0.003272647065872576,0.023098839940252875,0.09316843311767933,0.06841580255341992,-0.010478997431499042,0.005574935184097818,-0.01558526439538296,,0.05452155614589349,0.04080625875224191,0.036426250358585946,-0.07015163394951365
CXCL10,0.05157530442916551,-0.04667613673373505,,0.04326190882209205,-0.0009912694384271406,0.0669686931315205,-0.015918364074091085,-0.03779132785113827,-0.017277552638110448,0.010852505614319656,-0.022602373361613606,-0.024668315283932644,0.016268722949212666,-0.044059069827324306
RSPO3,-0.016463013569647595,,-0.025357424625777326,-0.016585457021331095,-0.022316342860724585,-0.0026918020805543727,0.018485080576434474,,,,-0.04971635762268746,-0.023018188468495304,-0.019843730914558915,-0.0034107250973833022
CORT,-0.015833776584971697,0.0019466144579057278,0.013163518129263781,-0.0030554439604103235,-0.027084251499035834,0.04850895852573059,-0.02563694158422156,,,,-0.02495833919324969,-0.019245756057552896,,
NCAN,0.014994257915456248,-0.0414827875059663,-0.008964917865601534,-0.0011263648851620068,0.04426489939382289,0.04571518484741818,-0.018162668694951332,-0.051389498775016564,-0.061707486590714455,0.1584128378334478,-0.04011796093248038,-0.01414147153578204,-0.06275380283713367,0.07984435878542902
PRG4,-0.03156417525923418,,-0.009974532430951743,0.018278197914532748,0.0071248051369033035,-0.029966877416473674,,,,,-0.023973634889621145,0.10661994487764037,-0.005738755243518592,-0.026475598462782846
ZG16B,0.04353305970795664,-0.01674770714428631,,0.0413397489298361,,-0.01602009920170951,,,,,,,-0.024742996870491533,-0.016227450865410085
TGM2,0.039304969716854536,-0.012308657364880907,0.00454374480763383,0.05681631575527986,0.012345689486459225,-0.026645341069770012,0.00532468531795062,-0.06681887382109812,-0.011581714495175694,-0.008176576882384105,0.052889821537594084,0.03227383121572225,-0.03665028576259385,-0.0020365331022787333
VEGFC,-0.04007699994529306,0.03978289365604208,-0.037704338649608565,-0.029174174137831306,0.03344318699431129,-0.04313817471337204,-0.01276343741682504,-0.040527662192759,0.07404817748281528,0.030178179455048443,0.08042668737592251,0.004778604514433487,-0.04141881319029711,-0.05698057436927733
WNT6,0.06101841193709312,-0.015488224646908489,-0.010017009191768522,-0.02264061567764745,-0.02201672633050108,0.013170184646225484,,,0.22596597196488133,,-0.01880642274723409,-0.01219508363533634,-0.0026951531299835344,0.07334294763099385
NRG4,0.08827053962888841,,-0.019006752856391043,-0.019921981043449714,-0.022759171700718145,0.014719772206591803,0.015997904820465373,,,0.18583201479049807,,,-0.01984373313856771,-0.025216237466041496
PMCH,0.008942520719981549,,,-0.016799696626536107,,-0.023448988153101646,,,,,-0.022247847509550445,0.034346693164527146,0.10101907888007129,-0.0010611692769244721
COL9A1,0.07078494186097332,-0.038468940931767705,0.0698250111887659,-0.007046053921473441,0.0018283602385753888,-0.01770082792231954,-0.006579675058769361,-0.01332496802029674,0.03944084003385552,0.09576433829551935,-0.01098499798063624,0.01095137350553722,-0.035382875526087515,-0.053130157409113435
GDF11,0.027386957393894473,0.038132467602878715,0.025061180658622777,-0.0564356747595937,-0.007174467830452357,0.03481367671530734,0.054983291211058195,0.025041645546234552,-0.029576331098546328,-0.01596191275522398,0.012790603227718252,0.007615285480020047,0.008335525564957492,-0.01700597033715018
RAET1E,,,,,,,,,,,,,0.054596399567618116,
IL24,,,,,,,,,,,0.1640709279694469,-0.018098243789142345,,-0.028190914625819415
SORBS1,0.01498908516295684,0.022730755602411886,-0.052522675478995876,0.015711423065211883,-0.018156314816078177,0.03785143199114707,-0.052341140891775474,-0.06805017887284033,-0.09554997367885006,-0.030623700412133806,0.060265049130157,0.04133008676357977,-0.0009577595895650815,0.06471711393772851
DLL1,-0.007901381524591774,-0.04119201366307522,0.03909595130634618,0.00489907373792388,0.005688143486915504,-0.02235633994689198,0.04438351346480414,-0.04215160247707801,-0.008315136981422116,-0.03960339217348083,-0.04186418259392426,-0.04794640526021463,-0.03155538190543615,0.05547559982893578
TLN1,0.07483453730648473,-0.023656926238597543,-0.04033545096156301,-0.009124766937546179,0.02459359615297367,-0.0311177654198643,0.03641635721983614,0.019238875583058413,0.011603048663757652,-0.06657266443537876,0.03280589309561543,0.013694992699957442,0.0055759181365590315,-0.07536650672627833
COL2A1,0.048502687550144426,,,,0.1362844791497237,,,,,,0.03872230726198543,0.08506515332694291,0.014743580936732063,-0.000651978588851616
SHH,,,,-0.017010214518260226,-0.03617834155056876,0.02492617560569503,-0.011246856994745268,0.017712241125161874,-0.07741607527635001,,0.04188569226203987,0.023137912824514596,0.041756282299870155,0.006724785399288551
PON2,0.03125436186906948,0.06418002201009454,-0.00527193882761936,-0.002575583368062088,0.0011764394279653741,0.006884093844479607,-0.013267183155583671,-0.023915440838287665,0.004834861434225042,-0.09483106579195853,0.05176403387544374,0.011620463702059608,-0.023436890535348778,0.06613915938219934
ICAM5,-0.029139576016881056,-0.019936823524308273,-0.02710458039191062,-0.026511626646753498,0.0031534318690176707,-0.012519506640255031,-0.026322406976743516,,,,0.0022671475880277864,-0.042585931895387764,-0.033080660000232694,-0.0003340904905205268
HPX,0.050274696125847076,,-0.025357431292159303,-0.01149925057079748,-0.004113519759631804,0.020425878414139516,-0.009795391040463173,0.12654862006172635,0.05465169391319659,-0.04481839237386133,-0.031057020739467322,0.02610788285734708,0.018473096669784177,-0.04024219321124144
SFRP2,0.02423384288217082,,,-0.0193727909417272,,0.027190635481340094,0.010736073166282618,-0.00018310004227250755,-0.035894147289753285,,0.03349290715344441,0.06605234689160133,-0.023306335939488672,0.01853973285501845
CFC1,,,,,,-0.020161447381115388,,,,,,,,-0.022312402570784113
CD70,0.011872739987941819,,,0.0020466122675059694,,0.009548998527522291,,,,-0.0373900663652753,0.044382123525843455,0.04639387509762707,-0.030275200392564493,-0.04429779507504561
HP,0.04035576309471631,,-0.020013706444818914,-0.0003735087560799173,0.08301507022064036,0.012334903505567462,-0.005296202836685346,0.11829947875047273,0.056921076060169606,-0.0047608256438815165,0.005798400533331042,0.12188766869173362,0.014264348473371777,-0.07339554823563585
CXCL2,-0.06363726501950737,-0.020310246809904592,0.054598167244809905,0.06374259406938804,-0.07096501291319843,0.04362657896591417,-0.013613194737200952,0.024124393966325507,-0.05082145062093274,-0.03394042996176515,0.06184524743592253,0.0587179185835922,0.01953194100402985,-0.05942790787844223
NPPB,0.05274316560692609,,0.051545397204244385,0.03173644457880932,,-0.017654183266516583,,,,,0.02852720381780553,0.016253081992607388,0.06225817403882879,
CCK,0.030440648699137537,0.011699048031355092,0.03838353988070128,0.030052811037321246,0.007810663192676373,-0.06055073783670421,-0.007653030140313521,0.06500778412418276,,,-0.04753690704720179,0.009470941110097317,-0.02611308067862413,0.09107909358383921
SEMA6A,0.005518863874324566,0.042280207610192244,-0.014662302080998571,0.0167441558971974,-0.027734748371120006,0.024747083726588473,-0.025200568724609,-0.007948664904466479,-0.0427108674862976,0.02937481168403705,-0.031235312614487365,0.015044894208418378,-0.020026018477934893,0.00792615637582418
IRAK4,0.043634733328137325,-0.020348482007997205,-0.03662219140944792,0.04764834636261965,-0.017020820380015126,0.023195178554982196,-0.010468827676782706,0.02205231959950319,-0.016504313286056557,-0.002631653106124208,-0.060923533299980556,0.005021582624922812,0.05768754895496323,-0.06689851302661787
GSTP1,-0.014447336646829442,-0.09732269749288118,-0.06261967354530049,0.019022176035656358,-0.00558620570238328,0.029493576644403684,-0.0078992511038071,0.11238100061733342,0.07196238285268323,0.0067409135857320005,0.03244056956030867,0.06399042970104848,-0.03035081394626032,-0.026378177808043406
VCAM1,0.023639114645060754,-0.029039881159613156,-0.012752327817761859,-0.006506925658481609,-0.001926567914130896,-0.01774406481214979,0.02182406390902657,-0.05178580546641516,-0.016253598752171108,0.06625990428910004,0.09297920793779849,0.03746963711466091,0.058744479363167894,-0.0546444653477632
NXPH3,0.036356153749289,-0.047712954586242334,-0.008840788585925184,0.013692344849906309,-0.02711191464445226,0.03321798155531478,-0.010654389014041395,0.03558441956664031,-0.04625818631672086,0.053359397666791444,-0.034818015212303294,-0.0026649807128012568,0.014116743968733915,-0.04389741773977673
MTMR4,-0.04086082979478712,-0.010288753553845547,0.03992271699696577,0.009840667998887507,-0.00829963248720156,0.034636085929540324,0.07650840843821402,0.0011343583081716774,-0.05593254056036358,-0.03683676384066184,0.029611611613510634,0.014335266514881706,0.02330288524265086,-0.04482228604270544
LAMC2,-0.02125275080992778,,,0.1005472246414274,,-0.02222464715797227,,,,0.0813769645526056,-0.02039276768852284,0.0444477767058731,-0.03835240798047217,-0.02428229877436266
IL10,0.08316590583141721,0.038162466725051886,0.01324092999672985,0.05870856204919297,-0.011943155215541488,-0.02413052433437822,,0.026502508626656374,0.09290704872021473,0.09658428897382165,-0.016557232679901897,-0.023952642631253695,0.07037961729862183,-0.003128852325683947
SEMA4D,0.07153300591637174,0.026635996146853393,0.06972048448822783,-0.028408885981559343,0.04708781183655415,0.023232446268669948,0.0306754568095804,0.004016021472501156,-0.0027961693809387014,-0.043129451828961114,-0.020861571284934675,-0.05123187004494495,0.02729495332185235,0.02381820816080418
