,MGH258,UKF251,UKF259,UKF275,ZH1019T1,ZH916T1
PCSK1N,-0.02281484645267709,-0.011201101687494993,0.049080752602652176,0.025393809944669634,-0.0008343883729693548,0.023190967359566456
NTS,,,,-0.005587260468936465,,0.042049297251248015
SFRP1,-0.02206947592760574,0.017076585439507977,-0.018608034941896428,0.04903533391827188,-0.00897026426344669,0.02350409487896473
CXCL13,,-0.021830766577364876,,,,
MICA,0.02814431964472889,0.024393310211730804,0.014619413892349883,-0.02247680503977796,0.04988896826830118,-0.022266877336936525
TG,0.03590354015612393,-0.017978132910721777,0.04021151816433088,-0.016816240139250257,-0.05650316539783392,-0.02650878973583518
ADA,-0.0026310181317137317,0.02342839243621161,0.0239551427025502,0.01970009911537335,-0.025074785218506,0.0253752919728265
LAMC3,0.00889212185893988,0.008381021401624873,-0.004515871088906645,0.031217080557719653,-0.022522154412621235,-0.012535283815532348
CCL7,,,0.06526307044547273,,,-0.014244064141099905
NGF,,,-0.014471306741023917,,-0.09738838764337603,-0.031219631068740823
TNFSF15,,,0.020833244570521714,,-0.049509154196988384,-0.01393204756778502
HMGB1,-0.01928971899030987,-0.017466939149250512,0.06593130342906707,0.007315705447941547,-0.11929706721917166,-0.031040057535412193
ITGB3BP,-0.03947127199245087,0.0139539528653777,0.00916302165770957,0.01766178191364208,0.035066433837010066,0.046944802901805825
AANAT,,,-0.014710416965347738,-0.01512294303164102,,-0.01507081386978475
RELN,0.04800113165158826,-0.010726949148665895,-0.02553398952690381,0.0012990296162623718,-0.06572660309533113,
IL15,0.03456917634564079,-0.008815440499393104,0.04056985738856916,-0.008935889549318132,0.11055701574209921,0.00222435343269401
BSG,0.03465103274469273,0.004723533627845903,-0.02086674857080029,-0.006399781996984399,-0.02569048880641335,-0.0496635505089757
ADAMTS3,-0.02497888048037568,-0.03158888296763952,0.0032111159496709747,0.017220129423112664,,-0.016387042384599416
CD34,0.04112995554925794,0.013872620536877208,-0.02843434876931341,0.027750923933852235,-0.08133839755996193,0.04722061443891033
PLAT,0.032462500613799516,0.03680833275541025,0.009101732435854257,-0.041131350885030615,-0.021763336663264903,0.04784433004563867
LTA,,-0.013221175452169122,0.012331670686769549,0.004604091871469176,,-0.02028304424257048
CKLF,-0.03539066887012095,-0.006485231024750231,0.02153861404688617,0.04089500942728712,-0.042845493033310936,-0.03632827777321641
CD24,-0.04058995102872764,0.050895081137965925,-0.07214305110550479,-0.022097235552278126,0.012563330001208796,0.026967426046863217
HSP90AA1,-0.05606091237709774,0.06484704915137468,0.036514221948620196,-0.032568923285868794,-0.04477755578579315,-0.015286691397838968
BMP4,0.0071774123591980595,-0.014015221004679545,-0.013479879869453877,-0.0014592728166201992,0.06987354060380677,0.02363702249689407
SCGB3A1,,,,,-0.04720933712078649,0.041290302962269126
IGFBP4,0.07839203482809888,0.002618427813493446,-0.011759623380956055,-0.06455797884207667,0.05496802706989206,0.01813146282574456
RSPO4,,0.0377178254907983,0.022154977872699974,-0.01693994703148172,0.003177486553213357,0.03523795073949202
LEFTY2,0.034796278336681946,-0.013383551602387888,0.02620401260831038,0.0014149333866403208,,0.026812760463308244
PF4,,0.014235493398117747,0.07749646742591584,,,-0.020283039548923597
ANGPTL2,0.012618467277318942,0.03615400398504413,0.010016833880557368,0.0028490236943803844,-0.007148455934107267,0.013828216702414655
LRIG2,-0.02035999547817339,-0.003348011754707272,0.012102452043351255,0.010221275906816757,0.0337088948425416,0.017596823844661994
ICOSLG,-0.042660235104136975,-0.00795076091306314,-0.0566486100727252,0.021564025342467277,-0.025505326525119727,-0.006015308175136352
WIF1,,,,-0.013072155889986252,,
NPPC,0.049279811354083894,,0.053572926171016805,-0.014464983519158299,0.04027715021078102,
LYZ,0.09320777609194876,0.03024414400402028,0.053316663586252755,0.05703104354039355,-0.027638046737802888,0.03774323212623518
EREG,,,,,,0.03890116225782241
SPTAN1,-0.001924060004062856,-0.04185414252543402,0.03665582572784819,0.0013661707015224856,0.034003094664419135,-0.050969323669125
LIPC,0.020312530640763847,-0.00057496547149973,-0.02276380020093358,0.005724848650838382,0.03382181702740065,-0.025645439074126832
COL8A1,0.07336988004341055,-0.021231167617726168,0.06262512947962665,-0.02751684581619002,-0.09667381256403307,-0.002883229933754802
GSTM2,-0.026185404676875457,-0.02635307133661189,0.031462002429535244,-0.017849567772942596,-0.014166960375317691,0.025582447127000477
SPX,0.08329120634013878,-0.020394206207432455,0.0026503639797447686,-0.008897808542666212,,-0.0182607819972367
MFGE8,0.03651866087074947,0.0018742212340018358,-0.00908305275170344,-0.032517556909549765,-0.09726258236717159,0.03186502905087571
TGFA,-0.028421863498654047,-0.025401025471678006,0.03532781224399113,-0.05893599155069397,0.08367484567510051,0.02238484773431562
SLIT2,-0.01807808624425338,-0.031358609493386855,-0.0431123895643956,-0.030529885621326726,-0.03594678734913949,0.010835552408967594
PLTP,-0.0007360589085477516,0.013008163774162949,-0.015904462103376704,-0.03140133769150626,0.02096087422550207,-0.02921871293907845
APOD,0.028497202247068042,-0.01637234627754123,0.03976847582098901,0.021967716910072238,-0.029915792438431135,-0.07468338542920079
B2M,-0.02006749596210636,-0.04385899313152881,0.03471868310429607,-0.0564591676890868,-0.052532095902020765,0.03546516377944544
OMG,0.04751008685754546,0.02897987372902076,-0.04939680063332476,0.04724399367049708,-0.0347866910795915,-0.0191752579725027
CXCL3,-0.014146053314372447,-0.02472524903963116,-0.015418159382273939,-0.011440780986170376,,0.019458258461503543
CXCL10,-0.005685887734925209,-0.023265889923873764,0.055260135428760876,-0.050664853893793674,0.04712631494672183,-0.011695632954860065
RSPO3,,,-0.014710415878414474,-0.025585229281423438,,-0.014454939812381128
CORT,-0.01756612512245637,-0.021478488880282563,0.0027410096566524854,0.025529395228711897,,
NCAN,-0.01674478256793098,0.0032464579546994314,0.016312254682582968,0.0032117314261652205,-0.06544268367689832,-0.024615977019907365
PRG4,,,0.025553498987680837,-0.021648579815920114,,0.032386614832525085
ZG16B,,-0.014471885175975857,-0.016850548346815618,-0.01157319100709884,,0.02740908110827191
TGM2,0.030528185257642705,-0.0028940053254164076,0.010463305987695376,0.04982611621974019,-0.09839972216609694,0.019951140304189697
VEGFC,0.11777342742811857,-0.018582457871372166,-0.025875936606680205,0.04133552414856196,-0.05562927263114692,0.005091712068337508
WNT6,,-0.013383551953632552,-0.02008101868602081,0.03993821163995476,,-0.0027970889328741222
NRG4,,,-0.017669734749794355,0.040930374510106685,-0.03445160995624583,-0.014454941432435009
PMCH,,,-0.024483138943674845,-0.01693994621394631,,0.024415592948525532
COL9A1,0.095423918331347,-0.033241451573618616,-0.01845474830773151,0.024715466356311947,-0.10197759868488157,-0.03248130753675572
GDF11,0.00169364427972591,0.10907816846467924,0.018733380884841,-0.008762955991944677,0.012079690159450795,-0.025299466290686207
RAET1E,,,,,,-0.015856968046251904
SORBS1,0.020675677482340154,-0.042103917143039,-0.0459296345842433,0.038131783010572656,0.09483492980161382,-0.030074144557478453
DLL1,0.02642979580666235,0.021018252535935537,0.01552059254281127,0.026075046198804616,0.1325294291340945,0.011800700074029178
TLN1,0.08649593447969825,0.010780093888106537,-0.036149433107826694,0.003433288664432091,0.03584824278726943,-0.013886503000785873
COL2A1,-0.016499083867281647,,,,,-0.001606152861309191
SHH,,,0.0039959116869271475,-0.061443278182937044,,0.06665638381136293
PON2,0.03785079438885939,-0.03366942994181086,-0.0072997420526362995,0.011340335000034316,-0.001614659000925718,-0.0361958866230433
ICAM5,,0.11605443553791495,0.001651345542636496,-0.02192566502019085,,0.021908530466704344
HPX,0.03092609110203693,,-0.03670909604963005,-0.022711670069701036,0.0009861587290033314,0.01716019047725613
SFRP2,,,0.11797875594170343,-0.018928691825163227,,0.030728619370836683
CFC1,,,,-0.014564971076853391,,
CD70,,,-0.009317779250491088,0.015311532415419651,-0.037389999334675406,0.033883486006038216
HP,-0.018865095869899307,,0.002800089281045746,-0.04452911537410636,-0.06313558246274124,-0.02162301138399367
CXCL2,-0.003968275499067723,0.00737545378368407,-0.005352177732486513,0.02257980300439197,0.1411733457217103,0.024860341064643996
NPPB,,,-0.007852974276049352,-0.012753681013156399,,-0.014662928233191942
CCK,-0.037747048238129174,-0.0648130624166331,0.013275653233439086,0.045498615372230995,,-0.019021776255211557
SEMA6A,-0.023826564721518537,0.03653246896133861,-0.0035387841501457002,0.034543206348005256,-0.04619149310617966,-0.06576043443774866
IRAK4,-0.012121651350290072,0.06307811904889557,-0.04383281335383876,0.034982976349941526,-0.01985290879736126,0.04216381137426096
GSTP1,0.009171037747755705,0.029682609433561567,0.023465963287705543,-0.0025460235607013275,-0.026893094770570773,0.06282726784771797
VCAM1,-0.03840551157033964,-0.0018970329714960855,0.062001168640559295,-0.0028464543853627296,-0.007613981098677582,0.12574137262266796
NXPH3,0.007054347470871392,-0.055385833100832796,-0.0030322922458349577,-0.01723574271135798,-0.014398313569114326,-0.014242204187790201
MTMR4,0.02999590661268435,-0.006931489294777722,0.018605355619692093,-0.030051269080165102,-0.007299946425274448,-0.029515381968901914
LAMC2,,,-0.03372243602984951,-0.016055461541532937,-0.0344516306101511,-0.02793737485176605
IL10,-0.018245856434880747,-0.019169551713126756,0.06788480785513593,-0.00772957513672324,-0.02214514192637453,0.044039550106696586
SEMA4D,0.028718199401881132,0.034643888533400696,0.015544390694077025,0.0025285111305252614,-0.045656051974021915,-0.019003161474659674
TRH,-0.01612907474455587,,-0.035763959001537685,-0.013500439686209393,,0.008115309118310697
SEMA6D,-0.005852350677114609,-0.01113787521727271,0.03265112671949309,0.03226334118785426,-0.11114265641420015,-0.003402872025038925
CEL,,,,,0.017038541856889966,-0.0034569752011091347
PDCD1LG2,-0.003745886205908708,0.012782380820166899,-0.029556987330793403,-0.01760977180831648,0.015493199920527292,0.027939138566453185
SPINT1,-0.01924421214047795,-0.013264070999987318,-0.011930082743567008,0.003659256793311203,-0.07193819061945429,-0.04051684813116366
CTHRC1,0.04239899802624298,-0.003992761346021972,-0.04254184986285309,-0.016790307862899954,0.014514869450266638,0.018901983516450317
PODXL,-0.002321777559625795,0.01833203890139995,0.02434510231301949,0.02042609898330787,-0.09262928592860013,-0.016398464877903682
JAM3,0.014702774174662009,0.04467791043875342,-0.012069620537320132,-0.03410482066726489,0.019854957639051388,-0.015919344951820853
TGFB2,0.024330715480061153,0.00733515952811315,0.010701324127472767,0.04636228640052069,0.03779834017684414,-0.018672324057611208
COL18A1,0.07876175611022723,0.0400629505761283,-0.01318965008142517,-0.060107578644236395,0.007392482285726096,0.02402854133310298
NODAL,-0.025517024857638907,-0.01289060442239384,0.00981283775266378,,-0.049462464711941136,-0.02247700257298943
INHBB,0.02208647618384374,0.0018298060594184168,-0.012314746207132321,0.04311478531441844,0.009796407163300304,0.033273310324843264
LCN1,,,,,,0.08255341475469062
ARF4,0.0037754902129813394,0.018071728921007755,-0.009974729715479986,0.016618262959498104,-0.01902849371808949,0.04670838514206459
CXCL14,0.003697070699341631,0.0302380445420755,0.04405979548011145,-0.053150713467971865,-0.010087168971735425,-0.002898708782860652
LIF,-0.021785346178167537,0.022828577029068552,-0.011309537688226345,-0.04747378955544888,0.005601944158982331,0.0009336402612419505
IL17B,,,,,-0.03289703425563885,0.04700865704109122
MMP1,,,,,,0.07180528903888443
MATN1,,,,-0.0129138572458579,-0.03594685820465306,0.020805544446881218
ADAM28,-0.008573849358960143,0.05299581392987629,0.015960854549840284,-0.006873414506035278,0.07298723681884381,-0.01238118734348184
TCN2,0.05696281054610189,0.011975579771648554,-0.07510298606175428,0.0021733896734519443,-0.03682767845759018,-0.04632230763164983
THPO,,,0.006846034587768557,-0.02651158897260977,0.02128642720591539,-0.02162301796650722
CUBN,0.15601029329301225,0.04057816653375684,-0.0004573068633263143,-0.020393366120579688,0.02668286551704247,0.049116056152777664
TIMP3,0.07275977685347487,0.08323038601078077,-0.028604792216807676,0.008480663703600993,0.07602039375616786,0.01265581092013285
PIGF,-0.013303984793337423,-0.015952013501874685,0.013447869305871645,0.020401895842550383,-0.05423717626235382,0.004245225838712282
CRH,,-0.016177674559703367,-0.017017353854139206,0.00791318196075259,,-0.02462798270563521
BDNF,,0.007809687116469875,0.0014170668858580137,-0.03296975561637032,,0.010116578052232247
CCL5,0.005542606429484305,0.04258843750518194,-0.023616904149563422,-0.008524795712303305,0.0042081842625860035,0.009568665774246195
GAD1,0.02295077003689155,0.009504122799058662,0.0404821552276487,0.03042761632829816,-0.03786054092139985,-0.006167715174554527
COL14A1,-0.03126756714060598,-0.020187696354037696,0.054249375331856774,0.021645567643929976,0.04476156712098469,0.02714057464526857
HLA-A,-0.0012016301621136818,-0.01579879307112316,0.06314536832430202,-0.12154859807544426,-0.06202992460286434,0.036362286924351506
CD5L,-0.00021173888575072577,0.018793425938567664,,,,
FGF18,,,-0.013520160377427405,0.0461543713104598,,-0.016423464256398044
ADM,-0.01986864696916832,0.03177775938141031,-0.06985027450514628,-0.008850055595064228,0.03289658000969962,0.04276025580506777
CCL15,,,,,,-0.01424406927456716
GNAI2,-0.008922490984651057,-0.007601756564361127,0.05780521856577846,0.03364211325335695,0.014762502052892921,-0.012012377998712565
HDC,,,,,-0.04102512457984589,0.023701901802327358
COL11A1,-0.020313402263180888,-0.02378929239437491,0.046599544474411336,0.006286344710302067,,-0.006988985032316105
NUCB2,-0.021229474148589406,0.015587576361655177,-0.0010236224678803261,-0.016553057411775287,0.01167612297298004,0.010025000559819284
CXCL1,,0.01980316705634656,0.004534497507800768,-0.009475405263491691,0.11951702858603327,-0.012511868686763405
VCAN,0.006371589955717889,-0.03952121913704735,0.028498548404370043,-0.059964668208822215,-0.06195740086819489,0.06092657780821409
MMP7,,,0.04021167832628688,-0.01275368094347504,,0.04266464340055826
PTPN6,-0.002970495971327754,0.017434726783264888,-0.02831354966972159,-0.054467677025605114,0.09425695520809464,-0.02154873265273904
PTGS2,-0.034958258638077284,-0.015488227159925134,-0.050580907101484045,0.02062954027733775,-0.04431331154089788,-0.040626356564208314
XCL1,-0.01575108376765707,,-0.014710418354207255,0.032144216202805574,,
CD58,0.03741085891814697,0.07082564955654598,0.035264377884638695,0.009249775140086123,-0.01245509799636163,-0.0073399533984077545
TNFSF14,0.012039945924089237,-0.00019304010870105218,-0.031123887884336853,-0.03377870036226161,,-0.03416409137202516
CNTN4,,-0.014168981685353665,-0.004065562809027558,-0.03533098066271879,,-0.024237169677515283
NTF4,,,-0.01860803501443919,,,
INSL3,,,0.07393334156543134,-0.014706335504888661,,0.10721834338686516
BTLA,,,-0.02146059914661925,,,-0.01885877563901522
MFNG,-0.0474987609233964,0.0033602032558351104,0.027013511367386913,0.0344462752128913,-0.08786811568710223,0.0449635870250065
ICAM1,-0.028023768182289296,0.05355679146743413,0.014380310901416147,0.06933116750546545,0.08496818984359364,0.016901771768539575
PROS1,0.020616535644503046,-0.017033945261057868,-0.05019817393386999,-0.012665603962328955,0.031145538952646976,0.0276821173148441
CLCF1,0.009290631400880503,0.010557100016214354,-0.00211997507681926,-0.023844027859579894,0.03170175228344077,-0.00422617162996566
PSAP,-0.005526653620518143,0.003450505244692375,0.0005638634811381007,0.03332537610371776,-0.015300482776619778,-0.02854059705942731
EFEMP1,0.021924300419229624,0.03567178297292238,0.03994466281057675,0.019637050090049398,-0.05008343361379695,0.02485132616870715
C1QTNF1,0.011477419358731821,0.028680746439033872,0.01199259659260623,-0.000336460767698461,0.015646324025653437,-0.05102023652428108
ALB,0.057551325635537776,-0.009891853738015873,-0.024003109799016945,-0.01605546113055486,-0.04602616926591494,-0.02205363184697438
EFNA3,0.020411503846245516,-0.02744380879497847,-0.027332734652988733,-0.035218632571295434,0.016031520029182962,-0.03540683396996258
DRAXIN,-0.023583490027530758,0.01286014327929815,0.013647267225559036,-0.029942344044518496,0.0861299912179414,0.015538010394746756
NPTX2,-0.029674293077769025,-0.020643384717616054,-0.0015536031257167736,0.06090552413849839,,0.056330034318769574
FGF11,-0.011402369525052483,-0.006712042341971436,-0.07199755163232123,-0.06848305004518054,0.11418100652064012,-0.022279528796705233
CD59,0.02163399771070577,-0.00795209908796421,0.025535483290008428,-0.022155324375849,-0.04887689388822181,0.001995152981931369
COL9A2,0.07783971095059558,0.023222698534036246,0.0016494246910005454,-0.005738677884205432,0.09754060645529194,-0.019879580465298138
DLL3,0.0009788870135387256,0.032081112594261656,0.012525524804721992,0.059502834088115415,0.01764749131759334,0.027324198847985762
FGF5,,,,,,0.050247467052712796
LIN7C,-0.007134317600334268,-0.024154593075828245,0.006896737936027119,0.022732381171795168,0.01182918029669233,-0.011643218564808993
GDF7,-0.016315045312368704,-0.015204325596497143,-0.02412390860298627,0.007952724135641355,,0.10488212874140711
PSPN,-0.021127499468215138,0.044913137379115314,-0.019207995860997557,-0.04434088439302136,-0.04243613169109825,0.08590356746187185
ANGPT1,-0.032497235202420316,-0.004776972023789097,0.05012606291851739,0.037503565805619796,0.04248513593162064,0.08057118314672826
PNOC,-0.02304023583091208,0.039780158457878585,0.008522511938033937,0.017146849147839826,,0.06403652992616177
L1CAM,-0.02449955547015248,-0.0038556138998320274,-0.022319716297045645,0.03426684196055216,0.033919078531111355,-0.02449829474941355
APOA1,0.018856937325165312,-0.02105594981039909,-0.021055411822421058,-0.019150207110007245,-0.0684745511036937,-0.05452689782531626
PSEN1,0.044121040361867744,0.0500511538222874,-0.02333025303688237,-0.00890994888490134,-0.03347408616034345,-0.03142702740265815
CALM2,0.021431838226543726,0.014546867230486234,-0.06836886799045201,0.02403535793436154,-0.015459412202229551,0.0013722494123346452
CLEC2B,0.01376800686727194,-0.013964887146240059,0.01815965788548039,-0.01755109657189896,0.0639506196305311,0.006495632868899067
NTNG1,-0.026722082290361774,-0.023167012249632822,0.05573652386276392,-0.015152914598491597,-0.0318234295435862,-0.013312102894411145
LRIG1,0.029666420571764184,0.013527473355775022,0.041578223880856836,0.009374877545876526,-0.0034282796267708494,-0.034192774265057624
CPAMD8,-0.014355839708379878,,-0.015991934107192088,-0.016312721559498616,-0.041025084721959516,0.02065923513665729
GHRL,-0.022903710202754512,-0.019285045000961735,-0.012366162764612708,0.03225134288497803,0.05382478866901589,-0.02805373843144589
NPY,-0.02106057713411117,-0.06066869375181509,-0.03307842392068455,0.020829566894170724,,-0.024627975820614306
MMP2,0.0033986633202199223,-0.00622934873652249,-0.05489692801706751,-0.03581422910224462,-0.02267802520046804,-0.00024111079750815514
LHB,,,-0.013927766892306381,,,
PPY,,,0.06152301798087628,-0.011921945564499615,,0.01356079637794417
ALKAL2,-0.021497988093996365,-0.012203962371713818,0.028039401562799323,-0.01909766830203477,,-0.008531261044379936
CSF1,-0.00504550215726584,-0.012113771549207198,0.031021057838690864,-0.022277171985638673,0.007643904592460243,-0.0009723937357164201
SEMA4C,-0.012187842587929702,0.012030914289788298,-0.05505439885373929,0.027081834307933993,0.0612285187962852,0.03562124884602651
BMP8A,,,,,,0.006022258725847974
ICAM2,-0.04366674867782605,-0.042414163478103506,-0.04861951513865105,-0.0034470534467483014,-0.0004212194323266038,0.04365580926244245
SYTL3,0.007456359986704319,-0.003378838934530799,-0.03096370221433052,0.03931080366814834,-0.010081730623234744,0.0502190253071353
IL1A,-0.016681255018150543,-0.02435135086754057,-0.0322531049175454,0.005226941293702773,0.06874486163305557,0.04649228466391272
HLA-G,,,-0.014710417025732926,,-0.03594682874781563,
PGF,0.006031659047428513,0.006419047496937064,0.03528738581243796,0.021434679557990406,-0.07249206647760449,-0.002254003810955198
LGALS8,0.013121636499294344,-0.036367587703083556,0.0028805632757701594,0.05044737575698732,-0.12231557969993054,0.012839126678962493
DKK3,0.047211594795191485,-0.016283350945934794,0.0370913257723376,-0.028151801395867513,-0.012210045239257526,0.00951584280500014
COL16A1,0.06297595115531948,-0.014730121831336406,0.00991011001196315,0.04699010670636537,-0.022837470409162623,0.003502993717311024
TPH1,0.09785395771251493,,-0.015994547180263514,0.01557162778265191,-0.03445158104084086,0.10192109331800275
TNC,-0.016807452859197176,0.019885909745065933,0.013670188321579152,-0.010743776059574162,-0.09180688057887916,0.0069803059348486785
TNFSF9,0.0183409116045233,-0.004935027093718091,0.024964320576225354,0.003948342693929016,-0.03495617448941933,-0.027703452144287023
C4A,,0.014469528796017206,-0.01651217584731663,-0.014132868477353941,,-0.02357358464948081
CNTN2,-0.04096795412684414,0.013852571224189151,0.02605332293891425,0.012214364302579519,-0.0935844172740452,-0.03441237835548832
LUM,0.04619481108498858,0.0006166563611975826,-0.07196689069408317,-0.017701305882266514,0.04459626979993951,0.027615819442349802
IZUMO1,-0.013717453105190394,,,,,
BTC,,-0.018819270591772613,-0.037802872936420664,,-0.027538187939505424,0.06775453083911903
APOC1,-0.011053129742161947,0.03131740425251885,0.03230630030995829,0.03641461522845225,-0.035440172881174056,-0.04900659693000876
PKM,0.06942609733707251,-0.0041140749778324735,-0.013114528197718734,-0.050497281203333896,0.026675026890987028,0.004213066676116605
TNF,,0.011281764083258924,-0.011344309162052322,0.02413538889428697,0.028000846064919677,-0.031885000187959874
GNAS,0.022240437187949838,-0.010087828346577411,0.018333837746902257,0.012402240993445456,-0.07639242187278228,-0.0525664595879229
BMP8B,-0.019214835585823355,0.01720053529684471,-0.02132631547239607,0.012752785161465097,0.005310125637351815,0.06494321841893098
LIPH,,,-0.020918759851495317,-0.011394955445511,,0.04380394670196604
CCL28,,,,0.09221354760244622,,-0.01359291652452602
PTPN11,0.005283212709240183,0.0912465926495167,-0.027339823098508766,-0.0034741041364815114,-0.056017582041191276,0.012280162675715427
ADAM12,0.06084537517317661,-0.014321187074026277,-0.00818416896298864,0.0014976726295703,0.0885846075699569,0.0021468920484557638
EPO,,,-0.02132631606955536,-0.011921946084894892,-0.04913161588822411,0.01357415883211199
EDN3,0.003601297535449564,-0.018218054081169766,-0.02654829923680003,0.012133027640612878,,-0.02626451536773664
CCL22,,-0.015204325228318341,,-0.01274102083028285,,-0.022336665662688972
CCL2,0.0070626175335669165,-0.01510937749107161,0.07108527970996095,-0.034416275251367645,-0.11173763409673922,-0.011297876067250882
DSCAM,0.0792536759509619,-0.023792146018106513,0.00809706850094693,-0.04290177237221898,-0.07700507392488942,0.05080217289285164
ANG,0.0037244722723877447,-0.00389190612265833,-0.02608977936825317,-0.009650884080577226,0.052521305208858435,0.05283428094812282
FBLN2,-0.0189034870445964,-0.027649514686486427,-0.03233683714254281,0.06632549513095296,,-0.00467313975470403
VTN,,,0.01625344344032594,-0.005725639025517441,-0.05209340464708463,-0.02357358954363949
VEGFA,0.001097975534359073,-0.047767235504670484,-0.033705316978912145,-0.048069594431051375,0.021537435084605865,-0.013527329916903955
F10,,0.019858186930228137,,-0.01307215620758577,-0.0323642501368624,-0.02552011522868827
SERPINA1,0.005088603270018396,0.001356438909126869,0.002059193934070367,0.03761122154608167,0.0233742422705779,-0.022843419883941816
VWF,0.05641757365342176,0.00836032407456173,0.021732921472642962,0.005771250718326158,-0.07863834874958682,-0.015756666228356853
GDNF,,,0.11619058813163405,,-0.0472093625511991,
VASP,0.04407755175949172,-0.01245356838366254,0.014209893388690342,0.00018609954417662329,0.052107463909097956,0.03939347553132074
ADAM15,0.0661883253722794,0.0025987292580803697,0.004001034049791232,-0.012901604368911017,0.09511550056472286,0.042422248793262174
WNT2,,,,,,-0.010672627186325393
CALCB,,-0.021996706984806873,,,,
OLFM2,-0.030251001423257116,-0.016125824205417767,-0.02901875420195249,0.05585354507039783,-0.076361307227074,0.03895220394692937
MFAP2,0.10822956140855723,0.029645369322117334,-0.040559210460203214,0.015978055431184048,-0.03731318604130559,0.06340098827675532
HLA-C,-0.026036144697246934,-0.047846253164978085,-0.01337873209493899,-0.08322604185724158,-0.04218314941007804,0.05619223945595105
THBS1,-0.031160605112886396,-0.024910438534824105,-0.018780144075631163,-0.02264859926588099,-0.10492521112051933,0.038769850836735675
HSPA4,-0.03250193160015396,-0.03571675367637211,-0.05706949590405543,-0.04145245447600893,-0.10038096885754987,-0.0009845320010164593
LMAN1,-0.05275779700754604,0.010212368291247963,-0.05751544458271322,-0.015526429987188884,-0.011854390919465272,0.021141544612723783
LYPD3,,-0.014015223694779802,-0.01563600069367375,0.1502720026237268,-0.015161869685349655,0.02813762894814594
APOE,-0.026742510041907416,0.01600004556559148,0.046289558364157865,0.10118630734833645,0.009966001235543821,-0.05876066793998344
SOSTDC1,-0.014355838516014038,,,0.10137471899052736,,0.0805675556048188
ANXA1,0.023330751757357285,0.05270510181630639,0.03322779329897705,0.02065081416584058,0.012665526914987872,-0.03243300185447797
WNT2B,-0.032008831402156775,-0.01974096532281121,-0.0478604649231093,0.016845452806578214,0.05325810866129504,-0.0166892137111905
AMH,,-0.018819272571480576,-0.021726893045794327,0.0975835547433178,-0.0492596127608521,0.03461410733726189
GDF10,,-0.015767355904915896,,-0.01605546068221517,-0.03127431275400476,0.019771828089970744
