,UKF251,UKF269
IGFL3,,-0.014158630743827576
BMP1,0.018896280147960978,0.09960927250868191
NDP,0.0008044806227135798,0.009185624938338273
TNFSF18,0.04235433691352391,0.09203538186249781
RTN4,0.02927123640702506,-0.08961747028195358
HEBP1,-0.009310429102580264,0.023778975171566234
WNT7B,-0.01548075034405803,-0.058602135362777794
PTMA,0.07761492130832566,-0.06075963518467823
CEACAM1,-0.011880544784628865,0.0013478312173302001
PDAP1,-0.017296869068404983,0.09464536159535784
QDPR,-0.002519560691492086,-0.11927768746342096
POMC,0.009147250137197534,0.04159103639425304
VEGFD,0.0221459297038354,0.05666538955326992
WNT5A,-0.03788611057888225,0.05254923612084223
CXCL8,-0.015933239020266304,0.004821683913195425
GRN,0.028484365545439067,0.10179530022228103
MIA,0.04875077178884176,0.07711197232345757
COL4A4,0.0006479547828579032,-0.013952279671308765
TAC1,-0.0077582801117630695,-0.02723575505199217
RARRES2,0.038239629750875165,0.06343740423973462
FGF7,0.03175006805840485,0.09973346548283649
HBEGF,0.06594223782632878,0.04130905215360324
CSF3,,-0.014761243344208542
PI3,,-0.01662135483290274
PCSK1N,-0.05514885804060511,0.006644596607180429
NTS,,-0.018143343720140263
SFRP1,0.06613270357551077,0.0011391896083171142
CXCL13,-0.028728176559367668,
MICA,0.02610532125452993,0.10706542742715884
TG,-0.016155147163784057,-0.017815500057903763
ADA,-0.03337438310059103,0.02884047889648816
LAMC3,0.01721493349147226,0.06401433516014955
HMGB1,0.0705928427488418,0.10083092717967344
ITGB3BP,0.05298753774109348,0.11591244158954944
AANAT,,0.015344550984391957
RELN,-0.0012711932636128337,-0.019303819513011997
IL15,0.01031267554633783,0.012760957078679656
UTS2,,-0.02535828316580688
BSG,0.010809903095208651,-0.02139194611574246
ADAMTS3,-0.028385764840876345,0.05882442235669873
CD34,0.008562443219794151,0.08226798081422208
CCL23,,0.034473462989761436
PLAT,0.007406175804563159,0.07601915166993607
LTA,-0.011880546003785563,
CKLF,0.00500743019498358,0.11403093202360558
CD24,0.05533956919885896,-0.04245340128441079
HSP90AA1,0.03226651416167503,-0.08958633164970967
BMP4,0.01299588118030546,0.01824347821908844
IGFBP4,0.07370764032704369,0.08965786822180716
RSPO4,-0.019206259497831276,
LEFTY2,0.09523390267318524,0.135551922146632
PF4,-0.01080697132553109,
ANGPTL2,0.024555272679961628,0.07043956845190544
LRIG2,-0.05417216832501834,0.027206790879036397
ICOSLG,0.009393808269566822,0.04346985621277353
WIF1,,-0.07009740209544213
NPPC,,-0.035850220898941985
LYZ,0.06457778278826197,0.03710535745456189
SPTAN1,0.030237829427821047,0.004112697190001938
LIPC,0.08209625103661393,0.10541729513971498
COL8A1,0.0547708931509198,0.08483788047580777
GSTM2,0.04467960582758142,0.07452141233957246
SPX,-0.019440906707150485,-0.013392819890787203
MFGE8,-0.043274275947151906,0.013402849927119808
TGFA,-0.03527800033302584,0.012612491373887473
SLIT2,0.1259046643507907,-0.009129065760121766
PLTP,0.027728736323278266,0.08881768597749823
APOD,-0.03274803441042541,0.00338624648593187
B2M,0.010934277491137684,0.10669861488786908
OMG,0.011316266527099019,-0.047249448012674576
CXCL3,-0.02221810456514281,-0.01748201229248118
CXCL10,0.002140208894156292,0.07131601802055688
RSPO3,,-0.021864003284742584
CORT,0.06518323272116217,0.0019344048989534293
NCAN,0.014162082481237912,0.03990600721508515
PRG4,,-0.018940167007473356
ZG16B,0.08525736757540868,-0.020448953955114244
TGM2,-0.025852437623148247,0.05586633006861648
VEGFC,-0.016698193470235188,0.006641419635036346
WNT6,-0.012026457500274595,-0.01862517414429829
NRG4,,-0.023591179539076877
COL9A1,-0.029870762708030827,0.00375782066880119
GDF11,0.013858547438132328,0.11018656159911408
SORBS1,0.03507604654331331,0.0007263882518085448
DLL1,0.04201670309048334,0.0406863121223767
TLN1,-0.021377561380675356,0.05233710942328272
COL2A1,,0.07167787480714533
SHH,,0.04210311757727476
PON2,-0.050448987208725274,0.09187338953022874
ICAM5,-0.015480751749906154,-0.03416157203751738
HPX,,0.11520998164751634
SFRP2,,-0.01395227556286933
HP,,0.027708490965432785
CXCL2,0.017144383124797574,-0.013867474034345703
CCK,-0.014603586753462633,-0.07936129037131441
SEMA6A,-0.03188726882569359,0.07816441528197646
IRAK4,-0.04573829338998567,0.12173730861071003
GSTP1,0.011493147499231263,0.0918078008348912
VCAM1,0.018013873114926006,0.1018813860559373
NXPH3,0.009952907384278663,0.006878562318331053
MTMR4,-0.0037019697669123373,-0.03601539229851454
IL10,0.001153148353024424,0.04584696814054081
SEMA4D,0.006359608455849106,-0.060205868117104634
TRH,,-0.0015706740696889861
SEMA6D,0.016380436321135183,0.08984357315404275
PDCD1LG2,0.01162542258800588,-0.04187401619715299
SPINT1,0.052980807782467935,0.11326513315053863
CTHRC1,0.16157044081362174,0.020623384963600725
PODXL,0.03694519481077794,0.12454855363819504
JAM3,0.0569946178515511,0.093944535678691
TGFB2,0.00756085980008605,0.10112924037231283
COL18A1,0.03292100388082249,0.1062965592332879
NODAL,-0.011583494932874949,0.018748736420571076
INHBB,-0.030412972633650556,0.002148572439290758
LCN1,,-0.01534148505349808
ARF4,0.05301680121471775,0.07235798835676253
CXCL14,-0.02330287259805748,0.0015434421955581397
LIF,-0.01465824835049825,-0.006385971676240799
IL17B,,0.03385018970206634
MATN1,,-0.016084504088031387
ADAM28,0.017645469087051436,0.05689618086805041
TCN2,-0.037926544979181964,0.09302509467133689
THPO,,-0.005389314244774387
CUBN,0.10063126204772951,0.059494908949968305
TIMP3,0.04748751268951883,0.07914867610775503
PIGF,0.0808254835016878,0.07220209961593971
CRH,-0.014537255596989611,-0.02359116975758315
BDNF,-0.01300443106928179,-0.07923219828497502
CCL5,-0.015411109655111995,0.009630855686778895
GAD1,-0.0008745047423726892,-0.05369668943129856
COL14A1,0.05197303301915412,0.0020012421322575346
HLA-A,0.01440664909414107,0.11110794906683576
CD5L,0.009074212517695395,
