,UKF259,ZH916bulk
BMP1,0.01727213650135319,0.022701415399541652
NDP,0.002168284641064894,0.004825803483004952
TNFSF18,,-0.0134917985327075
RTN4,-0.02000175378403066,0.002085094126210729
HEBP1,-0.009903628649644336,0.015508545453736313
WNT7B,0.0063035120034152506,0.11559443755800125
PTMA,0.04588585387645501,0.0903360615351545
CEACAM1,0.023659373615143427,
PDAP1,-0.0006571592309764137,0.06094046483534664
QDPR,-0.0322905808811943,-0.03738979043099893
POMC,-0.023385721910041263,-0.05686116782926456
CCL17,-0.014555480129304226,
VEGFD,-0.016216412221646916,
TNFSF13,-0.010040044431929547,0.016622761334533102
WNT5A,-0.02866713055034326,0.09072366676463103
CXCL8,0.05724008044915196,0.06949743411877732
GRN,-0.000904542700537974,-0.08495208776505503
MIA,0.008416776146088887,0.003010555962366367
COL4A4,0.0181922828544119,0.07199784960396292
TAC1,-0.009853266403373594,-0.07034736971494013
RARRES2,0.028425622871505987,0.07063658625116576
FGF7,-0.025800939028188564,0.03963821890177547
HBEGF,0.011231128805817633,0.07660716506432916
CSF3,0.08400512741448435,0.2196358269871987
PI3,0.02026244409449531,0.04839666512550859
PCSK1N,-0.022767317197623826,-0.15467520565541043
SFRP1,-0.012700219034386225,0.03663319651047158
CXCL13,,0.0652900192997336
MICA,0.020656548756246135,0.07404640444342277
TG,0.007186204862015891,-0.002962740664946554
ADA,-0.04288231055207335,0.08248133595978936
LAMC3,0.015403949869221573,0.015435369918990699
CCL7,-0.009909089658849488,0.06648596347697552
NGF,-0.010273770934624414,0.12749471233397447
TNFSF15,-0.01103425598249587,0.20479142964545863
HMGB1,0.0015439134743551579,0.01644122826317663
ITGB3BP,0.016550703294059287,0.07402440870378445
AANAT,-0.010040045503484378,-0.02346289415528024
RELN,0.01625332243178473,-0.06637089745447505
IL15,-0.0013659613398505073,0.10492474335983351
BSG,-0.02436919632736058,-0.011588145291741675
ADAMTS3,-0.0001760888753331997,0.03459978032230505
CD34,0.002331864112424445,0.037701382259116845
PLAT,-0.00886238371336292,-0.07835190371943158
LTA,0.009756499313691219,
CKLF,0.035964388932751924,0.04699550509894457
CD24,0.008422876802310367,0.0542125837144319
HSP90AA1,-0.030789158840194845,0.020017709859634508
BMP4,0.011619606453234304,0.02341580278815232
SCGB3A1,,0.0867635051685501
IGFBP4,0.01962729164123784,-0.10915947154341488
RSPO4,-0.0049200568170593055,-0.029585780143387544
LEFTY2,-0.008028478468382805,0.07988393428826589
PF4,-0.008645485506639333,-0.02317621568848217
ANGPTL2,-0.03725519279101618,-0.04703061448807435
LRIG2,0.04294021759925639,0.05005032278922568
ICOSLG,0.042023995777842486,0.07073433874695753
WIF1,,-0.019577164525341344
NPPC,-0.01341128005307502,-0.03680676380759577
LYZ,0.01841197390791985,-0.03734146305722197
EREG,,0.05190189878230348
SPTAN1,-0.06626458462977257,-0.0712443778359469
