,MGH258,UKF243,UKF251,UKF260,UKF266,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TG,0.05469502171060269,0.06883139892316528,-0.017978130766053084,0.06543431216184033,-0.01940594112345845,-0.017724093902507974,-0.020697502872339936,-0.01679702685321599,0.049716736836711906,-0.038189564779499835,-0.020798519551043258,-0.03002577453730771,0.09212134007354406
ADA,0.004662645449021,-0.017755695049586344,-0.0006489352499220297,0.0008799825173606584,0.030061458501845092,-0.013339005866634961,-0.05626776282972359,-0.017899565290133184,-0.006018090788785077,0.04629040950103073,-0.044495214923383694,-0.03591859430581495,0.027616244810108825
LAMC3,0.08153838195375189,-0.02562764740257887,0.05464898042304181,-0.05653525892455672,0.010014164341513252,-0.007268000814131827,-0.05345372762433397,0.0009718262739551517,0.008853769395961504,0.0536788443952492,-0.009745485877427278,-0.10819418823295905,0.01539891454310497
CCL7,,,,0.0067738517258653,,,,,-0.026706490118105188,,,-0.016133858341237494,-0.001161972434839668
NGF,,0.005588098093239003,,-0.018061575326611713,0.07981206558758537,,,,0.12392535404169083,-0.025109416048761376,-0.02469298142763305,-0.003618077095453572,0.004630567765647732
TNFSF15,,-0.03882294886358023,,0.015399177546805436,-0.006305252479231309,,,,-0.026035828984957272,,-0.015692931261212028,0.002879259821373576,-0.03635630511374981
HMGB1,0.017225443104940237,0.05238978194633394,-0.017640822322550834,0.04658510048687288,0.04554405679090586,0.03347322482076902,0.0533919353071251,-0.2211400768220869,0.0344675055019059,-0.008724052539798056,0.0031467297442807915,0.0016114102398506911,0.04106551480808616
ITGB3BP,0.0061985199563979205,0.020687225562404085,0.11494815072292235,0.01695865732086218,0.056802349467334784,0.0021336377590227256,0.01221696892623583,-0.10585751095215024,0.036231719444609324,0.011394497229291919,-0.0003919445456762792,0.09767314242647253,-0.015345230076133818
AANAT,,0.0671446867796807,,0.03997482075210073,,-0.015939381226452592,-0.01848276457610652,-0.02465442262820515,0.10617193245418402,0.017388340616391197,,-0.017070294942064808,0.0054622507867763456
RELN,-0.020535900284004805,0.10934258864198813,-0.0333819866792032,-0.02952285301830925,-0.030539829036764606,0.04713095116474052,-0.003875720232172719,,,,-0.018955360284050763,,0.07718109651724608
IL15,-0.032795138351747195,0.06025116864227896,0.03358107219257624,-0.003307297990468383,-0.01599975995299907,0.020973311015375935,-0.017141909884856425,-0.05716921501374622,0.026544096980665,0.07958545813804105,-0.017753235600154557,0.035328050848595305,-0.04590186990286123
UTS2,,,,,,,,0.008340108014541096,-0.01995161676069425,,,,
BSG,0.06603221964063037,-0.008319815140016097,0.011083533342588846,0.06199401076187053,0.0457652326575349,-0.01709679655050234,-0.07502506808817931,0.17272266177841725,0.07441027721739651,-0.06924007061293687,-0.06722380579050045,0.07345266226099044,0.026278584793305002
ADAMTS3,0.009000824373896444,-0.02394734856809857,-0.020489563166411352,0.03179279094224008,0.004321826188442549,0.05230882249069463,0.00894231981303384,-0.055432767793004586,0.04629286155399512,0.09868398884177565,0.01780597163260455,0.00507112662814514,0.034295440739739336
CD34,0.14803180182023432,0.1002215364362411,0.025537046074100112,0.04381644980522976,0.06763318256271537,-0.0018281952215525477,-0.0022788917579908033,-0.011474076032889548,-0.0009637740232781346,0.05285811203010765,-0.00015755700891095252,-0.008971043791338767,-0.055054323661866994
PLAT,0.07447441762474658,-0.004334852326660087,0.08101283259584573,-0.02314089676583861,0.050193717436782075,-0.010344354481802749,0.024142963371427125,-0.031916711872567366,0.11868923513536637,0.08491126969126785,0.025688118370822657,-0.05561547671890658,0.010485127677521447
NTF3,,,,,,,,,0.04847431875621909,0.10527191341027249,-0.03511752531926799,,
LTA,,,-0.01322117387497302,,,-0.015351285264387246,-0.01714191200086178,,,,,-0.02297404443682993,
CKLF,-0.024826215489164118,0.03760453679148181,0.06816230525833178,0.030018208280563376,0.04236831686723083,0.01985890379056519,0.07052329076293647,0.007823723155458536,0.04460218274651296,0.06484991708364225,0.04740170294285062,-0.0189901805662335,-0.05116910000467761
CD24,-0.01706261135753503,-0.09370375621216949,0.0751099506482367,-0.01356102508127266,0.04889966571515969,0.01638693315281971,-0.022270182338114033,0.005921833045398116,0.0844170630236971,0.05192448842169628,0.018125449617496178,0.08265847100421975,0.02890009772351571
HSP90AA1,-0.1348715334998528,0.005470522820809677,-0.003729936566636154,0.040384869365830516,-0.08990526457439968,-0.020295494209674973,-0.02270290608732791,-0.08044936686522931,-0.06795214614546627,-0.1566663087570409,0.004892610861342436,-0.0013103354051823145,0.012957129028347609
BMP4,0.10491861988337943,0.02121144644800059,0.008713591284445852,0.005519650703553841,0.05001940741549221,-0.008502992976079994,-0.014606679517266711,-0.03748672755173359,0.027296005883749277,0.028603841495288482,-0.05437972569229372,0.09794409123823007,-0.03492880939725476
SCGB3A1,,,,-0.028792407051757812,0.05368150448741436,,0.04433418176933024,-0.04103200319607874,0.02460573784164149,-0.02057400102290549,-0.021001058640039885,-0.03382838743271366,0.060145340192348754
IGFBP4,0.06356662014377765,0.048676693527926786,0.017414936040817314,0.03771968158818113,0.022602093887189544,0.006900196825874317,-0.0027203042499008056,-0.025776196898625297,-0.06899844627905449,-0.0394811412637754,-0.022738781483373244,-0.09182848450469218,-0.01622706240653518
RSPO4,,0.07282515210136813,-0.021373537565341563,-0.010171604287496049,,-0.01785447932494139,0.08974072319306313,,,,0.045335661947099884,-0.0012137125995863392,0.07218550803132115
LEFTY2,-0.02452618320827003,-0.00818155133578881,-0.01338355000582142,-0.020911078264184618,0.0370352470053441,-0.01846054518223794,-0.02116149893045881,-0.03605357032595782,0.03494986138226453,0.056872574328253635,-0.029847128274631308,-0.0039575036259918575,-0.007349512031316023
PF4,,,-0.012026454584761278,,,,,,,-0.023328086949990005,,-0.02297403912046564,-0.019812929398788492
ANGPTL2,0.056323918892318706,0.05118046954363454,0.005796183553723414,-0.04531139751315621,0.05832409669604322,0.03621826674352172,0.003117217693350405,0.08907428840555058,0.02592676671348578,0.08239145870500375,-0.00748624696737045,0.003264964088255493,0.010696088261913282
LRIG2,-0.013913153891234624,-0.01494007744162801,0.025515200249907433,0.009122753719290494,0.0720750928890473,-0.016962883802211722,-0.001246540014305738,0.042995461214891076,0.044576619334745084,0.004616739292325539,-0.003709515631936572,0.03306123323927037,0.040486141323499446
ICOSLG,0.0694446835487382,0.06296498401186763,-0.022762592725537045,-0.07191535886146654,-0.016821122055721765,0.011863025230461548,-0.0021644021688115326,-0.026981312213425142,-0.012487070283253536,0.04703539277238601,0.03895047343469803,0.019875768107028485,0.04707432860377706
WIF1,,0.011807821618849475,,0.03758753462232181,-0.01823178801533746,-0.013777878799527474,-0.004536539766989155,,,,-0.020402312262558266,,0.020194802288524726
NPPC,0.06713560749278644,0.0039319190270984935,,0.024032038201054175,-0.03918332682254875,-0.026876263799387897,-0.011085442263369005,-0.051260507838378225,0.05671298637907169,-0.00373261924480733,-0.025453329566860795,,-0.027021870301949826
LYZ,-0.010360893937728419,0.045599368274539344,-0.009616971769066998,-0.004708084643089674,0.0029658371616629775,0.10297668392348781,-0.009314110101642731,0.06260929412813115,0.012626789992537451,0.037195653246838614,-0.006185314999948285,0.017899395293153635,-0.03332593956053086
EREG,,,,-0.02950548251147834,,,,,-0.0044850036909974585,-0.016449861847967668,-0.027335961370754395,-0.03469612069639768,-0.022810550977359463
SPTAN1,0.060917128481790705,0.014019299948151829,0.0011107473857800553,0.0567913288826403,-0.011780845908145677,0.002622271885516053,0.036950147281447486,0.059806208208016125,0.02453738541919393,0.08676646498919544,0.03216199294235841,-0.033725008452457086,0.05625501727070245
PTH2,,,,,,,,,,,0.07593195860871355,,
LIPC,0.06921049089630985,0.02481890275720085,0.018636336387755175,-0.03217319184233335,-0.02481152513460308,-0.01668189136860773,-0.02692834073382088,0.17496809713554243,,,,0.07683976512679679,-0.030897077415950155
COL8A1,-0.020732745663345056,-0.03101397943028364,-0.01975127886121507,-0.02658202606490186,0.014119025433330414,0.019863230342319505,0.038602342311610284,-0.014464027653997326,0.0492988512101811,0.03126914222045885,-0.0484536824715055,-0.03886064507948552,-0.015130064210564016
GSTM2,-0.011322321982716549,0.03030351071775052,0.06017221316990993,-0.058414753699868864,-0.01352995144971875,-0.005177857875801294,-0.03923616346635808,0.10055950046157523,0.011889710240964507,0.07182964891649289,0.09412269537365052,0.0018559751363811006,-0.03666484597351861
IL4,,,,,,,,-0.03532737219261209,,,,,
SPX,0.0056314404916616686,0.053557327098934626,0.03779631861366647,0.02879083165807321,-0.03380599099315176,0.045753625973789985,0.010179892270531538,,0.005229135338940668,0.02688161241526605,0.00728364994692355,0.0007452267648823021,0.04105926126481468
MFGE8,0.025010510839638882,-0.012335870185656883,-0.0070683651638885694,0.03510991601350784,0.06338681172067134,-0.03261829848395276,0.019217464052905156,0.01144284460004379,0.025573710518736015,0.04417805027744726,0.0038267322157733673,-0.02461169733439663,0.04671598486326858
TGFA,0.01955087749854544,-0.07809958178284816,0.04339959494754907,0.0060025348840552425,0.05834025872922295,0.03352627647570682,-0.01686777250524806,-0.03947120465951323,0.034436434958303695,0.011557469122772902,0.011814392875751015,0.1196248064055044,-0.03871158435437644
SLIT2,0.010462679669744476,0.0064339359642223695,0.05395315364552834,0.06083219183083849,-0.025982580157997336,0.00705799631452299,0.0009947218215139576,-0.05676309833417704,0.10503978916041172,0.0742966258281259,0.02816799516251104,0.02312173560404413,-0.0011273777869699865
PLTP,0.04633823212694711,-0.012839158011529949,-0.01990936836853265,-0.007734702724142836,-0.020743505398310488,0.03026919543885794,-0.04661367406190318,0.04424462163581361,0.03215300227492949,-0.0047446847809590005,-0.09291064951324424,-0.09967396930421113,0.011471318618081316
APOD,-0.08630201331455525,0.039383223428396806,0.0017838040426166489,-0.023529040373256066,-0.02229283692713457,-0.015934083715256595,-0.07812043978765273,0.1461416270639626,0.09128147822912691,0.13781127669322701,-0.0018619405802692201,-0.06930466616387317,0.00355596070104483
B2M,0.05234079731310266,0.12268248389566017,-0.025339348499352342,-0.01950438015493902,0.027808563541843242,0.0373537615154054,-0.007640117316692121,0.1258255580082274,0.05966447945644801,0.09179125189319443,-0.06399777061033438,-0.14344480028403267,-0.08010196223355485
OMG,-0.004004995648708745,0.10322491002600426,0.02786066521983849,0.021660748210992717,0.028993018038350055,0.029529639143362544,0.03490428277025296,0.0007419136643995989,0.04394785953978377,0.12153680679870399,-0.010359011826876627,0.08230534120304488,0.048956332242570955
CXCL3,-0.019948246996652593,-0.044416300008030915,-0.024725246090077507,0.04644572390801166,,-0.03835902784250164,0.04245162193070277,0.06659093973781392,-0.013183949092937788,0.0057526883598247435,0.008355773828323202,0.013937089952045283,-0.03792981513699891
CXCL10,0.003301459923077886,0.1590675915452973,-0.02297744159727243,0.062410082442845016,0.011377950619127988,0.061391179749567586,-0.0023100568545996493,0.048425453615075414,-0.027577877158277704,0.06015555978576954,-0.017122834965687738,0.025774989915700756,-0.045891785855063164
RSPO3,,,,0.024878026410469503,0.033335550493957845,-0.026966492066362913,-0.012900580511929658,,0.03354006310796486,0.024134610150868006,0.02551494583257373,-0.01637271139429612,-0.002059173958545013
CORT,-0.024771107172404227,-0.028702950282052934,-0.021478486318045262,-0.029664381863377137,-0.025767191642840085,0.009127962718642323,-0.013675868607112163,,-0.030452466266884526,-0.006863868747662071,-0.025570164148769246,,
NCAN,0.0016098944825384558,0.07907011053542605,0.034149331249587425,0.010078016317199146,0.06085787930410594,-0.03574288921140787,0.03775056390816897,-0.035056245603194244,0.09237513169219512,0.1362076930647504,0.039082816031026875,0.01776588717835232,0.05967413171382929
PRG4,,0.043070154801053986,,-0.023035875648662916,,0.05256251992490879,-0.015082911163072,,0.014649700477388257,0.04614273819705733,0.03595828537983713,0.04812027968804594,-0.02757689846382436
ZG16B,,,-0.014471883449578614,,,-0.012197989708930622,,,,,,-0.020415009079432216,-0.016902460787474705
TGM2,0.10052613272585015,0.026194921431423032,0.0380890609389106,0.01106573066008642,0.044144723537175995,0.0077450794534539135,0.012067105204043518,0.07316148266330284,-0.06514084170039064,-0.07258000792948685,-0.05393090085628448,-0.0408895420941099,0.034328323974221864
VEGFC,0.013976118996118473,-0.026587241699520838,-0.018582455654611623,0.049195980804485034,-0.021600779021980217,-0.005754336786031287,-0.01539271204469252,0.09409351617266064,-0.03436971855972978,-0.024278677767153305,-0.0053983531709445726,-0.046413245641792424,0.028617770123264916
WNT6,,-0.010657764123835041,-0.013383550357066043,0.050881279849195125,-0.016410823835921344,0.07113455673747521,-0.013433981787960453,0.08745090835864561,0.023863374856109013,0.044544350421914514,0.009342055469478656,0.009383936798144928,-0.017465313097621997
NRG4,,0.06175756329390832,,-0.03281159240161966,-0.020089882105712453,0.0013834393819050547,0.000830510753898083,,,,-0.015349445572474764,0.08769828771589865,0.01239516001134261
PMCH,,,,,,-0.017854478463269916,,,0.0558364178144789,0.026998410072538757,0.07207228749103885,0.013848164070036995,0.027108637344128633
COL9A1,0.07625574312393374,0.08810264679404675,-0.03324144760814006,-0.019168497043115837,0.06292364690550308,-0.016021118730443016,-0.004006256362757508,0.003349281066910382,0.018987631388532066,0.09821919422059962,-0.032469306077722575,-0.011605526772973482,0.030582685995236048
GDF11,-0.006720887423938737,0.0864282947043235,0.10261938697779308,0.047095126117676904,0.021791502032973958,0.0032422300637081074,0.008049110095128785,0.04637092442477152,0.01720924523718657,-0.007815932419713227,-0.007595154514797621,0.013054941310929987,0.06584243752834534
RAET1E,,,,,,,,,,,,-0.017960750081261752,
IL24,,,,,,,,,-0.020238888160289636,-0.02295613246400791,,,-0.029363566279016935
SORBS1,0.023956319225525928,0.005080972954566103,0.00615248652699283,0.027900247135171242,0.03744087550614996,-0.02083196899657916,0.07465183047529513,0.10236242010941039,0.01591619321345785,0.010845851579200115,0.04208949002145237,-0.03106105160552381,-0.016348538411844925
DLL1,0.038301252719443485,0.04720471052978658,0.04450622418318759,-0.012237870739673862,0.05567328044097994,-0.02773489476644852,-0.06126103558896427,-0.10828944008867285,0.04373115293511974,0.12014202727563916,-0.014967690767794447,0.03771558930707809,-0.007912561930365367
TLN1,-0.04334415421400751,0.02994344254921827,-0.005664384616871414,-0.048640186769775086,0.04964042900530569,-0.0019065738630526016,0.004198389276523763,0.007718798417789544,-0.017629200830796443,-0.02970716600054473,-0.009110080878888791,-0.08727275356497669,0.024475470138811364
COL2A1,-0.02326640462104191,-0.011505134809552155,,-0.02057453153792492,0.0032498398266365513,,-0.012532994543070643,,0.006579331744434379,-0.00710733824519423,0.041566134122218476,-0.02382782890235193,0.019205325528919934
SHH,,,,0.029483182758999756,0.05556533101396247,-0.04465885163194363,0.04397856831177494,-0.11014612691361834,0.024223645166941324,-0.047719542257280964,0.07620303734690059,0.003276031853155396,-0.02733223560506388
PON2,0.007550260127019285,0.06454351938398703,0.05622513408886476,0.03477009204621356,0.030751568496988006,0.0024539487459736614,0.046482530861847816,-0.02243042757796965,0.04967407839022733,0.12618550699275904,0.012870560112527121,-0.004423250302886271,0.04936273380864703
ICAM5,,0.039224753833940855,-0.017227635037614077,0.028107340541084783,-0.021016977938556645,-0.012195899662211688,-0.023359965066798286,,-0.04144536015855604,0.004804651087949193,0.028166544998075093,-0.03530578806954295,0.02709737551354324
HPX,0.13760718942512057,0.07789161931277741,,0.028287183176234094,-0.01641082494294723,-0.0009103600301389494,-0.030403487600607286,0.11121692172891441,0.032212410949445935,0.086844322377435,0.006610866680371447,0.0704091420035833,-0.028623407553041928
SFRP2,,0.12879641866263378,,,-0.038795139376430934,-0.019950589940599284,-0.023465202687878366,0.025658879207020858,0.0387454506566612,0.01670263432349035,0.01515883815272527,-0.033090636108700895,-2.8125101727978257e-05
CFC1,,,,,-0.00034008303808331594,-0.015351286192144716,,,,,,,0.020025488957864785
CD70,,,,,,-0.02863552372857296,,,-0.015750013646208955,-0.005806415144581957,-0.024777829247040473,-0.024979532355393116,-0.034102156028982276
HP,-0.023608241958560705,0.09692536256034917,,-0.0009417585142393967,,-0.014902329552938041,-0.02200564825649321,0.09605916900614904,0.038813518359334796,0.07979844537728359,-0.05701988787398163,-0.02449178823715834,0.009353210151505371
CXCL2,0.03456680987730152,0.08821781130616962,0.018523188772007187,-0.014433940729030266,-0.011115965547332182,-0.0054820937283714625,-0.02367448240143255,0.106664498784011,-0.004252884825189201,0.021191502461640692,-0.03431669515093535,-0.026207793990790096,-0.026003282831963372
NPPB,,,,,,-0.013442210506509528,-0.015392713164248608,,-0.04376650136438077,0.015617291114951538,-0.024940097734813028,0.08468311304063841,
CCK,0.04083573332556835,0.05080851345502539,-0.026562025660524045,-0.015560406431393536,-0.06095520257470932,0.01702642524560273,-0.0232279471627627,,0.00824254081931449,0.10533760992543284,0.021598538257767304,-0.002068690257464672,0.02471816057050716
SEMA6A,-0.006891052294762073,0.06962127846226797,0.031481558233163266,0.07264405979559263,0.08029464554758967,0.005934572998202789,-0.013645276828662425,-0.04759238085051375,0.0297587091115724,-0.03945658336875739,0.017771197581945664,0.033001487239801376,0.002380734478338855
IRAK4,0.0021443566101504966,0.07641884727726957,0.0004941337655142802,0.053665854215812665,0.07199608755228366,0.009179663396750014,-0.025227428641454643,0.010610861050058444,0.05927249570851806,-0.0032224784833269605,0.021477618042571662,0.0017978135282112142,0.03916991898698951
GSTP1,0.08497650984123643,0.05707010888990064,-0.018164901829221987,0.04578245877405166,0.004768970429724134,0.010311975993253352,-0.018166796034907756,0.04978473747833408,0.024371738563894074,0.07953732520073957,0.016904423790512445,0.011914187777474963,-0.026913210851866147
VCAM1,-0.012400958928557419,0.02209433420708383,0.06634866518562889,0.03394845746222387,0.02947756941157176,-0.007469339240533144,0.020793867161282766,-0.0190514947699634,0.011014757519345454,0.011696904178054288,0.007773046472819637,0.01835680810572663,0.07257864127688397
NXPH3,0.060969590969483914,-0.0038702325039111796,-0.02274008810165215,0.03334866930242201,0.026416502536025958,-0.028637518223882216,0.04341927294533221,-0.07710113683607928,0.07622033034130891,0.06572077262541062,-0.03446118329774958,0.057545541404039086,-0.014752014819805537
MTMR4,0.0545125168568068,0.05061365833983249,-0.026199398987854988,-0.01848314432475217,0.020102731898312774,-0.02548382254096661,-0.04159915949151679,0.053333483992954206,0.00246143191745509,0.050706682123076635,-0.03853625780415453,0.10838051606818185,0.06373875556202135
LAMC2,,-0.036327798656929394,,,-0.022485483673829194,-0.016922243358432593,,,0.08146000758054232,-0.0009549894083109205,0.07771478009100105,0.06634216527973708,-0.0252923645412645
IL10,-0.025729639408234545,0.14250760914837285,-0.019169549426329917,0.00796832484137501,,0.01602740877612906,-0.013778666674113739,-0.04346873761572233,0.03479945016305895,0.07533309649634128,-0.0025792232638540847,0.02019297659557577,0.038570834560204395
SEMA4D,-0.011349606798133282,0.003581359256729414,-0.010048677032881209,0.07520009562879142,0.03375473853237752,0.023559313325518933,0.0665933817519172,0.017434561717396872,0.016617968503856405,0.12442300631087025,0.0011890150645028031,0.006157628180747777,0.016200457447738056
TRH,-0.002829146707011899,0.07415690442620976,,-0.020246898920721446,0.02905879158275556,0.0016770837737847238,-0.05065604689761653,0.04308767321778545,0.09791770441579668,0.06675620673194775,-0.0054574357309032425,-0.018602403211728343,0.02977049261536
SEMA6D,-0.008600783642145986,0.09137795436233086,0.06463774448022182,0.05115709985098113,0.055402203186228606,0.018797416965238355,0.013053259430648374,-0.061266876450591805,-0.017458141685992103,0.07498634172354418,-0.03605618585942754,0.06189992813941317,-0.008020551866723276
CEL,,,,-0.012041584129595492,,,,-0.045250474145801176,-0.03064870251592575,-0.01471700472693482,-0.0035709533101239803,-0.007038752229177092,-0.007471467795679757
PDCD1LG2,-0.029255715012161565,0.042819456546251834,-0.02525491158656071,0.012802955096323208,0.03010414078033205,-0.00116367057617671,0.034640766152882266,0.04979393776086108,0.03727912066128445,0.024977497387219286,-0.05816509750782013,0.002590446674531576,-0.033623228561806544
SPINT1,-0.027782902043349007,0.034883392714239056,0.005478990245246521,-0.00428782957924836,0.1255675572042417,0.028720698948491656,-0.0202241163854074,-0.01987078704078447,0.02625272206232341,0.04394098448871418,0.003976543860488158,0.05038665084141662,-0.05837596196640245
CTHRC1,-0.03859935673175318,-0.003514035009693161,-0.020076835834546503,-0.019346595587825945,0.04700826378934281,-0.04916959044945634,0.013268474640004036,0.1336692442384174,0.0054181693848004055,0.050165964213074024,-0.02101692025298579,-0.027154166329004605,-0.06170283593020986
