,UKF248,UKF275,ZH1007nec,ZH916T1
NGF,-0.0034279171481124237,,,0.12462548582460706
TNFSF15,,,,-0.03601125659525597
HMGB1,-0.0031887528793440073,-0.012951340182376458,-0.024173453890419524,0.02355464040089918
ITGB3BP,0.015289218301346327,0.0043130341195813885,-0.0701028430736401,-0.04415420113281541
AANAT,0.05317264636279262,0.041310656973719426,-0.0619267099024236,-0.014420482423167905
RELN,-0.06211809923478167,0.04198684832397738,,
IL15,0.06115467954014272,0.09350120602774584,0.07102030792465558,0.042829702763864066
UTS2,,,-0.011854184868250607,
BSG,-0.009575064086492167,-0.045257097442948584,0.029552239613800994,-0.03425460635222637
ADAMTS3,-0.0025776788703464814,-0.05457627937437982,0.04698481822751226,-0.039483816965795664
CD34,0.08496549794301626,0.057462054429216015,0.04287380452628565,0.05895130418627091
PLAT,0.10643138986330716,0.0026435066336561153,0.12236422093793443,0.032234295934224506
LTA,,0.012513478323423604,,-0.019407796122725397
CKLF,-0.014538959030814745,0.07071844625590795,-0.006778319119205582,-0.03935511715383328
CD24,0.0307802253532832,0.11204204998496241,0.018141951213808308,-0.08817019018432971
HSP90AA1,-0.048397103101864326,0.07182140005953415,-0.08219565014697347,0.021163183581979265
BMP4,0.03491454488519192,-0.027559192509660903,0.24531124432772192,0.005623813189729615
SCGB3A1,-0.019832083536377127,,0.10534944134989298,0.014666870429663076
IGFBP4,0.08206189880812413,0.00686266262661003,0.1254522426446589,0.0843687193112059
RSPO4,,-0.021144622679294248,,-0.025596851537169535
LEFTY2,0.08440236418551142,-0.041695132592794074,0.0626023668957694,0.07556811285948209
PF4,-0.020572603153922956,,,0.023835950863073798
ANGPTL2,6.313016332759707e-05,0.045535042930331615,0.13613483560514714,0.028740158951871875
LRIG2,-0.017038615807263877,-0.03372946086971977,-0.05109155477999482,0.05414347310753388
ICOSLG,0.06640528120345987,-0.0126099200434481,0.0574754230337436,0.008592396603241632
WIF1,-0.028040532347918787,-0.016316804496790467,,
NPPC,0.015922840591864204,-0.013385588085862796,-0.07855327554663383,
LYZ,0.037434404745890694,0.0706114386244308,0.15897314939134755,-0.026690402103332695
EREG,,,,0.0014918116862599085
SPTAN1,-0.0130696818728544,-0.0010885665478513806,-0.007330951363545105,-0.03338954066970036
LIPC,-0.011658883916612486,0.034937561057734066,-0.037652664967117014,-0.024538794427307952
COL8A1,0.10135229492258926,-0.003756792071983757,-0.025025022797204494,-0.03487880510341062
GSTM2,0.015148366683526569,0.01117498865070192,-0.08185275483440321,0.0005718111199011578
IL4,,,0.11706265567963395,
SPX,0.020806132081441043,-0.022083874149881038,,-0.018333118051558624
MFGE8,0.03600790704225821,-0.026216337092659442,0.07888526603192944,0.04840547875377389
TGFA,0.02416624745439568,0.008508602085759147,0.022359954049236415,0.01705455573554139
SLIT2,0.02533419854183416,-0.015476825847522026,0.0603080222198769,0.005780090954062359
PLTP,0.002459620117843468,0.009567878539201284,0.1339991525435185,-0.027613280456955564
APOD,-0.010746291702292209,0.03172434485948726,-0.030691367504058726,-0.02521786702860762
B2M,0.1408493822707494,0.08999056632469729,0.22507280872019914,0.05374462574859971
OMG,-0.08667174400630812,0.0010657319451907355,0.02798268464912288,-0.03846923552135032
CXCL3,-0.019400524150696905,-0.027109371366550297,0.031670003284007604,-0.03483872742746493
CXCL10,0.10068805500016724,0.12095448636157301,0.037939052919313154,0.036775220157737855
RSPO3,-0.026939365618558832,0.03996530674006285,,0.01599866869332253
CORT,-0.005182745671483726,0.03246185761986116,,
NCAN,0.0450377676032813,-0.046152630020488916,-0.02530162152367541,-0.05439863225928688
PRG4,0.016253869716873384,-0.016287660420605986,,0.06892133810442845
ZG16B,-0.014391307716101842,0.08106681214481197,,-0.017245998419940352
TGM2,0.08721337387306446,0.05441389115961905,0.06488005874000163,0.0982628794737877
VEGFC,0.025965490809804852,0.004712092012080981,0.0843544819665034,0.11562232677576512
WNT6,0.04260067314945112,-0.023520060210168416,0.02689447003908051,0.01939543404657105
NRG4,0.11829539785449827,0.011839420113083912,,-0.013831185936962788
PMCH,-0.0210526021938311,-0.021144621658837827,,0.0877878228233351
COL9A1,0.0368269341721787,-0.03871657853630324,-0.01829224226628258,-0.01075796766891893
GDF11,0.013143526389887276,-0.0028056154959651878,0.0008289701942002883,0.03237956691342994
RAET1E,,,,-0.015172712699621222
SORBS1,0.038452832333218175,0.00884830961509311,0.050584828579791345,-0.03492376683687217
DLL1,0.01071570480009375,-0.009136545825529693,0.23585020058991607,0.06738664241587465
TLN1,0.06686932313441586,-0.044158828590088996,0.0629897151744761,0.0230946175475086
COL2A1,0.07285678090629485,,,-0.02012904809406038
SHH,,0.012143465465492762,-0.03400769590064886,0.0342403376184504
PON2,0.07547412462617063,-0.04105051261461884,0.06476458204206473,-0.09769291280086193
ICAM5,-0.046381242954951975,-0.04693819004602111,,-0.029825289956668537
HPX,0.013659355944792742,-0.028348948975340675,0.0013000644190463606,-0.00659807234460177
SFRP2,0.0900474030652587,0.048740893401631576,0.026219904124572396,0.029624907588226747
CFC1,,-0.018180152345373724,,
CD70,0.0286081671330782,-0.016618508085820802,,-0.021101973251923725
HP,-0.028699897238120466,0.056571706263699305,0.1199725977860211,-0.02068994138558051
CXCL2,0.04419216328854002,0.0314904811835636,-0.06243509895016481,-0.017023112744344756
NPPB,-0.012366382566365696,0.01957305044512202,,-0.014030197750822386
CCK,-0.06782191418293188,-0.019437558733800944,,-0.018200954010563243
SEMA6A,-0.014097623125552225,0.00036921992411162994,0.013270879479842495,-0.06737760901778778
IRAK4,0.03250842103896717,0.04314627120440627,0.010283171808033814,0.003305430162994683
GSTP1,0.0025373418013465267,0.026363218098697603,0.10487480811868582,0.0047524666801738325
VCAM1,0.033123952534786213,0.0658982054980903,0.022961992976328394,-0.013336998084145941
NXPH3,-0.009588241800146044,0.04901525207087413,0.05756123718982117,0.009776264768087293
MTMR4,-0.03409901274635842,0.02878854689105958,0.01196994392360467,-0.018131349074381714
LAMC2,0.04962906051017467,-0.020040598450911412,,-0.02673182924825675
IL10,-0.009319579565994086,0.05924755898673974,-0.011241947688268219,0.039620969224874146
SEMA4D,0.014728928196389183,0.05137589961665761,-0.0021565873143304768,0.01997223558273917
TRH,-0.03334517302904138,-0.00450543439009895,-0.001296661532533597,-0.01571476236666376
SEMA6D,0.032849019069792776,-0.05677731623592374,0.06484766421902745,-0.00502356638091643
CEL,,,-0.03468333368645554,-0.0001961874776178975
PDCD1LG2,0.021105674866318234,0.022709210923716285,0.028269725712474415,-0.02142125010674656
SPINT1,-0.010632072038229544,-0.03481616047588193,0.10153884068630269,-0.004136891597507131
CTHRC1,0.04534748094387523,-0.022470983499404434,0.058971267986154055,0.07519861048716174
PODXL,0.06626887826060672,0.03313454236533722,0.09004701511394181,0.004539877021553023
JAM3,0.06761652220797847,0.01099841767645919,0.07732740855180877,-0.024117103846378614
TGFB2,0.029373521832752533,-0.0021091646028496996,0.007617870651332613,-0.018665559107425914
COL18A1,0.06523002579172765,-0.02406719317162154,0.11688711014462758,0.09663400830978072
NODAL,0.0034698873646024117,,0.11036660377200057,-0.021507081391213757
INHBB,-0.007302038713642503,-0.0328904248118821,-0.09687253672023005,-0.04248562591963567
LCN1,-0.020081795391704696,,,0.16256148743167315
ARF4,0.02851292794600586,0.05932899096554219,3.3706151322300683e-05,0.050891709512140296
CXCL14,-0.015644224030839687,-0.006114390234160797,-0.08947701682602383,-0.1086023918104205
LIF,0.030889112638609887,0.004814073404511433,0.01041673937313462,0.055895910940196615
IL17B,,,0.03900229495937824,-0.009885774766914619
MMP1,-0.027686071089265782,,-0.014689400680199026,0.06920409520519817
MATN1,0.1172338033066639,-0.016119214439719014,,0.06593790939015073
ADAM28,0.05439337159580509,0.016044043681816767,0.043373493241805394,0.04379120488764083
TCN2,0.05797761738718682,0.06444041484497591,0.14669987786918845,0.01280763794500552
THPO,0.01618384023453416,0.07978653929294056,0.05180400364501717,-0.020689947684047316
CUBN,0.062211517673854855,-0.0033622808937098345,0.010690133241742594,0.09226736695477979
TIMP3,-0.002064411333595098,-0.04740924338156835,0.14152853448866626,0.06182025160723384
PIGF,0.01336853731507603,0.021453171297504105,-0.021574414548317076,-0.025261012566976035
CRH,-0.00939810473847874,-0.0027999028832420367,,-0.02356524304481826
BDNF,0.04157715372390459,-0.028179704378537465,-0.09284021779153484,-0.0355666205119069
CCL5,0.12357097911829623,0.013586820376293635,0.08711260403475939,0.0772363001843171
GAD1,0.049821963098274046,-0.00857673910321068,0.018134952062219774,0.021538366316710644
COL14A1,0.02300674332080177,-0.002515230816290758,0.12029865346410472,0.09204008137486779
HLA-A,0.046259453161758016,0.07525791536542177,0.19588766580141492,0.05405799088299888
CD5L,-0.02352821148793373,,,
FGF18,-0.02128877881296806,0.04647104134761562,,0.011219855275358619
ADM,-0.06045491543676022,-0.010340407506338273,-0.08838379802811068,0.030117532345708378
CCL15,0.16556772445986173,,,0.04759564824985847
GNAI2,0.06895680073260348,-0.0034818050392572994,0.04591539276275515,0.04364410244849992
HDC,,,,0.018616917803794875
COL11A1,0.016144179100267057,0.03713899891841417,0.025763763251433605,0.048710715876656076
NUCB2,-0.003101982322344033,0.05724167764380546,0.026283279371290665,0.0356070557865399
CXCL1,0.011487756632356318,0.06219434987448528,0.10022134197791911,-0.03428641872217045
VCAN,-0.037781729421853656,0.07384196042226993,0.05827878007884578,0.0803478243387199
MMP7,0.0783041710458719,-0.01591928066957464,0.012945923167370853,0.08925636465760861
PTPN6,0.046326053210756536,0.038790622427091324,0.09269858848539164,-0.003122177104074486
PTGS2,0.02580248069154854,-0.017047077773791993,-0.001234650727029983,0.04964503664507797
XCL1,0.12073984407550771,-0.005258046242817861,,
CD58,0.017074582064959955,-0.014047651816951171,0.042701394709473185,0.008488974883538534
TNFSF14,0.09094910282993143,0.11537820919381599,-0.017994322049675337,-0.032689852279412936
CNTN4,0.028651143652181157,-0.04410050713938305,,0.01264979687379886
INSL3,0.036280771420605644,-0.0036433766247646418,,0.08994046080495004
BTLA,,,,-0.018044987150303803
MFNG,0.11949700704625699,0.015704787576291835,0.0594036872750647,-0.005336828248190509
ICAM1,-0.0005456777800983108,0.013780028731863228,0.013985266264121074,-0.06276553564349217
PROS1,-0.002397448527724502,-0.002125557430685789,0.030782294228526262,-0.03773031724066155
CLCF1,0.05966845323373952,0.014113613422453068,-0.008136183272990531,-0.02452181193879881
PSAP,0.03727160589482325,0.012258039451788466,0.16595466196688596,-0.07825864891313691
EFEMP1,0.01522762948289782,0.06623960701513909,0.034370990626802655,-0.047368088775444156
C1QTNF1,0.006336675661698655,-0.014997853867859722,0.00881880803820039,-0.08193748591815199
ALB,0.04026516584008966,-0.005973969138622303,-0.06087349329468793,-0.021101979837592686
EFNA3,-0.019159242362456235,0.04385562633952675,-0.004752328192731279,-0.004923142617480363
DRAXIN,0.020400920420058536,-0.0019101714157732856,0.03340677928537206,0.010510364505451997
RAET1L,-0.017992437618136823,,,
NPTX2,0.013772870135513284,0.011809305109528543,0.08623988889892396,0.07520246852937697
FGF11,-0.009860732711283921,-0.04697678401092417,-0.03396730148523767,0.02158073551450279
CD59,-0.012505310286038487,0.07748712162984023,0.09061257059231162,0.053910194117360054
COL9A2,0.028878276998271227,0.044513818169507655,-0.015644556846054532,0.006858683888682177
DLL3,-0.009981520756484044,-0.01358731429498627,-0.009117378786621467,-0.05218839784262629
FGF5,,,,-0.0027631593415437415
LIN7C,0.01699992895953794,-0.02294600848244203,-0.02982793433166714,0.00452606641800595
GDF7,0.03028681997031399,0.021926721531103387,,0.03399582068830581
PSPN,-0.034935276629097727,-0.02643791121705618,0.17694121620437248,-0.016863061591318115
ANGPT1,0.04358838362999452,-0.005154296482232115,0.1304963514489595,-0.01289832623225101
PNOC,0.023006200690239703,-0.005688050008368661,,-0.019260666982206156
L1CAM,-0.020407986276596974,0.05587398400904051,-0.01930319761345322,0.03316684016861431
APOA1,-0.0006939540615237168,-0.023903492898703763,-0.10053299808835449,-0.035071721707087083
PSEN1,0.015703696367823473,0.02512967756754148,0.0499298452116446,0.05076556790741028
CALM2,0.030127019942070895,0.01711277994305619,0.03756565708031904,-0.09722643062677355
CLEC2B,0.072508178124332,0.016267333682624837,0.01586718475382916,0.0022159524328605068
NTNG1,0.005601047285824626,-0.00022874463338559638,-0.002695933256883825,0.0017330869791505415
LRIG1,-0.04155914124013459,-0.04520457914892694,0.1066638744335242,-0.06156217060247989
CPAMD8,-0.02575670843722506,-0.020361713150989492,,-0.01955393739328842
GHRL,0.004672592160395979,0.050917521301807316,-0.04914616661696243,-0.02684317154005124
NPY,0.005842432364266641,-0.003378583829755914,-0.058029058184300625,0.06241419693806309
MMP2,0.04360159446005126,0.018866536906771474,0.0712387915110482,0.04592895423765494
PPY,0.026255472286752755,0.0034625467984071645,,-0.037334305976290956
ALKAL2,0.006025311098227629,-0.0046859879010122275,-0.07003197510609077,0.0480067411901857
CSF1,0.05630471518026396,0.05959002782508635,-0.055859097970353,-0.04842458737020517
SEMA4C,0.02539834095268942,0.02797617908165456,0.00496173360040333,0.08493718003974914
BMP8A,,,,0.15194582199174891
ICAM2,0.046728272346808354,0.03322154997185539,0.05138605935735052,0.09440501329239771
SYTL3,0.04250569713077198,0.01585829116165139,0.0270936657748086,-0.009328889872559212
IL1A,0.08684549916808476,0.024401569586377368,0.06799178733859945,-0.0018109310381215198
HLA-G,-0.027686065224571548,,0.08633072143858972,
PGF,0.08568902344587451,-0.019165472385691634,0.08135119851901929,0.06610024662086268
LGALS8,0.01284234535958765,0.02020796028826149,0.07524671950854596,0.019287068990024525
DKK3,0.005635943659195785,-0.005751121047442493,0.05877524958290012,0.009963238672141588
COL16A1,-0.016624288494481883,-0.040916401520951516,0.15984498895350246,0.028586044457515298
TPH1,0.046575070297805506,-0.01761738678535804,-0.050058638723199544,-0.02088346555777774
TNC,0.03269228637777991,-0.0012654639636089096,-0.02335267422207373,-0.05208706916468222
TNFSF9,0.07017756845690717,0.031864523892642396,,-0.02650800070649868
C4A,,0.04408633893161959,0.014937915293783478,-0.022556344071798563
CNTN2,-0.023014171302487948,0.03906627163818273,0.052159460516174115,-0.03343778372180052
F7,0.13356595855712466,,,
LUM,0.06285156787553388,0.003995746742665413,0.08692483504951215,0.0543771334872146
BTC,0.02031279855015084,,,-0.045810121443671116
APOC1,0.036354190468365154,0.020615542833537462,0.09387971600867608,-0.09659368564222988
PKM,-0.04966768523899941,-0.04502899060118386,-0.07999055187557637,-0.06464591773257196
TNF,0.12506126254540909,0.017424155633071235,0.13923826842455278,-0.046723155038758735
GNAS,-0.021573840613962485,-0.050090476602920396,-0.14138154292673064,-0.08169880573421082
BMP8B,0.07058477147851065,0.03275116050657941,-0.04802116303913464,0.05098867980584978
LIPH,-0.02032859820417961,-0.014223305001776295,-0.061367911433408036,-0.011744776396360736
CCL28,-0.028594702106788467,-0.021901549822988788,-0.012265994700982871,0.050920466177196796
PTPN11,-0.07439199555360379,-0.009504925486687632,-0.21566471427866152,0.014750419197213097
ADAM12,0.06473633383342588,-0.043396221265893875,0.010692116577173895,0.0513775709045527
EPO,-0.027315026429737786,-0.01488110034225663,,-0.0138311817386525
EDN3,-0.006404579504467718,0.025192515585127386,,-0.025131156517884792
CCL22,,-0.001204066616226393,,0.019405733516485044
CCL2,0.07057232508113916,0.04384239374442043,0.003496263377711482,-0.0011255323938805263
DSCAM,0.0012323907194183832,-0.028357790914109948,-0.09331028790058701,-0.04641450157395158
GPHA2,0.05161697903069405,,,
ANG,0.012887472032212886,-0.0022720517574842743,0.006838847951282112,-0.0013872141194463566
FBLN2,0.006185585304453005,0.02327898088906676,-0.05661871197402865,0.07878559238045271
VTN,-0.029590941557405156,-0.001716022983159722,-0.03222823517309374,0.08516660633394212
VEGFA,-0.10665963689583788,-0.024503677760101154,-0.11886463754771931,-0.03294543653828753
F10,,-0.016316804893221574,,0.044622053121677704
SERPINA1,0.07404808428638193,0.008690116551784758,0.058188924212946656,-0.04972615257402876
VWF,0.06529146148539498,0.05249250639015577,0.0837084599395522,0.08679360684023898
GDNF,-0.03183605732463128,,,
VASP,0.0740081024971918,0.016352396854703237,0.10569848364764924,0.06890058670539449
ADAM15,0.010293192618948165,-0.004379480172851422,0.12741486536427768,0.0753786258850999
WNT2,-0.01615341427806538,,0.10991057225137223,0.11745181843159269
OLFM2,-0.006517479793890606,0.006828087326512403,0.11435505792191526,-0.04158453283570919
MFAP2,0.09636411045783977,0.04222216329784563,0.20134755615268765,0.07025086967349481
HLA-C,0.0582505219941762,0.07237383485950921,0.17944843868859678,-0.02311065699519609
THBS1,0.07949579942505032,0.050023348981090295,0.011234018957749153,0.03502800005057888
HSPA4,-0.0020402476759044967,-0.010754690893170216,0.01179632181039195,-0.03750623255649608
LMAN1,0.013021509434297168,-0.052948854498997056,-0.008720587183375867,-0.01830574592484509
LYPD3,0.04563350186570112,0.08678914859753403,-0.033920908006017894,0.14613065735809824
APOE,-0.013222539421990582,-0.03252532548959428,0.13201951535385834,-0.08787421471391481
SOSTDC1,-0.022039835930667398,-0.027628853478843078,,-0.023065494429765868
ANXA1,0.07245781580092175,-0.0031113512600300496,0.07744432726477465,-0.1093555357955971
WNT2B,-0.02419634574433172,0.010582987019033225,0.034322568558073044,0.027818274159275052
AMH,-0.02873228840790396,-0.021450352809476252,,0.05827706830106466
GDF10,-0.023528212567361356,0.03607919374204573,0.07549954768080709,0.16946818612684278
EFNB3,-0.03624208160615485,-0.015034040635252783,-0.02716590097425597,0.06555165735052215
LTB,-0.030774076457896402,0.018600558243193885,-0.03340735189304817,0.05909130975453726
ANGPT2,0.10807933562299944,-0.04039810257151223,0.051894089523330196,0.06408319344186383
ADAM17,0.08963493215657159,0.018655457744313573,-0.027493404756279694,0.046391515307148884
LRPAP1,-0.0010352476713250795,0.047057027176371495,0.17124713922256224,-0.021339092302874223
NID1,0.05220818345798156,0.014849552948212755,0.1261338434967961,0.1080004487033768
MST1,0.08539584634106792,-0.06695652341790384,-0.055757048501666476,-0.04088672151683927
IL13,,,0.11360864402030728,
DCN,0.05562250581304106,0.02519341235472743,0.061077997586439406,0.03828258067828457
IGFL2,,-0.0017192889385958757,,0.012206274364397952
COL7A1,0.015499401090735264,-0.0002704991615744195,0.03510565212098654,0.048616030674459375
CALR,0.03513230101908881,-0.036428260459657295,0.05577844664718565,-0.0031402152717388315
PIGA,-0.0046663172164062815,-0.021046901527708616,-0.038329876821173885,0.012796094806004202
CD200,-0.02277449399649142,0.03108149343187147,0.04343058980732171,0.022969280727578673
GRP,-0.0103069187884921,0.06603304829374002,,-0.016411589416462775
CDH1,0.06727041072118005,-0.029875937057395437,0.04053626168691748,-0.027829136342840483
LPL,-0.002326390712613101,0.005376379928998045,-0.10465926847709621,-0.0679024928160564
SEMA5A,0.008392765773139285,-0.020926315950121052,0.05997072755124939,-0.018427931101194093
SEMA7A,-0.003958439637367567,-0.061715657412282805,0.10262824773836983,0.07762601337458216
SEMA4G,-0.011067197812013643,-0.02852340928319526,0.03347303958385075,-0.03511072629706514
SEMA3B,0.04600021702802277,-0.008372933803153992,-0.016269911029740007,-0.09697515341651108
RPH3A,-0.020536359868562594,0.03494314279396663,0.073088543931944,-0.019229028609725057
JAG2,0.027057744355988747,-0.01828832737504318,0.07068753230686597,0.0744753688924077
CGN,0.017081467948741727,-0.017319696178141646,0.12922292059662308,-0.03896739138632379
GDF15,0.0025329334749723403,-0.031865293716917036,0.024995518375082192,-0.040019662802969556
SEMA4F,0.013882497128951992,0.032597076536784585,-0.05271061404890708,0.02753705083786126
NXPH1,0.020538197377514254,-0.002825537585266558,0.19259944390773534,-0.05102159851370581
ARF1,0.039743027452832355,0.02194577629479161,-0.002485350810258058,0.02362353850602816
DSC3,-0.017146562886383138,,,0.1662618969127876
EBI3,0.0534327217059001,0.02869614644542119,0.09477056107483614,0.008390051704793832
TIMP1,0.05563826471330514,0.0010189974896534595,0.0878109098529424,0.10462909681449291
SEMA3C,-0.021373169888468744,-0.02369422773176306,0.16420043316836913,0.004486459468738805
GNRH2,,,,-0.014987974991007319
GAS6,-0.004711828392915918,0.036720839780737244,0.06568249592250178,0.02941904272615608
MEPE,0.0959825069293931,-0.019449741165312697,,0.13679118618861336
SERPINE1,0.05655369948137537,-0.008685852962417055,-0.04273315013124757,0.03434701546750684
RSPO2,-0.046277485468864135,-0.03521177541519712,,-0.010670788380186447
SHBG,0.03766667630650046,-0.0202696281050035,-0.030318016072849605,-0.028997868634268478
LGALS3BP,0.043261002396675706,0.040709419781125675,0.06233890449639822,-0.0421447652562967
LAMB1,0.11155919091704003,0.005936077439860478,0.09037533221700099,0.07775610790331537
SPTBN2,0.061514730108596906,0.002517400947182997,0.012487615378718165,-0.010728201616999508
COL1A2,0.09782144882619445,-0.01857668478632549,0.10143384392873409,0.09524667530479373
DEFB1,,-0.015716913097336378,,-0.02962009821866316
CEACAM16,,,0.07296693080988476,
SCT,,-0.014445779959072303,,
WNT11,-0.024576593163291093,,,0.003634337048806439
LGALS1,0.004219673675643319,0.012404116268529441,0.0006313759768590332,0.06836221754205103
BCAN,-0.004213934679575986,0.01961374150214001,0.011330970574258574,-0.041350934756012606
ANOS1,-0.014335936153933497,-0.024327013437037477,0.03412938108295382,-0.05665609370182475
EDA,0.020672899431779756,0.03876223324706615,-0.014073686699184112,-0.03955814574826822
FGF22,-0.025585314718745783,,,-0.026507997808510098
SHANK1,-0.0245765915855042,-0.021144620349991754,,-0.024658215799798634
RAET1G,,,,-0.017245995421665432
TGFB1,0.1332846472429343,-0.017634961232991225,0.06212722007547824,0.07538722092811602
MSTN,-0.04459908901816521,-0.015867009218474146,0.049492879614169094,-0.03335387468263521
WNT4,-0.016559653585940564,-0.022197650051417224,,-0.0018228311184791748
TNFSF4,-0.0014435476242800024,-0.02252455243544186,0.07718953477917549,0.0392340172585906
NTN1,0.032029318693470726,-0.04203556954056109,0.02619978699781098,-0.061375019299957326
CXCL12,0.03097344975319394,0.03445599695509217,0.020226411476618137,0.05992764476229682
GNRH1,-0.01259032224007713,-0.03350427029293361,0.16045196978171264,0.03222485570396246
RIMS1,-0.026791319217043152,0.007885606260321781,,-0.02982528992364605
FGF14,0.0028746493933190704,0.01701998357929399,0.0025606145197615937,-0.021613969608164377
IGF1,0.025528627765636892,-0.037608180069001386,0.14082044568257124,0.025953089144106076
TNFSF10,0.07856294103691797,0.04795396000075678,-0.050066201108906604,0.044120014241130635
GDF5,0.001437072247771573,,,-0.019678570412301397
RGMA,-0.030590455413500344,-0.030868037148277457,0.0252907843290529,-0.0177237799642472
WNT16,-0.03960464026711089,-0.013553784031951241,,-0.032402265631164086
CX3CL1,0.027155847547853017,-0.0007745325068640632,0.05269403041343007,0.03845542194065584
FGF1,0.012595881227628926,-0.040239935529398384,0.041999682303232845,-0.017628422320755302
ALOX5AP,0.09268336238485252,0.05079931927448844,0.0810579546236474,-0.09945785800798804
IL1RN,-0.03125871545523481,-0.03172689144322503,-0.045917015979591615,-0.03233016003447089
NPW,,0.007365904496712463,0.03941783433021755,-0.03483746562123751
CXCL9,0.01958779068710704,0.03948749454648918,,0.042535317163991795
ANGPTL4,0.0188178743013732,-0.0028618195017707016,0.0702086149739217,0.005356977461078283
UCN2,,-0.022635116419321488,0.0364587433063889,
OBP2A,,,-0.013052293630454306,0.11578852925835181
COL4A3,-0.033274348728084005,0.048092856712527485,,0.05907790332408368
NRG3,0.04559451358393411,0.09266814433662789,,-0.016468530523645376
IL23A,-0.0010020181487901982,,-0.03144549906746987,-0.022427509432103705
COLQ,-0.03570636467341382,0.04797030533075502,0.10542746573931809,0.018454311550247085
TNFSF12,0.07343435999768438,0.005339245654811047,0.02328034884369773,0.0001419567164530784
DKK2,0.03237171463142804,-0.023206638287288334,,0.07384792436620194
FYN,-0.021279527959517652,-0.09862611535177582,0.023310231211279685,-0.051857055143394074
ACE,0.06851886508374619,0.012716950257773538,0.08681310608072708,0.06684716754823224
IL18,0.02877772079363932,-0.02607511951269995,-0.023605916667820845,-0.05242559732262117
CCL27,0.05840983258325478,0.012577427184079991,-0.004408184009907448,-0.015122487723461048
SERPING1,0.05658525984205256,0.05980222520096782,0.11138064215991572,-0.04404103355460694
AZGP1,0.0069899857866673664,0.06585114357107989,0.06460004903567898,-0.04737114885224967
INHA,-0.02457726020570784,-0.026410739399106944,-0.02445414179884458,-0.03023245338147269
SEMA3G,0.09340305619623947,-0.005273347809163804,0.20567276387953032,0.015885363427683694
COL6A1,0.04599215296362178,-0.0703179297181521,0.02741250598174505,0.0904454227950749
FGF17,0.002551614349546867,-0.015978775952048916,,-0.014801078417171135
TNFSF8,,-0.01853146963657916,0.08366479935474175,0.062025184324387694
FGF20,0.059997503703565234,-0.014364957225354164,,-0.025481085520800795
ICAM3,0.02962902021402803,-0.009693960593274669,-0.02573245842940956,0.07272199300540952
LAMA4,0.06553003284445719,-0.0020297174070095765,0.08738593620354936,0.06287006409362193
DLL4,0.05783378050667071,0.005608050256764704,0.0678952994598027,0.05632889245891054
