,UKF266,UKF269,UKF334
IGFL3,,-0.014513712872599433,
BMP1,0.027763634863096014,-0.11574257895772296,-0.12586135234751664
NDP,-0.023325311024540312,-0.042846845887198434,0.0015952732649436579
TNFSF18,-0.017104137647365215,-0.02155242790220985,
IL36G,,,-0.014145037760066835
RTN4,0.06931580718288025,0.11364169705386298,0.1405749633675734
HEBP1,0.008453003098539155,-0.014345991021037686,-0.025389522148884982
WNT7B,-0.0024224729242922362,0.09589410509398555,-0.015547026592260694
PTMA,-0.0009829878029902414,0.06717738310296525,-0.1630035775402404
CEACAM1,,-0.028361767584800926,
PDAP1,-0.03750468133512113,-0.07511377961770459,-0.07296428450330707
QDPR,0.0373201918346862,0.0012255850547762941,0.07122116937082763
POMC,0.060397851856180754,-0.0023836335223965284,-0.017833821584597776
CCL17,,,-0.012921893571306907
VEGFD,,0.05402645960104782,-0.013848793574530777
TNFSF13,-0.01658744539355308,,
WNT5A,0.0039025095475435177,-0.039234442184549204,-0.01813578199421661
CXCL8,-0.0073276501118704805,0.021939088919887894,-0.041638023231138646
GRN,-0.051846576157072284,-0.09803181973190933,0.043953637127918506
MIA,0.018535586681192602,-0.0313863600273171,-0.018966557456741848
COL4A4,-0.01578222145173028,-0.01430218675318308,-0.01839826437522113
TAC1,0.06262263110680848,0.03566883406726216,0.22879021234799313
RARRES2,-0.029629253809649127,-0.0860448991745032,-0.07277293494856052
FGF7,0.03287559985568361,-0.04075905461976387,-0.012679409791677589
HBEGF,0.03580241799871302,-0.022815189297242276,-0.061241362574515366
CSF3,,0.06232314215083282,
PI3,,-0.01703819924137158,
PCSK1N,0.023247922877896277,0.0358260698680761,0.15019397530907247
NTS,0.07890711944093504,-0.018598357854469283,
SFRP1,0.04359467470580184,-0.029959836256089428,-0.005621730728704521
MICA,0.06355935267923922,-0.05258874327857177,-0.07368137657524998
TG,-0.02223862745725978,-0.018262292251312255,-0.019410507461260624
ADA,0.08591541169892372,-0.07027487730546861,-0.0031681030754663535
LAMC3,-0.013466983840442294,-0.039639187827417474,0.026022523705269286
NGF,-0.02122161537269473,,
TNFSF15,-0.011705890289880819,,
HMGB1,-0.01101631718050777,-0.0951716270927304,0.06081826005306858
ITGB3BP,0.03272955477877708,-0.009821169008948614,-0.03329736439071179
AANAT,,0.07128667120179288,-0.01733348423343786
RELN,0.05449521005497158,0.012840356577679778,0.08778897893113373
IL15,0.021354327364074024,-0.03560206740021259,-0.01607600548590459
UTS2,,-0.035730972356373306,
BSG,0.09600172418616888,0.09040507875936278,-0.09867548615099574
ADAMTS3,0.02372756230146768,-0.08742161006036722,-0.026713132709902422
CD34,0.011672639112269225,-0.016739370620593868,0.011055896327569426
CCL23,,-0.015530357626379224,
PLAT,-0.014352279532397134,-0.06244589448465164,-0.06000734624173769
LTA,,,-0.016076007470334212
CKLF,-0.048715114794904674,-0.08514320532664732,-0.116341173881115
CD24,0.04829529510308073,-0.007161684814616795,0.011591709980542651
HSP90AA1,0.045595436145011735,0.08656277636838061,0.13723409180834795
BMP4,-0.004796816248757672,-0.0005143355760340117,0.03644814388038065
SCGB3A1,-0.02340526558090419,,-0.011217625416491768
IGFBP4,0.013060248971772232,0.004503203245194393,-0.07345925003189867
RSPO4,,,-0.02229995323661281
LEFTY2,0.036850084207713366,-0.03753157861594953,-0.01984565169115456
ANGPTL2,-0.00012705506687445584,-0.06557696716567187,-0.09926749090084541
LRIG2,0.046193561334562656,-0.04912720215698711,-0.01559781387677706
ICOSLG,0.0198475296775744,-0.020869433047487205,-0.04966068722567639
WIF1,0.02878551686305023,0.1399382529659383,0.20885133791916832
NPPC,0.022542201618811916,-0.03674930309015509,-0.08999440878024548
LYZ,-0.02291387057431868,-0.05171780396673555,-0.03669778073604124
SPTAN1,0.06095761537137929,0.05582264299605246,0.1480157663535554
LIPC,-0.02843326487515078,-0.035698681562406166,0.03175841325826156
COL8A1,-0.01715331617166637,-0.04786819455885895,-0.09393476879884965
GSTM2,-0.01550491923534622,0.006802044042732854,-0.04467300414391282
SPX,-0.012509410056518878,0.07722399938745429,0.10074755796910784
MFGE8,-0.02146831838514534,-0.02682601752482392,-0.04408596138748447
TGFA,-3.750788583035864e-05,-0.059878392160201147,0.021376647702332312
SLIT2,0.04499479371313836,0.04989040904220629,0.2742866416591294
PLTP,0.008189167383531272,-0.08358483014678364,0.018556320960954678
APOD,-0.0036732059808379162,-0.08556845113443633,0.08857397092266284
B2M,-0.02869383613278444,-0.08520593822679487,-0.1559019271506722
OMG,-0.02028014591589341,0.02455235050044311,0.1073798785621491
CXCL3,,0.02621809830308842,-0.01157763652478698
CXCL10,0.15081183020042696,-0.07567463765698103,-0.01839826553753841
RSPO3,0.09700577171005788,-0.005347328964760636,0.01540450097034099
CORT,0.13650638911924753,0.03666791575840174,0.0961105433721737
NCAN,-0.029077999660961,-0.06053130846867468,-0.10029541865594956
PRG4,,-0.019415164550808547,-0.014145037760066835
ZG16B,,0.055610002425430204,
TGM2,0.02480721840770788,-0.05894922793547982,0.044319372568373996
VEGFC,-0.02736389136739271,0.0366958370172271,-0.014435574853420091
WNT6,-0.018806312728250358,0.06441082265104285,-0.012598640779904172
NRG4,-0.023022403343743992,-0.024182819112319256,-0.016840781820491604
COL9A1,0.0015055588942024223,-0.022398227393848467,0.07127307667795882
GDF11,-0.02973396974460928,-0.02802617506518763,-0.09758001589239143
SORBS1,0.02440290058839717,0.0004297607353434833,0.049900805352418115
DLL1,-0.00414018086794312,0.0033221191020466837,-0.04922079726646572
TLN1,-0.0536662005498174,-0.09629751978017873,-0.09396227672107244
COL2A1,-0.020374299343825328,-0.017920447095895718,0.016565692111167006
SHH,-0.022238629834650653,-0.014087648865565976,-0.011217624436001473
PON2,-0.011583395438251648,-0.12167135012743713,-0.07741715053483818
ICAM5,0.048423580565834734,0.12897088207606466,0.025178164782082554
HPX,0.12091116255474106,-0.010600736173346946,-0.028512962484406892
SFRP2,0.01669661298808167,0.17092784991857804,-0.006618801614854366
CFC1,0.017122406954287784,,
HP,,-0.015079001091549757,-0.03918258394527793
CXCL2,-0.016610573210621607,-0.02083670721279829,-0.022202374853084766
NPPB,,,-0.014435575903360845
CCK,0.029765048625869407,0.1188345910436189,0.16073012095596612
SEMA6A,-0.04464927152209466,-0.07640332257325651,-0.11110660657874896
IRAK4,-0.04069317299667545,-0.055583935427554035,-0.06614495654423277
GSTP1,-0.051428029903106375,-0.06821003864234652,-0.11981200328747628
VCAM1,0.013407543660691624,-0.08608253272828012,0.012146376853469044
NXPH3,-0.0054427989073559885,0.010764616694850801,0.0927264524721118
MTMR4,0.04308003469950193,0.02609967289959092,-0.008505646081692643
LAMC2,-0.025767691009539052,,
IL10,,-0.023515627792220085,-0.012921892748787982
SEMA4D,0.03403362347242764,-0.0020590291404925525,0.029846051843001552
TRH,0.06957770115877285,-0.025532626430315526,-0.03698059959113665
SEMA6D,-0.032705717775883124,-0.03278307102057648,-0.02904200289234519
PDCD1LG2,-0.01809537821566894,-0.023253550303611592,-0.022104432404837112
SPINT1,-0.02340527273239006,-0.026103078526864464,-0.018966556710615062
CTHRC1,-0.022152047738001886,-0.027179329722361898,-0.049609991854874254
PODXL,-0.051665776318643226,-0.07232050026304578,0.04140084942761402
JAM3,-0.02060457472578905,-0.08154536786568224,-0.10205492380683555
TGFB2,0.025101516519574957,-0.054487870349710255,-0.027392775515974355
COL18A1,-0.01526298357024553,-0.08684687718283658,-0.041056301487300974
NODAL,0.04162382908664833,-0.012653093351159933,-0.019845649471200547
INHBB,0.007922950921475781,0.018867012457259035,-0.10638491655350078
LCN1,,0.009216844395131494,
ARF4,0.025010017227461122,-0.08752868649808883,-0.11933271522568498
CXCL14,-0.029242135977894775,0.08163940525886736,0.0656282944722315
LIF,-0.02282877578135441,-0.05032408928419627,-0.02390704498197308
IL17B,,0.033826837098432955,
MATN1,0.14637514572015448,-0.016487884899011835,-0.011753676533670605
ADAM28,0.016452613210804587,-0.03739748645383456,-0.00813271591502352
TCN2,-0.014153964665627725,-0.0372689983365475,-0.004707605485010953
THPO,0.07776676136624304,-0.0320875834712523,0.04495910308560728
CUBN,0.06198636653614067,-0.04013940230552167,-0.034379625730125415
TIMP3,-0.0036118813221842514,-0.06154990626619056,0.072430203577208
PIGF,0.01123873476648598,-0.06585202164525811,-0.029630166932257097
CRH,-0.018572186394108656,0.07183334142001713,-0.016076004004570283
BDNF,0.025952890907935438,0.09123040856597103,-0.013237660076693955
CCL5,0.026375036216379894,-0.013340101348504675,0.06971528833935547
GAD1,0.04795255694973062,0.06610467222301242,0.21424976218946906
COL14A1,0.05218276471755848,0.027902977747296664,-0.039374627739138274
HLA-A,-0.03447187655717192,-0.09846776944424152,-0.12929974505251401
FGF18,-0.011471801135429853,,
ADM,-0.02168973480527942,-0.014583864757880257,-0.12384345288867432
GNAI2,-0.023614410563046202,-0.09515591154051796,-0.07227091492702915
HDC,,-0.051472029453798564,
COL11A1,-0.058615789035495976,-0.028591613170025964,0.00916839406371146
NUCB2,0.05058029196803061,0.026630593151612546,-0.03312064275194206
CXCL1,,-0.007717836079125687,-0.01594528019827674
VCAN,-0.016490453615955677,-0.06350158503077476,-0.12826743495121978
MMP7,0.057359437467881864,-0.011478852283633755,-0.01816650661492959
PTPN6,0.0025429566788720648,-0.05204320489976166,-0.004691850106694217
PTGS2,0.09448448080216337,0.11456328015075883,0.04018487508014552
CD58,0.004093921542269017,-0.07639466022842556,-0.054892997763333
TNFSF14,,-0.023917875681020252,
CNTN4,0.022294911974966972,0.04169136838869972,0.03508181132055428
MFNG,0.053349296079991476,-0.019601938032705792,0.04936005028117072
ICAM1,-0.03708757157438124,-0.053892142443264866,-0.05368524947538698
PROS1,-0.016029697831277764,-0.05368993724465946,0.06521125642500288
CLCF1,-0.021221620822972454,0.033081885826628604,-0.03500310049066526
PSAP,0.021869990549225896,0.04969740668058798,0.1544182601598603
EFEMP1,-0.006672886330880382,-0.053278082255922586,-0.12297577502653169
C1QTNF1,0.0013765967222816532,-0.021805675313973566,-0.032211065353703765
ALB,0.028734011428010475,0.10062262032335391,-0.025429061687506922
EFNA3,0.07916907211617928,0.09510779750540548,0.04451218885864038
DRAXIN,0.04141021134332844,-0.023295385275033352,-0.06956398470852822
NPTX2,0.042763532442576385,0.13539716019384063,-0.06900283474301953
FGF11,-0.039837864139083724,-0.06181363552811481,-0.07241074811085485
