,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.02189395695403586,,,,,,,,,,,-0.019315283298443512,,,0.09678450124729251,
BMP1,0.019185819525584614,0.08519299697846847,0.06533988354193493,0.02052021873872695,-0.019881394262469293,-0.04220593005488903,0.01393986170510508,0.029323493857646047,0.20224709979952413,0.06167206219151455,0.11516125735416408,0.04129019012628764,0.07782204349453949,0.0036780240459986205,-0.07804807652039496,-0.004874181183805632,0.019470071146012815,0.03355645378478199,0.02436832744778448,0.027765893715820722,0.002272698732163634,0.040688611727770344,0.035402916096796196,0.06323214656197888
NDP,0.05458853078091429,0.1273163413904586,0.009895289107233404,0.050341985278752284,-0.01153048253002697,-0.011648940728204712,-0.010229758954128478,-0.00921069298146818,-0.03467071478276721,-0.033291757881032884,0.023848376002369782,0.0929705462260369,0.04877532791408578,0.09232469037274474,-0.03447734377267484,-0.028472567177666955,0.0435798202126138,0.007420225926055672,0.1310022086521449,-0.00432041523862163,-0.017377223157117216,-0.0889582858347087,0.13048069776833982,0.005903068694081287
TNFSF18,-0.025387503384223825,0.009459053550756354,-0.049487777352275567,-0.037760831387759576,,,,-0.013633034120558581,-0.010292557874437941,0.031460580645630266,,,,-0.05751008081964699,,-0.03608013757573184,,,,0.008654541094446954,,-0.03264738052690409,0.05971015879404289,0.076321516513881
IL36G,,,,,,,,,,,,,0.014366011051527424,,,,,,,,,,,
RTN4,-0.026579698577613144,-0.044373432804588546,0.03865652873115942,0.018176836350252582,0.005156082758807629,0.0052226088686080354,-0.015924620334956546,-0.0011995373028264365,-0.19321949336842695,-0.041581218562023056,-0.07105493656828214,-0.01956949019129017,-0.025994910432618288,0.15554050011746764,0.009558819521091215,0.022685880462261315,0.015131820621479235,0.05005941392373877,-0.025617457564492407,-0.026444013834209964,-0.002266517275181071,0.1183431905972667,-0.046652322401499836,-0.16575476841349585
HEBP1,-0.025681185998702255,0.08179363078527457,0.04865977797340353,0.06348575457138982,-0.03933700756309522,0.018276068680606418,0.012661561549051162,0.03966695222119001,0.09598163641319343,0.011939211535288706,0.1372180390266915,0.028870540726051185,0.03494264474816245,0.02539944722519739,0.048964535046846766,-0.03534145496402202,-0.10950654590712243,0.07985749331780696,0.05006255210489204,-0.0018249156589040972,0.07985317023467783,0.047042077859162854,0.1259945813302139,-0.02950181145750027
WNT7B,-0.022365595322783476,-0.02216803120109883,-0.011630795954221554,-0.023455857919259037,0.020728034066220823,-0.04810252692853438,-0.04078129671785294,0.0687152850240657,-0.008629371017539487,-0.04696990142729544,,-0.037976427229330006,-0.021500893302584978,0.10206122816099367,0.0345739273498386,,-0.044746443569134854,-0.006420901429265728,-0.01506090580481604,0.005333963974803085,0.02735693360036577,0.08637709814290026,-0.01482206263545481,0.03714395571246159
PTMA,-0.038354411252910205,-0.1359847592749172,0.011483821309576949,0.025133899654544878,0.09324272650634216,-0.04307989500772226,0.051893981027082044,0.029082791480408342,-0.11916829914586251,-0.06664903607699434,0.13906486821613406,0.10945917369198299,0.03516529968781874,-0.06208579379643556,0.011015825527033089,0.1265507911103982,0.018059975551745308,-0.034055622246369904,0.014869923179910989,0.0022576001343060197,0.04051544572516891,0.07332550197188269,-0.09340419945783987,0.02307208461218361
FASLG,0.08304393243695977,,,,,,,,,,,,,,,,,,,,,,0.07926362816139527,
