,MGH258,UKF251,UKF259,UKF275,UKF334,ZH1007inf,ZH1019T1
CXCL12,-0.05999124365916994,-0.02408902693382041,-0.0349986458671049,-0.0026283144347105185,-0.03443354466655862,-0.03857835436579837,0.024663556939719857
MMP9,-0.04846008906691012,-0.0109664786776792,-0.01764343870311832,-0.01440528139238545,-0.00711093147870414,-0.04180674814126031,0.09943717355395977
TNFSF14,-0.001519607303823385,-0.016505134898404213,-0.006127566336178858,0.024191055392732447,,-0.03588263610188685,
HBEGF,-0.0013069527999156896,0.03456510868736012,0.014771638586271226,-0.022804171348477856,0.06484331818816609,0.030673481592725475,0.006993463187550746
NUCB2,-0.04751429461525718,0.06203169768577151,0.060806774230223175,0.0034092399343773816,0.05895825408824981,-0.06367760801243233,0.09644065892826253
VCAN,0.11512341676884026,0.023051882911910463,-0.011745389152033709,0.01579618827055693,0.03550050329904158,-0.02237159495422798,-0.05771580169410539
VEGFC,0.06725662681471821,-0.01694465158546525,0.08943379711828298,0.01594742655313967,-0.029197113124466673,-0.012565519595266148,0.05481005296245122
LMAN1,0.0360718657416823,0.019651888337395496,-0.044114104141467825,0.014504020617206945,0.05758168778617849,0.02999689202299652,-0.026198517440317166
IRAK4,0.05416838026370299,-0.023701827777843576,-0.0015275882652893184,-0.011316188456212914,0.10265239120517596,0.04040993580302944,0.02145768521407996
MICB,-0.04391277975639401,0.07277986471954426,0.0025087177851907463,-0.013755645230722778,0.06574397007749905,0.013760549693928367,-0.022101233523018054
COL1A2,0.008608654644286066,0.021717579297133416,-0.020208064938488247,0.02571989794209254,0.0015200217454897664,-0.05530267198942964,0.0013120392763284554
ICOSLG,-0.0354986229207021,0.07980703331282445,-0.030140073551384695,0.031965755174135274,0.037631954494051746,-0.019974745524780225,0.06945335017704274
GNAS,0.0635709727154204,0.042989883976699006,-0.047612849208290065,-0.017853644729372935,0.17791402276392163,0.08536909756528374,0.002941708842763479
C4B,,-0.01277996206904574,-0.017449662903811308,-0.01133309485744785,-0.024393322133359614,-0.02936695449748861,
COL2A1,0.03236652737310494,,,,-0.02377276066750891,,
GSTM2,0.024825347648318973,0.0037629601384623216,-0.0007700090846694371,-0.01946058180651778,-0.009451018325287325,-0.013122677300248879,0.08590921911203034
NLGN1,0.060986345361039446,0.05601760586397707,-0.012435143492296014,0.0005459974833861151,-0.035751821665781225,0.04903423877822908,0.05444756956090809
SCGB3A2,,,,,0.09312455182132172,0.038164703217226294,
LEFTY2,-0.025425563156913203,-0.012203962492385409,-0.030535633300801564,0.06146661962464198,-0.04013942938463047,0.025506343412318482,
ACE,0.003660355970758134,0.061705014003682786,-0.026532373383532162,-0.01308414711568044,-0.02095460317450481,-0.04064897753522961,0.003873836660438286
RPH3A,0.09705107465889752,-0.028223474519747004,-0.034893742879644536,0.018981106826957268,-0.0436248804944142,0.12584902967728617,
NCAM1,0.05480012250412793,-0.025072805740293944,-0.006178654931943791,0.020778152787955157,0.03783382769320599,-0.02844643471752447,0.017805103579510376
EFNB2,-0.046332311650930706,0.07592481929321361,-0.03125141617383017,0.06111338584803043,-0.02819402208368323,0.06952347130886312,0.04665475155165986
ICAM5,,-0.01570924095177265,-0.01726938478761272,0.03696381459924993,-0.036055665402593785,,
CCL5,0.02205820205139759,-0.02032523370469295,0.01316318133343255,-0.011648175095582115,-0.010239170754665477,0.02324359341821477,0.12432258165418034
PSPN,-0.014043090000682577,0.0005165002413423453,-0.028032797564915456,-0.0227388300333456,0.029669569694162658,0.04855092296621002,0.07529692547492409
PENK,-0.020986430126567795,-0.020521077108298157,0.04156273422209034,-0.041914305216115715,-0.04185072652398461,0.05018429825185135,
EGF,0.10005471518840914,-0.0030670812985347357,-0.004667692415662552,0.006396238109964291,0.03287973343313081,-0.0273175883782255,0.23518196135288513
SERPINC1,,,,-0.01012023534177508,,,
UTS2B,0.002009769434180342,-0.013196372796037973,-0.012976962079684915,0.01916722431736315,,,0.01952420544932504
F10,,-0.01582517381240415,,0.04819529177962586,,-0.027738384450172897,-0.017004003866774368
FN1,0.02228503997049293,-0.008043684231392303,-0.05737398196222825,-0.008528099402613358,0.02358365021235241,-0.029382713324896018,0.04182685854602606
FGF2,0.003915612404300252,0.09515443301070867,-0.008178332780869673,-0.019646652376623757,0.07406267609381761,0.04825499655338746,0.07597343688861204
GDF9,-0.02618057699710565,0.017383826968130567,-0.008264994531716963,0.03550060889284437,0.013048104743818935,0.1096207014545572,-0.06756999044196069
CSF1,0.08554072547410818,-0.031932133719150164,-0.021207998446828177,0.00878997677450025,0.03808263889058896,0.028808273672373794,-0.021529348276093582
GZMB,-0.007388271491459374,-0.01112833965172396,0.17032367805502135,-0.021474829004859548,,,
WNT11,,,0.016649501014039093,,,,
GDNF,,,0.009787561627508434,,-0.004135057410342817,,0.03444956645511305
FASLG,0.061439696461132544,,,,,,
SHBG,0.011665635638534188,-0.018408410257796767,-0.007039693969615181,-0.01736999701271447,0.07808228859439685,0.07642204788779826,-0.01779759394626398
EFNA5,0.007945845623711496,-0.021509667486961623,-0.0005851790100115263,0.0035232648079424837,-0.011689416151069991,0.18692139637860428,0.027790143144530613
THBS1,-0.04555289073830253,0.0956401036035401,-0.036188828114857505,-0.04123075798216347,0.013944105424840692,0.04909949779589286,0.040950146389290745
PODXL,-0.008623052757122784,0.005561064676684984,0.035545235652537525,-0.009188861794236758,-0.0094987769802998,0.07374806102064972,-0.008740463193456118
LCN2,,,0.022389574184961968,,,,
C5,-0.027130177739592563,-0.03215543211381404,0.025096484483248305,0.028283284922218984,0.017908937155533978,-0.010981234150538451,-0.008108975881935973
DLK1,,,0.07300216626120563,0.011730939425207807,,0.12739045114100142,
CXCL5,-0.02122522951817376,-0.014136477502971825,-0.009929439556154608,-0.011523543030438657,,-0.014095168983939784,
BCAN,0.1017491428455027,0.018247505404265955,-0.022366565190341907,-0.010008376244807111,-0.011508795407960263,-0.02027560111928175,-0.012847498692661519
RELN,0.04274976243238582,-0.020296000286567924,0.042878654635769405,-0.02409274281182769,-0.01318772514108672,,-0.012391873744334831
COL4A3,,0.02134132292190694,0.005441923459959545,-0.0169743506170152,0.08135528391563936,,
GNB3,0.015929915412719844,-0.013413204796892626,0.048941305231408494,-0.033355054426764306,0.04892005049663624,-0.013041748098606276,-0.059185078087873086
PYY,,,,-0.011617671125441029,-0.023416702762618525,,
MSTN,0.032848391691582594,-0.015476679814978099,0.05852801765971337,-0.022124806213915365,0.08245587375063707,-0.00029327991313269985,-0.004001087711868478
COL18A1,0.0021397631068213875,0.015041831861319662,-0.019109359823173695,-0.022414115689333765,0.024190003876198688,-0.060995550201796214,0.012564476316606227
FABP5,0.04118656141649346,-0.019557127565386655,-0.019552416670952602,0.0353091318623957,0.08253602431272826,0.14854668004175475,-0.0309743712700184
TGFB3,0.05027621249297618,-0.015149922215324097,0.05289957815344371,0.004976527594504289,0.0163529843049523,-0.04779551210760973,0.05348888886641258
BSG,0.07474613680424537,0.022606920378718528,0.0050626089186278644,0.009678521090220332,0.14372430402728298,0.07023867200071102,0.09103253103700518
TDGF1,,,,-0.009458962297779554,,,
S100A10,-0.06346151758651082,-0.046621984972968565,0.03208762374964225,-0.027823462576876293,0.09455682010407541,-0.006735553600244598,0.04744716974352871
PLAT,0.04686310812687537,-0.002531130581461934,0.024248815372130507,0.0012288824686857505,0.036851299971328494,-0.029082411510917273,0.046160055738622835
SFTPD,,-0.0184084115345756,,0.047441055368627846,-0.016095522297533967,-0.03452741208726236,0.04100596804904407
EPO,,,-0.015662418533193972,-0.008626675005963357,0.031642953856503314,,-0.04693072888901526
FGF7,0.0263893431114075,-0.01948973928325289,-0.016745514796599605,-0.018225943346819446,0.035664576499689814,0.04274376914350897,0.001813243825774177
CGN,-0.03856553327303138,-0.016615998748336934,-0.010927493774614157,0.012203310268623509,0.011972117037594092,-0.028924427249673635,-0.04005191620318007
FGF13,0.015374275643080151,0.022850525105185895,-0.012627388037698951,0.014321238251125286,-0.0607611105398805,0.0778629528002536,
CXCL13,,0.12078038560137347,,,,,
ACTR2,-0.07533654826987118,0.023713755997350053,0.0058687762174452415,0.020256646300490868,-0.028898038654742653,-0.09321885116971844,-0.016308117248031412
SLIT2,-0.02642789138589366,0.051999495141764426,0.02953610776690405,0.02443249868428692,-0.06843776884974401,0.003538780551059599,0.03353948285854778
LAMA5,-0.024053853114532897,-0.0319516379885673,-0.0516984180185479,0.014584263751886144,0.12245077042661848,0.02367320335984767,0.0018648888064704701
TIMP1,0.038541736745258404,-0.009946581651451562,0.003095092402455022,-0.007007422478603578,0.037839200095830125,0.025010905143393592,0.06159522136301033
PLTP,0.010608763265866912,-0.045026019531594616,-0.011085879623359376,0.036360676564549464,0.0160394417128195,0.027313065055717626,0.04675279476799146
TNFSF15,,,-0.011873406600778635,,,-0.032766242589858684,0.046259879054057075
PRND,-0.020986434484289714,,,,,,0.05012821751385122
NPW,,,-0.014537458221658943,-0.01161767159854909,-0.02801030006530138,-0.03487041014419854,0.010064487516395638
SHANK1,-0.026427893500323214,-0.012055898491443588,-0.021147162143092382,0.07733046714657023,-0.021159359973285573,,
PTHLH,0.07273921985558103,-0.0215976318492855,0.039858060491919756,-0.03132533441029126,0.05597393706302965,0.023491439931993412,0.08202173813110851
SYK,-0.02919089407079714,0.04941001198079085,0.01136996695506441,0.01320775069309296,0.06185201559792995,-0.05088927247721964,0.03217941079627757
CD160,,-0.012638286194615407,,,,,
FARP2,0.09386567419712975,0.03375249765642564,-0.031999479975840975,-0.030928169213811505,0.0584579264091905,0.0640889370630674,-0.017885296305872364
P4HB,-0.00460061873090923,0.029355311230593494,-0.00765797342212809,-0.03136565347914969,0.026629608993145957,0.05222457389785439,-0.06188791403470027
TAC3,,-0.002754494333435658,-0.021147160783629333,0.013532021182582758,-0.019229771134129287,,
C1QA,-0.04917610351153399,-0.046806346673212366,0.008665958885175129,0.00020272966974688606,-0.03972216683136956,-0.0053936836116764515,-0.09388190103234939
EDN3,0.15372953320225216,0.050037445718254164,0.040049888085711326,0.006884757180357183,-0.02890468793761865,,
AANAT,,,-0.010803586824729884,-0.010942904265685203,0.051976911311350675,,
GDF15,0.047059379456269035,-0.019102751716850996,0.05902581342555498,-0.011392454288834116,0.14684634763478152,0.02618079898208843,0.04551604227473672
LRPAP1,0.09204489224086422,-0.007064167829848305,-0.0050948077480694725,0.0071100844515547485,0.10380361518826667,0.006994825641002776,-0.0748975599891143
LAMA3,,-0.01559251990943117,-0.019003739086437193,-0.019717997858661088,0.04382188071369799,,-0.02263256506484471
VCL,0.02166566633191148,0.0455567825092188,-0.030327860305935005,0.011678580242464891,0.005123058711083591,-0.09240496751217218,-0.03484558406601966
COL5A2,0.016257274518627466,0.020564132381738053,-0.021283778244663463,-0.002518374603263989,0.07224475658152014,0.002312093304913785,-0.04508967526570003
DKK1,-0.02098643709892417,,,-0.029099179861920847,,0.07367543760948445,0.03695842338919036
POMC,0.04677584284135466,-0.021421404630910947,0.020930161952755884,0.08687950103633368,-0.029510414216245794,0.11874187313574357,-0.03771377297645675
CD34,0.027298134872956847,-0.02499837269079734,0.0088360259978677,-0.026983422733607626,-0.03083299485846343,-0.03244184676823381,0.05017216956144868
SPON2,0.08103007585489197,0.0070718693219879196,0.022738701519902253,-0.04126971163547876,-0.013704029248996765,-0.009591863398461438,0.047942914488435004
THPO,,,-0.008882440977532751,-0.00442060557595838,-0.02377276043993916,,0.04457166231888818
SFRP1,0.010330062062314564,0.033653544234536675,-0.013666065455924574,-0.004342055544302535,-0.020381939639110065,0.014349636091658185,0.06303694707471783
ARPC5,0.011502904407267086,-0.013143134011083014,0.014956617270201592,-0.04023818608916434,0.09289595095695292,-0.1019087416396634,-0.09125166399037449
VEGFB,0.009200204846422564,-0.024964051087519534,-0.031336138196658384,-0.04096869019196204,0.07719918769068992,0.04843439967868389,0.06128631394182273
GDF6,,,-0.014537459479423646,,,,
LAMA4,-0.013828646151926409,-0.017298807737088476,0.04112605031615291,-0.0317418185129247,0.009151308270862172,-0.05064194234750723,0.07001743264941256
PLG,,,,,0.08320455715938621,,
NPPC,0.039572476397712116,,-0.014431202371929512,-0.01845143030319862,0.1391795278778072,-0.02731758967562429,0.07103454383808339
HAS2,-0.023099759085668435,0.009882805188080157,0.02777786577054904,0.041023446034092345,0.09199282694660146,0.11236335244730483,0.06649272850418861
JAM3,-0.012984044952086585,-0.008980213974737373,0.014159221366030258,0.028111386287628687,0.05437750118138913,0.02061570377583842,0.024397517242741584
MEPE,,,-0.02761193501791758,0.07521276597252612,-0.05300281496374523,-0.030151626853305687,
ALB,-0.03466526397088912,-0.021772642379463802,0.04876489262142803,-0.011617670828058847,-0.018296197814283658,0.08536494076407608,0.10781437544217642
SAA1,-0.02302610365067623,,-0.03235463342499662,0.007919237782660973,,-0.01383221827970357,-0.00010498396168071094
SFRP2,,,0.19425837706866347,-0.013696729669882429,0.0172842545156973,0.013561920476285322,
CXCL8,,-0.016168406738585335,-0.0030561091585000885,0.0029525861495561796,0.03441239234011649,,-0.07867964788873377
VASP,0.05692017176131187,-0.0241983855712923,-0.032935628867239095,-0.04690068941792831,0.026416917114222994,0.0006633417522906468,-0.021154631794672658
PDAP1,0.045528467099518195,-0.028672248538853366,0.012570672359731248,0.03982472721755716,0.03738052476770893,0.021860111666379124,-0.0394379884851388
VCAM1,-0.00823570274643604,0.06248092111026185,0.023499099633670625,0.02741986362940226,0.08733939040951794,-0.001838353280142657,-0.01898182498621204
CALM3,0.04230608181389476,-0.061303123925203755,0.021840517880610043,0.0021570790513560376,-0.10946574175737678,0.015280739298043756,0.017154010073103867
JAG1,0.05346744094197283,-0.01748327556955578,-0.030575203470681347,-0.03412295416713257,0.1265941455432222,0.0768644110504245,0.03879259028450818
CFH,-0.007407073458832171,-0.013073381979342678,0.01766718876365415,-0.0036581786797245503,0.010912553955394998,-0.004481858185228828,-0.02189307672386192
VIP,,-0.024979729147628225,9.554282041899308e-05,0.015790590464503967,-0.035139560762444136,-0.0017428366825860944,
IL7,-0.031215467559452634,-0.020975363840060192,0.01990481051060367,0.008442892194950953,0.08554190135679261,0.04506869157691312,-0.044619003241640136
IL27,,,0.03490746055962067,-0.010942903751001572,,-0.028153500912461056,
PROS1,0.042885194144013664,0.02657170244536883,0.007090546128200823,0.0023466983650094904,-0.009033418857629875,0.08630390224689519,-0.018482220771942944
TGM2,0.023157381508044868,0.0010447761113289513,0.029494954696539732,-0.004178088944689586,-0.06971623610194914,0.021466353760421747,-0.009496080239555784
C4A,,-0.010966479257987535,-0.01212682997714579,-0.010226490070327434,0.028547036828584064,,
GPI,0.0751493194712583,0.0005015428678575387,-0.04033642304936456,-0.004843252051497887,0.06374247586319416,0.019225937609881692,0.035103217369526304
DLL1,0.03465766530676314,0.03665102268272923,0.011207289079432673,0.008313123378686284,0.12991528685108042,0.02054744223548014,-0.10568406015887928
ANGPT4,,-0.015592521137293074,,,,,
DMP1,,,,,,0.015609374638189058,
DRAXIN,0.09545833405135587,0.1105732964215224,0.041744715805578064,0.0064050151032088,0.0701866157533029,0.0008069488959946747,0.03867230792809866
NPTX2,0.1491516036491834,0.0357986655190644,0.02081059184556145,0.004341113365278505,0.07751597083591992,0.0675014239310716,
PDYN,,-0.024232088824491974,0.05448806675072637,0.02823764911836251,-0.0432037381526664,,
RIMS1,0.08578857300037786,-0.02908294427045049,-0.01952612704036141,0.10520718843799531,-0.08421624845305974,-0.0381559180325976,0.13057462216365662
FGF9,-0.024385903374125557,0.05780110527229353,0.01641276634706799,-0.03018638573944332,-0.05230949028539733,,
COL4A4,-0.00796785151955558,-0.025825299536687808,-0.020375030141918146,-0.012609846827949082,0.0011924237529537024,,0.04366876800671673
WNT5A,-0.008198690817483674,-0.016329144339643657,-0.03354650734177072,0.06676743027354598,0.05629884234548647,0.02372879756336063,0.023634787474981926
F12,0.02206350313367478,0.03805424050713331,0.04061622101084149,-0.030716196940312038,-0.018983577972979986,0.08253488130620645,0.017941079444145355
BMP1,0.02138923289915194,-0.0010529391272817838,0.007684867351982155,0.06674455371493102,0.03960823029523616,-0.044379376600027796,0.08126871105114593
CORT,0.12476998626979419,-0.0195854344553293,0.05051706170754808,-0.026846616077104504,0.006405950566495147,,
FAM3C,-0.018819545556125535,0.06241658779527113,0.006083103571685226,-0.02973974584672048,0.06467333933230093,0.05416806875009264,-0.1384806188734885
DSC2,0.051254802728103344,0.042873002503737406,-0.032283797522829595,-0.026279185933043327,0.06142800346509944,-0.044810616512200904,0.07095398418248444
BDNF,,-0.013196370848676942,-0.002501465536555612,0.002304290731309804,-0.002095264100644885,-0.03418141540878236,
NXPH1,0.04444556460743635,-0.02124394422593703,-0.015119719262439782,0.04974500071254496,0.028366753742620873,0.09952210304759482,0.02073946772938624
HSPA8,0.03723904052947309,0.004276078068654918,0.05559623882205822,0.01425010642793779,-0.11480555866503349,0.08622072095475214,-0.022238227956721462
LAMB3,0.0029687633017569403,0.026990996926776888,0.029844182584307433,0.07451921805580025,-0.025987190558097284,0.0010532791148327365,-0.050678774689282044
PON2,0.09756590699057807,-0.03248468911063458,0.0063042516306441535,0.026678379530605742,0.010813666170288255,-0.07018219892175688,0.015133453570628374
CFC1,,,,0.06653451999014509,,,
TF,-0.11745263353157577,0.015712050920278928,-0.012027615586949555,-0.008904506506031942,0.01460699757448223,-0.05808875189446476,0.09264761016090915
HLA-E,-0.0014961405556929786,0.03467174517070819,0.006489130411076043,0.05185391969711962,0.01636440714433196,-0.03812674457661332,0.05991218641244165
OSM,-0.01973289056301449,0.02576594357955724,0.007916571974237603,-0.05803427818989991,-0.013352154485561051,-0.006488362395163567,-0.054039820826091836
ULBP2,0.04704400979855746,0.062008386080563915,-0.029375431050616047,-0.016125944820267763,0.13549621125671324,0.03475553281509312,-0.024424288502069
VEGFA,0.03135978317554713,-0.02027236165026865,0.012067421406520186,-0.0022478461976027943,0.1941196455873189,0.06656613532779355,0.005241267108029958
TGFA,-0.005899469530038992,-0.003562722117875181,0.024208389160640567,-0.01732109677206078,0.0792025731469527,0.08646325939302874,-0.059153657411295406
HLA-C,0.1007029331169429,-0.022477627709319964,0.04193105805473394,0.027137866726486097,0.09769424878671447,0.05796523720115659,0.025402321531349227
CD200,0.07179066023321695,0.0027124878483207842,0.06769287120764268,0.05164058227916233,-0.09109376797380807,0.06319764125308466,-0.05378218542120673
BMP2,0.01796312029530508,0.0600827099547585,-0.02972062122791572,0.020822172435849398,0.06107493510415402,0.0027515160044984154,-0.015365205699699413
TNFSF13,,,-0.01080358567168375,,,,
CSF3,,,-0.018668237069702553,,,,
APOA1,0.042234873028616664,0.0474679012485827,-0.01546346172850259,-0.0138570172905104,-0.04447680680698784,0.004736688315485478,0.048750418681632816
IL15,-0.040940048038775934,-0.020885183044233493,0.005302209592870391,0.0170566188042991,0.029425670461427387,0.012657592517445158,-0.0012651406863114065
IL12A,0.05453874582036297,-0.019964247439956815,0.05419142531428804,0.02612047243800162,0.07190718654082925,0.028773489119723217,0.11748738098531139
ANGPTL1,0.0829435708112363,0.04399974469490604,0.00583637445719573,-0.046440768349838714,-0.036743222734504005,-0.02936696786888567,0.04222739555352497
FBN1,0.030514630074673903,-0.037014620382854774,0.013831282868577271,0.051839075756723675,0.0018399718493056205,0.0044957247427418615,0.0987546917787581
CD274,-0.041916295300947544,-0.00983609212077706,0.011649293724289893,-0.011782880047945837,0.030420018721141844,-0.05579956994824783,0.0744815400884784
NPPB,,,-0.0320615538227929,-0.00922851524799491,-0.02919711524805644,,
PMCH,,,0.014451560724163206,-0.012257680882433097,,,
MFAP5,0.03973745474594176,0.014141941533383065,,,,0.0227378431082582,0.025593675422275308
GDF10,,-0.014377664896764245,,-0.01161767050364195,0.008357729895912889,0.00022357001430216509,-0.040188152942126534
COL4A6,0.02083344311885437,-0.008109433323565543,-0.013553488755761739,-0.015736123750322722,0.00600498377228767,-0.00918218699790265,-0.08492840682531433
TFPI,0.047553379338650115,-0.014755987854079574,-0.03896450965449526,-0.03237419952141902,0.09288925114416353,-0.061171712163072545,0.00378827328003251
CNTF,0.04290041702617853,,-0.010228794748402738,0.21585428155248765,0.021691333119385644,,
FGF11,0.06605239533445562,0.014190647474365074,-0.011627239630354096,0.03070205521973466,0.16231266244406733,0.02921718495616451,0.02002909089451108
JAG2,0.008427162992047809,0.02244861028200614,0.09138586345582501,-0.03536279031374732,-0.0009138813607504477,0.027037600927483554,0.07466495684935866
NLGN3,0.0013842755397733126,-0.010127292445206335,-0.011678703700586714,-0.02970029384640097,-0.0002880396665718418,0.024754314940290813,-0.054308451130978624
CNTN2,-0.03849615943781377,-0.030878863708885203,-0.004971464244020115,0.029356666609666477,-0.019812855199357514,-0.025181838457137454,-0.03212449266059825
FBLN1,-0.0220465721188243,0.03530414038616462,0.019143975419258847,0.006219387401092724,-0.039957635779584756,-0.0358331213745988,0.028074453832321853
NTNG2,-0.007118057330489796,0.05423569679437046,0.00470944256094205,-0.01890358809968468,0.02828846240739822,0.12989504393974008,0.00047225185109960136
CLEC2B,-0.02628816558047292,-0.009285767459608022,0.01636177365739245,-0.03221088744484433,-0.04638630768397222,0.013466852299627624,0.08205675071004095
EDA,-0.03121547164351161,-0.02229073323964049,-0.02409175859582977,0.02840685250468284,-0.03050209846293912,-0.0013366382526011713,-0.027113888395519658
SCT,,,,-0.00837431682123028,,,
C1QB,-0.04701687415822973,0.047680186468778425,0.022671811010842383,-0.0008049800853143669,-0.014264735309113725,0.032174754958913254,0.01107503629136239
PSAP,-0.09189660385988031,0.006164636702180166,-0.03117192416657429,0.03855328371068061,-0.11724218804373408,0.09869657223172164,-0.021388420209068247
APOE,-0.043959112466892165,0.013117517512783096,-0.017345945274379607,-0.005821052543040666,-0.11976290494648256,0.0491821517748275,0.016754607559586538
TIMP3,0.031622660279177046,-0.023298490028791266,-0.01683162239104553,-0.005103205823905177,-0.023710373486664032,-0.07304436269244444,0.01520350548312498
COL8A2,0.03647027681100948,0.05669970673170115,-0.006332170135476694,0.05483419520278808,0.04594999241319045,0.07343697039636196,-0.002002433467279272
PTMA,-0.020689151817270424,-0.0029111912703094545,-0.037114999274281454,0.02049112246901426,0.1739888132085535,-0.06475097749157886,-0.06365487154405068
APOC1,-0.09681509046738028,0.03435168075229471,0.086379714235121,0.01687245895918198,-0.024634967332108845,0.1294026110176912,0.002480337639885698
PF4,,0.017834236288026044,-0.009302971115071819,,,,
WNT16,0.04920874921205963,-0.01096647658212209,-0.02006029203817894,0.12091331594595908,,,
LAMC3,-0.02640270599754611,0.027327876695934707,0.015444098735259901,-0.018942807966717833,-0.0039729375496143325,0.042643015706905006,-0.01511363780636833
C3,-0.11304678528017476,0.050843571319759806,-0.05083538365044978,0.02462977344752693,-0.051687168317014656,-0.041855042209677056,0.0717524499101913
S100B,0.010855737848208414,-0.0016920748557246123,-0.03742886266648713,0.025382228854231883,-0.18112454695270674,-0.05950734608806723,0.014508788159127322
CD5L,-0.0033569253448738805,-0.042694973554585645,,,,,
COL6A2,0.0326151126850143,0.01954320978054991,-0.034697786575351226,-0.03232519925754445,-0.0023065026691305324,0.023294320845774985,0.031734001142752474
MICA,0.02342915303146149,-0.00015381024171383625,-0.007155940419810033,-0.025948001781884802,0.028984503990345262,-0.05215901336456917,0.016705315401807773
NPPA,-0.05881128007110435,-0.006722904857205564,0.03923057010353297,-0.014317546178658472,0.03643629555005981,-0.011235580775309546,0.039836996292613225
COLQ,-0.03600396259447047,-0.026944545901457364,-0.01078912115229942,-0.01263168708757142,0.035918347864902805,0.020536170085358033,0.05699152624186918
SLPI,-0.04877891572306413,-0.018205737621077456,-0.018946752690056252,-0.04528537667930047,0.10649967919145564,0.07334670403118963,0.03374650365739867
CD59,-0.08150114021205707,-0.02166252889802272,0.027641936699627095,-0.038921774631110476,-0.08020280439218125,0.07122943930656371,0.023621918412813192
PDGFD,0.06332126285394726,-0.02271489832305482,-0.022914965609565605,0.065099405037114,0.010603735922419788,0.06208768240019186,0.0006395489383970302
FGF12,0.0444517369799655,-0.029376085325700855,0.03661316725885224,0.001609695348699893,-0.07580769099539636,0.006329545303767029,-0.06805839419762248
TAC4,,,-0.019169563140479594,,,,0.09688232995383388
PDGFC,0.04741556307614577,0.030265013885946476,0.01936914311801554,-0.030644352074121167,0.07775485029767738,0.02601611558183882,-0.05034350873945455
CCL28,,,,-0.012696477283560019,0.11493190502683386,,
GNAI2,0.013488927101092308,0.010707880813709627,-0.016972984035170807,0.002926539476223037,-0.009563233047312353,0.003767147187899931,-0.07476744432205687
