,MGH258,UKF243,UKF248,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PCSK1N,-0.02545646257430675,0.02890998533627587,-0.03260012723189161,0.0009195845825300077,-0.06828796781221708,0.022961796777963745,-0.023383268194225697,0.009599109501044091,-0.015173922537130999,0.08334373924453012,-0.1055432041827192,-0.005865359346279211,0.01998422680751781,-0.023546248663104077,0.013549979447613854,-0.051555248954195144,0.002595964865168787,-0.0503227434535345,-0.02006497417895916,-0.01631946217364462,-0.08961728629457714,0.03560385315584953
NTS,,,,,-0.00489731883988669,-0.018321209490371016,0.03902508893144031,-0.030592884356491625,-0.024442795722874375,,,,,,-0.028326743179159602,-0.05128830100594363,,0.0017264047413967424,,-0.020555073413377385,,
SFRP1,0.0080628475411245,0.04866081145193566,0.022628409417061766,,-0.014665976842668543,-0.005493983144397749,-0.0026128706343896595,0.07941979897832391,-0.0032869900839291475,0.096954014280805,0.07809795408857091,-0.020789196064911947,-0.013200066150609622,-0.08294990980121582,0.013751532314735092,-0.0196648508567975,0.013414056424963775,-0.038103150332094785,-0.028026150435271627,0.037919242013931036,0.042223716797840496,0.05380165603671684
CXCL13,,,,-0.021139504399099084,0.03465850696334945,,,,,-0.02357277122513233,,,,,-0.019474345134145133,0.055978187822684974,,0.04167678866832445,,,0.08654993969055659,
MICA,-0.042675368708740856,-0.08666609009899848,0.020867642729171573,0.0035250427770173193,-0.025434738271506285,0.0033436145579413476,-0.03150181085988343,0.007871619732765442,-0.061419226164739237,-0.011710454421380658,-0.018459881613821276,-0.014568368588325768,0.02590478831412665,0.08936008155527592,0.04335184742448238,-0.03119832876815279,0.016670849457497302,0.003451109197642769,-0.017542371707697454,0.019161831693300664,0.031180753775204264,-0.02012305103185677
TG,0.0009129754269206372,-0.03761206569746828,0.003184203700408807,,0.029782688938706607,0.06911421584106792,-0.01634456937980127,-0.014728216583900482,,0.017212949437607976,-0.041637163685868256,-0.06778928631408272,0.11004711962974248,-0.052489116203009854,-0.03050673457472723,-0.037936696537592164,,-0.03580325356874966,,0.056219548248037245,0.07368791584787987,
ADA,0.04296514836618983,-0.033321898012082615,0.02921499192626966,-0.0073610506635659835,-0.015812264057744767,0.036714891120835334,-0.009523684060776914,-7.704738356036716e-06,-0.0335418563522853,0.04617443713130965,0.02563704844758387,-0.055899480564088506,0.06960148598981161,0.09068429395634668,0.02706565329417802,0.06973547155665825,0.06801070246848079,-0.06674228992013961,0.0604386967444091,0.030190530551008923,0.10699398576863331,0.08277684921327684
LAMC3,0.02497146083179502,0.0430939764532123,0.02034661180125489,-0.033984501675823946,0.08277094963786975,0.002061970454415032,0.021971132616717768,-0.01628997950072976,-0.020469466312011717,-0.024146318271138372,0.13901474432866012,-0.10944567111675362,0.014785942172539817,0.08686021707937354,-0.06783552372319247,0.12259660579584315,0.020036517821362402,0.008680688621437836,0.11132448860399884,0.0181112699645209,0.023457000243167162,-0.07390384894960213
CCL7,,,-0.01848637838397759,,0.056405249315063306,,,,,,,,,,0.0010359780247314947,,,,,0.02532756019454581,0.15300951857502273,
NGF,,0.08137869530149376,-0.009557193785174879,,0.10736587107458698,0.03672516826399623,,,-0.024442811816833603,-0.01426452091263896,,,0.01625269138556625,0.04682049057258777,0.03523748862216905,-0.04153203218248356,,0.017937206756230877,,0.0037208910441466478,0.0727166126534132,
TNFSF15,,0.01966155488440934,,,-0.014267166051761336,-0.024503420504369593,,,,-0.014386472037670593,0.09881906977568797,,0.07637850657180276,0.07647098855848523,-0.019577099820057956,,,-0.027014326466998452,,-0.0076062188144382795,0.09957968375763009,
HMGB1,0.018068911854401036,0.13711295856741726,-0.006063999421392069,0.011180178345696368,-0.004077742955456226,-0.07280455983756663,0.051667850799441827,-0.007303041749661519,0.10975829701413924,0.0028252432383089276,0.05453155087183595,0.07257941043805398,0.027101668623261247,-0.026467757440943054,0.06681418147084861,0.04298003512186172,0.03555537501677666,0.0501292764549827,-0.012661777708318224,-0.01842683937693827,-0.02082204980705257,0.019143275744175476
ITGB3BP,-0.03588406426150822,0.006972097166360558,0.006845981820015764,0.04966083951082337,-0.042525707221442374,0.00013890427900115288,0.015608626291927516,0.01761285329313689,0.02521507630836312,0.06006644297174658,0.044192961118573515,0.08217709838621154,-0.03572027562832866,0.08627516186337578,-0.06566434281438004,0.016863404509095743,0.010453784708787245,0.05461099443189407,0.03677906458890362,0.07124577522860952,0.07485283596072445,0.016508337498056788
AANAT,,-0.02289142578825983,-0.00047388123852001103,,-0.012855569871280339,,-0.01469876676121605,-0.016977451173783346,-0.022979837819190364,,,-0.07171139367599134,,-0.03357602258567074,0.0033503712493949964,-0.012581729960848336,-0.021133563733135702,,,-0.024386737975495416,-0.034020262254271176,
RELN,-0.017892519357738827,-0.046869782777019274,0.009115824876786856,-0.0014267581524252265,-0.029160142149168147,0.03964551439102108,0.021826244944885505,0.020097694158334473,-0.06467942657567789,,,,-0.005394250912651305,,,,0.08457854049803161,-0.0326303787666865,0.011112153189890745,,0.013614145297541189,0.05551543764977402
IL15,0.009720839415076506,0.05506437555985057,0.018805180024943264,,-0.025838669255363347,-0.01743564040037554,0.02664534040061376,0.006779223633162394,0.05135975366473694,0.0006895012246612457,0.0723277107843349,0.0553036648956016,0.1324913857392846,0.22735496242842093,0.023190259249035138,0.05440316019173515,0.023635131902410043,-0.006841901873257286,0.009360663928405802,0.045158058708713464,0.14519943957494552,
UTS2,,,,,,,,,,,-0.05891231509396768,-0.008546457293685245,,,-0.0016132125671882748,,,,,,,
BSG,0.01101859673647387,-0.09113690835955036,-0.02630729199238462,-0.05994446965928392,-0.02154689052308604,0.008849001604857767,-0.02340710184543822,0.011289795115120163,-0.06287520713093893,-0.024905317507868216,0.08268681631403477,-0.08097256872620809,0.020504528059142445,0.10347750221918002,-0.06329605523813775,0.06365664190862855,0.0007242944818625847,-0.01861238999096802,-0.049199639294361545,0.050095652365479755,0.07345402779726937,0.12409797119927236
ADAMTS3,0.02168310631773676,0.05229098205356149,0.010076089993099106,,-0.0037033703334865666,-0.0018142494899486715,-0.018819335193109,-0.022697479569620226,-0.036900219868792175,0.09493211301342463,-0.04339128668783894,0.010063955977957624,,0.0375061586298888,0.025765362864153082,-0.011368231188427724,-0.09586485406376513,-0.06885167983766584,-0.04714909556863411,0.051187066673392394,0.026801442948677784,
CD34,0.03736203521240489,0.008627327505659798,0.009597794873269352,-0.0028158480804976326,0.006738961021346464,-0.0046371274511405654,-0.05432060908639034,0.015049353257257909,-0.011093961689890729,0.01952876542569099,0.12106923227626754,0.06860602540686811,0.036991449520812895,0.06680031015370354,-0.06542154501206719,0.13013207945360436,0.03297837909586998,0.049943767607723004,-0.0035826317856735117,0.05759858711007285,0.06453143672081692,0.11495151137595838
CCL23,,,,,,,,,,,-0.03621471854659117,,,,,,,,,,,
PLAT,0.007775802408825614,0.15802757569597245,0.04141275053433918,-0.06375589372068378,0.02630407012709619,-0.04741174110803742,-0.02758638458214626,0.03764240315606338,-0.008195232903652408,-0.03388421210492646,0.0728252364439247,-0.11371628523698633,-0.06364580626323765,0.047328901598492,-0.04292968880360061,-0.0996036493004744,-0.03667135894518095,-0.003727810564242576,0.019675575520951966,0.05751043399920413,0.012949137293998445,-0.018058740243968925
NTF3,,,,,,,,0.013990568624806536,,-0.03064403869040566,,,,,-0.00583641910625473,-0.044044649092966064,,-0.023156501795423477,,,,
LTA,,,,,,,-0.014156444242116898,,,,,,,,,,,,,-0.01439765660057003,,
CKLF,0.02561627953194065,0.030910786644869015,-0.005342166741731487,0.06450888509719042,-0.02219645496284124,-0.01814201484713576,0.040670047342114754,0.05209213646110564,-0.0780866539304604,0.051554731616277445,-0.07523513992554584,-0.003962927922142217,0.13806476365102494,0.0941530442435664,-0.028385112227837062,-0.029379076501601795,-0.005478033060110631,-0.05257204036541956,-0.01672269180320572,-0.09441274284961688,-0.025612731318441613,0.012173686080420704
APELA,,,,,,,,,,-0.02652069016859895,,,,,,,,,,,,
CD24,0.06787491172421288,-0.08131570815788902,-0.0296146619236539,0.07429949008820673,0.015318275892070176,0.012882842004078236,-0.008616427868513273,-0.0010121329952183925,-0.049762428939335045,0.030184670943683163,-0.02799248059399259,-0.033448258624734696,-0.12646316477765782,0.14111734101875323,-0.012005328733040234,-0.13516712036676007,-0.044168246693582165,0.02575512164207773,-0.083261957391777,0.0136672875674563,0.037187330691446,-0.043227046748169365
HSP90AA1,0.0005290166241877235,-0.03870936797812679,0.07288836808493042,-0.015691531985166967,0.0661041648750902,0.06861795481632016,0.027031683018161518,0.03543628727714048,-0.032584053407198554,0.0003148812989077152,0.06361622594779875,0.03828132376156599,0.008444271973954698,-0.135947863405715,0.06005647315081773,0.09832083703047914,0.05998467657502463,0.09444290132693015,0.11236882346198415,0.06646265490545454,0.007372661792412915,-0.014599827314109538
BMP4,0.02053719105806933,0.05243800206177423,0.07191616166075285,-0.025479476449119458,0.0378595603836192,-0.02402828761198956,-0.0022824083033278373,-0.033222620663077254,-0.036653339958249535,-0.027466798656851494,0.04829578346983623,-0.008550491727479632,0.037693895737784755,0.04222648906211978,-0.04254781509451377,0.03477132868489273,0.030213022378623538,-0.006521523636227493,,0.016372590950000192,0.030195492072524747,
SCGB3A1,,,-0.018486376535364453,-0.0311189499002633,-0.01530939670170616,-0.022256903343283344,,-0.01432064611626411,0.013893990534457043,-0.005038014775149542,-0.044691872039822084,0.10124234083058907,0.1263677904761562,,-0.026483977393004995,-0.048117449087049874,,-0.04828725784301584,,0.005523179624336798,-0.04383641002508466,
IGFBP4,-0.002880784286224982,0.04886936765399233,0.0013655260863970305,-0.08751466753180098,0.0547623769720476,-0.039276578810811445,-0.039548042291832584,-0.03869392899454497,-0.055092313243371945,-0.016091705073740845,0.05440868275924557,-0.0941772435751895,0.01897738320624638,0.007942777869126501,-0.014064745297113294,0.10083295049035407,0.026070679344166722,0.04558482893915097,0.09821336493261486,0.023764917232141136,0.07416384912674222,0.10917598011872523
RSPO4,,0.07231159240211972,,,-0.0176695324152448,,-0.01646480647597103,-0.01432064402154566,,,,,-0.04200634098429565,,,,,-0.007135448458308114,,0.023652930168842914,-0.01920916339754185,
LEFTY2,0.021556954302374847,0.06096520183381805,0.0196509912219949,-0.07935769415583203,-0.027425845668483304,0.034161859822907786,-0.025865394441785133,-0.015702761314949434,-0.024442811816833603,-0.016266638060708383,0.11069390203789291,0.01545900235174538,,-0.010240451903023843,0.0450743929406507,0.037636070739100205,0.020355077881656202,-0.012916375616141054,-0.00238997407245381,0.09307007320078502,-0.012073606170147204,
PF4,,,0.06989410289471562,,,,,,,,,,,,,0.04152007270051206,,,,0.005683880301437609,0.05288236369032742,
ANGPTL2,-0.0018007929073780436,0.06758228622029942,-0.02592513329170356,-0.02359147222959582,-0.0698234926078601,-0.05434842027405249,-0.01742231311876613,-0.062106181879835805,-0.016201241883567908,-0.004944951929053383,0.03239169442148861,-0.03750927263964238,0.020027575253115704,0.05979050512094639,-0.003072217683871096,-0.04241617232345373,-0.055644949311670425,-0.01508117621958089,-0.03251004620223163,0.07401170967508068,0.026752362487120568,-8.466293856709333e-05
LRIG2,-0.016533912756309353,0.006859278358658832,-0.08744166421033259,-0.05841608456198098,0.027891927836348238,-0.06026992105800181,-0.00790527761344879,-0.02094585570296823,0.0003658177947298144,-0.006113290202649044,0.0019216710362319172,0.08812028663800738,0.018837427945424347,0.03379252951529875,-0.007305781431593154,-0.01765941257971291,-0.06059517918298637,0.0180689893179194,-0.06469239145911365,0.0835234146957362,-0.023776167449794182,0.055508220678477015
ICOSLG,0.09713110253655273,-0.04536157405324567,-0.03179745471834965,-0.055752187191969706,0.058459875029329145,-0.020500899892870843,0.0012791708613830572,-0.016831561588846015,0.04211235581678586,-0.04053876660354595,0.00018690582809032424,-0.020549820664027964,0.022227151536035706,0.03369855370982165,0.06303579789905231,-0.006714365297493362,-0.019339452674387754,-0.04401004142294963,0.0006969073982253097,0.060896851938376746,0.022292810873091914,-0.024506510367042354
WIF1,,0.021393422737643848,-0.02430897691918575,0.0248034115932381,0.05108235155046601,0.04059990723676059,0.09419818029711892,0.01807581031538612,0.010651033227494295,,,,,,,,,-0.03512120935014068,-0.016939583598692246,,0.0043696924685841685,0.2165180671183695
NPPC,-0.035567556816293804,0.030947242755610845,-0.030859016390676026,-0.03904129856297938,0.02054681844373861,-0.0426997903828107,-0.024784395792259828,-0.019902190624207824,0.01804955197462272,,0.01621732694712156,-0.056376223263350574,-0.044576715884377206,-0.0038863347332627465,0.04097706856473788,0.0036746819729231053,-0.04532996730747318,-0.01536478270752259,-0.07123113004211869,,-0.04358964303358367,0.03456192713584389
LYZ,0.03793647253764248,-0.020421130135166946,-0.02772615774110028,-0.016551658606361132,0.0013503668803934127,0.018632509909241472,-0.021750642544843664,-0.049612217733686355,0.038183863062807376,-0.02786739742648214,-0.03895951067301827,-0.042075080393367624,0.016546120931442927,0.08691333555278663,0.0039316397231045006,-0.04909772381969962,-0.05875316451370432,-0.0207246143662601,-0.009828063581106867,0.011614222373735456,0.073963118933491,-0.10492647620142934
EREG,,,,-0.039242220309390785,0.021680041475457778,,,,0.08037180579949132,0.0635567445234684,,,,,-0.05724541668709825,0.07679912594971736,,0.09480421816735946,,0.03524992800252112,0.0385987373312326,
SPTAN1,-0.06475519925412383,-0.014277116317654513,0.01942625139758785,0.014318359376172743,-0.00365359544057102,-0.045134578644019964,0.0364626952644576,-0.027600279908702806,-0.015839548816209758,0.016397180175471763,0.04678774702819682,-0.05320586430572171,-0.04817911958867464,0.014340377491442603,0.006344617555247061,-0.0704684928288818,0.01636485379155488,-0.06951881183220307,0.08283943989551891,-0.02584845924801983,-0.07642484046166015,0.1115799156758865
PTH2,,,,,,,,,,,,,,,,,,0.03579717293585715,,,,
LIPC,0.038936844395415796,0.1402355963599372,-0.02347725782741616,,-0.01710701561661573,-0.027038207529527913,-0.011063777595689432,,0.10369527253500578,-0.02378368508419209,-0.0339294866826656,0.056682716127917546,0.06849118663437914,-0.04625709097213632,,,-0.0929742817796295,,,0.023062474586229214,-0.011076073469759857,
COL8A1,-0.03681716681292308,0.143360230640987,-0.05095671705363621,-0.036348149080643856,-0.10020843421967188,-0.018734225201082526,0.01021750227187458,0.05199824313713273,0.033263670567199935,-0.02337970160165858,0.0980958758323373,0.0034870936152414027,0.07798738252545387,0.06831830727807299,-0.03960201909725157,-0.07223437852123814,0.00304012877227647,0.01950706427451272,0.02243635547432202,-0.0012396249194813376,0.08971483178947802,
GSTM2,0.0063216432280988714,0.025812610536099602,-0.014950406668180313,-0.024835469531902722,0.09738471446958345,-0.014744181713027325,-0.00786742086836646,0.14050939200422627,-0.013490128820710715,0.03397018416857929,-0.044586732199531895,-0.028614142173997992,-0.03248725914606378,0.08837401391315851,-0.07826976483728056,-0.07591628081248572,0.001334011050341753,-0.021682034785426692,0.022726849551638027,0.038714037651369305,0.08408039069935559,
IL4,,,,,,,,,,,,0.07812985840872959,,,,,,,,,,
SPX,-0.0027728418513453855,-0.03311617892564963,0.0006124650868737893,,0.07815371592381092,0.013980220747853548,0.020701104182808298,-0.010375810598920796,-0.02772464601923136,,-0.024238909027520846,,,-0.04649708789166287,0.010736912962225974,0.01169207799679328,-4.8110552615062467e-05,-0.058821725265399916,0.01766188172751611,0.04883338333435494,-0.0686986361427937,-0.02456697407907895
MFGE8,-0.045390648768447284,0.08936668449385811,-0.020723980729950894,0.07695645616182784,0.13857842498631884,-0.028563120718837313,0.0011432116816081348,-0.010947944343700632,-0.0076026361058190205,-0.06639907898269493,0.11218877211486496,-0.016341160749929615,0.035955982236767464,0.025531971803748853,-0.04222750133704109,0.03606041744713164,0.023704908378422117,-0.02525073442034099,0.048001432708574265,0.07771847286314776,0.1397777001625522,0.06845407291924992
TGFA,0.01740994002441193,-0.022584771713271473,0.00456077137868693,0.02278015045221465,-0.032038586004985464,-0.032501328949335134,-0.053447384020667864,0.013431229966686449,-0.049389683804417314,0.03406258469541829,-0.0019296878945312468,-0.0197820612006743,0.012051729674739149,-0.004281620262233249,-0.023075629176152204,-0.03120142889258785,0.04829470461597581,0.02282203558914101,0.003760984132544967,0.07068655461776485,0.08964400272598591,-0.11465762124162124
SLIT2,-0.022211590046958548,0.02950124494264588,-0.0322600396086044,0.1378418003465435,0.030489656167685376,0.047373991735176486,0.008357630891462926,-0.01838959177433049,-0.005634805970892455,0.006465047537505908,0.002455860554750124,-0.04271605644128379,0.017015157513078808,-0.04546693284204912,-0.04037086034662113,0.0553116217830615,-0.04561836345458847,-0.02779929562373581,0.09176818129467468,0.07012442339825627,0.1291490785651308,0.10501796482577036
PLTP,-0.026876230906714076,0.028594571159280744,0.023904631900206,-0.05331761750732937,-0.046338157741722806,-0.0336207902534932,-0.012401678924297194,-0.004349552918081123,0.008102592074374443,-0.013525772315359287,0.00043269815427349656,-0.08535263854820972,-0.09742609143787721,0.02485395654263719,-0.02871792330570278,0.08304841435651797,-0.0033265475143249867,0.05166178187906436,0.05891192188784181,0.0064959408662368,-0.01748261088342797,-0.017270981078631346
APOD,0.03396625935507317,0.10987284259196163,-0.014358111082403898,-0.05563999209541068,-0.01934668621896944,0.024986906930447094,0.06270042358092169,-0.05418841413876998,-0.0344413154908023,0.0780879551958767,-0.08089712739903697,-0.03517997796465248,0.04567563540272773,-0.14204547641245038,-0.05476597352214179,-0.11630847569335014,-0.0043273930443500875,-0.02934945778230656,-0.00782687626431731,-0.1354255061991485,-0.047808726691125736,-0.04397519035986262
B2M,-0.06053716188020111,0.13628708425847705,-0.01345889592032534,-0.06908809431187089,0.04054139775388694,-0.009988717276783843,-0.014966594231986685,-0.010644086239230847,-0.00903436491393603,0.02028579385649745,0.00907365899077077,-0.10442385842746003,0.03886488647458819,0.02085411193218243,0.0060739622551083585,0.05888034184409344,0.002605279143978262,0.07159854035911863,-0.056435268346330766,-0.04339389548206446,-0.01500141512370335,-0.08731772997592113
