,UKF269,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,0.03208892969781352,,0.021496221470931255,
BMP1,0.08079806625145497,0.06079646558879289,-0.015480239885032332,0.013364958236600655
NDP,0.0019406801221992032,0.0712379293708586,0.05549532350355539,-0.020023021619935254
TNFSF18,0.0939885287230868,,-0.03340315710403546,-0.011741178340637634
RTN4,-0.11423047325797765,0.0029012128421444334,-0.04097176095513966,-0.04726198576981023
HEBP1,0.00408877043684026,0.05168725358533544,0.054609291323714566,-0.010657258309115411
WNT7B,-0.00883723154637269,-0.03132425032991481,-0.00285138000188773,-0.06275306976895446
PTMA,-0.05387195813128344,-0.04059054253639665,-0.0015278152068114758,-0.014464784807654965
FASLG,,,-0.01717463975760883,
CEACAM1,0.033752732658163434,0.0395791541201548,-0.023895988727282186,
PDAP1,0.040424317526843334,0.010339031120638156,0.004755044408281887,-0.02146300986607971
QDPR,-0.07867515487611201,0.05045934966229647,0.041252018745899684,-0.02660775538694216
POMC,0.020176397597122576,0.04053106597546461,-0.019553590933402528,0.03277704130363712
CCL18,,-0.037056689296262914,,
CCL17,,0.033663200907162835,0.038050687835719674,
VEGFD,0.20575968918784165,0.0896639913810464,,
TNFSF13,,0.009876598065580664,0.09165832315905832,-0.00024845446995851845
WNT5A,0.028988280307090625,0.053865964450480766,0.027459254687550734,0.010910391636453241
CXCL8,0.022202876997832195,-0.03793085751694406,0.0278984226231237,0.041324127933402156
GRN,0.04609513164697378,0.0014827459528613373,0.05344124291556607,0.037726559368344875
MIA,-0.03552683784016134,0.03968454162695826,0.042723773425617985,0.09821102381506079
COL4A4,0.08306414637965673,0.09695401098309704,-0.00599361997914586,0.07946013442115213
TAC1,-0.00802473075623345,,-0.020464249153262577,-0.0288936896021713
RARRES2,0.07666020618294789,0.010115630718349762,0.033450587700969765,-0.10910300455365096
FGF7,-0.016252096866783684,-0.030330598492516226,0.020718786154508857,0.05043639804916987
EFNA2,,-0.014422955901386016,,
HBEGF,0.005692867090833237,0.018902565677283836,-0.026212913190130572,0.0122447539086273
CSF3,-0.016365311996900167,0.05241075003270004,0.0854443586552756,-0.036911377271883615
PI3,0.002249705806919659,0.010306443231860984,-0.03560899327921866,-0.04144382933448416
PCSK1N,0.027105337990294947,0.023418097690241273,0.04880622755024464,-0.0019361808424700963
NTS,-0.020114937049905725,-0.017571634816345296,-0.02427065186123525,
SFRP1,0.05701283637265792,0.014583719782660409,0.04846892779354435,-0.0348635164226624
CXCL13,,-0.037056685263457484,,-0.029940140969220642
MICA,0.077579348236385,0.05589487840378527,-0.019179195065000536,0.03135824931717543
TG,-0.019751467408927845,-0.021641389144647874,-0.03196270023228527,-0.018025564031793388
ADA,0.08336662615772276,-0.020009185099896756,0.00942051870270215,-0.029668706558907715
LAMC3,0.07201209125144079,0.02201811771393144,0.0720026908516701,0.09317688384020976
CCL7,,,-0.017174633650511934,-0.01835625320777199
NGF,,0.18144057414478865,-0.03219970319922806,-0.041831919440224796
TNFSF15,,,-0.026684225486227883,-0.02707889363156669
HMGB1,0.054529267520516754,0.0724564022386392,-0.04559764116943841,-0.0428392396938298
ITGB3BP,0.1350209972674207,-0.05003012359098412,-0.02860594647328213,-0.01165761889942997
AANAT,0.03686115381976804,-0.019409392248626537,-0.018171478621874574,0.06669420443985201
RELN,-0.007843566174016775,,,-0.014658306358252956
IL15,0.025185935887233907,-0.009828772396600504,0.11093328486152174,0.025719472997016685
UTS2,-0.0052053805432764316,,,
BSG,-0.021211372145842934,0.03995703561209874,0.043773400703644404,0.05326998366362572
ADAMTS3,0.023904875570970298,-0.03930005384183478,-0.010855452802893894,-0.02912840107832653
CD34,0.06626818972244898,0.02318510857629431,0.01636654077738139,-0.020836730122193534
CCL23,0.07319555561910802,,,
PLAT,0.05171701478979331,0.05880330646975655,-0.0116110178080678,0.048266702542269405
NTF3,,0.05068389835492113,,
LTA,,,0.0807988919089717,
CKLF,0.0904739152859823,0.05850109931654347,-0.005786779174793658,0.06585306617038728
CD24,-0.02090112198517718,0.02575116793597837,0.03686640318010052,-0.040804669944449166
HSP90AA1,-0.09414665953064773,-0.05710395877669522,-0.07282863538356564,-0.07966629968420742
BMP4,0.009991672714813304,0.026800557998590033,0.04082984653927229,-0.00516736016096748
SCGB3A1,,-0.012071097717940371,0.06277650728588206,-0.019506812745398512
IGFBP4,0.09392639766830797,0.051593419471941585,0.04219011295742357,0.05282340256109751
RSPO4,,,0.008082305325788935,0.20079024165204934
LEFTY2,0.10129958123780071,-0.01658380795514632,-0.03972672997228899,0.008036470424149261
PF4,,-0.01321963763137516,-0.024456066058174058,-0.022262663231204197
ANGPTL2,0.07785002098827766,0.004824740522478844,0.037475314739723486,-0.04560210547100021
LRIG2,0.10854368877400303,0.036785652964247254,0.03838635751470914,0.011664095809697454
ICOSLG,0.03204272754526896,-0.05017162520636871,0.0699462932113448,-0.005016171853039456
WIF1,-0.03179975696862268,,,-0.02737698667467439
NPPC,-0.029928632497036218,-0.02501244064314227,,0.042127427709904006
LYZ,0.08032239952050366,-0.05072484500226772,0.023795133913191945,0.021066144450821944
EREG,,-0.021759740915551752,0.05178679027167544,-0.02563092030995788
SPTAN1,-0.022931978017106763,0.013054949418367753,0.034098291254820376,-0.024812831958737597
LIPC,0.014139594298520132,,-0.03092172406285173,0.022918938554650006
COL8A1,0.0034168548898965076,-0.018983028849456678,0.05397785309003275,0.04978519816141654
GSTM2,-0.007862594670947727,-0.03113817448653313,-0.05387824546486497,-0.03342905776588273
SPX,0.0658230214825918,-0.016413869834756158,-0.032358303186533294,0.059987886387659846
MFGE8,-0.017223665832703464,0.07061480741472745,0.06804362286379764,-0.015587565503616516
TGFA,0.025792570960789424,-0.00044046912665007517,-0.008732921470094808,-0.03910659059018576
SLIT2,-0.013352348433617172,-0.016723266651428627,0.05675056023364081,-0.0030497446904120943
PLTP,0.018020704116945358,0.05985953750328475,0.06972933193771202,0.0297447434936541
APOD,0.014188112719839767,0.02150402586015534,0.04404665136420526,0.06668009801289213
B2M,0.05990573682497959,0.1025238083688093,0.030600303464939617,0.07569809630430649
OMG,-0.02592689297222924,0.049098821446633925,0.07268309743512591,-0.011557295176564257
CXCL3,0.06008563397253307,0.0031342948830610537,-0.0017185416676423048,-0.07317267901833395
CXCL10,0.04065107970213519,0.12235704824300678,-0.04317287016566289,0.02758438681891506
RSPO3,-0.024239911700693353,-0.015390995346449731,0.006530885936031502,-0.01413774876390783
CORT,0.0041472954673496725,-0.013833678878557704,,
NCAN,0.05416454840825187,0.0289599356457082,-0.048173850954343775,0.021765325407781772
PRG4,-0.003044175701482101,-0.02041243972408969,0.11429524052504111,0.08139757228856613
ZG16B,-0.022671092379016218,,0.05404014660444872,0.08473856219161938
TGM2,0.011803912951207966,0.03910177034520936,0.011408510370942627,0.005044240387345701
VEGFC,0.07284030326920611,0.033224470839468404,0.02568031806258378,-0.059127209443404244
WNT6,-0.020649126822208246,0.023881022896885595,-0.02624580346715017,0.0328707575177975
NRG4,0.018860429251422613,,-0.01742889677289163,-0.029512659328557934
PMCH,,0.06542881634310586,-0.003014904478251437,0.013929521170754959
COL9A1,-0.023013152314654593,0.04271196472576416,0.09735545968618937,0.047695844649051355
GDF11,0.06428265449110344,0.012431608441879636,0.09147221267816072,0.009340174438193105
RAET1E,,,0.0022344357659392134,
IL24,,-0.013008857230453781,,-0.03299417134030016
SORBS1,0.013021868104767288,-0.03301792989322363,-0.007663736246456546,0.07592688980374215
DLL1,0.04715943240256767,0.043465735569232895,0.035285366464472764,0.024600639805576942
TLN1,0.04075646629175322,0.016730884327464054,0.014423397440630474,0.05340366065112606
COL2A1,0.021400534558490475,0.017173399124536838,0.09363708338971478,0.04874397167725505
SHH,0.08826668111240694,-0.006703731988697409,-0.06071938939482002,0.00032886517587356416
PON2,0.08884856332457601,0.04582952700237414,0.03534817719229872,0.04707670390690747
ICAM5,-0.03787382754027269,0.043753461357609554,0.04386481623963541,-0.04966845570071488
HPX,0.05732584904800701,-0.04866823023208171,-0.006518598205211199,0.020181619919016455
SFRP2,0.008997383783680118,0.011099023468885208,0.004549855026910098,-0.01622664513949366
CFC1,,,,-0.02611405990921469
CD70,,0.09364886730847474,-0.02659093118900411,-0.032592219236918775
HP,0.03845270988198426,0.09757514770878487,0.00748448843071798,-0.04228899552465014
CXCL2,0.08313099391766789,0.05643094921230195,-0.04391048601498275,-0.0925379102800015
NPPB,,0.08457717268437578,-0.01767967471602342,
CCK,-0.06563691633686453,0.06835722132052618,-0.022935310830469107,-0.03196783732107729
SEMA6A,0.06258175257955018,-0.032143847003522914,-0.015557687810876252,0.06695322292230521
IRAK4,0.06415703706334064,0.04498193661222354,0.04979583011337367,0.08428837251823477
GSTP1,0.04158994830365028,0.07239533833697157,0.05913149748856506,0.05666308640416254
VCAM1,0.03435756319138515,0.043658049535942794,0.06287816055704441,-0.08923219875362098
NXPH3,-0.038470675700131365,0.0626209510360284,0.05768061981613373,0.04101019169828436
MTMR4,-0.025662744649574767,0.02773347896623962,0.025956732521176286,0.08106446058346621
LAMC2,,-0.01708427975888007,-0.009418001596417312,-0.02841959322468754
IL10,0.03682692018941927,0.049225876128104785,0.05590822382434997,0.024596848803706807
SEMA4D,-0.05464044628282632,0.05377478488304737,0.03567242634567918,0.03535161770939461
TRH,0.0006662887710453931,0.002233827705949117,0.021206783802114073,-0.0021601494489637365
SEMA6D,0.07743504452941614,0.04071327199526193,0.015015383341606176,0.07383521754129062
CEL,,-0.021238684445544765,-0.007875273664847292,-0.013392529133568275
PDCD1LG2,0.04293859763237142,0.07765920804347,0.07441315490201547,-0.07445459877609521
SPINT1,0.05426860921406994,0.05530483895281263,0.0005958584091075225,0.016630569894065778
CTHRC1,0.04045096099538565,0.01882607758699017,0.007008963812587813,0.07427138994547781
PODXL,0.0240025816031476,0.08380665115996054,0.00890942014736821,0.11487722765408526
JAM3,0.04361224132605579,0.02787341320810682,-0.05189438401994508,0.004201336646172153
TGFB2,0.06273178424459128,0.0007479973689068882,0.0522065463974094,0.036317826351546484
COL18A1,0.030697157951815233,0.04629169338638753,0.025921614787915454,0.060330977809828046
NODAL,0.004409958507385585,-0.01606900308020925,-0.011036344476778905,0.015154562771793915
INHBB,0.043138988895041905,0.004648855110109986,0.029768358553155638,0.004088307484918899
LCN1,-0.017008607170938713,0.011668133514763014,0.06260018254242475,0.07881787578811217
ARF4,0.052607930681152354,0.06864957338400694,-0.0375646020271085,-0.03886635256944629
CXCL14,0.01980015736657887,-0.0008940913704015833,0.06331411210711776,-0.002164744406609624
LIF,-0.0005358604294423429,0.006748150593744969,-0.03804523779883481,0.019019824303484652
IL17B,0.0805766430535646,0.04314403640061697,0.04284523726292841,0.023927303726364882
MMP1,,-0.025012439021552424,-0.00017233405611479007,-0.00839632709668932
MATN1,-0.017832368288903337,0.05305845643560116,0.04401175815058505,-0.02053913941129446
ADAM28,0.04947786823903996,0.031164149647321834,0.07876113517753723,0.02960442032148036
TCN2,0.06602970861913454,0.004428969104101626,0.04329857486931091,-0.02550875790095003
THPO,0.02088828623556606,,-0.026071731235866407,-0.0139908035611861
CUBN,-0.005248218468887522,0.15574717372423302,0.05782180617903047,0.06335153057594674
TIMP3,0.05185354967426291,-0.025669674024605092,0.04098250060729772,0.045257318779137204
PIGF,0.06574124055477658,0.04832706812123401,0.0492136131381439,-0.024578660301964515
CRH,0.004342201729267654,0.03613381869294692,-0.029694936524469116,0.017862845376695663
BDNF,-0.03684346435128292,0.030814161299279507,0.059995725509524304,0.07543680355825716
CCL5,0.13094702515903697,-0.00032419299566773376,0.03293809542337677,-0.029273569279980795
GAD1,-0.018192014833458857,0.025931536360246765,0.05217987802841542,-0.007643231691278579
COL14A1,-0.004376203769799608,0.014784449437363194,0.05267040914747511,-0.038733722725671896
HLA-A,0.05751798289930338,-0.0032573924142482117,-0.03007873829328209,0.05454247066054807
FGF18,,0.028034963253386395,-0.019802422895726514,-0.028196530683857204
ADM,0.08759292453961101,-0.07282097720037049,-0.015932485599287498,-0.03445385112030857
CCL15,,,-0.017174639840137212,
GNAI2,-0.01199520074329578,-0.0277301177211395,-0.00988403640357155,0.009082159000710289
HDC,0.07660999045919914,,0.017836545428792868,0.05157870114075083
COL11A1,0.04694611046918852,-0.021537990445465813,-0.025382143967721673,0.02647824626165983
NUCB2,0.018380083910186883,0.03530603144650471,0.0018153315225776106,0.006152037068897344
FGF16,,,,-0.020238642652501887
CXCL1,-0.007467942894379278,0.00927249780864805,-0.032353694467301235,-0.003184655966176693
VCAN,0.020006585820754073,0.0020839600136717176,0.008640411442685111,-0.08287305800326034
MMP7,-0.012414880544680667,0.09634531541210697,-0.023824132734398984,-0.08473548809422586
PTPN6,0.00172941842954946,0.069530256379457,0.04847911597602531,0.02774023588565119
PTGS2,-0.01009888269223575,0.006610492377280319,0.03600943504685711,-0.05579970580471889
XCL1,,,,0.0238121781287103
CD58,0.05843301180069322,0.03703010272861069,0.04086925104711076,0.010951775781635746
TNFSF14,-0.010836613448905554,-0.025825326995089132,-0.03055454506368933,0.031153490701655677
CNTN4,-0.007748050530406815,-0.0005186404945952718,-0.02922371774046772,0.04330645677468854
INSL3,,0.03805400529090262,0.012274460376418512,
BTLA,,,0.014555873397368501,
MFNG,0.033490148859825104,0.027027106056750915,0.06222831277995252,-0.031238695082321712
ICAM1,0.055612708738738616,-0.00935184199729917,0.03091363547988431,0.01485048013669932
PROS1,0.08365109992586418,0.02139499047919938,0.03365572514818258,0.032294259601352286
CLCF1,-0.02067682442349884,-0.0015209731785624351,-0.0003909539892527609,0.03002942958915057
PSAP,-0.07757571185208684,0.013579934406896685,0.11260127275575213,-0.06895321591312212
EFEMP1,0.02083939478087738,0.07702646579794456,0.05081899188647044,-0.033304608187652074
C1QTNF1,0.04243511681925827,0.021150744125028254,-0.023757926629136086,-0.018287672844978498
ALB,-0.020824400131634987,0.013743289870258184,-0.010701948864641046,-0.029079720943490258
EFNA3,-0.03939445402830203,0.013093674404066303,0.033229976111519774,-0.027696416008025262
DRAXIN,0.021338127002982713,-0.026588058134399038,0.0023138757622711416,0.021314097662978294
RAET1L,,0.037959308182688285,,
NPTX2,-0.04405042249737769,0.06960708572115203,-0.030051330288002744,0.014319031644579717
FGF11,0.07259455297451108,-0.017119097791011516,-0.0012816431078228477,-0.0553529018983719
CD59,-0.03783657853060061,0.054132731116604035,0.050556086102805216,0.010747710160343309
COL9A2,0.03284767925961392,0.03606726199170933,0.11050844496859052,0.12415406449031939
DLL3,0.05701149109629735,0.021836779251999974,0.026164245769180198,-0.011641207358502085
FGF5,-0.016582352594819924,,0.04368521240627892,-0.03471728023231182
LIN7C,0.07130880093761212,-0.046578185545810336,0.013756283633510814,0.021383991329959762
GDF7,-0.029663118963991996,-0.013008861351923154,0.09235297335400532,-0.0154621028129332
PSPN,0.07886985225457364,0.05963990981721552,0.030662532957474006,0.005697222099914102
ANGPT1,0.0503901577386685,0.026923218186068836,0.016738018128143864,0.023165168095806876
PNOC,-0.058579533396754736,-0.013833680383619809,-0.006749274246710095,-0.02216676526631079
L1CAM,0.0013787907777242474,-0.051215705972445236,-0.01582138858300401,-0.04368425963182546
APOA1,-0.013136347784883248,-0.028437220690926912,-0.0021346483903623096,0.02288328401765463
PSEN1,-0.03731559371564575,0.01780274902761564,-0.017283789546082767,-0.04733552401496152
CALM2,-0.07605466937166759,0.10681651755622261,0.02284391835527432,-0.003681388648481371
CLEC2B,0.08053007812058618,-0.010105200436064233,0.09839584896982513,0.004171738661594472
NTNG1,0.016780426082991785,0.006617689100087405,-0.0281629986689735,-0.026708602363678016
LRIG1,0.048901999205147005,0.030023253792284106,-0.022642099911560225,-0.02521505453278302
CPAMD8,-0.015000969518290946,-0.014614405126500104,0.0917192351138371,-0.022262683242576
GHRL,0.06850182578606066,,-0.03382550621189253,0.006343641534937567
NPY,-0.014594727437680283,0.00461837636464921,-0.029694928222926065,-0.03409675843416684
MMP2,-0.0010812478583290823,0.031104911098507822,0.021748438198837317,0.09044403360549944
PPY,,0.011680053060113355,-0.0280423508969311,-0.0398529316928109
ALKAL2,-0.01700860441433308,0.017164273394962633,-0.04365507301527149,0.021238345873050846
CSF1,0.0032688749659137077,0.04114779371845141,0.028215183818520305,0.08432561032002424
SEMA4C,0.009788275703210038,0.0005706191314663775,-0.00954097960586754,-0.058556106840221
BMP8A,,,-0.02110685573430578,
ICAM2,0.016413562563613687,0.07331813710583471,0.014190455545150216,0.03484030763697384
SYTL3,0.038430733817944894,0.0449949244388534,-0.009124089653169595,-0.03242053112408396
IL1A,-0.041259412797656776,-0.0342753646621658,0.0696342321857471,0.13399291671808447
HLA-G,,0.04681232659085581,,
PGF,0.04534181370034808,0.07504533324498328,0.04907075463705515,0.023645203225068242
LGALS8,0.05018399586953387,-0.013741799308647528,0.029299517417270524,-0.04179357912859069
DKK3,-0.05528053253602931,0.04711601757602194,0.06533563830024276,-0.026201486720615154
